beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
2,98103,2,0.43,1131,470000,0,0
2,98116,2,1452,840,645000,1,0
4,98103,3.5,1544,1909,1500000,1,0
2,98144,1,2295,1980,699950,1,0
3,98118,1.5,6150,2560,720000,1,0
2,98118,1,3300,940,550000,1,0
3,98107,2,1,1220,824900,0,0
3,98115,2,4828,1676,840000,1,0
3,98117,2.5,2498,1763,1135000,1,0
2,98125,1,8908,1060,700000,1,0
3,98136,2,7500,1910,725000,1,0
2,98126,1,6300,740,500000,1,0
4,98115,3,8297,2481,999000,1,0
3,98144,2.5,1097,1890,699000,1,0
3,98144,2.5,1040,1604,760000,1,0
2,98103,2.5,1412,1966,1495000,1,0
3,98115,1,5856,1460,880000,1,0
3,98168,1,0.32,1260,440000,0,0
3,98117,1,7140,1270,1050000,1,0
2,98126,1,6500,1350,850000,1,0
4,98118,2,5350,1900,670000,1,0
2,98103,2.5,0.54,1448,1325000,0,0
3,98105,2,4000,2495,1250000,1,0
4,98115,2,5460,2510,1025000,1,0
3,98144,2,979,1170,740000,1,0
3,98144,2.5,1040,1604,760000,1,0
3,98117,2,1281,1400,780000,1,0
2,98116,2,901,875,656500,1,0
2,98115,2.5,1354,1124,799950,1,0
4,98122,2.5,4500,2630,1340000,1,0
3,98126,2,4865,2370,1200000,1,0
2,98122,2,770,1365,799000,1,0
3,98125,2,8100,1360,850000,1,0
3,98105,2.5,8240,1500,860000,1,0
2,98117,1.5,1000,1000,640000,1,0
3,98144,2.5,1040,1604,760000,1,0
4,98107,3.5,4305,3190,2130000,1,0
3,98115,2.5,1550,1380,613000,1,0
3,98144,2.5,1040,1604,760000,1,0
3,98199,3.5,1498,1968,980000,1,0
3,98103,2.5,1500,1815,1295000,1,0
3,98107,2.5,1065,1386,999950,1,0
3,98199,3,6172,2380,1385000,1,0
2,98125,1,6501,770,620000,1,0
4,98115,2,6380,1750,855000,1,0
3,98136,2,1232,1470,875000,1,0
3,98122,3.5,1770,1936,1295000,1,0
3,98107,3.5,1694,2024,1200000,1,0
3,98136,3,6882,1700,1275000,1,0
2,98115,2,564,1147,749950,1,0
3,98126,3.5,7338,3290,1400000,1,0
2,98144,2,1177,840,725000,1,0
4,98106,2,5043,2240,750000,1,0
3,98117,2.5,2498,1763,1125000,1,0
2,98107,2,1232,1420,690000,1,0
4,98144,3.5,4080,3495,2000000,1,0
3,98117,2.5,2498,1763,1135000,1,0
2,98103,1,3060,780,750000,1,0
4,98105,4,4900,2850,1755000,1,0
2,98116,2,901,875,656500,1,0
3,98115,1,5856,1460,880000,1,0
3,98125,2,1171,1711,675500,1,0
3,98117,2,1170,1560,920000,1,0
2,98126,1,5896,770,560000,1,0
2,98115,2,6750,1560,980000,1,0
2,98133,1,5250,770,530000,1,0
2,98125,1,8908,1060,700000,1,0
3,98144,3,850,1190,765000,1,0
2,98126,2,5950,2220,551000,1,0
4,98115,2,5460,2510,1025000,1,0
3,98105,2,2320,1098,864950,1,0
4,98118,2,9660,1710,685000,1,0
3,98117,1,3710,2130,850000,1,0
2,98103,2,5400,724,430000,1,0
3,98105,2.5,8240,1500,860000,1,0
3,98168,1,0.27,1800,549000,0,0
2,98115,2,1762,1469,900000,1,0
4,98144,2,4414,2500,972500,1,0
4,98122,3.5,3375,3180,2485000,1,0
4,98115,3.5,1532,2000,870000,1,0
4,98105,4,3589,2300,1440000,1,0
2,98107,2.5,5500,1088,835000,1,0
3,98105,2,3400,1860,1165000,1,0
4,98106,2,7740,2080,750000,1,0
3,98115,3,3755,2630,1130000,1,0
3,98118,3,625,1660,795000,1,0
3,98118,2.5,1,1820,690000,0,0
4,98103,3.5,4503,2304,1550000,1,0
4,98103,3.5,3751,2970,2080000,1,0
3,98106,2,5005,1460,583000,1,0
3,98107,2,1,1220,824900,0,0
2,98106,1,2064,976,475000,1,0
2,98106,1,4920,1140,528000,1,0
2,98122,2,1085,1437,969950,1,0
4,98115,2,4275,2010,1100000,1,0
3,98116,2.5,7089,1550,1350000,1,0
4,98115,3,7680,2110,1180000,1,0
3,98118,3.5,1274,1500,598800,1,0
3,98117,2.5,1687,1670,865000,1,0
2,98106,1,4500,670,490000,1,0
4,98118,2,0.41,1920,1210000,0,0
3,98122,2.5,5120,2120,1365000,1,0
4,98103,3.5,1750,1835,1299950,1,0
2,98105,2,0.28,1057,599900,0,0
3,98103,2.5,1248,1360,700000,1,0
4,98115,2,5460,2510,1025000,1,0
3,98115,2,9.2,2029,685000,0,0
3,98105,2,0.64,1596,505000,0,0
3,98144,2,4000,2040,695000,1,0
3,98125,2,7514,1731,575000,1,0
3,98115,2,4590,2160,825000,1,0
4,98115,2,4275,2010,1100000,1,0
3,98115,3,3755,2630,1130000,1,0
3,98136,2,1232,1470,875000,1,0
3,98199,3.5,0.29,3880,2500000,0,0
3,98199,2,5000,1720,855000,1,0
4,98199,3,8556,2440,1850000,1,0
3,98117,1,4000,1060,1125000,1,0
3,98115,2,6120,1440,935000,1,0
3,98199,3,5996,3120,1350000,1,0
3,98126,2.5,3.97,1681,650000,0,0
4,98105,2,5535,2390,1195000,1,0
3,98107,2,4850,1940,895000,1,0
3,98117,2.5,1687,1670,865000,1,0
3,98117,2,3172,1800,1130000,1,0
3,98115,1.5,6270,2220,930000,1,0
2,98103,2,3060,1570,849000,1,0
2,98116,2,898,875,625000,1,0
3,98103,2,1568,1608,732000,1,0
4,98115,3,4635,2380,1399999,1,0
4,98103,2,4560,2340,1800000,1,0
2,98117,2,583,1163,648800,1,0
2,98117,2,583,1240,710000,1,0
4,98117,2,4764,2820,1441000,1,0
2,98144,1,2226,980,598000,1,0
3,98103,2.5,1056,1500,1070000,1,0
4,98103,2.5,5000,3198,1712000,1,0
3,98117,1,6223,1340,765000,1,0
3,98126,2,6396,1580,820000,1,0
3,98117,2,2909,1380,800000,1,0
3,98103,2,6600,2702,1605000,1,0
3,98144,2,1,1496,824500,0,0
3,98106,2,5145,1640,700000,1,0
3,98106,2,4760,1237,747250,1,0
4,98103,2,4560,2340,1800000,1,0
2,98122,1,5000,2520,810000,1,0
2,98116,2,8509,1390,954500,1,0
2,98103,2.5,887,1459,665000,1,0
4,98178,2,7892,2245,775000,1,0
2,98103,1,3780,650,708888,1,0
4,98106,2,5043,2240,750000,1,0
2,98144,2,5000,995,850000,1,0
3,98103,2.5,1342,1570,700000,1,0
3,98118,2.5,2880,1940,1140000,1,0
2,98144,1,2295,1980,699950,1,0
3,98103,2.5,1500,1815,1295000,1,0
4,98115,3,6380,2650,1511000,1,0
3,98117,2,1,1096,875000,0,0
3,98107,2.5,1270,1346,899000,1,0
3,98115,3,1400,1550,950000,1,0
3,98103,3.5,1500,2206,1116000,1,0
3,98122,3.5,1101,1820,1250000,1,0
3,98117,2,910,1590,910000,1,0
2,98103,1,3060,780,750000,1,0
4,98115,3,8297,2481,999000,1,0
2,98144,2,588,1170,625000,1,0
2,98115,1.5,938,1370,700000,1,0
4,98103,2,5000,2880,1485000,1,0
3,98117,1,9399,1920,725000,1,0
2,98125,1,0.34,1010,870000,0,0
2,98118,1,4500,1250,500000,1,0
3,98117,1,3710,2130,850000,1,0
4,98125,1.5,6511,2140,700500,1,0
2,98117,2,4590,1350,960000,1,0
3,98107,3.5,1694,2024,1200000,1,0
3,98144,2.5,1040,1604,760000,1,0
2,98126,2,1094,1470,718000,1,0
4,98118,2,9660,1710,685000,1,0
3,98115,2,4828,1676,840000,1,0
3,98117,1.5,3500,2230,1075000,1,0
4,98125,2,6900,2591,800000,1,0
3,98103,2.5,1873,1420,890000,1,0
3,98122,2,1539,1330,680000,1,0
3,98144,2,1102,1540,630000,1,0
2,98103,2.5,1332,1160,850000,1,0
3,98118,2.5,4.05,1820,690000,0,0
3,98105,1,5000,2200,1250000,1,0
3,98106,2,4000,1760,689000,1,0
3,98125,1,8927,2560,776000,1,0
3,98117,2,729,1425,759999,1,0
3,98117,2,6397,2020,840000,1,0
4,98199,2,6250,2140,1150000,1,0
3,98117,2.5,4305,2500,1685000,1,0
3,98136,2,7500,1910,725000,1,0
3,98122,2.5,1131,1550,1065000,1,0
3,98117,2,729,1425,759999,1,0
3,98168,2,7800,2100,510000,1,0
4,98117,2,4864,2100,950000,1,0
3,98126,2,5280,2060,756110,1,0
3,98103,2.5,1342,1570,700000,1,0
2,98107,2.5,5500,1103,780000,1,0
2,98117,2,2550,1140,590000,1,0
4,98117,2.5,4046,2500,1295000,1,0
3,98199,2,5000,1680,1087500,1,0
3,98136,2,1232,1470,875000,1,0
4,98115,3,6840,2600,1750000,1,0
3,98122,2.5,5120,2120,1365000,1,0
3,98117,1.5,904,998,610000,1,0
3,98117,2,1,1096,875000,0,0
4,98103,2,6000,1550,1325000,1,0
4,98115,3,6380,2650,1511000,1,0
4,98122,3.5,3900,2600,2225000,1,0
3,98117,2,759,1425,750000,1,0
4,98105,3,4001,2478,2095000,1,0
2,98115,2,6120,850,889900,1,0
3,98103,2,1333,1270,727000,1,0
3,98117,2,3172,1800,1130000,1,0
4,98103,2,4560,2340,1800000,1,0
3,98168,1,0.32,1260,440000,0,0
2,98107,2,5000,804,465600,1,0
3,98117,2,3740,2180,1012000,1,0
3,98118,3,6710,2160,1300000,1,0
3,98122,3.5,2061,1740,840000,1,0
3,98126,2.5,4500,2860,1630000,1,0
4,98115,3,6380,2650,1511000,1,0
4,98144,2.5,2400,1560,1110000,1,0
3,98115,3,1,1687,1035000,0,0
2,98125,2,900,1372,649950,1,0
3,98117,2,8640,1600,877500,1,0
4,98103,2,4800,2570,1495000,1,0
3,98125,2,8120,2020,950000,1,0
3,98118,2,3220,1700,999999,1,0
3,98125,2.5,2757,1730,800000,1,0
3,98117,1.5,4800,2200,860000,1,0
2,98103,2,3060,1570,849000,1,0
2,98106,1,0.35,970,386000,0,0
3,98107,2.5,1690,1610,895000,1,0
3,98117,2.5,2498,1763,1135000,1,0
3,98106,2,5005,1460,583000,1,0
3,98117,2,1,1455,959822,0,0
4,98117,3,3380,1620,950000,1,0
2,98115,2,9.2,1761,665000,0,0
3,98122,2,1539,1330,680000,1,0
4,98146,2.5,3600,2370,750000,1,0
3,98106,2,6808,1890,700000,1,0
4,98117,2.5,4046,2500,1295000,1,0
3,98126,3.5,1728,1710,699000,1,0
4,98115,3,6960,3030,1119000,1,0
2,98116,2.5,2044,1305,770000,1,0
3,98199,2,5000,1680,1087500,1,0
2,98107,2,780,1196,734999,1,0
3,98125,2,7514,1731,575000,1,0
2,98144,2,588,1170,644999,1,0
3,98122,3,513,1524,875000,1,0
2,98125,1,6501,770,620000,1,0
2,98107,2.5,5500,1103,780000,1,0
2,98116,2,5000,1720,985000,1,0
3,98115,1.5,0.35,2460,1150000,0,0
3,98118,2,5400,1670,485000,1,0
3,98125,2,8421,1730,910000,1,0
3,98103,2.5,1342,1570,700000,1,0
3,98105,2,2320,1098,864950,1,0
3,98117,2,729,1425,759999,1,0
2,98122,2,1085,1437,969950,1,0
4,98117,2,4764,2820,1441000,1,0
3,98103,2,1191,1678,1160000,1,0
3,98115,3.5,5219,2996,2050000,1,0
3,98168,1,0.27,1800,549000,0,0
3,98115,2,6120,1440,935000,1,0
3,98115,2,6093,1900,965000,1,0
2,98116,2,901,875,656500,1,0
2,98103,2,3060,1570,849000,1,0
4,98117,2,4864,2100,950000,1,0
2,98144,1.5,1,1131,699950,0,0
3,98117,1.5,3500,2230,1075000,1,0
3,98115,2,6120,1440,935000,1,0
3,98199,2,5000,1680,1087500,1,0
4,98115,2,6380,1750,855000,1,0
3,98103,3.5,1563,1800,1050000,1,0
3,98117,2,1,1455,959822,0,0
3,98118,2.5,0.28,2570,1175000,0,0
3,98106,2,4760,1237,747250,1,0
2,98144,2,588,1170,625000,1,0
2,98103,2,3060,1570,849000,1,0
4,98115,3.5,2392,2336,975000,1,0
4,98115,3,0.29,2470,1180000,0,0
2,98115,2,1049,1391,672500,1,0
4,98115,3,0.29,2470,1180000,0,0
4,98199,2,6250,2140,1150000,1,0
3,98136,3.5,8500,2650,1095000,1,0
3,98118,2.5,1950,1563,839950,1,0
3,98125,2,1171,1711,675500,1,0
3,98115,2.5,3999,2030,1439000,1,0
3,98115,2,4000,2520,1050000,1,0
3,98106,2.5,1062,1520,540700,1,0
3,98125,1.5,1362,1307,650000,1,0
3,98126,2.5,1482,1530,899999,1,0
4,98125,2.5,3618,2980,1445000,1,0
3,98117,2.5,2498,1763,1125000,1,0
2,98144,1,3072,760,250000,1,0
4,98136,3,7500,2900,1175000,1,0
3,98144,2.5,1040,1604,760000,1,0
3,98136,2,1232,1470,875000,1,0
4,98117,3,3080,1680,905000,1,0
2,98106,1,5772,770,490000,1,0
3,98122,2,1751,1880,955000,1,0
3,98106,2,4760,1237,747250,1,0
2,98107,2,1,1190,740000,0,0
3,98117,2.5,2498,1763,1135000,1,0
2,98122,1,1560,1180,677000,1,0
3,98117,2,4000,1520,760000,1,0
4,98115,3,6030,2466,1299000,1,0
3,98117,2,910,1590,910000,1,0
3,98122,3.5,2061,1740,840000,1,0
3,98105,1,4480,1030,710000,1,0
3,98115,1.5,6270,2220,930000,1,0
3,98144,2,2700,1290,925000,1,0
4,98118,2,5500,1595,525000,1,0
3,98199,2,3800,2900,1305000,1,0
3,98168,2,0.37,2700,734000,0,0
3,98117,1,3840,1070,575000,1,0
3,98117,2.5,2498,1763,1125000,1,0
2,98115,1,1.83,1027,300000,0,0
3,98144,3,850,1190,765000,1,0
3,98199,2,6022,2299,1435000,1,0
3,98168,1,0.27,1800,549000,0,0
3,98117,2,1,1455,959822,0,0
3,98103,2.5,1248,1360,700000,1,0
3,98117,1.5,5080,2160,915000,1,0
3,98136,2,7800,2100,845000,1,0
3,98117,1,9399,1920,725000,1,0
4,98107,3,4000,1830,1352000,1,0
4,98105,3,3060,1540,1108000,1,0
2,98107,2,5000,804,465600,1,0
2,98107,1,4997,648,430000,1,0
3,98103,2.5,1056,1500,1070000,1,0
3,98106,2,5145,1640,700000,1,0
2,98117,2,4590,1350,960000,1,0
3,98199,2,5350,2950,1500000,1,0
4,98126,2,5750,2840,1175000,1,0
2,98117,1.5,5500,1670,1025000,1,0
3,98118,2,5400,1670,485000,1,0
4,98115,3,6030,2466,1299000,1,0
3,98115,2,7770,2770,700000,1,0
3,98118,2,3220,1700,999999,1,0
4,98103,2,4800,2570,1495000,1,0
4,98122,2,2168,2440,1060000,1,0
3,98136,2,5750,1500,770000,1,0
4,98115,3,7680,2110,1180000,1,0
3,98118,1.5,2497,1350,599000,1,0
4,98125,3.5,7200,2440,1185000,1,0
4,98103,2,4800,2570,1495000,1,0
2,98107,2,698,1100,749000,1,0
2,98103,2,3060,1570,849000,1,0
3,98103,2.5,1056,1500,1070000,1,0
4,98122,3,1,2067,1074900,0,0
3,98117,2.5,1396,1320,835000,1,0
3,98115,3,6037,1420,950000,1,0
4,98136,3.5,2421,2011,1130000,1,0
2,98122,2.5,1131,1550,1051500,1,0
3,98103,2,1374,1210,875000,1,0
3,98199,2,5000,1720,855000,1,0
3,98144,2.5,1040,1604,760000,1,0
3,98117,2,1139,1548,850000,1,0
4,98115,3,6048,2311,1211000,1,0
4,98199,3,5175,3800,1950000,1,0
2,98144,2,588,1170,624999,1,0
3,98115,2.5,4814,1710,1190000,1,0
2,98126,2,1094,1470,718000,1,0
4,98146,2,8100,1730,852000,1,0
2,98103,1,3060,780,750000,1,0
2,98103,2.5,1412,1966,1495000,1,0
3,98106,2,4000,1760,689000,1,0
2,98116,1,4640,1000,793000,1,0
3,98107,2.5,1436,1810,1000000,1,0
2,98115,1.5,4342,1340,675000,1,0
2,98122,2,8000,900,590000,1,0
2,98115,1,5700,1460,400000,1,0
3,98136,3,6882,1700,1275000,1,0
4,98117,2,4224,2600,1098500,1,0
3,98103,2.5,1102,1430,855000,1,0
2,98125,1,6501,770,620000,1,0
3,98116,2.5,5160,2080,1200000,1,0
3,98115,3,1400,1550,950000,1,0
4,98115,3,7680,2110,1180000,1,0
3,98117,2,1395,1684,870000,1,0
4,98125,1.5,6511,2140,700500,1,0
2,98117,2,4590,1350,960000,1,0
3,98103,2.5,1056,1500,1070000,1,0
3,98103,2,1333,1270,727000,1,0
2,98105,1,2613,1800,25000000,1,0
2,98199,2,0.32,979,470000,0,0
4,98107,2,4000,2352,1295000,1,0
3,98122,2,1539,1330,680000,1,0
4,98125,3,6298,2160,980000,1,0
2,98103,2,3060,1570,849000,1,0
2,98126,2.5,3.97,1138,515000,0,0
4,98115,3,6840,2600,1750000,1,0
4,98125,2,8775,2370,1125000,1,0
2,98144,2,588,1170,624999,1,0
3,98105,1,4480,1030,710000,1,0
2,98125,1,8795,680,625000,1,0
2,98107,2.5,5500,1088,835000,1,0
3,98107,2,1050,1490,900000,1,0
3,98107,2.5,1690,1610,895000,1,0
3,98125,1,0.25,2180,720000,0,0
3,98103,3.5,1500,2206,1116000,1,0
4,98126,2,6240,2240,795000,1,0
4,98103,2,4800,2570,1495000,1,0
3,98118,3.5,1274,1500,598800,1,0
3,98125,2,1171,1711,675500,1,0
4,98107,2,4700,2540,1280000,1,0
3,98103,2.5,1248,1360,700000,1,0
3,98126,2,5075,1650,750000,1,0
2,98116,2,8750,2353,1160000,1,0
3,98103,2.5,1500,1815,1295000,1,0
4,98115,2.5,3060,2890,1650000,1,0
3,98117,2.5,2498,1763,1125000,1,0
3,98115,2,4590,2160,825000,1,0
2,98126,1,6300,670,510000,1,0
2,98117,2,1.06,1199,375000,0,0
4,98126,3,6550,2288,1105000,1,0
4,98117,2,5100,1810,945000,1,0
2,98103,2,0.24,993,709600,0,0
4,98118,2,5500,1595,525000,1,0
3,98199,2,5350,2950,1500000,1,0
2,98125,1,0.34,1010,870000,0,0
4,98199,2.5,5725,2360,1750000,1,0
2,98103,2,0.43,1131,470000,0,0
4,98118,2,6122,1641,538800,1,0
2,98103,2,928,1192,719950,1,0
3,98103,2,1191,1678,1160000,1,0
3,98117,2.5,837,1870,890000,1,0
3,98106,2,6300,1010,650000,1,0
3,98115,2,9.2,2029,685000,0,0
4,98125,3.5,6840,3300,1575000,1,0
3,98107,2,1050,1490,900000,1,0
2,98117,2,1.06,1199,375000,0,0
3,98117,2,1,1096,875000,0,0
2,98106,2,792,1180,527000,1,0
2,98133,1,0.25,773,360000,0,0
2,98115,2,3060,1400,530000,1,0
3,98144,2,2340,1894,697000,1,0
