beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
2,98133,1,0.25,773,360000,0,0
4,98122,2,2168,2440,1060000,1,0
4,98118,3,5586,2200,874999,1,0
3,98103,2,1333,1270,727000,1,0
3,98117,2.5,9880,2080,977000,1,0
3,98115,2,4828,1676,840000,1,0
3,98136,2,1232,1470,875000,1,0
2,98133,1,3844,990,474000,1,0
4,98118,2,5500,1595,525000,1,0
2,98115,2,2.02,1015,468000,0,0
2,98125,1,5413,1110,820000,1,0
2,98106,1,0.35,970,386000,0,0
2,98117,2,583,1163,648800,1,0
3,98117,2,759,1425,750000,1,0
2,98107,2,1232,1420,690000,1,0
3,98117,2,1170,1560,920000,1,0
3,98122,2,993,1540,900000,1,0
4,98115,3,0.29,2470,1180000,0,0
2,98144,1,3072,760,250000,1,0
3,98115,2,6138,1960,900000,1,0
3,98144,2.5,1040,1604,760000,1,0
3,98117,2,9702,2630,1290000,1,0
2,98106,2,1175,1080,533500,1,0
4,98116,2,5000,1460,787500,1,0
2,98125,2,1948,1200,620000,1,0
2,98107,2,5000,804,465600,1,0
2,98122,2,5250,1094,675000,1,0
3,98117,2,1170,1560,920000,1,0
4,98115,2,5460,2510,1025000,1,0
3,98116,2,5000,1516,1150000,1,0
2,98103,2,0.43,1131,470000,0,0
4,98103,2,3760,1840,825000,1,0
3,98115,2,7770,2770,700000,1,0
3,98126,2,5075,1650,750000,1,0
4,98115,2,4275,2010,1100000,1,0
3,98115,2,7770,2770,700000,1,0
4,98103,3.5,3062,2640,1750000,1,0
3,98117,2.5,982,1370,699500,1,0
3,98136,2,870,1286,738000,1,0
2,98103,2.5,0.54,1448,1325000,0,0
3,98117,2.5,3060,2220,1167500,1,0
3,98122,2.5,5120,2120,1365000,1,0
3,98168,2,6000,1630,630000,1,0
3,98199,2,5350,2950,1500000,1,0
3,98103,2,1333,1270,727000,1,0
2,98105,1,6200,730,25000000,1,0
3,98116,2,6656,1390,899950,1,0
2,98122,2.5,1131,1550,1051500,1,0
2,98133,1,3844,990,474000,1,0
2,98103,2.5,3753,1475,945000,1,0
3,98107,2.5,1514,1712,970000,1,0
3,98115,2,6093,1900,965000,1,0
3,98126,2,5075,1650,750000,1,0
2,98115,2,9.2,1554,660000,0,0
3,98103,2.5,1500,1815,1295000,1,0
3,98115,3,1,1687,1035000,0,0
2,98107,1.5,5000,805,500000,1,0
2,98133,1,5250,770,530000,1,0
4,98107,2,4000,2352,1295000,1,0
2,98107,2.5,5500,1103,780000,1,0
3,98117,2,2909,1380,800000,1,0
3,98116,2.5,5160,2080,1200000,1,0
4,98199,3.5,6250,3220,2195000,1,0
3,98144,3.5,1659,1980,1055000,1,0
3,98107,2,990,1514,915000,1,0
3,98117,1,7140,1270,1050000,1,0
3,98117,2,4000,2164,800000,1,0
2,98103,2,3090,1620,835000,1,0
3,98126,2,4400,1806,799000,1,0
3,98117,2.5,1396,1320,835000,1,0
2,98117,2,583,1240,710000,1,0
2,98107,2.5,5500,1103,780000,1,0
3,98106,1,4120,1100,468000,1,0
3,98136,3,6882,1700,1275000,1,0
4,98115,3,4635,2380,1399999,1,0
4,98116,2,5250,2080,1098000,1,0
4,98199,2.5,1500,1822,1033000,1,0
2,98103,1.5,1,950,1270000,0,0
2,98144,2,1177,840,725000,1,0
3,98125,2,1171,1711,675500,1,0
3,98117,2,1,1096,875000,0,0
4,98122,3.5,6400,2795,1740000,1,0
2,98106,2,1175,1080,533500,1,0
3,98103,2,1191,1678,1160000,1,0
4,98106,2,5043,2240,750000,1,0
3,98103,2.5,4250,3590,1725000,1,0
3,98115,3.5,1785,2106,1266000,1,0
3,98115,2,4590,2160,825000,1,0
4,98103,2,4800,2570,1495000,1,0
3,98115,3.5,5219,2996,2050000,1,0
4,98117,2,4764,2820,1441000,1,0
4,98125,2,8775,2370,1125000,1,0
2,98117,2,2550,1140,590000,1,0
2,98103,2.5,1332,1160,850000,1,0
3,98117,2,5525,2020,1625000,1,0
4,98115,3,7200,2360,1360000,1,0
3,98136,2,1232,1470,875000,1,0
4,98117,2,5000,1780,1181500,1,0
3,98103,2,1056,1719,1160000,1,0
3,98118,2.5,0.28,2570,1175000,0,0
4,98122,2,2168,2440,1060000,1,0
3,98117,2,4000,2164,800000,1,0
3,98122,2,815,1380,740000,1,0
4,98115,3,0.29,2470,1180000,0,0
3,98125,2,8580,1380,775000,1,0
4,98103,2,6000,1550,1325000,1,0
4,98103,3.5,4120,2191,1394600,1,0
2,98122,2.5,1131,1550,1051500,1,0
3,98199,3.5,1498,1968,980000,1,0
3,98103,2,2500,1565,985000,1,0
3,98144,2,4000,2040,695000,1,0
3,98117,2,759,1425,750000,1,0
3,98199,2,3914,1300,1100000,1,0
3,98118,2.5,0.28,2570,1175000,0,0
3,98103,2,3060,1370,1270000,1,0
2,98115,2,9.2,1761,665000,0,0
2,98125,1,5413,1110,820000,1,0
3,98117,1.5,3825,1720,825000,1,0
3,98115,3.5,1680,1352,886000,1,0
4,98117,2,3250,1710,1170000,1,0
3,98126,2,5075,1650,750000,1,0
3,98115,1,5856,1460,880000,1,0
3,98199,2,5000,1680,1087500,1,0
3,98116,2,6656,1390,899950,1,0
4,98106,2,5043,2240,750000,1,0
2,98117,2,583,1163,648800,1,0
2,98116,2,5250,2170,893000,1,0
3,98117,2,5525,2020,1625000,1,0
2,98107,1.5,5000,805,500000,1,0
4,98115,2,8360,2910,1400000,1,0
3,98117,2,1139,1548,850000,1,0
3,98144,3.5,1314,1590,899000,1,0
2,98118,2.5,4.05,1365,525000,0,0
3,98117,2.5,2498,1763,1125000,1,0
3,98116,2.5,5160,2080,1200000,1,0
3,98115,2,6138,1960,900000,1,0
4,98199,3,7700,3300,1995000,1,0
3,98117,2.5,1396,1320,835000,1,0
4,98144,2,5000,3542,1150000,1,0
3,98117,2.5,1687,1670,865000,1,0
4,98103,3.5,1750,1835,1299950,1,0
3,98126,2.5,3.97,1681,650000,0,0
2,98107,2.5,5500,1088,835000,1,0
3,98168,1,0.27,1800,549000,0,0
4,98117,2,4224,2600,1098500,1,0
4,98115,3,3880,2370,1830000,1,0
2,98122,2,742,1242,769950,1,0
3,98199,2,3914,1300,1100000,1,0
3,98117,2.5,2498,1763,1125000,1,0
3,98168,1,0.37,1430,499800,0,0
3,98199,2.5,1426,1610,840000,1,0
3,98115,1.5,6270,2220,930000,1,0
2,98122,2,1247,1200,705000,1,0
4,98105,3.5,5000,2950,1800000,1,0
3,98126,2.5,3.97,1681,610000,0,0
3,98125,1,2588,996,560000,1,0
4,98115,3.5,7598,2720,1395000,1,0
2,98107,2.5,5500,1103,780000,1,0
2,98103,2.5,1412,1966,1495000,1,0
3,98117,2.5,2498,1763,1125000,1,0
3,98126,3.5,1,1679,689000,0,0
3,98115,2,5800,2980,1415000,1,0
3,98117,2,1,1096,875000,0,0
3,98118,3,625,1660,795000,1,0
3,98103,2,1055,1350,785000,1,0
3,98103,2,1374,1210,875000,1,0
2,98103,1.5,0.23,889,680000,0,0
4,98115,3,6840,2600,1750000,1,0
2,98125,1,6946,800,550000,1,0
3,98126,2,4400,1806,799000,1,0
4,98126,2,5750,2840,1175000,1,0
4,98117,2,5600,1820,760000,1,0
4,98103,3,2256,1900,1150000,1,0
2,98103,2.5,0.54,1448,1325000,0,0
3,98105,3.5,1125,1970,868500,1,0
3,98115,1,5856,1460,880000,1,0
3,98115,3,1044,1540,800000,1,0
2,98118,1,6000,1080,650000,1,0
2,98144,2,5000,995,850000,1,0
2,98115,2,1608,1101,780000,1,0
4,98125,3,6298,2160,980000,1,0
4,98105,2,5535,2390,1195000,1,0
2,98125,1,8795,680,625000,1,0
2,98103,1,3060,780,750000,1,0
3,98117,2,4590,1460,888000,1,0
4,98117,2.5,0.3,3080,1650000,0,0
4,98125,3.5,6840,3300,1575000,1,0
3,98117,2,5525,2020,1625000,1,0
3,98106,2,5005,1460,583000,1,0
4,98105,3,8037,3610,2330000,1,0
4,98106,2,5043,2240,750000,1,0
3,98106,2,8910,1060,575000,1,0
2,98116,1,4625,1760,715000,1,0
2,98115,2,9.2,1554,660000,0,0
3,98115,1.5,6270,2220,930000,1,0
3,98105,2,3400,1860,1165000,1,0
3,98199,2,5000,1680,1087500,1,0
2,98115,2,1608,1101,780000,1,0
3,98117,2,729,1425,759999,1,0
3,98116,2,5750,1080,875000,1,0
3,98118,2.5,4.05,1820,690000,0,0
4,98117,2.5,1562,1544,889000,1,0
3,98115,1.5,6270,2220,930000,1,0
3,98168,2,6000,1630,630000,1,0
4,98115,3,5616,2740,1220000,1,0
3,98103,2,2500,1565,985000,1,0
3,98117,2,1405,1422,780000,1,0
2,98116,2,8750,2353,1160000,1,0
3,98115,1.5,6270,2220,930000,1,0
2,98117,2,583,1240,710000,1,0
3,98117,2.5,4305,2500,1685000,1,0
3,98117,2,1,1455,959822,0,0
3,98106,2,4760,1237,747250,1,0
2,98115,2,1762,1469,900000,1,0
4,98146,3,9500,2430,520000,1,0
3,98103,3.5,1500,2206,1116000,1,0
3,98106,2,6808,1890,700000,1,0
2,98115,2.5,2068,1086,884950,1,0
3,98126,3,2260,1530,745000,1,0
2,98103,2,720,1201,699950,1,0
3,98144,2,2997,1300,778000,1,0
2,98107,2.5,5500,1103,780000,1,0
2,98103,2.5,887,1459,665000,1,0
2,98103,2.5,1332,1160,850000,1,0
3,98136,3.5,8500,2650,1095000,1,0
3,98144,3,850,1190,765000,1,0
3,98115,1.5,6615,1630,895000,1,0
3,98117,2,1395,1684,870000,1,0
2,98118,2,776,1020,605000,1,0
2,98117,2.5,990,1043,690000,1,0
2,98118,2.5,4.05,1365,525000,0,0
3,98103,2,1471,1799,940000,1,0
3,98115,3,1044,1540,800000,1,0
3,98136,2,5750,1500,770000,1,0
3,98125,2,1149,1749,699950,1,0
2,98133,1,5077,1915,725000,1,0
4,98199,2,5280,1870,1040000,1,0
2,98126,2,1168,1120,789500,1,0
2,98115,1,5700,1460,400000,1,0
2,98133,2,6800,1040,625000,1,0
2,98103,2,928,1192,719950,1,0
3,98122,2.5,1131,1550,1065000,1,0
2,98125,1,8795,680,625000,1,0
3,98106,2,6808,1890,700000,1,0
2,98103,2.5,887,1459,665000,1,0
4,98105,2,5535,2390,1195000,1,0
2,98122,1,1188,1120,700000,1,0
4,98117,2,4764,2820,1441000,1,0
2,98125,2,7443,1470,707000,1,0
4,98103,2,4560,2340,1800000,1,0
2,98107,1.5,745,1115,745000,1,0
2,98115,2,1762,1469,900000,1,0
3,98117,2.5,1124,1060,765000,1,0
3,98115,3.5,1020,1450,835000,1,0
3,98122,2.5,1131,1550,1065000,1,0
3,98118,1.5,6194,1880,489000,1,0
4,98126,3,6550,2288,1105000,1,0
2,98133,1,5250,770,530000,1,0
4,98118,2,9660,1710,685000,1,0
2,98126,2,1094,1470,718000,1,0
3,98118,2.5,1950,1563,839950,1,0
4,98115,2,8750,2630,1350000,1,0
3,98126,3,2260,1530,745000,1,0
4,98116,2,5250,2080,1098000,1,0
2,98103,1,4800,1770,926000,1,0
3,98105,3,8612,2650,1600000,1,0
2,98122,2,8000,900,590000,1,0
2,98117,2.5,1092,1169,615000,1,0
3,98106,2,8910,1060,575000,1,0
2,98118,2.5,4.05,1365,525000,0,0
2,98117,2,583,1163,648800,1,0
3,98144,2,2700,1290,925000,1,0
2,98144,2,588,1170,625000,1,0
2,98144,1.5,1,1131,699950,0,0
3,98106,2,4000,1760,689000,1,0
4,98199,2,5000,2352,1450000,1,0
4,98106,2,7740,2080,750000,1,0
4,98116,2,4982,1630,942000,1,0
4,98103,2,5000,2880,1485000,1,0
4,98116,2,5000,1460,787500,1,0
3,98125,2,1171,1711,675500,1,0
4,98117,2,5100,1810,945000,1,0
2,98118,2,776,1020,605000,1,0
3,98118,2,3090,2060,700000,1,0
2,98144,2,588,1170,624999,1,0
3,98106,2,5005,1460,583000,1,0
4,98118,2.5,5000,1806,745000,1,0
4,98106,2,7740,2080,750000,1,0
2,98106,1,4500,670,490000,1,0
3,98144,2,4200,2600,1525000,1,0
3,98105,3.5,4094,2570,2000000,1,0
4,98118,2,6122,1641,538800,1,0
2,98122,2,742,1242,769950,1,0
3,98144,2.5,1040,1604,760000,1,0
2,98144,1.5,1,1131,699950,0,0
2,98106,1,4500,670,490000,1,0
3,98115,2,6138,1960,900000,1,0
4,98118,2,9660,1710,685000,1,0
2,98126,1,4600,1480,720000,1,0
2,98117,2.5,990,1040,705000,1,0
2,98122,2.5,2450,996,799000,1,0
4,98107,2,4700,2540,1280000,1,0
4,98115,3,6030,2466,1299000,1,0
3,98117,2,1,1096,875000,0,0
3,98122,2,2700,1100,645000,1,0
4,98115,2,5460,2510,1025000,1,0
3,98115,2,9.2,2029,685000,0,0
3,98103,3,1376,1650,974999,1,0
3,98117,2,8640,1600,877500,1,0
3,98122,2.5,1131,1550,1065000,1,0
4,98118,2,6122,1641,538800,1,0
3,98107,2.5,1065,1386,999950,1,0
2,98107,2,1,1190,740000,0,0
3,98125,2,8100,1360,850000,1,0
4,98116,3.5,1886,2015,1240000,1,0
2,98103,1,6180,830,942000,1,0
3,98144,2.5,1681,1660,690000,1,0
4,98126,2,5750,2840,1175000,1,0
4,98115,2,8750,2630,1350000,1,0
2,98106,2,792,1180,527000,1,0
2,98116,2.5,2044,1305,770000,1,0
2,98144,2.5,846,840,629000,1,0
2,98106,1,4240,720,525000,1,0
3,98117,2.5,837,1870,890000,1,0
2,98199,2,0.32,979,470000,0,0
4,98118,2,4242,1720,705000,1,0
3,98168,1,6250,1320,529000,1,0
2,98107,2.5,5500,1103,780000,1,0
3,98122,2.5,3000,2730,1199000,1,0
3,98122,3.5,2061,1740,840000,1,0
3,98115,2,2734,2209,715000,1,0
3,98117,2,4000,2164,800000,1,0
2,98125,1,8908,1060,700000,1,0
4,98118,2,6122,1641,538800,1,0
4,98125,3.5,7200,2440,1185000,1,0
4,98125,1.5,6511,2140,700500,1,0
2,98116,2.5,2044,1305,770000,1,0
2,98107,1.5,745,1115,745000,1,0
3,98168,1,0.37,1430,499800,0,0
2,98107,1.5,746,1390,759950,1,0
4,98105,2,5500,2425,1295000,1,0
3,98117,2,1139,1548,850000,1,0
3,98106,2,2226,1470,600000,1,0
3,98103,2,1374,1210,875000,1,0
2,98107,2.5,5500,1088,835000,1,0
4,98136,3,5200,1960,1270000,1,0
2,98125,1,6946,800,550000,1,0
2,98103,2.5,0.54,1448,1325000,0,0
2,98122,2,1247,1200,705000,1,0
4,98125,1.5,6511,2140,700500,1,0
4,98117,2,4764,2820,1441000,1,0
4,98126,3,6550,2288,1105000,1,0
2,98125,2,0.53,839,385000,0,0
2,98118,1,6554,870,555000,1,0
3,98118,2,5400,1670,485000,1,0
2,98118,1,8184,780,675000,1,0
3,98144,2,1102,1540,630000,1,0
4,98144,3,9750,3120,1670000,1,0
4,98199,3,5175,3800,1950000,1,0
3,98117,2.5,4305,2500,1685000,1,0
4,98106,3,3254,3020,1499000,1,0
3,98117,1.5,5080,2160,915000,1,0
4,98125,2,8001,1700,891000,1,0
3,98117,2,1395,1684,870000,1,0
3,98106,2,5005,1460,583000,1,0
3,98115,1,5856,1460,880000,1,0
2,98125,2,1948,1200,620000,1,0
3,98199,2,6022,2299,1435000,1,0
3,98103,2.5,1500,1815,1295000,1,0
4,98146,2.5,3600,2370,750000,1,0
3,98144,2,2340,1894,697000,1,0
2,98133,2,6800,1040,625000,1,0
4,98118,2,6122,1641,538800,1,0
3,98126,3.5,1,1679,689000,0,0
3,98103,2.5,5757,2490,935625,1,0
4,98199,2,6250,2140,1150000,1,0
3,98103,2,2500,1565,985000,1,0
2,98122,2,1247,1200,705000,1,0
4,98117,3,4650,1180,956300,1,0
3,98117,2,910,1590,910000,1,0
4,98122,3,4550,2840,1399990,1,0
3,98115,1.5,6270,2220,930000,1,0
3,98117,2,9702,2630,1290000,1,0
3,98103,2.5,1873,1420,890000,1,0
3,98144,2,4000,2040,695000,1,0
4,98115,2,6380,1750,855000,1,0
3,98106,2.5,7500,1620,875100,1,0
2,98118,2.5,4.05,1365,525000,0,0
2,98107,2.5,5500,1103,780000,1,0
3,98103,2,2250,1300,735000,1,0
2,98115,2,3060,1400,530000,1,0
