beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
4,98136,2.5,8000,2720,1315000,1,0
2,98144,1,3072,760,250000,1,0
4,98107,2,4000,2352,1295000,1,0
4,98103,2,4800,2570,1495000,1,0
4,98106,2,7260,1670,650000,1,0
2,98103,1,6180,830,942000,1,0
3,98126,2,6396,1580,820000,1,0
3,98117,1.5,904,998,610000,1,0
2,98116,2.5,2044,1305,770000,1,0
3,98122,3.5,2500,2030,1200000,1,0
2,98118,2,776,1020,605000,1,0
4,98118,3,5586,2200,874999,1,0
3,98122,2,993,1540,900000,1,0
4,98122,2,2168,2440,1060000,1,0
3,98117,2,4590,1460,888000,1,0
3,98168,1,0.37,1430,499800,0,0
3,98117,2,4000,1520,760000,1,0
2,98103,1,3060,780,750000,1,0
3,98107,2.5,1436,1810,1000000,1,0
3,98115,2,6120,1660,795000,1,0
3,98117,2,759,1425,750000,1,0
4,98146,2.5,3600,2370,750000,1,0
2,98125,2,864,1523,639950,1,0
3,98117,1.5,3500,2230,1075000,1,0
3,98118,2.5,1950,1563,839950,1,0
3,98122,3.5,1770,1936,1295000,1,0
2,98103,2.5,3753,1475,945000,1,0
3,98106,1,6096,1120,615000,1,0
3,98126,2.5,3.97,1681,650000,0,0
4,98118,2.5,5001,2320,820000,1,0
2,98144,1,2226,980,598000,1,0
4,98117,2,5100,1810,945000,1,0
2,98117,2,583,1240,710000,1,0
2,98144,2.5,846,840,629000,1,0
3,98117,2,4656,1996,986500,1,0
2,98103,2.5,887,1459,665000,1,0
2,98107,2,780,1196,734999,1,0
3,98103,2,1191,1678,1160000,1,0
2,98126,1,5038,1240,750000,1,0
3,98116,2.5,5000,3560,1575000,1,0
3,98105,2,5000,1960,950000,1,0
3,98103,2.5,1342,1570,700000,1,0
4,98103,3,4000,2480,1605000,1,0
3,98117,2,1405,1422,780000,1,0
4,98199,3.5,3821,2520,1765000,1,0
3,98199,2,3800,2900,1305000,1,0
4,98136,3.5,7000,4350,2000000,1,0
3,98107,2,4850,1940,895000,1,0
4,98178,2,9216,1170,390000,1,0
2,98103,2,0.43,1131,470000,0,0
3,98105,2,3400,1860,1165000,1,0
3,98126,2,4400,1806,799000,1,0
2,98144,1,3072,760,250000,1,0
4,98122,2,6011,2787,1207000,1,0
3,98103,2.5,1873,1420,890000,1,0
3,98117,2.5,1124,1060,765000,1,0
2,98125,1,8795,680,625000,1,0
3,98106,2,5005,1460,583000,1,0
2,98125,1,8795,680,625000,1,0
2,98118,2,776,1020,605000,1,0
3,98144,2.5,1040,1604,760000,1,0
3,98118,2,3090,2060,700000,1,0
2,98115,2,564,1149,730000,1,0
4,98199,2,6250,2140,1150000,1,0
4,98117,2,3250,1710,1170000,1,0
2,98103,2.5,1332,1160,850000,1,0
2,98106,2,1175,1080,533500,1,0
2,98106,2,792,1180,527000,1,0
4,98103,2,4800,2570,1495000,1,0
3,98144,3.5,1228,1660,765000,1,0
3,98117,2.5,2498,1763,1135000,1,0
2,98126,1,5896,770,560000,1,0
3,98126,2.5,4452,2470,800000,1,0
4,98117,2,5000,1780,1181500,1,0
4,98126,3.5,1881,2010,849000,1,0
4,98126,2,5750,2840,1175000,1,0
4,98103,2,4800,2570,1495000,1,0
4,98117,3,5000,2040,1410000,1,0
3,98168,1,0.37,1430,499800,0,0
4,98103,3.5,1544,1909,1500000,1,0
3,98117,1,9399,1920,725000,1,0
3,98107,2.5,1690,1610,895000,1,0
3,98117,2,1281,1400,780000,1,0
2,98116,1.5,850,770,550000,1,0
3,98117,2.5,982,1370,699500,1,0
3,98125,2,7514,1731,575000,1,0
2,98122,2,1247,1200,705000,1,0
3,98103,2,1056,1719,1160000,1,0
3,98117,1.5,5080,2160,915000,1,0
2,98133,2,0.33,954,380000,0,0
2,98103,2.5,887,1459,665000,1,0
2,98107,1.5,745,1115,745000,1,0
4,98178,2,9216,1170,390000,1,0
3,98115,2,7770,2770,700000,1,0
4,98115,2,6380,1750,855000,1,0
3,98136,2.5,1143,1760,850000,1,0
4,98103,2,4800,2570,1495000,1,0
3,98168,1,0.32,1260,440000,0,0
3,98115,3,1400,1550,950000,1,0
3,98118,2.5,2880,1940,1140000,1,0
3,98115,2,4590,2160,825000,1,0
3,98126,3.5,7338,3290,1400000,1,0
3,98107,2,4648,1611,915000,1,0
2,98122,2.5,1110,1344,770000,1,0
3,98136,2,5750,1500,770000,1,0
3,98103,2.5,1873,1420,890000,1,0
4,98146,2.5,8760,2500,577000,1,0
2,98103,1,6180,830,942000,1,0
3,98126,2,5075,1650,750000,1,0
4,98136,2.5,1632,1812,825000,1,0
3,98115,2,4590,2160,825000,1,0
2,98115,2,2.63,877,415000,0,0
4,98144,2,4002,2440,1116000,1,0
3,98199,2,3914,1300,1100000,1,0
3,98105,3.5,1125,1970,868500,1,0
2,98115,2,2.63,877,415000,0,0
2,98122,2,8000,900,590000,1,0
4,98115,2,6380,1750,855000,1,0
3,98115,1.5,6270,2220,930000,1,0
3,98125,1,8927,2560,776000,1,0
3,98144,2,2340,1894,697000,1,0
3,98103,3.5,1563,1800,1050000,1,0
2,98106,2,1175,1080,533500,1,0
3,98107,2,990,1514,915000,1,0
3,98117,1.5,5000,1240,850000,1,0
3,98117,2.5,2498,1763,1135000,1,0
4,98117,2,5600,1820,760000,1,0
2,98118,1,3300,940,550000,1,0
4,98117,3,5000,2040,1410000,1,0
3,98118,2,3220,1700,999999,1,0
2,98103,2,0.43,1131,470000,0,0
3,98115,1,5856,1460,880000,1,0
4,98115,3,5616,2740,1220000,1,0
3,98105,2,8030,2250,2080000,1,0
2,98103,2.5,0.54,1448,1325000,0,0
2,98115,2,1608,1101,780000,1,0
3,98117,1,9399,1920,725000,1,0
4,98103,3,2256,1900,1150000,1,0
2,98115,2,2.02,1015,468000,0,0
4,98146,2.5,8760,2500,577000,1,0
4,98103,3,2256,1900,1150000,1,0
4,98115,3,6380,2650,1511000,1,0
3,98199,2,6000,2260,1300000,1,0
2,98105,1.5,900,900,568000,1,0
3,98117,2,6397,2020,840000,1,0
2,98103,2,3060,1570,849000,1,0
3,98125,2,8421,1730,910000,1,0
4,98116,3.5,1792,2285,1500000,1,0
2,98115,2,2.63,877,415000,0,0
4,98115,3,6700,2230,1150000,1,0
2,98103,2,3060,1570,849000,1,0
3,98168,1,0.27,1800,549000,0,0
2,98106,2,792,1180,527000,1,0
2,98106,1,5150,730,545000,1,0
3,98118,2,3090,2060,700000,1,0
2,98199,2,0.32,979,470000,0,0
2,98107,2,5000,804,465600,1,0
2,98118,1,8184,780,675000,1,0
3,98105,2,8030,2250,2080000,1,0
3,98107,2.5,1553,1569,950000,1,0
2,98117,1,6693,720,545000,1,0
3,98118,2,3220,1700,999999,1,0
3,98103,2.5,1342,1570,700000,1,0
3,98115,2,6093,1900,965000,1,0
3,98125,2,7514,1731,575000,1,0
3,98118,3.5,1274,1500,598800,1,0
3,98118,2.5,0.28,2570,1175000,0,0
2,98122,2,1247,1200,699950,1,0
2,98125,1,8795,680,625000,1,0
3,98107,2.5,1065,1386,999950,1,0
3,98103,2.5,5757,2490,935625,1,0
4,98125,2.5,3618,2980,1445000,1,0
3,98144,2.5,1040,1604,760000,1,0
4,98115,2,8750,2630,1350000,1,0
3,98117,2,2400,1560,1180000,1,0
3,98117,2,1,1096,875000,0,0
4,98115,2,5460,2510,1025000,1,0
4,98116,3,5589,2668,1213000,1,0
4,98126,2,4560,1440,760000,1,0
4,98106,3,3254,3020,1499000,1,0
4,98199,2.5,1500,1822,1033000,1,0
4,98117,2,4224,2600,1098500,1,0
3,98103,3.5,1563,1800,1050000,1,0
2,98144,1.5,1,1131,699950,0,0
4,98136,3,5200,1960,1270000,1,0
3,98144,2.5,1304,1670,875000,1,0
4,98115,3,4635,2380,1399999,1,0
3,98103,2.5,1372,1580,1095000,1,0
3,98126,3,5000,1390,1095000,1,0
2,98107,2,698,1100,749000,1,0
2,98199,2,802,1400,850000,1,0
3,98107,3.5,1694,2024,1200000,1,0
3,98125,2,8100,1360,850000,1,0
2,98144,1.5,1,1022,729000,0,0
3,98122,3.5,1770,1936,1295000,1,0
2,98118,1,8184,780,675000,1,0
4,98199,2,5000,2352,1450000,1,0
2,98116,2,6018,1131,575000,1,0
3,98107,2,4850,1940,895000,1,0
3,98144,2,1102,1540,630000,1,0
4,98115,2,8750,2630,1350000,1,0
3,98106,2,5005,1460,583000,1,0
4,98115,3,6380,2650,1511000,1,0
2,98106,1,0.35,970,386000,0,0
3,98115,2,7770,2770,700000,1,0
3,98125,2,7514,1731,575000,1,0
3,98117,2,1170,1560,920000,1,0
4,98103,2,4560,2340,1800000,1,0
3,98136,2,7800,2100,845000,1,0
3,98126,2.5,3.97,1681,650000,0,0
2,98117,2.5,1092,1169,615000,1,0
3,98107,2,1050,1490,900000,1,0
4,98126,3,5136,2190,860000,1,0
3,98199,2,5000,1680,1087500,1,0
4,98126,2,5750,2840,1175000,1,0
2,98103,2.5,887,1459,665000,1,0
3,98117,2,4000,1520,760000,1,0
2,98122,1,5000,2530,700000,1,0
3,98122,2,815,1380,740000,1,0
3,98107,2.5,1690,1610,895000,1,0
3,98144,2,4000,2040,695000,1,0
2,98117,2,1.06,1199,375000,0,0
4,98117,3,4650,1180,956300,1,0
2,98117,2,583,1163,648800,1,0
3,98122,2,2700,1100,645000,1,0
3,98136,2.5,7992,1860,1050000,1,0
3,98117,2,1,1096,875000,0,0
2,98103,2,5400,724,430000,1,0
3,98126,2.5,4452,2470,800000,1,0
3,98117,2,1,1455,959822,0,0
3,98122,3.5,2500,2030,1200000,1,0
2,98118,1,6000,1080,650000,1,0
2,98199,2,1331,1217,787950,1,0
3,98103,3.5,1248,1360,700000,1,0
3,98144,2,979,1170,740000,1,0
4,98118,3,7350,2970,720000,1,0
4,98136,3,5200,1960,1270000,1,0
2,98115,2,1762,1469,900000,1,0
2,98122,2,1247,1200,699950,1,0
2,98103,2.5,1332,1160,850000,1,0
3,98117,1.5,904,998,610000,1,0
4,98117,3,3080,1680,905000,1,0
3,98116,2,5750,1080,875000,1,0
3,98115,1,5856,1460,880000,1,0
2,98133,1,5077,1915,725000,1,0
3,98122,2,2700,1100,645000,1,0
3,98118,2,6500,2437,1275000,1,0
2,98122,2,1085,1437,969950,1,0
2,98103,2,3060,1570,849000,1,0
3,98115,2,5800,2980,1415000,1,0
2,98118,1,6000,1080,650000,1,0
3,98118,2.5,2880,1940,1140000,1,0
3,98117,1,4000,1060,1125000,1,0
3,98118,2.5,1136,1220,618000,1,0
4,98122,3.5,3900,2600,2225000,1,0
3,98103,2.5,5757,2490,935625,1,0
3,98106,2,5000,2190,840000,1,0
2,98106,2,1175,1080,533500,1,0
3,98122,3.5,2061,1740,840000,1,0
3,98115,3.5,1680,1352,886000,1,0
3,98125,2,7514,1731,575000,1,0
3,98103,2.5,1102,1430,855000,1,0
4,98115,3,8297,2481,999000,1,0
3,98107,2,4648,1611,915000,1,0
4,98106,3,3254,3020,1499000,1,0
4,98146,3,7320,1700,649000,1,0
3,98117,2.5,1687,1670,865000,1,0
2,98125,2,0.53,839,385000,0,0
2,98116,1,5130,970,600000,1,0
3,98103,2,1333,1270,727000,1,0
3,98117,2.5,982,1370,699500,1,0
3,98117,1,9399,1920,725000,1,0
2,98115,1,8686,760,775000,1,0
4,98115,3,4635,2380,1399999,1,0
2,98118,2,776,1020,605000,1,0
3,98103,2,1055,1350,785000,1,0
4,98115,3,8297,2481,999000,1,0
3,98117,2.5,2498,1763,1125000,1,0
3,98117,2,1,1455,959822,0,0
2,98107,2,2462,1150,725000,1,0
2,98115,2.5,2891,840,720000,1,0
2,98117,2,4590,1350,960000,1,0
3,98144,3.5,1659,1980,1055000,1,0
2,98115,2,2.02,1015,468000,0,0
3,98103,2,6375,2817,912000,1,0
2,98115,2,9.2,1893,727000,0,0
3,98144,2.5,1040,1604,760000,1,0
2,98103,2,0.24,993,709600,0,0
2,98115,1.5,4342,1340,675000,1,0
4,98126,2.5,6120,1620,849950,1,0
3,98136,3.5,8500,2650,1095000,1,0
3,98106,2,5005,1460,583000,1,0
3,98103,2.5,1500,1815,1295000,1,0
2,98107,2.5,5500,1103,780000,1,0
3,98117,2,3840,1620,675000,1,0
3,98144,2,1102,1540,630000,1,0
2,98103,2.5,1332,1160,850000,1,0
2,98106,1,4920,1140,528000,1,0
2,98115,1.5,938,870,700000,1,0
2,98115,2,564,1147,749950,1,0
4,98103,3,6348,2040,940000,1,0
