sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
0,4,0,0,4,38,2,178948,0,40,24,6,3,11,9
1,4,0,1,2,38,2,127728,0,40,45,3,0,9,13
1,4,0,0,2,38,2,19302,0,40,38,13,0,11,9
0,4,0,0,4,38,2,181942,0,40,29,6,1,15,10
0,4,0,0,4,38,2,117606,0,40,18,0,3,11,9
1,4,0,0,2,38,2,183800,0,40,40,2,0,11,9
1,4,0,1,2,38,2,150057,0,45,50,3,0,15,10
1,4,0,0,4,38,2,133937,0,30,22,7,3,15,10
1,4,0,0,4,38,2,163787,0,40,24,6,1,15,10
1,4,0,0,2,38,2,181200,0,40,42,2,0,11,9
1,4,0,0,2,38,2,169905,0,40,51,13,0,11,9
1,4,0,0,4,38,2,109832,0,50,22,2,3,15,10
1,4,0,0,4,38,2,187715,0,40,23,11,3,15,10
1,4,0,0,4,38,2,202373,0,50,23,2,3,11,9
1,4,0,0,2,38,2,191385,0,40,30,9,0,9,13
1,4,0,1,2,38,2,197286,0,50,40,3,0,9,13
1,4,0,1,2,38,2,174864,0,50,34,11,0,15,10
1,4,0,0,4,38,2,202878,0,30,21,6,3,11,9
1,4,0,1,2,38,2,185129,0,40,53,3,0,12,14
1,4,0,1,2,38,2,195668,0,45,45,9,0,12,14
1,4,0,0,2,38,2,190115,0,40,24,2,0,11,9
1,4,0,0,4,38,2,188888,0,40,20,5,3,11,9
0,4,0,0,0,38,2,193494,0,40,45,0,1,15,10
1,4,0,0,2,38,2,175759,0,40,38,2,0,11,9
1,4,0,0,2,38,2,185846,0,40,26,6,0,11,9
1,4,0,1,2,38,2,183735,0,45,37,3,0,12,14
1,4,0,0,4,38,2,174789,0,40,20,2,3,11,9
0,4,0,0,4,38,2,117363,0,40,22,11,3,15,10
1,4,0,0,2,38,2,167063,0,40,30,5,0,11,9
1,4,0,0,4,38,2,198069,0,40,24,7,3,11,9
1,4,0,0,2,38,2,177211,0,40,36,13,0,11,9
1,4,0,0,4,38,2,193285,0,40,21,2,1,15,10
1,4,0,0,4,38,2,113364,0,40,22,2,3,11,9
1,4,0,0,4,38,2,197184,0,40,25,2,3,11,9
0,4,0,0,4,38,2,198183,0,40,27,0,1,15,10
1,4,0,0,4,38,2,114056,0,40,22,6,3,11,9
1,4,0,0,4,38,2,209955,0,40,22,0,3,15,10
0,4,0,0,0,38,2,101290,0,40,42,3,1,15,10
1,4,0,0,2,38,2,236861,0,40,48,6,0,11,9
0,4,0,0,0,38,2,106546,0,40,47,0,1,11,9
1,4,0,1,2,38,2,105813,0,40,59,2,0,15,10
1,4,0,0,4,38,2,191256,0,40,23,2,1,11,9
0,4,0,0,0,38,2,195744,0,40,30,3,1,9,13
1,4,0,0,2,38,2,115323,0,40,46,6,0,11,9
0,4,0,0,4,38,2,178953,0,40,20,0,3,15,10
1,4,0,0,2,38,2,188246,0,40,33,6,0,11,9
1,4,0,0,4,38,2,176711,0,40,20,7,3,11,9
1,4,0,0,4,38,2,114158,0,40,19,5,3,11,9
1,4,0,0,2,38,2,112158,0,40,34,2,0,11,9
