fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
23.927,0.207,72.821,0.115,82.792,337.19,3.519,82.619,51.451,1,-15.87
17.205,0.263,-44.158,0.143,62.309,268.413,3.028,-21.92,10.644,0,7.724
24.209,0.273,23.726,0.139,30.541,117.639,2.87,12.224,10.71,0,-17.998
9.885,0.699,6.485,0.457,22.632,147.018,2.362,21.228,60.995,1,-12.263
9.953,0.587,19.513,0.388,21.303,160.534,2.366,21.094,67.451,1,-7.817
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
16.034,0.618,1.777,0.367,17.593,159.92,2.218,15.356,34.553,0,-11.004
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
17.665,0.362,10.506,0.221,37.795,212.038,2.789,30.218,2.022,0,14.973
46.657,0.29,-111.139,0.118,100.089,418.973,3.588,-34.42,88.233,1,-22.961
16.087,0.294,-1.581,0.154,53.965,250.046,2.688,45.8,0.14,0,-7.489
15.344,0.623,11.42,0.356,17.382,107.528,2.272,15.713,13.953,0,-13.956
13.754,0.37,15.494,0.206,38.685,222.35,2.453,29.176,6.809,0,9.661
11.993,0.694,-16.147,0.384,12.769,164.353,2.066,8.248,53.276,0,-11.504
15.856,0.316,28.183,0.183,35.479,256.242,2.768,22.631,1.457,0,-11.752
10.746,0.533,22.624,0.277,29.694,269.655,2.479,17.343,12.790,0,-4.219
7.083,0.753,-0.33,0.386,19.402,127.924,2.102,7.207,42.068,0,-5.372
28.317,0.308,9.5,0.173,33.724,191.33,2.701,22.331,37.784,0,19.385
6.814,0.73,20.273,0.394,20.73,155.487,2.25,14.162,52.155,0,-6.114
95.476,0.091,-64.675,0.051,142.663,354.355,3.931,-85.704,53.055,1,-67.36
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
23.875,0.218,43.484,0.115,48.396,154.957,3.073,37.76,12.352,0,-10.486
19.68,0.22,-42.528,0.137,102.507,291.611,3.05,-53.946,69.285,1,14.21
15.793,0.553,24.543,0.383,21.535,120.337,2.495,11.122,67.616,0,7.949
31.582,0.222,18.28,0.112,31.558,54.573,2.919,19.403,60.787,0,26.397
10.716,0.516,11.88,0.283,26.266,150.884,2.262,20.349,15.444,0,5.883
9.013,0.574,37.991,0.378,36.111,117.588,2.649,25.915,5.353,1,7.406
26.957,0.3,-20.322,0.218,71.347,310.397,3.146,-40.554,17.532,1,-19.22
92.844,0.285,-141.249,0.194,200.106,214.268,3.326,-229.158,8.588,1,39.111
79.502,0.224,-15.912,0.128,111.329,417.993,3.683,85.724,81.647,1,-76.748
28.108,0.15,-55.732,0.08,86.431,254.093,3.547,70.694,20.443,0,-10.605
15.812,0.44,-2.671,0.268,22.383,191.6,2.615,12.541,64.047,1,8.378
17.226,0.475,18.91,0.306,29.989,188.632,2.615,25.004,10.58,1,10.866
17.465,0.373,11.321,0.188,27.261,200.478,2.478,12.639,10.741,0,15.034
7.255,0.299,42.938,0.169,56.688,119.948,2.88,21.81,41.769,1,9.423
25.986,0.207,39.479,0.112,52.496,246.589,3.206,31.19,8.92,0,-11.331
18.03,0.337,12.635,0.194,28.823,140.793,2.898,19.678,22.053,0,10.024
22.368,0.208,42.477,0.121,76.271,230.045,3.412,72.731,7.539,0,6.976
11.418,0.348,-18.225,0.218,43.356,99.077,2.739,36.801,64.94,1,5.682
26.609,0.171,-65.754,0.092,89.629,273.927,3.232,63.948,4.319,0,8.733
7.696,0.673,23.879,0.501,20.768,161.665,2.386,14.41,86.617,1,0.376
11.046,0.569,11.915,0.314,14.972,179.337,2.495,26.406,4.13,1,-11.554
12.857,0.498,2.431,0.328,28.085,179.107,2.593,13.043,25.408,0,-6.904
87.34,0.212,-307.122,0.123,222.238,249.948,3.246,-82.476,63.245,1,78.852
16.686,0.253,21.822,0.127,40.354,209.461,3.005,-23.483,3.017,0,7.889
16.824,0.374,-14.453,0.234,40.456,143.712,2.67,-22.077,18.698,0,11.572
12.476,0.389,28.01,0.212,29.92,154.49,2.664,24.344,2.347,0,8.605
28.241,0.195,-12.186,0.105,94.922,317.93,3.561,55.112,2.343,0,10.224
11.628,0.594,9.814,0.357,22.363,148.678,2.479,21.219,38.939,1,-3.197
9.809,0.418,33.112,0.21,29.958,186.947,2.464,18.846,0.013,0,-3.687
16.286,0.377,9.379,0.192,24.65,139.631,2.527,12.985,50.738,0,-8.605
19.108,0.748,35.241,0.442,34.948,370.114,2.802,26.884,35.692,1,14.657
24.778,0.252,-62.836,0.152,99.162,298.905,2.976,-44.092,13.07,0,14.387
15.563,0.447,-8.14,0.229,25.928,169.731,2.675,-13.599,14.935,1,14.023
20.296,0.292,80.654,0.16,83.917,230.46,2.836,62.735,2.349,0,20.63
12.891,0.464,29.13,0.22,27.033,184.8,2.682,21.756,11.258,1,5.536
9.331,0.756,9.514,0.509,11.973,272.894,2.426,-8.746,72.213,1,-12.661
