fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
3.18,328,4,1093723,185,1.5,528,1,76,3645,51700,5.38,894871
0.2,647,0,1745016,162,2.6,164,0,91,1892,353285,0.2,234009
0.2,962,9,976717,66,2,83,7,95,1429,20504,0.2,4436
0.2,694,55,1724211,185,2.2,185,73,94,2408,185196,0.2,166411
0.2,3331,1,134656,124,3.8,248,0,93,3652,2846,0.2,276480
0.2,7709,0,1871584,18,1,10,0,98,153,7705,0.2,3652
0.2,6719,1,1858523,35,1.2,50,1,96,359,34065,0.2,280638
0.2,6234,0,1857173,34,1,31,0,97,226,19301,0.2,21032
2.4,725,16,1317494,123,3.8,157,3,80,2926,28189,7.6,212406
1.8,546,3,1628778,113,2.2,143,1,91,2124,109533,1.8,156928
0.2,7293,1,1879303,14,1,14,1,98,177,4475,0.2,6447
0.2,583,8,1749957,85,2.4,146,7,92,936,25557,0.2,38966
0.8,4690,3,1731918,59,2.4,108,1,93,795,10612,1,89626
0.2,3887,0,1717250,43,2.2,19,0,97,254,10198,0.2,3160
0.8,232,4,978611,121,1.5,126,1,90,1919,174094,0.4,32030
0.8,1107,10,1010374,110,1.5,177,8,91,2163,21251,2.2,212748
2.6,664,25,1036115,120,1.5,230,20,86,2049,45651,3.2,171234
0.8,232,4,978611,121,2,211,2,90,2239,134824,1,72667
0.2,6480,2,1858525,22,1,15,1,98,163,28952,0.2,5330
0.2,289,2,1016514,73,1,135,1,94,884,86782,0.2,143082
0.8,1115,3,1060110,73,1,128,1,90,1377,41095,2.6,29607
0.6,629,43,1119488,139,1.2,255,52,86,4584,28792,0.8,240501
0.6,4847,11,1672862,57,2.2,74,8,96,865,38639,1.4,173603
0.6,217,1,1091285,118,1.5,146,0,89,2359,25538,2,160793
0.4,818,5,1058857,216,1.2,347,2,87,2293,56993,0.6,322206
0.4,993,0,1761502,42,1.6,43,0,91,367,59062,0.4,93642
0.6,217,2,1099281,179,1.8,225,0,89,1848,20198,1.4,104330
0.8,217,11,1000883,176,3.5,299,2,86,3483,51410,2.2,232846
0.2,217,1,1711008,112,2.2,62,0,96,489,34884,0.2,4065
0.4,4655,1,1731736,109,2,153,0,90,2875,115588,0.6,16975
4.21,163,146,1018099,340,1,495,36,62,4654,247350,9.82,617073
0.2,399,2,1090394,50,2,48,0,97,473,39123,0.2,35116
0.2,1121,27,1064507,65,1.3,104,14,96,888,47494,0.2,263026
0.2,140,1,1073443,101,1,161,0,89,2656,50173,0.2,42203
2.6,315,5,1130874,204,2,387,2,81,2929,215294,2.6,288065
2.4,216,4,1006898,219,2.8,607,1,83,5415,329961,0.8,711052
0.2,7738,1,1882205,7,1,6,1,99,136,2310,0.2,6996
0.6,212,8,969660,89,1,117,5,92,1212,85192,0.6,191082
0.2,6560,18,1856587,25,1,16,27,98,239,7270,0.2,3614
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
1.2,331,5,1085878,122,1.3,147,2,87,1838,27637,1.2,100604
0.8,207,8,1719907,67,2,72,6,93,496,49585,2,58479
0.4,1549,5,1023907,86,1.3,102,3,95,1065,27168,0.6,8540
1.2,387,15,997587,248,3,275,11,81,4050,178959,0.8,357139
0.8,309,2,1719306,65,3.2,119,1,95,1449,19367,0.8,13915
3.4,669,4,1058837,276,2,255,0,85,2789,323567,1.2,22627
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
2,567,42,1097448,142,1.2,185,55,84,2437,19607,2.59,237750
0.8,127,12,1075939,131,1,266,2,82,4312,37658,0.8,367000
0.2,256,0,1756335,21,1,16,0,98,156,7606,0.2,436
1.2,691,5,1064909,120,1.2,164,0,91,1876,35639,3.2,10084
2.4,328,6,1054046,173,1.7,174,0,88,2572,21049,0.8,179416
3.4,229,3,1110241,568,2,677,0,79,3932,450521,1.6,448425
