fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.4,494,2,1040837,120,1.7,240,1,91,1810,55975,0.6,144736
0.4,153,3,1127887,116,2,198,2,91,2318,49975,0.6,108676
0.2,969,0,1765304,45,1.6,62,0,90,461,35017,0.2,134719
0.6,381,1,979099,175,1.6,231,0,93,1844,20575,0.6,138243
0.4,176,0,1009816,66,1,100,0,91,1774,26956,1.8,109071
1.8,143,13,1046598,347,2.2,476,3,78,3177,43363,2.2,656272
0.8,912,7,1377046,244,3.2,310,1,90,2980,132920,0.8,261194
0.4,1001,4,973857,45,2.6,57,2,95,936,17959,0.6,3977
0.2,814,5,1034027,54,1.6,79,4,96,760,35465,0.2,286888
0.2,370,3,1037672,277,1.5,456,2,85,4529,117866,0.2,115125
0.4,934,1,1038246,127,2,143,1,93,1824,27967,0.4,92929
0.4,493,3,984866,303,1,340,2,89,1984,77872,0.6,116454
0.6,1070,133,1010744,224,1.3,283,131,83,3828,169192,0.6,364223
1.8,333,6,1053030,102,3.5,121,0,91,1717,74046,2.2,74944
0.8,396,2,1019125,72,2,91,0,94,801,2959,2.2,1524
0.2,1107,0,1717907,77,2.6,91,0,96,967,1068,0.2,35883
7.4,351,19,1039926,418,2.8,461,13,75,4480,246103,5.6,529194
3.2,3749,3,1810829,53,2.6,97,0,80,583,141695,3.4,319011
4.59,8377,60,1860232,134,2,179,55,87,2001,17160,2.4,353591
3.01,185,31,1015919,176,1.5,276,25,81,3818,39888,5.61,187558
1.6,599,22,1017939,70,1,96,19,90,924,21418,2,22095
4.2,4175,5,1820453,103,2,107,0,89,1798,50292,8.6,53830
1,405,32,1315331,245,2.6,350,26,80,3205,69986,1.4,109372
0.8,450,2,1057974,43,1,64,0,92,1373,15298,0.8,14472
2.4,128,32,991545,88,1.6,173,29,88,1423,39853,3.19,235626
0.6,1084,1,1716637,138,3.2,81,0,95,749,27455,0.6,289878
1.8,178,40,1036090,241,1.2,465,10,84,3755,546019,2.4,588852
0.8,1002,2,1743139,42,2.2,77,1,95,987,8710,1.6,243846
0.6,216,6,1103712,166,3,273,2,89,2099,101604,0.6,119901
0.8,812,54,1050067,153,2.8,831,72,83,3495,41212,0.8,119357
0.6,991,1,1026145,84,1.8,119,0,94,1085,27551,1,63816
1.6,2331,5,1008155,142,1,173,2,92,1393,47119,0.6,243241
0.4,1947,164,1327789,253,3.8,370,160,86,4597,250265,1,315228
0.2,763,1,1119728,99,2.3,144,0,92,4280,31950,0.2,15999
0.2,363,0,17555520,133,1.4,306,0,89,3869,56342,0.2,1165
0.2,7350,0,1873392,22,1,12,0,98,162,23863,0.2,417
0.2,1712,1,1763360,248,2,296,0,93,1138,207539,0.2,239090
2,11884,2,1888162,21,1.4,38,0,89,447,23420,2.4,102504
1.2,144,189,1326243,188,5.8,277,37,77,3817,116178,1.8,273857
0.8,209,3,1104910,126,1.3,177,0,91,2106,43347,0.8,105138
0.2,535,3,975960,163,1,282,2,88,4270,73884,0.2,52034
2.8,365,14,1014250,87,2.6,227,12,80,2311,48766,8.4,885088
0.4,2731,5,1083845,118,1.8,277,2,88,2171,99067,0.4,338799
0.4,131,0,1019339,256,2,287,0,89,2069,66286,0.6,21285
1,657,6,1104200,249,1.7,208,0,89,2398,43372,1.8,43368
2,12077,19,1882056,19,1.2,60,24,90,446,42413,2,228243
0.4,2410,1,1012995,71,2,138,0,94,1040,21251,0.4,149416
0.6,85,47,15,190,355,347,63,0,2194,404461,2,423427
0.6,471,3,1073800,144,1.7,168,0,91,2667,38383,0.6,51132
0.8,963,3,1716442,64,3.2,61,1,95,322,36933,0.8,156965
0.2,425,0,1039920,152,1.8,239,0,88,1753,357280,0.2,357280
0.6,3108,3,1539470,115,4.2,157,0,90,3051,69347,0.8,306491
