input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
50,86,25,56,70,68,100,40,100,0,0,42,1,62,83,75,35
0,39,2,50,0,67,49,100,58,6,25,66,1,100,96,6,54
11,100,0,38,80,81,60,0,70,7,32,93,3,100,76,37,72
53,88,85,80,100,15,0,45,54,100,15,55,0,35,1,19,0
0,0,18,66,38,32,45,29,6,30,100,99,6,100,76,14,66
0,0,25,55,38,34,45,11,7,31,100,100,6,96,72,14,69
0,40,4,35,0,39,57,100,40,5,23,65,1,100,98,17,42
0,35,0,51,0,56,53,100,46,1,25,64,1,100,96,12,54
23,84,0,49,91,100,69,0,79,5,23,74,3,100,97,51,46
0,0,20,60,35,34,41,20,11,26,100,100,6,85,64,17,64
20,100,0,56,100,74,62,0,68,1,20,91,3,100,80,47,60
13,100,0,49,95,77,56,0,53,10,50,85,3,100,72,44,75
0,0,2,54,9,56,35,100,31,4,26,100,2,99,65,8,60
19,38,48,52,0,24,34,100,54,80,80,81,8,100,68,0,53
0,48,6,42,0,82,57,100,82,6,42,60,2,100,98,23,26
0,0,18,70,39,22,44,29,1,31,100,100,6,96,72,15,55
0,0,22,79,10,100,90,24,39,61,59,100,8,71,90,48,39
100,100,93,15,63,54,24,0,99,52,14,54,0,16,0,68,8
0,0,15,80,33,36,40,16,11,10,100,100,6,83,61,17,64
0,44,4,29,0,62,61,100,53,5,20,66,1,98,100,23,56
0,0,26,50,36,29,39,5,4,23,100,100,6,89,66,6,62
0,0,15,85,37,36,44,16,11,20,100,100,6,90,67,17,72
0,58,39,17,37,100,57,75,73,48,0,95,7,100,94,16,51
0,0,23,51,30,33,40,11,11,27,100,100,6,88,66,12,64
29,0,21,54,6,73,21,100,46,5,54,89,2,100,55,0,73
64,100,32,80,96,0,32,71,48,0,50,100,4,73,39,45,25
31,90,10,93,100,84,73,54,92,0,0,88,3,100,94,52,37
17,46,45,47,0,32,50,100,46,61,62,54,8,100,98,0,92
0,0,25,58,38,49,43,19,17,25,100,100,6,97,71,12,81
20,0,0,65,31,60,26,100,34,4,31,72,2,100,65,9,52
0,29,37,10,0,100,55,72,66,35,11,96,7,100,88,27,60
3,11,2,50,0,65,52,100,39,0,33,90,2,100,75,29,65
0,0,26,51,36,45,43,12,16,25,100,100,6,97,72,11,77
18,41,48,78,100,14,24,5,0,59,99,100,6,83,54,0,49
68,100,34,84,89,50,76,84,76,0,0,0,1,19,47,100,29
23,42,5,49,86,100,68,0,62,0,46,91,3,100,87,43,60
0,0,18,66,35,32,40,30,9,29,100,100,6,83,63,15,61
15,91,0,54,100,83,60,0,50,0,31,84,3,100,80,39,59
13,76,0,36,72,39,48,0,47,4,100,97,5,100,79,40,69
0,0,2,53,6,56,35,100,34,1,1,78,2,100,72,5,35
54,0,90,100,56,44,0,37,35,100,46,92,8,79,39,23,17
12,100,0,43,86,98,63,0,72,4,39,81,3,100,90,42,72
0,0,3,53,4,56,37,100,34,3,2,77,2,100,77,4,33
13,0,7,51,2,66,53,100,37,0,13,92,2,100,77,32,49
11,100,0,46,91,78,51,0,61,8,34,85,3,100,77,38,61
0,0,18,70,44,22,43,29,0,28,100,100,6,93,70,10,54
32,100,0,57,92,17,100,0,64,2,88,76,9,55,82,68,48
53,100,27,53,80,0,43,47,47,0,63,100,4,79,53,56,34
18,41,43,76,100,21,26,9,0,35,97,100,6,91,60,0,57
12,100,0,43,90,82,51,0,59,10,42,85,3,100,77,42,74
0,0,2,54,9,59,35,100,32,1,16,92,2,100,65,8,54
0,0,25,70,44,49,44,15,16,25,100,100,6,97,70,12,92
64,0,100,94,39,100,0,35,43,94,29,82,8,73,33,25,71
11,78,0,52,100,96,61,0,68,3,24,88,3,100,86,37,61
0,0,0,50,0,56,47,100,34,2,14,60,2,100,88,13,30
20,90,0,56,100,43,94,0,64,1,51,99,9,100,80,56,7
0,0,5,65,31,27,35,100,22,7,3,70,2,100,71,4,17
9,0,5,62,26,53,39,100,30,0,15,80,2,100,71,13,43
0,0,25,57,42,34,39,6,7,31,100,100,6,89,65,9,78
7,19,6,56,11,56,55,100,45,0,0,76,2,100,88,27,26
54,0,91,100,54,37,0,44,44,100,44,93,8,83,40,17,21
0,0,25,58,37,26,40,15,2,31,100,100,6,89,66,11,57
12,100,0,46,93,66,51,0,53,7,19,84,3,100,77,39,53
21,73,0,40,78,21,69,0,40,8,100,100,5,100,85,51,62
4,31,0,43,0,67,65,100,59,0,19,67,2,97,100,34,26
20,100,0,43,86,55,86,0,95,2,96,86,9,100,78,60,65
32,60,0,62,100,61,100,0,21,13,20,94,9,77,100,64,45
17,41,0,25,32,63,89,100,56,6,0,58,1,76,100,55,31
0,46,1,49,0,51,49,100,51,2,25,60,1,100,96,6,54
13,100,0,46,90,82,51,0,58,7,41,85,3,100,77,42,69
0,0,25,48,38,33,36,1,10,21,100,100,6,87,64,5,63
53,77,27,88,100,0,29,79,19,0,35,100,4,74,45,30,21
20,100,0,56,99,64,99,0,74,0,71,88,9,100,72,61,35
3,100,0,32,76,81,55,0,89,19,55,80,3,100,78,28,85
0,41,4,50,0,43,57,100,45,7,10,65,1,100,97,19,40
32,42,0,62,100,46,69,0,5,13,9,95,5,100,96,54,97
0,0,1,64,28,51,38,100,30,4,14,77,2,100,72,13,40
0,0,26,57,34,34,44,22,9,36,100,100,6,96,71,13,67
12,38,29,67,100,13,21,8,0,19,90,100,6,79,52,0,46
16,0,0,53,7,58,46,100,35,9,13,75,2,100,80,19,34
0,0,25,66,40,49,43,19,17,25,100,99,6,100,71,11,81
0,33,33,0,1,100,61,57,66,36,1,99,7,100,91,30,58
23,52,0,54,94,100,71,0,59,3,35,76,3,100,95,47,50
13,100,0,46,91,91,54,0,68,10,47,85,3,100,81,39,69
0,0,22,78,46,49,44,24,17,30,100,100,6,96,71,12,92
0,0,22,70,38,49,69,70,18,61,98,47,0,86,100,20,100
0,0,23,97,57,32,40,44,7,42,100,100,6,93,68,7,66
50,76,25,27,51,54,100,7,100,0,0,62,1,68,91,75,7
11,100,0,43,84,86,61,0,73,0,33,85,3,100,84,37,65
7,7,0,49,0,48,34,100,35,0,4,77,2,100,68,4,33
0,0,2,54,7,62,35,100,35,7,26,79,2,100,68,9,54
23,67,0,49,91,68,73,0,21,1,54,92,5,99,100,51,100
49,83,24,53,67,84,100,51,100,0,0,57,1,76,98,75,34
64,100,32,86,98,0,38,79,39,0,23,100,4,83,52,35,24
50,73,25,25,50,69,100,5,100,0,0,59,1,67,88,75,25
0,0,22,54,36,37,43,11,13,25,100,100,6,94,70,12,68
0,25,5,50,0,71,51,100,55,10,1,79,2,100,87,22,38
0,0,22,70,31,43,73,78,7,61,100,47,0,86,100,28,85
100,100,50,69,62,11,44,78,95,0,25,94,4,89,47,81,0
64,100,32,80,89,61,100,73,93,0,0,33,1,52,76,97,31
0,0,25,57,38,49,43,14,17,25,100,100,6,97,71,12,85
12,78,0,48,100,89,53,0,59,14,24,77,3,100,81,42,58
0,0,22,59,37,26,43,18,3,33,100,100,6,96,71,13,60
7,100,0,41,84,82,56,0,72,8,47,85,3,100,79,31,74
20,59,0,46,100,90,71,0,88,10,40,55,3,86,100,49,31
0,0,26,60,37,49,52,19,17,33,100,85,6,100,79,19,89
23,66,0,47,100,85,98,0,32,22,40,100,9,68,79,65,20
53,100,26,48,72,37,97,59,88,0,7,65,7,89,100,79,0
0,0,2,53,7,55,35,100,30,4,5,90,2,100,70,4,40
16,32,49,78,100,34,32,0,10,67,86,100,6,99,68,0,77
0,0,25,57,44,26,39,11,2,25,100,100,6,93,68,7,60
0,58,28,29,42,100,48,95,78,34,0,93,7,100,84,13,56
49,100,24,100,100,67,100,99,99,0,0,43,1,60,80,75,35
19,67,0,52,100,90,52,0,68,17,11,72,3,100,84,49,39
0,32,5,62,24,51,61,100,52,15,0,71,2,100,99,26,18
0,0,1,64,28,50,39,100,29,4,0,83,2,100,72,13,31
13,0,0,66,33,49,36,100,29,19,28,88,2,100,65,17,51
0,0,1,63,25,53,39,100,30,4,0,82,2,100,73,12,33
32,0,62,65,15,55,17,100,62,96,98,100,8,100,57,0,37
0,0,26,57,34,34,40,19,9,25,100,100,6,91,66,6,67
21,57,0,46,100,12,54,1,0,14,14,91,5,100,96,50,57
51,77,26,40,57,66,100,29,100,0,0,44,1,61,82,76,29
0,54,0,46,0,54,56,100,54,3,23,64,1,100,97,14,52
51,100,26,46,72,0,55,31,56,0,34,100,4,86,62,72,4
0,46,2,50,0,42,45,100,43,8,27,64,1,100,86,4,42
9,84,0,51,100,87,65,0,65,4,12,82,3,100,90,39,41
21,69,0,53,100,15,53,0,9,14,22,96,5,100,96,60,72
0,0,21,70,44,22,43,24,1,28,100,100,6,96,71,13,55
1,0,0,62,23,46,47,100,26,2,8,80,2,100,76,19,31
8,29,21,61,100,19,26,0,3,6,95,100,6,85,57,0,50
0,0,25,97,76,50,40,30,9,21,100,99,6,100,70,6,96
0,0,25,53,39,34,39,9,7,25,100,100,6,89,66,6,66
1,54,2,12,0,82,62,100,62,0,23,58,1,82,100,26,54
0,29,7,50,0,67,45,100,59,0,9,71,2,100,82,15,31
31,46,0,39,67,23,58,0,7,7,100,97,5,100,89,65,60
13,100,0,43,90,91,54,0,69,13,41,80,3,100,81,42,68
20,59,0,62,100,92,64,0,68,3,19,72,3,100,95,41,34
0,62,30,98,79,100,41,23,83,43,0,100,7,97,78,4,52
0,0,0,66,33,24,28,100,16,0,4,65,2,100,66,1,14
100,100,88,30,66,65,30,0,95,53,16,45,0,2,0,72,23
29,66,0,43,100,85,90,0,21,29,40,100,9,67,65,68,15
0,36,1,49,0,92,49,100,69,2,53,67,2,100,86,17,56
5,100,0,41,84,64,54,0,73,7,26,87,3,100,75,32,58
0,0,27,57,39,34,39,19,7,29,100,100,6,94,68,3,67
32,53,12,42,65,100,69,0,81,0,20,91,3,100,88,52,58
0,44,1,42,0,81,60,100,76,2,32,60,2,93,100,26,35
10,100,0,41,84,91,61,0,70,10,39,81,3,100,90,41,62
5,100,0,41,84,71,48,0,71,7,41,87,3,100,72,30,69
0,56,24,26,41,100,65,76,83,26,0,90,7,100,99,32,41
0,0,21,70,31,46,73,88,11,61,100,47,0,86,100,27,92
13,100,0,43,86,78,51,0,61,8,35,80,3,100,78,42,60
22,0,0,54,8,63,46,100,37,19,8,61,2,100,88,13,31
3,0,0,58,13,54,39,100,32,6,11,78,2,100,73,11,40
0,0,18,70,39,26,44,29,2,30,100,100,6,93,70,13,60
10,100,0,43,94,86,51,0,67,9,33,77,3,100,84,38,59
0,0,2,54,9,62,35,100,34,8,28,88,2,100,65,9,61
0,37,0,50,0,51,46,100,46,4,22,64,1,100,90,7,50
0,24,2,53,0,53,53,100,49,2,8,64,2,100,91,17,18
49,100,24,100,100,67,100,99,99,0,0,43,1,60,80,75,35
18,62,0,54,100,82,55,0,50,1,26,81,3,100,80,36,66
0,33,36,0,15,100,62,60,63,35,11,91,7,100,93,29,57
0,32,4,70,38,49,61,100,45,8,0,71,2,100,97,27,22
0,0,21,70,31,44,73,77,7,61,100,47,0,86,100,27,85
0,36,10,43,0,93,47,100,69,19,40,77,2,100,79,20,68
16,100,0,51,99,90,62,0,59,1,17,90,3,100,83,44,59
0,0,19,60,36,34,38,15,11,20,100,100,6,82,61,12,63
11,100,0,41,82,80,60,0,70,5,26,87,3,100,79,37,63
51,100,25,77,85,0,34,71,50,0,29,100,4,74,47,45,7
7,100,0,42,87,83,57,0,71,11,34,83,3,100,83,34,60
15,36,58,100,95,5,34,82,0,100,71,68,0,96,70,0,42
16,32,48,49,0,44,31,85,69,80,100,88,8,100,66,0,46
2,0,0,50,0,56,52,100,26,4,38,85,2,100,77,27,62
1,0,0,65,30,34,36,100,18,2,7,80,2,100,68,9,24
0,0,1,60,21,52,39,100,30,1,14,75,2,100,72,12,42
0,0,25,70,44,49,47,19,17,25,100,99,6,100,75,14,87
9,100,0,36,76,83,56,0,66,8,47,94,3,100,78,37,82
0,0,25,60,38,49,48,19,17,26,100,99,6,100,76,15,87
64,100,32,86,92,0,40,77,63,0,26,100,4,75,45,58,14
14,62,0,44,86,100,62,0,75,12,32,71,3,100,94,44,57
2,0,0,50,0,56,52,100,26,3,38,85,2,100,77,27,62
53,0,100,28,8,65,11,100,65,97,21,92,5,63,59,0,5
50,100,25,33,59,11,53,9,74,0,9,100,4,77,51,72,0
23,0,15,53,7,59,44,100,37,0,9,68,2,100,78,18,33
29,84,0,57,100,84,100,0,41,0,56,82,9,74,95,65,48
29,66,7,44,80,47,51,0,23,0,100,95,5,100,86,55,80
0,36,4,49,0,38,52,100,39,6,3,66,1,100,91,13,30
0,0,10,54,21,37,51,15,14,20,100,100,6,96,76,22,68
32,100,2,57,93,41,71,0,91,0,81,98,9,81,60,74,31
0,0,18,85,66,32,32,19,4,21,100,100,6,83,58,2,72
0,34,27,22,3,100,38,97,72,33,0,80,7,100,77,3,57
17,49,0,35,64,22,51,0,17,7,100,100,5,100,85,46,56
0,0,22,70,31,43,73,78,7,61,100,47,0,86,100,27,85
0,0,1,58,17,52,39,100,30,4,11,86,2,100,70,16,46
2,30,0,50,0,61,46,100,46,1,31,68,1,100,86,7,58
8,100,0,40,82,86,53,0,71,7,52,85,3,100,79,30,75
50,83,25,50,67,73,100,41,100,0,0,50,1,69,91,75,37
32,29,70,47,0,6,32,83,43,100,100,93,8,100,70,0,47
12,45,0,26,0,100,52,89,81,4,6,90,2,100,80,30,64
0,0,25,100,52,37,37,50,11,42,89,100,6,90,64,6,72
0,0,2,63,26,30,35,100,22,7,1,64,2,100,75,4,8
51,100,25,68,91,0,100,44,58,0,92,82,9,77,89,82,35
0,0,25,97,16,100,71,33,39,65,68,94,8,75,100,42,67
100,100,83,14,73,16,0,0,69,33,36,99,0,59,8,47,6
0,62,30,98,74,100,52,30,84,38,0,100,7,97,81,22,56
15,0,0,58,15,60,39,100,34,12,38,78,2,100,69,19,64
30,36,39,61,22,54,13,100,49,45,0,89,7,100,59,0,38
10,100,0,41,87,81,60,0,63,13,31,80,3,100,83,42,58
20,100,0,53,98,51,80,0,100,12,71,100,9,99,76,56,29
0,0,25,70,44,49,44,19,15,25,100,100,6,97,71,12,92
0,0,18,78,35,49,43,24,18,29,100,100,6,90,66,15,86
10,100,0,46,93,81,46,0,59,6,52,85,3,100,74,34,83
50,94,25,72,81,65,100,69,100,0,0,57,1,70,87,75,31
16,32,49,78,100,25,32,7,0,67,75,95,6,100,68,0,66
15,100,0,33,80,83,60,0,63,10,35,82,3,100,80,44,63
50,86,25,55,70,65,100,49,100,0,0,49,1,66,88,75,33
16,48,31,55,100,19,18,0,11,23,73,100,6,76,48,0,47
30,100,1,61,99,40,78,0,86,0,89,98,9,100,65,70,38
0,24,3,50,0,74,46,100,55,2,9,90,2,100,80,17,47
29,44,4,72,85,100,64,0,69,0,24,82,3,100,89,48,55
100,100,96,30,74,45,20,0,87,65,13,69,0,23,0,64,9
0,0,15,74,34,27,43,150,10,32,100,100,6,89,66,19,57
0,0,25,57,38,34,37,11,7,19,100,100,6,87,64,6,67
0,0,25,58,38,49,39,15,17,25,100,100,6,91,66,7,78
0,0,15,97,49,19,40,44,0,21,100,100,6,91,66,14,50
20,59,0,57,100,90,64,0,65,3,48,76,3,100,89,37,54
18,55,0,55,100,85,53,0,39,6,30,82,3,100,77,39,70
0,0,21,57,32,33,39,18,11,22,100,100,6,85,64,15,62
0,0,26,40,30,34,40,1,10,28,100,100,6,90,66,8,68
50,0,84,100,37,8,0,44,63,99,93,100,8,93,45,5,22
0,0,5,51,2,58,41,100,35,7,5,70,2,100,82,11,28
17,99,0,47,92,64,82,0,100,7,88,88,9,100,70,54,54
0,0,19,70,39,22,44,29,1,30,100,100,6,92,70,16,52
31,90,0,60,100,36,76,0,92,13,80,79,9,100,67,75,56
15,82,0,52,100,92,61,0,51,4,38,87,3,100,80,43,69
13,48,0,33,64,45,57,0,27,1,100,97,5,100,88,42,74
17,100,0,50,95,78,62,0,53,12,13,75,3,100,87,48,39
0,0,27,54,47,23,39,11,1,32,100,100,6,94,70,4,60
0,0,26,51,39,43,37,9,15,20,100,100,6,92,67,4,76
10,0,0,59,15,59,45,100,34,11,29,80,2,100,74,20,45
68,100,97,55,95,12,0,15,56,72,9,100,0,66,23,25,0
21,55,0,42,100,36,70,0,29,17,1,90,5,100,97,50,16
1,0,0,68,34,30,31,100,17,3,9,78,2,100,66,4,22
100,100,80,34,63,65,57,77,89,74,0,0,9,14,34,83,31
0,0,1,66,33,19,27,100,1,4,0,61,2,100,67,1,14
0,0,25,100,76,37,37,7,2,25,85,100,6,95,66,5,80
0,0,22,60,34,27,49,20,5,40,100,99,6,100,78,16,60
8,100,0,46,97,97,46,0,61,13,52,85,3,100,73,33,89
0,4,20,80,62,26,40,16,0,20,100,100,6,91,67,10,66
0,0,25,93,72,37,39,16,2,25,100,90,6,100,71,5,86
0,34,1,54,0,45,52,100,41,2,10,60,1,100,96,9,34
0,0,25,73,53,49,46,16,11,31,100,95,6,100,73,14,96
0,0,18,85,57,49,35,19,16,18,100,100,6,83,59,8,92
0,38,2,45,0,41,57,100,39,3,26,62,1,100,98,17,39
8,100,0,38,76,81,49,0,71,7,59,87,3,100,75,29,79
0,0,2,52,4,56,35,100,35,7,7,71,2,100,77,1,34
46,86,23,65,100,0,55,33,21,0,62,100,4,92,71,46,46
0,0,5,54,9,59,35,100,34,0,8,88,2,100,66,8,55
32,60,7,56,100,72,77,0,32,0,37,88,5,100,98,52,92
100,100,94,25,72,54,27,0,96,61,12,60,0,14,0,72,10
2,51,1,46,0,60,52,100,54,0,30,64,1,100,92,11,58
0,38,2,54,0,64,53,100,57,6,26,66,1,100,97,12,58
15,91,0,49,100,96,49,0,58,12,34,85,3,100,75,41,69
31,46,65,54,0,27,33,100,82,94,86,86,8,100,69,0,48
16,0,0,72,34,56,26,100,35,34,27,78,2,100,63,16,49
64,100,32,72,84,0,44,63,64,0,13,100,4,83,51,65,4
0,0,25,51,39,43,37,9,15,25,100,100,6,88,64,7,76
3,22,1,50,0,60,45,100,46,0,13,78,2,100,76,20,43
2,32,0,51,0,64,55,100,59,0,23,64,2,100,97,16,30
0,0,2,53,7,56,37,100,30,1,11,93,2,100,69,8,48
16,100,0,46,90,76,62,0,58,10,26,82,3,100,84,44,53
