input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
9,94,0,40,100,91,46,0,64,20,32,78,3,100,75,38,56
14,31,39,62,85,15,27,0,6,30,100,100,6,89,60,0,48
3,100,0,31,78,69,47,0,57,22,22,87,3,100,70,32,62
0,0,0,50,0,56,35,100,34,1,13,64,2,100,75,1,34
0,0,25,97,17,100,70,33,39,65,60,94,8,75,100,42,67
20,65,0,49,100,91,71,0,64,9,21,66,3,96,100,49,34
22,100,8,43,85,81,63,0,60,0,15,86,3,100,83,45,53
1,0,0,68,31,52,39,100,29,4,24,80,2,100,69,14,52
0,0,23,57,32,34,41,23,11,28,100,100,6,89,66,14,63
1,36,28,100,91,5,24,47,0,32,50,100,6,82,53,0,25
0,0,19,57,26,34,51,22,11,34,100,96,6,100,78,20,67
23,63,0,0,64,100,73,3,78,3,0,75,1,93,100,49,51
0,40,3,42,0,85,47,100,70,6,44,85,2,100,74,21,71
3,0,1,58,17,51,39,100,30,0,11,89,2,100,69,14,46
12,42,0,34,0,100,50,89,77,4,42,89,2,100,75,28,86
0,32,18,51,78,54,41,0,34,20,100,94,6,100,72,11,78
0,0,20,70,44,26,40,24,2,22,100,100,6,89,66,10,60
0,0,2,64,28,49,36,100,28,19,17,80,2,100,68,8,45
13,100,0,46,90,78,54,0,57,7,33,85,3,100,74,45,68
0,0,2,54,7,59,35,100,33,8,5,88,2,100,69,5,41
0,0,1,72,35,25,27,100,13,23,21,100,2,99,59,7,35
8,100,0,41,84,73,56,0,70,7,27,84,3,100,79,33,64
19,93,0,57,100,95,69,0,64,2,20,77,3,100,95,47,45
9,100,0,38,80,83,49,0,67,6,53,85,3,100,76,31,75
0,0,2,63,25,34,32,100,21,4,7,68,2,100,70,2,20
21,75,0,40,100,0,70,9,10,28,43,89,5,100,95,50,61
0,45,2,34,0,41,61,100,39,5,23,70,1,100,92,27,45
9,0,5,62,26,54,39,100,31,0,25,88,2,100,67,19,56
0,0,27,48,36,39,48,10,11,27,100,99,6,100,76,14,72
0,0,5,54,7,59,37,100,34,11,1,77,2,100,76,5,33
0,0,25,100,76,37,37,7,2,25,85,100,6,96,68,6,80
51,100,26,72,90,51,100,59,93,0,0,51,1,68,90,78,10
0,34,34,6,13,100,62,60,63,38,0,99,7,100,92,31,45
100,100,76,7,57,34,21,7,87,29,11,86,0,35,0,68,0
0,0,2,54,8,56,33,100,33,8,16,83,2,100,66,5,49
5,29,0,48,0,67,55,100,57,2,23,78,2,100,82,29,31
16,45,47,80,100,13,22,18,0,59,85,100,6,80,50,0,46
0,0,20,66,34,27,44,29,3,31,100,100,6,90,69,15,57
1,100,0,33,75,81,41,0,73,17,55,85,3,100,71,24,80
0,58,28,38,36,99,48,100,86,29,0,93,7,100,94,4,37
18,48,31,38,0,97,33,100,79,32,6,95,7,100,69,0,69
0,0,20,70,44,26,39,24,2,22,100,100,6,88,66,9,57
100,100,93,23,74,51,25,0,95,57,12,59,0,18,0,65,9
0,36,5,49,0,91,42,100,69,8,58,80,2,100,73,16,84
13,0,0,58,13,65,41,100,37,16,20,76,2,100,74,15,49
68,100,34,48,53,0,43,61,63,0,49,100,4,79,47,54,3
1,0,0,66,33,24,31,100,16,3,9,85,2,100,65,4,22
68,0,100,100,51,68,0,0,11,89,30,89,8,52,19,34,46
12,83,0,54,100,87,53,0,59,4,41,79,3,100,79,38,63
22,0,7,62,27,54,16,100,33,9,34,65,2,100,57,0,49
12,93,0,52,100,87,57,0,52,1,68,96,3,100,78,38,84
7,100,0,41,81,69,56,0,79,6,14,93,3,100,79,31,48
10,100,0,43,92,88,54,0,57,10,38,85,3,100,78,38,66
0,0,24,66,34,33,44,28,6,47,100,100,6,94,71,12,66
2,37,0,51,0,66,56,100,59,6,4,62,2,100,99,16,25
0,0,1,66,34,25,27,100,16,3,5,56,2,100,68,1,13
0,8,1,50,0,76,48,100,46,6,13,77,2,100,79,24,43
0,0,18,70,44,22,43,24,1,28,100,100,6,94,70,13,57
51,78,26,38,57,81,100,24,100,0,0,36,1,58,79,76,42
1,0,0,68,34,34,36,100,18,3,7,80,2,100,68,12,23
13,44,38,84,100,14,20,31,0,29,75,100,6,84,53,0,41
0,0,20,70,44,26,40,24,3,22,100,100,6,87,65,10,60
0,62,3,24,0,60,56,100,60,6,23,72,1,100,92,18,64
0,0,22,54,37,26,40,11,2,29,100,100,6,89,66,10,60
50,71,25,69,69,45,100,100,79,0,0,36,1,60,87,75,23
16,0,0,66,33,57,21,100,30,12,42,85,2,100,59,14,66
0,0,18,85,70,25,29,20,0,18,100,100,6,80,54,1,55
0,0,17,73,35,27,43,43,7,30,100,100,6,90,69,15,57
9,42,0,39,0,100,53,100,80,4,14,83,2,100,82,30,61
53,100,27,54,78,47,100,32,94,0,0,62,1,57,79,80,8
0,38,4,34,0,43,61,100,40,5,20,65,1,98,100,23,39
10,100,0,43,93,81,56,0,57,20,22,78,3,100,80,43,59
54,100,27,48,74,0,48,31,65,0,54,100,4,79,52,72,7
50,92,25,70,81,70,100,69,100,0,0,60,1,76,93,75,31
1,9,0,50,0,60,44,100,41,0,13,66,2,100,83,11,34
100,100,88,32,72,54,27,0,85,52,19,54,0,10,0,72,20
0,0,17,70,35,27,43,29,7,25,100,100,6,90,66,17,57
0,0,1,60,21,53,39,100,30,4,13,88,2,100,70,13,49
16,100,0,41,86,83,60,0,61,10,15,85,3,100,85,44,54
31,91,0,61,100,32,72,0,86,9,84,87,9,100,65,70,44
0,0,25,60,40,26,44,18,2,32,100,100,6,97,73,12,62
0,24,6,50,0,81,42,100,57,3,47,76,2,100,72,15,76
50,73,25,64,64,100,100,75,86,0,0,36,1,60,83,75,73
0,0,27,54,43,45,40,9,15,25,100,100,6,96,70,6,80
49,0,91,100,45,32,0,39,69,100,69,99,8,94,46,4,10
0,0,27,93,76,49,40,28,9,27,100,87,6,100,70,6,95
8,100,0,41,84,69,48,0,63,1,20,89,3,100,74,33,60
0,0,18,70,39,22,43,29,1,27,100,100,6,92,70,13,53
10,100,0,41,82,81,59,0,72,5,26,89,3,100,81,36,64
4,34,1,62,25,62,64,100,56,0,0,82,2,100,95,36,28
0,28,22,100,85,9,39,38,0,29,75,100,6,96,69,11,35
0,0,25,58,38,49,47,19,17,25,100,100,6,99,74,15,81
2,12,0,50,0,60,52,100,41,3,16,78,2,100,79,29,44
31,46,0,46,78,6,51,0,6,5,100,98,5,100,83,61,48
31,90,0,67,100,45,84,0,92,8,80,100,9,98,65,71,31
17,67,0,53,100,96,67,0,83,11,19,73,3,100,97,41,41
17,100,0,50,90,78,55,0,56,3,37,80,3,100,78,48,63
22,0,0,58,13,68,44,100,41,20,15,61,2,100,82,12,35
50,87,25,55,70,66,100,43,100,0,0,60,1,72,91,75,29
2,0,0,62,25,49,39,100,28,4,19,80,2,100,70,14,46
11,94,0,50,100,92,57,0,50,11,38,81,3,100,78,43,69
10,100,0,42,86,73,59,0,65,4,30,95,3,100,76,36,69
31,70,69,85,100,0,1,41,21,88,48,100,0,78,36,0,15
0,45,1,43,2,46,57,100,47,2,0,65,1,100,98,17,40
0,0,25,66,40,49,62,29,14,47,96,63,8,100,95,27,100
12,43,1,68,38,55,68,100,57,0,0,86,2,100,97,41,24
0,39,2,49,0,42,49,100,42,4,24,64,1,100,89,7,39
0,0,5,51,2,62,42,100,37,7,23,66,2,100,83,11,36
0,60,3,0,24,100,60,69,88,2,15,58,1,87,100,20,66
0,0,26,51,36,45,47,5,17,32,100,99,6,100,76,14,81
9,100,0,36,75,83,50,0,72,5,46,88,3,100,74,30,77
100,100,94,25,72,40,18,22,84,49,4,69,0,26,0,62,0
25,58,65,100,99,0,22,85,12,100,79,97,0,91,59,0,26
24,54,0,50,100,39,67,0,21,17,1,96,5,98,100,50,56
64,100,32,72,72,0,44,80,79,0,22,100,4,79,46,64,1
20,62,0,59,100,83,56,3,45,7,0,83,3,100,82,40,47
22,56,0,50,85,22,50,0,15,5,100,100,5,100,80,47,55
0,0,3,58,17,53,38,100,30,7,1,78,2,100,78,8,34
7,19,8,50,0,70,52,100,50,0,11,72,2,100,88,23,35
0,0,26,43,30,33,40,1,11,22,100,100,6,91,66,9,63
0,59,27,0,21,100,66,55,87,43,3,82,7,100,99,33,35
0,0,2,54,9,59,35,100,32,7,15,83,2,100,66,8,50
29,66,39,51,100,81,34,0,66,38,6,96,7,100,71,0,54
0,0,22,57,34,40,40,18,14,21,100,100,6,87,65,13,68
0,36,5,50,0,94,38,100,73,5,55,69,2,100,78,8,69
0,41,2,45,0,73,53,100,69,5,23,67,2,100,91,20,36
0,0,5,51,2,58,42,100,36,8,6,67,2,100,83,11,26
5,100,0,41,83,81,53,0,71,6,35,87,3,100,78,31,65
0,0,25,57,38,49,48,14,17,25,100,98,6,100,76,17,87
19,100,0,50,92,43,77,0,86,5,81,88,9,100,75,56,51
7,100,0,37,76,76,55,0,68,11,42,98,3,100,71,31,84
11,100,0,44,92,76,51,0,57,5,41,89,3,100,74,38,74
0,44,2,29,0,62,61,100,53,3,23,61,1,93,100,22,54
50,89,25,70,78,61,100,59,100,0,0,51,1,69,88,75,25
0,0,22,70,31,44,69,78,7,61,100,47,0,86,100,27,85
0,42,4,50,0,58,51,100,55,5,34,61,1,98,100,7,68
14,100,0,37,86,82,56,0,57,16,42,81,3,100,78,46,69
0,0,1,64,27,50,33,100,29,0,21,74,2,100,67,6,42
10,45,0,54,98,100,55,0,67,1,28,93,3,100,79,31,77
20,75,0,56,100,93,53,0,47,10,11,85,3,100,78,49,56
4,25,0,57,14,62,58,100,49,6,0,79,2,100,93,32,27
0,0,25,70,44,49,45,34,18,31,100,98,6,100,73,12,87
0,0,22,57,32,34,38,14,13,21,100,100,6,81,60,14,64
29,69,13,56,100,85,69,7,57,0,0,90,3,100,90,49,42
50,84,25,55,70,78,100,41,100,0,0,50,1,69,93,75,40
64,0,100,94,39,100,0,35,38,95,29,87,8,73,33,25,71
32,100,0,56,91,30,63,0,78,2,92,86,9,100,67,70,55
0,0,22,60,34,34,48,24,9,36,100,99,6,100,77,18,67
16,44,32,65,100,14,18,10,0,15,63,100,6,77,49,0,43
0,0,2,54,9,56,36,100,30,7,2,89,2,100,69,6,43
24,66,0,47,88,69,71,0,100,12,53,75,3,100,98,54,25
4,100,0,41,84,71,55,0,70,10,45,94,3,100,72,32,77
14,100,0,33,86,76,58,0,57,23,15,75,3,100,86,44,42
0,0,25,48,39,45,41,9,15,25,100,100,6,96,70,7,81
0,38,4,49,0,38,52,100,39,6,19,72,1,100,86,16,26
68,100,97,55,90,22,0,7,63,100,18,82,0,64,22,24,0
1,0,0,68,31,52,39,100,30,23,28,80,2,100,68,14,52
0,0,2,52,4,52,39,100,29,4,4,85,2,100,71,12,38
23,100,0,51,92,43,79,0,89,7,89,89,9,100,70,63,52
19,38,0,18,0,100,69,93,79,3,15,78,2,100,97,44,40
100,100,95,30,73,55,28,0,89,66,11,40,0,10,0,68,19
11,100,0,43,86,85,56,0,72,1,34,85,3,100,81,35,65
0,0,25,57,37,34,44,22,9,42,100,100,6,96,71,14,67
0,0,17,66,30,27,47,30,5,34,100,100,6,96,75,18,62
0,0,26,100,76,37,37,22,3,19,95,100,6,95,68,4,80
0,32,3,50,0,57,46,100,51,2,26,70,1,100,86,8,61
0,0,24,60,37,26,39,24,3,36,100,100,6,90,66,7,57
0,0,1,66,33,19,27,100,1,1,1,61,2,100,66,1,14
11,100,0,44,90,76,51,0,57,9,41,85,3,100,74,38,69
51,100,25,72,86,0,51,59,51,0,38,100,4,80,56,69,16
0,33,33,0,5,100,62,57,69,36,1,100,7,100,93,30,58
0,0,25,50,40,33,37,5,9,25,100,100,6,85,62,8,63
11,100,0,43,92,88,61,0,72,16,32,77,3,100,87,40,56
0,0,17,70,37,27,43,29,6,27,100,100,6,88,67,16,57
100,100,86,31,73,58,28,0,91,53,25,54,0,16,0,71,22
0,36,36,10,16,100,62,69,64,36,0,99,7,100,93,29,45
0,0,25,53,40,33,37,5,9,25,100,100,6,87,64,6,63
50,92,24,73,81,83,100,71,100,0,0,73,1,78,99,75,39
