input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
49,0,85,100,37,78,0,32,87,100,94,92,8,91,46,5,46
0,34,2,50,0,38,55,100,36,3,4,65,1,100,97,12,30
0,40,2,49,0,44,62,100,43,8,10,61,1,91,100,24,29
29,31,39,47,0,58,19,100,50,40,6,100,7,94,56,0,50
50,73,25,25,49,82,100,0,100,0,32,35,1,60,83,75,56
0,0,25,60,40,49,43,19,17,25,100,100,6,99,72,12,87
0,41,2,45,0,41,54,100,41,5,24,64,1,100,92,16,39
15,71,0,56,100,84,65,8,62,5,0,83,3,100,94,43,37
0,0,2,63,25,33,35,100,22,7,13,66,2,100,72,2,20
7,0,6,55,7,51,30,100,33,0,5,74,2,100,69,2,36
0,0,15,75,35,27,43,29,3,22,100,100,6,91,69,13,57
2,0,0,68,34,46,27,100,29,4,25,80,2,100,62,3,42
12,0,0,65,13,50,48,100,31,19,3,68,2,100,83,19,25
0,0,21,51,30,36,44,11,12,23,100,100,6,94,70,15,67
0,0,3,64,27,50,36,100,29,7,15,78,2,100,69,8,39
3,0,0,59,1,60,52,100,36,19,13,67,2,100,88,22,36
17,0,0,65,32,50,5,100,27,1,39,59,2,100,44,9,56
0,0,3,54,9,52,41,100,29,8,16,81,2,100,73,15,42
25,0,0,62,25,68,41,100,38,15,17,78,2,100,73,14,53
15,100,0,48,92,77,61,0,59,10,24,82,3,100,81,44,59
0,36,1,49,0,39,57,100,41,2,10,58,1,92,100,14,30
54,0,88,100,44,64,0,44,60,100,80,95,8,81,39,17,40
16,68,0,45,89,100,51,0,69,12,32,87,3,100,79,45,76
0,0,1,59,18,54,38,100,30,0,14,88,2,100,69,13,49
0,37,5,49,0,94,36,100,71,1,65,66,2,100,73,2,82
0,0,25,48,31,34,44,6,8,31,100,100,6,94,70,15,65
0,0,1,58,17,52,45,100,30,3,8,79,2,100,78,19,35
0,0,26,60,38,49,47,19,17,25,100,89,6,100,76,13,87
0,0,17,74,35,27,38,150,10,32,100,100,6,80,60,16,57
0,0,21,74,2,100,100,20,29,66,56,94,8,74,89,64,22
0,0,25,43,29,27,45,2,7,25,100,100,6,94,70,15,55
0,0,19,70,50,26,35,19,0,22,100,100,6,80,59,11,56
12,100,0,41,84,77,60,0,67,8,42,98,3,100,72,41,83
46,100,24,85,95,0,41,80,44,0,16,100,4,81,59,55,1
18,100,0,50,98,81,62,0,47,14,29,80,3,100,84,49,59
0,28,0,53,0,53,54,100,53,2,0,73,2,100,88,24,20
51,0,86,100,42,73,0,39,74,100,40,94,8,76,38,15,4
0,0,27,51,40,43,43,5,15,30,100,99,6,100,74,8,79
22,71,59,58,0,13,33,100,86,93,72,83,8,100,65,0,6
9,0,1,59,17,58,52,100,32,0,10,87,2,100,80,29,41
0,44,4,43,0,72,59,100,68,5,23,66,1,99,100,19,69
0,0,1,57,13,58,44,100,29,4,26,80,2,100,73,19,60
0,0,19,60,30,33,48,20,11,32,100,100,6,97,74,21,62
0,0,22,60,31,39,51,22,13,35,100,88,6,100,78,19,72
0,39,4,50,0,58,55,100,54,5,23,66,1,100,98,12,56
0,0,26,60,37,49,43,24,17,33,100,95,6,100,73,6,87
0,0,2,54,9,64,35,100,36,3,38,100,2,100,65,8,71
14,98,0,49,100,87,64,0,59,11,15,73,3,100,93,44,41
0,42,32,2,19,100,46,75,72,34,0,100,7,100,76,15,72
14,100,0,34,83,83,59,0,56,16,30,78,3,100,79,44,62
18,0,0,65,31,50,26,100,29,5,25,64,2,100,66,8,39
10,100,0,44,87,94,49,0,70,3,52,85,3,100,76,35,80
0,44,4,45,0,44,54,100,44,7,13,66,1,100,90,18,38
0,44,3,44,0,44,58,100,44,5,12,64,1,100,96,19,40
20,53,60,100,89,0,17,79,9,95,49,100,0,92,55,0,15
17,100,0,44,85,71,54,0,57,4,21,85,3,100,77,48,62
100,100,96,25,72,44,15,0,87,60,5,69,0,21,0,62,8
0,0,24,60,34,33,44,24,10,47,100,100,6,94,71,12,63
8,100,0,38,76,77,47,0,68,6,35,85,3,100,74,30,65
46,94,22,72,82,82,94,78,100,0,0,65,1,79,100,70,39
0,36,3,50,0,36,60,100,32,7,21,63,1,100,97,23,29
0,54,3,42,0,56,53,100,62,8,25,68,1,100,91,17,56
0,0,21,53,30,42,48,5,18,29,100,100,6,97,74,19,77
0,0,18,75,35,49,49,24,18,28,100,95,6,100,76,19,87
0,35,35,0,16,100,62,56,63,35,4,99,7,100,93,29,45
17,100,0,45,88,78,60,0,57,7,30,85,3,100,78,48,59
19,73,0,54,100,91,51,0,50,9,20,83,3,100,76,49,62
0,0,2,53,5,56,35,100,33,7,5,85,2,100,70,5,38
0,32,3,50,0,67,46,100,58,3,23,71,2,100,79,17,39
68,100,34,83,85,32,58,83,98,0,22,100,4,76,52,83,0
50,87,25,68,78,83,100,55,100,0,0,57,1,75,97,75,41
0,29,1,49,0,67,46,100,56,2,23,66,2,100,85,13,37
13,38,37,68,100,14,23,0,11,48,81,100,6,76,50,0,38
51,68,25,25,45,83,100,0,100,0,13,42,1,62,85,76,42
0,60,27,45,36,80,45,100,73,32,0,88,7,100,85,6,40
0,0,24,57,38,34,34,20,10,40,100,100,6,83,60,7,63
0,0,24,54,34,33,41,11,11,32,100,100,6,89,66,12,66
0,0,24,97,66,37,30,44,7,32,100,100,6,79,54,3,74
0,0,22,59,38,26,39,18,2,27,100,100,6,90,66,7,57
0,36,3,50,0,56,36,100,54,5,25,67,1,100,81,3,52
53,100,26,46,74,42,100,27,89,0,0,62,1,62,82,80,1
20,90,0,55,100,33,94,0,78,12,76,98,9,100,80,56,29
0,0,3,54,9,52,37,100,30,3,13,77,2,100,71,8,43
0,0,21,70,31,43,73,77,7,61,100,47,0,86,100,27,85
0,0,22,51,30,33,43,11,10,24,100,100,6,92,69,15,65
17,61,0,55,100,92,61,0,65,1,26,81,3,100,88,38,58
0,0,21,51,30,40,43,11,15,27,100,100,6,94,70,15,68
0,0,22,70,38,49,53,22,17,35,88,85,6,100,78,22,100
24,100,0,45,86,51,74,0,95,9,92,80,9,100,64,66,64
0,0,22,75,38,49,69,88,11,57,100,47,0,86,100,25,95
24,43,0,31,65,24,60,0,7,10,100,89,5,96,100,52,63
0,0,2,66,31,27,33,100,22,7,2,64,2,100,74,0,8
0,0,17,97,50,42,35,33,14,4,100,100,6,81,58,10,76
50,86,24,55,70,68,100,48,100,0,0,49,1,62,82,76,35
16,46,31,57,100,0,19,14,2,13,73,100,6,82,52,0,23
68,0,100,100,53,59,0,30,11,98,40,83,8,61,21,36,47
15,0,0,78,35,54,27,100,36,34,24,78,2,100,64,16,37
20,67,0,60,100,94,50,0,59,1,33,84,3,100,76,42,72
0,37,18,56,14,68,44,100,65,19,0,79,2,100,86,8,28
4,17,0,51,0,74,46,100,49,3,24,79,2,100,74,23,53
19,100,0,49,92,81,58,0,51,9,46,79,3,100,78,54,64
0,0,1,72,34,46,33,100,29,23,25,83,2,100,65,16,42
51,100,25,74,91,69,100,67,100,0,0,56,1,68,85,78,35
0,39,6,42,0,100,47,90,75,4,51,80,2,100,79,21,79
0,0,25,60,39,26,44,18,2,32,100,100,6,97,73,12,62
0,0,25,50,30,44,43,18,17,25,100,100,6,97,71,14,74
0,40,4,47,0,81,46,100,69,6,41,75,2,100,82,16,54
0,33,5,62,24,51,51,100,50,6,0,75,2,100,86,18,22
2,14,38,36,68,100,39,0,58,74,13,74,8,100,78,0,42
21,0,0,58,16,69,41,100,41,16,16,70,2,100,79,14,43
31,100,0,67,99,0,68,8,53,1,59,80,9,100,81,72,44
0,0,20,53,31,36,40,5,13,22,100,100,6,85,62,17,64
0,58,30,48,51,79,48,100,69,28,0,91,7,100,89,4,41
0,14,23,100,92,19,34,23,0,27,97,100,6,92,65,3,53
31,22,35,49,0,69,34,100,48,42,17,95,7,100,69,0,53
0,0,15,80,34,49,40,24,20,12,100,100,6,81,60,13,86
53,100,26,68,81,53,100,64,95,0,0,44,1,61,81,79,18
2,0,0,50,0,56,53,100,26,4,38,88,2,100,77,29,62
16,51,43,63,100,10,20,0,0,50,81,100,6,84,53,0,43
0,0,25,40,30,43,41,2,17,25,100,100,6,94,70,11,70
50,0,84,100,37,9,0,58,55,99,88,100,8,93,45,5,14
15,100,0,46,91,84,61,0,61,9,41,85,3,100,80,44,63
1,0,0,65,30,35,41,100,17,2,7,80,2,100,72,11,21
0,43,4,50,0,43,61,100,43,6,13,67,1,98,100,22,43
12,0,0,66,32,52,32,100,30,15,28,81,2,100,65,17,49
0,0,25,51,38,33,40,2,9,27,100,100,6,89,66,10,62
0,0,25,48,38,33,38,2,9,25,100,100,6,90,66,8,62
0,35,7,50,0,94,43,100,69,5,58,84,2,100,71,19,93
10,41,24,54,97,31,26,0,19,16,100,100,6,81,55,0,59
21,60,0,43,100,51,72,0,5,22,30,100,5,92,95,53,84
0,48,2,42,0,47,58,100,49,5,13,67,1,100,97,19,43
0,28,4,49,0,73,47,100,56,6,45,81,2,100,74,23,69
0,36,1,49,0,92,49,100,68,2,54,64,1,100,96,8,89
9,37,0,70,24,69,69,100,62,2,0,82,2,100,97,41,26
50,100,25,33,59,11,53,9,74,0,9,100,4,77,53,72,0
0,0,23,58,37,26,41,15,2,32,100,100,6,91,69,8,57
49,100,24,100,100,67,100,99,99,0,0,43,1,60,80,75,35
22,67,0,60,100,90,72,13,82,9,0,75,3,100,99,47,35
19,100,0,48,92,77,54,0,50,12,38,85,3,100,77,52,63
0,39,5,49,0,81,47,100,70,8,40,75,2,100,82,19,54
0,0,24,66,34,40,53,29,11,47,100,92,6,100,78,21,76
100,100,75,5,57,31,19,7,79,25,23,77,0,37,0,69,0
0,47,2,45,0,44,55,100,43,8,29,64,1,100,92,19,43
22,55,0,39,68,18,50,0,12,8,100,99,5,100,81,47,54
7,0,0,65,31,56,41,100,30,16,41,88,2,100,67,20,64
0,0,0,50,0,56,35,100,34,0,13,74,2,100,71,7,38
11,100,0,43,86,81,51,0,65,1,42,84,3,100,78,36,69
12,100,0,44,87,77,51,0,57,5,42,87,3,100,72,42,80
24,59,0,51,100,25,60,0,14,17,7,96,5,100,98,50,77
18,54,42,59,100,0,14,1,0,38,59,100,6,77,46,0,25
0,0,2,54,9,52,35,100,30,7,1,90,2,100,70,5,38
32,51,37,59,19,54,30,100,53,41,0,80,7,100,72,0,33
15,100,0,49,92,70,53,0,57,6,21,84,3,100,76,45,60
64,100,32,48,86,0,38,15,62,0,46,100,4,80,48,62,6
0,0,2,53,6,33,37,100,27,7,1,64,1,100,83,4,26
100,100,93,25,72,44,20,0,87,56,16,71,0,34,0,62,10
0,45,1,49,0,45,54,100,47,2,13,60,1,94,100,9,40
0,14,3,55,12,56,46,100,44,3,0,70,2,100,87,13,20
0,45,1,45,0,45,58,100,48,0,13,60,1,94,100,17,35
53,0,89,100,49,83,0,19,75,100,20,91,8,70,38,16,20
23,89,0,52,100,94,53,0,51,9,36,84,3,100,77,52,41
0,28,4,69,39,50,59,100,45,8,0,76,2,100,95,27,20
15,100,0,43,91,86,62,0,67,10,32,85,3,100,87,42,57
15,82,0,54,100,84,62,0,49,3,31,82,3,100,84,40,54
0,0,25,48,36,40,41,2,13,35,100,100,6,92,68,11,70
0,0,25,40,29,43,47,2,15,25,100,100,6,97,73,18,74
9,76,0,40,100,96,45,0,68,20,38,78,3,100,74,37,52
0,0,2,54,7,61,35,100,34,7,25,83,2,100,65,9,61
0,0,25,57,37,34,42,22,9,41,100,100,6,93,70,13,65
0,0,27,54,43,29,38,12,2,32,100,100,6,89,66,7,63
0,36,3,50,0,46,57,100,44,8,10,68,1,100,97,19,43
0,0,1,60,21,51,39,100,30,4,13,88,2,100,70,13,47
3,42,1,23,0,62,63,100,54,0,22,58,1,87,100,27,51
0,0,18,52,21,43,65,11,13,23,100,77,6,100,91,31,92
0,44,3,42,0,76,59,100,70,2,23,60,1,87,100,20,68
51,67,26,33,46,79,100,24,100,0,0,97,7,96,98,76,33
0,0,25,70,37,49,64,95,11,62,100,56,0,96,100,15,95
53,100,27,86,90,64,100,86,99,0,0,43,1,60,80,80,31
0,0,0,53,4,56,35,100,34,1,3,68,2,100,77,1,27
9,35,24,52,97,18,24,0,1,7,100,100,6,81,56,0,56
0,54,1,42,0,52,53,100,54,1,26,64,1,100,92,16,54
29,61,0,42,100,61,72,0,21,26,4,94,5,100,97,63,76
0,0,17,74,35,27,43,64,5,34,100,100,6,90,69,15,57
0,48,3,42,0,45,58,100,48,5,9,66,1,100,97,19,38
46,0,84,100,45,46,0,49,69,100,82,84,8,92,46,5,31
18,100,0,50,95,81,62,0,54,10,16,85,3,100,84,49,54
0,0,26,40,30,27,51,2,5,32,100,100,6,99,78,19,60
4,100,0,38,80,89,49,0,72,12,51,89,3,100,74,28,79
0,36,10,49,0,92,42,100,69,12,55,75,2,100,74,16,78
0,0,1,66,33,19,27,100,1,3,8,53,2,100,67,1,19
20,0,9,56,12,57,47,100,33,0,21,81,2,100,74,27,50
49,95,23,76,87,79,100,79,100,0,0,71,1,74,94,74,43
12,83,0,54,100,88,50,0,56,3,52,88,3,100,74,36,85
13,0,0,58,13,63,44,100,35,18,38,77,2,100,73,19,51
18,0,0,65,31,57,26,100,32,4,28,67,2,100,65,9,44
0,36,5,62,24,51,66,100,56,8,0,57,2,90,100,32,15
50,100,25,33,59,11,53,9,74,0,9,100,4,77,53,69,0
2,13,0,50,0,72,52,100,46,5,13,77,2,100,80,28,43
17,0,0,57,19,61,46,100,34,10,26,76,2,100,74,22,49
64,0,100,100,68,91,0,15,18,97,29,83,8,56,19,34,57
0,0,2,54,9,35,35,100,28,5,1,63,1,100,80,2,26
0,0,27,55,40,45,47,5,13,30,96,89,6,100,76,14,100
25,55,45,60,100,28,19,0,10,31,99,100,6,83,53,0,65
68,0,100,100,51,54,0,30,11,98,42,84,8,64,27,34,23
0,0,25,60,36,49,48,24,17,29,100,99,6,100,76,15,87
0,58,39,40,28,100,56,90,90,48,0,99,7,100,94,20,47
0,0,22,53,30,42,40,5,17,27,100,100,6,88,65,12,70
4,60,31,53,45,80,43,100,66,29,0,92,7,100,86,0,38
64,100,32,83,98,0,36,83,48,0,23,100,4,72,41,40,9
0,0,1,64,28,48,32,100,27,2,0,80,2,100,69,7,32
16,100,0,51,99,72,52,0,54,6,42,80,3,100,75,42,61
30,23,15,0,12,50,60,0,33,0,100,100,1,89,75,45,68
0,0,24,57,34,34,41,24,10,47,100,100,6,93,69,11,63
25,65,0,63,100,0,64,8,8,5,75,80,5,100,100,55,61
0,62,2,24,36,44,64,100,39,3,0,65,1,98,100,27,39
14,0,0,61,19,62,46,100,36,20,21,78,2,100,76,21,49
0,0,2,54,9,52,35,100,31,3,14,69,2,100,71,4,38
11,100,0,43,92,89,53,0,60,8,52,85,3,100,77,38,69
22,100,0,55,98,51,100,0,66,0,64,99,9,91,73,64,25
3,100,0,31,78,69,47,0,56,20,45,89,3,100,69,31,74
0,42,5,50,0,81,57,100,78,4,30,58,2,89,100,23,33
0,0,21,51,30,35,38,4,13,24,100,100,6,81,61,16,64
19,58,2,56,100,79,58,8,43,0,0,88,3,100,82,40,44
32,47,47,48,18,66,32,100,59,51,0,95,7,100,67,0,52
9,36,0,48,4,45,63,100,42,4,0,62,1,89,100,27,23
0,0,1,60,21,52,39,100,30,1,7,80,2,100,72,12,39
0,60,30,0,21,84,62,67,100,38,3,88,7,100,96,30,20
68,0,100,100,54,61,0,27,11,96,30,92,8,54,17,36,51
0,48,4,42,0,59,58,100,52,5,25,65,1,100,98,18,52
100,100,73,21,75,11,13,24,73,25,26,90,0,47,0,58,0
0,33,33,0,1,100,62,57,65,36,1,100,7,96,89,29,58
0,0,25,60,37,49,44,24,17,33,100,99,6,100,73,12,87
22,61,0,43,100,43,63,0,14,22,30,94,5,100,95,50,85
16,72,0,52,100,89,53,0,47,10,19,84,3,100,78,45,56
0,39,10,47,0,91,47,100,75,3,55,71,2,100,86,17,58
100,100,76,30,78,13,13,25,74,28,32,90,0,51,0,59,0
11,100,0,40,89,78,56,0,56,20,38,85,3,100,72,44,69
31,36,39,41,15,66,27,100,49,41,0,100,7,97,61,0,56
1,9,0,56,12,56,44,100,44,1,0,69,2,100,83,12,20
0,0,14,70,37,26,43,41,2,28,100,100,6,88,66,17,57
17,45,43,66,100,12,20,8,0,42,88,100,6,80,51,0,41
14,100,0,46,91,69,54,0,52,0,14,82,3,100,78,44,49
46,60,23,79,100,0,31,63,4,0,31,100,4,80,54,32,12
30,42,15,12,28,70,60,0,57,0,100,100,1,91,76,45,84
17,0,9,61,23,54,18,100,34,3,26,63,2,100,60,0,40
8,41,30,70,100,2,21,10,0,23,67,100,6,77,50,0,28
3,100,0,41,84,68,77,0,89,13,78,88,9,85,100,38,95
4,0,0,68,34,50,39,100,28,23,41,87,2,100,68,16,60
3,11,23,49,63,23,27,0,0,16,100,100,6,81,56,0,61
16,72,0,58,100,90,67,12,73,12,0,83,3,100,93,45,39
0,47,2,45,0,46,55,100,47,4,13,63,1,100,97,14,39
9,0,1,63,26,53,47,100,30,0,13,86,2,100,76,24,40
20,0,9,63,27,60,9,88,37,16,32,72,2,100,53,0,63
25,100,0,46,84,31,68,0,68,5,83,71,9,100,85,66,77
19,68,0,51,100,94,53,0,62,14,17,73,3,100,82,50,49
25,64,37,35,33,72,38,100,69,38,0,78,7,100,76,0,35
50,88,25,55,72,68,100,40,100,0,0,56,1,73,94,75,35
31,90,0,60,100,36,76,0,92,19,80,86,9,100,59,76,40
25,63,0,55,97,84,71,0,30,1,54,89,5,100,93,49,100
11,100,0,43,93,96,60,0,70,17,32,77,3,100,87,40,57
0,28,3,50,0,67,47,100,54,2,26,77,2,100,78,19,46
9,100,0,42,89,86,54,0,72,8,41,85,3,100,81,34,69
15,44,56,100,91,0,30,86,5,97,71,80,0,100,69,0,34
0,0,25,60,36,49,44,25,17,27,100,98,6,100,73,10,87
3,4,0,50,0,65,50,100,38,8,13,84,2,100,75,28,52
3,100,0,32,80,71,47,0,67,21,45,89,3,100,71,28,75
0,47,2,45,0,45,55,100,45,5,7,67,1,100,96,16,43
31,45,68,73,20,19,29,100,84,100,77,82,8,99,65,0,0
4,0,0,65,28,50,39,100,29,19,41,89,2,100,68,17,54
0,39,6,50,0,39,60,100,39,7,16,65,1,100,98,22,30
0,0,3,54,9,61,39,100,34,8,23,80,2,100,71,12,55
0,0,14,74,34,27,43,150,7,21,100,100,6,85,65,18,58
0,4,20,80,62,26,39,20,0,21,100,100,6,90,66,8,66
0,60,27,50,43,94,58,100,73,19,0,94,7,100,100,14,50
0,0,22,70,38,49,54,22,17,35,93,87,6,100,78,24,100
0,0,25,60,38,49,43,19,17,25,100,100,6,99,73,8,87
0,0,2,63,26,35,36,100,21,7,2,82,2,100,69,8,27
17,45,0,18,0,100,70,100,90,7,13,74,2,100,99,43,35
0,0,22,75,38,49,54,79,16,62,100,65,0,100,92,15,95
0,0,25,60,37,49,44,19,17,25,100,99,6,100,73,12,85
0,0,2,54,9,52,38,100,29,7,15,88,2,100,68,12,49
0,0,10,57,21,36,46,24,13,22,100,100,6,90,70,20,64
0,0,25,57,37,34,44,22,6,42,100,100,6,97,73,12,67
46,76,20,48,59,60,92,52,100,0,0,97,7,100,98,69,22
0,0,25,48,30,34,48,11,7,25,100,100,6,96,73,19,66
4,34,33,85,100,11,30,18,0,31,88,100,6,96,65,0,45
12,32,29,40,71,45,30,0,28,15,100,100,6,92,63,0,71
11,100,0,46,90,70,52,0,65,1,35,87,3,100,73,36,69
30,41,0,62,100,15,53,1,0,13,10,96,5,100,91,53,64
0,0,18,70,50,22,35,18,0,21,100,100,6,80,58,12,53
31,92,10,86,100,68,73,52,83,0,0,87,3,100,93,52,33
23,47,59,100,93,0,24,86,2,95,78,100,0,98,62,0,25
46,76,20,38,53,64,93,62,100,0,0,96,7,100,98,70,27
0,62,32,24,52,100,50,76,81,43,0,96,7,100,82,19,62
9,95,0,42,90,100,60,0,75,17,44,77,3,100,87,40,60
18,100,0,50,97,66,100,0,66,3,69,99,9,99,79,62,23
0,0,25,60,36,37,48,25,11,47,100,99,6,100,76,15,72
0,28,6,49,0,38,57,100,34,7,4,72,1,100,91,23,28
14,62,0,43,89,34,51,0,29,9,100,94,5,100,86,40,65
16,100,0,36,89,19,69,0,63,16,83,81,9,100,73,59,52
1,14,28,75,69,18,31,29,0,30,100,100,6,89,63,0,52
0,0,25,51,30,44,44,8,17,25,100,100,6,96,71,15,76
0,0,24,66,37,49,43,30,18,27,100,100,6,97,72,8,81
0,42,2,50,0,36,42,100,41,8,38,64,1,100,79,6,45
18,100,0,48,90,44,76,0,98,13,77,88,9,100,67,52,45
0,36,4,49,0,36,52,100,38,6,19,66,1,100,90,12,30
0,0,23,51,30,33,40,11,10,25,100,100,6,90,66,10,64
0,60,27,46,44,96,51,100,73,36,0,96,7,100,94,4,51
0,0,25,100,76,37,37,7,2,25,85,100,6,95,66,5,80
0,47,1,34,15,45,64,100,43,1,0,55,1,83,100,29,34
12,51,0,65,38,57,71,100,67,5,0,74,2,100,99,41,18
0,0,25,57,52,26,34,0,0,14,100,100,6,90,65,1,62
24,61,38,51,100,28,14,0,19,18,91,100,6,81,50,0,56
19,0,0,58,8,69,46,100,41,20,8,61,2,100,88,13,33
30,0,15,0,0,0,60,100,0,0,0,100,1,91,76,45,100
64,100,32,83,89,0,42,73,61,0,45,100,4,80,50,57,12
0,39,2,47,0,63,52,100,58,5,34,66,1,100,92,16,61
18,41,43,78,100,18,23,5,0,42,98,100,6,82,55,0,51
31,60,8,55,35,66,74,100,76,0,0,71,2,95,100,51,23
7,100,0,40,92,83,53,0,57,20,33,78,3,100,76,38,69
0,54,2,46,0,54,55,100,54,0,25,64,1,100,98,14,52
0,0,2,53,7,56,43,100,30,6,25,83,2,100,71,19,55
0,0,14,66,34,26,43,29,3,30,100,100,6,88,67,15,57
10,41,0,37,0,93,55,100,79,0,0,83,2,100,83,31,44
4,60,31,53,45,80,44,100,66,29,0,92,7,100,86,0,38
0,0,10,47,16,33,50,11,11,8,100,100,6,94,72,24,62
49,0,96,39,11,67,25,100,57,100,59,99,5,76,66,0,23
0,0,1,63,25,53,39,100,30,4,0,88,2,100,72,12,35
21,52,0,38,64,31,52,0,21,1,100,99,5,100,82,47,63
1,0,0,65,30,38,39,100,16,2,11,89,2,100,68,13,40
15,100,0,38,84,70,65,0,65,10,42,91,3,100,72,46,80
1,56,28,42,33,66,43,100,56,36,0,93,7,100,85,0,52
0,0,26,70,44,49,40,26,15,27,100,100,6,97,70,4,86
17,41,43,81,100,21,19,9,0,42,95,100,6,77,48,0,53
0,0,2,54,9,54,35,100,30,3,15,83,2,100,66,7,47
0,0,2,53,7,53,35,100,32,8,5,68,2,100,77,1,25
0,0,17,74,35,27,44,64,4,34,100,100,6,92,70,15,60
0,60,28,30,40,80,45,100,65,33,0,100,7,100,79,12,70
0,36,36,0,19,100,62,65,66,36,2,99,7,100,93,29,47
12,48,36,68,100,0,20,8,4,37,55,100,6,77,49,0,18
32,48,40,59,19,60,27,100,58,47,0,80,7,100,78,0,31
31,37,39,43,0,69,23,100,56,36,2,100,7,94,59,0,61
29,36,39,47,0,76,35,100,57,33,6,91,7,100,70,0,53
23,63,0,60,100,90,64,0,65,2,69,100,9,88,88,48,37
0,0,20,66,35,26,40,27,2,29,100,100,6,88,66,11,57
0,0,22,60,36,26,44,20,6,32,100,100,6,92,70,15,58
0,36,3,50,0,36,54,100,38,7,31,64,1,100,91,15,38
17,79,0,45,100,82,43,0,42,17,12,86,3,100,70,45,76
0,0,1,63,25,50,39,100,29,4,0,88,2,100,72,12,31
0,34,36,0,0,44,63,48,35,62,77,64,8,96,100,25,100
0,0,25,70,44,49,44,19,15,25,100,95,6,100,73,8,89
0,0,1,58,17,59,38,100,30,2,31,100,2,99,66,13,64
0,0,14,94,46,27,43,48,7,28,100,100,6,92,70,12,58
0,40,5,49,0,92,42,100,75,8,37,78,2,100,77,17,63
0,44,4,45,0,44,55,100,44,6,13,72,1,100,90,19,43
0,37,3,50,0,39,54,100,39,5,10,66,1,100,93,17,30
