input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
21,54,0,60,100,83,50,0,42,4,9,87,3,100,75,41,54
46,100,8,61,92,6,61,0,36,0,88,74,9,100,83,81,73
18,46,39,51,100,8,23,3,0,15,83,100,6,96,62,0,45
1,14,28,75,71,19,32,19,0,30,100,100,6,93,65,0,53
14,87,0,53,100,83,62,0,53,4,20,80,3,100,89,41,41
0,0,25,78,45,41,49,27,9,36,100,99,6,100,76,17,83
16,46,43,70,100,13,20,18,0,38,98,100,6,83,54,0,48
19,100,0,49,91,76,68,0,54,9,17,75,3,100,93,51,41
8,0,7,55,7,65,30,100,39,0,28,70,2,100,67,3,51
0,34,5,49,0,91,47,100,69,15,38,83,2,100,76,23,69
9,32,34,38,68,45,35,0,27,29,100,77,6,100,69,0,79
32,49,5,52,82,100,72,0,72,0,35,81,3,100,99,54,60
51,100,26,79,92,0,51,70,60,0,47,100,4,77,52,69,11
10,0,5,63,27,53,36,100,31,0,14,78,2,100,69,14,44
16,100,0,43,85,83,60,0,65,8,30,83,3,100,85,43,58
13,0,7,60,19,61,19,100,37,1,38,76,2,100,57,0,60
7,38,29,70,100,15,23,0,10,27,90,100,6,79,52,0,45
0,0,2,54,9,56,38,100,30,3,20,88,2,100,67,12,57
0,0,24,60,36,26,44,30,3,47,100,100,6,94,71,10,60
0,36,5,49,0,39,60,100,41,7,10,63,1,98,100,22,29
0,0,5,59,19,53,41,100,30,11,1,77,2,100,79,10,28
0,0,21,60,36,34,38,18,11,21,100,100,6,83,61,12,64
49,79,25,28,53,76,100,12,100,0,0,53,1,76,97,74,33
54,100,27,87,88,0,37,97,48,0,23,100,4,75,48,48,11
100,100,88,17,74,11,0,0,63,34,16,90,0,66,5,47,0
19,67,0,56,100,92,62,0,68,5,10,87,3,100,88,40,52
0,0,25,70,44,49,44,9,15,25,100,100,6,96,70,12,86
0,28,2,69,34,60,51,100,46,8,0,85,2,100,87,18,28
22,66,34,51,100,22,11,0,18,23,73,100,6,78,46,0,48
21,55,0,54,97,100,61,0,60,1,43,89,3,100,84,39,97
0,36,37,1,3,100,62,72,64,45,0,100,7,99,95,25,73
68,100,35,60,90,0,39,35,69,0,26,100,4,76,41,64,3
11,94,0,47,96,100,63,0,81,10,26,83,3,100,90,39,55
0,0,25,58,38,49,47,19,17,25,100,98,6,100,76,14,87
50,81,25,40,59,69,100,24,100,0,0,50,1,68,89,75,35
0,0,1,66,33,19,27,100,1,2,8,57,2,100,66,2,16
8,100,0,38,76,76,47,0,68,8,51,100,3,98,70,29,79
21,73,0,60,100,66,52,7,32,7,0,82,3,100,79,47,43
0,38,5,62,24,49,66,100,55,6,0,55,2,90,100,32,22
0,0,19,60,39,26,44,15,2,28,100,100,6,93,70,15,60
18,36,45,49,0,32,35,100,54,70,86,67,8,100,75,0,72
29,0,15,0,0,0,60,100,0,0,0,100,1,90,75,45,100
0,0,22,60,37,33,43,18,11,32,100,100,6,91,69,13,63
4,60,30,49,42,80,38,100,66,32,0,91,7,100,76,0,44
53,100,26,62,81,52,100,46,92,0,0,43,1,65,84,79,15
18,100,0,44,87,63,99,0,95,1,95,89,9,100,75,56,64
0,0,2,63,25,34,35,100,21,4,1,80,2,100,70,5,26
2,0,0,50,0,56,53,100,26,4,16,74,2,100,80,27,37
16,100,0,43,86,83,61,0,68,7,25,78,3,100,87,43,53
46,78,23,63,76,100,92,53,96,0,0,67,1,81,100,69,54
19,100,0,46,87,81,77,0,86,9,69,93,9,80,100,59,79
0,0,25,51,42,33,38,2,11,19,100,100,6,89,65,7,64
5,100,0,41,86,65,47,0,57,7,47,90,3,100,71,31,78
0,0,20,70,44,26,40,24,2,22,100,100,6,89,66,12,59
1,4,22,74,60,28,27,19,0,16,100,100,6,78,54,0,62
0,0,27,51,46,40,44,5,11,27,100,95,6,100,76,5,78
0,0,18,70,50,22,30,19,0,18,100,100,6,80,56,3,53
31,100,0,61,99,49,78,0,100,13,91,100,9,98,65,70,36
3,0,0,58,13,50,42,100,30,15,11,68,2,100,77,12,34
0,8,2,53,6,27,40,100,24,3,0,64,1,100,83,0,21
3,32,33,39,22,88,44,100,60,38,0,89,7,100,87,0,53
0,0,22,60,37,26,44,20,2,36,100,100,6,94,70,14,60
15,79,54,50,21,0,36,100,48,86,79,88,8,100,69,0,32
0,33,2,49,0,53,46,100,50,5,23,63,1,100,92,7,53
30,40,15,0,20,70,60,0,50,0,90,100,1,92,76,45,100
50,100,25,75,87,67,100,65,100,0,0,50,1,71,93,75,35
16,83,0,45,86,100,60,0,64,0,46,87,3,100,80,42,74
18,49,43,62,100,30,26,0,14,44,91,100,6,92,60,0,66
29,71,0,59,100,65,80,0,32,16,28,100,9,71,88,59,35
29,81,0,60,100,33,94,0,56,6,57,97,9,100,80,67,21
0,0,1,66,33,19,27,100,1,3,0,61,2,100,66,2,14
32,42,0,68,100,36,68,9,0,8,10,96,5,100,95,52,77
0,0,25,70,44,49,37,19,17,30,100,100,6,87,64,5,78
11,100,0,41,87,83,53,0,59,10,47,85,3,100,75,42,75
8,18,33,84,91,23,28,11,0,30,100,100,6,89,60,0,62
9,100,0,36,78,81,56,0,67,13,51,94,3,100,74,37,80
30,40,45,45,11,60,33,100,55,46,0,96,7,100,68,0,45
0,0,10,54,21,36,48,15,14,8,100,100,6,92,72,21,64
15,67,0,53,100,82,62,0,45,10,29,80,3,100,83,41,53
0,0,1,66,34,24,29,100,16,1,4,57,2,100,69,1,13
22,62,0,43,83,13,44,0,8,7,100,100,5,99,78,51,54
10,100,0,43,86,83,52,0,62,2,42,93,3,100,76,34,74
0,0,1,64,25,49,38,100,28,4,19,77,2,100,70,12,42
17,100,0,46,88,83,60,0,59,5,25,81,3,100,84,49,54
100,100,100,25,75,40,17,14,91,57,6,67,0,25,0,61,0
0,4,23,95,57,27,44,44,0,33,100,94,6,100,74,12,66
23,42,0,39,67,32,58,0,11,1,100,97,5,100,88,51,68
17,72,0,48,100,90,57,0,82,17,13,71,3,100,89,45,33
14,0,0,58,16,68,41,100,39,14,32,78,2,100,73,15,58
0,4,2,55,12,27,35,100,26,3,0,64,1,100,78,0,21
0,4,23,96,57,27,44,44,0,33,100,94,6,100,73,10,66
11,94,0,44,90,100,57,0,65,12,52,87,3,100,78,36,84
0,24,25,100,94,17,34,21,0,18,81,100,6,94,66,4,46
0,0,21,51,30,35,44,11,11,27,100,100,6,94,70,15,64
0,0,2,53,6,56,35,100,34,7,5,69,2,100,78,1,26
31,93,0,62,100,36,72,0,86,7,84,87,9,100,65,70,54
0,0,26,54,44,23,37,6,2,32,100,100,6,90,66,4,58
0,0,25,78,45,37,49,27,6,42,100,95,6,100,78,15,74
0,0,2,64,28,50,36,100,29,21,18,75,2,100,70,8,42
0,28,4,69,39,50,59,100,45,12,0,76,2,100,97,26,20
31,81,0,52,100,85,96,0,26,28,40,100,9,68,89,65,35
19,58,0,48,100,72,51,6,23,17,0,90,3,100,74,45,45
31,100,0,67,99,0,67,3,61,2,53,86,9,100,83,70,23
0,0,25,57,43,44,38,9,14,25,100,100,6,90,65,7,76
0,0,22,97,57,42,43,54,13,33,100,97,6,100,72,8,92
0,58,40,15,41,100,66,69,72,49,0,98,7,100,97,29,51
64,100,32,69,90,0,64,60,89,0,82,100,9,92,60,90,32
12,100,0,43,84,81,60,0,72,0,26,80,3,100,86,37,54
1,0,0,62,24,50,38,100,28,1,16,75,2,100,71,13,40
0,0,21,60,31,36,51,24,10,39,100,97,6,100,78,20,70
0,0,24,57,37,27,40,18,3,31,100,100,6,91,66,7,57
0,0,22,74,49,49,46,19,15,29,100,83,6,100,73,13,92
5,0,1,66,33,35,30,100,11,0,16,88,2,100,64,11,35
0,45,5,43,0,78,54,100,77,4,31,58,2,89,100,16,34
0,0,18,70,39,26,44,29,2,35,100,100,6,92,71,15,62
0,0,22,70,38,49,53,22,17,42,88,87,6,100,78,23,100
68,100,34,60,80,59,90,43,85,0,0,8,1,30,60,100,29
0,0,1,66,33,24,28,100,16,4,4,61,2,100,68,1,14
0,0,22,53,31,33,41,11,10,27,100,100,6,89,66,14,64
0,0,2,63,25,49,35,100,29,6,2,66,2,100,78,2,26
9,84,0,51,100,88,65,0,56,4,3,84,3,100,89,38,43
16,100,0,46,88,93,61,0,67,4,36,81,3,100,88,46,69
0,0,0,62,25,50,38,100,29,1,0,68,2,100,78,6,24
0,0,18,66,38,34,44,29,7,30,100,100,6,94,71,13,67
50,87,24,76,78,67,100,84,100,0,0,44,1,59,82,75,35
100,100,95,25,70,42,19,0,87,55,5,40,0,4,0,62,5
0,0,20,66,34,33,45,29,7,35,100,100,6,93,71,15,67
64,0,100,100,77,91,0,4,9,99,34,89,8,55,17,34,58
10,0,0,59,19,58,48,100,34,12,21,68,2,100,88,16,36
0,0,27,60,40,44,43,15,13,27,100,95,6,100,73,8,86
30,33,15,0,33,67,62,0,33,0,100,100,1,92,76,46,100
0,0,1,50,1,56,47,100,30,1,13,66,2,100,88,13,33
8,13,6,50,0,68,24,100,48,0,36,78,2,100,62,3,61
25,64,7,52,100,89,76,0,82,0,9,55,3,86,100,51,30
0,0,3,54,9,62,35,100,35,1,26,77,2,100,70,5,51
0,34,34,0,0,100,62,60,69,36,0,91,7,100,93,31,49
0,0,2,53,7,56,35,100,30,3,13,83,2,100,66,6,49
17,98,0,51,100,86,100,0,77,0,46,92,9,74,98,58,70
25,64,32,48,100,0,5,16,7,9,59,100,6,72,40,0,22
0,0,18,66,50,35,38,14,7,20,100,100,6,90,66,9,73
0,36,5,50,0,91,39,100,69,7,55,78,2,100,71,13,82
0,46,10,45,0,82,51,100,85,2,43,61,2,100,98,12,34
0,0,25,73,49,49,43,14,13,25,100,100,6,97,70,10,96
0,0,10,44,20,33,48,8,12,8,100,100,6,91,70,22,61
3,20,0,57,13,74,58,100,51,3,0,92,2,100,88,31,39
3,100,0,41,84,69,77,0,89,7,78,89,9,100,85,39,100
0,14,29,66,65,18,35,16,0,41,100,100,6,94,69,3,54
11,77,0,44,90,100,51,0,62,6,52,90,3,100,74,38,96
12,0,8,60,21,53,20,100,33,9,34,67,2,100,59,0,49
16,59,1,35,66,100,65,0,75,0,38,96,3,100,83,42,79
0,44,4,30,0,44,61,100,44,4,12,77,1,100,95,27,38
5,0,0,61,22,54,43,100,31,15,19,78,2,100,74,16,44
0,0,2,53,7,62,35,100,35,6,28,88,2,100,65,12,61
13,42,37,72,100,12,20,0,0,35,83,100,6,77,50,0,40
0,0,22,60,31,39,53,22,11,39,100,88,6,100,78,23,77
0,0,17,97,50,38,53,100,9,71,82,63,8,100,95,12,92
100,100,88,30,72,58,28,0,89,54,25,57,0,10,0,78,16
64,0,100,100,68,91,0,20,11,96,30,83,8,53,13,34,65
21,0,0,58,8,74,44,100,44,20,8,64,2,100,82,13,41
9,94,0,37,75,100,63,0,89,12,38,81,3,100,90,37,60
31,40,0,60,100,43,69,0,6,14,7,95,5,100,95,54,84
0,0,22,70,31,43,74,78,7,61,100,47,0,86,100,28,85
5,25,26,84,96,17,26,19,0,19,100,100,6,80,54,0,48
31,0,55,78,28,54,4,100,54,89,72,100,8,82,43,0,49
5,30,0,52,6,65,63,100,55,2,0,73,2,100,97,33,28
0,0,25,78,45,37,46,25,8,47,100,99,6,100,76,12,77
100,100,75,9,62,13,15,0,74,25,26,77,0,48,0,61,2
0,60,27,0,30,100,38,75,88,33,0,97,7,100,71,6,71
0,0,23,60,37,26,44,20,2,38,100,100,6,94,71,14,62
0,0,25,54,41,34,38,6,11,25,100,100,6,89,66,7,62
16,0,0,57,14,68,44,100,39,13,34,88,2,100,71,22,66
0,0,17,80,33,49,69,100,11,62,73,47,0,87,100,26,92
31,100,0,67,99,0,68,8,61,2,53,80,9,100,81,70,45
0,0,25,100,76,37,37,7,2,25,85,100,6,95,67,5,80
49,0,85,100,46,40,0,30,66,100,80,92,8,91,46,9,31
0,0,27,60,40,49,46,19,17,31,100,95,6,100,76,12,87
0,43,19,6,15,100,63,46,73,33,0,92,7,100,97,32,43
1,4,22,78,60,28,27,24,0,21,100,100,6,78,53,0,62
0,39,4,50,0,43,58,100,43,5,10,66,1,100,98,19,39
31,86,0,61,100,22,74,0,56,4,33,90,9,100,67,73,70
100,100,82,36,63,74,61,73,95,62,0,0,9,14,33,90,39
11,100,0,41,84,87,56,0,68,9,47,99,3,100,78,36,89
0,0,25,50,38,43,42,9,15,25,100,100,6,97,70,13,76
0,0,2,52,4,56,34,100,35,4,5,80,2,100,71,4,37
0,0,15,66,34,29,43,28,6,22,100,100,6,90,68,15,60
0,43,2,47,0,67,53,100,61,5,23,67,1,100,97,12,56
0,39,1,45,0,33,57,100,31,0,12,65,1,100,95,19,30
0,0,25,48,38,34,44,11,7,30,100,100,6,96,71,12,68
0,36,3,50,0,46,58,100,44,8,9,65,1,99,100,18,40
30,61,0,46,83,51,56,0,16,1,52,94,5,100,91,61,100
11,100,0,38,87,91,60,0,77,18,32,77,3,100,95,38,54
0,0,21,54,31,35,44,11,11,24,100,100,6,92,69,15,64
49,79,25,28,53,76,100,12,100,0,0,53,1,76,97,74,33
32,72,7,95,100,73,79,55,73,0,0,85,3,98,100,55,32
15,100,0,43,91,82,56,0,57,10,46,82,3,100,75,48,69
15,100,0,44,93,77,62,0,57,15,2,75,3,100,93,49,33
13,100,0,46,88,71,54,0,65,1,35,84,3,100,75,42,68
19,100,0,48,93,66,100,0,74,9,64,99,9,99,83,64,23
100,100,89,16,74,13,0,0,66,33,38,89,0,74,19,47,6
0,0,17,66,30,27,43,30,5,29,100,100,6,88,67,15,57
15,31,58,64,84,38,33,0,11,58,100,95,6,100,68,0,80
46,100,24,54,78,0,48,41,46,0,44,100,4,86,63,55,18
0,0,25,51,39,39,36,5,13,19,100,100,6,85,61,5,71
8,100,0,50,97,95,55,0,68,10,34,89,3,100,80,34,69
12,100,0,33,75,83,61,0,77,5,47,94,3,100,75,37,83
0,40,3,50,0,63,40,100,53,5,45,69,1,100,75,5,71
31,91,0,52,100,36,72,0,95,23,90,87,9,100,62,77,29
8,32,24,52,89,29,27,0,11,16,100,100,6,84,56,0,59
19,51,30,54,100,16,20,0,7,15,69,100,6,87,55,0,38
0,0,21,70,44,22,37,24,1,21,100,100,6,85,62,13,55
68,100,97,55,90,23,0,5,62,100,31,82,0,64,24,24,0
21,69,0,55,100,85,65,0,45,9,29,78,3,100,87,48,200
2,43,0,51,0,81,47,100,76,1,31,70,2,100,86,15,35
18,43,42,54,92,16,23,0,1,28,100,100,6,85,57,0,53
17,62,0,58,100,92,62,0,64,1,17,89,3,100,88,37,57
0,0,25,58,38,49,43,19,17,25,100,100,6,97,71,12,81
0,0,21,51,30,33,38,11,11,21,100,100,6,81,61,16,64
32,47,17,100,79,0,50,100,15,0,27,100,4,84,66,40,8
0,40,25,0,0,100,43,79,75,26,34,77,7,100,74,16,77
4,0,0,66,33,41,39,100,24,3,16,88,2,100,67,16,42
14,38,42,7,16,83,35,100,51,43,0,93,7,100,69,0,85
19,47,33,46,100,18,24,0,2,10,83,100,6,96,62,0,50
16,94,0,52,100,91,53,0,50,0,38,93,3,100,74,44,86
