sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,2,163665,0,40,46,2,0,11,9
1,4,0,1,2,38,2,102938,0,40,58,9,0,12,14
1,4,0,0,4,38,2,188774,0,40,21,7,3,11,9
1,4,0,0,2,38,2,163205,0,40,40,2,0,11,9
1,4,0,0,2,38,2,174302,0,40,55,6,0,11,9
1,4,0,1,2,38,2,115323,0,50,31,3,0,9,13
1,4,0,1,2,38,2,174102,0,50,35,3,0,9,13
1,4,0,1,2,38,2,147265,0,40,40,0,0,15,10
0,4,0,0,4,38,2,194604,0,40,24,0,1,9,13
1,4,0,0,4,38,2,197290,0,40,26,3,1,9,13
1,4,0,0,4,38,2,180060,0,40,20,5,3,15,10
0,4,0,0,4,38,2,184678,0,40,19,7,3,11,9
0,4,0,0,4,38,2,201871,0,40,26,0,3,11,9
1,4,0,0,2,38,2,113364,0,40,28,6,0,11,9
1,4,0,0,2,38,2,193366,0,40,51,2,0,15,10
1,4,0,0,4,38,2,214542,0,30,19,5,3,11,9
1,4,0,0,2,38,2,113364,0,40,55,2,0,5,4
1,4,0,0,4,38,2,113364,0,40,32,2,3,11,9
1,4,0,0,4,38,2,182370,0,50,29,2,1,11,9
1,4,0,1,2,38,2,176751,0,40,51,6,0,11,9
1,4,0,1,2,38,2,102130,0,45,53,11,0,9,13
1,4,0,1,2,38,2,103323,0,40,45,3,0,9,13
1,4,0,1,2,38,2,175696,0,40,51,9,0,15,10
1,4,0,1,2,38,2,170769,0,40,42,2,0,11,9
0,4,0,0,0,38,2,202872,0,40,46,0,1,11,9
1,4,0,0,2,38,4,160786,0,30,63,9,0,14,15
1,4,0,0,4,38,2,109080,0,40,31,2,1,11,9
0,4,0,0,4,38,2,195638,0,40,20,7,3,11,9
1,4,0,1,2,38,2,102628,0,40,38,3,0,9,13
1,4,0,0,2,38,2,202027,0,40,36,6,0,8,11
0,4,0,0,4,38,2,177083,0,20,18,11,3,2,8
1,4,0,0,4,38,2,112358,0,40,27,5,3,11,9
0,4,0,0,4,38,2,196763,0,40,23,3,1,9,13
1,4,0,1,2,38,2,183970,0,40,50,11,0,15,10
1,4,0,0,4,38,2,111985,0,40,30,2,1,15,10
1,4,0,0,2,38,2,180667,0,40,36,13,0,11,9
0,4,0,0,0,38,2,175625,0,40,36,3,4,11,9
0,4,0,0,4,38,2,190763,0,40,22,3,1,9,13
0,4,0,0,4,38,2,193520,0,40,21,11,3,11,9
1,4,0,0,4,38,2,210736,0,40,20,7,3,11,9
0,4,0,0,4,38,2,174543,0,30,23,7,1,15,10
1,4,0,0,4,38,2,197365,0,40,21,2,3,15,10
0,4,0,0,0,38,2,103760,0,40,44,11,4,7,12
1,4,0,1,2,38,2,155659,0,40,52,2,0,15,10
1,4,0,0,2,38,2,176101,0,40,57,2,0,15,10
1,4,0,0,2,38,2,193366,0,50,37,2,0,11,9
1,4,0,0,4,38,2,115215,0,40,20,7,3,11,9
1,4,0,0,2,38,2,110643,0,40,61,13,0,5,4
1,4,0,1,2,38,2,174575,0,55,48,9,0,12,14
1,4,0,1,2,38,2,197344,0,40,38,9,0,9,13
1,4,0,0,4,38,2,175696,0,40,32,2,3,11,9
1,4,0,0,4,38,2,200153,0,40,32,2,3,11,9
1,4,0,0,4,38,2,169995,0,40,20,5,3,11,9
1,4,0,0,2,38,4,193246,0,60,38,4,0,15,10
1,4,0,0,2,38,2,177858,0,40,37,2,0,15,10
1,4,0,0,2,38,2,183523,0,40,30,6,0,11,9
1,4,0,1,2,38,1,115932,0,40,47,3,0,12,14
0,4,0,0,4,38,2,169133,0,30,19,11,3,15,10
1,4,0,0,2,38,2,160932,0,40,35,13,0,11,9
1,4,0,0,2,38,2,110677,0,40,27,5,0,15,10
0,4,0,0,0,38,2,177082,0,40,44,3,1,9,13
1,4,0,1,2,38,2,127772,0,40,34,12,0,8,11
1,4,0,0,4,38,2,115932,0,40,20,5,3,11,9
0,4,0,0,4,38,2,148644,0,40,20,0,3,15,10
1,4,0,0,2,38,2,138852,0,50,49,2,0,15,10
1,4,0,1,2,38,2,155659,0,40,43,2,0,15,10
1,4,0,0,2,38,2,111377,0,40,35,2,0,11,9
1,4,0,0,2,38,4,188774,0,50,37,13,0,15,10
1,4,0,0,4,38,2,210736,0,40,34,0,3,11,9
1,4,0,0,2,38,2,192664,0,40,34,6,0,11,9
1,4,0,0,2,38,2,118793,0,40,30,2,0,15,10
1,4,0,0,2,38,2,174309,0,40,35,2,0,11,9
1,4,0,0,4,38,2,188540,0,40,21,0,3,11,9
0,4,0,0,4,38,2,198824,0,40,22,0,3,11,9
1,4,0,0,2,38,2,117683,0,40,35,2,0,11,9
0,4,0,0,4,38,2,210781,0,40,23,7,1,11,9
1,4,0,0,2,38,2,190115,0,40,42,13,0,15,10
1,4,0,0,2,38,2,180284,0,40,25,2,0,11,9
1,4,0,0,2,38,2,118309,0,40,28,11,0,9,13
0,4,0,0,4,38,2,200318,0,40,23,0,1,11,9
1,4,0,0,2,38,2,206609,0,40,25,2,0,15,10
1,4,0,0,4,38,2,192251,0,50,25,12,1,9,13
1,4,0,0,2,38,2,208277,0,40,32,13,0,11,9
1,4,0,0,2,38,2,204536,0,40,28,2,0,11,9
0,4,0,0,4,38,2,193090,0,40,28,9,1,9,13
1,4,0,1,2,38,2,183279,0,40,52,3,0,9,13
1,4,0,0,4,38,2,208577,0,50,27,11,1,9,13
1,4,0,0,4,38,2,242984,0,40,20,5,3,11,9
1,4,0,0,2,38,2,115443,0,40,32,2,0,11,9
1,4,0,1,2,38,2,200574,0,40,43,9,0,9,13
0,4,0,0,0,38,2,178625,0,40,47,7,4,0,6
1,4,0,0,2,38,2,113364,0,40,60,5,0,5,4
1,4,0,0,2,38,2,102130,0,50,32,11,0,15,10
0,4,0,0,4,38,2,198744,0,40,26,11,1,9,13
1,4,0,0,4,38,2,219863,0,40,21,2,3,15,10
1,4,0,1,2,38,2,208577,0,40,34,9,0,9,13
1,4,0,0,4,38,2,188808,0,40,22,11,3,15,10
1,4,0,0,2,38,2,115792,0,40,35,2,0,15,10
1,4,0,0,4,38,2,203488,0,40,21,5,3,11,9
0,4,0,0,4,38,2,182416,0,40,22,0,1,11,9
1,4,0,1,2,38,2,168539,0,40,50,9,0,15,10
1,4,0,0,2,38,2,115784,0,40,29,2,0,11,9
1,4,0,0,2,38,2,167651,0,40,46,2,0,11,9
0,4,0,0,0,38,2,182416,0,40,38,0,1,11,9
1,4,0,0,2,38,2,176992,0,40,37,2,0,11,9
1,4,0,0,2,38,2,200574,0,40,42,11,0,11,9
1,4,0,0,4,38,2,159732,0,40,31,7,1,0,6
1,4,0,0,2,38,2,173495,0,40,50,13,0,11,9
1,4,0,0,2,38,2,200783,0,40,28,13,0,11,9
0,4,0,0,4,38,2,183096,0,30,20,7,1,11,9
1,4,0,0,4,38,2,192259,0,40,25,5,3,15,10
1,4,0,0,2,38,2,117381,0,40,46,2,0,15,10
0,4,0,0,0,38,2,203182,0,40,51,0,1,11,9
1,4,0,0,2,38,2,116442,0,40,29,2,0,11,9
1,4,0,0,4,38,2,207568,0,20,17,7,3,0,6
1,4,0,0,4,38,2,182246,0,40,27,5,3,11,9
0,4,0,0,0,38,2,179638,0,40,35,0,4,11,9
0,4,0,0,0,38,2,103277,0,40,49,6,1,6,5
0,4,0,0,4,38,2,196511,0,40,23,3,3,9,13
1,4,0,1,2,38,2,167482,0,50,44,3,0,12,14
1,4,0,0,2,38,2,117509,0,40,43,3,0,11,9
1,4,0,1,2,38,2,185385,0,40,51,9,0,9,13
1,4,0,0,4,38,2,114838,0,40,26,2,3,11,9
1,4,0,0,2,38,2,200408,0,40,27,2,0,6,5
1,4,0,0,2,38,2,108386,0,40,54,6,0,11,9
1,4,0,0,2,38,2,202496,0,40,31,6,0,11,9
1,4,0,0,4,38,2,213722,0,30,22,0,3,15,10
1,4,0,1,2,38,2,172281,0,40,31,12,0,8,11
1,4,0,0,4,38,2,173495,0,40,25,9,1,9,13
1,4,0,0,2,38,2,174752,0,40,42,2,0,11,9
1,4,0,0,2,38,2,174040,0,40,39,6,0,15,10
1,4,0,0,4,38,2,160398,0,40,22,11,3,11,9
1,4,0,1,2,38,4,121718,0,60,37,2,0,15,10
1,4,0,0,2,38,2,174290,0,40,38,2,0,11,9
1,4,0,0,4,38,2,177647,0,40,26,11,1,9,13
1,4,0,0,4,38,2,109952,0,40,19,2,1,11,9
0,4,0,0,0,38,2,188900,0,40,35,11,1,9,13
1,4,0,0,2,38,2,160261,0,40,26,2,0,15,10
1,4,0,0,4,38,2,163862,0,40,22,0,3,15,10
0,4,0,0,0,38,2,99179,0,45,35,7,1,15,10
1,4,0,0,4,38,2,113364,0,40,22,2,3,8,11
1,4,0,1,2,38,2,149324,0,40,51,3,0,9,13
1,4,0,0,2,38,2,143266,0,40,50,6,0,11,9
1,4,0,0,2,38,2,180686,0,40,52,2,0,11,9
1,4,0,0,4,38,2,174714,0,40,32,2,3,11,9
1,4,0,0,4,38,2,274579,0,40,23,2,3,11,9
0,4,0,0,4,38,2,185336,0,20,19,0,3,15,10
0,4,0,0,4,38,2,178951,0,40,24,11,1,9,13
1,4,0,0,2,38,2,108103,0,40,60,2,0,2,8
0,4,0,0,0,38,2,194630,0,40,34,0,4,11,9
1,4,0,0,2,38,2,114801,0,40,43,2,0,11,9
1,4,0,0,2,38,2,197286,0,40,56,7,0,11,9
1,4,0,0,2,38,2,182074,0,40,29,2,0,11,9
1,4,0,0,2,38,2,189679,0,40,39,6,0,11,9
1,4,0,0,2,38,2,204641,0,40,32,2,0,11,9
1,4,0,0,2,38,2,176751,0,40,26,5,0,11,9
0,4,0,0,0,38,2,101352,0,40,35,7,4,11,9
1,4,0,0,2,38,4,103759,0,40,36,11,0,8,11
1,4,0,0,2,38,2,200418,0,40,50,2,0,11,9
1,4,0,0,2,38,2,188246,0,40,40,2,0,11,9
1,4,0,1,2,38,2,102945,0,40,36,11,0,9,13
1,4,0,0,2,38,2,183612,0,40,53,2,0,11,9
1,4,0,0,4,38,2,117583,0,40,18,5,3,1,7
1,4,0,0,4,38,2,184655,0,20,19,7,3,1,7
1,4,0,1,2,38,2,112497,0,40,50,11,0,15,10
0,4,0,0,4,38,2,162328,0,40,23,0,1,11,9
1,4,0,1,2,38,2,182062,0,40,59,2,0,11,9
1,4,0,0,4,38,2,200408,0,40,22,2,1,11,9
1,4,0,0,2,38,2,115443,0,40,36,6,0,15,10
1,4,0,0,2,38,2,200453,0,40,42,13,0,11,9
1,4,0,0,4,38,2,193565,0,40,22,0,3,15,10
1,4,0,0,2,38,4,177077,0,50,42,3,0,9,13
1,4,0,0,4,38,2,117963,0,40,28,5,3,11,9
1,4,0,0,2,38,2,173851,0,40,34,2,0,11,9
1,4,0,0,4,38,2,210945,0,50,35,11,1,9,13
1,4,0,0,4,38,2,200471,0,40,24,5,3,11,9
0,4,0,0,4,38,2,182752,0,40,21,7,3,11,9
1,4,0,0,4,38,2,176683,0,40,23,2,1,11,9
1,4,0,0,2,38,2,192337,0,40,46,6,0,11,9
1,4,0,0,2,38,2,180599,0,40,29,6,0,15,10
1,4,0,0,2,38,2,192259,0,40,44,13,0,15,10
0,4,0,0,4,38,2,116163,0,40,23,0,3,9,13
0,4,0,0,0,38,2,176796,0,40,31,0,4,11,9
0,4,0,0,0,38,2,181656,0,40,39,0,1,11,9
0,4,0,0,0,38,2,198163,0,40,33,7,4,11,9
1,4,0,0,2,38,2,178353,0,50,36,2,0,11,9
1,4,0,0,2,38,2,200450,0,40,29,9,0,11,9
1,4,0,0,4,38,2,173736,0,40,30,0,1,9,13
0,4,0,0,4,38,2,200723,0,40,25,0,3,9,13
1,4,0,0,2,38,2,180342,0,40,47,6,0,15,10
0,4,0,0,4,38,2,194096,0,40,22,0,3,15,10
1,4,0,0,2,38,2,199884,0,40,33,6,0,11,9
0,4,0,0,4,38,2,193689,0,40,25,12,3,9,13
1,4,0,0,2,38,2,206609,0,45,39,2,0,11,9
0,4,0,0,4,38,2,177304,0,40,27,0,1,9,13
1,4,0,0,2,38,2,191385,0,40,49,2,0,11,9
1,4,0,0,2,38,2,200893,0,40,35,2,0,11,9
1,4,0,0,4,38,2,177526,0,50,19,5,3,11,9
1,4,0,0,2,38,2,115562,0,40,39,2,0,8,11
1,4,0,1,2,38,2,209205,0,40,32,11,0,9,13
1,4,0,0,2,38,2,113364,0,40,36,2,0,11,9
1,4,0,0,2,38,2,176839,0,40,37,6,0,11,9
1,4,0,1,2,38,2,177907,0,50,50,9,0,12,14
1,4,0,1,2,38,2,197369,0,40,46,2,0,11,9
1,4,0,1,2,38,2,149726,0,40,52,13,0,11,9
0,4,0,0,4,38,2,101345,0,40,26,0,1,11,9
1,4,0,0,2,38,2,188246,0,40,35,2,0,11,9
1,4,0,0,4,38,2,174714,0,40,25,3,1,9,13
1,4,0,0,2,38,2,108658,0,40,45,6,0,11,9
1,4,0,0,4,38,2,117674,0,50,35,11,1,9,13
1,4,0,0,4,38,2,111128,0,40,25,5,3,11,9
0,4,0,0,4,38,2,118861,0,40,22,7,3,11,9
1,4,0,1,2,38,2,177905,0,40,51,2,0,11,9
1,4,0,0,2,38,2,199227,0,40,46,13,0,11,9
1,4,0,0,2,38,2,102938,0,40,32,2,0,11,9
1,4,0,0,2,38,4,204052,0,50,36,2,0,11,9
1,4,0,1,2,38,2,183627,0,50,32,3,0,9,13
1,4,0,1,2,38,2,174426,0,50,34,9,0,12,14
1,4,0,0,2,38,2,202682,0,50,32,13,0,15,10
1,4,0,0,2,38,2,198170,0,40,31,2,0,11,9
1,4,0,0,4,38,2,207668,0,40,25,2,3,11,9
0,4,0,0,0,38,2,176069,0,40,45,3,1,15,10
1,4,0,1,2,38,2,205339,0,40,51,11,0,11,9
1,4,0,0,4,38,2,34180,0,40,28,9,1,9,13
0,4,0,0,4,38,2,189564,0,40,21,7,3,11,9
1,4,0,1,2,38,2,112840,0,40,39,9,0,9,13
1,4,0,0,2,38,2,184839,0,40,34,0,0,11,9
1,4,0,0,2,38,2,112284,0,40,47,6,0,11,9
1,4,0,0,4,38,2,160192,0,40,25,5,1,11,9
1,4,0,0,4,38,2,216924,0,40,23,12,3,8,11
0,4,0,0,4,38,2,200318,0,20,20,7,3,15,10
1,4,0,1,2,38,2,147629,0,40,35,6,0,15,10
1,4,0,0,4,38,2,146538,0,40,24,5,3,11,9
1,4,0,0,2,38,2,195750,0,40,60,7,0,11,9
1,4,0,0,4,38,2,185267,0,40,26,0,1,9,13
1,4,0,0,2,38,2,185673,0,40,40,9,0,15,10
1,4,0,0,2,38,2,187468,0,40,60,13,0,5,4
0,4,0,0,4,38,2,188543,0,40,22,0,3,11,9
1,4,0,0,2,38,2,119098,0,40,30,5,0,8,11
1,4,0,1,2,38,2,193524,0,40,42,2,0,11,9
1,4,0,1,2,38,2,168232,0,40,43,3,0,12,14
1,4,0,0,2,38,2,203488,0,40,28,11,0,9,13
1,4,0,0,4,38,2,193258,0,40,22,0,3,15,10
0,4,0,0,0,38,2,197538,0,40,37,0,1,15,10
1,4,0,0,4,38,2,167440,0,40,26,9,1,9,13
1,4,0,0,2,38,2,190226,0,40,31,2,0,11,9
0,4,0,0,0,38,2,176831,0,40,36,7,4,11,9
1,4,0,0,2,38,2,202682,0,40,51,6,0,11,9
0,4,0,0,0,38,2,178416,0,40,30,0,4,15,10
0,4,0,0,0,38,2,108699,0,40,39,3,4,11,9
1,4,0,0,2,38,2,118308,0,40,43,2,0,11,9
0,4,0,0,4,38,2,170800,0,40,34,0,3,9,13
1,4,0,0,4,38,2,167737,0,40,26,9,1,9,13
1,4,0,0,2,38,2,176711,0,40,35,2,0,11,9
1,4,0,1,2,38,2,184655,15024,50,39,3,0,9,13
1,4,0,0,2,38,2,111483,0,40,37,6,0,11,9
0,4,0,0,4,38,2,197552,0,40,25,9,1,9,13
0,4,0,0,4,38,2,187934,0,40,20,7,3,15,10
1,4,0,0,2,38,2,173316,0,40,26,11,0,15,10
1,4,0,0,4,38,2,159322,0,40,24,0,3,15,10
1,4,0,0,2,38,2,162028,0,40,41,2,0,11,9
1,4,0,0,4,38,2,190227,0,40,25,11,3,11,9
1,4,0,0,4,38,2,209538,0,40,23,11,3,11,9
1,4,0,1,2,38,2,183800,0,40,51,11,0,15,10
1,4,0,0,4,38,2,198663,0,40,23,6,3,15,10
1,4,0,0,2,38,2,201127,0,40,30,2,0,11,9
0,4,0,0,0,38,2,143342,0,40,42,3,4,15,10
0,4,0,0,4,38,2,146919,0,40,24,0,1,15,10
1,4,0,0,4,38,2,172032,0,40,23,2,1,15,10
1,4,0,0,2,38,2,188246,0,40,35,6,0,11,9
0,4,0,0,4,38,2,182666,0,40,32,0,1,11,9
1,4,0,0,2,38,2,173911,0,40,60,2,0,11,9
1,4,0,1,2,38,2,124692,0,40,39,11,0,15,10
0,4,0,0,0,38,2,186909,0,40,43,0,1,9,13
0,4,0,0,4,38,2,193820,0,20,17,11,3,1,7
1,4,0,0,2,38,2,175127,0,40,53,2,0,11,9
1,4,0,0,2,38,4,176185,0,50,36,2,0,11,9
1,4,0,1,2,38,2,147707,0,50,39,11,0,9,13
1,4,0,0,4,38,2,169995,0,30,20,0,1,15,10
1,4,0,0,2,38,2,184018,0,40,33,13,0,1,7
0,4,0,0,0,38,2,200973,0,40,50,0,4,15,10
0,4,0,0,4,38,2,224640,0,40,25,0,3,9,13
1,4,0,1,2,38,2,206609,0,50,59,9,0,10,16
1,4,0,0,2,38,4,159715,0,50,30,2,0,11,9
1,4,0,0,2,38,2,183898,0,40,47,2,0,11,9
1,4,0,0,4,38,2,190228,0,40,33,9,1,9,13
1,4,0,0,2,38,2,188330,0,40,44,2,0,11,9
1,4,0,0,2,38,2,188330,0,40,38,2,0,15,10
1,4,0,1,2,38,2,187999,0,40,46,2,0,11,9
1,4,0,0,4,38,2,209538,0,30,22,7,3,15,10
0,4,0,0,4,38,2,175943,0,40,25,7,1,9,13
0,4,0,0,4,38,2,176684,0,40,22,0,3,9,13
1,4,0,0,4,38,2,176683,0,40,33,2,3,15,10
1,4,0,1,2,38,2,193026,0,50,46,11,0,9,13
1,4,0,1,2,38,2,186172,0,40,48,11,0,11,9
1,4,0,1,2,38,2,175674,0,50,43,11,0,11,9
1,4,0,0,2,38,2,169972,0,40,30,2,0,11,9
1,4,0,1,2,38,2,189878,0,40,40,9,0,14,15
0,4,0,0,4,38,2,195638,0,40,27,0,1,11,9
1,4,0,1,2,38,2,104501,0,40,54,3,0,11,9
0,4,0,0,0,38,2,204226,0,40,39,9,4,9,13
1,4,0,0,2,38,2,110331,0,40,39,2,0,11,9
1,4,0,0,2,38,2,202729,0,40,40,13,0,11,9
1,4,0,0,2,38,2,209955,0,40,38,2,0,11,9
0,4,0,0,4,38,2,210275,0,40,31,7,1,9,13
1,4,0,1,2,38,2,204694,0,40,50,13,0,11,9
1,4,0,1,2,38,2,186172,0,40,55,2,0,11,9
1,4,0,1,2,38,2,208451,0,40,32,2,0,11,9
1,4,0,1,2,38,2,167309,0,40,48,6,0,11,9
1,4,0,0,2,38,2,180052,0,40,36,2,0,11,9
1,4,0,0,4,38,2,208461,0,20,18,7,3,15,10
0,4,0,0,2,38,2,175743,0,40,48,2,5,15,10
1,4,0,0,4,38,2,176683,0,40,27,7,1,11,9
1,4,0,0,4,38,2,236769,0,40,28,0,1,9,13
0,4,0,0,4,38,2,187901,0,40,23,0,3,15,10
1,4,0,0,2,38,2,165519,0,40,29,2,0,11,9
0,4,0,0,4,38,2,182108,0,40,27,11,1,11,9
0,4,0,0,0,38,2,182108,0,40,47,0,4,11,9
1,4,0,1,2,38,2,186183,0,40,52,3,0,9,13
0,4,0,0,4,38,2,193090,0,20,20,7,3,15,10
1,4,0,0,4,38,2,108542,0,40,19,4,3,11,9
1,4,0,1,2,38,2,173730,0,45,51,3,0,9,13
0,4,0,0,0,38,2,198554,0,40,39,12,4,15,10
1,4,0,0,2,38,2,114691,0,40,51,2,0,11,9
1,4,0,0,2,38,2,109762,0,40,51,6,0,11,9
1,4,0,0,2,38,4,159929,0,50,35,4,0,8,11
1,4,0,1,2,38,2,185846,0,40,50,2,0,11,9
1,4,0,0,2,38,2,160300,0,40,34,2,0,11,9
1,4,0,0,2,38,2,190403,0,40,32,2,0,11,9
0,4,0,0,4,38,2,106039,0,40,21,7,1,11,9
1,4,0,0,2,38,2,190765,0,40,31,2,0,11,9
1,4,0,0,2,38,2,188291,0,40,32,2,0,11,9
1,4,0,0,4,38,2,197387,0,40,22,0,3,15,10
1,4,0,0,4,38,2,174714,0,40,22,2,3,11,9
1,4,0,0,2,38,2,114937,0,40,40,9,0,9,13
1,4,0,0,2,38,2,113176,0,40,34,11,0,11,9
