input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
100,100,83,18,76,12,7,0,61,24,46,94,0,63,0,54,12
10,0,1,69,31,55,27,100,30,1,28,77,2,100,64,0,51
22,78,0,40,92,8,68,0,73,23,100,67,9,100,75,75,81
13,80,0,62,100,84,76,15,76,4,0,83,3,100,98,44,37
86,100,43,64,64,0,44,60,49,0,22,100,4,94,51,61,3
55,93,27,80,100,10,34,59,53,0,19,100,4,71,43,43,0
0,100,4,33,77,76,42,0,65,17,51,85,3,100,71,13,77
10,100,0,38,87,85,48,0,66,10,47,85,3,100,77,38,78
79,0,100,46,8,55,0,100,16,99,22,96,5,52,32,32,18
72,2,94,42,0,66,0,100,35,100,67,96,5,70,33,25,40
15,33,44,66,87,23,23,11,0,40,100,100,6,82,54,0,55
60,100,30,81,97,57,100,81,90,0,0,40,1,55,77,91,22
12,1,9,53,0,79,46,100,44,0,20,78,2,100,75,20,61
31,100,0,55,95,30,77,0,82,9,75,90,9,100,65,69,39
0,41,4,47,0,67,40,100,54,4,44,78,1,100,73,9,62
0,36,3,50,0,60,42,100,54,3,22,70,1,100,82,8,45
0,34,3,50,0,59,42,100,58,3,24,63,1,100,82,9,52
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
32,49,15,18,31,76,65,0,69,0,100,94,1,100,82,50,92
17,80,4,42,83,100,59,0,69,0,46,88,3,100,82,42,68
20,96,53,93,33,22,36,100,96,79,69,82,8,100,64,0,0
100,94,67,4,44,69,38,0,100,22,7,48,0,2,0,84,16
68,100,100,62,96,17,0,21,62,86,22,98,0,60,19,25,0
21,81,7,52,98,100,66,0,65,0,68,77,3,100,87,44,77
61,100,30,80,87,0,32,80,47,0,13,100,4,75,45,46,15
17,83,0,45,81,96,58,0,54,3,58,100,3,93,69,45,100
50,88,1,81,100,95,100,0,26,0,8,94,9,66,100,85,40
9,28,0,52,18,54,62,100,46,5,0,79,2,100,90,36,28
58,61,29,33,43,60,100,32,100,0,0,95,7,100,99,86,14
47,1,94,35,17,51,13,100,48,100,35,94,5,66,54,0,0
1,11,30,40,50,39,35,0,15,27,100,100,6,89,64,0,71
24,59,61,96,100,1,10,71,0,94,38,100,0,78,44,0,19
0,0,2,50,0,61,31,100,35,11,29,65,2,100,71,5,36
0,34,3,50,0,91,55,100,69,7,21,63,1,98,100,14,55
54,0,94,50,26,67,0,100,37,100,36,82,5,63,33,12,32
72,100,36,49,71,0,43,35,61,0,15,100,4,84,48,59,11
0,20,25,100,67,0,41,90,1,57,50,92,8,100,71,11,26
54,100,26,83,92,0,52,77,55,0,16,100,4,86,56,77,11
29,62,43,55,100,11,11,0,11,31,100,100,6,80,47,0,44
0,0,2,54,7,61,35,100,34,12,28,77,2,100,71,5,62
24,52,45,43,24,85,34,100,72,44,0,93,7,100,68,0,69
21,62,31,49,100,26,13,0,15,1,79,100,6,85,48,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
70,99,35,94,100,0,24,80,25,0,60,100,4,73,41,26,46
0,4,16,54,34,13,40,09,0,16,100,100,6,92,69,13,46
63,100,31,67,81,38,67,72,92,0,9,89,7,100,75,100,0
27,86,3,59,100,15,66,0,67,0,90,88,9,100,69,66,43
16,17,40,38,0,96,32,100,59,48,49,91,7,100,66,0,98
52,88,26,53,69,61,100,44,100,0,0,56,1,63,81,77,23
0,3,23,67,32,22,43,30,0,42,100,100,6,93,71,11,56
45,34,0,61,73,100,100,0,39,0,64,90,9,67,65,66,71
64,100,32,51,69,16,41,42,77,0,32,100,4,71,45,71,0
0,4,25,67,35,44,41,28,0,42,100,100,6,87,65,13,74
0,16,16,72,78,45,43,0,14,18,100,100,6,96,71,12,90
64,100,32,80,94,5,32,64,75,0,34,100,4,71,40,58,0
56,61,32,80,100,0,41,70,7,0,57,100,4,71,45,41,34
11,12,46,70,80,40,35,3,0,29,100,100,6,99,69,0,89
48,100,24,86,88,56,100,80,84,0,0,49,1,61,85,74,24
25,54,0,56,30,72,93,100,75,1,0,50,2,68,100,53,34
17,83,2,59,100,69,61,18,62,0,0,87,3,100,80,42,39
42,49,23,74,100,7,37,70,0,0,72,100,4,84,61,30,30
64,0,96,100,49,71,0,48,33,100,66,96,8,77,32,31,66
70,23,100,100,73,67,0,37,0,84,54,79,8,44,0,36,58
13,92,54,46,13,0,40,100,68,88,81,61,8,100,76,0,48
46,26,14,67,95,100,96,0,36,0,28,88,5,100,100,54,79
46,26,14,67,95,100,96,0,36,0,28,88,5,84,100,54,79
0,26,20,98,100,20,31,30,0,10,86,100,6,84,59,5,50
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
58,72,100,88,100,0,0,41,25,90,43,96,0,66,21,17,12
85,2,100,42,3,52,0,100,17,99,13,97,5,61,47,22,0
49,83,24,80,80,0,31,100,44,0,17,100,4,79,52,46,0
43,23,25,81,93,23,50,100,2,0,0,99,4,100,75,27,42
50,0,78,100,50,48,0,71,35,100,54,97,8,73,34,22,20
51,79,26,35,55,62,100,22,100,0,0,53,1,63,80,76,15
51,100,26,37,74,43,100,15,91,0,0,57,1,71,85,76,0
64,0,93,44,0,43,0,100,7,100,8,97,5,62,25,27,16
14,32,37,800,100,13,23,18,0,39,78,100,6,77,50,0,46
0,35,3,50,0,47,59,100,53,1,6,73,1,100,100,21,37
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
23,55,5,51,86,100,65,0,69,0,42,84,3,100,87,43,70
41,54,20,17,30,100,80,0,85,0,24,66,1,84,100,61,58
39,0,96,40,11,76,8,100,60,100,37,90,5,52,67,0,6
89,100,100,32,80,26,3,1,73,52,0,89,0,47,0,44,6
46,56,32,91,100,26,35,88,0,0,88,100,4,71,45,34,58
4,100,0,38,79,86,51,0,75,10,55,87,3,100,78,27,67
0,27,17,48,78,42,41,0,15,18,100,88,6,100,74,8,79
25,78,1,43,74,26,67,0,40,0,100,100,5,98,81,55,55
37,35,48,54,12,57,17,100,51,49,0,93,7,100,61,0,40
40,100,8,64,95,9,100,0,60,0,91,69,9,57,79,75,48
70,10,100,30,0,70,0,100,26,95,0,79,5,54,25,33,26
14,100,0,43,88,96,61,0,60,10,39,82,3,100,80,44,69
4,100,0,37,84,30,58,0,67,15,97,100,5,96,76,30,55
36,72,6,66,100,0,74,8,58,0,78,88,9,100,75,73,28
7,32,30,81,100,21,35,8,0,26,95,100,6,100,69,0,57
15,48,0,14,0,100,48,77,81,3,25,69,2,100,81,31,64
0,1,22,50,53,22,43,0,1,36,100,100,6,93,70,13,56
100,100,81,30,69,6,7,0,52,26,48,84,0,54,0,57,16
88,83,11,61,81,0,56,100,47,0,31,66,9,100,83,76,43
18,32,38,38,0,87,33,100,64,42,22,71,8,100,67,0,57
62,76,100,89,100,0,0,36,29,85,50,91,0,70,30,24,16
66,8,85,64,30,35,0,100,0,100,43,82,5,51,15,32,21
45,72,18,37,46,55,89,41,100,0,0,97,7,100,93,67,10
0,36,33,22,54,100,65,66,57,32,0,100,7,98,98,28,51
55,100,28,42,78,0,46,13,45,0,76,100,4,79,51,62,38
100,100,81,18,76,19,0,11,71,22,30,84,0,62,0,57,0
35,54,13,85,100,89,69,39,93,0,0,82,3,100,94,49,34
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
58,100,29,60,80,0,42,47,52,0,25,100,4,70,43,57,12
58,73,101,70,100,0,0,21,26,79,61,100,0,86,41,17,20
67,100,34,69,81,41,52,58,91,0,26,100,4,71,50,89,0
51,76,25,32,51,63,100,20,100,0,0,58,1,62,85,75,26
68,11,97,28,4,59,0,100,36,100,1,88,5,54,31,28,0
47,0,90,37,12,58,2,100,56,100,37,82,5,81,46,0,18
25,64,6,63,100,84,66,16,52,0,0,86,3,100,92,48,41
50,79,24,39,56,73,100,59,100,0,0,44,1,65,87,75,33
32,52,12,39,64,100,71,0,84,0,20,91,3,100,91,53,59
99,100,100,26,76,31,11,0,82,58,7,72,0,38,0,56,1
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
0,54,31,42,27,99,56,100,77,42,0,92,7,100,96,18,46
21,100,2,50,94,57,35,0,49,0,19,100,3,80,56,50,53
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
68,0,100,100,49,61,0,37,6,96,44,93,8,71,24,35,57
14,37,43,100,83,24,26,90,0,55,86,100,6,87,59,0,64
0,0,18,62,32,45,47,29,17,29,100,99,6,100,77,19,80
77,100,39,35,73,0,45,22,53,0,72,100,4,79,47,61,40
0,0,38,50,40,25,33,19,0,55,100,100,6,93,66,2,57
50,100,15,95,96,0,40,100,71,0,38,100,4,68,35,60,24
0,0,19,52,21,33,51,11,11,20,100,99,6,100,77,22,65
40,41,5,67,100,72,81,0,9,0,26,96,5,100,100,64,92
64,0,89,51,14,38,0,100,7,100,30,85,5,64,30,24,9
70,78,100,62,100,0,0,21,40,73,54,87,0,60,21,26,22
0,0,28,54,46,22,35,15,1,27,100,100,6,100,71,4,56
64,94,34,91,100,0,35,95,37,0,18,100,4,79,47,41,22
67,100,33,71,74,15,47,66,87,0,11,100,4,69,43,65,0
100,100,93,29,80,7,0,7,61,36,24,87,0,62,0,44,0
14,39,44,34,0,35,35,94,46,57,100,81,8,100,72,0,62
21,60,0,62,100,77,67,4,49,1,0,83,3,100,91,41,30
0,65,24,0,51,100,60,70,72,28,24,94,7,100,86,31,95
20,49,0,62,0,100,100,43,88,43,54,82,8,71,97,55,32
12,36,38,97,100,10,25,31,0,31,67,100,6,88,57,0,39
36,36,15,44,65,100,75,0,73,0,5,87,3,100,98,56,50
19,100,6,47,88,59,55,0,60,0,4,88,3,100,78,42,39
41,0,0,64,62,100,88,2,35,0,6,79,5,95,100,56,42
28,70,0,40,69,37,54,0,27,7,100,95,5,100,81,57,62
60,100,24,80,92,0,42,64,64,0,76,100,4,70,42,62,38
53,82,93,80,100,0,0,24,33,97,37,100,0,69,28,18,10
0,4,31,72,37,67,73,0,33,62,100,81,8,100,97,41,97
54,0,94,50,26,67,0,100,37,100,36,82,5,63,33,12,32
72,100,36,49,71,0,43,35,61,0,15,100,4,84,48,59,11
60,100,30,80,98,2,39,71,77,0,19,100,4,71,43,58,0
57,73,27,98,100,0,52,95,22,0,63,100,4,71,51,55,35
55,88,28,57,72,63,100,50,100,0,0,34,1,52,76,83,35
45,73,22,39,46,84,93,40,100,0,0,71,7,91,100,69,33
75,33,100,66,80,100,0,0,26,83,35,87,8,54,19,40,79
0,16,16,72,78,45,43,0,14,18,100,100,6,96,71,12,90
64,100,32,80,94,5,32,64,75,0,34,100,4,71,40,58,0
56,61,32,80,100,0,41,70,7,0,57,100,4,71,45,41,34
19,42,33,45,15,69,35,100,56,35,0,100,7,94,70,0,45
67,12,100,100,60,66,0,16,79,79,32,90,8,64,29,26,0
43,76,22,90,100,0,37,80,11,0,4,100,4,84,61,35,10
0,100,4,12,65,35,55,34,84,7,0,93,2,100,80,26,38
65,100,32,93,95,0,40,100,54,0,44,100,4,68,38,48,22
20,37,51,67,100,100,33,0,65,72,38,81,8,100,66,0,92
0,31,32,17,0,100,42,95,70,37,15,95,7,100,72,13,77
43,9,89,25,0,100,13,95,45,100,41,89,5,54,49,0,71
50,80,24,53,65,64,100,44,100,0,0,37,1,52,77,75,24
30,57,3,187,36,2,79,100,58,0,81,87,5,100,77,65,0
20,100,0,46,85,59,57,0,54,4,41,82,3,100,72,48,74
58,37,89,34,0,82,0,100,82,100,21,82,5,60,32,28,36
29,55,0,53,100,60,73,0,20,14,20,100,5,93,94,55,79
41,56,20,6,29,100,80,0,85,0,24,68,1,85,100,61,38
25,89,1,45,79,42,70,0,80,0,100,80,9,100,73,64,67
60,100,30,45,73,49,100,34,85,0,0,40,1,55,79,90,20
31,99,0,69,95,24,57,0,56,8,100,79,9,100,75,66,63
0,44,4,36,0,47,62,100,44,4,4,64,1,98,100,23,38
51,100,25,84,92,69,100,76,99,0,0,59,1,64,82,78,36
1,31,1,54,9,58,58,100,53,0,0,76,2,100,95,26,24
56,57,29,85,100,22,43,77,0,0,62,100,4,95,70,37,55
60,28,100,96,100,76,0,21,0,88,57,95,8,56,12,33,59
73,100,37,49,71,8,46,23,75,0,26,100,4,70,43,59,0
0,14,30,72,77,25,29,6,0,27,100,100,6,78,55,3,57
6,6,2,62,0,100,100,50,57,0,54,82,2,73,78,48,22
71,100,36,55,74,7,48,39,97,0,0,100,4,81,48,84,6
9,9,0,49,0,74,59,100,44,16,4,74,2,100,86,36,38
86,100,45,65,88,0,33,53,57,0,14,100,4,65,29,44,9
100,100,95,25,72,22,12,11,76,51,18,88,0,39,0,61,0
25,67,5,34,60,100,72,0,74,0,68,100,3,79,98,50,92
21,28,46,9,0,89,33,100,63,45,6,97,7,100,67,0,81
65,78,95,65,100,0,0,21,35,75,44,100,0,65,20,25,15
0,37,2,22,16,44,62,100,38,3,0,73,1,100,95,29,43
33,36,16,0,21,71,66,7,50,0,100,98,1,100,83,50,100
39,100,20,38,69,0,49,18,49,0,44,100,4,80,59,59,13
44,100,24,46,78,0,53,30,43,0,27,100,4,89,65,55,19
35,71,32,37,100,10,7,0,11,0,93,100,6,81,46,2,39
0,57,28,3,36,100,38,72,77,34,0,100,7,96,71,5,81
12,100,0,50,97,47,85,0,74,11,61,91,9,100,74,51,29
60,84,29,88,100,0,37,86,27,0,39,100,4,77,47,36,21
18,43,43,61,100,12,25,0,0,29,93,100,6,89,59,0,48
20,5,7,49,0,60,39,100,41,0,6,67,2,100,78,11,33
29,23,14,0,8,64,60,0,42,0,100,100,1,90,75,45,86
26,53,7,38,65,11,53,0,7,0,100,100,5,98,81,46,44
66,100,33,60,80,64,100,43,92,0,0,28,1,51,75,16,38
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,36,45,52,0,63,21,100,59,61,8,63,7,100,67,0,29
44,0,87,100,46,79,0,49,77,100,79,87,8,63,32,12,32
68,23,100,100,67,67,0,36,0,83,65,79,8,69,29,34,44
44,0,89,74,58,100,0,24,53,100,44,84,8,64,31,10,33
68,100,33,62,69,19,41,45,73,0,38,100,4,70,40,65,0
53,0,90,100,56,57,0,40,26,98,47,100,8,81,37,23,27
33,22,2,56,70,64,76,0,17,0,46,94,5,100,97,53,100
48,11,92,25,0,87,16,100,79,100,36,93,5,61,55,0,12
89,100,100,25,78,21,2,14,73,54,0,89,0,47,0,45,4
9,0,0,63,27,52,39,100,31,14,31,89,2,100,67,19,51
70,80,34,73,100,0,82,45,30,0,99,81,9,58,50,100,52
6,0,0,69,32,51,39,100,30,19,30,88,2,100,69,18,51
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,36,45,51,0,63,21,100,59,79,1,0,7,100,66,0,14
4,100,0,38,76,86,48,0,72,9,48,77,3,100,75,27,77
44,0,87,40,4,56,11,100,64,100,41,94,5,66,67,0,0
87,100,100,28,82,28,0,0,74,69,11,88,0,44,3,43,6
24,52,41,53,100,17,21,0,7,39,93,100,6,85,55,0,50
51,51,27,81,100,19,34,69,0,0,82,100,4,85,61,36,49
88,0,95,65,30,27,9,100,5,97,29,100,5,44,0,62,19
50,76,25,39,55,92,100,29,100,0,0,69,1,77,97,75,26
31,42,69,44,0,57,24,87,100,97,95,88,8,100,62,0,23
61,86,30,81,81,0,32,100,41,0,29,100,4,75,41,46,16
17,46,22,51,100,10,18,0,0,7,53,100,6,79,50,0,30
0,34,2,50,0,91,50,100,67,7,33,69,2,100,90,15,53
9,56,0,22,62,100,59,0,71,15,54,86,3,100,79,34,84
15,90,0,49,100,68,64,0,45,12,16,83,3,100,80,45,53
20,21,17,51,0,96,35,100,66,0,46,79,2,100,67,12,73
44,0,75,100,53,63,0,35,59,94,66,100,8,82,41,0,21
58,0,100,78,18,51,0,45,56,97,34,99,8,69,36,10,5
31,64,31,35,100,1,16,11,0,0,85,100,6,88,53,0,34
15,55,3,54,100,92,57,0,81,0,54,100,3,97,73,35,53
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
11,28,46,100,78,9,31,90,0,85,80,88,0,100,70,0,43
48,100,32,55,86,0,22,67,3,0,6,100,4,82,50,29,12
29,40,15,10,23,73,57,0,57,0,100,100,1,86,72,44,93
15,50,42,75,100,0,21,21,5,34,72,100,6,84,54,0,22
30,38,36,57,15,64,27,100,55,39,0,89,7,100,70,0,40
70,97,35,90,100,0,34,84,56,0,25,100,4,70,38,53,6
46,68,85,94,100,0,0,54,23,100,47,94,0,70,30,14,14
4,30,28,97,100,18,39,21,0,32,72,73,6,100,75,0,60
71,29,100,49,83,94,0,9,37,83,59,89,8,66,30,35,0
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
19,33,18,51,0,84,38,100,69,0,33,78,2,100,71,19,63
25,53,0,56,30,82,99,100,75,2,0,13,1,43,74,57,53
13,0,15,57,9,59,36,100,36,0,0,88,2,100,69,11,40
63,76,31,68,78,0,100,59,25,0,100,74,9,62,73,96,51
20,95,6,50,97,100,69,0,75,0,46,76,3,100,98,46,55
16,76,0,44,100,13,39,0,13,6,81,96,5,100,71,44,39
100,100,71,30,62,76,65,43,95,62,0,0,9,16,37,96,39
28,37,14,0,12,78,57,100,55,0,24,100,1,85,71,43,75
61,100,30,61,86,0,32,34,66,0,48,100,4,72,41,52,17
0,70,39,45,54,96,54,100,81,48,0,100,7,100,92,14,57
44,71,22,21,42,100,88,0,96,0,33,67,1,79,100,66,50
17,60,0,45,93,96,53,0,71,11,61,100,3,93,73,39,100
41,42,22,64,100,16,35,34,0,0,88,100,6,94,67,26,56
67,51,100,95,100,63,0,19,0,79,4,89,8,61,23,33,34
7,97,0,47,94,100,62,0,78,9,40,82,3,100,88,36,75
62,16,100,24,5,64,0,100,67,99,19,89,5,54,39,16,0
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
8,72,46,38,0,6,41,100,52,74,63,73,8,100,77,0,72
15,65,1,0,53,100,72,21,79,0,15,59,1,81,100,44,57
40,67,20,51,56,100,80,44,84,0,0,87,1,98,100,60,56
42,88,20,60,76,100,84,72,100,0,0,73,1,81,100,63,52
50,81,25,53,65,79,100,51,100,0,0,57,1,74,94,75,33
31,99,0,95,100,0,53,50,60,7,91,74,9,100,88,0,70
0,54,31,88,100,0,53,32,5,36,56,75,0,100,94,6,37
22,0,0,61,16,65,36,100,39,8,13,66,2,100,75,14,34
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
23,0,8,58,18,63,20,100,37,0,34,89,2,100,56,1,64
0,0,0,50,0,56,44,100,34,8,13,68,2,100,86,9,27
54,67,30,87,100,7,35,93,0,0,62,100,4,73,45,37,51
35,52,9,84,100,62,72,32,41,0,0,92,5,100,98,56,45
44,0,74,100,42,85,0,66,77,100,89,92,8,663,33,12,36
51,79,26,48,58,79,100,29,100,0,0,60,1,74,90,75,35
54,100,25,73,98,0,51,46,28,0,38,100,4,85,60,61,43
29,64,13,44,83,100,76,0,85,0,21,81,3,100,100,53,52
64,0,99,44,12,37,3,100,44,100,20,90,5,58,52,0,0
12,98,0,48,94,100,60,0,81,3,44,78,3,100,86,38,73
29,42,34,40,9,65,44,100,46,40,0,97,7,100,88,0,51
40,66,20,13,37,80,80,0,75,0,30,66,1,79,100,60,100
37,82,0,68,100,0,57,0,35,8,86,60,9,100,80,77,63
43,23,25,81,93,23,50,100,2,0,0,99,4,100,75,27,42
50,0,78,100,50,48,0,71,35,100,54,97,8,73,34,22,20
51,79,26,35,55,62,100,22,100,0,0,53,1,63,80,76,15
51,73,26,58,69,74,100,50,100,0,0,27,1,51,75,76,39
71,88,100,58,100,1,0,15,45,76,40,90,0,69,23,27,0
45,88,18,61,100,0,55,18,31,0,91,72,9,100,82,83,67
50,88,24,68,80,81,100,56,100,0,0,55,1,69,88,75,36
9,28,0,52,18,54,62,100,46,5,0,79,2,100,90,36,28
58,61,29,33,43,60,100,32,100,0,0,95,7,100,99,86,14
47,1,94,35,17,51,13,100,48,100,35,94,5,66,54,0,0
1,11,30,40,50,39,35,0,15,27,100,100,6,89,64,0,71
17,79,2,52,100,86,64,2,58,0,0,84,3,100,90,40,41
0,9,22,59,62,36,35,0,8,12,100,100,6,78,57,12,65
0,29,2,52,1,20,63,100,66,1,0,60,2,92,100,30,1
50,95,24,65,78,57,100,52,100,0,0,49,1,66,87,75,26
50,55,24,18,30,100,80,56,72,0,0,95,7,100,99,68,32
0,42,12,22,19,40,85,100,35,7,0,89,2,100,90,42,21
60,28,100,100,94,69,13,63,0,76,35,89,8,41,0,42,63
45,26,0,61,81,100,100,0,41,1,41,86,9,66,89,64,79
50,95,24,65,78,57,100,52,100,0,0,49,1,66,86,75,26
50,55,64,97,100,6,0,57,4,34,7,100,0,85,42,6,0
0,0,1,63,26,36,38,100,22,4,2,82,2,100,70,12,26
37,0,69,100,25,51,10,94,92,100,95,83,8,87,48,0,17
3,17,0,58,16,54,69,100,39,6,0,74,2,100,97,37,26
18,0,10,64,28,67,47,100,33,0,45,82,2,100,75,30,71
100,100,76,18,63,31,15,25,74,28,14,43,0,48,0,64,0
19,100,0,47,86,61,52,0,54,6,43,100,3,95,61,51,80
62,16,100,30,13,58,0,100,57,99,40,90,5,59,39,11,0
100,100,71,20,66,34,19,22,84,25,3,77,0,37,0,64,0
7,0,0,65,30,51,31,100,29,1,15,79,2,100,68,2,43
15,87,0,46,100,84,42,0,62,16,21,79,3,100,72,45,64
54,78,26,62,63,0,100,55,57,0,100,77,9,62,79,84,46
17,31,13,51,0,87,38,100,67,0,39,78,2,100,71,14,67
0,34,16,49,78,24,27,0,11,7,100,100,6,82,56,0,55
64,100,32,63,90,0,35,49,30,0,71,100,4,70,41,42,37
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
23,55,5,51,86,100,65,0,69,0,42,84,3,100,87,43,70
36,39,52,51,11,62,19,100,56,57,0,96,7,100,62,0,42
100,100,88,12,62,62,33,0,99,52,7,44,0,0,5,80,16
96,100,72,8,54,62,28,0,95,23,0,100,0,36,0,64,33
23,75,4,40,76,55,92,0,38,0,63,100,5,99,99,55,100
0,19,4,49,0,82,40,100,59,6,25,65,2,100,77,8,52
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,33,44,55,9,78,35,100,56,40,0,90,7,100,71,0,38
31,84,0,63,100,16,63,0,54,3,81,63,9,100,81,77,51
12,36,38,91,100,10,25,25,0,36,82,100,6,80,53,0,35
7,32,31,27,0,32,34,64,20,39,100,100,6,88,62,0,62
20,68,0,38,70,37,58,0,31,6,100,95,5,100,84,53,62
48,88,22,70,78,75,100,58,100,0,0,63,1,79,99,75,38
0,37,2,36,0,61,62,100,57,3,1,73,2,100,95,30,26
32,30,45,51,0,63,20,100,51,49,22,94,7,100,62,0,55
0,56,28,50,0,47,41,100,46,40,45,93,7,100,71,11,46
13,49,28,39,100,31,100,0,3,0,95,86,6,73,77,47,60
18,94,6,52,100,82,63,0,41,0,31,83,3,100,90,40,52
50,78,24,39,63,73,100,24,100,0,0,45,1,67,89,75,39
6,9,3,50,0,53,41,100,44,0,11,71,2,100,79,14,16
31,30,65,41,1,1,34,100,43,86,57,89,8,100,68,0,0
68,5,100,100,53,51,0,47,0,98,45,87,8,67,25,35,56
