input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,36,45,52,0,63,21,100,59,61,8,63,7,100,66,0,41
41,100,20,55,82,55,67,36,4,0,0,100,4,99,82,55,56
21,60,0,62,100,77,49,8,49,6,0,83,3,100,78,45,40
0,50,37,40,0,6,45,100,42,62,76,73,8,100,86,6,44
24,52,43,60,100,0,12,23,0,28,53,100,6,79,46,0,24
0,21,25,100,94,19,33,26,0,20,86,100,6,92,64,2,59
44,30,79,0,12,100,0,88,75,100,8,75,5,56,33,9,15
60,90,31,54,88,0,100,34,38,0,100,92,9,75,77,95,50
55,100,37,69,93,0,21,55,36,0,63,100,4,64,34,26,35
21,46,44,69,100,6,28,11,0,38,82,95,6,100,65,0,39
0,43,5,54,26,56,62,100,56,7,0,53,1,78,100,26,29
44,100,24,40,71,29,89,13,78,0,17,90,7,74,100,67,0
15,33,44,66,87,23,23,11,0,40,100,100,6,82,54,0,55
60,100,30,80,94,19,99,52,66,0,19,100,4,74,3,91,0
15,91,0,52,100,92,67,0,68,12,61,82,3,100,74,44,53
0,42,5,0,62,100,78,23,32,39,38,42,8,62,100,38,96
22,47,6,52,100,88,70,0,35,0,10,85,3,100,93,48,48
32,70,32,34,100,8,11,13,0,7,94,100,6,82,48,0,39
0,0,23,96,48,49,59,23,15,28,100,68,6,100,91,25,89
15,59,30,54,100,6,16,0,13,23,54,100,6,79,48,0,24
68,3,41,70,78,100,90,35,27,0,0,79,9,71,100,62,65
57,5,84,41,0,58,0,100,30,100,63,86,5,66,32,19,32
14,49,0,29,0,68,71,100,88,6,54,72,2,93,100,41,24
29,66,65,16,0,43,29,64,100,100,36,96,8,96,61,0,10
35,88,13,95,100,14,63,50,0,0,70,89,9,100,80,56,77
9,0,4,60,20,55,44,100,31,0,11,78,2,100,73,20,40
18,17,52,42,100,100,36,0,64,88,1,67,8,100,75,0,44
4,51,4,29,0,100,51,88,88,0,9,80,2,100,87,23,56
19,47,0,26,54,81,81,0,50,12,66,94,5,100,96,50,100
0,0,4,54,8,41,32,100,29,11,20,66,1,100,74,0,34
7,33,24,40,0,88,39,100,67,0,38,78,2,100,74,9,62
0,36,3,6,5,32,60,0,29,5,100,100,1,91,76,30,57
0,36,3,0,0,32,66,7,29,7,100,98,1,100,83,42,54
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
48,11,92,25,0,87,12,100,70,100,36,93,5,61,54,0,34
51,76,25,32,51,63,100,20,100,0,0,58,1,62,85,75,26
2,43,0,49,0,94,47,100,75,1,43,75,2,100,86,14,61
12,47,29,70,100,6,16,13,0,25,67,100,6,79,49,0,33
73,100,99,53,92,20,0,0,69,100,15,78,0,43,5,34,2
50,86,25,52,66,52,100,50,100,0,9,48,1,61,79,75,0
40,44,19,0,17,100,80,22,72,0,22,68,1,93,100,60,56
57,93,29,81,100,0,38,69,23,0,56,100,4,80,52,37,29
0,70,39,45,54,96,54,100,81,48,0,100,7,100,92,14,57
44,71,22,21,42,100,88,0,96,0,33,67,1,79,100,66,50
18,77,6,35,67,46,58,0,49,0,100,92,5,100,85,42,65
20,5,6,49,0,60,39,100,41,0,5,67,2,100,78,10,30
51,80,25,51,67,73,100,39,100,0,0,60,1,74,91,75,39
0,24,5,50,0,62,52,100,48,7,8,69,2,100,91,19,27
47,86,23,91,100,0,43,80,19,0,46,100,4,89,62,43,31
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
42,47,0,68,100,45,67,0,20,16,17,94,5,100,94,73,97
64,100,32,85,90,0,38,80,68,0,31,100,4,71,45,64,12
0,60,24,30,38,100,51,88,78,30,0,100,7,100,86,11,57
27,40,71,41,0,4,33,97,57,100,100,88,8,94,67,0,55
0,0,11,51,1,66,38,100,37,19,26,66,2,100,79,5,32
13,80,0,62,100,84,76,15,76,4,0,83,3,100,98,44,37
86,100,43,64,64,0,44,60,49,0,22,100,4,94,51,61,3
55,93,27,80,100,10,34,59,53,0,19,100,4,71,43,43,0
25,67,5,53,100,82,58,0,51,0,4,88,3,100,90,41,39
7,24,6,50,0,68,39,100,58,0,17,74,2,100,78,12,34
14,49,38,73,100,4,17,13,0,37,76,100,6,90,56,0,36
47,99,23,86,94,86,95,83,100,0,0,71,1,85,100,71,43
50,95,25,94,94,87,100,100,95,0,0,50,1,68,92,75,59
50,0,95,100,49,44,0,21,62,100,90,83,8,87,46,9,4
27,81,0,56,100,16,84,0,72,14,50,90,9,100,65,75,22
0,43,5,43,0,67,57,100,54,7,50,72,1,100,91,24,74
42,77,21,28,53,76,84,12,100,0,0,76,1,85,100,63,39
50,75,24,34,51,83,98,40,100,0,0,50,1,68,91,75,30
44,77,83,85,100,0,0,39,30,100,25,100,0,78,36,5,6
9,28,0,52,18,54,62,100,46,5,0,79,2,100,90,36,28
58,61,29,33,43,60,100,32,100,0,0,95,7,100,99,86,14
47,1,94,35,17,51,13,100,48,100,35,94,5,66,54,0,0
1,11,30,40,50,39,35,0,15,27,100,100,6,89,64,0,71
21,100,2,44,83,61,99,0,95,0,95,86,9,100,78,60,64
100,100,85,12,64,19,7,7,74,32,15,89,0,54,0,57,0
19,98,0,44,89,48,71,0,91,1,100,96,9,100,83,54,69
27,0,10,61,21,61,31,100,38,0,8,80,2,100,67,12,40
16,99,1,52,100,38,60,0,50,0,50,94,3,100,79,45,80
0,44,3,36,0,40,61,100,44,2,29,50,1,82,100,21,29
13,100,0,44,88,88,62,0,66,7,50,87,3,100,75,41,67
58,0,92,100,55,53,0,53,15,100,67,99,8,86,46,19,28
16,44,45,79,100,17,22,22,0,59,75,100,6,82,53,0,40
0,44,3,59,20,69,52,100,59,6,0,76,2,100,88,23,33
0,85,27,40,61,91,56,86,100,35,0,92,7,100,93,18,44
84,0,100,45,4,57,0,100,8,96,50,96,5,66,32,32,20
62,100,31,66,82,0,41,54,46,0,48,100,4,74,44,51,19
11,100,0,37,80,92,56,0,71,10,44,85,3,100,81,39,67
46,95,23,81,88,85,93,100,95,0,0,84,1,85,100,69,42
1,0,0,68,31,52,48,100,29,23,21,79,2,100,74,24,49
81,100,100,56,100,9,0,39,74,84,30,84,0,50,5,35,0
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
0,55,44,20,36,100,50,81,82,43,0,94,7,100,83,20,51
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
47,100,23,71,76,0,41,80,39,0,13,100,4,71,45,55,6
33,40,68,40,0,57,16,100,87,100,56,96,8,97,58,0,7
43,44,0,69,100,42,69,0,5,13,0,97,5,100,99,59,60
23,57,47,62,91,36,21,0,26,49,100,100,6,76,49,0,60
57,100,28,82,82,8,47,85,62,0,15,100,4,76,50,62,0
4,100,0,38,76,83,55,0,89,5,45,79,3,100,83,27,73
17,67,0,54,100,92,58,0,64,7,16,83,3,100,86,39,59
70,11,96,43,0,64,0,100,46,100,7,96,5,62,41,20,8
53,100,25,83,85,65,96,77,91,0,0,30,1,50,70,80,42
58,100,29,65,88,0,40,51,57,0,25,100,4,73,44,54,16
5,10,0,57,10,56,49,100,41,16,0,69,2,100,86,19,20
4,13,35,78,67,29,31,29,0,46,100,100,6,90,63,0,66
66,100,33,91,92,0,38,92,54,0,21,100,4,79,47,49,4
75,44,100,63,100,77,6,9,0,69,30,68,8,39,0,41,63
1,46,29,82,62,100,38,21,74,42,0,98,7,100,78,0,60
3,6,39,58,67,40,40,0,1,43,100,84,6,100,74,0,92
0,27,17,48,78,42,41,0,15,18,100,88,6,100,74,8,79
25,78,1,43,74,26,67,0,40,0,100,100,5,98,81,55,55
37,35,48,54,12,57,17,100,51,49,0,93,7,100,61,0,40
40,100,8,64,95,9,100,0,60,0,91,69,9,57,79,75,48
70,10,100,30,0,70,0,100,26,95,0,79,5,54,25,33,26
14,100,0,43,88,96,61,0,60,10,39,82,3,100,80,44,69
28,9,56,73,45,72,23,100,59,67,0,95,7,100,64,0,34
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
47,100,23,59,82,56,100,40,99,0,0,49,1,73,90,74,10
0,44,34,52,98,100,69,0,93,37,30,64,8,100,99,28,17
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
25,50,38,49,94,13,19,0,4,15,100,100,6,87,55,0,48
0,57,33,51,78,100,39,0,83,49,49,62,8,100,81,1,71
11,93,2,47,93,94,71,0,91,0,100,100,9,83,89,40,61
71,88,100,61,100,1,0,15,45,76,40,90,0,69,24,27,0
0,0,2,50,0,61,35,100,35,14,29,69,2,100,71,5,48
32,68,54,88,100,96,36,17,79,52,0,94,7,100,73,0,61
0,0,1,63,26,36,38,100,22,4,2,82,2,100,70,12,26
37,0,69,100,25,51,10,94,92,100,95,83,8,87,48,0,17
3,0,0,53,4,56,41,100,32,1,16,78,2,100,74,13,41
7,32,24,68,88,24,31,8,0,0,100,100,6,95,64,1,57
54,80,34,60,100,0,42,32,1,0,72,100,4,64,33,40,40
46,100,23,49,76,47,96,39,90,0,0,61,1,79,100,71,9
51,79,25,36,53,67,100,39,100,0,0,60,1,74,90,75,29
42,49,23,74,100,7,37,70,0,0,72,100,4,84,61,30,30
64,0,96,100,49,71,0,48,33,100,66,96,8,77,32,31,66
70,23,100,100,70,67,0,37,0,84,41,47,8,46,0,36,62
26,44,40,58,100,6,21,0,1,31,73,100,6,85,54,0,35
51,79,25,38,55,76,100,36,100,0,0,32,1,52,76,76,36
0,44,5,34,0,48,59,95,46,5,42,61,1,95,100,21,74
22,72,0,62,100,62,52,16,51,1,0,86,3,100,75,52,33
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
50,86,25,47,66,57,100,39,100,0,0,54,1,71,91,75,24
0,33,37,17,0,100,52,98,66,46,55,83,7,100,79,21,92
36,94,14,55,92,82,95,0,100,0,61,100,9,82,73,70,13
57,53,29,51,78,40,73,21,0,0,70,62,9,94,100,75,100
0,25,22,89,90,48,43,16,0,15,100,100,6,96,70,13,87
64,82,100,76,100,0,0,31,34,96,24,64,0,96,49,14,22
9,82,55,38,3,0,40,100,61,91,83,63,8,100,76,0,48
3,42,7,49,0,84,52,100,71,0,41,79,2,100,94,16,47
66,100,33,65,82,0,65,61,58,0,84,85,9,100,72,93,37
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
45,70,0,60,86,100,100,0,50,6,66,76,9,49,88,66,78
50,68,24,53,56,100,98,51,94,0,0,86,7,96,100,79,44
65,100,32,93,95,0,40,100,54,0,44,100,4,68,38,48,22
20,37,51,67,100,100,33,0,65,72,38,81,8,100,66,0,92
0,31,32,17,0,100,42,95,70,37,15,95,7,100,72,13,77
49,82,93,66,100,0,1,3,18,89,21,83,0,100,49,0,20
15,100,0,53,100,97,55,0,66,0,40,81,3,100,80,41,69
28,9,56,45,0,63,21,100,44,84,84,96,8,100,59,0,57
0,0,5,51,2,46,32,100,29,9,13,67,2,100,72,5,23
18,4,7,49,0,92,48,100,51,0,37,97,2,100,69,35,84
9,100,0,37,76,83,52,0,64,10,30,91,3,100,77,38,65
100,100,64,27,60,62,40,11,95,17,0,44,0,0,5,88,15
83,99,42,61,65,0,38,64,100,0,72,100,4,75,42,66,1
41,18,47,54,3,73,34,100,53,41,0,93,7,100,70,0,45
0,53,34,19,31,100,58,69,74,42,0,92,7,100,100,15,51
90,100,100,24,75,37,0,0,86,66,27,96,0,55,6,44,15
62,100,30,86,90,0,43,73,55,0,48,100,4,80,51,56,20
3,0,0,57,11,48,38,100,28,6,8,78,2,100,72,9,36
13,43,37,73,100,14,22,9,0,31,87,100,6,83,55,0,50
75,33,100,66,80,100,0,0,27,83,24,75,8,43,0,40,79
0,33,4,50,0,82,48,100,67,4,21,71,2,100,88,19,44
27,97,3,52,92,47,70,0,100,0,88,94,9,100,69,62,32
29,78,23,48,100,0,15,8,18,0,42,100,6,79,46,14,21
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
25,50,38,49,94,13,19,0,4,15,100,100,6,87,55,0,48
0,57,33,51,78,100,39,0,83,49,49,62,8,100,81,1,71
11,93,2,47,93,94,71,0,91,0,100,100,9,83,89,40,61
71,88,100,61,100,1,0,15,45,76,40,90,0,69,24,27,0
0,0,2,50,0,61,35,100,35,14,29,69,2,100,71,5,48
32,68,54,88,100,96,36,17,79,52,0,94,7,100,73,0,61
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
58,100,29,60,80,0,42,47,52,0,24,100,4,70,41,57,9
58,73,101,70,100,0,0,21,22,79,62,100,0,86,41,15,17
18,35,27,43,81,24,22,0,3,9,100,100,6,83,55,0,58
27,59,2,47,85,87,72,0,52,0,58,85,5,100,94,43,100
31,80,10,61,100,45,51,6,24,0,0,85,3,100,74,56,36
60,0,91,50,16,44,0,100,30,100,29,95,5,58,40,9,2
21,60,0,55,100,78,60,2,43,2,0,81,3,100,90,44,36
100,100,92,24,72,40,26,14,89,52,20,72,0,33,0,74,0
40,44,10,61,100,39,61,0,20,0,29,92,5,100,89,56,52
62,100,30,41,64,0,41,25,54,0,44,100,4,79,47,57,9
13,80,1,52,100,84,51,0,43,0,25,96,3,100,73,39,76
1,55,28,40,100,16,22,0,0,29,75,100,6,76,49,0,41
51,78,32,88,100,0,25,86,35,0,38,100,4,74,45,31,18
25,66,8,55,100,94,71,4,52,0,0,92,3,100,94,48,46
5,33,0,50,0,79,61,100,67,6,25,78,2,100,90,33,41
24,62,42,8,0,82,26,100,78,51,7,95,7,100,67,0,51
73,100,99,49,96,9,0,0,58,100,26,89,0,47,3,32,1
100,100,95,23,74,30,15,0,80,53,27,82,0,39,0,59,5
15,91,1,59,100,59,54,11,61,0,0,100,3,99,77,35,48
33,31,45,50,0,63,21,100,55,58,28,65,7,100,64,0,41
0,0,7,59,19,52,41,100,29,15,15,78,2,100,74,8,44
0,8,23,55,80,22,27,5,0,19,100,100,6,84,57,0,56
75,100,99,43,100,7,0,7,64,64,37,100,0,72,30,30,0
0,85,27,40,61,91,56,86,100,35,0,92,7,100,93,18,44
84,0,100,45,4,47,0,100,8,97,50,96,5,70,34,34,20
9,91,0,2,88,100,58,0,78,10,31,78,3,100,86,36,72
29,63,65,35, 0,43,24,100,78,89,95,85,8,100,61,0,34
48,80,85,76,100,0,1,35,22,100,32, 84,0,81,40,0,15
0,11,16,73,0,66,66, 100,39,33, 8,57,8,97,100,30,14
31,64, 0, 55, 99, 0,31,10,11,0,100,100,5,97,66,55,26
6,37,26,76,100,0,24,13,0,19,74,100,6,78,52,0,28
17,41,1,32,32,41,76,100,41,0,0,53,1,70,100,47,32
0,77,26,25,53,100,41,100,90,30,0,96,7,100,73,8,64
21,61,0,32,64,100,71,0,79,5,31,76,3,100,95,45,66
0,0,18,66,30,27,48,100,11,32,45,77,2,100,75,20,4
3,0,0,68,31,54,50,100,31,18,24,78,2,100,79,26,43
0,0,18,57,39,38,46,11,13,29,100,100,6,92,70,17,67
15,33,44,66,87,23,23,11,0,40,100,100,6,82,54,0,55
60,100,30,85,97,57,100,81,91,0,0,40,1,55,77,91,22
56,61,29,65,93,39,37,32,0,0,69,100,4,84,60,39,100
44,0,34,83,45,85,23,100,38,0,55,100,4,74,45,32,58
3,0,28,70,75,25,30,14,3,36,100,100,6,88,60,0,55
0,59,25,30,38,100,60,77,88,23,0,92,7,100,94,26,39
78,100,38,75,77,0,43,80,58,0,50,100,4,71,38,53,33
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
0,38,38,6,0,100,52,87,74,38,18,64,7,100,92,13,51
24,54,43,9,9,100,36,91,84,40,0,98,7,100,72,0,81
9,56,0,22,62,100,59,0,71,15,54,86,3,100,79,34,84
15,90,0,49,100,68,64,0,45,12,26,83,3,100,74,45,68
31,64,10,52,100,90,92,0,32,0,13,99,5,100,99,63,49
44,0,75,100,42,85,0,35,77,100,79,95,8,95,49,0,32
91,100,100,35,74,47,0,0,86,62,41,100,0,50,4,48,25
8,100,0,41,84,76,48,0,60,10,52,87,3,100,70,34,73
6,37,26,76,100,0,24,13,0,19,74,100,6,78,52,0,28
29,31,13,67,100,77,64,7,53,0,0,86,3,100,89,45,43
13,49,42,53,100,48,17,0,26,49,75,100,6,76,48,0,73
46,93,22,69,76,85,95,78,100,0,0,78,1,85,100,71,46
1,96,0,0,74,98,56,91,90,5,38,83,1,100,83,28,97
21,97,0,51,100,90,78,0,36,18,37,90,9,64,100,61,89
9,56,0,22,62,100,59,0,71,15,54,86,3,100,79,34,84
15,90,0,52,100,18,55,0,55,6,79,94,5,100,79,41,50
20,56,40,56,100,0,16,21,7,21,74,100,6,78,49,0,30
9,100,0,47,94,86,46,0,52,8,50,94,3,100,71,32,73
50,84,24,80,80,0,43,100,39,0,14,100,4,83,56,55,3
33,10,54,50,0,46,12,100,53,65,72,100,8,87,49,0,48
31,84,0,63,100,21,86,0,62,17,90,76,9,47,62,71,42
53,72,27,90,100,0,54,88,35,0,12,100,4,86,61,54,3
90,84,44,56,58,0,59,67,100,0,64,100,4,77,45,78,15
76,20,100,43,0,67,0,100,55,99,25,92,5,41,47,30,20
14,32,41,47,28,78,42,100,59,42,0,98,7,100,88,0,40
1,11,0,57,12,55,56,100,38,4,0,82,2,100,88,29,28
24,68,43,98,100,10,21,74,0,48,67,95,6,100,61,0,42
1,25,24,91,100,7,24,18,0,26,81,100,6,76,51,0,27
18,17,52,42,100,100,36,0,64,88,1,67,8,100,75,0,44
4,51,4,29,0,100,51,88,88,0,9,80,2,100,87,23,56
19,47,0,26,54,81,81,0,50,12,66,94,5,100,96,50,100
0,0,4,54,8,41,32,100,29,11,20,66,1,100,74,0,34
37,1,67,45,0,29,14,100,50,87,67,100,8,92,53,0,10
