input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
0,54,31,42,27,98,57,100,70,36,0,93,7,100,99,14,46
45,85,22,72,77,87,93,84,100,0,0,84,1,86,100,68,59
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
58,72,100,88,100,0,0,41,25,90,43,96,0,66,21,17,13
42,60,25,82,100,0,37,66,5,0,73,100,4,85,62,32,28
64,100,32,88,94,14,51,86,67,0,0,100,4,76,48,79,6
50,83,25,55,72,72,100,51,100,0,0,62,1,71,94,75,30
24,82,0,55,100,0,91,25,59,8,74,97,9,100,72,60,51
61,87,30,91,100,0,28,74,39,0,13,100,4,80,47,34,6
0,71,24,39,44,100,62,88,95,29,0,94,7,100,95,28,49
64,0,100,100,59,78,0,12,29,99,77,79,8,69,27,30,38
71,100,36,55,74,7,48,39,97,0,0,100,4,81,48,84,6
8,16,9,50,0,64,41,100,48,0,14,65,2,100,79,11,35
47,100,22,55,80,54,100,49,100,0,0,57,1,73,90,74,14
0,31,37,0,12,100,52,72,63,42,4,89,7,100,91,8,35
21,59,0,64,100,74,49,16,57,0,0,84,3,100,77,39,40
0,0,4,65,30,29,38,100,14,10,1,66,2,100,82,5,14
0,14,25,100,83,23,29,20,0,62,97,100,6,90,62,2,57
11,11,7,51,0,71,51,100,45,0,22,85,2,100,77,30,49
22,80,0,52,100,91,65,0,81,12,3,76,3,100,98,45,30
0,42,5,0,7,73,60,100,54,4,1,73,1,100,93,26,60
15,79,0,49,100,92,67,0,58,14,3,87,3,100,83,45,50
50,75,24,34,51,86,100,33,100,0,0,62,1,71,90,75,43
12,83,0,46,100,81,58,0,48,10,19,81,3,100,80,41,52
36,61,28,84,100,0,17,86,12,0,6,100,4,72,42,17,12
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
0,83,25,50,61,93,56,100,91,23,0,89,7,100,93,18,50
70,97,100,64,100,9,0,34,63,79,34,84,0,62,15,26,0
22,75,2,49,84,66,64,0,38,0,63,89,5,100,85,52,100
11,11,7,51,0,71,51,100,45,0,22,85,2,100,77,30,49
22,80,0,52,100,91,65,0,81,12,3,76,3,100,98,45,30
0,42,5,0,7,73,60,100,50,3,0,55,1,84,100,18,55
14,49,33,70,100,4,17,19,0,30,86,100,6,77,48,0,39
50,75,24,34,51,86,100,33,100,0,0,64,1,82,97,75,43
0,36,28,95,100,20,27,35,0,31,96,100,6,89,59,1,55
63,100,31,67,87,0,42,54,30,0,70,100,4,76,46,42,37
51,51,27,81,100,19,34,69,0,0,82,100,4,85,61,36,49
88,0,95,65,30,27,9,100,5,97,29,100,5,44,0,62,19
50,76,25,39,55,92,100,29,100,0,0,69,1,77,97,75,26
31,42,69,44,0,57,24,87,100,97,95,88,8,100,62,0,23
50,78,25,39,55,0,32,100,44,0,8,100,4,84,56,41,3
31,42,0,55,90,51,100,0,15,17,55,82,8,62,96,66,49
0,35,2,36,0,40,62,100,39,4,25,69,1,100,98,25,38
3,0,0,56,3,60,52,100,36,19,15,67,2,100,86,23,40
4,97,0,38,100,92,45,0,67,17,23,81,3,100,74,35,65
9,0,13,54,4,51,49,100,31,0,0,72,2,100,80,21,22
31,90,0,52,90,41,78,0,89,7,100,94,9,100,64,73,44
46,24,23,51,35,58,94,45,100,0,0,92,7,99,100,69,4
23,42,43,16,0,100,36,94,74,44,3,97,7,100,71,0,90
8,40,11,51,0,81,46,100,56,0,40,81,2,100,74,19,76
54,59,27,80,100,26,36,76,0,0,50,100,4,87,62,31,63
34,56,5,61,56,86,93,100,68,0,0,46,1,72,100,64,44
7,100,0,38,80,91,51,0,67,13,36,87,3,100,75,34,77
39,47,15,37,79,100,79,0,69,0,37,92,5,100,100,59,66
50,79,25,39,58,66,100,23,100,0,0,37,1,58,79,75,25
32,52,12,70,100,69,70,22,53,0,0,90,3,100,90,48,38
71,83,35,89,100,0,34,80,9,0,62,100,4,63,35,28,46
20,96,53,93,33,22,36,100,96,79,69,82,8,100,64,0,0
100,94,67,4,44,69,38,0,100,22,7,48,0,2,0,84,16
68,100,100,62,96,17,0,21,62,86,22,98,0,60,19,25,0
21,81,7,52,98,100,66,0,65,0,68,77,3,100,87,44,77
21,42,37,60,100,16,18,0,3,23,85,100,6,78,49,0,49
36,29,68,85,19,0,100,100,52,94,70,55,8,48,71,54,14
0,70,25,10,44,100,59,59,95,29,0,94,7,100,100,20,39
0,84,19,0,69,100,71,51,91,31,24,69,1,91,100,34,65
22,63,10,52,100,98,70,0,87,0,0,84,3,100,98,48,43
0,84,30,52,68,96,68,100,94,30,0,94,7,98,100,32,48
0,35,0,51,0,35,60,100,35,2,43,70,1,100,91,29,37
70,99,35,77,93,0,34,80,27,0,100,100,4,95,56,43,50
21,26,39,48,0,57,21,100,42,41,8,97,7,100,64,0,51
0,0,16,74,28,38,38,24,15,24,100,100,6,80,61,13,66
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
55,27,93,36,21,58,11,100,84,100,31,89,5,55,58,0,0
0,0,2,50,0,61,35,100,36,11,28,49,1,76,100,0,56
45,27,60,48,0,57,21,100,61,68,34,100,8,86,55,0,21
27,59,2,47,85,87,72,0,52,0,58,85,5,100,94,43,100
31,80,10,61,100,45,51,6,24,0,0,85,3,100,74,56,36
60,0,91,50,16,44,0,100,30,100,29,95,5,58,40,9,2
58,22,99,100,57,63,0,58,84,100,16,88,8,68,38,15,0
66,61,34,88,86,12,43,100,0,0,48,100,4,97,66,40,46
4,22,28,86,87,20,39,18,0,3,100,85,6,100,73,0,70
43,75,34,65,100,0,21,39,18,0,60,100,4,79,48,21,29
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
7,35,32,70,100,18,24,10,0,26,95,100,6,80,55,0,52
0,70,39,45,54,96,54,100,81,48,0,100,7,100,92,14,57
44,70,22,29,51,100,88,33,94,0,0,85,1,94,100,66,50
8,41,11,51,0,100,44,90,77,0,57,92,2,100,69,20,90
24,77,0,56,100,85,73,0,56,16,4,85,3,100,92,51,24
0,74,25,34,57,100,61,97,91,29,0,94,7,95,100,23,64
56,100,27,69,84,64,100,63,99,0,0,30,1,53,79,85,30
45,12,96,19,5,48,32,100,73,100,44,99,5,71,65,0,0
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
64,77,100,88,100,0,0,41,33,86,54,95,0,70,23,24,22
49,76,25,45,55,92,95,30,100,0,0,63,1,78,100,73,32
27,60,63,29,0,24,31,100,74,94,83,86,8,100,63,0,13
0,34,2,49,0,91,40,100,69,1,30,78,2,100,74,13,58
52,88,26,61,75,64,100,51,100,0,0,39,1,58,79,78,29
67,100,33,71,74,15,47,66,87,0,11,100,4,69,43,65,0
100,100,93,29,80,7,0,7,61,36,24,87,0,62,0,44,0
14,39,44,34,0,35,35,94,46,57,100,81,8,100,72,0,62
21,60,0,68,100,74,70,7,49,7,0,82,3,100,94,44,33
0,24,2,49,0,49,47,100,51,5,4,57,1,95,100,8,39
0,78,26,43,73,100,60,99,91,29,0,94,7,100,94,27,57
12,53,0,51,19,73,64,100,69,3,0,78,2,100,97,35,35
20,96,53,93,33,22,36,100,96,79,69,82,8,100,64,0,0
100,94,67,4,44,69,38,0,100,22,7,48,0,2,0,84,16
68,100,100,62,96,17,0,21,62,86,22,98,0,60,19,25,0
21,81,7,52,98,100,66,0,65,0,68,77,3,100,87,44,77
61,100,30,80,87,0,32,80,47,0,13,100,4,75,45,46,15
17,83,0,45,81,96,58,0,54,3,58,100,3,93,69,45,100
50,88,1,81,100,95,100,0,26,0,8,94,9,66,100,85,40
43,23,25,81,93,23,50,100,2,0,0,99,4,100,75,27,42
50,0,78,100,50,48,0,71,35,100,54,97,8,73,34,22,20
51,79,26,35,55,62,100,22,100,0,0,53,1,63,80,76,15
53,73,97,70,100,0,0,23,22,89,61,100,0,86,41,11,20
49,87,11,79,100,0,54,0,23,0,61,100,9,68,47,64,46
45,88,13,88,100,96,100,28,58,0,0,72,1,76,97,71,50
70,100,35,53,59,6,41,59,95,0,43,100,4,73,42,59,0
15,65,1,0,53,100,72,21,79,0,15,59,1,81,100,44,57
40,67,20,51,56,100,80,44,84,0,0,87,1,98,100,60,56
42,88,20,60,76,100,84,72,100,0,0,73,1,81,100,63,52
50,81,25,53,65,79,100,51,100,0,0,57,1,74,94,75,33
31,22,0,45,0,90,60,100,53,1,8,90,2,100,83,38,67
15,66,33,46,33,89,46,100,81,40,0,93,7,100,88,0,43
0,79,4,27,57,100,76,81,91,2,0,59,1,83,100,35,52
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
0,74,23,18,54,100,64,66,91,29,0,100,7,93,93,31,50
39,100,6,58,94,17,75,0,75,0,87,86,9,100,70,80,46
28,70,0,42,82,0,68,1,18,7,100,95,5,99,100,65,52
0,0,25,55,50,24,39,7,1,19,100,100,6,89,63,7,54
9,35,2,49,0,91,55,100,69,0,29,75,2,100,83,30,62
0,0,18,64,30,27,44,29,3,26,100,100,7,86,69,16,62
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
64,77,100,88,100,0,0,41,30,91,54,95,0,70,23,24,22
76,100,100,50,99,10,0,0,55,73,54,91,0,73,20,28,19
49,83,25,60,70,70,50,44,100,0,0,100,7,97,76,75,34
64,0,100,100,68,78,0,2,26,90,59,79,8,65,24,30,45
76,100,100,41,71,28,0,11,73,57,17,90,0,52,14,35,0
0,0,1,64,24,52,42,100,31,19,8,68,2,100,79,14,33
4,24,2,53,0,86,24,100,70,1,32,63,2,100,69,0,52
62,100,31,84,97,0,36,77,34,0,21,100,4,74,45,33,22
57,73,27,32,50,52,100,34,100,0,0,100,7,100,99,86,3
0,50,6,42,0,92,52,100,81,6,29,66,2,100,91,18,53
70,98,100,55,100,0,0,5,46,79,49,99,0,74,24,21,5
0,44,5,32,0,43,62,100,88,3,38,66,2,100,98,29,19
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
25,45,0,15,30,100,71,53,71,6,0,69,2,93,100,48,30
40,100,15,43,74,42,79,0,91,0,44,88,5,100,90,64,27
33,600,0,50,95,50,83,0,76,4,64,100,9,80,48,72,63
31,100,0,50,91,41,64,0,48,2,88,66,9,100,79,70,93
14,88,0,53,100,21,67,0,65,5,93,77,9,100,75,50,75
18,17,52,42,100,100,36,0,64,88,1,67,8,100,75,0,44
4,51,4,29,0,100,51,88,88,0,9,80,2,100,87,23,56
19,47,0,26,54,81,81,0,50,12,66,94,5,100,96,50,100
0,0,4,54,8,41,32,100,29,11,20,66,1,100,74,0,34
7,33,24,40,0,88,39,100,67,0,38,78,2,100,75,9,62
0,36,3,6,5,32,60,0,29,5,100,100,1,91,76,30,57
70,3,100,46,3,52,0,100,47,96,11,90,5,62,57,10,0
54,0,94,50,26,67,0,100,37,100,36,82,5,63,33,12,32
72,100,36,49,71,0,43,35,61,0,15,100,4,84,48,59,11
10,99,0,37,76,100,56,0,75,1,71,90,3,100,79,34,98
24,61,0,59,100,74,95,8,61,15,0,22,8,59,100,57,26
36,29,6,78,100,81,77,7,34,0,0,83,3,100,99,56,39
55,100,32,38,71,0,39,20,46,0,38,100,4,82,55,57,13
0,0,5,51,2,46,32,100,35,9,7,67,2,100,71,5,22
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
31,61,31,38,100,4,15,21,0,0,95,100,6,87,53,0,39
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
62,100,32,66,82,0,46,54,52,0,15,100,4,80,48,50,11
52,83,26,55,68,74,100,39,100,0,0,44,1,59,79,77,39
22,63,0,55,100,82,51,8,46,1,0,67,3,100,78,44,33
61,100,30,69,84,64,100,63,97,0,0,22,1,41,69,88,31
0,34,18,10,5,62,57,100,49,15,0,55,1,94,100,15,29
22,55,0,59,100,78,51,6,41,7,0,86,3,100,77,45,38
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,22,45,54,12,58,35,100,45,41,0,93,7,100,70,0,34
31,9,9,39,0,62,39,100,42,0,11,68,2,100,78,9,30
32,63,34,34,100,31,11,0,23,0,100,100,6,81,47,9,58
15,55,1,62,100,90,46,0,70,0,32,83,3,100,71,23,65
0,34,35,100,91,0,24,38,0,358,66,100,6,83,54,5,24
50,95,25,94,94,87,100,100,95,0,0,50,1,68,92,75,59
50,0,95,100,49,44,0,21,59,100,90,82,8,97,49,10,4
27,60,66,96,100,0,9,53,11,37,76,100,0,81,46,0,23
0,39,4,0,7,100,70,91,71,10,2,67,2,93,100,34,45
6,22,27,38,67,44,32,6,0,9,100,100,6,97,65,0,78
43,100,19,38,71,52,93,0,100,0,96,79,9,97,100,67,53
50,95,24,76,88,0,39,80,38,0,13,100,4,96,62,46,14
21,62,60,96,100,0,4,54,17,66,45,100,0,82,41,0,12
33,100,10,58,100,77,79,0,45,0,42,80,9,73,100,79,80
0,11,31,65,61,25,35,8,0,20,100,100,6,88,63,6,64
13,39,37,32,0,86,33,100,72,38,50,78,7,100,68,0,93
0,64,29,10,43,100,52,52,88,34,0,100,7,103,83,23,56
100,100,94,24,72,31,19,3,77,55,11,88,0,40,0,60,0
19,70,0,55,100,85,56,0,33,7,3,88,3,100,79,50,50
16,42,40,68,97,18,19,11,0,35,100,100,6,77,50,0,53
9,100,0,49,100,74,45,0,55,4,44,86,3,100,73,32,76
53,69,34,90,100,0,39,88,24,0,40,100,4,83,59,42,19
24,67,0,55,100,85,73,0,35,10,6,77,3,100,94,52,48
39,100,19,69,91,4,54,55,77,0,51,85,3,100,75,67,0
85,100,100,45,85,35,4,0,74,81,4,72,5,36,0,43,4
0,0,25,70,49,24,48,29,1,62,100,75,6,100,76,15,61
50,90,24,65,78,74,100,65,100,0,0,49,1,66,87,75,40
50,0,92,100,49,44,0,21,62,100,90,82,8,94,49,7,4
23,44,0,45,91,100,72,0,38,10,47,80,3,100,89,48,71
2,0,26,50,43,35,32,9,7,13,100,100,6,92,63,0,66
41,92,20,43,64,84,85,28,100,0,0,72,1,82,100,63,34
79,100,100,43,87,31,0,0,79,79,41,84,0,63,19,35,15
55,92,28,49,69,71,100,48,100,0,0,37,1,58,80,83,37
21,20,14,79,48,2,45,100,0,0,31,100,4,84,65,29,15
16,83,0,56,100,91,54,0,68,7,26,85,3,100,79,40,68
36,61,16,43,59,100,79,0,84,0,15,86,3,100,99,58,58
0,0,7,66,31,27,35,100,22,19,1,79,2,100,68,5,14
13,19,12,51,0,87,36,100,59,0,36,73,2,100,69,12,63
0,0,28,50,40,33,33,16,112,36,100,100,6,85,58,5,64
100,100,84,12,64,62,30,10,92,52,0,44,0,0,4,75,21
55,78,95,83,100,0,0,39,35,99,40,100,0,66,23,16,11
48,100,16,37,70,39,99,0,82,0,72,100,9,98,81,84,36
64,0,93,48,13,38,3,100,24,100,4,93,5,56,47,0,3
23,62,8,51,100,75,73,0,52,0,5,90,3,100,94,49,42
5,54,44,42,44,100,67,95,85,53,0,0,7,27,44,33,51
46,63,32,91,95,4,26,100,0,0,44,100,4,76,50,29,47
6,38,28,64,100,12,25,19,0,25,52,100,6,78,53,0,45
54,14,91,100,54,54,0,39,71,100,42,98,8,69,36,16,0
33,22,3,56,70,82,84,0,40,0,35,92,5,100,97,53,100
48,11,92,25,0,100,13,95,76,100,49,79,5,56,48,0,30
0,0,2,53,7,59,35,100,33,11,0,100,2,89,60,14,800
13,36,38,73,100,56,35,23,29,23,0,93,7,100,69,0,62
48,90,24,77,80,79,103,84,100,0,0,74,1,81,100,74,37
100,100,83,18,76,12,0,0,67,28,49,95,0,52,3,59,14
55,78,95,83,100,0,0,39,35,99,40,100,0,66,22,16,11
48,100,16,37,70,39,99,0,82,0,72,100,9,98,81,84,36
58,73,100,79,100,0,0,33,22,91,63,99,0,77,35,17,25
0,43,2,46,0,88,54,100,76,5,30,77,2,100,90,19,46
45,0,89,100,46,24,3,20,81,100,69,97,8,90,45,0,0
0,67,32,30,44,100,58,95,83,34,0,100,7,97,91,17,50
56,7,97,41,0,95,13,100,66,98,36,93,5,46,64,0,23
42,74,79,81,100,0,0,36,26,99,37,100,0,72,33,7,11
48,11,79,41,0,59,0,100,49,93,20,100,5,54,38,4,6
44,97,12,61,100,12,74,0,74,0,97,85,9,100,78,86,53
1,45,40,38,50,100,32,0,76,65,42,85,8,100,68,0,85
32,29,45,38,3,73,35,100,50,41,0,86,7,100,70,0,55
8,35,43,78,100,22,30,16,0,59,75,94,6,100,67,0,62
18,42,42,72,100,6,25,19,0,21,73,100,6,93,61,0,35
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
15,60,32,44,37,81,46,100,67,20,0,91,7,100,92,0,43
15,99,0,45,96,54,78,0,100,15,62,87,9,100,73,58,56
9,42,31,47,80,30,26,0,20,39,100,100,6,83,57,0,58
28,42,5,60,87,48,66,0,6,0,51,94,5,100,91,50,100
41,28,27,80,100,80,76,37,0,0,10,93,4,100,98,55,90
100,100,81,54,71,69,54,74,93,68,0,0,9,14,34,81,36
31,46,10,44,64,100,72,0,69,0,33,94,3,100,89,53,69
2,9,0,50,0,46,50,100,41,1,14,55,1,100,98,4,23
56,6,97,100,70,36,0,12,51,90,50,100,8,87,47,18,0
51,51,27,81,100,19,34,69,0,0,82,100,4,85,61,36,49
88,0,95,65,30,27,9,100,5,97,29,100,5,44,0,62,19
50,76,25,39,55,92,100,29,100,0,0,69,1,77,97,75,26
31,42,69,44,0,57,24,87,100,97,95,88,8,100,62,0,23
50,78,25,39,55,0,32,100,37,0,8,100,4,85,56,38,5
31,30, 5,50,100,25,51,0,5,0,45,100,5,98,94,51,55
0,34,2,50,0,69,46,100,63,4,40,78,1,100,70,20,65
0,16,16,72,78,45,43,0,14,18,100,100,6,96,71,12,90
64,100,32,80,94,5,32,64,75,0,34,100,4,71,40,58,0
56,61,32,80,100,0,41,70,7,0,57,100,4,71,45,41,34
25,91,5,56,100,34,63,0,84,0,85,80,9,100,71,52,69
67,12,100,100,60,66,0,16,79,79,32,90,8,64,29,26,0
21,26,40,97,100,84,31,19,54,41,0,98,6,100,65,0,69
67,100,34,67,81,41,52,59,97,0,26,100,4,71,48,93,0
100,100,88,27,65,60,31,0,92,51,19,59,0,8,0,78,22
52,65,3,62,74,100,95,0,42,0,56,100,9,64,92,61,66
4,8,31,66,75,39,28,12,0,25,100,100,6,81,55,0,81
33,20,49,40,6,79,31,100,56,44,0,98,7,100,67,0,54
0,1,0,63,26,50,38,100,29,3,0,74,2,100,76,8,28
0,36,0,51,0,51,52,100,46,2,9,57,1,96,100,5,38
17,72,3,50,98,100,59,0,64,0,13,88,3,100,86,42,60
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
32,36,3,66,81,100,91,0,71,0,29,74,9,100,100,58,68
50,80,24,40,58,62,100,23,100,0,0,37,1,57,79,76,30
2,46,1,30,0,55,56,100,51,0,1,73,1,100,92,20,49
28,48,67,39,0,44,29,40,100,100,74,98,8,96,61,0,10
0,40,3,32,0,47,59,100,42,2,43,72,1,100,91,26,47
43,84,22,71,100,0,43,49,29,0,63,100,4,84,62,47,36
30,0,24,52,3,63,14,100,41,0,25,100,2,56,36,2,48
14,49,24,54,100,31,100,0,15,12,94,84,6,84,64,48,56
100,100,85,37,73,66,61,77,93,72,0,0,9,200,200,83,36
9,56,0,22,62,100,59,0,71,15,54,86,3,100,79,34,84
20,56,40,56,100,0,16,9,2,25,74,100,6,78,48,0,26
48,87,8,71,87,0,71,11,20,0,100,69,9,100,95,84,70
2,9,0,50,0,46,36,100,41,1,14,55,1,100,92,0,43
77,38,100,76,84,100,0,0,65,72,78,97,8,68,30,35,44
16,100,0,36,85,61,65,0,67,13,39,81,3,100,74,45,60
42,80,16,61,75,200,95,36,100,0,0,67,1,80,100,67,166
53,0,90,100,56,57,0,40,26,98,47,100,8,81,37,23,27
33,22,3,56,70,64,76,0,17,0,46,94,5,100,97,53,100
48,11,92,25,0,87,16,100,79,100,36,93,5,61,55,0,12
89,100,100,25,78,21,2,14,73,54,0,89,0,47,0,45,4
9,0,0,63,27,52,39,100,31,14,31,89,2,100,67,19,51
70,80,34,73,100,0,82,45,30,0,99,81,9,58,50,100,52
6,0,0,72,33,52,41,100,30,38,24,79,2,100,73,16,38
77,29,100,100,70,38,0,46,0,78,73,96,8,70,24,41,50
17,51,0,53,93,100,60,0,69,1,19,91,3,100,88,37,58
61,4,29,55,82,54,100,0,100,0,64,81,9,82,74,87,7
31,92,12,89,100,72,69,52,79,0,0,91,3,100,90,50,39
0,0,25,57,55,23,38,7,1,19,100,100,6,95,68,5,58
0,60,36,24,30,100,60,77,89,39,0,97,7,100,95,28,49
20,76,2,50,91,100,71,0,79,0,15,83,3,100,94,48,50
100,100,71,20,66,34,19,22,84,25,3,77,0,37,0,64,0
7,0,0,65,30,51,31,100,29,1,15,79,2,100,68,2,43
15,87,0,46,100,84,42,0,62,16,21,79,3,100,72,45,64
54,78,91,79,100,0,0,27,29,79,55,100,0,73,31,14,12
78,100,100,50,100,7,0,13,65,64,31,86,0,47,3,36,0
26,57,33,43,100,3,13,21,0,7,92,100,6,78,46,0,38
22,36,0,40,68,100,100,0,74,21,12,16,8,48,79,56,32
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,33,44,55,9,74,35,100,56,40,0,93,7,100,71,0,48
31,84,0,63,100,19,60,0,47,3,90,64,9,100,81,77,71
0,34,33,0,3,100,52,52,63,35,15,97,7,100,82,23,76
78,100,100,55,98,20,0,8,66,83,23,91,0,51,6,35,0
30,99,0,68,100,58,82,21,76,13,0,91,9,70,100,70,38
21,69,0,59,100,72,51,5,35,0,0,83,3,100,76,45,43
66,61,15,71,78,100,100,0,34,0,39,96,9,59,94,66,57
7,22,0,47,0,66,65,100,48,1,2,75,2,100,95,37,28
14,49,34,46,24,78,40,100,63,36,0,95,7,100,80,0,38
61,81,29,86,96,0,32,100,34,0,56,100,4,75,46,32,26
52,100,30,46,89,0,31,19,48,0,42,100,4,79,46,46,9
0,0,5,51,2,46,32,100,35,9,7,80,2,100,66,5,37
18,4,7,49,0,92,48,100,51,0,37,97,2,100,69,35,84
9,100,0,37,76,83,52,0,64,10,30,91,3,100,77,38,65
100,100,64,27,60,62,40,11,95,17,0,44,0,0,5,88,15
83,99,42,61,65,0,38,64,100,0,72,100,4,75,42,66,1
20,56,31,54,100,17,12,0,12,19,50,100,6,71,42,0,35
0,55,23,0,45,100,43,43,72,34,25,100,7,96,70,15,95
64,85,100,74,100,0,0,21,39,85,42,99,0,69,28,24,8
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
68,0,100,100,49,61,0,37,6,94,49,91,8,64,24,35,35
14,99,0,49,100,55,85,0,67,14,49,98,9,100,76,44,71
50,69,25,87,100,0,39,79,15,0,22,100,4,84,60,47,8
0,42,11,47,0,72,52,100,63,11,32,57,2,93,100,14,30
11,72,27,54,100,90,39,0,77,78,74,60,8,100,83,0,41
36,36,15,44,65,100,75,0,73,0,5,87,3,100,98,56,50
19,100,6,47,88,59,55,0,60,0,4,88,3,100,78,42,39
41,0,0,64,62,100,88,2,35,0,6,79,5,95,100,56,42
4,100,0,41,84,76,55,0,60,3,51,79,3,100,79,34,79
