input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
70,7,30,57,86,100,100,12,0,0,26,84,9,71,99,68,65
20,0,6,57,18,63,27,100,38,0,34,69,2,100,66,8,65
22,79,0,40,69,100,70,0,86,5,42,77,3,100,95,49,62
0,27,17,48,78,42,41,0,15,18,100,88,6,100,74,8,79
25,78,1,43,74,26,67,0,40,0,100,100,5,98,81,55,55
37,35,48,54,12,57,17,100,51,49,0,93,7,100,61,0,40
40,100,8,64,95,9,100,0,60,0,91,69,9,57,79,75,48
70,10,100,30,0,70,0,100,26,95,0,79,5,54,25,33,26
14,100,0,43,88,96,61,0,60,10,39,82,3,100,80,44,69
8,100,0,46,92,74,62,0,60,10,25,89,3,100,84,38,52
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
23,0,8,58,18,63,20,100,37,0,34,89,2,100,56,1,64
0,0,0,50,0,56,44,100,34,8,13,68,2,100,86,9,27
49,0,85,100,44,72,0,37,62,100,55,85,8,68,34,12,34
44,0,90,46,21,56,12,100,52,100,36,94,5,64,58,0,0
100,100,85,15,65,44,20,0,91,41,10,42,0,04,0,65,0
38,44,67,100,93,0,0,49,4,91,87,100,0,76,33,0,27
9,56,0,22,62,100,59,0,71,15,54,86,3,100,79,34,84
15,90,0,52,100,13,55,0,56,6,86,85,3,100,77,47,52
20,56,40,56,100,0,16,12,5,31,76,100,6,78,48,0,26
9,100,0,47,94,86,46,0,61,8,50,85,3,100,69,35,73
50,86,24,80,81,62,100,92,100,0,0,60,1,71,91,75,26
0,0,22,85,41,44,49,18,11,30,100,99,6,100,75,22,80
3,11,0,50,0,65,52,100,45,3,29,82,2,100,76,29,62
0,21,25,100,94,19,33,26,0,20,86,100,6,92,64,2,59
44,30,79,0,12,100,0,88,75,100,8,75,5,56,33,9,15
60,90,31,54,88,0,100,34,38,0,100,92,9,75,77,95,50
20,58,60,22,0,43,32,78,93,100,100,96,8,98,66,0,32
25,58,37,35,24,85,35,100,72,37,0,94,7,100,71,0,63
52,10,99,29,15,71,0,100,66,100,19,90,5,49,47,8,0
43,77,20,28,53,56,100,14,100,0,0,62,1,71,90,67,15
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
47,17,96,26,11,71,0,100,85,100,19,96,5,61,49,2,0
37,1,1,84,50,67,68,63,0,0,100,68,6,100,96,49,100
15,33,44,66,87,23,23,11,0,40,100,100,6,82,54,0,55
60,100,30,78,99,41,100,85,73,0,0,24,1,44,73,90,16
64,100,32,72,80,24,44,60,82,0,24,100,4,90,54,80,0
4,100,44,33,2,0,37,83,62,74,61,77,8,100,71,0,48
65,66,32,94,100,66,100,88,0,0,73,87,9,60,65,98,100
16,0,11,64,28,59,21,100,34,0,44,79,2,100,56,1,56
21,0,0,65,28,59,26,100,32,3,48,69,2,100,65,8,74
6,9,3,50,0,53,41,100,44,0,11,71,2,100,79,14,16
31,30,65,41,1,1,34,100,43,86,57,89,8,100,68,0,0
68,5,100,100,53,51,0,47,0,98,45,87,8,67,25,35,56
14,92,0,55,100,68,61,8,50,8,0,85,3,100,87,44,43
0,19,33,100,30,82,100,24,35,54,20,86,8,73,85,45,0
36,60,16,34,66,47,66,0,37,0,100,94,5,100,94,56,80
15,100,0,42,87,70,62,0,58,3,42,87,3,100,72,46,80
0,0,1,63,26,36,38,100,22,4,2,82,2,100,70,12,26
37,0,69,100,25,51,10,94,92,100,95,83,8,87,48,0,17
2,44,31,54,100,0,17,18,1,28,74,100,6,78,48,0,29
44,0,87,74,31,81,0,100,49,100,70,83,5,63,32,10,27
19,43,42,45,15,66,38,100,46,44,0,83,7,100,75,0,38
51,59,26,20,34,81,100,16,100,0,0,47,1,66,87,75,22
19,62,0,55,30,81,76,100,93,1,0,61,2,87,100,49,27
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
7,35,32,72,100,18,24,13,0,26,96,100,6,78,53,0,55
15,59,30,54,100,6,16,0,13,23,54,100,6,79,48,0,24
68,3,41,70,78,100,90,35,27,0,0,79,9,71,100,62,65
57,5,84,41,0,58,0,100,30,100,63,86,5,66,32,19,32
14,49,2,53,100,88,61,0,64,0,16,83,3,100,89,38,35
8,100,0,41,87,70,53,0,60,2,45,85,3,100,75,34,82
14,100,0,46,92,81,62,0,53,15,31,81,3,100,90,43,55
14,68,57,47,0,16,35,100,56,85,72,96,8,100,69,0,8
0,0,1,64,24,52,42,100,31,19,8,68,2,100,79,14,33
4,24,2,53,0,86,24,100,70,1,32,63,2,100,69,0,52
62,100,31,84,97,0,36,77,34,0,21,100,4,74,45,33,22
57,73,27,32,50,52,100,34,100,0,0,100,7,100,99,86,3
0,50,6,42,0,92,52,100,81,6,29,66,2,100,91,18,53
70,98,100,55,100,0,0,5,46,79,49,99,0,74,24,21,5
0,0,2,50,0,61,37,100,33,14,28,69,2,100,77,3,52
0,21,25,100,94,19,33,26,0,20,86,100,6,92,64,2,59
44,30,79,0,12,100,0,88,75,100,8,75,5,56,33,9,15
60,90,31,54,88,0,100,34,38,0,100,92,9,75,77,95,50
9,33,20,52,0,83,38,100,68,0,29,71,2,100,78,7,45
64,100,32,72,70,0,44,60,72,0,25,100,4,70,40,57,5
44,1,87,18,0,100,5,92,72,100,56,92,5,64,46,0,36
68,11,100,100,75,35,0,12,12,89,36,86,8,75,34,35,0
48,54,33,85,100,10,43,71,0,0,57,100,4,71,47,36,51
54,28,84,78,44,100,0,39,69,100,0,81,8,53,25,24,50
64,100,32,85,90,0,43,87,69,0,27,100,4,76,46,64,3
44,71,22,70,100,0,45,49,29,0,167,100,6,97,73,47,56
64,0,100,92,38,100,0,21,39,94,29,88,8,74,33,27,70
29,69,35,43,100,10,13,0,11,0,49,100,6,73,43,0,27
62,80,30,88,100,0,37,84,33,0,52,100,4,80,54,42,32
22,88,52,100,99,85,40,50,91,49,0,91,7,100,80,0,46
54,24,25,46,80,100,100,3,14,0,0,88,9,68,90,79,61
61,100,31,62,92,0,40,34,61,0,44,100,4,79,49,64,0
69,91,98,62,100,0,0,13,43,76,48,100,0,64,20,25,12
61,100,30,69,90,7,39,57,77,0,33,100,4,72,46,62,0
49,88,18,52,72,35,100,40,100,0,18,75,7,74,97,79,0
61,89,30,85,91,0,100,86,44,0,100,75,9,68,79,91,41
29,60,4,61,95,100,70,0,67,0,2,84,3,100,96,49,48
9,19,26,56,81,23,28,3,0,15,100,100,6,88,59,0,59
51,93,22,57,91,38,88,0,100,0,88,100,9,93,69,83,26
60,28,100,96,100,76,0,21,0,88,59,83,8,53,13,33,60
66,100,32,60,80,0,38,54,68,0,38,100,4,71,43,64,4
1,0,0,69,31,52,39,100,31,21,8,77,2,100,75,13,32
66,83,34,83,100,0,20,77,37,0,36,100,4,79,45,32,7
0,80,3,12,45,100,63,90,92,2,0,50,1,75,100,26,52
65,100,33,58,78,0,46,45,91,0,66,100,4,80,50,72,15
28,43,69,41,0,4,33,97,49,100,100,84,8,99,72,0,55
24,0,0,58,18,63,26,100,38,10,23,77,2,100,63,1,50
0,24,10,50,0,53,42,100,42,10,4,64,2,100,78,8,28
43,76,22,70,76,78,89,100,77,0,0,65,1,78,100,65,42
9,82,55,38,3,0,40,100,61,91,83,63,8,100,76,0,48
3,42,7,49,0,84,52,100,71,0,41,79,2,100,94,16,47
66,100,33,65,82,0,65,61,58,0,84,85,9,100,72,93,37
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
45,70,0,60,86,100,100,0,50,6,66,76,9,49,88,66,78
20,0,0,52,7,58,46,100,35,7,15,75,2,100,79,19,33
27,61,42,50,100,1,14,1,0,21,76,100,6,87,52,0,31
52,84,26,80,100,0,39,77,35,0,9,100,4,81,54,46,4
25,95,9,54,100,96,78,0,91,0,0,81,3,97,100,52,39
44,0,75,100,42,85,0,70,73,100,79,87,8,63,32,12,32
42,71,81,88,100,0,0,46,29,92,38,100,0,69,26,9,10
0,35,4,50,0,67,62,100,67,0,10,77,2,100,100,30,10
24,62,53,58,100,24,18,0,13,37,89,100,6,85,52,0,52
71,100,36,55,74,7,48,39,97,0,0,100,4,81,48,84,6
8,16,9,50,0,64,41,100,48,0,14,65,2,100,79,11,35
47,100,22,55,80,54,100,49,100,0,0,57,1,73,90,74,14
44,0,34,81,46,76,86,77,26,0,69,48,9,74,100,56,100
29,57,35,43,100,3,15,24,0,0,89,100,6,93,58,2,43
0,34,27,2,23,100,69,63,63,33,0,92,7,100,100,36,51
8,25,0,51,2,70,65,100,56,3,0,94,2,100,98,42,29
18,17,52,42,100,100,36,0,64,88,1,67,8,100,75,0,44
4,51,4,29,0,100,51,88,88,0,9,80,2,100,87,23,56
35,52,14,63,100,35,67,0,2,0,26,86,5,100,88,60,89
0,0,4,54,8,41,32,100,29,11,20,71,1,100,72,0,34
13,9,48,42,75,67,38,6,0,46,100,80,6,100,77,0,99
0,0,30,50,46,54,47,0,17,39,89,74,6,100,88,8,100
45,33,0,66,100,31,53,0,6,13,30,94,5,100,92,74,91
50,1,95,24,0,60,18,100,65,100,27,85,5,57,58,0,4
66,19,99,41,20,40,2,100,53,98,22,100,5,55,59,0,0
57,100,30,34,76,6,39,0,67,0,35,100,4,79,48,63,38
23,75,4,55,100,33,74,0,78,0,68,76,9,100,82,55,75
42,88,18,78,100,0,45,52,23,0,76,100,4,78,58,51,37
100,100,83,37,64,76,55,82,99,72,0,0,9,9,26,84,39
28,36,14,0,12,58,58,13,45,0,100,100,1,85,72,43,79
3,0,0,56,3,60,52,100,36,19,15,67,2,100,86,23,40
4,97,0,38,100,92,45,0,67,17,23,81,3,100,74,35,65
9,0,13,54,4,51,49,100,31,0,0,72,2,100,80,21,22
31,90,0,52,90,41,78,0,89,7,100,94,9,100,64,73,44
49,55,25,6,29,70,100,0,60,0,81,88,1,64,80,74,100
0,34,33,0,7,100,62,52,59,38,5,93,7,100,94,29,58
44,0,88,102,72,100,0,11,84,100,42,92,8,71,37,12,44
54,14,91,100,54,54,0,39,71,100,42,98,8,69,36,16,0
0,0,16,70,37,28,43,28,6,27,100,100,6,90,67,15,57
29,14,13,0,0,57,60,29,36,0,100,100,1,89,75,44,79
39,100,20,35,69,0,46,18,49,0,47,100,4,80,59,59,23
100,100,94,25,72,35,11,0,82,49,4,94,0,42,0,58,7
19,45,36,50,95,2,28,0,0,7,100,100,6,90,60,0,48
21,100,2,48,88,61,100,0,95,0,92,76,9,67,93,56,53
65,100,33,62,83,11,76,46,89,0,83,100,9,91,65,95,0
0,31,18,41,67,55,29,0,35,22,100,100,6,77,54,2,76
0,0,11,64,21,45,47,16,18,15,100,100,6,91,70,22,78
70,90,100,60,100,0,0,19,45,83,46,93,0,63,15,24,9
21,25,39,36,3,68,29,100,45,41,0,88,7,100,67,0,57
0,0,30,62,46,24,42,15,0,30,100,100,6,97,73,12,57
70,98,100,60,100,2,0,7,53,84,28,88,0,43,4,32,0
6,37,26,76,100,0,24,13,0,19,74,100,6,78,52,0,28
17,41,1,32,32,41,76,100,41,0,0,53,1,70,100,47,32
0,77,26,25,53,100,41,100,90,30,0,96,7,100,73,8,64
0,80,40,32,0,16,41,89,52,79,100,50,8,100,83,0,56
0,29,2,50,0,45,42,100,42,5,2,66,1,100,88,8,31
70,3,100,32,6,62,0,100,35,97,0,95,5,57,41,19,10
9,100,0,48,92,92,45,0,66,13,44,85,3,100,74,34,69
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
33,36,45,52,0,63,21,100,59,61,8,63,7,100,67,0,29
31,84,0,64,100,61,82,0,76,3,76,85,9,70,100,61,41
0,34,22,2,21,100,54,53,63,35,0,100,7,97,81,26,51
78,100,40,56,56,6,43,50,65,0,39,100,4,79,45,61,0
33,40,4,66,100,39,66,0,3,0,4,80,5,100,94,50,35
18,4,7,49,0,92,48,100,51,0,37,97,2,100,69,35,84
17,100,0,49,96,57,84,0,83,5,79,100,9,97,69,52,37
0,42,3,36,0,93,54,100,75,7,54,75,1,100,91,19,74
34,56,45,55,100,6,7,0,2,22,100,100,6,77,45,0,39
39,88,20,81,100,0,46,70,39,0,54,100,4,80,59,50,30
95,100,98,35,81,34,3,11,75,52,17,100,0,44,0,48,0
9,100,0,41,84,78,51,0,61,6,44,89,3,100,75,34,74
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
62,100,32,66,81,19,48,54,82,0,22,100,4,70,48,72,0
45,12,93,19,5,48,13,100,73,100,44,89,5,71,51,0,0
66,100,33,55,81,24,51,37,81,0,23,100,4,72,48,82,0
100,100,94,25,72,9,6,0,61,44,54,79,0,62,0,54,13
10,14,38,45,67,24,27,0,1,29,100,100,6,87,59,0,55
96,100,79,55,100,7,0,1,62,26,54,100,0,84,30,46,0
35,68,15,40,73,86,80,0,100,0,8,77,3,95,100,59,39
46,60,23,79,100,0,31,63,4,0,38,100,4,77,55,29,20
39,82,78,75,100,0,0,30,30,100,40,100,0,76,33,1,12
50,81,25,44,74,37,100,0,54,0,100,90,9,77,98,75,61
50,81,25,44,74,37,100,0,54,0,100,90,9,77,98,75,61
33,50,44,55,25,60,27,100,55,52,0,95,7,100,67,0,40
0,35,2,49,0,41,57,100,41,1,28,58,1,93,100,15,37
0,55,31,20,42,100,63,68,74,36,0,100,7,97,91,29,50
68,0,40,73,73,100,82,51,30,0,60,62,9,72,100,54,92
17,45,26,53,100,0,32,19,2,0,76,100,6,96,66,9,28
32,66,0,54,100,30,60,0,20,17,14,96,5,100,99,61,77
0,46,14,10,24,46,62,100,44,23,0,62,1,92,100,28,38
21,60,0,62,100,79,59,8,45,7,0,84,3,100,85,51,40
0,40,34,0,12,100,44,69,73,37,15,94,7,100,79,10,75
65,27,100,100,82,94,0,27,0,77,13,65,8,34,0,34,73
60,100,31,54,77,6,57,36,65,0,11,100,4,82,52,83,0
21,50,35,57,100,0,20,19,0,3,77,95,6,100,64,0,33
0,43,2,53,0,92,55,100,75,7,53,75,2,100,88,26,54
43,76,19,37,55,76,92,41,100,0,0,71,1,80,100,66,33
35,49,13,58,99,100,71,0,69,0,14,93,3,100,94,55,56
5,100,4,39,78,82,47,0,82,0,43,78,2,100,75,24,67
65,91,97,60,100,0,0,8,42,100,35,97,0,76,27,17,8
68,95,32,85,100,0,48,71,55,0,64,100,4,70,52,53,57
67,100,34,65,81,53,74,50,78,0,0,0,1,19,46,100,29
57,100,29,46,72,2,47,26,47,0,0,100,4,91,60,62,11
0,31,37,0,15,100,52,67,63,44,4,93,7,100,91,5,45
80,100,100,44,91,20,0,9,66,89,23,89,0,47,4,35,0
57,93,23,81,100,0,80,58,19,0,95,70,9,74,100,86,40
42,74,79,81,100,0,0,36,26,99,37,100,0,72,33,7,11
48,11,79,41,0,59,0,100,49,93,20,100,5,54,38,4,6
44,97,12,61,100,12,74,0,74,0,97,85,9,100,78,86,53
1,45,40,38,50,100,32,0,76,65,42,85,8,100,68,0,85
32,29,45,38,3,73,35,100,50,41,0,86,7,100,70,0,55
8,35,43,78,100,22,30,16,0,59,75,94,6,100,67,0,62
18,42,42,72,100,6,25,19,0,21,73,100,6,93,61,0,35
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
19,37,18,51,0,100,53,95,76,0,49,75,2,100,91,30,67
25,96,2,53,94,60,92,0,100,0,77,100,9,89,68,66,33
71,12,96,25,0,74,0,100,28,100,25,81,5,52,23,35,35
59,100,30,61,85,0,60,36,62,0,58,100,4,77,59,77,12
14,29,0,51,0,90,54,100,68,5,24,61,2,100,99,17,45
0,41,1,50,0,67,31,100,54,3,41,69,1,100,71,1,71
2,37,1,53,0,88,48,100,71,0,24,71,2,100,88,24,54
63,100,31,81,92,0,36,71,54,0,50,100,4,76,47,48,25
0,0,4,51,2,55,47,100,34,7,16,66,2,100,91,14,30
9,56,0,22,62,100,59,0,71,15,54,86,3,100,79,34,84
15,90,0,52,100,13,55,0,56,6,93,85,5,100,81,47,46
20,56,40,56,100,0,16,12,5,20,76,100,6,85,50,0,27
9,100,0,47,94,81,52,0,58,9,31,86,3,100,77,34,60
50, 0,83,100,48,55,0,70,54,100,25,93,8,61,32,13,18
27,89,0,52,100,50,84,0,92,4,73,100,9,97,74,60,14
58,83,29,75,100,0,100,57,40,0,40,77,4,75,89,87,8
2,46,1,30,0,55,56,100,51,0,1,78,2,100,84,26,49
28,48,67,39,0,44,29,40,100,100,74,98,8,96,61,0,10
0,40,0,47,0,40,59,100,40,6,18,64,1,100,99,26,27
43,100,21,61,94,0,43,34,11,0,62,100,4,84,62,55,30
100,100,94,25,72,34,23,14,84,55,4,109,0,64,18,61,0
1,0,0,63,24,56,39,100,32,22,21,79,2,100,72,13,57
0,0,4,80,41,34,38,34,7,5,100,100,6,92,66,7,62
13,0,15,57,9,59,36,100,36,0,0,88,2,100,69,11,40
63,76,31,68,78,0,100,59,25,0,100,74,9,62,73,96,51
20,95,6,50,97,100,69,0,75,0,46,76,3,100,98,46,55
16,76,0,44,100,13,39,0,13,6,81,96,5,100,71,44,39
100,100,71,30,66,6,24,19,61,26,35,84,0,52,0,76,0
12,95,0,46,95,100,58,0,58,10,30,86,3,100,80,41,73
16,56,37,50,100,26,18,0,17,38,90,100,6,78,51,0,48
13,100,0,40,89,76,48,0,53,20,17,81,3,100,75,44,59
50,92,24,65,76,64,100,63,100,0,0,37,1,56,79,76,24
16,45,40,69,100,10,20,8,0,38,79,100,6,79,50,0,36
71,11,88,55,9,47,0,100,38,100,0,74,5,56,30,30,9
66,65,34,84,90,21,0,100,0,0,70,100,4,67,29,34,50
0,31,37,100,27,79,73,32,0,46,36,93,8,55,100,53,31
22,55,60,92,100,0,22,51,9,94,72,100,0,92,58,0,16
0,41,1,38,0,43,82,100,53,0,48,100,1,59,74,22,18
66,0,32,57,82,100,100,12,40,0,42,97,9,74,80,84,6
29,23,15,0,8,60,60,11,40,0,100,100,1,89,75,44,86
9,71,0,32,63,100,75,0,78,5,70,69,3,95,100,39,96
55,97,37,91,100,0,21,89,38,0,32,100,4,69,34,24,20
66,100,35,82,87,54,74,82,79,0,0,0,1,27,49,100,26
6,57,28,44,23,71,39,100,65,34,0,90,7,100,78,0,43
29,40,15,10,23,73,57,0,57,0,100,100,1,86,72,44,93
15,50,42,75,100,0,21,21,5,34,72,100,6,84,54,0,22
0,77,3,28,57,100,79,94,89,2,0,83,2,95,100,40,50
43,86,22,58,76,100,85,53,93,0,0,65,1,78,100,63,59
24,58,42,56,100,5,14,0,2,28,73,100,6,81,48,0,25
17,100,0,44,91,62,95,0,66,7,74,90,9,100,72,59,95
0,0,4,54,7,58,37,100,34,13,21,69,2,100,77,5,36
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
0,54,31,42,27,99,56,100,77,42,0,92,7,100,96,18,46
48,100,24,80,87,65,97,69,100,0,0,71,1,80,100,73,35
50,90,24,65,78,74,100,65,100,0,0,49,1,66,87,75,40
50,0,92,100,49,44,0,21,62,100,90,82,8,94,49,7,4
23,44,0,45,91,100,72,0,38,10,47,80,3,100,89,48,71
4,100,0,36,76,96,55,0,80,20,51,84,3,100,79,29,73
54,79,26,90,100,0,100,35,51,0,4,47,1,77,97,80,2
70,100,35,54,66,0,45,50,84,0,38,100,4,84,52,59,8
0,100,5,36,77,71,45,0,71,18,30,73,2,100,74,13,55
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
45,88,20,61,72,63,90,103,100,0,0,91,7,99,100,67,27
25,53,0,45,100,77,71,4,35,19,0,75,3,98,100,44,35
72,100,100,59,100,24,12,14,66,90,7,72,0,36,0,39,0
13,80,1,52,100,84,51,0,43,0,25,96,3,100,73,39,76
41,6,77,82,12,67,10,69,100,99,82,100,8,85,49,0,0
35,60,9,53,100,74,77,0,28,0,35,96,5,100,99,56,87
2,0,26,50,43,35,35,9,7,11,100,100,6,92,67,0,68
12,42,38,91,100,14,19,29,0,38,78,100,6,82,52,0,41
47,72,90,100,100,0,0,50,15,82,61,100,0,82,41,8,18
0,4,23,92,72,20,35,32,0,36,100,100,6,86,61,7,54
65,100,32,93,95,0,40,100,54,0,44,100,4,68,38,48,22
20,37,51,67,100,100,33,0,65,72,38,81,8,100,66,0,92
0,31,32,17,0,100,42,95,70,37,15,95,7,100,72,13,77
49,82,93,66,100,0,1,3,18,89,21,83,0,100,49,0,20
15,100,0,53,100,97,55,0,66,0,40,81,3,100,80,41,69
28,9,56,73,0,66,21,100,59,84,91,96,8,100,61,0,36
0,0,3,51,0,61,35,100,34,7,29,66,2,100,72,5,36
54,87,4,78,96,100,80,0,29,0,54,96,9,63,100,63,83
29,33,57,71,37,51,29,100,75,79,49,100,8,89,60,0,0
37,0,93,50,10,36,15,100,49,100,29,94,5,66,50,0,2
2,0,26,100,49,23,39,98,0,61,98,68,0,100,82,0,82
16,75,0,42,100,85,67,0,50,20,1,72,3,100,98,45,40
2,6,7,51,0,77,39,100,57,0,1,71,2,100,82,5,34
99,100,100,32,80,27,11,0,75,67,35,73,0,46,0,55,16
29,87,10,67,100,81,74,17,73,0,0,84,3,100,98,51,31
70,100,35,57,66,0,46,56,84,0,49,100,4,79,48,64,25
65,100,31,78,95,0,35,80,30,0,56,100,4,73,41,34,29
50,66,25,73,100,0,37,56,5,0,67,100,4,82,60,38,36
22,63,0,55,97,89,75,0,100,12,13,81,3,100,97,52,24
48,0,83,100,38,84,0,32,77,100,80,92,8,91,46,9,17
0,49,24,44,14,100,61,91,76,32,0,99,7,100,94,28,50
50,1,95,24,0,60,18,100,65,100,27,85,5,57,58,0,4
66,19,99,41,20,40,2,100,53,98,22,100,5,55,59,0,0
57,100,30,34,76,6,39,0,67,0,35,100,4,79,48,63,38
23,75,4,55,100,33,74,0,78,0,68,76,9,100,82,55,75
5,100,3,37,76,76,47,0,96,0,51,89,2,100,71,24,75
12,95,0,44,90,100,59,0,77,14,35,74,3,100,88,41,67
18,61,38,49,26,69,39,100,70,42,0,90,7,100,78,0,38
29,87,10,67,100,81,74,17,73,0,0,84,3,100,98,51,31
70,100,35,57,66,0,46,56,84,0,49,100,4,79,48,64,25
70,98,35,99,100,0,34,80,57,0,42,100,4,66,33,55,21
70,100,32,95,96,0,34,92,54,0,48,100,4,71,41,55,13
70,89,32,85,100,0,34,56,37,0,44,100,4,77,46,55,21
70,90,32,58,98,0,34,6,6,0,100,100,0,98,63,51,39
70,90,32,58,76,24,34,62,69,0,48,100,4,66,43,58,0
0,11,20,39,48,30,41,0,7,22,100,100,6,91,70,7,61
15,71,0,66,100,94,53,7,68,7,0,86,3,100,86,39,50
100,100,92,29,80,7,0,7,74,36,35,87,0,62,0,44,0
85,100,100,44,92,0,0,9,64,69,29,87,0,64,16,34,4
71,100,39,57,86,0,29,50,66,0,38,100,4,66,33,55,16
40,44,10,61,100,39,61,0,22,0,10,89,5,100,89,56,35
45,81,18,53,66,94,95,52,100,0,0,68,1,82,100,70,60
50,100,15,95,96,0,40,100,71,0,38,100,4,68,35,60,24
0,0,19,52,21,33,51,11,11,20,100,99,6,100,77,22,65
40,41,5,67,100,72,81,0,9,0,26,96,5,100,100,64,92
64,0,89,51,14,38,0,100,7,100,30,85,5,64,30,24,9
23,70,8,46,88,100,69,0,62,0,25,92,3,100,87,47,67
0,17,21,100,0,27, 0,66,22,25,4,85,2,100,49,15,6
13,38, 0, 34, 0,100, 52,97,76, 1,  1,85,2,100,81,35, 48
20,63,55,52,10,0,37,100,49,82,86,83,8,100,72,0,40
13,100,0,45,90,77,56,0,55,4,35,87,3,100,79,37,76
47,72,24,63,68,100,88,59,97,0,0,84,1,86,100,64,52
53,79,96,77,100,0,0,27,29,97,61,100,0,86,41,11,20
49,100,23,83,85,54,100,97,99,0,0,70,1,73,88,75,6
0,0,23,57,27,36,47,11,11,20,100,100,6,96,72,19,66
3,0,0,62,21,52,43,100,30,7,28,84,2,100,71,15,55
54,100,25,73,98,0,51,46,28,0,38,100,4,85,60,61,43
29,64,13,44,83,100,76,0,85,0,21,81,3,100,100,53,52
64,0,99,44,12,37,3,100,44,100,20,90,5,58,52,0,0
