beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
2.0,98115.0,1.0,6010.0,3120.0,56700.0,1.0,0.0
3.0,98107.0,3.5,1894.0,1660.0,447000.0,1.0,0.0
2.0,98106.0,2.0,1.0,1475.0,896000.0,1.0,0.0
2.0,98108.0,2.5,2.0,1950.0,1495000.0,1.0,0.0
2.0,98117.0,4.0,6100.0,1260.0,1125000.0,1.0,0.0
2.0,98117.0,3.0,585.0,2220.0,849000.0,1.0,0.0
4.0,98107.0,2.0,5540.0,1229.0,875000.0,1.0,0.0
5.0,98118.0,2.5,636.0,1680.0,995000.0,1.0,0.0
4.0,98117.0,1.5,4400.0,811.0,895000.0,1.0,0.0
2.0,98148.0,2.0,1330.0,1420.0,50000000.0,1.0,0.0
1.0,981.0,2.0,4080.0,1570.0,975000.0,1.0,0.0
4.0,98103.0,2.0,1536.0,1570.0,825000.0,1.0,0.0
3.0,98123.0,2.0,6200.0,2340.0,725000.0,1.0,0.0
2.0,98136.0,2.5,4645.0,1670.0,565000.0,1.0,0.0
3.0,98104.0,3.0,2200.0,3350.0,850000.0,1.0,0.0
1.0,98106.0,2.0,897.0,1580.0,875000.0,1.0,0.0
2.0,98178.0,2.5,2200.0,1670.0,600000.0,1.0,0.0
8.0,98103.0,3.0,1532.0,2560.0,567000.0,1.0,0.0
4.0,98126.0,2.5,2144.0,2028.0,735000.0,1.0,0.0
3.0,98144.0,2.5,5.5,1370.0,705000.0,1.0,0.0
4.0,98168.0,1.0,0.0,2480.0,1095000.0,1.0,0.0
5.0,98199.0,2.5,4040.0,1190.0,477000.0,1.0,0.0
3.0,98115.0,2.0,5000.0,1260.0,1500000.0,1.0,0.0
5.0,98117.0,1.0,0.25,2200.0,1312000.0,0.0,0.0
3.0,98136.0,2.0,3000.0,1680.0,795000.0,1.0,0.0
