beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
3.0,98109.0,3.0,1002.0,5160.0,919000.0,0.0,0.0
2.0,98117.0,1.5,6160.0,1200.0,875000.0,1.0,0.0
4.0,97819.0,1.0,1260.0,2050.0,765000.0,1.0,0.0
2.0,98117.0,4.0,5500.0,1350.0,849000.0,1.0,0.0
1.0,98107.0,3.0,705.0,2490.0,975000.0,1.0,0.0
2.0,98116.0,2.5,1.0,1480.0,665000.0,1.0,0.0
3.0,98117.0,2.0,1290.0,1160.0,875000.0,1.0,0.0
2.0,98117.0,3.0,5200000.0,640.0,625000.0,1.0,0.0
3.0,98116.0,1.0,0.37,2280.0,635000.0,1.0,0.0
3.0,98109.0,4.0,6000.0,3120.0,7200000.0,1.0,0.0
8.0,98103.0,3.0,1532.0,2560.0,567000.0,1.0,0.0
3.0,98125.0,1.5,4880.0,2450.0,1050000.0,1.0,0.0
3.0,98117.0,2.5,2320.0,1240.0,120000.0,1.0,0.0
4.0,98117.0,3.0,4.0,1190.0,734000.0,1.0,0.0
3.0,98108.0,2.5,0.0,1132.0,613000.0,1.0,0.0
3.0,98125.0,1.0,7500.0,1260.0,149900.0,1.0,0.0
3.0,98126.0,4.0,4083.0,1580.0,915000.0,1.0,0.0
3.0,98117.0,2.0,0.12,3200.0,519000.0,0.0,0.0
2.0,98146.0,3.5,8.0,720.0,995000.0,1.0,0.0
3.0,98117.0,2.0,7500.0,3070.0,625000.0,1.0,0.0
2.0,98121.0,3.0,2200.0,1460.0,975000.0,1.0,0.0
2.0,98103.0,2.5,0.26,1340.0,515000.0,0.0,0.0
2.0,98105.0,2.0,5200.0,1701.0,1289000.0,1.0,0.0
2.0,98106.0,1.0,6800.0,2350.0,520000.0,1.0,0.0
2.0,98117.0,3.5,1190.0,1560.0,650000.0,1.0,0.0
3.0,98117.0,2.5,5900.0,1240.0,1288000.0,1.0,0.0
4.0,98136.0,2.5,1.0,2020.0,660000.0,1.0,0.0
3.0,98123.0,2.0,6200.0,2340.0,725000.0,1.0,0.0
4.0,98107.0,4.0,1860.0,2860.0,1800000.0,1.0,0.0
1.0,9875.0,2.0,5.0,897.0,575000.0,1.0,0.0
2.0,98116.0,2.5,5000.5,2560.0,575000.0,1.0,0.0
3.0,98103.0,2.5,5000.0,5050.0,849000.0,1.0,0.0
2.0,98108.0,2.5,0.24,2093.0,726000.0,0.0,0.0
3.0,98107.0,4.5,8.45,1480.0,895000.0,1.0,0.0
3.0,98116.0,3.5,5500.0,1820.0,575000.0,1.0,0.0
7.0,98116.0,1.0,830.0,7240.0,1450000.0,1.0,0.0
3.0,98177.0,4.0,9600.0,1201.0,615000.0,1.0,0.0
4.0,98102.0,2.5,972.0,2160.0,825000.0,1.0,0.0
4.0,98115.0,1.0,4100.0,1340.0,799999.0,1.0,0.0
4.0,98117.0,5.0,8200.0,1460.0,1495000.0,0.0,0.0
5.0,98146.0,1.0,1180.0,990.0,685000.0,1.0,0.0
2.0,98157.0,2.5,0.0,1240.0,650000.0,1.0,0.0
1.0,98119.0,2.0,0.78,2480.0,915000.0,0.0,0.0
1.0,98102.0,3.0,5000.0,2620.0,2395000.0,1.0,0.0
3.0,98115.0,2.5,607.0,720.0,85625.0,1.0,0.0
5.0,98106.0,2.0,3200.0,2968.0,895000.0,1.0,0.0
6.0,98117.0,2.0,5500.0,990.0,140000.0,1.0,0.0
15.0,98199.0,2.0,9500.0,4010.0,595000.0,1.0,0.0
3.0,98125.0,3.0,7200.0,1030.0,50000.0,1.0,0.0
2.0,98103.0,2.0,4400.0,2600.0,549000.0,1.0,0.0
2.0,98115.0,4.0,4537.0,2416.0,675000.0,1.0,0.0
2.0,98199.0,2.5,1025.0,8050.0,535000.0,1.0,3.0
1.0,98117.0,2.0,0.28,1120.0,7500000.0,1.0,0.0
2.0,98103.0,2.0,616.0,1320.0,795000.0,1.0,0.0
