beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
4.0,98115.0,2.5,4550.0,1200.0,906000.0,1.0,0.0
5.0,98199.0,2.5,4040.0,1190.0,477000.0,1.0,0.0
3.0,98146.0,2.0,2450.0,660.0,1255000.0,1.0,0.0
2.0,98115.0,3.5,990.0,928.0,375000.0,1.0,0.0
4.0,98119.0,2.0,6000.0,1371.0,50000.0,1.0,0.0
3.0,98122.0,2.5,8500.0,1670.0,599000.0,1.0,0.0
3.0,98108.0,3.5,4280.0,1470.0,850000.0,1.0,0.0
3.0,98115.0,3.5,5250.0,2020.0,940000.0,1.0,0.0
3.0,98107.0,3.0,4500.0,3080.0,625000.0,1.0,0.0
1.0,98118.0,2.0,4800.0,990.0,922000.0,1.0,0.0
5.0,98117.0,2.0,714.0,2980.0,6965000.0,1.0,0.0
5.0,98116.0,2.0,5000.0,1850.0,1300000.0,1.0,0.0
2.0,98115.0,1.0,4200.0,1450.0,50000.0,1.0,0.0
2.0,98106.0,3.0,4650.0,1670.0,565000.0,1.0,0.0
4.0,98116.0,3.0,0.5,2112.0,682000.0,1.0,0.0
2.0,98122.0,2.0,9200.0,2400.0,866000.0,1.0,0.0
3.0,98115.0,2.0,5900.0,1970.0,975000.0,1.0,0.0
3.0,98117.0,3.0,1060.0,1510.0,120000.0,1.0,0.0
3.0,98105.0,2.0,2910.0,1820.0,40000.0,1.0,0.0
1.0,98107.0,3.0,5185.0,1330.0,10000000.0,1.0,0.0
5.0,98118.0,2.0,1150.0,1826.0,825000.0,1.0,0.0
4.0,98168.0,1.0,1556.0,981.0,845000.0,1.0,0.0
2.0,98144.0,2.0,3.3,77900.0,995000.0,1.0,0.0
5.0,98199.0,3.5,200.0,2070.0,95000.0,0.0,0.0
1.0,98144.0,1.0,7200.0,1600.0,1377000.0,1.0,0.0
2.0,98118.0,2.0,728.0,790.0,811000.0,1.0,0.0
3.0,98199.0,1.0,796.0,2460.0,7500000.0,1.0,0.0
4.0,98125.0,4.5,1570.0,590.0,567000.0,1.0,0.0
3.0,98107.0,2.0,0.33,2880.0,160000.0,0.0,0.0
2.0,98117.0,2.5,5000.0,1425.0,850000.0,1.0,0.0
4.0,98125.0,2.0,0.27,1120.0,575000.0,0.0,0.0
4.0,98168.0,4.0,6000.0,1723.0,81750.0,1.0,0.0
3.0,98178.0,3.0,5500.0,1780.0,635000.0,1.0,0.0
2.0,98105.0,2.0,5580.0,540.0,780000.0,2.0,0.0
3.0,98116.0,2.0,1410.0,2940.0,595000.0,1.0,0.0
6.0,98115.0,3.0,3000.0,1540.0,110000.0,1.0,0.0
3.0,98106.0,2.0,5042.0,1445.0,934000.0,1.0,0.0
4.0,98116.0,2.0,5000.0,1110.0,70000.0,1.0,0.0
2.0,98136.0,1.0,2199.0,1224.0,855000.0,0.0,0.0
3.0,98118.0,4.5,6500.0,1770.0,995000.0,1.0,0.0
5.0,98107.0,1.0,0.26,750.0,925000.0,1.0,0.0
3.0,98144.0,2.0,0.23,912.0,16000.0,0.0,0.0
3.0,98126.0,2.0,3400.0,1440.0,10000.0,1.0,0.0
3.0,98103.0,4.5,5500.0,3170.0,295000.0,1.0,0.0
4.0,98108.0,1.0,850.0,710.0,7500000.0,1.0,0.0
3.0,98103.0,1.5,8800.0,2280.0,812000.0,1.0,0.0
3.0,98133.0,1.0,0.24,2040.0,4999000.0,0.0,0.0
4.0,98144.0,3.0,3160.0,681.0,599999.0,1.0,0.0
3.0,98125.0,3.5,1.0,606.0,625000.0,1.0,0.0
4.0,98116.0,2.5,3000.0,1120.0,725000.0,1.0,0.0
3.0,98179.0,1.0,0.3,2870.0,890000.0,0.0,0.0
2.0,98102.0,4.0,0.0,2560.0,1065000.0,0.0,0.0
4.0,98105.0,2.5,4500.0,1520.0,6500.0,1.0,0.0
5.0,98117.0,3.5,4000.0,3170.0,9999000.0,1.0,0.0
2.0,98103.0,2.0,0.0,1200.0,740000.0,0.0,0.0
3.0,98116.0,2.0,1132.0,3080.0,450000.0,1.0,0.0
4.0,98103.0,2.5,849.0,2424.0,730000.0,1.0,0.0
1.0,98106.0,2.0,6200.0,2190.0,900000.0,1.0,0.0
3.0,98107.0,2.0,1580.0,1220.0,750000.0,1.0,0.0
3.0,98115.0,2.0,8115.0,1331.0,825000.0,1.0,0.0
2.0,98108.0,2.0,2930.0,1940.0,795000.0,1.0,0.0
2.0,98109.0,1.0,6400.0,1740.0,1365000.0,1.0,0.0
4.0,98117.0,2.0,0.0,2300.0,630000.0,1.0,0.0
3.0,98118.0,3.0,879.0,480.0,595000.0,1.0,0.0
2.0,98121.0,1.1,2824.0,1130.0,699000.0,1.0,0.0
4.0,98117.0,3.5,0.5,1920.0,779000.0,1.0,0.0
2.0,98119.0,1.5,6313.0,1132.0,1855000.0,1.0,0.0
4.0,98115.0,1.0,0.0,896.0,10000.0,1.0,0.0
2.0,98103.0,2.0,0.21,1370.0,1225000.0,1.0,0.0
5.0,98178.0,2.0,1213.0,990.0,595000.0,1.0,0.0
2.0,98112.0,1.5,0.0,940.0,1200000.0,1.0,0.0
5.0,98107.0,3.5,1040.0,570.0,1375000.0,1.0,0.0
