has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,1.857,24,5535.653,0,54,10,2,11,4250,2,14,0
0,0,2.517,8,335.271,0,22,14,2,6,71.8,18,15,0
0,0,2.767,15,2594.902,0,34,4,1,11,1710,0,21,1
0,0,2.341,6,11892.596,0,38,19,2,2,10000,10,8,0
0,0,1.449,11,1179.169,0,39,23,1,16,1168.47,15,19,1
0,0,20.746,8,747.013,0,32,14,2,6,447,24,7,0
0,0,5.636,6,166.771,0,21,15,1,14,71,18,23,0
0,0,1.272,24,10350.345,0,62,21,2,15,10000,23,2,0
0,0,1.924,8,15599.473,0,50,23,2,2,1494,6,21,0
0,0,10.129,7,2120.386,0,35,14,2,8,432.5,6,24,0
0,0,0.719,23,1173.815,0,34,15,1,21,1169.65,0,10,1
0,0,1.005,11,1145.748,0,25,22,1,0,1145.748,6,19,1
0,0,20.796,23,1546.13,0,40,6,2,10,238,22,18,0
0,0,0.529,5,2196.54,0,34,0,1,6,1464.78,19,3,1
0,0,3.311,19,4393.999,0,36,23,1,15,3751.47,11,4,1
0,0,20.291,6,2367.769,0,36,11,2,2,275,24,23,1
0,0,20.771,6,1647.891,0,38,2,2,10,195.45,23,24,1
0,0,1.739,21,1174.286,0,37,6,2,14,930,15,3,1
0,0,2.507,6,1031.284,0,21,18,2,14,700,19,8,0
0,0,1.902,10,10750.813,0,69,4,1,11,10000,6,21,0
0,0,14.505,21,2357.738,0,38,8,1,24,500,6,7,0
0,0,6.194,10,1358.166,0,36,16,1,11,194.5,19,23,0
0,0,1.562,15,1343.432,0,33,0,1,11,1169.645,6,16,1
0,0,5.734,23,3156.652,0,44,21,2,2,1100,6,24,0
0,0,11.859,4,1770.411,0,45,21,1,5,713.43,19,8,1
0,0,2.689,15,1006.289,0,34,17,1,0,816.5,5,19,1
0,0,1.302,11,1426.562,0,33,23,1,16,1169,6,15,1
0,0,0.999,25,1091.562,0,40,19,2,14,1018.23,15,5,1
0,0,4.348,5,1456.503,0,41,0,1,11,634.5,19,16,1
0,0,1.449,2,10450.813,0,47,15,2,10,15000,19,12,0
0,0,12.175,8,177.468,0,24,3,2,6,137.9,7,25,0
0,0,5.636,11,1173.403,0,33,22,1,16,720.65,23,15,1
0,0,11.113,10,2055.439,0,47,15,1,11,1299,19,22,0
0,0,1.957,25,1102.29,0,33,15,1,14,880.76,16,19,1
0,0,12.501,14,4326.923,0,33,15,2,0,1200,13,23,1
0,0,2.528,23,13171.429,0,68,21,1,11,10000,15,4,0
0,0,2.255,23,1736.953,0,34,16,1,19,1269.96,15,11,1
0,0,5.073,15,1341.301,0,36,23,1,14,789.75,6,16,1
0,0,1.957,23,15531.404,0,41,6,1,11,14600,13,8,0
0,0,11.245,11,2528.301,0,30,10,2,14,459.85,2,6,0
0,0,0.868,2,7165.176,0,38,23,2,10,4000,24,15,0
0,0,23.901,14,1552.68,0,48,15,2,21,500,1,24,0
0,0,14.476,6,2041.127,0,32,10,2,2,378.37,14,23,0
0,0,1.684,15,2252.5,0,31,14,2,6,750,8,16,0
0,0,1.381,15,1656.73,0,38,6,2,8,1233.21,23,16,1
0,0,2.316,14,10176.815,0,31,6,2,15,5000,21,3,0
0,0,6.581,11,1499.163,0,26,0,1,16,899,15,4,1
0,0,12.996,8,998.778,0,31,24,2,6,313,14,7,0
0,0,19.291,15,1048.72,0,38,25,1,23,335,10,16,1
0,0,1.473,4,11576.815,0,57,9,1,11,11576.815,6,10,0
0,0,7.609,11,1050.467,0,30,15,1,6,500,17,18,1
0,0,9.217,11,4240.602,0,43,15,1,10,800.3,4,25,0
0,0,3.2,11,1456.049,0,28,15,1,6,339,21,22,1
0,0,15.553,6,1447.041,0,32,14,2,2,600,10,19,0
0,0,0.999,25,1033.675,0,33,10,1,22,1009.77,11,16,1
0,0,1.739,6,1492.78,0,34,15,2,14,1184.9,3,21,1
0,0,1.764,19,773.292,0,34,16,1,0,705.5,5,20,1
0,0,11.357,15,3961.122,0,40,3,2,23,544,21,6,1
0,0,10.146,6,1545.079,0,31,15,1,14,629,16,19,1
0,0,13.517,6,1110.013,0,28,15,2,14,400,21,18,0
0,0,0.933,5,3161.112,0,39,4,1,11,1169,19,10,1
0,0,4.348,19,1404.991,0,34,16,1,0,814.8,5,15,1
0,0,1.298,15,11700,0,44,11,1,6,11000,21,24,0
0,0,2.633,6,335.271,0,24,17,2,14,200,8,16,0
0,0,2.507,23,10475.625,0,56,4,2,11,9400,5,15,0
0,0,2.278,6,378.982,0,22,15,1,14,274,21,24,0
0,0,2.508,6,2780.329,0,41,24,2,10,1900,23,15,0
0,0,2.967,6,10914.599,0,36,15,2,24,10000,2,19,0
0,0,20.953,15,1368.864,0,32,6,2,14,500,21,24,0
0,0,4.129,2,1407.978,0,36,8,2,23,688.87,13,15,1
0,0,6.212,6,1010.728,0,30,2,2,14,400,10,15,0
0,0,12.867,6,1652.047,0,39,24,2,17,500,19,8,0
0,0,2.255,15,10914.282,0,47,25,2,10,10000,3,2,0
0,0,1.047,15,1658.321,0,39,25,1,23,1285.76,14,16,1
0,0,16.323,15,4898.787,0,37,19,2,2,1317,10,8,0
0,0,1.865,6,6512.956,0,38,24,2,10,900,15,8,0
0,0,9.204,23,1435.745,0,35,19,1,15,397,3,21,1
0,0,20.932,15,1561.432,0,32,21,1,14,500,6,1,1
0,0,1.005,8,134.75,0,20,14,2,6,169,21,18,0
0,0,10.356,15,3534.902,0,49,24,1,11,1212.31,6,21,0
0,0,2.701,10,16730.899,0,49,3,2,23,11500,8,6,0
0,0,5.073,6,1300.847,0,24,18,1,0,476.35,15,11,1
0,0,1.127,10,2834.286,0,37,15,2,2,1224,23,6,0
0,0,15.727,21,1552.131,0,38,6,2,16,379,1,24,0
0,0,1.066,15,1490.467,0,28,25,1,14,1040,19,16,1
0,0,8.306,6,202.925,0,23,16,2,15,162.5,24,21,0
0,0,2.255,10,14762.322,0,43,15,2,8,8000,2,24,0
0,0,1.381,6,2051.642,0,36,19,2,8,1442.87,7,3,1
0,0,14.933,15,1632.649,0,29,6,1,16,500,0,11,0
0,0,9.091,2,4304.878,0,34,17,2,10,1210.49,23,6,0
0,0,2.508,14,172.925,0,22,15,1,6,119,21,1,0
0,0,1.298,6,972.692,0,25,21,2,24,119,14,2,0
0,0,15.188,11,4256.917,0,42,6,2,10,1100,15,24,0
0,0,2.508,23,23483.333,0,67,21,1,15,23500,24,1,0
0,0,9.377,10,4264.493,0,41,24,2,2,1200,6,15,0
0,0,6.213,6,1158.418,0,33,23,1,14,899,15,16,1
0,0,4.429,4,1010.007,0,41,5,1,11,669.25,19,8,1
0,0,2.814,15,21225.653,0,34,4,1,11,2000,0,21,0
0,0,13.944,24,2452.745,0,41,18,2,6,1106.4,21,1,1
0,0,5.737,6,134.802,0,22,18,1,0,69,15,11,0
0,0,3.204,24,1417.202,0,36,21,1,15,933.6,19,5,1
0,0,3.611,4,1179.442,0,34,6,1,19,669.4,10,5,1
0,0,16.699,11,2595.22,0,44,9,1,10,1163.21,4,23,0
0,0,3.064,19,2051.484,0,31,0,1,11,869,15,5,1
0,0,1.449,6,17657,0,37,2,2,10,17200,24,9,0
0,0,1.562,19,16650,0,41,15,1,11,15000,22,4,0
0,0,21.153,23,1413.154,0,47,8,2,6,530.5,15,24,1
0,0,3.798,15,10950.345,0,66,23,1,11,10000,4,24,0
0,0,2.255,14,166.619,0,21,15,1,6,71.8,21,23,0
0,0,1.924,8,1735.293,0,31,14,2,6,700,2,10,0
0,0,1.127,25,1102.762,0,32,10,2,14,880.07,15,6,1
0,0,6.212,15,1150.462,0,37,10,1,11,700,0,4,1
0,0,0.868,14,15143.353,0,26,3,1,6,5000,15,21,0
0,0,1.863,15,10720.951,0,37,11,2,8,8200,10,21,0
0,0,1.949,19,1092.841,0,36,10,1,11,898.44,5,4,1
0,0,13.835,15,1682.775,0,39,14,1,21,814.79,4,23,1
0,0,2.727,24,747.242,0,58,18,1,15,827.45,16,23,0
0,0,7.857,23,1010.103,0,38,15,1,21,333.51,0,10,1
0,0,4.668,19,10780.83,0,60,17,1,4,10000,10,23,0
0,0,13.831,19,1890.063,0,34,5,1,23,500,0,16,1
0,0,3.902,5,2251.498,0,31,0,1,11,979,19,6,1
0,0,1.902,19,1063.427,0,36,10,1,23,833.3,11,5,1
0,0,0.999,14,31625,0,32,19,2,23,25000,2,22,0
0,0,1.684,23,1179.169,0,34,16,1,15,1198,6,8,1
0,0,0.99,5,1760,0,32,4,1,19,1609,23,10,1
0,0,11.879,15,1008.723,0,33,14,2,6,416.45,24,3,0
0,0,21.597,8,1442.241,0,36,24,2,6,537.82,14,7,0
0,0,2.767,5,1572.256,0,36,4,1,19,806.4,23,11,1
0,0,12.996,6,1642.833,0,30,10,2,24,290,14,15,0
0,0,1.957,23,1412.143,0,34,15,2,14,933.5,16,3,1
0,0,2.961,6,2371.904,0,32,24,2,2,1118.2,15,19,1
0,0,10.008,21,1013.181,0,36,23,1,15,158.8,3,24,0
0,0,1.449,10,11756.662,0,43,8,2,23,2300,19,15,0
0,0,2.508,8,378.642,0,20,14,2,6,200,18,19,0
0,0,21.419,6,1753.319,0,37,23,2,8,300,16,14,1
0,0,5.737,15,1182.455,0,32,14,2,6,285,3,16,0
0,0,1.127,6,651.531,0,22,18,2,14,300,19,8,0
0,0,3.72,23,1106.489,0,30,24,2,6,896.25,10,14,1
0,0,23.653,19,1490.28,0,34,5,1,23,455,16,17,1
0,0,3.762,15,2292.117,0,26,6,1,21,863,14,5,1
0,0,7.609,15,1208.3,0,37,6,2,23,515.75,14,8,1
0,0,1.302,15,1655.439,0,32,0,1,11,1237,6,14,1
0,0,3.902,19,12014.133,0,43,10,2,2,8800,17,23,0
0,0,1.857,15,1656.754,0,34,0,1,11,1233.6,6,19,1
0,0,0.745,19,1179.169,0,36,15,1,0,1179.169,11,5,1
0,0,1.924,23,259.167,0,36,21,1,15,200,3,16,0
0,0,9.877,11,2122.325,0,46,15,2,6,632.1,8,21,0
0,0,1.949,10,11750.817,0,44,9,2,6,1508.5,18,24,0
0,0,12.965,15,3961.924,0,34,0,1,11,1021,19,16,1
0,0,1.918,6,1484.398,0,30,21,1,0,1530.72,16,11,1
0,0,14.191,10,3547.29,0,47,24,2,2,1108.27,6,17,0
0,0,16.624,6,259.427,0,21,5,1,14,100,1,15,0
0,0,5.807,15,16971.429,0,49,3,2,25,1351.94,8,23,0
0,0,2.255,23,11799.473,0,57,11,2,10,13000,9,24,0
0,0,1.863,6,576.895,0,22,15,1,14,411,21,1,0
0,0,4.294,8,1534.348,0,27,10,2,24,650.86,14,6,0
0,0,0.767,14,3166.234,0,33,6,2,15,3166.234,24,21,0
0,0,19.666,6,2355.837,0,40,1,2,21,1000,24,8,0
0,0,2.811,10,2051.748,0,35,7,2,2,970.5,17,24,1
0,0,23.163,14,1432.183,0,26,15,1,21,300,6,3,0
0,0,2.508,5,3359.204,0,36,19,1,11,4500,0,23,0
0,0,5.073,15,4801.157,0,33,3,2,6,1800,8,12,0
0,0,1.381,24,1406.771,0,34,19,2,8,880,7,4,1
0,0,4.348,10,2256.683,0,36,13,2,3,1060,8,23,1
0,0,4.538,5,1806.978,0,35,0,1,20,1289.82,23,3,1
0,0,2.291,6,11981.580,0,57,3,2,21,10000,15,23,0
0,0,1.302,6,205.869,0,21,15,2,3,100,18,8,0
0,0,1.835,24,2256.615,0,34,2,2,6,1948,23,10,1
0,0,7.609,19,2257.57,0,37,23,1,5,389.35,4,12,0
0,0,2.793,15,1203.817,0,34,17,2,2,879.8,10,3,1
0,0,9.528,25,1984.082,0,31,0,1,14,497,19,5,0
0,0,6.202,11,1113.503,0,33,23,1,15,715.5,6,14,1
0,0,4.348,11,1630.146,0,36,15,1,22,1630.146,13,4,1
0,0,1.924,19,10100.796,4,69,16,1,20,5000,18,5,0
0,0,12.965,16,3321.573,0,33,5,1,19,761.05,0,23,1
0,0,0.343,14,1333.382,0,25,21,2,6,1008,15,3,1
0,0,15.003,5,1751.435,0,40,17,1,11,724.5,0,20,1
0,0,4.005,15,1401.398,0,37,23,1,11,988.255,6,19,1
0,0,1.924,6,1092.114,0,23,15,2,8,1000,7,18,0
0,0,9.409,11,4425.5,0,45,2,2,10,999,23,15,0
0,0,5.807,23,1533.311,0,22,21,1,6,650.12,15,1,0
0,0,3.512,15,1228.6,0,35,14,2,23,889,8,6,1
0,0,2.767,15,2332.242,0,38,4,1,0,2494.07,5,25,1
0,0,1.647,21,1061.962,0,36,4,1,15,1049,5,3,1
0,0,12.841,24,2409.497,0,42,23,2,6,550,14,21,0
0,0,3.2,6,1179.315,0,24,18,2,14,623,8,7,0
0,0,4.244,24,1033.329,0,34,18,2,6,700,23,3,1
0,0,4.387,15,2266.755,0,39,11,1,23,167.5,21,4,0
0,0,8.301,14,1815.039,0,33,21,2,6,500,15,24,0
0,0,3.902,15,16765.125,0,38,23,1,11,13500,4,10,0
0,0,10.852,5,177.437,0,21,19,1,9,128,6,14,0
0,0,4.244,23,1470.629,0,39,15,1,21,938.5,0,10,1
0,0,1.957,16,19450.521,0,42,2,2,6,15000,10,7,0
0,0,0.709,11,2265.815,0,32,19,1,23,1392.5,15,17,1
0,0,4.538,6,1518.655,0,37,19,1,11,1108.28,10,17,1
0,0,5.287,11,1010.085,0,40,25,1,16,682.87,0,20,1
0,0,10.648,8,1490.63,0,31,21,2,6,436.7,24,23,0
0,0,1.602,15,1344.341,0,33,0,1,11,950.45,6,20,1
0,0,1.127,11,1734.348,0,31,5,1,19,1001.85,0,6,1
0,0,4.334,15,1110.699,0,46,6,2,23,821.65,14,18,1
0,0,12.867,15,2881.489,0,43,14,2,21,368.6,1,6,0
0,0,3.001,5,1206.231,0,37,19,1,11,663,16,0,1
0,0,2.255,10,1404.178,0,37,5,1,19,839.17,23,6,1
0,0,12.867,6,251.596,0,21,5,2,14,99.12,25,24,0
0,0,0.719,14,3166.234,0,37,25,2,24,45,23,12,0
0,0,1.924,6,673.926,0,22,18,2,14,500,19,8,0
0,0,1.213,15,3352.545,0,32,0,1,11,1800,6,25,1
0,0,16.427,15,3070.743,0,40,16,1,11,500,0,22,1
0,0,4.097,23,1495.018,0,34,6,1,11,1040.5,19,15,1
0,0,12.996,23,1070.705,0,33,10,2,6,325,15,8,0
0,0,11.633,15,2528.433,0,29,6,2,14,347,21,24,0
0,0,3.712,15,10913.353,0,34,4,2,2,4000,10,24,0
0,0,5.734,2,164.531,0,24,8,2,6,71,14,3,0
0,0,8.672,8,1670.894,0,41,10,2,23,432,6,15,0
0,0,3.064,0,16765.577,0,29,16,1,23,1395,15,25,0
0,0,1.835,15,6733.333,0,36,6,2,23,7000,14,18,0
0,0,20.932,6,1443.783,0,36,15,2,14,367.75,24,3,0
0,0,12.841,23,1518.67,0,36,15,2,14,190,8,16,0
0,0,1.449,4,852.143,0,37,10,1,11,751.43,9,5,1
0,0,8.097,19,1407.103,0,37,5,1,11,628.5,15,6,1
0,0,0.425,15,2198.3,0,39,23,1,21,1833.5,0,3,1
0,0,5.528,15,1656.985,0,31,18,1,6,575.2,14,21,0
0,0,11.879,14,2807.013,0,46,6,2,21,992.5,15,3,0
0,0,2.701,23,14818.654,0,57,8,2,11,11000,2,24,0
0,0,4.129,19,1801.129,0,37,4,1,11,123.5,16,20,0
0,0,7.495,10,1773.313,0,50,15,1,4,618.195,11,5,0
0,0,0.425,19,25243.453,0,66,4,1,11,20000,20,0,0
0,0,1.171,11,2056.677,0,36,23,1,15,1169,6,24,1
0,0,4.844,11,13509.896,0,42,15,1,19,2835.175,5,23,1
0,0,1.084,15,2252.435,0,41,6,2,14,1500,24,16,0
0,0,5.521,19,1490.821,0,41,23,1,5,780.04,4,16,1
0,0,5.521,23,1079.315,0,33,24,2,2,803.05,6,10,1
0,0,1.857,5,3357.894,0,47,4,1,11,1500,9,19,0
0,0,1.863,16,1552.143,0,37,15,1,0,1188,19,5,1
0,0,2.991,6,805.268,0,20,21,2,14,249,18,1,0
0,0,1.272,6,972.044,0,34,15,1,14,844.4,21,3,1
0,0,8.668,19,5487.046,0,36,23,1,5,1126.6,4,16,0
0,0,1.944,6,1072.116,0,33,24,2,14,656.6,8,15,1
0,0,1.563,10,20583.333,0,50,22,2,11,16400,17,4,0
0,0,14.029,6,3813.828,0,36,23,2,15,601.5,21,24,1
0,0,2.863,24,1545.631,0,32,6,2,8,1282,7,4,1
0,0,2.727,19,1936.745,0,35,10,1,15,1533,3,16,1
0,0,5.264,19,1404.988,0,32,15,1,11,732,0,17,1
0,0,0.912,6,2164.286,0,39,10,1,11,1958,17,23,1
0,0,8.759,6,1409.384,0,37,9,2,24,550.5,2,15,1
0,0,5.073,6,1344.988,0,38,11,1,23,814,19,15,1
0,0,4.387,19,1479.498,0,32,15,1,16,938,0,5,1
0,0,5.653,6,353.931,0,22,15,1,11,164.8,22,23,0
0,0,5.073,11,1645.83,0,32,5,1,19,913,16,0,1
0,0,4.087,11,2304.913,0,36,4,1,16,2028,19,15,1
0,0,4.348,11,2404.348,0,44,9,1,4,1745.645,10,19,1
0,0,0.999,15,1507.498,0,41,6,2,14,1507.498,24,16,0
0,0,16.356,19,291.973,0,24,25,1,0,163.9,16,5,1
0,0,4.085,23,1478.922,0,31,6,1,15,998,11,21,1
0,0,2.278,23,10943.956,0,54,21,2,15,10000,24,3,0
0,0,14.261,23,2232.221,0,47,8,2,6,499.9,15,16,0
0,0,1.602,18,13018.654,0,36,19,2,16,14650,15,3,0
0,0,3.311,2,4337.895,0,36,6,2,14,1014.96,16,19,0
0,0,0.745,24,2524.667,0,38,23,2,6,2000,8,15,0
0,0,11.802,23,2126.263,0,39,17,1,11,926,19,15,1
0,0,3.064,15,1060.003,0,37,14,2,21,660,6,3,1
0,0,1.949,23,1416.953,0,58,21,1,15,1049,24,10,1
0,0,1.066,15,2834.179,0,38,7,1,2,773.29,21,24,1
0,0,12.823,10,2355.13,0,47,15,2,2,400,23,8,0
0,0,15.003,0,1329.606,0,31,11,1,8,600,7,5,0
0,0,2.278,23,2581.479,0,25,22,1,0,1647,20,16,1
0,0,1.957,18,1106.477,0,26,15,2,6,1045.5,8,21,1
0,0,2.255,19,10780.329,0,66,23,1,16,6000,3,15,0
0,0,2.524,15,10740.93,0,52,24,1,11,8000,23,21,0
0,0,7.609,19,1547.573,0,32,16,1,5,655.86,17,0,1
0,0,3.19,24,1040.81,0,47,5,1,11,704.89,15,6,1
0,0,9.604,6,481.537,0,21,16,2,5,200,18,19,0
0,0,1.949,5,1652.211,0,26,19,1,9,1610.28,6,11,1
0,0,1.647,6,1102.731,0,37,10,2,2,662,14,24,1
0,0,1.562,8,3789.444,0,32,19,2,2,1000,15,10,0
0,0,1.924,8,1672.321,0,22,19,2,6,1000,2,14,0
0,0,10.097,11,3524.286,0,41,15,2,6,1200,8,16,1
0,0,14.417,5,3809.472,0,34,17,1,11,500,0,19,1
0,0,0.529,14,15125,0,26,3,2,6,15125,15,8,0
0,0,1.684,21,5535.176,0,38,16,2,15,1700,23,14,0
0,0,23.163,11,527.596,0,45,21,1,14,305,15,6,1
0,0,4.005,8,1517.564,0,30,14,2,6,1101.1,24,7,1
0,0,12.841,8,165.26,0,22,18,2,6,58,25,21,0
0,0,3.204,21,1443.643,0,25,15,1,22,205.3,25,16,0
0,0,0.838,6,1091.57,0,37,2,2,14,881.95,10,8,1
0,0,0.629,19,1179.169,0,33,0,1,5,1179.169,20,11,1
0,0,2.278,10,13154.167,0,41,15,2,23,9000,8,19,0
0,0,12.903,2,2686.458,0,48,17,2,10,680,15,24,0
0,0,0.525,6,12000,0,46,19,1,11,10000,23,24,0
0,0,3.204,19,1122.687,0,32,5,1,0,869.05,17,6,1
0,0,0.999,14,1269.62,0,33,21,2,6,1168.6,15,3,1
0,0,6.087,24,1018.702,0,43,15,1,21,662.25,23,10,1
0,0,1.536,24,10750.745,0,41,23,2,2,15000,6,17,0
0,0,9.877,15,1460.312,0,31,25,1,14,502.5,8,16,1
0,0,1.835,8,17160.58,0,42,23,2,2,13850,10,15,0
0,0,0.425,8,1215.43,0,33,10,1,23,960.7,4,19,1
0,0,3.712,16,10828.094,0,32,14,2,3,10000,2,15,0
0,0,12.775,10,2835.213,0,40,15,1,11,347,19,4,0
0,0,12.996,10,2349.431,0,50,6,2,11,499.435,23,2,0
0,0,2.508,15,1203.506,0,31,25,1,23,787.165,14,16,1
0,0,2.029,23,23748.825,0,49,15,1,11,23748.825,2,19,0
0,0,4.348,10,3160.313,0,36,15,1,11,700,22,4,1
0,0,13.596,24,1931.793,0,38,19,2,6,500,8,16,0
0,0,1.005,23,1122.94,0,57,15,2,21,647.89,17,3,0
0,0,1.918,23,14913.353,0,62,15,2,6,10500,8,14,0
0,0,6.255,24,1028.509,0,33,14,2,6,503.5,8,3,0
0,0,14.933,23,3986.107,0,36,14,2,10,424.99,8,15,0
0,0,1.764,24,1173.429,0,34,23,2,6,1008.275,10,2,1
0,0,20.925,15,2713.75,0,50,6,1,23,880.93,21,11,0
0,0,1.739,10,11800,0,39,15,1,23,10000,14,3,0
0,0,9.881,23,1024.397,0,34,15,1,21,660,0,10,1
0,0,1.323,19,1095.244,0,35,23,1,15,1041.5,16,14,1
0,0,1.449,19,11176.116,0,33,15,1,23,3550,3,17,0
0,0,0.719,10,31666.667,0,57,15,2,8,21000,2,24,0
