has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,0.343,14,1333.382,0,25,21,2,6,1008,15,3,1
0,0,9.604,14,1008.773,0,28,21,2,6,587.8,15,1,0
0,0,1.536,4,572.143,0,22,11,1,16,500,15,0,0
0,0,16.624,21,2041.745,0,38,8,2,24,359,6,23,0
0,0,1.879,23,14998.318,0,69,6,2,8,15050,7,15,0
0,0,10.852,6,1040.273,0,34,15,2,14,240,21,3,0
0,0,23.901,14,1552.68,0,48,15,2,21,500,1,24,0
0,0,10.198,15,3537.547,0,45,3,2,10,1200,23,24,1
0,0,3.512,15,1228.6,0,35,14,2,23,889,8,6,1
0,0,1.918,8,11526.905,0,33,23,2,14,930.49,6,24,0
0,0,19.291,15,1048.72,0,38,25,1,23,335,10,16,1
0,0,6.255,24,1028.509,0,33,14,2,6,503.5,8,3,0
0,0,9.217,11,4240.602,0,43,15,1,10,800.3,4,25,0
0,0,13.601,23,1732.71,0,50,6,1,11,560,19,4,1
0,0,4.348,19,1404.991,0,34,16,1,0,814.8,5,15,1
0,0,14.029,6,4163.208,0,37,19,2,8,1200,2,7,1
0,0,1.739,6,1492.78,0,34,15,2,14,1184.9,3,21,1
0,0,3.064,14,1214.916,0,35,3,2,23,933,6,15,1
0,0,14.417,5,3809.472,0,34,17,1,11,500,0,19,1
0,0,16.427,15,3070.743,0,40,16,1,11,500,0,22,1
0,0,3.204,2,10915.58,0,39,8,2,23,4250,6,14,0
0,0,7.948,15,1065.336,0,32,6,2,24,509.15,23,8,1
0,0,4.348,10,2256.683,0,36,13,2,3,1060,8,23,1
0,0,16.624,6,259.427,0,21,5,1,14,100,1,15,0
0,0,2.507,6,1031.284,0,21,18,2,14,700,19,8,0
0,0,1.918,6,1484.398,0,30,21,1,0,1530.72,16,11,1
0,0,21.215,6,756.476,0,33,24,2,8,158.25,7,18,0
0,0,1.473,4,11576.815,0,57,9,1,11,11576.815,6,10,0
0,0,1.957,16,19450.521,0,42,2,2,6,15000,10,7,0
0,0,0.999,14,31625,0,32,19,2,23,25000,2,22,0
0,0,12.841,8,165.26,0,22,18,2,6,58,25,21,0
0,0,1.647,6,1102.731,0,37,10,2,2,662,14,24,1
0,0,5.073,6,1340.714,0,24,18,2,14,500,8,15,0
0,0,3.902,15,14130.91,0,46,14,2,23,1085.54,24,21,0
0,0,1.739,24,12015.88,0,42,23,2,8,10000,2,12,0
0,0,4.844,11,13509.896,0,42,15,1,19,2835.175,5,23,1
0,0,10.129,7,2120.386,0,35,14,2,8,432.5,6,24,0
0,0,1.739,24,1309.932,0,34,23,2,6,1008.275,16,2,1
0,0,4.687,24,122.74,0,34,18,2,6,122.74,7,2,0
0,0,11.245,11,2528.301,0,30,10,2,14,459.85,2,6,0
0,0,12.965,15,3961.924,0,34,0,1,11,1021,19,16,1
0,0,6.194,24,1039.144,0,21,23,2,6,400,8,17,0
0,0,1.853,15,1661.256,0,31,14,1,21,1198,6,3,1
0,0,6.581,6,716.707,0,22,15,1,14,200,21,0,0
0,0,1.918,23,14913.353,0,62,15,2,6,10500,8,14,0
0,0,1.272,15,2835.815,0,35,4,1,11,1833,19,0,1
0,0,1.739,6,1106.625,0,40,10,2,24,1049,23,2,1
0,0,2.029,23,23748.825,0,49,15,1,11,23748.825,2,19,0
0,0,1.171,15,3354.167,0,38,23,2,8,850,2,1,0
0,0,10.852,5,177.437,0,21,19,1,9,128,6,14,0
0,0,6.511,10,5325.381,0,36,15,2,2,1350,23,8,0
0,0,13.334,11,2455.513,0,43,15,2,24,1106.71,23,19,1
0,0,20.291,6,2367.769,0,36,11,2,2,275,24,23,1
0,0,23.163,25,1621.163,0,38,15,2,2,379,8,12,1
0,0,1.918,15,10750.423,0,43,5,1,19,1300,0,10,0
0,0,9.604,24,2010.869,0,34,2,2,6,500,10,8,0
0,0,1.171,19,1456.283,0,37,4,1,11,1048.6,5,15,1
0,0,0.745,19,1179.169,0,36,15,1,0,1179.169,11,5,1
0,0,1.957,23,1412.143,0,34,15,2,14,933.5,16,3,1
0,0,6.929,19,411.608,0,22,17,2,6,166.5,14,18,0
0,0,12.867,15,2881.489,0,43,14,2,21,368.6,1,6,0
0,0,1.863,16,1552.143,0,37,15,1,0,1188,19,5,1
0,0,16.442,23,1983.512,0,52,8,2,6,1000,15,10,0
0,0,3.712,16,10828.094,0,32,14,2,3,10000,2,15,0
0,0,5.737,15,1182.455,0,32,14,2,6,285,3,16,0
0,0,8.668,15,1650.048,0,40,14,1,11,813.065,24,6,0
0,0,5.218,15,2525.5,0,32,11,1,14,290,23,6,0
0,0,0.719,14,3166.234,0,37,25,2,24,45,23,12,0
0,0,1.924,19,10100.796,4,69,16,1,20,5000,18,5,0
0,0,1.171,10,2522.091,0,34,7,2,2,1309,17,23,1
0,0,7.813,19,2251.804,0,32,20,1,11,466.5,0,4,0
0,0,1.449,6,17657,0,37,2,2,10,17200,24,9,0
0,0,8.663,5,1760.102,0,37,10,1,19,800,11,4,1
0,0,10.008,21,1013.181,0,36,23,1,15,158.8,3,24,0
0,0,1.084,10,3168.95,0,34,15,1,11,2000,19,4,0
0,0,3.2,11,1456.049,0,28,15,1,6,339,21,22,1
0,0,7.609,10,1495.476,0,36,6,2,2,460.9,24,17,0
0,0,4.597,5,2261.498,0,41,4,1,19,1118.4,23,10,1
0,0,5.31,2,2153.902,0,41,23,2,6,1106.61,24,15,1
0,0,11.759,8,8881.842,0,44,23,2,6,999.5,24,7,0
0,0,1.563,10,1179.169,0,35,15,1,23,1178,6,8,1
0,0,13.517,6,1110.013,0,28,15,2,14,400,21,18,0
0,0,0.629,19,1179.169,0,33,0,1,5,1179.169,20,11,1
0,0,1.684,8,1948.018,0,22,7,2,6,1200,14,2,0
0,0,1.449,19,11176.116,0,33,15,1,23,3550,3,17,0
0,0,1.949,10,11750.817,0,44,9,2,6,1508.5,18,24,0
0,0,1.171,19,933.259,0,37,4,1,11,700,6,20,1
0,0,14.259,24,1013.604,0,41,18,2,6,400,9,2,0
0,0,4.129,19,1801.129,0,37,4,1,11,123.5,16,20,0
0,0,1.863,15,14066.667,0,32,14,2,6,8900,3,21,0
0,0,3.512,25,10475.625,0,43,6,1,11,6500,20,5,0
0,0,1.562,21,1060.059,0,36,23,1,15,660,3,10,1
0,0,0.998,10,1510.821,0,44,15,1,11,934.83,19,4,1
0,0,11.759,23,1466.08,0,47,8,2,15,500,16,14,0
0,0,3.427,6,572.497,0,20,15,2,14,99.8,21,18,0
0,0,2.814,16,11898.441,0,46,15,1,5,10000,4,3,0
0,0,3.575,15,1048.061,0,36,23,1,21,933.6,14,6,1
0,0,11.879,23,2255.213,0,38,4,2,10,379.23,16,8,0
0,0,9.512,15,2815.817,0,37,4,1,5,1269.28,13,0,1
0,0,12.996,23,1070.705,0,33,10,2,6,325,15,8,0
0,0,15.003,0,1329.606,0,31,11,1,8,600,7,5,0
0,0,12.873,16,3913.181,4,58,5,2,19,600,3,23,0
0,0,3.204,21,1443.643,0,25,15,1,22,205.3,25,16,0
0,0,1.739,10,11800,0,39,15,1,23,10000,14,3,0
0,0,2.727,15,1966.953,0,34,21,1,14,1594.94,6,3,1
0,0,5.264,19,1404.988,0,32,15,1,11,732,0,17,1
0,0,2.701,23,14818.654,0,57,8,2,11,11000,2,24,0
0,0,19.13,15,2343.750,0,32,6,2,24,579.23,21,3,0
0,0,5.073,6,1300.847,0,24,18,1,0,476.35,15,11,1
0,0,5.636,23,10760.653,0,56,15,2,11,4000,2,9,0
0,0,4.387,15,2266.755,0,39,11,1,23,167.5,21,4,0
0,0,3.311,15,1179.821,0,34,23,1,14,623,21,6,1
0,0,7.707,8,1789.356,0,34,7,2,23,1206,19,15,1
0,0,1.835,24,2256.615,0,34,2,2,6,1948,23,10,1
0,0,1.047,15,13247.818,0,32,19,1,14,13247.818,16,10,0
0,0,15.188,11,4256.917,0,42,6,2,10,1100,15,24,0
0,0,4.294,8,1534.348,0,27,10,2,24,650.86,14,6,0
0,0,15.727,21,1552.131,0,38,6,2,16,379,1,24,0
0,0,1.449,10,716.25,0,33,0,1,11,682.75,6,13,1
0,0,7.609,19,2257.57,0,37,23,1,5,389.35,4,12,0
0,0,1.381,6,2051.642,0,36,19,2,8,1442.87,7,3,1
0,0,6.087,6,1118.926,0,35,23,2,14,694,15,17,1
0,0,0.999,24,194.158,0,42,23,2,8,161.3,6,21,0
0,0,5.329,15,1407.386,0,33,16,1,0,632.4,20,3,1
0,0,1.684,21,5535.176,0,38,16,2,15,1700,23,14,0
0,0,11.737,6,251.597,0,26,21,2,14,99,18,1,0
0,0,8.672,8,1670.894,0,41,10,2,23,432,6,15,0
0,0,2.633,6,335.271,0,24,17,2,14,200,8,16,0
0,0,2.508,15,1203.506,0,31,25,1,23,787.165,14,16,1
0,0,10.852,7,284.677,0,24,14,2,8,160.5,6,18,0
0,0,19.099,5,1545.263,0,40,17,1,11,727.65,19,15,1
0,0,16.356,19,291.973,0,24,25,1,0,163.9,16,5,1
0,0,2.291,10,14762.322,0,42,3,2,23,8900,6,14,0
0,0,13.596,5,1647.309,0,40,16,1,19,794.5,15,17,1
0,0,9.877,11,2122.325,0,46,15,2,6,632.1,8,21,0
0,0,2.991,6,805.268,0,20,21,2,14,249,18,1,0
0,0,12.842,6,1682.71,0,33,24,2,14,695.555,8,15,1
0,0,8.759,15,1450.048,0,33,23,1,14,500,21,6,0
0,0,7.857,23,1010.103,0,38,15,1,21,333.51,0,10,1
0,0,1.171,15,705.176,0,35,16,1,23,500,14,21,0
0,0,16.356,19,577.295,0,36,23,1,15,310.9,11,10,1
0,0,2.814,2,1179.298,0,33,8,2,6,669.21,23,15,1
0,0,3.271,5,353.46,0,22,2,2,14,60,6,19,0
0,0,20.953,15,1368.864,0,32,6,2,14,500,21,24,0
0,0,20.932,15,1561.432,0,32,21,1,14,500,6,1,1
0,0,4.348,14,1660.608,0,30,6,2,2,119.45,19,8,0
0,0,4.429,4,1010.007,0,41,5,1,11,669.25,19,8,1
0,0,11.113,10,2055.439,0,47,15,1,11,1299,19,22,0
0,0,9.045,6,2020.786,0,32,24,2,2,500,23,10,0
0,0,1.957,23,15531.404,0,41,6,1,11,14600,13,8,0
0,0,4.854,11,11763.159,0,41,4,1,15,2250,21,5,1
0,0,1.005,23,1122.94,0,57,15,2,21,647.89,17,3,0
0,0,4.429,15,1662.952,0,36,23,1,11,1331.5,6,24,1
0,0,4.538,5,1806.978,0,35,0,1,20,1289.82,23,3,1
0,0,9.877,15,1460.312,0,31,25,1,14,502.5,8,16,1
0,0,11.703,24,1173.53,0,49,5,1,11,606.33,15,4,0
0,0,4.675,15,12176.817,0,36,3,2,14,526,21,16,0
0,0,13.831,19,1890.063,0,34,5,1,23,500,0,16,1
0,0,5.934,8,12087.5,0,43,21,2,6,2350,24,1,0
0,0,4.348,10,14380.83,0,41,15,1,11,10000,19,4,0
0,0,4.348,19,1443.782,0,34,10,1,11,1168.8,5,4,1
0,0,21.572,23,741.564,0,38,6,2,10,249,2,24,0
0,0,1.835,8,17160.58,0,42,23,2,2,13850,10,15,0
0,0,13.944,24,2452.745,0,41,18,2,6,1106.4,21,1,1
0,0,13.596,6,1027.973,0,25,5,2,14,335,15,19,0
0,0,2.278,6,378.982,0,22,15,1,14,274,21,24,0
0,0,4.244,0,3773.031,0,25,16,1,12,630,19,20,0
0,0,2.508,23,23467.844,0,67,21,1,11,4000,15,24,0
0,0,2.767,6,559.278,0,22,15,2,3,379.15,18,8,0
0,0,8.696,6,1554.811,0,43,8,2,2,23,24,19,0
0,0,1.206,15,852.654,0,34,16,1,19,721.55,5,10,1
0,0,2.811,10,2051.748,0,35,7,2,2,970.5,17,24,1
0,0,23.163,14,1432.183,0,26,15,1,21,300,6,3,0
0,0,4.208,10,1404.262,0,35,15,1,19,791.75,23,6,1
