AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
81,26,61,188,7,86,2,6,0,0,6,3,-7,1,48,31,92,3,65,96,7,2,26,1
91,18,63,216,16,88,1,6,0,0,4,0,23,0,10,25,-8,0,73,85,6,1,20,0
63,22,63,132,7,80,1,6,0,0,4,2,0,2,0,18,60,2,37,95,6,2,22,0
81,26,77,284,1,45,1,8,0,0,7,1,0,1,-7,28,-8,1,17,100,4,1,29,1
84,33,82,431,4,36,0,8,0,0,7,1,4,1,-7,21,30,1,4,100,2,2,34,1
82,32,77,187,1,55,1,8,0,0,7,3,0,1,-7,18,100,3,23,100,8,2,34,1
84,27,65,217,4,70,1,6,0,0,4,1,3,1,3,41,82,1,45,69,5,2,44,0
75,10,89,177,14,25,0,8,0,0,7,0,16,0,-7,10,-8,0,1,100,2,-8,10,1
59,11,76,138,2,60,0,6,0,0,6,1,0,2,22,15,-8,1,15,92,3,1,12,1
87,24,59,215,20,88,1,6,0,0,4,0,7,0,11,33,72,0,58,88,5,3,24,0
79,16,77,160,2,75,2,8,0,0,7,0,-7,2,-7,12,-8,0,37,100,3,1,17,1
87,21,74,159,7,100,1,6,0,0,6,0,0,1,24,48,66,0,55,95,5,4,23,0
69,19,75,176,8,100,0,8,0,0,7,2,0,1,-7,16,-8,2,46,100,3,1,19,1
95,13,84,196,27,25,0,8,0,0,7,1,2,0,-7,7,-8,1,11,100,1,-8,14,1
63,20,61,121,5,86,2,6,0,0,4,3,0,1,11,40,201,3,68,95,4,2,21,0
106,11,82,225,3,80,0,8,0,0,7,1,0,2,-7,18,-8,1,32,100,3,1,11,1
68,37,73,145,1,41,1,8,0,0,7,3,0,5,-7,15,-8,3,23,100,6,1,39,1
52,28,63,99,4,73,5,8,0,0,7,3,0,3,-7,23,82,3,90,100,7,2,29,1
57,32,63,143,1,79,2,8,0,0,7,1,0,4,-7,18,72,1,47,100,14,2,34,0
49,9,66,102,2,100,-8,8,1,1,6,2,0,2,-7,70,87,2,60,100,2,1,11,0
76,35,82,150,4,25,0,8,0,0,7,0,0,2,-7,19,-8,0,13,100,2,1,37,1
84,24,84,182,11,30,0,8,0,0,7,0,-7,1,-7,29,-8,0,4,100,2,-8,24,1
80,11,83,248,3,83,0,8,0,0,7,2,0,2,-7,27,78,2,38,100,3,2,11,1
90,13,75,147,24,100,0,6,0,0,6,0,-7,0,21,47,27,0,24,87,3,2,13,1
81,28,85,266,2,33,0,8,0,0,7,1,2,2,-7,45,-8,1,3,100,1,1,29,1
76,12,61,221,3,88,3,6,0,0,6,1,0,1,16,17,-8,1,69,67,5,1,12,0
87,19,77,182,16,40,2,8,0,0,7,0,0,0,-7,32,-8,0,41,100,2,2,19,1
76,16,77,170,12,60,0,6,0,0,6,0,0,0,12,44,28,0,0,94,1,4,16,1
76,14,80,170,7,67,0,8,0,0,7,0,12,1,-7,57,81,0,17,100,2,2,14,0
77,17,84,222,3,88,0,8,0,0,7,0,-8,2,-7,53,91,0,15,100,3,3,17,0
95,27,69,222,5,50,0,2,1,1,0,1,4,1,5,24,-8,1,3,83,3,1,29,0
110,13,84,-8,22,50,0,8,0,0,7,0,-7,0,-7,31,-8,0,11,100,1,1,0,0
71,21,84,222,7,50,0,8,0,0,7,0,-7,1,-7,14,-8,0,23,100,3,1,24,1
86,21,82,167,5,43,0,3,1,1,6,0,0,2,33,52,-8,0,3,96,2,1,24,1
63,11,61,126,13,60,1,4,1,2,2,0,12,0,9,29,31,0,56,79,2,2,14,0
79,14,88,184,3,40,0,8,0,0,7,0,16,1,-7,36,-8,0,3,100,1,1,14,1
95,13,77,241,18,50,1,6,0,0,6,0,0,0,27,15,-8,0,18,92,4,1,13,1
63,20,61,122,13,60,2,6,0,0,4,0,0,0,4,17,43,0,43,85,3,2,21,0
76,20,55,184,6,88,1,5,0,2,3,3,0,2,3,55,20,3,78,75,4,3,27,1
87,22,73,168,9,69,1,6,0,0,6,0,0,1,16,41,91,0,26,95,5,3,22,0
18,12,61,50,5,100,2,8,0,0,7,2,0,3,-7,58,75,2,99,100,5,4,12,0
56,13,89,123,12,38,0,8,0,0,7,0,14,0,-7,36,-8,0,3,100,2,1,14,1
71,31,79,125,3,40,2,8,0,0,7,0,-7,1,-7,9,-8,0,24,100,5,1,32,1
74,15,88,-8,7,50,0,8,0,0,7,0,-7,1,-7,13,-8,0,7,100,3,1,0,1
81,9,89,171,4,50,0,8,0,0,7,0,10,1,-7,11,-8,0,6,100,2,-8,9,1
84,18,70,298,5,91,3,5,0,1,6,0,0,2,63,26,33,0,36,95,10,2,20,1
69,19,87,150,2,75,0,8,0,0,7,2,4,2,-7,50,75,2,7,100,2,2,20,1
81,26,78,284,1,58,2,8,0,0,7,2,0,2,-7,7,-8,2,17,100,8,-8,30,1
85,12,64,183,4,100,2,6,0,0,6,2,0,1,23,42,32,2,74,92,5,2,12,0
70,28,78,187,15,56,1,8,0,0,7,0,0,0,-7,18,61,0,23,100,5,2,28,1
84,19,74,183,33,40,0,2,1,1,6,0,-7,0,33,45,-8,0,4,95,1,1,20,1
86,13,83,186,8,40,0,6,0,0,6,0,-7,1,54,31,-8,0,1,92,1,1,13,1
77,28,73,191,3,83,2,8,0,0,7,3,-7,4,-7,21,92,3,52,100,5,3,29,1
87,15,76,197,3,50,0,8,0,0,7,3,0,3,-7,40,87,3,26,100,2,2,18,0
58,17,79,123,2,56,0,8,0,0,7,4,0,4,-7,33,100,4,22,100,3,2,18,0
68,32,70,132,3,80,1,6,0,0,6,1,0,3,22,13,-8,1,45,97,9,1,33,0
71,22,86,175,9,25,0,8,0,0,7,1,0,2,-7,14,-8,1,2,100,2,1,24,1
79,18,77,150,26,60,0,6,0,0,6,0,-8,0,32,33,-8,0,33,94,2,1,18,1
80,17,76,225,4,56,1,8,0,0,7,0,0,3,-7,18,-8,0,17,100,3,1,17,1
81,22,80,197,4,50,1,8,0,0,7,0,-8,2,-7,9,-8,0,5,100,4,1,22,1
87,16,62,183,6,83,3,5,0,1,4,0,0,1,5,50,78,0,62,70,4,2,21,0
84,16,74,233,2,83,2,6,0,0,6,1,1,1,50,25,-8,1,44,94,4,1,17,0
59,11,76,121,16,100,0,8,0,0,7,0,16,0,-7,55,81,0,55,100,2,2,11,1
87,21,68,155,7,100,1,6,0,0,6,0,22,1,27,48,66,0,57,65,6,4,23,1
91,12,63,169,4,100,2,5,0,4,6,1,-7,2,14,59,85,1,88,25,2,4,21,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
52,24,63,90,6,100,1,6,0,0,6,3,-7,3,36,66,83,3,74,88,4,8,24,1
75,30,82,186,3,67,0,8,0,0,7,3,1,3,56,19,74,3,5,97,4,2,32,1
97,29,77,260,5,33,0,6,0,0,6,2,0,1,40,13,-8,2,16,97,3,1,30,1
63,20,61,144,2,86,2,6,0,0,6,8,0,2,24,27,-8,8,60,95,7,2,22,0
89,24,72,216,16,67,2,8,0,0,7,3,2,0,-7,25,-8,3,54,100,7,1,24,1
82,31,78,159,6,80,0,8,0,0,7,1,0,2,-7,13,-8,1,26,100,5,1,34,1
70,24,78,143,5,75,1,8,0,0,7,2,0,2,-7,33,48,2,34,100,3,3,24,1
