AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
103,23,82,222,9,71,1,8,0,0,7,0,0,1,58,29,82,0,14,96,4,2,24,1
87,16,83,222,12,33,0,6,0,0,6,0,11,0,37,24,-8,0,0,94,1,1,17,1
84,16,74,233,9,75,1,4,1,1,6,0,9,1,26,47,49,0,32,94,2,2,17,1
79,18,77,180,7,75,0,6,0,0,6,0,12,1,36,33,-8,0,33,94,4,1,9,1
56,11,70,123,12,100,3,8,0,0,7,0,0,0,-7,27,64,0,78,100,5,2,11,0
76,24,76,185,3,77,0,6,0,0,6,1,3,2,12,40,81,1,13,88,5,6,25,1
103,8,65,275,3,88,1,5,0,1,6,0,10,2,61,44,77,0,48,78,4,2,9,0
59,31,81,141,2,36,0,8,0,0,7,4,0,6,-7,36,-8,4,8,100,3,2,33,0
49,13,80,128,6,80,0,8,0,0,7,2,0,1,-7,31,69,2,26,100,1,3,13,1
101,36,79,386,3,35,1,8,0,0,7,0,24,2,-7,11,-8,0,22,100,6,1,36,1
95,26,68,234,5,75,1,6,0,0,4,0,14,1,4,38,57,0,53,96,5,2,26,0
87,24,86,217,5,20,0,8,0,0,7,2,0,2,-7,41,-8,2,6,100,2,1,24,1
68,4,70,137,13,100,-8,8,0,0,7,0,0,0,-7,75,82,0,92,75,1,2,4,0
56,10,89,123,12,17,0,8,0,0,7,0,21,0,-7,10,-8,0,3,100,1,-8,11,1
61,27,80,126,6,50,1,8,0,0,7,0,0,2,-7,18,32,0,13,100,4,2,27,1
105,22,73,393,2,78,1,8,0,0,7,2,2,3,-7,39,68,2,38,100,4,3,24,1
109,20,73,261,14,73,1,6,0,0,4,1,0,0,3,14,21,1,29,90,7,2,21,0
61,27,81,220,6,43,0,8,0,0,7,0,5,2,-7,33,89,0,3,100,2,2,27,1
70,5,55,113,16,33,1,5,0,2,3,0,0,0,2,25,-8,0,74,33,1,1,7,0
43,13,70,92,2,78,0,8,0,0,7,3,-7,4,-7,40,96,3,68,100,5,2,15,0
79,32,81,160,2,71,0,8,0,0,7,2,0,2,-7,36,74,2,12,100,3,3,34,1
84,16,74,171,22,83,0,5,0,1,6,0,0,0,13,48,36,0,10,79,2,3,17,0
76,11,64,219,4,100,2,6,0,0,6,2,0,3,34,9,-8,2,87,91,5,1,11,0
63,39,68,152,2,57,1,2,1,1,6,3,0,5,63,58,92,3,38,93,3,3,42,1
55,31,77,154,1,62,0,8,0,0,7,5,2,7,-7,39,100,5,32,100,4,6,33,1
84,21,74,183,4,71,0,2,1,1,5,3,0,1,60,38,-8,3,16,91,4,2,22,0
81,26,77,188,7,71,1,8,0,0,7,0,14,1,-7,42,52,0,38,100,4,4,26,1
87,14,77,194,5,40,0,8,0,0,7,2,-7,2,-7,7,-8,2,26,100,4,-8,14,1
95,12,76,194,5,83,0,6,0,0,6,0,6,2,25,38,-8,0,25,92,3,2,12,1
81,9,90,156,14,50,0,8,0,0,7,0,0,0,-7,11,-8,0,10,100,2,-8,9,1
80,26,78,212,3,33,0,8,0,0,7,2,2,3,-7,48,83,2,22,100,1,2,27,1
52,18,77,168,5,63,1,8,0,0,7,1,-7,2,-7,56,32,0,25,100,2,3,18,0
102,4,59,169,4,50,1,2,1,1,0,0,9,1,2,0,-8,0,76,80,2,-8,5,0
85,23,77,202,5,88,1,8,0,0,7,1,0,1,-7,54,40,1,50,100,4,3,24,0
85,24,74,218,8,70,2,6,0,0,6,0,-7,1,-8,54,85,0,59,96,3,3,26,1
63,18,81,130,14,80,0,6,0,0,6,0,0,0,31,53,28,0,24,89,2,3,18,0
87,16,69,165,11,89,2,6,0,0,6,0,-7,1,42,31,70,0,68,94,6,2,16,0
49,23,80,179,3,33,0,8,0,0,7,3,-7,3,-7,9,-8,3,6,100,3,-8,23,1
76,14,78,171,4,38,0,8,0,0,7,0,0,2,-7,57,91,0,28,100,1,2,14,1
80,8,73,153,18,100,0,5,0,2,6,0,0,0,29,39,-8,0,79,78,2,1,12,0
63,21,63,154,6,78,4,8,0,0,7,2,0,3,-7,29,73,2,93,100,6,2,21,0
69,30,74,179,7,70,0,8,0,0,7,1,3,3,-7,47,81,1,20,100,3,4,32,1
83,15,66,254,3,70,1,6,0,0,4,1,4,2,1,27,56,1,36,87,5,2,15,1
80,39,82,214,4,53,0,8,0,0,7,2,0,2,-7,12,-8,2,12,98,7,1,41,1
87,18,66,237,2,92,3,6,0,0,6,1,2,2,16,25,102,1,44,85,9,2,20,0
80,32,62,188,6,71,1,6,0,0,4,3,0,2,6,39,54,1,49,89,4,3,33,0
80,16,76,232,11,50,0,6,0,0,6,0,-7,1,38,44,53,0,3,94,1,2,16,1
84,15,83,171,11,38,0,6,0,0,6,0,0,1,55,27,70,0,5,93,2,2,15,1
86,13,83,186,8,40,0,6,0,0,6,0,0,1,48,23,-8,0,2,77,1,1,13,1
65,21,80,201,1,50,1,8,0,0,7,1,0,2,-7,27,101,1,19,100,3,3,22,1
76,16,68,171,6,60,0,6,0,0,4,1,4,2,2,25,60,1,0,63,1,2,16,0
57,21,72,97,7,67,2,8,0,0,7,1,0,2,-7,14,-8,1,31,100,5,1,22,0
71,16,78,132,8,80,0,8,0,0,7,1,0,1,-7,44,28,1,31,100,2,2,16,0
63,20,81,125,23,33,0,8,0,0,7,1,0,0,-7,30,-8,1,2,100,1,2,21,1
84,27,66,127,4,86,6,8,0,0,7,3,-7,3,-7,17,61,3,90,100,9,2,28,0
80,25,82,214,7,44,0,8,0,0,7,0,15,1,-7,12,-8,0,17,100,4,1,25,1
69,22,78,150,16,60,1,8,0,0,7,0,0,0,-7,26,-8,0,41,100,3,1,23,0
78,21,82,347,2,50,0,8,0,0,7,0,21,2,-7,16,-8,0,19,100,3,1,22,1
82,26,65,197,2,90,3,6,0,0,6,2,1,2,58,61,68,2,64,96,6,2,29,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
77,22,76,186,6,67,1,8,0,0,7,1,0,2,-7,32,48,1,20,100,5,3,22,1
83,22,85,186,8,14,0,8,0,0,7,1,0,2,-7,14,-8,1,2,100,1,1,22,1
86,17,72,169,4,83,2,8,0,0,7,0,0,1,-7,35,32,0,93,100,3,2,17,0
80,21,76,214,3,31,1,8,0,0,7,1,0,2,-7,26,-8,1,30,100,2,1,21,1
80,9,70,173,4,83,1,8,0,0,7,2,-7,2,-7,22,-8,2,55,100,4,1,9,0
