AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
58,18,61,142,2,78,1,6,0,0,4,7,0,4,6,55,74,5,60,95,2,5,20,0
63,20,61,122,5,86,2,6,0,0,6,4,0,1,34,40,2,4,55,95,4,2,20,0
59,44,81,141,2,44,0,7,0,0,6,3,0,6,-7,43,94,3,3,100,3,3,47,1
81,27,78,212,5,75,1,8,0,0,7,0,14,2,-7,41,31,0,38,100,4,3,27,1
87,11,76,237,2,83,0,8,0,0,7,3,1,3,-7,42,-8,3,37,100,3,1,13,1
95,15,75,194,1,80,2,6,0,0,6,1,-7,2,77,12,-8,1,54,94,6,1,17,0
87,16,70,165,12,83,3,5,0,1,6,0,0,0,79,29,65,0,70,94,6,2,21,0
80,22,80,189,3,33,0,8,0,0,7,1,2,2,-7,14,-8,1,17,100,2,1,24,1
52,32,77,177,3,50,0,8,0,0,7,1,0,3,-7,44,54,1,13,100,1,4,32,1
84,16,83,171,12,67,0,8,0,0,7,0,11,0,-7,38,70,0,21,100,2,2,16,1
71,22,86,183,3,50,0,8,0,0,7,2,3,2,-7,26,-8,2,3,100,2,1,24,1
72,16,77,123,7,70,2,6,0,0,6,1,0,1,42,25,32,1,33,94,5,2,16,0
83,31,66,188,2,80,1,4,1,1,4,1,2,2,3,45,-8,1,43,97,5,1,38,1
76,16,68,171,6,40,0,6,0,0,4,1,1,2,2,25,-8,1,3,63,2,2,16,0
84,9,66,171,2,50,-8,6,0,0,4,1,0,2,0,64,59,1,0,90,0,2,10,0
76,30,82,150,1,21,0,8,0,0,7,1,0,2,-7,26,74,1,6,100,1,2,31,1
80,18,73,114,11,71,0,5,0,1,6,1,0,1,18,37,52,0,28,95,3,2,19,1
70,28,80,175,5,33,0,6,0,0,6,1,0,2,-8,14,-8,1,3,96,4,1,29,1
81,28,55,206,3,89,1,6,0,0,4,2,0,2,1,28,76,2,57,93,8,3,30,0
95,27,63,332,12,65,4,6,0,0,6,0,12,0,25,30,73,0,77,96,8,3,27,1
151,16,69,395,12,67,2,2,1,1,6,2,0,0,33,12,-8,2,57,94,6,1,17,0
59,31,81,141,2,17,0,8,0,0,7,5,1,6,-7,9,87,5,2,100,1,1,33,1
87,16,69,169,11,83,2,6,0,0,6,0,-7,1,38,25,11,0,63,94,3,2,16,0
58,17,78,123,4,57,0,8,0,0,7,2,0,3,-7,35,87,2,23,100,2,2,17,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
69,28,74,189,3,88,2,8,0,0,7,1,4,4,-7,63,92,1,49,100,5,2,30,1
63,21,86,121,13,80,0,8,0,0,7,1,0,0,-7,33,35,1,3,100,1,2,21,1
95,31,69,207,5,64,0,6,16,16,4,2,0,1,4,21,-8,0,22,97,7,1,33,0
56,17,69,121,4,100,0,8,1,1,7,4,0,2,-7,41,39,4,66,100,3,3,17,1
38,8,74,57,13,100,0,8,0,0,7,0,0,0,-7,50,59,0,55,100,3,2,8,0
70,15,64,161,8,89,2,6,0,0,6,0,-7,1,18,53,83,0,92,93,3,5,15,0
66,31,70,184,3,78,0,6,0,0,6,2,1,5,22,56,76,2,48,96,6,6,31,1
86,12,72,169,7,100,0,8,1,1,7,1,-7,1,-7,33,-8,0,-8,100,-8,1,12,1
79,18,81,160,3,80,0,8,0,0,7,2,-7,3,-7,32,33,2,11,100,2,3,19,1
99,18,84,193,3,63,0,8,0,0,7,4,0,2,-7,25,-8,4,10,100,3,2,20,1
84,33,64,247,1,89,6,8,0,0,7,2,1,1,-7,39,61,2,90,100,7,3,34,1
104,20,66,251,14,89,1,6,1,1,6,0,15,0,40,50,72,0,61,86,4,4,22,1
95,27,83,162,4,35,0,6,0,0,6,1,1,2,40,19,90,1,3,96,3,2,28,0
76,25,80,341,4,40,0,8,0,0,7,1,0,1,-7,24,69,1,18,100,2,2,25,1
