duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,32,4,3,1,1,1,0,1,3,1,3,1,0,1,1,1,1,1,1,5273
15,46,4,2,1,1,4,0,1,3,0,0,0,1,3,3,1,1,2,1,5325
9,64,6,3,1,1,3,1,1,3,1,2,3,1,3,3,1,4,2,4,990
15,20,4,1,1,1,4,0,1,1,1,0,1,1,0,3,1,2,0,2,2831
33,23,9,2,1,2,4,1,1,3,0,0,1,1,3,1,1,1,2,2,3126
30,27,4,0,1,1,2,0,1,1,1,2,1,1,0,3,1,1,2,2,4166
24,35,6,3,1,1,1,0,1,3,1,3,0,1,0,0,1,3,2,4,3877
12,43,5,1,1,2,4,0,1,1,2,0,0,0,3,1,2,1,2,3,1924
8,41,4,3,1,2,3,1,1,3,1,3,1,1,3,1,1,1,2,3,1196
6,30,3,0,1,1,2,0,1,2,1,1,1,1,3,3,1,1,2,2,5181
18,49,9,2,1,1,4,0,1,1,0,0,3,1,0,3,1,1,0,3,8843
24,54,3,1,1,1,3,0,1,1,1,0,1,0,3,3,1,1,2,3,2835
24,38,4,2,1,1,4,1,1,3,1,0,1,1,3,3,2,4,2,2,3878
12,23,9,1,1,1,4,0,1,1,2,3,2,1,0,3,1,4,2,4,858
36,30,4,2,1,2,2,0,1,3,1,1,1,1,3,1,1,1,2,4,14118
24,25,3,3,1,1,2,0,1,1,1,1,1,0,0,3,1,1,2,3,1974
24,24,4,1,1,1,4,0,1,2,2,1,1,0,0,3,1,1,2,3,1207
24,39,3,0,1,2,3,1,1,0,1,2,1,0,3,1,2,1,0,4,11953
8,37,6,0,1,2,2,0,1,3,1,3,1,1,3,3,1,3,2,1,1384
9,27,6,3,1,1,2,0,1,2,2,1,1,0,2,3,1,1,2,2,1139
24,30,4,1,1,1,4,0,1,1,1,3,1,0,0,3,1,4,2,3,1758
36,26,3,0,1,2,2,1,1,3,1,2,0,0,3,3,1,1,2,4,4469
18,32,4,2,1,3,4,1,0,3,0,0,1,1,3,1,1,1,2,2,6760
12,24,0,3,1,2,2,0,1,1,1,2,1,1,3,1,1,3,2,4,950
18,33,3,3,1,1,3,1,1,3,1,0,1,1,3,2,1,1,2,3,2188
12,52,4,0,1,2,4,1,0,1,1,0,1,1,3,4,1,1,2,4,1905
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1207
18,20,6,0,1,1,4,1,1,3,2,3,1,1,0,3,1,1,0,4,1983
18,33,3,1,1,2,3,0,1,2,1,2,3,1,2,2,1,1,2,2,2621
30,38,6,0,1,2,4,1,1,2,1,0,1,1,3,3,1,4,2,4,1825
18,27,4,1,1,1,3,0,1,3,1,2,1,1,3,3,1,1,2,4,2058
24,43,6,3,1,1,1,0,1,3,1,2,3,1,0,1,1,0,2,4,1517
12,44,9,1,1,1,4,0,1,2,1,1,1,1,3,3,1,2,2,3,1804
36,30,4,0,1,1,4,0,1,1,1,3,1,0,0,3,1,1,2,4,8088
24,33,0,0,1,1,2,1,1,2,1,2,3,1,1,3,1,1,2,2,1603
24,20,6,0,1,1,4,0,0,0,1,3,1,1,3,3,1,1,2,4,1902
24,54,3,2,1,1,4,0,1,3,1,0,1,1,3,3,1,3,2,3,9472
24,36,4,3,1,1,4,0,1,3,1,2,1,1,3,3,1,4,2,2,1126
8,31,4,3,1,2,3,1,1,3,2,0,1,1,2,3,2,1,2,2,2578
18,30,3,3,1,1,2,0,1,2,1,1,3,1,3,3,2,1,2,4,1082
24,25,0,1,1,1,2,1,0,1,1,2,1,1,2,0,1,1,2,4,1979
15,63,9,3,1,1,4,1,1,3,1,3,1,1,1,1,1,4,2,2,5049
18,33,6,0,1,2,4,0,1,2,1,4,0,0,0,3,1,1,2,4,1945
12,30,4,0,1,2,2,0,1,3,1,2,3,1,3,1,1,1,2,3,1993
15,23,9,1,1,1,4,1,1,2,1,2,1,1,0,3,1,4,2,4,1824
24,33,0,3,1,2,2,0,1,2,1,4,0,0,2,1,1,1,2,2,1377
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1459
36,34,4,2,1,1,2,0,1,2,0,1,1,0,3,3,2,4,2,2,8338
24,47,6,2,1,1,4,1,0,3,0,0,1,1,3,3,1,1,2,4,2291
12,74,9,3,1,3,4,0,1,2,0,4,3,1,0,1,1,1,2,1,1533
24,47,3,1,1,1,4,1,1,1,1,0,1,0,3,3,1,1,2,4,2328
24,53,3,1,1,1,4,0,1,3,1,0,1,1,3,3,1,3,2,3,2835
24,73,9,0,1,2,4,1,1,3,1,2,1,1,3,1,1,4,2,4,1942
12,24,2,0,1,1,2,0,1,3,1,2,3,0,0,1,1,1,2,4,790
10,24,3,1,1,1,3,0,1,3,2,1,1,1,3,3,1,1,2,1,3834
18,29,6,3,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,4,3160
12,43,8,1,1,1,3,0,1,3,1,0,1,1,3,3,1,1,2,4,754
24,33,6,0,1,1,2,1,1,1,1,0,1,1,3,3,1,4,2,1,3963
24,25,3,1,1,1,4,0,1,2,1,3,1,1,0,3,1,2,2,4,2104
18,36,3,1,1,2,2,0,1,3,1,2,1,1,3,1,1,1,2,4,2345
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1207
12,39,2,0,1,1,3,0,1,3,1,2,1,1,3,2,2,1,2,3,1792
24,37,4,3,1,2,4,0,1,1,1,3,1,1,0,1,2,1,2,2,1924
9,26,4,3,1,1,2,0,1,2,2,1,1,1,3,3,1,1,2,1,2141
18,33,0,0,1,1,2,0,0,1,1,2,1,1,2,2,1,1,2,4,1258
6,28,3,3,0,2,2,0,1,2,1,2,3,1,0,1,1,2,2,1,1544
6,38,6,0,1,1,2,0,1,3,1,1,1,1,3,3,2,1,2,4,2068
30,30,4,0,1,2,2,0,2,1,1,4,1,0,3,2,1,1,2,4,4586
12,26,6,3,1,1,3,0,1,3,1,2,1,0,2,3,1,1,2,3,1076
9,24,3,0,1,2,4,0,1,1,1,2,3,0,0,3,1,1,2,2,5127
36,38,9,0,1,1,3,1,1,3,1,0,0,1,3,2,2,4,2,1,3620
6,26,4,3,0,1,3,0,1,2,1,1,3,0,2,0,1,3,2,3,590
