duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
6,68,9,1,1,1,4,0,1,0,1,0,1,1,3,3,1,1,2,1,8467
9,35,4,3,1,4,3,0,1,3,1,0,1,1,0,1,1,1,2,4,1426
24,20,6,0,0,1,4,0,0,1,2,2,1,0,2,3,1,1,2,1,1978
24,46,3,0,1,1,4,0,0,3,1,0,1,1,3,1,1,1,2,3,947
12,39,4,2,1,2,3,1,1,0,0,0,1,0,3,1,1,1,0,4,1858
36,30,9,0,1,1,4,0,1,2,1,3,1,1,0,3,1,4,2,2,1743
30,23,4,2,1,1,4,0,1,2,2,1,1,1,0,4,1,2,2,2,3688
12,48,4,0,1,2,4,1,1,3,1,0,1,1,3,4,1,1,2,4,1082
9,72,6,3,1,1,4,1,1,3,1,0,1,1,3,1,1,4,2,5,2399
36,27,9,2,1,2,4,0,1,3,0,0,1,0,0,2,1,1,2,3,8130
18,36,4,0,1,1,3,0,1,3,1,1,1,1,3,3,1,1,2,2,2320
21,24,4,0,1,2,4,0,1,1,2,3,3,1,0,1,1,2,2,4,2679
6,28,6,3,0,1,1,0,1,2,1,0,0,1,0,3,1,1,2,3,590
36,38,6,3,1,1,4,0,1,1,1,0,1,1,3,3,2,4,2,4,8339
12,39,2,1,1,1,4,1,0,1,1,4,0,1,3,3,2,4,2,4,646
9,35,4,2,1,1,2,0,1,3,1,2,3,1,3,3,2,1,2,4,1203
12,37,3,3,1,1,2,0,0,2,1,1,1,1,0,3,1,1,2,4,1410
12,43,8,1,1,1,3,0,1,3,1,0,1,1,3,3,1,1,2,4,3449
12,31,4,1,1,1,3,0,1,2,1,1,1,0,3,3,2,1,2,4,1124
36,28,9,0,1,1,4,0,1,1,1,2,1,0,3,3,2,4,2,2,8079
9,35,6,0,1,1,2,1,1,2,1,0,1,1,3,3,1,2,2,4,1247
18,33,3,0,1,1,1,1,0,2,1,2,1,1,1,3,1,1,2,3,2508
24,38,4,0,1,1,3,0,1,3,1,2,3,1,0,1,2,1,2,4,947
6,28,0,3,1,1,4,0,1,2,1,2,1,1,3,3,1,1,2,2,1047
8,24,0,3,1,1,2,0,1,1,2,1,1,1,0,3,1,1,2,1,1925
9,59,4,1,1,1,4,0,1,3,1,0,3,1,0,3,1,4,2,1,2576
10,33,4,0,1,1,2,1,0,3,1,1,1,1,3,3,1,0,2,4,2608
24,38,4,2,1,2,3,0,1,3,0,2,3,1,0,1,1,0,2,4,947
24,21,9,3,1,2,4,0,1,3,1,2,1,1,0,1,1,1,2,4,1124
12,39,4,3,1,1,4,0,1,3,1,0,3,1,3,1,1,4,2,4,2396
9,26,4,3,1,1,1,0,1,1,1,1,1,1,0,3,1,1,2,1,4756
18,31,0,1,1,1,2,0,0,1,1,2,1,1,3,3,1,1,1,4,1295
24,40,6,3,1,3,4,1,1,3,1,0,1,1,3,1,1,4,2,2,4111
24,31,3,0,1,1,2,0,1,3,1,3,1,1,3,3,1,3,2,4,929
