sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,2,189843,0,40,37,2,0,11,9
1,4,0,1,2,38,2,182926,0,45,40,3,0,9,13
1,4,0,0,2,38,2,119156,0,40,52,2,0,11,9
1,4,0,0,2,38,2,112432,0,40,37,6,0,11,9
1,4,0,0,4,38,2,202871,0,40,23,0,3,15,10
1,4,0,0,4,38,2,174714,0,40,20,5,3,11,9
1,4,0,0,4,38,2,189203,0,40,19,5,3,11,9
1,4,0,0,4,38,2,162228,0,40,34,2,3,11,9
0,4,0,0,4,38,2,203894,0,40,22,7,3,11,9
0,4,0,0,0,38,2,188096,0,40,27,12,4,15,10
1,4,0,0,2,38,2,182062,0,40,42,2,0,11,9
1,4,0,0,2,38,2,182621,0,40,34,6,0,11,9
0,4,0,0,4,38,2,170230,0,40,23,7,3,11,9
1,4,0,0,2,38,2,181220,0,40,30,5,0,11,9
0,4,0,0,4,38,2,116613,0,30,23,0,3,9,13
1,4,0,0,2,38,2,168071,0,40,35,2,0,11,9
1,4,0,0,4,38,2,182117,0,40,23,2,3,15,10
1,4,0,0,2,38,2,204984,0,40,59,2,0,11,9
1,4,0,1,2,38,2,181220,0,50,36,9,0,9,13
0,4,0,0,4,38,2,109814,0,40,31,0,1,11,9
0,4,0,0,4,38,2,199555,0,40,23,0,1,11,9
1,4,0,0,2,38,2,169383,0,40,37,2,0,11,9
1,4,0,0,4,38,2,162228,0,40,23,2,3,11,9
1,4,0,1,2,38,2,209609,0,40,34,2,0,15,10
1,4,0,0,4,38,2,190227,0,40,23,2,3,11,9
0,4,0,0,0,38,2,117312,0,40,48,0,4,11,9
0,4,0,0,4,38,2,169583,0,40,24,11,3,9,13
1,4,0,0,2,38,2,184659,0,40,41,2,0,11,9
1,4,0,0,2,38,2,174533,0,40,36,2,0,11,9
1,4,0,0,4,38,2,169699,0,40,21,5,3,11,9
0,4,0,0,4,38,2,178102,0,40,24,0,3,9,13
1,4,0,0,2,38,2,117683,0,40,35,6,0,11,9
0,4,0,0,4,38,2,113658,0,40,25,0,1,9,13
0,4,0,0,4,38,2,193949,0,40,23,11,3,9,13
0,4,0,0,0,38,2,159732,0,40,57,0,1,15,10
1,4,0,0,4,38,2,186314,0,40,20,5,3,11,9
1,4,0,0,2,38,2,111415,0,40,48,2,0,11,9
0,4,0,0,4,38,2,167979,0,30,20,11,3,15,10
1,4,0,0,2,38,2,183523,0,40,38,2,0,11,9
1,4,0,0,4,38,2,203488,0,40,25,11,3,11,9
1,4,0,0,2,38,4,19302,0,60,34,2,0,11,9
1,4,0,1,2,38,2,112906,0,40,43,2,0,15,10
1,4,0,0,4,38,2,197288,0,40,19,5,3,11,9
1,4,0,0,2,38,2,108140,0,40,46,2,0,11,9
1,4,0,0,4,38,2,193285,0,40,25,0,3,11,9
0,4,0,0,4,38,2,108287,0,40,25,0,3,11,9
1,4,0,0,2,38,2,111415,0,40,35,2,0,11,9
0,4,0,0,0,38,2,110554,0,40,31,0,4,11,9
1,4,0,1,2,38,2,168322,0,40,35,3,0,15,10
1,4,0,0,2,38,2,167159,0,40,61,13,0,4,3
1,4,0,0,2,38,4,101299,0,35,47,2,0,15,10
1,4,0,1,2,38,2,190290,0,40,34,3,0,9,13
1,4,0,0,4,38,2,193372,0,40,25,5,3,11,9
0,4,0,0,4,38,2,184756,0,40,27,0,1,9,13
1,4,0,1,2,38,2,160362,0,50,30,3,0,11,9
1,4,0,0,2,38,2,114691,0,50,41,3,0,11,9
1,4,0,1,2,38,2,182062,0,40,47,3,0,11,9
1,4,0,0,2,38,2,190759,0,40,40,13,0,15,10
1,4,0,0,2,38,2,192337,0,40,33,2,0,11,9
1,4,0,0,2,38,2,185177,0,40,34,0,0,11,9
0,4,0,0,4,38,2,106179,0,40,24,0,3,15,10
0,4,0,0,4,38,2,174394,0,35,20,0,3,15,10
1,4,0,1,2,38,2,19302,0,40,40,9,0,12,14
1,4,0,0,2,38,2,119156,0,40,47,6,0,11,9
1,4,0,0,4,38,2,208946,0,40,28,2,1,15,10
0,4,0,0,0,38,2,177121,0,40,38,0,4,11,9
1,4,0,0,2,38,2,185047,0,40,36,2,0,11,9
1,4,0,0,4,38,2,180758,0,40,26,2,3,11,9
1,4,0,0,2,38,2,203482,0,40,30,2,0,11,9
1,4,0,1,2,38,2,176683,0,40,33,2,0,8,11
0,4,0,0,0,38,2,192870,0,40,42,0,4,11,9
1,4,0,0,4,38,2,111128,0,40,21,2,3,11,9
1,4,0,0,2,38,2,174938,0,50,47,13,0,11,9
1,4,0,0,4,38,2,236696,0,40,22,2,3,11,9
1,4,0,1,2,38,2,188330,0,40,43,3,0,12,14
1,4,0,0,2,38,2,193882,0,40,59,2,0,11,9
1,4,0,0,4,38,2,194723,0,40,22,5,1,15,10
1,4,0,0,2,38,2,175127,0,40,36,2,0,11,9
1,4,0,0,2,38,2,119793,0,40,36,2,0,11,9
0,4,0,0,0,38,2,168906,0,40,49,6,1,11,9
0,4,0,0,0,38,2,193290,0,38,42,0,1,15,10
1,4,0,1,2,38,2,159726,0,40,38,9,0,9,13
1,4,0,0,2,38,2,176795,0,40,35,2,0,11,9
1,4,0,0,2,38,2,190762,0,40,34,11,0,15,10
0,4,0,0,4,38,2,117789,0,20,17,11,3,0,6
1,4,0,1,2,38,2,175925,0,40,44,3,0,12,14
1,4,0,0,4,38,2,160594,0,40,29,2,3,11,9
1,4,0,1,2,38,2,191503,0,40,44,3,0,9,13
1,4,0,1,2,38,2,185385,0,50,45,3,0,9,13
1,4,0,0,4,38,2,208946,0,40,22,7,1,11,9
1,4,0,0,4,38,2,113936,0,40,33,2,1,15,10
0,4,0,0,0,38,2,182715,0,40,27,0,3,11,9
0,4,0,0,4,38,2,176486,0,40,27,12,1,9,13
1,4,0,0,2,38,2,193130,0,40,43,13,0,11,9
1,4,0,0,2,38,2,193255,0,40,36,2,0,11,9
1,4,0,0,4,38,2,174938,0,40,24,11,3,11,9
1,4,0,0,2,38,2,165799,0,40,44,5,0,11,9
0,4,0,0,0,38,2,191894,0,40,37,0,4,11,9
0,4,0,0,4,38,2,187161,0,40,23,0,1,9,13
0,4,0,0,0,38,2,195744,0,40,45,0,4,15,10
1,4,0,0,2,38,2,173590,0,40,39,2,0,11,9
0,4,0,0,4,38,2,186420,0,30,24,0,3,15,10
0,4,0,0,4,38,2,200153,0,40,24,0,1,9,13
1,4,0,0,4,38,2,109952,0,20,20,5,3,15,10
0,4,0,0,4,38,2,189838,0,30,19,7,1,11,9
0,4,0,0,0,38,2,176027,0,40,47,0,4,11,9
0,4,0,0,0,38,2,191389,0,40,36,0,4,11,9
1,4,0,0,2,38,2,187715,0,40,30,13,0,11,9
1,4,0,0,4,38,2,110978,0,40,21,6,3,11,9
0,4,0,0,4,38,2,189219,0,40,20,7,1,15,10
1,4,0,0,2,38,2,111377,0,40,32,2,0,11,9
0,4,0,0,4,38,2,176178,0,40,21,11,3,15,10
1,4,0,0,2,38,2,208302,0,40,32,2,0,11,9
0,4,0,0,0,38,2,197748,0,40,39,11,4,11,9
1,4,0,1,2,38,2,192768,0,40,37,3,0,9,13
1,4,0,1,2,38,2,145574,0,40,55,2,0,15,10
1,4,0,1,2,38,2,153976,0,40,50,2,0,11,9
1,4,0,0,4,38,2,177125,0,40,32,12,1,15,10
