sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,4,38,2,160625,0,40,21,2,3,11,9
1,4,0,1,2,38,2,168211,0,40,43,2,0,15,10
1,4,0,0,2,38,2,175769,0,40,33,2,0,11,9
1,4,0,0,2,38,2,185099,0,40,37,5,0,15,10
0,4,0,0,4,38,2,182541,0,40,26,0,1,11,9
1,4,0,0,2,38,2,116391,0,40,32,2,0,11,9
1,4,0,0,2,38,2,176185,0,40,36,2,0,11,9
1,4,0,0,2,38,2,184813,0,40,50,2,0,11,9
1,4,0,0,2,38,2,115562,0,40,61,9,0,15,10
1,4,0,0,2,38,2,182541,0,40,37,2,0,15,10
1,4,0,0,2,38,2,168262,0,40,43,2,0,11,9
1,4,0,0,2,38,2,119793,0,40,28,2,0,11,9
1,4,0,0,2,38,2,102359,0,40,35,6,0,11,9
0,4,0,0,4,38,2,181761,0,40,21,7,3,11,9
1,4,0,0,4,38,2,194901,0,40,22,0,3,11,9
1,4,0,0,2,38,2,188246,0,40,40,13,0,11,9
1,4,0,0,4,38,2,201680,0,30,19,7,3,15,10
1,4,0,0,4,38,2,174461,0,40,22,0,3,15,10
1,4,0,0,2,38,2,115323,0,40,26,5,0,15,10
0,4,0,0,4,38,2,117789,0,40,21,11,3,15,10
1,4,0,0,2,38,2,168262,0,40,47,2,0,11,9
1,4,0,0,2,38,2,206051,0,40,58,2,0,11,9
0,4,0,0,0,38,2,169182,0,38,45,0,4,15,10
1,4,0,0,2,38,2,185846,0,40,44,2,0,15,10
1,4,0,0,2,38,2,197997,0,40,27,13,0,11,9
1,4,0,0,2,38,2,201127,0,40,47,2,0,11,9
0,4,0,0,4,38,2,193949,0,40,21,6,3,11,9
1,4,0,0,4,38,2,112650,0,40,24,2,3,11,9
1,4,0,0,2,38,2,205100,0,50,38,13,0,11,9
1,4,0,0,4,38,2,236696,0,20,22,11,3,15,10
1,4,0,0,4,38,2,175262,0,40,21,0,3,15,10
1,4,0,0,2,38,2,177211,0,40,31,5,0,11,9
1,4,0,0,4,38,2,204516,0,40,23,11,1,9,13
1,4,0,0,2,38,2,175262,0,40,21,6,0,11,9
1,4,0,0,2,38,2,175769,0,40,39,2,0,11,9
1,4,0,0,4,38,2,114691,0,40,31,2,1,11,9
0,4,0,0,0,38,2,194630,0,40,34,0,4,15,10
1,4,0,0,2,38,2,117849,0,40,33,9,0,9,13
0,4,0,0,4,38,2,197344,0,40,29,0,1,11,9
1,4,0,1,2,38,2,124692,0,40,46,2,0,15,10
1,4,0,0,2,38,2,193042,0,45,27,3,0,15,10
1,4,0,0,2,38,2,182303,0,40,39,2,0,11,9
1,4,0,0,4,38,2,108293,0,40,32,2,1,11,9
1,4,0,1,2,38,2,168539,0,40,51,9,0,15,10
1,4,0,1,2,38,2,186172,0,40,41,9,0,9,13
1,4,0,1,2,38,2,191357,0,40,50,2,0,11,9
1,4,0,0,2,38,2,200511,0,45,51,9,0,11,9
1,4,0,0,4,38,2,188171,0,40,19,5,3,11,9
1,4,0,1,2,38,2,192894,0,40,35,6,0,11,9
1,4,0,0,4,38,2,108542,0,40,21,2,3,15,10
0,4,0,0,4,38,2,175023,0,40,25,6,1,2,8
1,4,0,0,2,38,2,185177,0,40,45,13,0,11,9
0,4,0,0,0,38,2,159442,0,40,33,0,4,15,10
1,4,0,0,2,38,2,200511,0,40,61,13,0,5,4
0,4,0,0,4,38,2,178922,0,40,23,0,3,15,10
0,4,0,0,4,38,2,198996,0,35,22,11,3,15,10
1,4,0,0,4,38,2,194630,0,40,23,3,3,9,13
0,4,0,0,4,38,2,176684,0,40,25,0,3,15,10
1,4,0,0,2,38,2,117295,0,40,31,2,0,11,9
0,4,0,0,4,38,2,198183,0,40,22,0,1,11,9
1,4,0,0,4,38,2,184710,0,40,24,2,3,11,9
1,4,0,0,2,38,2,202027,0,40,37,0,0,11,9
1,4,0,1,2,38,2,210736,0,40,51,9,0,12,14
0,4,0,0,0,38,2,165315,0,40,34,7,4,11,9
1,4,0,1,2,38,2,177705,0,40,41,2,0,11,9
1,4,0,1,2,38,2,176185,0,40,42,11,0,15,10
1,4,0,1,2,38,2,115023,0,40,46,11,0,15,10
1,4,0,1,2,38,2,195258,0,50,39,3,0,9,13
1,4,0,0,2,38,4,213321,0,40,51,2,0,15,10
0,4,0,0,4,38,2,187161,0,40,30,0,1,11,9
1,4,0,0,4,38,2,112847,0,40,21,5,3,15,10
1,4,0,0,2,38,2,216214,0,40,36,0,0,11,9
0,4,0,0,4,38,2,193586,0,40,20,7,3,15,10
1,4,0,0,2,38,2,201122,0,40,26,6,0,11,9
1,4,0,1,2,38,2,209057,0,40,49,9,0,9,13
1,4,0,0,4,38,2,117767,0,40,25,2,1,11,9
1,4,0,1,2,38,2,160662,0,40,45,3,0,12,14
0,4,0,0,0,38,2,168521,0,40,43,11,4,15,10
1,4,0,0,2,38,2,115963,0,40,43,2,0,11,9
1,4,0,0,2,38,2,200559,0,40,34,6,0,11,9
1,4,0,0,4,38,2,176756,0,40,34,2,1,11,9
1,4,0,1,2,38,2,160634,0,40,54,11,0,15,10
1,4,0,0,4,38,2,176321,0,40,25,5,3,11,9
1,4,0,1,2,38,2,170174,0,40,46,3,0,9,13
0,4,0,0,4,38,2,202203,0,40,24,0,3,9,13
1,4,0,0,2,38,2,176185,0,40,41,13,0,11,9
1,4,0,0,2,38,2,191681,0,40,36,2,0,11,9
0,4,0,0,4,38,2,176486,0,40,22,0,3,11,9
0,4,0,0,4,38,2,117606,0,40,23,0,1,9,13
0,4,0,0,0,38,2,118551,0,38,39,0,4,15,10
0,4,0,0,4,38,2,184117,0,40,21,0,3,11,9
1,4,0,0,2,38,2,123011,0,40,35,2,0,11,9
1,4,0,0,4,38,2,205152,0,40,32,3,3,9,13
1,4,0,0,2,38,2,176101,0,40,60,13,0,0,6
1,4,0,0,2,38,2,189933,0,40,30,2,0,11,9
0,4,0,0,4,38,2,197642,0,40,24,0,3,15,10
1,4,0,0,2,38,2,181091,0,40,36,13,0,15,10
1,4,0,0,4,38,2,208470,0,40,23,11,1,15,10
1,4,0,1,2,38,2,159726,0,40,49,9,0,9,13
0,4,0,0,4,38,2,193090,0,40,23,0,3,11,9
1,4,0,1,2,38,2,185099,0,40,32,2,0,11,9
1,4,0,1,2,38,2,153486,0,40,40,9,0,12,14
1,4,0,0,2,38,2,176814,0,40,32,13,0,11,9
1,4,0,0,4,38,2,176683,0,40,21,2,3,11,9
1,4,0,1,2,38,2,192982,0,40,49,2,0,11,9
1,4,0,0,2,38,2,193472,0,40,35,2,0,11,9
0,4,0,0,0,38,2,184655,0,40,31,0,1,15,10
1,4,0,0,2,38,2,186009,0,50,32,11,0,11,9
1,4,0,0,2,38,4,172281,0,50,33,2,0,11,9
1,4,0,0,4,38,2,176756,0,40,23,0,3,15,10
1,4,0,0,2,38,2,115085,0,40,39,2,0,11,9
1,4,0,0,2,38,2,208358,0,50,36,2,0,11,9
1,4,0,0,2,38,2,200970,0,40,32,6,0,11,9
1,4,0,0,4,38,2,170108,0,40,25,5,3,15,10
1,4,0,0,2,38,2,114537,0,40,29,9,0,9,13
0,4,0,0,0,38,2,167336,0,40,37,0,4,11,9
1,4,0,1,2,38,2,182062,0,40,47,12,0,15,10
1,4,0,0,4,38,2,193188,0,40,26,2,3,11,9
1,4,0,0,2,38,2,205410,0,40,48,2,0,11,9
0,4,0,0,0,38,2,115244,0,40,41,0,4,11,9
1,4,0,0,2,38,2,187563,0,40,31,2,0,11,9
1,4,0,0,2,38,2,168794,0,40,47,13,0,11,9
0,4,0,0,4,38,2,184117,0,40,33,0,4,11,9
1,4,0,0,2,38,2,197286,0,40,29,5,0,11,9
0,4,0,0,4,38,2,184720,0,40,22,7,3,15,10
0,4,0,0,0,38,2,170070,0,40,32,0,4,15,10
1,4,0,0,4,38,2,208946,0,40,21,2,3,15,10
1,4,0,1,2,38,2,190044,0,50,36,2,0,15,10
1,4,0,0,4,38,2,191385,0,40,29,12,1,8,11
1,4,0,0,4,38,2,200471,0,40,20,6,3,11,9
0,4,0,0,4,38,2,108887,0,30,21,7,3,11,9
0,4,0,0,0,38,2,202872,0,40,32,0,4,11,9
0,4,0,0,4,38,2,170800,0,20,18,11,3,1,7
0,4,0,0,4,38,2,174714,0,40,23,9,3,9,13
0,4,0,0,4,38,2,186648,0,40,22,7,3,11,9
1,4,0,1,2,38,2,177705,0,40,51,11,0,15,10
1,4,0,0,2,38,2,194698,0,40,30,11,0,15,10
0,4,0,0,4,38,2,177421,0,20,19,7,3,11,9
0,4,0,0,4,38,2,176321,0,40,29,7,3,11,9
1,4,0,0,4,38,2,113364,0,40,24,2,1,11,9
0,4,0,0,0,38,2,179281,0,40,37,0,4,11,9
1,4,0,0,2,38,2,193459,0,40,51,2,0,11,9
0,4,0,0,0,38,2,170070,0,40,49,0,1,11,9
1,4,0,1,2,38,2,154374,0,40,46,11,0,15,10
1,4,0,0,2,38,2,175958,0,40,26,2,0,11,9
0,4,0,0,0,38,2,182612,0,40,41,0,4,11,9
0,4,0,0,4,38,2,199426,0,40,24,0,3,9,13
1,4,0,1,2,38,2,176992,0,40,50,9,0,15,10
1,4,0,0,4,38,2,191807,0,40,23,7,3,11,9
1,4,0,1,2,38,2,185846,0,40,41,11,0,9,13
1,4,0,0,2,38,2,190895,0,40,32,6,0,11,9
1,4,0,0,4,38,2,113936,0,40,29,2,1,11,9
1,4,0,0,4,38,2,176683,0,50,22,5,3,15,10
1,4,0,0,4,38,2,176683,0,40,26,6,3,11,9
0,4,0,0,4,38,2,107682,0,40,29,0,1,15,10
1,4,0,0,2,38,4,177675,0,40,44,2,0,11,9
1,4,0,0,2,38,2,113838,0,40,40,6,0,15,10
1,4,0,0,4,38,2,192259,0,40,28,2,3,11,9
1,4,0,0,2,38,2,175127,0,40,34,2,0,11,9
1,4,0,0,2,38,2,165474,0,40,37,2,0,15,10
1,4,0,1,2,38,2,192894,0,50,43,9,0,9,13
1,4,0,0,4,38,2,191910,0,40,32,2,3,11,9
0,4,0,0,4,38,2,157131,0,40,34,0,1,11,9
0,4,0,0,4,38,2,179471,0,40,24,3,3,9,13
1,4,0,0,4,38,2,117222,0,40,24,0,3,9,13
1,4,0,1,2,38,2,177905,0,40,51,2,0,11,9
1,4,0,0,4,38,2,180052,0,40,28,2,3,11,9
1,4,0,0,4,38,2,108140,0,40,24,2,3,15,10
0,4,0,0,0,38,2,143046,0,40,55,0,1,11,9
1,4,0,0,2,38,2,172926,0,40,36,11,0,11,9
1,4,0,0,2,38,2,206609,0,50,33,11,0,11,9
1,4,0,0,2,38,2,114758,0,40,38,13,0,15,10
1,4,0,0,2,38,2,197286,0,40,34,6,0,15,10
1,4,0,0,2,38,2,192017,0,40,39,6,0,11,9
1,4,0,0,2,38,2,206521,0,40,37,2,0,15,10
1,4,0,1,2,38,2,189664,0,40,30,2,0,11,9
1,4,0,1,2,38,2,177905,0,40,44,2,0,15,10
1,4,0,0,4,38,2,174789,0,50,27,5,1,15,10
1,4,0,0,2,38,2,198096,0,40,51,6,0,11,9
1,4,0,0,2,38,2,194580,0,40,37,6,0,11,9
1,4,0,0,4,38,2,177597,0,40,20,2,3,11,9
1,4,0,0,2,38,2,190290,0,40,28,9,0,9,13
0,4,0,0,4,38,2,184678,0,40,21,0,3,11,9
1,4,0,0,2,38,2,113481,0,40,50,2,0,11,9
1,4,0,1,2,38,2,170411,0,40,44,2,0,11,9
1,4,0,0,2,38,2,194791,0,40,36,2,0,11,9
1,4,0,1,2,38,2,115932,0,40,48,2,0,9,13
1,4,0,0,4,38,2,204641,0,40,21,2,3,11,9
1,4,0,0,4,38,2,197286,0,40,22,6,3,11,9
1,4,0,0,2,38,2,176101,0,40,52,6,0,11,9
1,4,0,1,2,38,3,190511,0,45,44,3,0,11,9
1,4,0,1,2,38,2,168211,0,40,38,11,0,9,13
1,4,0,0,2,38,2,197731,0,40,47,13,0,11,9
1,4,0,0,4,38,2,208395,0,40,26,2,1,15,10
0,4,0,0,0,38,2,160029,0,40,38,0,4,15,10
0,4,0,0,4,38,2,117606,0,40,25,0,1,9,13
1,4,0,0,2,38,2,102130,0,40,30,2,0,11,9
1,4,0,1,2,38,2,186035,0,40,41,3,0,9,13
1,4,0,0,4,38,2,204641,0,40,22,5,3,11,9
0,4,0,0,0,38,2,143046,0,38,41,0,4,15,10
1,4,0,1,2,38,2,199058,0,50,31,2,0,15,10
1,4,0,0,2,38,2,167440,0,40,40,2,0,11,9
1,4,0,0,2,38,2,197838,0,40,58,6,0,11,9
1,4,0,0,2,38,2,176683,0,40,40,2,0,11,9
0,4,0,0,4,38,2,188888,0,40,29,0,1,9,13
1,4,0,0,4,38,2,174789,0,40,27,11,1,9,13
1,4,0,0,2,38,2,189933,0,40,32,6,0,11,9
1,4,0,0,2,38,2,197915,0,40,31,2,0,11,9
0,4,0,0,4,38,2,185452,0,40,24,7,3,11,9
1,4,0,1,2,38,2,191329,0,45,34,3,0,9,13
1,4,0,0,2,38,2,185099,0,40,36,2,0,11,9
0,4,0,0,4,38,2,202203,0,40,22,0,3,9,13
1,4,0,0,4,38,2,208946,0,50,22,9,3,9,13
0,4,0,0,0,38,2,205895,0,40,42,9,4,15,10
1,4,0,0,2,38,2,183608,0,40,35,2,0,11,9
1,4,0,0,4,38,2,170800,0,40,20,5,3,11,9
1,4,0,0,4,38,2,199694,0,40,24,0,3,15,10
1,4,0,1,2,38,2,188436,0,50,33,11,0,9,13
1,4,0,0,2,38,2,170017,0,40,26,2,0,11,9
1,4,0,0,2,38,2,117381,0,40,36,2,0,11,9
1,4,0,0,2,38,2,111128,0,40,36,2,0,11,9
1,4,0,1,2,38,2,190072,0,40,44,9,0,9,13
1,4,0,0,4,38,2,160625,0,20,18,7,3,11,9
1,4,0,0,2,38,4,111945,0,60,36,13,0,11,9
1,4,0,0,4,38,2,198148,0,40,19,2,1,11,9
0,4,0,0,4,38,2,185621,0,40,23,7,3,11,9
1,4,0,1,2,38,2,119793,0,45,46,11,0,15,10
1,4,0,0,4,38,2,203488,0,40,27,2,3,11,9
1,4,0,1,2,38,2,176992,0,40,47,2,0,11,9
1,4,0,0,2,38,2,236769,0,50,28,13,0,11,9
1,4,0,0,2,38,2,115784,0,40,33,2,0,11,9
1,4,0,1,2,38,2,175696,0,50,44,9,0,12,14
1,4,0,0,4,38,2,174788,0,40,23,2,3,15,10
1,4,0,0,2,38,2,195949,0,45,38,2,0,11,9
1,4,0,1,2,38,2,188069,0,50,34,3,0,9,13
1,4,0,0,4,38,2,115677,0,40,22,7,1,11,9
1,4,0,0,2,38,2,187821,0,40,44,5,0,11,9
0,4,0,0,4,38,2,202203,0,20,18,7,3,15,10
1,4,0,0,2,38,2,162667,0,40,47,6,0,11,9
1,4,0,0,2,38,2,177211,0,40,61,2,0,11,9
0,4,0,0,4,38,2,126613,0,40,30,7,1,11,9
1,4,0,1,2,38,2,159187,0,40,45,9,0,9,13
1,4,0,0,4,38,2,188950,0,40,25,11,1,15,10
1,4,0,0,2,38,2,205339,0,40,33,2,0,11,9
1,4,0,0,2,38,2,203067,0,40,31,2,0,11,9
1,4,0,1,2,38,2,193042,0,50,31,3,0,9,13
1,4,0,0,2,38,2,176683,0,40,59,11,0,11,9
1,4,0,0,4,38,2,204653,0,40,24,6,3,15,10
1,4,0,0,4,38,2,197997,0,40,20,5,3,11,9
1,4,0,1,2,38,2,186172,0,40,42,2,0,11,9
1,4,0,1,2,38,2,187370,0,40,54,9,0,15,10
0,4,0,0,4,38,2,175642,0,40,25,11,3,11,9
1,4,0,1,2,38,2,213140,0,40,52,2,0,11,9
0,4,0,0,4,38,2,178922,0,40,22,0,3,9,13
0,4,0,0,4,38,2,108574,0,40,20,0,3,11,9
1,4,0,1,2,38,2,145441,0,40,53,2,0,11,9
1,4,0,0,4,38,2,200997,0,40,22,3,3,11,9
1,4,0,0,2,38,2,187581,0,40,31,6,0,11,9
0,4,0,0,0,38,2,105936,0,40,42,0,1,11,9
1,4,0,0,4,38,2,177072,0,40,27,2,1,11,9
1,4,0,0,2,38,2,113364,0,40,40,6,0,11,9
0,4,0,0,4,38,2,187901,0,30,18,7,3,15,10
1,4,0,1,2,38,2,185027,0,40,53,3,0,12,14
0,4,0,0,0,38,2,190776,0,40,50,3,1,15,10
0,4,0,0,0,38,2,107882,0,40,49,0,1,11,9
0,4,0,0,4,38,2,206051,0,40,22,7,3,15,10
1,4,0,0,2,38,2,172822,0,40,52,13,0,11,9
1,4,0,0,4,38,2,214542,0,40,22,2,3,11,9
1,4,0,0,2,38,2,210736,0,50,40,13,0,15,10
0,4,0,0,0,38,2,193488,0,40,36,11,3,11,9
1,4,0,0,4,38,2,197997,0,40,28,2,1,11,9
1,4,0,0,2,38,2,169469,0,40,36,2,0,15,10
0,4,0,0,4,38,2,197202,0,30,20,7,3,15,10
1,4,0,0,2,38,4,107452,0,40,39,2,0,15,10
1,4,0,0,4,38,2,201865,0,20,24,5,1,15,10
1,4,0,0,2,38,2,170108,0,40,36,6,0,11,9
1,4,0,0,2,38,2,176185,0,40,32,6,0,11,9
1,4,0,1,2,38,2,190290,0,50,39,3,0,9,13
0,4,0,0,4,38,2,184277,0,40,23,3,3,9,13
0,4,0,0,0,38,2,153436,0,40,30,11,4,15,10
1,4,0,0,2,38,2,189933,0,40,60,5,0,11,9
1,4,0,0,2,38,4,167415,0,40,60,11,0,15,10
1,4,0,1,2,38,2,174789,0,40,49,2,0,11,9
1,4,0,0,4,38,2,195576,0,40,23,2,1,11,9
1,4,0,0,2,38,2,199761,0,40,33,2,0,11,9
1,4,0,1,2,38,2,121124,0,40,48,2,0,15,10
1,4,0,1,2,38,2,145409,0,50,50,11,0,11,9
1,4,0,0,2,38,2,190511,0,40,60,7,0,15,10
0,4,0,0,4,38,2,195994,0,40,21,7,1,11,9
1,4,0,0,2,38,2,198170,0,40,33,6,0,11,9
1,4,0,0,2,38,2,168322,0,40,35,2,0,11,9
1,4,0,0,2,38,2,111387,0,40,34,6,0,11,9
1,4,0,0,2,38,2,109089,0,40,42,13,0,11,9
1,4,0,1,2,38,2,125000,0,45,34,3,0,12,14
1,4,0,0,2,38,2,165474,0,40,38,2,0,11,9
1,4,0,0,4,38,2,174533,0,50,27,11,1,9,13
1,4,0,1,2,38,2,126675,0,50,46,3,0,9,13
1,4,0,0,4,38,2,194791,0,40,22,0,3,15,10
0,4,0,0,0,38,2,172581,0,38,40,0,4,15,10
0,4,0,0,4,38,2,181714,0,40,22,0,1,15,10
1,4,0,0,4,38,2,192779,0,40,24,3,3,11,9
1,4,0,1,2,38,2,145441,0,40,45,9,0,9,13
1,4,0,0,4,38,2,174789,0,40,31,2,3,11,9
1,4,0,0,2,38,2,183611,0,40,24,2,0,11,9
1,4,0,0,2,38,4,206889,0,40,57,2,0,5,4
1,4,0,0,4,38,2,175878,0,40,20,11,1,15,10
1,4,0,0,4,38,2,172232,0,40,31,0,3,11,9
1,4,0,0,4,38,2,174789,0,40,34,0,3,9,13
1,4,0,1,2,38,3,190228,0,50,41,3,0,15,10
1,4,0,0,2,38,2,176101,0,40,29,13,0,11,9
1,4,0,0,2,38,2,216999,0,40,32,11,0,11,9
0,4,0,0,4,38,2,113688,0,40,25,0,3,15,10
1,4,0,0,4,38,2,108557,0,40,29,6,1,11,9
1,4,0,0,2,38,2,182556,0,40,42,13,0,11,9
1,4,0,0,2,38,2,208395,0,40,32,2,0,11,9
1,4,0,1,2,38,2,193524,0,50,38,3,0,11,9
1,4,0,0,2,38,2,204235,0,40,36,6,0,11,9
1,4,0,0,2,38,2,194940,0,40,42,6,0,11,9
1,4,0,0,4,38,2,198148,0,40,25,9,1,9,13
0,4,0,0,4,38,2,202199,0,40,24,7,3,15,10
0,4,0,0,4,38,2,187397,0,40,24,0,3,9,13
1,4,0,1,2,38,2,175759,0,40,36,2,0,15,10
1,4,0,0,4,38,2,207568,0,50,29,11,1,9,13
0,4,0,0,4,38,2,118769,0,40,21,7,3,11,9
1,4,0,0,4,38,2,202373,0,40,23,5,3,11,9
0,4,0,0,4,38,2,193090,0,20,18,11,3,2,8
0,4,0,0,4,38,2,202187,0,40,22,0,1,15,10
1,4,0,0,2,38,2,203488,0,40,30,2,0,11,9
1,4,0,0,4,38,2,160968,0,40,34,2,1,11,9
1,4,0,0,2,38,2,200511,0,40,27,2,0,11,9
0,4,0,0,4,38,2,198668,0,40,22,0,3,11,9
1,4,0,0,2,38,2,168782,0,40,60,0,0,8,11
1,4,0,0,2,38,2,186172,0,40,43,6,0,11,9
1,4,0,0,4,38,2,173495,0,40,23,6,3,15,10
1,4,0,0,2,38,2,177211,0,40,46,13,0,11,9
1,4,0,1,2,38,2,19302,0,40,54,2,0,11,9
1,4,0,1,2,38,2,168212,0,40,42,3,0,15,10
1,4,0,0,4,38,2,191254,0,40,20,0,3,15,10
0,4,0,0,0,38,2,173613,0,40,53,0,4,15,10
0,4,0,0,0,38,2,169122,0,40,30,0,4,11,9
0,4,0,0,0,38,2,185057,0,40,28,6,4,11,9
1,4,0,0,4,38,2,188571,0,40,20,5,3,11,9
0,4,0,0,0,38,2,145389,0,40,40,0,4,11,9
1,4,0,1,2,38,2,115932,0,40,32,3,0,9,13
1,4,0,0,2,38,2,199227,0,40,45,11,0,11,9
0,4,0,0,4,38,2,107801,0,20,18,7,3,1,7
1,4,0,0,2,38,2,191385,0,40,51,2,0,11,9
1,4,0,1,2,38,2,190525,0,40,32,3,0,9,13
1,4,0,0,2,38,2,192017,0,40,38,13,0,11,9
1,4,0,0,2,38,2,111128,0,40,58,2,0,11,9
1,4,0,0,2,38,2,195897,0,50,36,11,0,11,9
1,4,0,0,2,38,2,202027,0,40,35,2,0,11,9
1,4,0,0,2,38,2,186934,0,40,24,2,0,15,10
1,4,0,0,2,38,4,111746,0,40,31,2,0,15,10
1,4,0,0,4,38,2,114060,0,40,26,5,2,11,9
0,4,0,0,0,38,2,147653,0,40,40,3,4,9,13
0,4,0,0,0,38,2,195994,0,40,33,0,4,11,9
0,4,0,0,0,38,2,119198,0,40,31,0,4,11,9
1,4,0,0,2,38,2,176716,0,40,33,6,0,11,9
1,4,0,1,2,38,2,155489,0,50,37,3,0,12,14
0,4,0,0,4,38,2,198668,0,40,20,0,3,15,10
0,4,0,0,4,38,2,200973,0,40,27,7,1,15,10
1,4,0,0,2,38,2,189933,0,40,29,2,0,11,9
1,4,0,1,2,38,2,180284,0,40,48,2,0,15,10
1,4,0,0,4,38,2,108542,0,40,25,5,3,11,9
1,4,0,0,4,38,2,190968,0,40,23,2,3,11,9
1,4,0,1,2,38,2,102569,0,40,40,6,0,15,10
1,4,0,0,2,38,2,165474,0,40,28,5,0,11,9
1,4,0,1,2,38,2,205932,0,40,38,3,0,15,10
1,4,0,0,2,38,2,115289,0,40,44,2,0,15,10
1,4,0,1,2,38,2,180985,0,40,31,3,0,11,9
0,4,0,0,4,38,2,236246,0,40,22,0,1,11,9
1,4,0,0,2,38,2,236861,0,40,42,6,0,11,9
1,4,0,0,4,38,2,176917,0,40,24,2,3,15,10
0,4,0,0,4,38,2,117606,0,40,19,0,1,15,10
1,4,0,0,4,38,2,198068,0,40,20,5,3,11,9
1,4,0,1,2,38,2,203776,0,40,50,2,0,11,9
