has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,21.6,11,2049.586,0,41,6,2,2,356.5,23,21,1
0,0,23.901,14,1552.68,0,48,15,2,21,500,1,24,0
0,0,7.609,24,1014.247,0,38,15,2,6,659,8,10,1
0,0,11.802,23,2126.263,0,39,17,1,11,926,19,15,1
0,0,0.588,6,1218.833,0,33,24,2,14,999,15,8,1
0,0,14.455,15,1819.663,0,38,4,1,11,500,0,19,0
0,0,16.356,19,577.295,0,36,23,1,15,310.9,11,10,1
0,0,2.517,14,13427.021,0,31,6,2,21,5000,15,1,0
0,0,4.334,15,1407.424,0,39,23,1,11,966.5,5,2,1
0,0,15.188,5,1881.986,0,36,16,1,19,668.25,15,17,1
0,0,1.323,15,2835.89,0,37,6,2,24,1833,23,21,1
0,0,1.449,11,16557.824,0,44,21,2,14,11500,24,15,0
0,0,1.298,19,1225.056,0,34,15,1,16,912,0,5,1
0,0,13.517,6,1110.013,0,28,15,2,14,400,21,18,0
0,0,13.334,11,2455.513,0,43,15,2,24,1106.71,23,19,1
0,0,0.365,6,1500,0,30,21,1,14,1500,15,23,0
0,0,5.734,23,3156.652,0,44,21,2,2,1100,6,24,0
0,0,21.572,23,741.564,0,38,6,2,10,249,2,24,0
0,0,1.647,6,1102.731,0,37,10,2,2,662,14,24,1
0,0,1.81,15,11776.116,0,34,0,1,16,6500,14,24,0
0,0,4.731,6,166.138,0,20,15,2,3,21.0,18,21,0
0,0,8.037,5,175.104,0,21,19,1,0,71,11,6,1
0,0,11.33,15,2951.484,0,49,24,2,21,1000,23,22,0
0,0,6.087,24,1018.702,0,43,15,1,21,662.25,23,10,1
0,0,4.675,15,12176.817,0,36,3,2,14,526,21,16,0
0,0,1.857,15,1656.754,0,34,0,1,11,1233.6,6,19,1
0,0,0.425,8,1215.43,0,33,10,1,23,960.7,4,19,1
0,0,1.957,23,1412.143,0,34,15,2,14,933.5,16,3,1
0,0,13.596,5,1650.062,0,40,4,1,11,500,19,10,0
0,0,7.262,16,2175.0,0,34,15,1,0,516.95,19,20,1
0,0,1.171,24,10350.345,0,38,16,2,15,930.48,23,8,0
0,0,8.759,8,470.736,0,22,6,2,14,200,7,24,0
0,0,9.377,10,4264.493,0,41,24,2,2,1200,6,15,0
0,0,4.348,10,3160.313,0,36,15,1,11,700,22,4,1
0,0,1.171,19,1413.771,0,34,5,1,23,933.6,16,0,1
0,0,1.084,15,2252.435,0,41,6,2,14,1500,24,16,0
0,0,0.999,24,194.158,0,42,23,2,8,161.3,6,21,0
0,0,4.429,19,5948.529,0,37,4,1,11,730,16,20,0
0,0,23.163,21,1472.731,0,36,24,1,15,328,1,14,1
0,0,2.278,23,2581.479,0,25,22,1,0,1647,20,16,1
0,0,1.205,15,17150.821,0,38,6,2,8,11550,7,24,0
0,0,12.996,15,2325.457,0,50,11,1,10,660.5,23,24,0
0,0,16.624,6,259.427,0,21,5,1,14,100,1,15,0
0,0,3.712,15,10913.353,0,34,4,2,2,4000,10,24,0
0,0,1.171,19,1494.938,0,37,5,1,23,1490.93,0,16,1
0,0,1.211,6,7700,0,35,24,2,10,6000,14,8,0
0,0,0.99,5,1349.476,0,39,16,1,19,1179.10,17,0,1
0,0,4.249,4,1178.614,0,38,15,1,19,669.21,5,10,1
0,0,0.343,14,1333.382,0,25,21,2,6,1008,15,3,1
0,0,2.524,8,17360,0,37,10,2,24,15000,18,6,0
0,0,4.129,10,11730.88,0,42,15,2,25,3000,3,16,0
0,0,10.863,0,4067.361,0,29,11,1,10,515.5,20,23,0
0,0,3.427,6,572.497,0,20,15,2,14,99.8,21,18,0
0,0,23.163,11,527.596,0,45,21,1,14,305,15,6,1
0,0,21.419,6,1753.319,0,37,23,2,8,300,16,14,1
0,0,3.204,24,1417.202,0,36,21,1,15,933.6,19,5,1
0,0,1.272,6,972.052,0,38,24,2,10,844.36,7,8,1
0,0,1.902,19,15599.615,0,42,16,1,15,12500,5,14,0
0,0,0.99,5,1760,0,32,4,1,19,1609,23,10,1
0,0,2.961,6,2371.904,0,32,24,2,2,1118.2,15,19,1
0,0,5.412,6,1001.739,0,36,15,1,11,709.94,24,18,1
0,0,1.068,24,14964.688,0,43,23,2,8,15000,6,19,0
0,0,2.727,19,1936.745,0,35,10,1,15,1533,3,16,1
0,0,1.449,2,10450.813,0,47,15,2,10,15000,19,12,0
0,0,12.622,23,2502.008,0,53,8,2,6,1000,7,10,0
0,0,1.924,8,1672.321,0,22,19,2,6,1000,2,14,0
0,0,1.944,8,177.577,0,20,7,2,6,98,18,25,0
0,0,1.005,11,1145.748,0,25,22,1,0,1145.748,6,19,1
0,0,10.863,16,2065.513,0,29,5,1,11,511.5,23,14,1
0,0,3.044,23,1043.929,0,31,6,1,15,774,14,8,1
0,0,1.127,6,651.531,0,22,18,2,14,300,19,8,0
0,0,12.996,6,1642.833,0,30,10,2,24,290,14,15,0
0,0,1.171,19,1456.283,0,37,4,1,11,1048.6,5,15,1
0,0,0.999,14,31625,0,32,19,2,23,25000,2,22,0
0,0,5.737,6,134.802,0,22,18,1,0,69,15,11,0
0,0,8.668,19,5487.046,0,36,23,1,5,1126.6,4,16,0
0,0,1.206,15,2838.239,0,37,8,2,2,1833.81,10,24,1
0,0,9.045,6,2020.786,0,32,24,2,2,500,23,10,0
0,0,1.563,15,1492.122,0,34,4,1,21,1194.7,5,19,1
0,0,1.381,6,2051.642,0,36,19,2,8,1442.87,7,3,1
0,0,12.175,8,177.468,0,24,3,2,6,137.9,7,25,0
0,0,0.868,14,15143.353,0,26,3,1,6,5000,15,21,0
0,0,2.316,14,10176.815,0,31,6,2,15,5000,21,3,0
0,0,1.957,18,1545.321,0,22,15,2,6,1200,8,14,0
0,0,1.949,5,1652.211,0,26,19,1,9,1610.28,6,11,1
0,0,2.508,15,1203.506,0,31,25,1,23,787.165,14,16,1
0,0,3.712,6,3534.848,0,23,18,2,14,4500,15,25,0
0,0,9.528,25,1984.082,0,31,0,1,14,497,19,5,0
0,0,0.745,19,1179.169,0,36,15,1,0,1179.169,11,5,1
0,0,1.005,15,12345.123,0,25,16,1,23,1234.985,24,14,0
0,0,1.949,6,1102.008,0,30,21,2,24,898.5,15,10,1
0,0,13.596,6,1027.973,0,25,5,2,14,335,15,19,0
0,0,3.512,25,10475.625,0,43,6,1,11,6500,20,5,0
0,0,1.302,6,205.869,0,21,15,2,3,100,18,8,0
0,0,1.863,15,10720.951,0,37,11,2,8,8200,10,21,0
0,0,4.348,11,1630.146,0,36,15,1,22,1630.146,13,4,1
0,0,16.442,2,2981.872,0,46,23,2,24,1410.1,10,15,0
0,0,11.946,14,2335.021,0,33,6,2,15,1099,16,3,1
0,0,2.727,24,747.242,0,58,18,1,15,827.45,16,23,0
0,0,3.064,0,16765.577,0,29,16,1,23,1395,15,25,0
0,0,1.536,10,852.244,0,35,7,2,17,645.75,24,5,1
0,0,4.208,10,1404.262,0,35,15,1,19,791.75,23,6,1
0,0,1.879,14,15560.526,0,35,21,2,10,2350,15,6,0
0,0,2.524,23,1492.122,0,35,16,1,15,1085.9,14,3,1
0,0,5.073,6,168.152,0,22,18,2,14,119.5,7,25,0
0,0,23.163,14,1432.183,0,26,15,1,21,300,6,3,0
0,0,21.597,8,1442.241,0,36,24,2,6,537.82,14,7,0
0,0,10.852,5,177.437,0,21,19,1,9,128,6,14,0
0,0,5.218,11,2197.538,0,33,23,1,16,773.5,15,4,1
0,0,2.793,15,1203.817,0,34,17,2,2,879.8,10,3,1
0,0,1.298,6,972.692,0,25,21,2,24,119,14,2,0
0,0,2.689,15,1006.289,0,34,17,1,0,816.5,5,19,1
0,0,5.734,15,1001.783,0,36,6,1,23,400,21,3,1
0,0,1.957,18,1106.477,0,26,15,2,6,1045.5,8,21,1
0,0,5.636,6,7166.432,0,45,24,2,10,4000,19,9,0
0,0,1.857,5,3357.894,0,47,4,1,11,1500,9,19,0
0,0,3.762,6,1092.256,0,22,1,2,14,614.5,8,16,1
0,0,1.066,5,572.625,0,36,19,1,11,447,23,4,1
0,0,3.271,5,353.46,0,22,2,2,14,60,6,19,0
0,0,15.218,15,1322.559,0,31,4,1,16,330,0,24,1
0,0,0.838,6,1091.57,0,37,2,2,14,881.95,10,8,1
0,0,1.563,10,1494.1,0,40,8,2,24,1165.6,3,17,1
0,0,4.387,15,2266.755,0,39,11,1,23,167.5,21,4,0
0,0,12.965,15,3961.924,0,34,0,1,11,1021,19,16,1
0,0,2.255,19,10780.329,0,66,23,1,16,6000,3,15,0
0,0,2.727,15,1966.953,0,34,21,1,14,1594.94,6,3,1
0,0,1.602,23,1656.753,0,32,15,2,2,1399,6,14,1
0,0,1.211,6,2834.067,0,25,10,2,24,1300,2,18,0
0,0,4.129,2,1407.978,0,36,8,2,23,688.87,13,15,1
0,0,20.932,15,1561.432,0,32,21,1,14,500,6,1,1
0,0,2.517,24,10478.691,0,45,14,2,10,7800,15,9,0
0,0,3.2,11,1456.049,0,28,15,1,6,339,21,22,1
0,0,1.473,4,11576.815,0,57,9,1,11,11576.815,6,10,0
0,0,16.323,15,4898.787,0,37,19,2,2,1317,10,8,0
0,0,1.739,24,1309.932,0,34,23,2,6,1008.275,16,2,1
0,0,1.924,6,673.926,0,22,18,2,14,500,19,8,0
0,0,13.517,23,1072.114,0,44,21,2,6,308.655,15,8,0
0,0,20.291,6,2367.769,0,36,11,2,2,275,24,23,1
0,0,4.348,19,1443.782,0,34,10,1,11,1168.8,5,4,1
0,0,15.003,5,1751.435,0,40,17,1,11,724.5,0,20,1
0,0,2.609,11,11776.815,0,37,4,2,0,6500,10,3,0
0,0,1.944,6,1072.116,0,33,24,2,14,656.6,8,15,1
0,0,0.745,2,2156.163,0,34,7,2,10,700,23,15,0
0,0,10.209,0,2687.061,0,36,4,1,11,906.5,10,19,1
0,0,3.204,2,10915.58,0,39,8,2,23,4250,6,14,0
0,0,8.863,23,1510.336,0,44,3,2,6,465.6,8,15,0
0,0,1.381,15,1656.73,0,38,6,2,8,1233.21,23,16,1
0,0,2.701,15,148.29,0,33,14,1,21,103.9,5,6,0
0,0,4.348,14,1660.608,0,30,6,2,2,119.45,19,8,0
0,0,21.422,6,2041.813,0,31,11,2,14,285,24,8,1
0,0,1.863,6,576.895,0,22,15,1,14,411,21,1,0
0,0,2.427,24,194.838,0,34,2,2,6,127,14,15,0
0,0,1.449,15,23536.694,0,43,25,2,2,23500,10,8,0
0,0,3.611,4,1179.442,0,34,6,1,19,669.4,10,5,1
0,0,23.653,19,1490.28,0,34,5,1,23,455,16,17,1
0,0,9.68,2,4319.466,0,33,8,2,24,1040.5,7,6,0
0,0,3.712,16,10828.094,0,32,14,2,3,10000,2,15,0
0,0,14.066,2,4314.821,0,43,10,2,8,1049,15,11,0
0,0,1.684,23,1179.169,0,34,16,1,15,1198,6,8,1
0,0,4.429,6,1729.821,0,36,24,2,10,1000,14,8,0
0,0,12.903,2,2686.458,0,48,17,2,10,680,15,24,0
0,0,9.204,23,1435.745,0,35,19,1,15,397,3,21,1
0,0,1.047,15,14045.193,0,44,3,2,23,4400,8,16,0
0,0,1.835,24,2256.615,0,34,2,2,6,1948,23,10,1
0,0,3.2,19,1072.244,0,34,15,1,5,698.555,4,10,1
0,0,3.652,15,1001.927,0,32,11,1,6,809,24,19,1
0,0,0.745,24,2524.667,0,38,23,2,6,2000,8,15,0
0,0,6.581,6,716.707,0,22,15,1,14,200,21,0,0
0,0,4.005,15,1401.398,0,37,23,1,11,988.255,6,19,1
0,0,5.734,6,229.845,0,22,15,1,14,169,21,1,0
0,0,3.044,15,2788.438,0,24,11,1,6,700,21,24,0
0,0,7.894,15,10780.009,0,40,3,2,10,1500,23,24,0
0,0,4.294,8,1534.348,0,27,10,2,24,650.86,14,6,0
0,0,8.097,19,1407.103,0,37,5,1,11,628.5,15,6,1
0,0,3.575,24,1247.35,0,52,10,1,15,623.84,11,6,0
0,0,14.476,6,2041.127,0,32,10,2,2,378.37,14,23,0
0,0,1.949,19,1092.841,0,36,10,1,11,898.44,5,4,1
0,0,1.468,16,1208.347,0,33,11,1,0,1038,6,19,1
0,0,1.957,24,1106.477,0,36,19,2,14,1045.5,23,16,1
0,0,21.153,15,925.582,0,30,6,2,14,254,21,16,0
0,0,2.991,5,11750.417,0,62,4,1,11,8000,9,19,0
0,0,11.879,23,2255.213,0,38,4,2,10,379.23,16,8,0
0,0,1.066,15,1490.467,0,28,25,1,14,1040,19,16,1
0,0,12.538,25,2541.414,0,41,17,2,2,1100,6,19,0
0,0,1.865,6,852.144,0,23,21,2,14,500,18,8,0
0,0,2.247,16,1533.94,0,26,5,1,19,1289,15,14,1
0,0,8.696,6,1554.811,0,43,8,2,2,23,24,19,0
0,0,3.902,5,2251.498,0,31,0,1,11,979,19,6,1
0,0,13.596,5,1647.309,0,40,16,1,19,794.5,15,17,1
0,0,0.999,15,1251.313,0,37,23,1,10,1251.315,11,5,0
0,0,2.116,6,3788.58,0,26,18,2,14,3730,19,8,0
0,0,0.999,10,12125.0,0,49,21,2,8,11550.0,19,24,0
0,0,4.058,19,1407.202,0,37,5,1,11,813.705,15,10,1
0,0,2.991,6,805.268,0,20,21,2,14,249,18,1,0
0,0,5.218,15,2525.5,0,32,11,1,14,290,23,6,0
0,0,1.536,4,572.143,0,22,11,1,16,500,15,0,0
0,0,5.264,19,1404.988,0,32,15,1,11,732,0,17,1
0,0,1.739,6,1492.78,0,34,15,2,14,1184.9,3,21,1
0,0,1.684,21,5535.176,0,38,16,2,15,1700,23,14,0
0,0,2.051,19,1492.122,0,35,0,1,11,1058.23,5,16,1
0,0,10.198,15,3537.547,0,45,3,2,10,1200,23,24,1
0,0,3.19,24,1040.81,0,47,5,1,11,704.89,15,6,1
0,0,0.999,25,1033.675,0,33,10,1,22,1009.77,11,16,1
0,0,5.31,2,2153.902,0,41,23,2,6,1106.61,24,15,1
0,0,1.047,15,5096.168,0,32,25,1,14,2900,19,16,0
0,0,23.163,25,1621.163,0,38,15,2,2,379,8,12,1
0,0,0.719,10,31666.667,0,57,15,2,8,21000,2,24,0
0,0,1.272,6,972.044,0,34,15,1,14,844.4,21,3,1
0,0,3.652,23,1047.983,0,35,16,1,15,774.79,14,3,1
0,0,0.425,19,25243.453,0,66,4,1,11,20000,20,0,0
0,0,1.764,24,1173.429,0,34,23,2,6,1008.275,10,2,1
0,0,0.411,5,31666.667,0,47,4,1,9,21000,19,11,0
0,0,14.933,15,1632.649,0,29,6,1,16,500,0,11,0
0,0,1.213,21,1061.212,0,36,19,1,15,1040.7,3,16,1
0,0,3.204,23,1441.334,0,35,15,1,21,1040.5,0,10,1
0,0,1.127,23,2520.88,0,34,6,2,7,2900,8,19,0
0,0,1.957,16,19450.521,0,42,2,2,6,15000,10,7,0
0,0,13.334,15,1047.575,0,35,16,2,8,500,6,7,0
0,0,6.087,11,1213.835,0,37,4,1,16,514.5,5,19,1
0,0,16.442,23,1983.512,0,52,8,2,6,1000,15,10,0
0,0,4.348,23,1572.73,0,32,6,2,14,469,17,15,1
0,0,8.668,15,1650.048,0,40,14,1,11,813.065,24,6,0
0,0,1.302,11,1426.562,0,33,23,1,16,1169,6,15,1
0,0,3.204,6,353.061,0,22,21,2,14,272,18,1,0
0,0,19.13,15,2343.750,0,32,6,2,24,579.23,21,3,0
0,0,1.562,19,1106.477,0,36,15,1,23,1129,3,10,1
0,0,5.073,6,1340.714,0,24,18,2,14,500,8,15,0
0,0,6.498,6,1108.348,0,37,2,2,10,1021.9,23,8,1
0,0,11.658,10,2407.371,0,52,6,1,23,680,18,19,0
0,0,2.967,15,1001.72,0,35,11,1,19,839,5,12,1
0,0,2.247,15,1407.202,0,34,4,1,5,979.76,19,3,1
0,0,9.204,10,4065.608,0,33,0,1,11,869.75,20,4,0
0,0,11.305,8,2127.837,0,32,15,2,14,682.4,24,7,0
0,0,0.999,5,3166.213,0,42,4,1,11,3161.1,9,19,1
0,0,0.999,10,1073.421,0,36,21,1,11,1049.6,16,4,1
0,0,1.323,14,3352.941,0,24,7,2,8,2200,6,25,0
0,0,4.005,6,2054.744,0,36,19,1,11,1729.6,17,8,1
0,0,1.449,6,17657,0,37,2,2,10,17200,24,9,0
0,0,10.648,8,1490.63,0,31,21,2,6,436.7,24,23,0
0,0,6.194,24,1039.144,0,21,23,2,6,400,8,17,0
0,0,19.666,6,2355.837,0,40,1,2,21,1000,24,8,0
0,0,1.127,15,2051.017,0,32,16,1,23,1362.81,14,18,1
0,0,6.902,11,2401.498,0,46,15,1,19,1200,5,23,0
0,0,1.562,18,773.692,0,23,15,2,14,500,6,25,0
0,0,15.188,11,4256.917,0,42,6,2,10,1100,15,24,0
0,0,11.759,8,8881.842,0,44,23,2,6,999.5,24,7,0
0,0,3.138,24,1221.171,0,34,23,2,6,914.9,16,15,1
0,0,4.687,15,1186.169,0,34,21,1,14,880.25,6,23,1
0,0,1.563,25,1543.481,0,32,10,2,17,1008,19,2,1
0,0,7.609,5,1515.432,0,33,19,1,23,705,11,16,1
0,0,14.191,4,3798.225,0,46,25,1,11,854.43,5,15,0
0,0,1.047,15,13247.818,0,32,19,1,14,13247.818,16,10,0
0,0,21.153,23,1413.154,0,47,8,2,6,530.5,15,24,1
0,0,0.767,6,31666.667,0,36,19,2,2,20000,10,24,0
0,0,13.835,15,1682.775,0,39,14,1,21,814.79,4,23,1
0,0,3.204,23,353.061,0,22,15,1,21,300,6,4,0
0,0,8.474,6,1645.988,0,39,10,2,2,379.8,14,8,0
0,0,2.255,6,155.74,0,20,18,2,8,119.85,3,15,0
0,0,1.865,6,6512.956,0,38,24,2,10,900,15,8,0
0,0,1.602,15,1344.341,0,33,0,1,11,950.45,6,20,1
0,0,12.867,6,1652.047,0,39,24,2,17,500,19,8,0
0,0,2.701,23,14818.654,0,57,8,2,11,11000,2,24,0
0,0,4.675,5,1158.877,0,38,15,1,17,669.21,0,19,1
0,0,1.272,24,1092.257,0,34,2,2,10,896.9,17,15,1
0,0,0.999,16,104.748,0,37,5,1,0,104.748,4,15,0
0,0,4.129,24,1444.426,0,34,19,1,5,965.5,4,2,1
0,0,9.188,15,4065.122,0,38,23,1,11,1000,21,6,0
0,0,13.223,6,1659.477,0,33,23,2,8,392.415,7,14,0
0,0,1.739,15,10444.694,0,41,3,2,14,10000,21,23,0
0,0,0.709,8,31666.667,0,36,2,2,14,20000,15,25,0
0,0,2.291,24,10789.996,0,68,18,1,15,10000,16,8,0
0,0,9.204,10,1775.556,0,49,24,2,2,617.695,6,15,0
0,0,1.047,15,1658.321,0,39,25,1,23,1285.76,14,16,1
0,0,1.298,15,11700,0,44,11,1,6,11000,21,24,0
0,0,0.998,10,1510.821,0,44,15,1,11,934.83,19,4,1
0,0,3.2,6,1179.315,0,24,18,2,14,623,8,7,0
0,0,4.058,25,1173.728,0,40,2,1,3,669.21,15,16,1
0,0,4.429,4,1010.007,0,41,5,1,11,669.25,19,8,1
0,0,12.841,23,1518.67,0,36,15,2,14,190,8,16,0
0,0,4.348,11,2404.348,0,44,9,1,4,1745.645,10,19,1
0,0,2.727,18,1933.353,0,30,8,2,14,1615.43,16,6,1
0,0,6.194,6,1440.644,0,38,2,2,10,965.96,23,8,1
0,0,2.767,15,2332.242,0,38,4,1,0,2494.07,5,25,1
0,0,1.684,6,35288.462,0,57,9,2,2,100000,24,18,0
0,0,21.6,19,741.582,0,35,10,1,5,340,16,0,1
0,0,12.775,14,1428.801,0,30,24,2,6,550,15,18,1
0,0,1.863,16,1552.143,0,37,15,1,0,1188,19,5,1
0,0,1.449,15,1172.5,0,32,16,1,18,1172.5,6,19,1
0,0,1.949,19,10450.792,0,68,4,2,18,7250,10,16,0
0,0,15.218,14,1258.155,0,40,18,2,10,501.15,8,13,0
0,0,4.854,11,11763.159,0,41,4,1,15,2250,21,5,1
0,0,8.696,6,166.621,0,22,9,2,14,71,18,19,0
0,0,2.468,15,12150.781,0,47,24,2,21,10000,23,6,0
0,0,2.813,15,11709.397,0,33,16,2,14,5000,21,23,0
0,0,3.064,15,1060.003,0,37,14,2,21,660,6,3,1
0,0,1.949,23,1416.953,0,58,21,1,15,1049,24,10,1
0,0,1.047,15,11964.688,0,32,0,1,11,8800,6,14,0
0,0,3.001,5,1206.231,0,37,19,1,11,663,16,0,1
0,0,1.647,21,1061.962,0,36,4,1,15,1049,5,3,1
0,0,7.609,11,1050.467,0,30,15,1,6,500,17,18,1
0,0,1.857,23,1106.614,0,36,19,1,15,1049.56,11,5,1
0,0,1.213,15,3352.545,0,32,0,1,11,1800,6,25,1
0,0,0.538,8,1349.16,0,27,19,2,23,1041.5,15,14,1
0,0,13.451,15,2355.778,0,37,14,2,21,1106.23,6,24,1
0,0,4.668,23,2527.404,0,42,2,2,6,770.25,10,8,0
0,0,11.91,15,3803.808,0,62,4,1,5,1401.31,23,11,0
0,0,3.902,19,12014.133,0,43,10,2,2,8800,17,23,0
0,0,0.965,6,615.694,0,22,18,2,14,615.294,1,7,0
0,0,0.999,14,11100.81,0,49,21,1,8,5550,6,24,0
0,0,1.835,10,1173.429,0,34,7,2,8,623,4,25,1
0,0,1.449,16,10031.014,0,41,15,1,19,1000,5,11,0
0,0,2.508,23,23467.844,0,67,21,1,11,4000,15,24,0
0,0,2.967,6,10914.599,0,36,15,2,24,10000,2,19,0
0,0,2.767,6,559.278,0,22,15,2,3,379.15,18,8,0
0,0,12.996,21,199.916,0,24,6,1,16,112,15,11,0
0,0,2.517,8,335.271,0,22,14,2,6,71.8,18,15,0
0,0,12.572,6,1792.71,0,41,10,2,24,1000,23,15,0
0,0,1.602,18,13018.654,0,36,19,2,16,14650,15,3,0
0,0,4.687,24,122.74,0,34,18,2,6,122.74,7,2,0
0,0,1.563,15,1306.962,0,33,16,1,0,973.5,19,11,1
0,0,12.842,6,1682.71,0,33,24,2,14,695.555,8,15,1
0,0,0.529,14,15125,0,26,3,2,6,15125,15,8,0
0,0,7.609,0,2528.125,0,36,4,1,11,766.5,10,20,1
0,0,4.668,19,10780.83,0,60,17,1,4,10000,10,23,0
0,0,15.218,10,1452.709,0,36,6,2,16,379.8,24,11,0
0,0,4.244,11,1661.844,0,34,15,1,19,971.25,5,4,1
0,0,0.996,6,1572.143,0,39,10,2,24,806.5,2,15,1
0,0,7.857,23,1010.103,0,38,15,1,21,333.51,0,10,1
0,0,5.521,5,1409.166,0,33,0,1,16,867.05,19,15,1
0,0,2.701,11,16780.329,0,50,6,1,24,12000,23,21,0
0,0,3.064,14,1214.916,0,35,3,2,23,933,6,15,1
0,0,10.097,11,3524.286,0,41,15,2,6,1200,8,16,1
0,0,1.684,8,1948.018,0,22,7,2,6,1200,14,2,0
0,0,4.348,23,1944.988,0,34,19,1,5,1513.565,16,15,1
0,0,8.961,23,10714.896,0,36,3,2,2,1500,14,18,0
0,0,5.073,23,1490.634,0,34,6,1,11,770,19,4,1
0,0,1.127,25,1102.762,0,32,10,2,14,880.07,15,6,1
0,0,9.409,11,4425.5,0,45,2,2,10,999,23,15,0
0,0,2.811,8,1336.417,0,30,7,2,14,950.5,6,24,1
0,0,2.029,23,23748.825,0,49,15,1,11,23748.825,2,19,0
0,0,1.381,19,1060.328,0,37,15,1,5,710.085,11,16,1
0,0,4.244,15,912.256,0,32,6,1,11,912.256,25,20,1
0,0,7.262,5,1499.315,0,36,19,1,23,881.73,11,4,1
0,0,5.521,14,1004.132,0,26,19,1,6,248,15,5,1
0,0,1.902,19,1063.427,0,36,10,1,23,833.3,11,5,1
0,0,11.33,15,2051.489,0,48,24,2,21,388.35,23,7,0
0,0,20.925,15,2713.75,0,50,6,1,23,880.93,21,11,0
0,0,12.841,24,1932.018,0,34,23,2,6,346.64,14,17,0
0,0,3.311,19,4393.999,0,36,23,1,15,3751.47,11,4,1
0,0,1.449,4,852.143,0,37,10,1,11,751.43,9,5,1
0,0,11.752,24,1073.31,0,37,8,2,6,300,14,21,0
0,0,12.823,10,2355.13,0,47,15,2,2,400,23,8,0
0,0,11.357,15,3961.122,0,40,3,2,23,544,21,6,1
0,0,2.255,10,15147.571,0,44,9,2,6,13000,23,18,0
0,0,1.957,23,15531.404,0,41,6,1,11,14600,13,8,0
0,0,3.091,6,2021.037,0,38,24,2,10,1126.6,2,15,1
0,0,1.084,5,716.625,0,39,0,1,19,634,11,6,1
0,0,5.734,2,164.531,0,24,8,2,6,71,14,3,0
0,0,3.908,14,155.17,0,21,25,1,6,48,15,23,0
0,0,1.381,16,1106.047,0,37,5,1,19,1048.6,15,10,1
0,0,1.684,23,1672.74,0,34,16,1,15,770,3,14,1
0,0,4.597,8,2260.313,0,36,15,1,11,971.5,6,19,1
