has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,3.204,2,10915.58,0,39,8,2,23,4250,6,14,0
0,0,2.508,8,378.642,0,20,14,2,6,200,18,19,0
0,0,1.381,16,1106.047,0,37,5,1,19,1048.6,15,10,1
0,0,1.449,15,23536.694,0,43,25,2,2,23500,10,8,0
0,0,1.924,19,10100.796,4,69,16,1,20,5000,18,5,0
0,0,1.739,21,1174.286,0,37,6,2,14,930,15,3,1
0,0,9.68,2,4319.466,0,33,8,2,24,1040.5,7,6,0
0,0,2.278,23,10943.956,0,54,21,2,15,10000,24,3,0
0,0,14.494,7,1643.764,0,40,24,2,8,460.025,6,18,0
0,0,19.829,11,1888.238,0,39,15,1,10,452.115,19,4,1
0,0,9.877,11,2122.325,0,46,15,2,6,632.1,8,21,0
0,0,9.094,6,202.441,0,22,9,2,14,160,2,18,0
0,0,1.924,11,11103.018,0,44,15,2,6,647.885,8,16,0
0,0,8.474,6,1645.988,0,39,10,2,2,379.8,14,8,0
0,0,4.788,10,1533.674,0,41,5,1,19,1287.86,23,15,1
0,0,2.991,6,805.268,0,20,21,2,14,249,18,1,0
0,0,5.737,15,1182.455,0,32,14,2,6,285,3,16,0
0,0,3.204,24,1410.211,0,36,2,2,6,766.325,10,9,1
0,0,5.073,6,1340.714,0,24,18,2,14,500,8,15,0
0,0,4.675,5,1158.877,0,38,15,1,17,669.21,0,19,1
0,0,11.737,6,251.597,0,26,21,2,14,99,18,1,0
0,0,21.419,6,1753.319,0,37,23,2,8,300,16,14,1
0,0,10.852,5,177.437,0,21,19,1,9,128,6,14,0
0,0,2.029,23,23748.825,0,49,15,1,11,23748.825,2,19,0
0,0,2.814,15,21225.653,0,34,4,1,11,2000,0,21,0
0,0,4.058,25,1173.728,0,40,2,1,3,669.21,15,16,1
0,0,1.047,15,14045.193,0,44,3,2,23,4400,8,16,0
0,0,2.767,15,2332.242,0,38,4,1,0,2494.07,5,25,1
0,0,1.879,14,15560.526,0,35,21,2,10,2350,15,6,0
0,0,1.381,24,1221.200,0,40,23,2,8,934.5,6,19,1
0,0,1.381,19,1060.328,0,37,15,1,5,710.085,11,16,1
0,0,12.572,6,1792.71,0,41,10,2,24,1000,23,15,0
0,0,6.511,10,5325.381,0,36,15,2,2,1350,23,8,0
0,0,3.575,23,1041.34,0,35,15,1,21,721.5,0,10,1
0,0,1.563,10,1494.1,0,40,8,2,24,1165.6,3,17,1
0,0,11.588,24,1014.88,0,42,23,2,8,300,6,7,0
0,0,1.949,5,15599.473,0,48,19,1,11,1495,20,9,0
0,0,10.209,0,2687.061,0,36,4,1,11,906.5,10,19,1
0,0,4.597,5,2261.498,0,41,4,1,19,1118.4,23,10,1
0,0,1.449,4,852.143,0,37,10,1,11,751.43,9,5,1
0,0,1.005,23,1122.94,0,57,15,2,21,647.89,17,3,0
0,0,8.668,19,5487.046,0,36,23,1,5,1126.6,4,16,0
0,0,7.609,5,1515.432,0,33,19,1,23,705,11,16,1
0,0,2.507,6,1031.284,0,21,18,2,14,700,19,8,0
0,0,5.31,2,2153.902,0,41,23,2,6,1106.61,24,15,1
0,0,1.449,10,11756.662,0,43,8,2,23,2300,19,15,0
0,0,12.538,15,2359.564,0,39,14,2,21,300,6,10,1
0,0,1.323,6,972.74,0,22,15,2,3,1000,18,8,0
0,0,12.965,16,3321.573,0,33,5,1,19,761.05,0,23,1
0,0,7.262,16,2175.0,0,34,15,1,0,516.95,19,20,1
0,0,2.767,15,2594.902,0,34,4,1,11,1710,0,21,1
0,0,12.536,10,3520.021,0,41,6,2,2,500,23,8,0
0,0,1.127,25,1102.762,0,32,10,2,14,880.07,15,6,1
0,0,16.489,24,1432.29,0,34,23,2,10,300,14,8,0
0,0,3.902,15,14130.91,0,46,14,2,23,1085.54,24,21,0
0,0,10.008,21,1013.181,0,36,23,1,15,158.8,3,24,0
0,0,10.129,23,3968.635,0,54,22,1,11,800,5,15,1
0,0,20.932,6,1443.783,0,36,15,2,14,367.75,24,3,0
0,0,4.844,11,13509.896,0,42,15,1,19,2835.175,5,23,1
0,0,2.278,6,378.982,0,22,15,1,14,274,21,24,0
0,0,5.636,6,7166.432,0,45,24,2,10,4000,19,9,0
0,0,5.636,6,166.771,0,21,15,1,14,71,18,23,0
0,0,11.859,4,1770.411,0,45,21,1,5,713.43,19,8,1
0,0,4.597,8,2260.313,0,36,15,1,11,971.5,6,19,1
0,0,1.863,16,1552.143,0,37,15,1,0,1188,19,5,1
0,0,3.611,4,1179.442,0,34,6,1,19,669.4,10,5,1
0,0,16.356,19,291.973,0,24,25,1,0,163.9,16,5,1
0,0,9.604,24,2010.869,0,34,2,2,6,500,10,8,0
0,0,1.902,10,10750.813,0,69,4,1,11,10000,6,21,0
0,0,8.24,4,1510.356,0,40,5,1,11,516.5,19,10,1
0,0,4.369,15,1344.981,0,38,4,2,6,899,23,2,1
0,0,0.767,14,3166.234,0,33,6,2,15,3166.234,24,21,0
0,0,1.272,6,972.052,0,38,24,2,10,844.36,7,8,1
0,0,3.064,19,2051.484,0,31,0,1,11,869,15,5,1
0,0,4.244,24,1033.329,0,34,18,2,6,700,23,3,1
0,0,1.084,5,716.625,0,39,0,1,19,634,11,6,1
0,0,1.902,19,15599.615,0,42,16,1,15,12500,5,14,0
0,0,10.356,15,3534.902,0,49,24,1,11,1212.31,6,21,0
0,0,1.449,11,16557.824,0,44,21,2,14,11500,24,15,0
0,0,3.3,6,3284.81,0,38,19,2,8,1463.51,2,15,1
0,0,7.495,23,1437.834,0,35,3,2,2,530.5,17,15,1
0,0,21.153,15,925.582,0,30,6,2,14,254,21,16,0
0,0,10.852,7,284.677,0,24,14,2,8,160.5,6,18,0
0,0,4.348,11,2404.348,0,44,9,1,4,1745.645,10,19,1
0,0,1.957,25,1552.143,0,32,19,1,23,1118.6,15,14,1
0,0,2.633,11,2322.116,0,34,19,1,16,2028.5,0,10,1
0,0,14.029,6,4163.208,0,37,19,2,8,1200,2,7,1
0,0,2.291,6,11981.580,0,57,3,2,21,10000,15,23,0
0,0,12.996,21,199.916,0,24,6,1,16,112,15,11,0
0,0,2.051,11,2519.289,0,35,4,1,15,1800,21,5,1
0,0,4.058,24,1406.449,0,46,18,2,6,913.025,23,3,1
0,0,2.524,23,1492.122,0,35,16,1,15,1085.9,14,3,1
0,0,1.865,6,852.144,0,23,21,2,14,500,18,8,0
0,0,5.734,15,1001.783,0,36,6,1,23,400,21,3,1
0,0,2.528,16,14868.698,0,33,15,1,0,8500,19,23,0
0,0,9.604,14,1008.773,0,28,21,2,6,587.8,15,1,0
0,0,21.572,23,741.564,0,38,6,2,10,249,2,24,0
0,0,0.868,14,15143.353,0,26,3,1,6,5000,15,21,0
0,0,12.867,15,2881.489,0,43,14,2,21,368.6,1,6,0
0,0,1.835,15,6733.333,0,36,6,2,23,7000,14,18,0
0,0,1.924,8,1672.321,0,22,19,2,6,1000,2,14,0
0,0,12.841,23,1518.67,0,36,15,2,14,190,8,16,0
0,0,6.212,15,1150.462,0,37,10,1,11,700,0,4,1
0,0,0.999,14,11100.81,0,49,21,1,8,5550,6,24,0
0,0,1.853,6,852.735,0,25,21,2,14,521.95,19,8,0
0,0,12.823,10,2355.13,0,47,15,2,2,400,23,8,0
0,0,0.767,5,1349.613,0,36,4,1,11,1168.09,19,9,1
0,0,1.949,6,1102.008,0,30,21,2,24,898.5,15,10,1
0,0,0.931,23,1172.67,0,34,16,1,19,1169,15,0,1
0,0,1.853,15,1661.256,0,31,14,1,21,1198,6,3,1
0,0,1.468,16,1208.347,0,33,11,1,0,1038,6,19,1
0,0,4.129,19,1801.129,0,37,4,1,11,123.5,16,20,0
0,0,1.684,15,2252.5,0,31,14,2,6,750,8,16,0
0,0,4.244,0,3773.031,0,25,16,1,12,630,19,20,0
0,0,7.495,10,1773.313,0,50,15,1,4,618.195,11,5,0
0,0,9.204,10,1775.556,0,49,24,2,2,617.695,6,15,0
0,0,15.003,0,1329.606,0,31,11,1,8,600,7,5,0
0,0,3.512,25,10475.625,0,43,6,1,11,6500,20,5,0
0,0,1.739,10,11800,0,39,15,1,23,10000,14,3,0
0,0,7.609,11,1548.129,0,26,21,1,6,334.29,18,16,0
0,0,12.996,10,2349.431,0,50,6,2,11,499.435,23,2,0
0,0,5.073,15,4801.157,0,33,3,2,6,1800,8,12,0
0,0,0.999,15,1507.498,0,41,6,2,14,1507.498,24,16,0
0,0,8.696,6,166.621,0,22,9,2,14,71,18,19,0
0,0,6.581,11,2255.714,0,46,15,1,22,1800,13,24,0
0,0,19.13,15,2343.750,0,32,6,2,24,579.23,21,3,0
0,0,3.044,6,1448.64,0,26,10,2,14,1191.6,8,24,1
0,0,4.854,11,11763.159,0,41,4,1,15,2250,21,5,1
0,0,2.811,10,2051.748,0,35,7,2,2,970.5,17,24,1
0,0,2.508,23,23467.844,0,67,21,1,11,4000,15,24,0
0,0,0.945,11,1739.625,0,32,5,1,16,1008,19,0,1
0,0,12.605,15,4120.809,0,50,19,1,5,601,4,23,0
0,0,2.689,15,1006.289,0,34,17,1,0,816.5,5,19,1
0,0,4.429,15,1662.952,0,36,23,1,11,1331.5,6,24,1
0,0,1.473,4,11576.815,0,57,9,1,11,11576.815,6,10,0
0,0,3.044,23,1040.067,0,34,16,1,15,784,14,6,1
0,0,8.659,4,1010.162,0,35,25,1,11,335,15,5,1
0,0,12.903,19,1013.154,0,32,10,2,23,300,16,17,0
0,0,1.902,15,673.926,0,31,21,1,14,400,6,24,0
0,0,0.868,2,7165.176,0,38,23,2,10,4000,24,15,0
0,0,12.841,8,165.26,0,22,18,2,6,58,25,21,0
0,0,2.255,23,11799.473,0,57,11,2,10,13000,9,24,0
0,0,1.944,6,1072.116,0,33,24,2,14,656.6,8,15,1
0,0,0.411,15,2522.667,0,38,6,2,14,1949.5,24,21,1
0,0,4.244,15,912.256,0,32,6,1,11,912.256,25,20,1
0,0,13.596,6,1027.973,0,25,5,2,14,335,15,19,0
0,0,14.261,23,2232.221,0,47,8,2,6,499.9,15,16,0
0,0,3.778,23,1188.932,0,35,6,2,10,899,16,8,1
0,0,0.538,8,1349.16,0,27,19,2,23,1041.5,15,14,1
0,0,2.291,10,14762.322,0,42,3,2,23,8900,6,14,0
0,0,2.508,11,1666.438,0,30,23,1,16,1191.7,5,19,1
0,0,2.727,19,1936.745,0,35,10,1,15,1533,3,16,1
0,0,1.298,19,1225.056,0,34,15,1,16,912,0,5,1
0,0,0.745,24,2524.667,0,38,23,2,6,2000,8,15,0
0,0,1.563,15,1492.122,0,34,4,1,21,1194.7,5,19,1
0,0,2.727,24,747.242,0,58,18,1,15,827.45,16,23,0
0,0,1.323,2,7167.818,0,33,11,2,10,6000,19,23,0
0,0,2.278,6,134.25,0,22,18,2,14,169,19,23,0
0,0,13.596,24,1931.793,0,38,19,2,6,500,8,16,0
0,0,9.377,10,4264.493,0,41,24,2,2,1200,6,15,0
0,0,1.323,14,3352.941,0,24,7,2,8,2200,6,25,0
0,0,2.863,11,1205.381,0,34,22,1,0,899,19,6,1
0,0,1.957,23,1412.143,0,34,15,2,14,933.5,16,3,1
0,0,2.814,16,11898.441,0,46,15,1,5,10000,4,3,0
0,0,0.629,19,1179.169,0,33,0,1,5,1179.169,20,11,1
0,0,4.348,10,3160.313,0,36,15,1,11,700,22,4,1
0,0,21.422,6,2041.813,0,31,11,2,14,285,24,8,1
0,0,11.879,23,2255.213,0,38,4,2,10,379.23,16,8,0
0,0,14.191,4,3798.225,0,46,25,1,11,854.43,5,15,0
0,0,11.588,6,2957.737,0,31,16,2,23,595,15,8,0
0,0,1.381,15,1047.044,0,39,11,1,22,827.4,13,5,1
0,0,0.998,10,1510.821,0,44,15,1,11,934.83,19,4,1
0,0,10.129,7,1657.929,0,33,23,2,8,289.835,6,24,0
0,0,2.701,11,16780.329,0,50,6,1,24,12000,23,21,0
0,0,3.2,11,1456.049,0,28,15,1,6,339,21,22,1
0,0,0.999,14,1269.62,0,33,21,2,6,1168.6,15,3,1
0,0,3.204,10,11743.771,0,36,15,2,2,6500,24,8,0
0,0,3.044,15,2788.438,0,24,11,1,6,700,21,24,0
0,0,15.188,5,1881.986,0,36,16,1,19,668.25,15,17,1
0,0,16.699,11,2595.22,0,44,9,1,10,1163.21,4,23,0
0,0,7.262,5,1499.315,0,36,19,1,23,881.73,11,4,1
0,0,12.175,8,177.468,0,24,3,2,6,137.9,7,25,0
0,0,1.047,15,1658.321,0,39,25,1,23,1285.76,14,16,1
0,0,0.999,10,1073.421,0,36,21,1,11,1049.6,16,4,1
0,0,13.517,23,1072.114,0,44,21,2,6,308.655,15,8,0
0,0,12.867,6,251.596,0,21,5,2,14,99.12,25,24,0
0,0,16.356,19,577.295,0,36,23,1,15,310.9,11,10,1
0,0,3.271,5,353.46,0,22,2,2,14,60,6,19,0
0,0,23.163,21,1472.731,0,36,24,1,15,328,1,14,1
0,0,9.528,23,1734.666,0,54,22,1,11,609,10,15,1
0,0,5.636,11,1173.403,0,33,22,1,16,720.65,23,15,1
0,0,6.202,11,1113.503,0,33,23,1,15,715.5,6,14,1
0,0,8.759,6,1409.384,0,37,9,2,24,550.5,2,15,1
0,0,1.957,23,15531.404,0,41,6,1,11,14600,13,8,0
0,0,8.037,5,175.104,0,21,19,1,0,71,11,6,1
0,0,23.163,14,1432.183,0,26,15,1,21,300,6,3,0
0,0,0.999,24,194.158,0,42,23,2,8,161.3,6,21,0
0,0,2.767,5,1572.256,0,36,4,1,19,806.4,23,11,1
0,0,19.666,6,2355.837,0,40,1,2,21,1000,24,8,0
0,0,1.005,15,12345.123,0,25,16,1,23,1234.985,24,14,0
0,0,7.609,19,2257.57,0,37,23,1,5,389.35,4,12,0
0,0,2.727,15,1966.953,0,34,21,1,14,1594.94,6,3,1
0,0,1.563,23,11918.654,0,58,15,2,21,10400,10,6,0
0,0,0.996,6,1572.143,0,39,10,2,24,806.5,2,15,1
0,0,11.33,15,2951.484,0,49,24,2,21,1000,23,22,0
0,0,4.731,6,166.138,0,20,15,2,3,21.0,18,21,0
0,0,0.999,5,3166.213,0,42,4,1,11,3161.1,9,19,1
0,0,16.624,21,2041.745,0,38,8,2,24,359,6,23,0
0,0,12.622,23,2502.008,0,53,8,2,6,1000,7,10,0
0,0,3.2,19,1072.244,0,34,15,1,5,698.555,4,10,1
0,0,2.524,15,10740.93,0,52,24,1,11,8000,23,21,0
0,0,0.719,10,31666.667,0,57,15,2,8,21000,2,24,0
0,0,7.609,19,1547.573,0,32,16,1,5,655.86,17,0,1
0,0,0.999,10,12125.0,0,49,21,2,8,11550.0,19,24,0
0,0,6.581,6,716.707,0,22,15,1,14,200,21,0,0
0,0,13.334,11,2455.513,0,43,15,2,24,1106.71,23,19,1
0,0,2.701,15,148.29,0,33,14,1,21,103.9,5,6,0
0,0,5.734,6,229.845,0,22,15,1,14,169,21,1,0
0,0,1.171,15,1534.348,0,32,21,1,14,1583.46,16,6,1
0,0,5.934,8,12087.5,0,43,21,2,6,2350,24,1,0
0,0,3.512,15,1228.6,0,35,14,2,23,889,8,6,1
0,0,20.936,6,1469.709,0,26,4,1,11,279.5,25,24,0
0,0,3.798,15,10950.345,0,66,23,1,11,10000,4,24,0
0,0,2.811,8,1336.417,0,30,7,2,14,950.5,6,24,1
0,0,12.538,24,1542.425,0,38,23,2,6,299,8,21,0
0,0,11.068,15,2125.837,0,40,14,2,21,632.51,6,1,0
0,0,1.764,19,773.292,0,34,16,1,0,705.5,5,20,1
0,0,2.861,4,1179.988,0,36,21,1,11,1168.48,15,6,1
0,0,3.611,15,1102.73,0,32,11,1,6,896.25,24,19,1
0,0,4.429,4,1010.007,0,41,5,1,11,669.25,19,8,1
0,0,3.058,6,553.283,0,22,24,2,14,340,15,18,0
0,0,15.218,10,1452.709,0,36,6,2,16,379.8,24,11,0
0,0,6.255,24,1028.509,0,33,14,2,6,503.5,8,3,0
0,0,1.449,2,10450.813,0,47,15,2,10,15000,19,12,0
0,0,2.255,23,1736.953,0,34,16,1,19,1269.96,15,11,1
0,0,4.244,11,1661.844,0,34,15,1,19,971.25,5,4,1
0,0,3.902,19,12014.133,0,43,10,2,2,8800,17,23,0
0,0,1.562,19,1106.477,0,36,15,1,23,1129,3,10,1
0,0,14.191,10,3547.29,0,47,24,2,2,1108.27,6,17,0
0,0,7.954,19,1347.129,0,36,5,1,11,898,15,0,1
0,0,7.609,8,1059.738,0,38,21,2,6,1025.9,7,24,1
0,0,3.204,21,1443.643,0,25,15,1,22,205.3,25,16,0
0,0,8.668,15,1650.048,0,40,14,1,11,813.065,24,6,0
0,0,12.841,24,1932.018,0,34,23,2,6,346.64,14,17,0
0,0,2.517,14,19730.091,0,36,8,2,24,19200,15,23,0
0,0,3.72,8,1091.113,0,27,17,2,2,896.7,15,19,1
0,0,13.596,5,1650.062,0,40,4,1,11,500,19,10,0
0,0,15.218,17,1226.624,0,40,15,2,25,435.845,23,2,0
0,0,0.425,8,1215.43,0,33,10,1,23,960.7,4,19,1
0,0,1.924,6,673.926,0,22,18,2,14,500,19,8,0
0,0,2.517,4,353.778,0,32,6,1,11,171.5,23,10,0
0,0,1.449,16,10031.014,0,41,15,1,19,1000,5,11,0
0,0,20.291,6,2367.769,0,36,11,2,2,275,24,23,1
0,0,1.171,19,1494.938,0,37,5,1,23,1490.93,0,16,1
0,0,1.127,10,2834.286,0,37,15,2,2,1224,23,6,0
0,0,5.521,19,1490.821,0,41,23,1,5,780.04,4,16,1
0,0,3.311,2,4337.895,0,36,6,2,14,1014.96,16,19,0
0,0,5.073,15,1003.786,0,31,6,1,14,1000,21,16,0
0,0,4.097,8,1003.896,0,21,14,1,6,1000,18,15,0
0,0,4.058,19,1407.202,0,37,5,1,11,813.705,15,10,1
0,0,21.215,6,756.476,0,33,24,2,8,158.25,7,18,0
0,0,5.737,6,134.802,0,22,18,1,0,69,15,11,0
0,0,4.097,23,1495.018,0,34,6,1,11,1040.5,19,15,1
0,0,11.759,8,8881.842,0,44,23,2,6,999.5,24,7,0
0,0,1.005,8,134.75,0,20,14,2,6,169,21,18,0
0,0,2.051,15,1002.58,0,31,17,1,14,334.25,16,23,0
0,0,5.073,23,1490.634,0,34,6,1,11,770,19,4,1
0,0,9.204,10,4065.608,0,33,0,1,11,869.75,20,4,0
0,0,3.204,6,353.061,0,22,21,2,14,272,18,1,0
0,0,5.073,11,1645.83,0,32,5,1,19,913,16,0,1
0,0,1.084,15,2252.435,0,41,6,2,14,1500,24,16,0
0,0,1.381,15,1656.73,0,38,6,2,8,1233.21,23,16,1
0,0,5.636,23,10760.653,0,56,15,2,11,4000,2,9,0
0,0,5.073,6,1300.847,0,24,18,1,0,476.35,15,11,1
0,0,11.879,15,1008.723,0,33,14,2,6,416.45,24,3,0
0,0,3.652,23,1047.983,0,35,16,1,15,774.79,14,3,1
0,0,1.449,19,11176.116,0,33,15,1,23,3550,3,17,0
0,0,1.857,8,1333.375,0,33,14,2,6,1009,24,7,1
0,0,3.652,5,1179.237,0,35,0,1,19,669,11,6,1
0,0,1.171,19,1413.771,0,34,5,1,23,933.6,16,0,1
0,0,19.937,23,1510.629,0,43,14,2,8,530.18,15,16,1
0,0,1.272,15,1285.243,0,31,23,1,14,1168.57,16,6,1
0,0,1.068,24,14964.688,0,43,23,2,8,15000,6,19,0
0,0,3.712,16,10828.094,0,32,14,2,3,10000,2,15,0
0,0,2.991,15,1643.503,0,33,16,1,0,1168.28,19,5,1
0,0,2.255,10,1404.178,0,37,5,1,19,839.17,23,6,1
0,0,1.835,24,2256.615,0,34,2,2,6,1948,23,10,1
0,0,1.449,15,1172.5,0,32,16,1,18,1172.5,6,19,1
0,0,0.719,14,3166.234,0,37,25,2,24,45,23,12,0
0,0,1.857,5,3357.894,0,47,4,1,11,1500,9,19,0
0,0,1.602,15,1344.341,0,33,0,1,11,950.45,6,20,1
0,0,5.073,2,2265.464,0,31,10,2,6,400,23,8,0
0,0,5.734,23,3156.652,0,44,21,2,2,1100,6,24,0
0,0,5.218,6,353.614,0,22,15,1,14,201.95,23,21,0
0,0,2.508,23,23483.333,0,67,21,1,15,23500,24,1,0
0,0,3.712,6,3534.848,0,23,18,2,14,4500,15,25,0
0,0,8.396,23,1699.793,0,35,2,2,22,512.9,0,20,1
0,0,9.877,19,2258.608,0,32,10,2,23,499.5,17,6,0
0,0,13.334,15,1047.575,0,35,16,2,8,500,6,7,0
0,0,16.427,15,3070.743,0,40,16,1,11,500,0,22,1
0,0,11.33,15,2051.489,0,48,24,2,21,388.35,23,7,0
0,0,2.255,10,15147.571,0,44,9,2,6,13000,23,18,0
0,0,0.999,25,1091.562,0,40,19,2,14,1018.23,15,5,1
0,0,16.442,23,1983.512,0,52,8,2,6,1000,15,10,0
0,0,3.652,6,7167.233,0,26,24,2,2,5000,14,3,0
0,0,9.604,6,481.537,0,21,16,2,5,200,18,19,0
0,0,1.739,15,10444.694,0,41,3,2,14,10000,21,23,0
0,0,16.699,5,3091.271,0,57,16,2,19,883.5,17,13,0
0,0,13.596,5,1647.309,0,40,16,1,19,794.5,15,17,1
0,0,2.255,14,166.619,0,21,15,1,6,71.8,21,23,0
0,0,16.699,24,2597.571,0,46,18,2,25,550,9,23,0
0,0,9.188,15,4065.122,0,38,23,1,11,1000,21,6,0
0,0,4.687,24,122.74,0,34,18,2,6,122.74,7,2,0
0,0,2.701,10,16730.899,0,49,3,2,23,11500,8,6,0
0,0,2.701,6,353.061,0,19,15,2,3,100,18,8,0
0,0,9.045,6,2020.786,0,32,24,2,2,500,23,10,0
0,0,1.127,11,1734.348,0,31,5,1,19,1001.85,0,6,1
0,0,0.745,6,1112.57,0,31,15,2,14,1049.5,21,3,1
0,0,19.099,5,1545.263,0,40,17,1,11,727.65,19,15,1
0,0,1.536,15,1204.883,0,37,25,1,23,847,14,8,1
0,0,4.429,25,1403.181,0,40,19,1,11,720.65,0,5,1
0,0,11.633,15,2528.433,0,29,6,2,14,347,21,24,0
0,0,7.609,0,2528.125,0,36,4,1,11,766.5,10,20,1
0,0,5.073,6,168.152,0,22,18,2,14,119.5,7,25,0
0,0,2.701,23,14818.654,0,57,8,2,11,11000,2,24,0
0,0,5.073,21,481.842,0,24,15,1,6,174,18,1,0
0,0,1.918,8,11526.905,0,33,23,2,14,930.49,6,24,0
0,0,13.517,6,1775.255,0,40,2,2,10,400.5,11,23,0
0,0,11.946,14,2335.021,0,33,6,2,15,1099,16,3,1
0,0,4.675,15,12176.817,0,36,3,2,14,526,21,16,0
0,0,1.684,23,1179.169,0,34,16,1,15,1198,6,8,1
0,0,4.334,15,1110.699,0,46,6,2,23,821.65,14,18,1
0,0,13.601,23,1732.71,0,50,6,1,11,560,19,4,1
0,0,8.097,19,1407.103,0,37,5,1,11,628.5,15,6,1
0,0,8.672,8,1670.894,0,41,10,2,23,432,6,15,0
0,0,14.259,24,1013.604,0,41,18,2,6,400,9,2,0
0,0,1.859,15,15531.404,0,38,16,2,8,14600,2,10,0
0,0,0.933,5,3161.112,0,39,4,1,11,1169,19,10,1
0,0,1.206,15,852.654,0,34,16,1,19,721.55,5,10,1
0,0,1.835,8,17160.58,0,42,23,2,2,13850,10,15,0
0,0,3.091,6,2021.037,0,38,24,2,10,1126.6,2,15,1
0,0,10.146,6,1545.079,0,31,15,1,14,629,16,19,1
0,0,1.047,15,13247.818,0,32,19,1,14,13247.818,16,10,0
0,0,9.528,25,1984.082,0,31,0,1,14,497,19,5,0
0,0,12.775,10,2835.213,0,40,15,1,11,347,19,4,0
