target,Dcl,Ao,Iy,Aa,Sh
0,0.359,0.345,-0.597,0.085,0
0,0.945,2.845,0.576,0.653,0.324
1,1.536,0.753,1.464,0.356,-0.632
0,1.029,2.441,0.546,0.729,-0.179
0,1.01,1.923,0.607,0.64,-0.233
0,1.496,1.781,0.733,0.337,-0.337
0,-0.424,2.421,-0.277,0.79,0.722
0,-0.43,2.131,-0.182,1.508,-0.11
0,0.153,0.293,0.09,2.406,-0.093
0,-0.449,1.963,-0.199,0.79,-0.132
0,1.037,0.482,1.772,0.089,-0.622
0,-0.414,2.042,-0.163,0.497,-0.103
0,0.444,0.308,1.248,0.149,1.794
0,-0.112,0.372,-0.077,3.168,-0.044
0,-0.413,2.657,0.243,1.051,0.23
0,1.811,0.674,1.108,0.229,0.535
0,-0.104,-0.244,0.086,2.961,-0.052
0,1.895,1.056,-0.761,0.225,0
1,0.779,0.776,1.883,0.226,0
1,0.811,2.063,0.65,0.857,0.35
1,1.296,2.522,0.7,0.813,-0.267
0,0.496,0.397,1.825,0.236,0
1,1.131,0.719,1.881,0.21,-0.76
1,1.436,0.732,1.961,0.279,-0.783
0,1.1,1.264,-0.442,0.189,-0.19
0,-0.103,0.267,-0.073,2.511,-0.053
0,0.513,1.36,1.598,1.503,-0.434
1,1.195,1.195,1.885,0.596,0.986
1,0.634,0.52,1.557,0.168,-0.837
0,-0.459,2.811,0.247,1.136,-0.138
0,-0.143,0.608,0.108,2.302,0.065
0,1.176,1.781,0.648,0.277,0
0,0.845,2.903,-0.369,0.61,0
1,0.939,0.56,1.839,0.104,-0.626
0,0.339,0.859,0.1,0.886,0.073
0,1.78,1.116,-0.51,0.252,-0.204
0,1.835,1.059,-0.48,0.279,-0.21
0,-0.347,2.21,0.171,1.039,0.109
0,0.453,0.309,1.538,0.096,1.154
0,0.387,0.311,0.925,0.131,1.511
0,1.666,1.214,1.116,0.221,-0.506
1,0.671,0.434,1.811,0.172,0
0,-0.346,2.203,-0.163,1.312,0.19
1,0.83,1.009,0.951,0.567,0.525
0,0.45,0.331,-0.607,0.076,2.261
0,0.179,-0.235,0.133,2.511,-0.061
0,1.796,0.849,0.778,0.229,0
0,0.449,0.336,1.372,0.104,1.302
0,-0.112,0.648,0.11,1.284,0.082
0,1.058,2.517,0.436,0.653,-0.179
0,1.044,1.792,0.494,0.334,-0.193
0,0.179,0.546,0.149,1.911,-0.149
0,-0.1,0.652,0.078,1.911,0.089
0,1.064,0.476,2.26,0.132,0
0,-0.149,0.997,0.075,2.058,-0.049
0,1.496,1.796,0.649,0.404,0.318
0,1.115,2.503,-0.337,0.638,-0.173
1,1.504,1.664,1.318,0.656,-0.478
0,1.064,2.327,0.434,1.203,-0.184
0,0.486,1.515,0.23,1.369,-0.102
0,0.364,0.77,0.204,2.41,-0.102
0,0.457,0.311,1.508,0.12,1.391
1,0.671,0.524,1.634,0.251,1.24
0,0.643,1.988,0.399,0.34,-0.191
0,0.643,1.988,0.399,0.342,-0.191
0,-0.304,1.607,-0.144,1.639,-0.084
1,2.528,0.915,-0.656,0.4,-0.372
1,0.933,2.688,0.716,0.49,0.548
0,0.188,0.81,0.162,2.459,0.079
0,-0.534,2.32,0.295,0.308,-0.152
0,-0.112,0.651,0.11,2.078,-0.065
0,0.449,0.336,1.639,0.099,0
0,-0.264,1.2,0.201,2.116,-0.089
0,0.164,-0.241,-0.078,3.597,0.074
0,0.158,-0.234,0.132,2.607,-0.085
0,0.513,0.399,0.837,0.145,0.875
0,0.443,0.544,0.552,0.089,0.635
0,1.58,2.197,0.668,0.524,-0.24
0,-0.128,0.522,0.13,2.516,-0.052
0,-0.111,-0.267,-0.067,3.598,-0.042
0,-0.52,2.763,-0.271,0.647,0.198
1,1.044,0.671,1.248,0.245,0
0,0.496,1.732,0.252,0.334,-0.124
0,0.404,0.335,1.404,0.109,1.1
0,0.188,0.501,0.189,1.797,-0.123
0,-0.143,0.831,0.075,2.041,0.047
0,0.268,1.115,0.114,1.081,0.088
0,0.179,0.81,0.149,1.509,-0.075
0,0.213,0.389,0.166,3.168,-0.085
0,-0.347,1.935,0.171,1.098,0.141
0,-0.143,0.831,0.078,2.041,0.047
0,1.464,0.741,1.782,0.123,0
0,-0.112,0.657,0.106,2.018,0.073
0,0.158,0.266,0.166,2.441,0.158
1,2.208,0.792,1.104,0.472,1.44
1,1.903,0.751,1.203,0.443,1.528
0,1.464,1.504,-0.446,0.303,0
1,1.522,0.985,1.044,0.319,0
0,1.496,1.248,-0.498,0.229,0
1,1.503,0.985,1.104,0.443,1.528
0,1.044,0.476,1.408,0.157,-0.652
1,1.666,0.984,1.108,0.319,-0.441
0,-0.363,2.116,0.222,0.511,-0.101
0,-0.43,2.78,-0.172,1.683,-0.11
0,0.43,0.311,1.478,0.121,1.119
1,0.778,0.398,2.163,0.215,1.9
0,2.131,1.504,-0.58,0.339,-0.288
0,1.811,0.892,0.875,0.334,-0.397
0,0.845,2.718,0.487,0.331,-0.19
1,0.772,0.455,0.689,0.195,0
1,1.464,0.732,1.807,0.318,-0.627
0,0.164,-0.236,0.114,2.441,-0.064
0,-0.363,2.226,0.245,1.092,0.164
0,0.845,1.496,0.369,1.041,0.19
1,1.191,0.561,1.936,0.205,-0.776
0,-0.51,2.721,0.3,0.331,0.217
1,1.903,0.594,1.106,0.461,1.49
0,0.513,1.598,0.28,1.211,0.174
0,0.342,0.272,1.191,0.1,1.607
0,0.349,1.378,0.189,0.268,-0.138
0,1.044,1.827,0.476,0.342,0.375
0,-0.509,2.328,0.321,0.557,-0.144
0,-0.377,2.311,-0.161,0.837,-0.099
0,0.455,1.607,0.189,1.132,-0.119
1,1.521,0.601,0.826,0.572,-0.585
0,0.513,1.36,0.23,1.35,-0.106
0,-0.421,2.657,0.301,0.301,0.683
0,-0.41,1.782,0.322,0.912,1.239
0,1.037,2.666,0.473,0.517,-0.198
0,1.037,1.038,0.479,0.15,-0.189
0,-0.111,0.652,0.106,2.302,0.062
0,0.179,0.482,0.137,2.424,-0.065
0,2.168,0.849,-0.522,0.233,0.519
0,-0.11,0.695,0.077,1.911,0.047
1,1.131,0.58,1.783,0.134,-0.522
0,0.915,2.911,-0.285,0.695,-0.151
0,0.964,2.903,-0.337,0.64,0
0,-0.11,0.657,0.11,2.195,-0.052
0,0.308,0.309,0.447,0.079,0
0,1.185,1.782,0.448,0.333,-0.197
0,-0.133,0.82,0.094,1.404,0.066
0,0.909,0.66,1.752,0.152,-0.501
0,-0.144,0.521,0.137,3.456,-0.05
0,1.78,1.262,-0.594,0.383,0
0,-0.347,1.775,0.25,0.643,-0.13
0,0.496,1.453,0.284,0.719,-0.297
1,0.82,0.532,1.83,0.172,0
0,0.513,0.395,-0.784,0.158,1.441
1,1.435,1.116,-0.547,0.562,-0.269
0,-0.321,1.72,-0.127,1.386,0.099
0,-0.477,2.831,0.252,0.685,-0.152
0,-0.127,0.521,0.096,2.303,0.066
0,-0.347,2.456,-0.164,0.596,-0.096
1,0.782,0.508,1.936,0.223,-0.782
0,0.364,0.851,-0.085,1.893,0.072
0,0.327,1.274,-0.1,1.116,0.09
0,-0.485,3.041,-0.189,0.657,-0.122
0,0.179,0.735,0.117,1.26,0.066
0,1.166,0.315,-0.304,2.956,0.269
0,1.464,1.809,-0.356,0.989,0.218
0,0.464,0.335,1.609,0.158,-0.863
0,0.179,0.722,0.117,1.555,0.066
0,-0.414,2.327,-0.269,0.998,1.297
0,2.373,1.274,-0.752,0.165,-0.414
0,0.386,0.245,1.234,0.074,0
0,0.485,0.375,1.683,0.144,0
0,-0.11,0.435,0.091,2.718,-0.052
0,0.153,-0.271,-0.086,3.459,-0.061
0,-0.413,1.978,0.266,1.134,-0.166
0,0.176,-0.273,0.084,2.852,-0.141
0,-0.414,2.328,-0.242,0.97,-0.151
0,1.24,1.911,0.586,0.368,-0.238
0,0.468,0.331,0.909,0.099,0.638
0,1.97,0.458,1.128,0.245,0.482
0,-0.331,1.811,-0.128,1.396,-0.079
0,0.309,1.079,0.236,0.965,-0.101
0,1.504,0.732,1.764,0.144,-0.504
0,1.928,1.403,-0.545,0.276,0
1,1.043,0.564,1.004,0.252,-0.593
1,2.01,1.234,1.314,0.487,0
0,-0.387,2.555,-0.173,1.021,-0.118
1,1.25,0.816,1.431,0.231,1.431
0,-0.107,-0.301,-0.07,3.598,-0.045
1,0.845,0.709,2.039,0.179,0
0,1.464,1.464,0.515,0.204,-0.204
0,1.576,1.464,-0.481,0.199,0
0,1.354,1.356,-0.468,0.212,0
0,-0.387,2.441,0.247,0.834,0.19
0,0.866,0.414,1.935,0.106,-0.735
0,0.416,0.311,1.408,0.143,1.574
1,1.628,0.681,1.111,0.223,0
0,-0.44,2.072,-0.176,0.776,-0.097
1,0.769,0.562,1.903,0.245,-0.782
1,0.714,0.915,1.248,0.21,0.786
0,1.464,1.933,0.658,0.35,0
1,1.964,0.873,-0.52,0.556,0.624
0,-0.449,2.703,-0.177,1.147,-0.108
0,1.116,0.475,2.147,0.126,-0.849
0,-0.471,2.327,0.22,1.079,-0.103
0,0.476,1.775,0.252,1.302,0.259
0,0.342,0.966,0.236,2.511,-0.088
0,0.512,1.32,0.394,2.028,-0.122
0,-0.149,0.729,0.16,1.854,-0.23
0,0.48,1.131,0.313,0.945,0.961
0,0.158,0.295,0.163,2.533,-0.061
0,-0.601,3.24,0.624,0.785,0.387
0,-0.111,0.651,0.075,2.058,-0.048
0,-0.421,2.639,-0.183,0.87,0.179
0,0.729,0.477,1.603,0.121,0
0,0.339,1.155,0.343,2.314,0.394
0,0.627,2.04,0.313,0.347,-0.136
0,1.486,2.328,0.7,0.364,-0.244
0,2.31,1.528,-0.605,0.359,0
0,0.315,1.157,0.191,1.508,-0.163
1,1.781,1.037,-0.497,0.562,0
0,0.149,0.651,0.194,2.064,-0.152
0,0.307,0.389,0.535,0.076,0
0,-0.321,1.99,-0.143,2.039,0.114
0,0.795,1.483,0.308,0.341,0.238
1,1.892,1.037,1.059,0.584,0.986
0,1.496,1.668,-0.44,0.324,-0.21
0,0.448,1.258,-0.145,0.965,0
0,0.349,1.373,0.204,1.46,-0.111
0,-0.111,0.377,0.11,2.405,-0.053
0,-0.347,2.039,0.217,0.724,0.138
0,-0.46,2.503,-0.221,0.635,-0.141
0,0.308,0.851,0.207,1.902,0.098
1,1.521,0.892,1.509,0.47,1.079
0,-0.149,0.997,0.075,2.064,0.072
1,0.9,0.648,1.237,0.2,0
0,0.443,1.435,0.394,2.037,-0.129
0,0.179,0.625,0.14,1.782,-0.081
0,1.056,1.72,0.436,0.259,0
0,0.452,0.309,1.559,0.128,1.263
0,0.135,0.278,0.111,2.516,-0.065
0,-0.51,2.84,0.3,0.369,0.194
0,-0.443,2.65,0.28,0.331,0.163
0,0.443,1.435,0.394,2.037,-0.129
1,2.314,0.562,0.789,0.228,0.434
0,-0.436,2.01,-0.204,0.58,-0.125
0,1.666,1.333,-0.433,0.21,0
0,0.327,1.32,0.235,1.592,-0.152
0,0.164,0.651,0.141,2.064,-0.081
0,1.576,1.369,-0.557,-0.155,-0.246
1,1.807,1.116,-0.584,0.593,-0.244
0,0.45,0.306,0.732,0.158,1.307
1,0.766,0.394,0.626,0.195,0.542
0,-0.115,0.651,-0.071,2.911,0.066
0,-0.127,-0.31,0.103,3.256,-0.06
0,0.364,0.295,-0.534,0.072,0
0,-0.115,0.651,0.108,2.31,0.06
0,0.443,0.31,1.461,0.118,0
1,0.845,1.191,2.018,0.21,-0.772
0,-0.413,1.877,-0.164,0.303,0.149
1,0.9,0.721,1.045,0.238,0
0,0.327,0.402,0.584,0.083,0
1,0.939,0.55,1.965,0.119,0
0,1.056,2.521,0.431,0.538,-0.179
0,0.364,0.732,0.269,2.935,-0.106
0,-0.331,2.27,-0.151,1.509,-0.119
1,0.576,0.341,1.421,0.232,1.362
0,-0.45,2.89,0.247,0.593,-0.138
0,-0.423,2.68,-0.185,1.041,-0.122
1,0.749,0.652,1.972,0.25,-0.62
0,0.153,0.283,0.216,2.526,-0.075
0,-0.112,0.651,0.075,2.024,0.047
1,0.9,0.864,0.864,1.413,0.511
1,1.314,0.864,0.732,0.567,0.537
0,0.513,1.263,0.339,1.762,-0.156
0,0.448,1.253,0.287,2.079,-0.154
0,-0.115,0.652,0.075,2.024,0.047
0,0.486,0.402,0.936,0.159,0.936
1,1.253,1.114,1.782,0.448,1.314
1,0.909,0.851,0.871,0.227,0
0,0.828,1.274,0.345,0.801,0.2
0,0.315,1.1,0.18,0.912,0.109
0,0.359,0.27,1.157,0.1,1.63
0,0.268,0.584,0.268,3.32,-0.088
0,0.513,0.362,1.763,0.159,-0.667
0,0.328,1.037,0.194,1.058,-0.08
0,0.485,1.464,0.283,1.385,-0.18
1,1.037,0.557,1.018,0.365,1.005
0,0.513,1.464,1.763,0.159,-0.667
0,0.308,0.883,0.308,1.99,0.309
0,0.45,0.355,-1.004,0.104,0
0,1.464,1.677,0.659,0.195,0
0,1.866,0.483,1.102,0.229,0
0,0.643,2.064,0.25,0.526,0.176
0,2.093,1.504,-0.848,-0.144,0
0,0.43,0.29,-0.46,0.074,0
0,0.345,1.369,0.236,1.505,-0.18
0,0.845,2.32,0.404,0.567,0
1,1.866,1.503,-0.548,0.556,-0.231
0,0.342,0.292,0.965,0.236,1.826
0,0.243,0.739,0.086,1.933,0.082
0,0.845,2.32,0.404,0.567,0
1,1.935,0.517,1.183,0.421,1.781
1,1.928,0.559,1.261,0.365,1.517
0,0.496,1.557,0.28,1.496,-0.13
0,0.179,0.82,0.122,2.075,0.077
0,0.188,0.283,0.216,2.532,-0.061
0,0.356,1.168,0.366,2.674,-0.122
1,0.709,0.577,1.641,0.297,-0.847
0,0.45,0.525,0.383,3.01,-0.121
1,0.909,0.689,1.854,0.297,0
0,1.895,1.237,-0.512,0.225,0
1,1.915,0.594,1.139,0.567,-0.411
0,-0.387,2.021,0.225,0.763,-0.112
0,0.643,1.935,0.26,0.48,0.154
0,0.179,0.579,0.145,1.94,-0.06
0,0.164,-0.301,-0.071,3.555,-0.045
0,0.356,1.06,0.245,2.328,-0.092
1,1.464,0.584,1.726,0.732,-0.496
0,-0.143,0.729,0.114,2.037,0.104
0,1.464,0.469,1.107,0.132,0
1,1.872,0.504,1.046,0.518,-0.724
0,0.454,1.456,0.243,0.79,-0.165
1,0.772,0.776,1.807,0.27,1.422
0,-0.387,2.247,0.225,0.739,-0.125
0,0.467,1.116,0.697,2.973,-0.178
0,0.453,0.309,1.431,0.098,0
1,0.532,0.453,1.456,0.232,0.938
1,0.524,0.626,1.375,0.221,0
0,0.32,-0.229,0.215,2.963,-0.065
0,2.657,1.176,-0.691,0.403,-0.369
0,0.48,1.505,0.233,0.719,-0.118
0,0.149,0.297,0.106,2.459,-0.053
0,0.443,0.309,1.448,0.085,1.141
0,-0.111,0.648,0.148,2.302,-0.072
0,1.354,1.254,0.558,0.378,-0.202
0,0.513,1.496,0.189,1.256,-0.202
0,0.496,1.514,0.189,1.265,-0.202
0,0.316,1.274,0.275,2.039,-0.111
0,-0.281,1.797,0.174,1.614,-0.106
0,0.2,-0.275,0.236,3.061,-0.092
0,0.345,0.311,0.53,0.089,0
0,0.45,1.238,0.683,2.303,-0.21
0,0.345,0.735,0.57,1.973,0.617
0,1.05,2.517,0.49,0.476,-0.205
0,0.153,0.293,0.11,2.51,-0.070
0,1.122,0.315,-0.287,2.956,0.269
0,-0.481,3.042,0.786,0.967,-0.254
1,1.436,0.56,1.369,0.324,1.483
0,-0.387,2.191,-0.158,1.516,-0.12
0,0.179,0.54,0.14,2.228,-0.075
0,-0.104,-0.275,0.09,3.532,-0.06
0,0.188,-0.26,0.166,2.743,-0.106
0,-0.111,-0.26,0.11,2.781,-0.067
0,-0.337,2.462,-0.164,1.238,-0.109
0,-0.423,2.585,-0.189,1.021,-0.129
0,0.153,0.278,0.162,2.328,-0.06
1,1.935,0.753,1.158,0.384,1.247
0,-0.13,0.728,0.082,1.854,0.072
0,0.502,1.383,0.28,1.504,0.269
0,2.688,1.266,-0.728,0.3,0
0,-0.149,0.845,0.108,2.305,0.104
0,1.044,1.936,0.4,0.301,-0.164
1,0.947,0.71,1.194,0.251,1.214
0,0.643,2.023,0.545,0.38,0.551
1,0.758,0.61,1.883,0.252,-0.728
0,0.404,0.369,1.408,0.09,0
0,1.285,2.328,0.714,0.368,-0.25
1,1.496,0.454,0.733,0.411,-0.547
0,-0.149,0.786,0.078,1.258,0.076
0,0.945,2.961,-0.332,0.769,0
0,1.043,1.803,0.534,0.341,-0.247
1,0.8,0.363,1.664,0.121,-0.798
0,1.029,1.866,0.553,0.251,0
1,1.043,0.65,0.496,0.189,0
0,0.909,0.883,1.007,2.744,-0.355
0,0.153,0.603,0.078,1.876,0.065
0,0.158,-0.315,0.091,3.516,-0.06
0,0.778,1.399,0.324,0.229,0.194
0,0.342,1.192,0.189,0.305,-0.208
1,1.496,1.009,0.648,0.562,0.786
0,0.359,0.246,1.066,0.074,1.261
0,0.243,0.848,0.079,1.263,0.065
0,-0.485,3.039,0.253,0.567,-0.163
0,1.166,0.315,-0.287,2.956,0.269
0,0.315,0.354,0.495,0.076,0
1,0.947,0.525,1.848,0.105,-0.738
0,-0.484,3.075,0.345,0.598,0.648
0,0.485,1.503,0.283,1.396,0.223
0,-0.48,2.328,0.321,0.257,-0.177
0,1.035,0.501,1.954,0.122,-0.766
0,0.342,0.265,-0.547,0.045,-1.191
0,0.179,0.729,0.141,1.493,0.092
0,0.416,0.308,0.925,0.188,1.584
0,0.452,0.302,-0.534,0.144,0
0,0.136,0.267,0.16,2.531,-0.063
0,1.932,0.891,1.108,0.377,0.561
0,-0.485,2.666,0.252,0.567,-0.238
0,0.356,0.77,0.406,3.046,-0.138
0,1.835,1.203,-0.545,0.297,0
0,1.008,1.792,0.476,0.249,-0.227
0,2.311,1.055,-0.496,0.3,0.432
0,1.008,2.666,0.454,0.536,-0.19
0,-0.303,1.555,-0.138,1.911,0.114
0,0.45,0.309,-0.791,0.1,1.839
0,-0.107,0.651,0.112,2.24,0.066
0,0.643,2.234,0.333,0.334,0.199
0,0.476,0.331,1.837,0.147,-0.705
0,1.135,0.315,-0.297,2.845,0.269
0,-0.112,0.337,-0.073,3.041,0.073
0,-0.111,0.657,0.106,1.83,0.065
0,1.044,2.191,0.482,0.272,-0.201
0,-0.387,2.78,0.272,0.916,-0.141
0,-0.347,2.072,0.242,0.331,-0.108
0,2.048,1.456,-0.588,0.453,-0.233
0,-0.485,3.039,0.345,0.642,0.204
0,0.643,2.234,0.333,0.334,-0.152
0,1.895,1.203,-0.578,0.183,0
1,1.528,0.796,1.827,0.426,0
0,1.866,1.136,-0.571,0.277,0
0,1.185,2.431,0.489,0.482,-0.194
0,0.153,0.293,0.09,2.409,0.069
0,0.349,1.194,0.22,1.607,0.161
0,-0.247,1.333,-0.087,2.168,0.082
1,2.093,1.396,-0.545,0.641,-0.204
