target,Dcl,Ao,Iy,Aa,Sh
0,-0.381,2.318,0.22,1.591,0.163
0,-0.143,-0.322,0.08,3.761,0.061
1,1.53,0.635,0.74,0.366,0
0,-0.427,2.986,0.269,0.693,-0.166
0,-0.481,2.876,-0.204,0.741,0.191
1,0.581,0.544,1.221,0.225,0
0,0.476,0.402,1.929,0.158,0.907
0,0.158,0.782,0.094,1.147,0.069
0,0.342,1.09,0.195,2.28,-0.138
1,0.745,0.556,1.677,0.174,-0.671
0,2.289,1.301,-0.6,0.323,0
0,-0.387,2.26,0.22,1.464,0.164
0,0.327,0.269,0.534,0.076,0
0,1.504,1.504,-0.417,0.648,0.207
0,0.845,2.606,0.504,0.502,-0.19
1,1.915,0.559,1.928,0.545,-0.631
0,1.464,0.614,2.041,0.114,0
0,0.327,0.264,-0.391,0.059,0
0,1.16,1.577,0.448,1.935,0.279
0,1.665,1.29,0.699,0.185,0
0,-0.149,0.832,0.078,2.327,0.047
1,1.02,0.78,1.283,0.18,-0.794
0,1.353,0.735,1.932,-0.144,-0.864
0,1.176,0.315,-0.301,2.755,0.269
0,0.339,0.254,-0.491,0.046,-0.592
0,1.064,0.496,1.782,0.106,-0.769
0,1.056,0.476,1.763,0.105,-0.77
0,0.729,2.876,0.312,0.567,0.194
1,1.131,0.808,1.807,0.25,-0.709
1,1.904,0.559,1.242,0.361,-0.52
0,2.313,1.275,-0.728,0.18,0
0,0.387,0.305,-0.545,0.066,0
0,0.513,0.402,1.809,0.145,1.188
0,0.485,1.266,0.337,1.776,-0.164
0,-0.331,1.782,0.183,0.851,0.129
0,1.008,2.424,0.426,0.561,-0.189
1,1.666,0.333,1.189,0.634,1.782
1,1.435,0.705,0.792,0.182,0
1,1.166,0.536,0.931,0.109,0
0,1.04,2.677,0.369,0.718,-0.17
0,0.476,1.764,0.697,1.402,-0.197
1,1.921,0.484,1.191,0.572,0.65
0,0.384,0.305,0.534,0.076,0
0,1.1,1.714,0.614,0.345,1.157
0,0.782,1.892,0.286,0.834,0.619
0,-0.51,2.703,-0.204,0.67,0.15
1,1.936,0.56,1.236,0.446,1.607
0,1.666,1.11,-0.426,0.334,0
0,1.666,1.11,-0.426,0.334,0
0,0.268,1.266,0.144,1.518,-0.075
0,0.496,0.402,1.809,0.158,1.264
0,-0.13,0.608,-0.067,2.721,0.052
0,0.307,0.296,0.539,0.079,0
0,1.607,1.25,0.682,0.675,0.411
1,1.195,2.531,0.986,0.682,-0.242
0,-0.304,1.503,-0.115,1.515,0.109
0,-0.413,3.018,-0.189,0.517,-0.163
0,0.468,0.366,1.833,0.115,0
0,0.482,0.397,1.826,0.162,0
0,1.883,0.561,1.121,0.257,0.551
0,0.729,2.74,0.345,0.998,-0.164
0,0.308,1.194,0.114,1.194,0.104
0,0.404,0.283,1.404,0.118,1.402
1,1.064,0.714,1.876,0.107,-0.76
0,-0.452,2.364,0.222,0.689,-0.134
0,0.307,1.039,0.137,1.039,0.101
1,1.166,0.593,1.883,0.157,-0.634
0,1.122,2.327,0.441,1.496,0.233
0,1.811,1.289,-0.512,0.249,0
1,1.936,0.751,1.191,0.412,1.431
0,-0.415,2.762,-0.171,1.114,-0.117
0,1.314,0.587,1.903,0.215,-0.786
0,-0.468,2.555,-0.193,1.078,-0.137
1,1.195,0.622,1.763,0.245,-0.635
0,0.978,1.796,0.423,0.279,-0.194
1,0.927,0.714,0,0.116,0
0,1.854,1.066,-0.584,0.221,0
1,1.056,0.709,1.045,0.215,-0.547
0,1.576,1.116,-0.481,0.193,-0.201
1,0.947,0.776,0.524,0.229,1.313
0,1.116,2.328,0.441,0.657,-0.194
0,1.964,1.064,-0.499,0.168,-0.21
1,0.845,1.01,1.052,0.476,0
0,0.339,1.314,0.236,2.195,-0.106
0,1.044,1.769,0.431,0.371,-0.178
0,1.365,1.827,0.513,0.502,0.438
0,0.362,0.296,-0.597,0.056,0.998
0,-0.147,0.729,0.108,1.928,0.065
0,2.238,1.302,1.018,0.288,-0.413
0,-0.109,0.651,0.102,2.042,0.069
1,0.905,1.064,1.669,0.319,0
0,-0.479,2.722,-0.181,1.098,-0.118
0,0.454,0.309,0.874,0.141,1.72
0,-0.535,2.58,-0.234,0.405,0.159
1,0.749,0.575,1.871,0.182,-0.73
0,-0.363,2.226,0.219,1.402,0.161
0,-0.51,2.556,0.399,0.384,1.04
0,0.444,0.329,0.925,0.136,1.504
0,0.268,1.168,0.108,1.289,0.106
0,1.09,2.131,0.683,0.265,-0.28
0,0.357,0.315,0.875,0.131,1.182
0,0.133,-0.304,-0.075,3.456,-0.053
0,1.094,2.191,0.586,0.25,-0.207
0,0.643,1.671,0.315,0.229,0.195
0,-0.289,1.854,0.171,1.067,0.181
0,2.305,1.079,-0.794,0.203,0
1,0.622,0.592,1.441,0.215,0
0,-0.264,1.271,0.204,1.666,-0.12
0,0.513,1.26,0.337,2.051,-0.138
0,0.945,0.671,2.314,0.245,-0.728
1,1.531,0.807,1.007,0.411,0.451
1,0.773,0.392,0.786,0.215,0
0,-0.436,2.041,-0.176,0.502,-0.104
1,1.876,0.584,1.122,0.443,0.76
0,0.643,0.572,1.399,0.209,0.786
0,1.01,2.443,0.517,0.341,0
0,-0.111,0.648,0.082,2.022,0.082
0,0.513,1.261,0.36,1.928,-0.257
0,0.909,0.727,2.039,0.148,0
0,0.373,0.875,0.455,2.743,0.427
0,0.153,0.661,0.141,1.27,0.106
1,1.195,2.468,0.651,0.567,-0.23
0,0.164,0.753,0.128,1.3,0.096
0,0.135,0.732,0.131,1.845,0.106
0,0.45,0.308,0.927,0.091,1.786
1,1.436,0.732,1.177,0.364,-0.532
0,0.972,2.901,-0.339,0.678,0.548
0,-0.1,0.651,0.079,2.092,-0.054
0,0.158,-0.281,-0.076,3.606,-0.054
0,0.845,2.67,0.326,0.607,-0.156
0,0.964,2.741,0.464,0.546,-0.19
0,0.135,0.603,0.131,1.935,-0.071
0,0.195,0.882,0.082,1.845,0.062
0,-0.347,1.984,-0.146,1.039,0.18
0,-0.436,2.497,-0.204,0.383,-0.12
0,1.78,1.122,-0.564,0.27,0
1,0.77,0.732,-0.291,0.21,1.22
0,1.866,0.656,0.906,0.228,-0.457
0,0.153,0.81,0.108,1.72,0.106
0,-0.387,2.406,0.22,0.776,-0.151
1,0.778,0.509,0.638,0.122,0
1,1.496,1.108,1.238,0.378,0.883
0,0.179,0.54,0.133,1.78,-0.161
1,1.666,0.861,0.666,0.366,0.833
0,0.581,0.332,1.608,0.159,-0.747
0,0.357,0.732,-0.1,1.78,0.103
0,0.349,0.91,0.215,2.318,0.269
0,0.349,1.037,0.199,1.041,-0.08
1,1.753,1.104,-0.458,0.562,-0.22
0,0.349,1.044,0.171,1.104,-0.067
0,1.314,0.571,1.826,0.154,-0.714
1,1.911,0.349,1.141,0.584,0.679
0,-0.321,1.827,-0.127,0.502,-0.065
1,1.935,1.042,0.753,0.496,0.447
0,0.468,0.311,1.458,0.145,1.89
0,-0.143,0.882,0.082,3.598,0.047
1,1.809,0.584,1.372,0.545,-0.553
0,0.468,0.311,1.458,0.145,1.89
0,0.816,2.762,0.648,0.933,0.315
0,-0.414,2.84,-0.171,1.104,-0.128
0,-0.414,2.303,-0.191,1.072,-0.163
0,1.964,1.136,-0.761,-0.116,-0.38
0,1.368,1.807,-0.462,0.253,-0.233
1,0.738,0.556,1.753,0.22,1.263
0,0.496,1.555,0.249,0.353,-0.238
0,2.313,1.104,-0.665,0.269,0
0,2.762,1.086,-0.724,0.255,-0.322
0,-0.414,2.84,-0.199,0.923,-0.199
0,-0.459,2.718,-0.187,1.304,-0.116
0,0.643,1.883,0.309,0.323,-0.166
0,0.204,0.889,0.118,1.809,0.084
0,1.037,1.893,0.482,0.337,0.188
0,0.643,0.532,1.045,0.129,0
0,-0.41,2.893,-0.189,0.783,-0.126
0,0.443,0.311,1.474,0.098,1.601
0,1.786,1.29,-0.653,0.183,-0.305
0,0.342,1.187,0.195,2.222,-0.138
0,-0.436,2.744,-0.191,0.77,-0.137
0,-0.443,2.789,-0.189,0.789,-0.126
0,0.581,0.311,1.903,0.236,-0.736
0,0.349,1.374,0.235,1.367,-0.06
0,-0.112,0.517,0.14,2.87,-0.066
0,0.978,1.962,0.416,0.539,0
0,1.024,2.32,0.488,0.383,0
0,-0.436,2.327,0.23,0.695,-0.118
0,-0.424,2.327,0.22,1.039,0.17
0,1.114,2.48,0.462,0.542,-0.194
0,1.795,0.349,0.792,2.266,-0.188
0,-0.436,2.327,0.23,1.039,0.17
0,1.044,2.517,0.433,0.424,0
0,-0.421,2.721,-0.182,1.108,-0.125
0,1.494,1.722,0.648,0.249,0
0,-0.51,2.718,0.285,0.303,0.177
1,0.749,0.474,1.871,0.225,0
0,0.512,1.435,0.394,1.553,0.394
0,0.339,1.373,0.235,1.783,-0.138
0,1.037,1.704,0.586,0.233,0
0,1.504,1.911,0.732,0.479,-0.24
0,0.982,2.585,0.444,0.883,-0.179
0,0.964,2.311,0.479,0.719,-0.23
0,0.485,0.402,-0.596,0.173,1.781
0,0.792,1.248,0.36,0.359,-0.164
0,1.02,2.517,0.535,0.724,-0.188
0,-0.111,0.326,-0.066,2.956,0.049
0,1.464,0.5,0.67,0.129,0
0,0.359,0.91,0.269,2.426,-0.145
0,0.45,0.336,-0.607,0.131,1.762
0,0.452,0.306,-0.607,0.074,1.762
0,-0.52,3.32,-0.22,0.66,0.15
0,0.449,1.037,0.525,0.132,0
1,1.811,0.655,1.762,0.545,-0.487
1,1.666,0.714,1.037,0.334,0.627
0,2.297,1.424,-0.666,0.273,-0.285
0,1.04,1.71,0.48,0.36,-0.204
1,0.671,0.496,1.936,0.2,-0.736
0,-0.363,1.892,-0.139,0.854,-0.101
0,1.1,1.677,0.485,0.424,0.385
0,0.979,1.835,0.468,0.52,-0.21
1,1.666,1.037,-0.667,0.334,0.627
0,1.78,1.04,0.867,0.334,0.48
1,1.206,0.79,1.531,0.125,0
0,1.895,1.136,-0.59,0.331,-0.305
1,1.845,1.126,0.671,0.996,0.831
0,2.658,1.079,-0.706,0.219,0
0,0.73,0.561,1.48,0.235,1.737
0,0.384,1.503,0.233,1.496,-0.16
0,1.04,0.475,2.339,0.11,-0.833
0,0.947,2.65,0.441,0.81,-0.155
0,-0.415,2.581,0.27,1.077,0.163
0,0.359,0.308,1.446,0.099,1.539
0,-0.385,2.555,0.283,1.258,0.275
1,0.82,0.502,1.23,0.15,0
0,-0.143,0.719,0.108,1.092,0.082
0,0.359,0.245,0.579,0.059,1.26
0,0.457,0.308,-0.639,0.145,1.816
0,-0.46,3.24,0.304,0.633,0.642
1,1.436,0.732,1.782,0.334,-0.622
0,1.185,2.32,0.47,0.52,-0.205
0,0.643,1.827,0.263,0.598,0.137
1,1.056,0.519,2.04,0.138,-0.782
0,2.094,1.656,-0.598,0.296,-0.319
0,0.828,0.59,1.883,0.245,0
0,1.1,1.503,0.515,0.216,-0.204
1,1.528,0.813,1.132,0.32,1.004
0,0.972,1.195,1.092,0.225,0
0,-0.107,0.508,0.151,0.996,-0.065
0,0.359,0.91,0.199,2.21,-0.088
0,0.307,1.116,0.182,1.111,-0.096
0,0.164,-0.304,-0.071,3.555,-0.045
1,0.829,0.796,1.408,0.228,0
0,0.513,1.26,0.301,1.502,-0.168
0,1.058,2.604,-0.338,0.802,-0.169
0,0.909,0.825,1.752,0.16,-0.53
0,0.513,0.304,1.47,0.078,-0.724
0,1.576,1.136,-0.469,0.193,0
1,1.928,0.671,1.107,0.502,-0.597
1,0.741,0.625,1.607,0.234,0
0,-0.521,2.831,0.313,0.331,-0.147
0,0.164,-0.221,-0.084,3.263,-0.092
0,1.056,2.52,0.693,0.316,-0.417
0,0.43,0.333,-1.007,0.121,-0.634
0,0.947,2.606,-0.251,0.626,-0.153
0,-0.521,2.911,0.309,0.431,-0.149
0,1.576,1.116,0.658,0.211,0
0,0.509,1.371,0.394,1.781,-0.179
1,1.528,1.369,0.682,0.892,0.487
0,-0.143,0.729,0.128,1.911,-0.06
0,0.845,2.811,-0.275,0.801,-0.145
0,-0.321,2.306,-0.157,0.54,-0.138
1,0.881,0.561,1.78,0.126,0
0,-0.48,2.769,-0.227,0.724,-0.132
1,1.058,0.557,1.657,0.225,-0.751
0,-0.321,2.306,-0.157,0.54,-0.138
0,0.766,2.703,0.318,0.741,0.187
0,-0.46,2.609,0.27,1.066,0.168
1,0.749,0.649,1.883,0.226,-1.006
0,-0.509,2.521,-0.196,0.718,-0.126
0,0.485,1.252,0.394,2.015,-0.135
0,0.188,0.602,0.152,1.519,0.075
1,0.866,0.502,1.607,0.181,-0.673
0,0.496,1.516,0.283,1.574,0.642
0,0.643,0.626,1.077,0.236,0.451
0,0.149,0.562,0.139,1.092,0.085
0,0.356,1.037,0.199,1.029,-0.1
0,0.513,0.412,2.039,0.158,-0.789
1,1.781,0.504,1.183,0.674,1.529
0,0.179,0.792,0.158,1.797,0.159
0,-0.111,0.377,0.104,3.068,-0.052
0,0.845,0.476,1.936,0.159,-0.741
0,1.435,1.961,-0.48,0.58,-0.22
0,1.866,1.935,0.633,0.384,-0.305
0,0.384,0.295,1.1,0.141,1.714
0,0.309,1.092,0.194,1.772,0.162
0,0.404,0.286,-0.529,0.149,0.997
0,0.158,0.283,0.194,2.405,-0.063
0,-0.51,3.218,-0.259,0.508,-0.253
0,0.404,0.335,1.461,0.088,0
1,0.622,1.314,1.258,0.135,0
0,1.045,2.573,0.7,0.539,0
0,0.404,1.178,0.272,1.577,-0.163
0,-0.149,0.882,0.08,1.935,0.072
0,0.449,0.433,1.633,0.159,0
0,1.576,1.136,0.648,0.383,0.362
0,1.122,2.203,0.49,0.478,-0.242
0,1.166,0.475,1.807,0.122,0
0,-0.11,0.603,0.083,2.239,0.071
0,2.303,0.879,1.306,0.28,-0.444
0,0.15,0.602,0.151,2.018,-0.152
0,0.513,1.599,0.32,1.106,0.362
0,1.496,1.574,0.651,0.303,-0.238
0,0.513,0.402,1.239,0.158,1.386
1,1.885,0.647,1.371,0.545,0.986
0,0.359,0.85,0.362,3.067,0.3
0,-0.377,2.302,-0.173,0.79,-0.104
1,1.903,0.677,1.318,0.554,-0.469
0,0.179,0.722,0.158,1.496,0.151
0,0.444,0.308,0.623,0.1,0.873
0,0.476,0.406,-0.732,0.159,1.297
0,0.464,0.332,-0.698,0.131,1.753
0,1.064,2.531,-0.317,0.567,-0.157
0,0.709,1.805,0.32,0.34,0.177
0,-0.381,2.854,-0.163,1.308,-0.126
0,0.433,0.309,1.037,0.145,0.502
0,0.359,0.245,-0.534,0.074,0
0,0.185,0.767,0.145,1.911,0.099
0,-0.43,2.772,0.301,0.511,0.619
0,0.484,1.372,0.28,1.973,-0.114
0,-0.111,-0.279,-0.066,3.597,-0.045
0,0.866,2.555,0.318,0.585,0.19
1,1.528,1.369,0.697,0.965,0.851
0,1.064,1.807,0.426,0.563,0.19
0,0.604,1.952,-0.181,1.989,-0.116
0,0.327,0.996,0.242,1.504,0.394
0,1.094,2.573,0.6,0.643,-0.255
0,0.328,0.296,-0.607,0.066,2.136
0,0.43,0.372,-0.601,0.155,1.911
0,0.373,1.248,0.242,2.039,-0.099
0,0.387,1.402,0.271,2.031,-0.117
0,1.009,1.89,0.448,0.504,-0.174
0,1.018,1.72,0.43,0.334,-0.234
0,0.179,0.82,0.142,1.521,-0.143
0,0.845,2.327,0.575,0.814,0.345
0,1.436,1.072,0.566,0.277,0
1,0.845,0.45,1.657,0.207,-0.786
0,0.449,0.296,1.037,0.159,1.554
0,0.45,0.332,-0.767,0.116,2.258
0,-0.13,0.831,0.091,1.935,0.072
0,1.177,2.573,0.65,0.424,-0.285
0,-0.321,1.805,0.186,1.311,-0.181
1,1.516,1.131,0.673,0.813,1.03
0,1.935,1.044,-0.444,0.324,-0.22
0,0.648,1.809,0.27,0.32,0
0,1.607,0.474,1.09,0.144,0
0,0.315,0.845,0.226,2.04,-0.102
1,0.915,0.626,2.155,0.148,-0.849
0,-0.264,1.37,0.159,1.02,0.106
0,-0.513,2.739,0.312,0.567,-0.154
0,0.769,1.871,0.319,0.534,0.187
0,0.485,0.375,1.796,0.122,0
0,-0.491,2.328,0.345,0.496,-0.169
0,1.936,1.134,-0.559,0.207,0
0,2.304,1.555,-0.573,0.348,-0.274
0,0.909,0.734,0.608,0.15,0
0,0.328,0.266,-0.601,0.074,2.314
0,-0.421,2.581,-0.181,0.488,-0.122
0,-0.128,-0.31,-0.088,3.26,-0.052
0,0.643,1.583,0.257,0.259,0.137
0,0.315,1.24,0.236,1.773,-0.238
1,1.876,1.121,1.609,0.517,-0.493
0,0.404,0.296,1.457,0.111,0
1,1.911,0.304,1.368,0.636,-0.839
0,2.619,1.29,-0.724,0.181,-0.405
0,2.531,1.224,-0.668,0.277,-0.376
0,1.68,0.471,1.133,0.229,0
0,-0.128,0.608,0.094,2.996,0.052
0,1.964,1.284,-0.58,0.276,-0.305
0,0.486,1.399,0.283,1.521,-0.233
0,-0.143,0.529,0.172,3.168,-0.066
0,1.333,0.513,2.193,0.144,-0.635
0,0.373,1.168,0.517,2.956,0.385
1,0.636,0.464,1.265,0.2,1.133
0,2.363,1.134,-0.662,0.268,0.398
0,0.909,0.826,1.753,0.205,-0.626
0,0.945,2.555,-0.292,0.86,0
0,-0.479,2.021,0.226,0.356,-0.101
0,0.387,1.153,0.517,2.911,-0.148
0,0.795,0.785,1.65,0.157,-0.553
0,0.829,1.666,0.317,0.253,0.462
1,1.809,0.604,1.363,0.441,1.509
0,0.416,0.311,-0.609,0.154,1.786
1,0.951,0.525,2.093,0.115,-0.849
0,0.486,0.405,2.204,0.158,-0.709
0,0.648,1.866,0.305,0.626,0.187
0,1.354,1.803,0.546,0.334,-0.239
0,-0.143,0.729,-0.08,1.78,0.103
0,2.573,1.022,-0.666,0.274,-0.324
1,1.064,0.714,1.313,0.297,0.831
0,0.643,2.17,0.33,0.539,0.201
1,1.029,0.709,1.108,0.305,1.494
