target,Dcl,Ao,Iy,Aa,Sh
0,0.476,1.809,0.283,1.134,0.204
0,0.384,0.356,-0.597,0.131,0
0,-0.128,0.729,0.093,1.782,0.072
0,1.464,0.805,1.972,0.27,-0.564
1,1.531,0.709,1.592,0.598,-0.635
1,1.347,2.311,1.037,0.529,-0.369
0,-0.243,1.16,-0.08,1.503,0.065
0,0.158,-0.285,-0.081,3.045,-0.057
0,-0.111,-0.255,0.077,2.666,-0.054
1,1.932,0.304,0.917,0.363,0.776
0,0.468,1.404,0.255,1.639,-0.347
0,0.404,0.333,-0.668,0.142,2.195
0,0.845,2.424,0.464,0.412,-0.241
0,-0.238,1.19,0.126,1.883,-0.061
1,1.064,1.892,0.863,0.927,0.813
0,1.935,1.139,-0.573,0.225,-0.214
0,1.607,0.473,1.181,0.225,0.535
0,0.468,0.329,1.608,0.078,-0.709
0,1.176,0.315,-0.304,2.718,0.19
0,-0.112,-0.264,-0.069,3.21,-0.053
0,-0.52,2.722,-0.255,0.553,-0.137
0,1.044,2.023,-0.317,0.508,-0.173
0,1.964,0.825,0.937,0.455,-0.381
0,1.007,2.311,0.444,0.508,-0.159
0,0.845,2.528,0.326,0.629,0.162
0,1.932,0.48,1.132,0.391,0.448
0,1.932,0.872,-0.77,0.175,-0.42
0,0.845,1.902,0.326,0.502,0.162
0,-0.264,1.31,-0.11,1.309,-0.062
0,0.45,0.329,0.329,0.08,-0.307
0,-0.143,0.728,0.091,1.902,0.089
0,-0.436,2.236,-0.242,0.87,0.202
1,1.044,0.785,1.016,0.297,-0.518
0,0.195,0.575,0.081,2.239,0.065
0,2.658,1.108,-0.942,0.279,-0.478
1,0.947,0.525,1.781,0.104,0
0,-0.421,2.839,0.27,0.729,0.837
0,0.433,1.314,-0.159,1.173,-0.112
0,0.457,1.333,0.22,1.373,-0.102
0,0.945,0.672,0.886,0.175,0.441
0,-0.13,0.794,0.084,1.89,-0.052
0,2.304,1.098,-0.752,0.266,0
0,0.513,0.368,1.934,0.239,0
0,0.188,0.782,0.163,2.258,-0.191
0,0.89,1.264,-0.35,0.714,0.217
0,1.77,0.875,0.798,0.179,0
1,1.866,0.504,1.122,0.958,1.393
0,0.133,0.267,0.216,2.441,-0.065
0,1.354,0.592,1.435,0.164,0
0,0.643,2.191,0.35,0.798,0.201
0,0.349,1.09,0.366,2.51,-0.12
0,0.648,2.321,0.324,0.394,0.189
1,1.668,1.504,1.126,0.572,-0.411
0,0.496,1.606,0.283,1.141,-0.155
0,0.485,1.661,0.517,1.114,1.399
0,1.964,0.875,0.915,0.229,-0.431
0,0.972,0.458,2.431,0.243,-0.833
0,-0.414,2.305,0.304,1.077,0.743
0,-0.459,2.421,-0.199,1.032,0.214
0,0.947,2.73,0.476,0.693,0.231
1,1.781,0.673,1.078,0.573,2.004
1,1.531,0.671,0.879,0.584,0.542
0,0.454,0.331,-0.607,0.044,2.41
0,-0.346,2.021,-0.148,1.504,0.189
1,1.936,0.625,1.126,0.404,1.122
0,0.307,1.097,0.187,1.077,-0.101
1,1.521,0.885,0.931,0.431,-0.406
1,1.509,1.871,0.543,0.82,-0.204
1,1.935,0.56,1.309,0.641,1.754
0,0.384,1.071,0.373,2.023,-0.135
1,0.7,0.522,1.666,0.21,1.783
0,-0.393,2.192,0.25,1.132,-0.167
0,0.158,-0.281,0.108,3.356,-0.065
0,-0.337,2.127,0.226,1.005,0.161
0,1.796,0.813,1.131,0.231,0.647
0,-0.52,2.718,-0.212,1.009,0.18
0,-0.112,0.638,0.112,2.935,0.066
0,-0.485,2.585,-0.189,1.009,-0.12
0,1.435,1.195,0.586,0.405,0
0,0.356,0.245,-0.608,0.047,2.305
1,0.766,0.626,1.631,0.222,0
0,2.208,1.302,-0.601,0.279,0.318
0,0.468,0.406,1.903,0.158,-0.933
0,1.02,0.487,1.954,0.249,-0.547
0,0.327,0.269,0.459,0.083,-0.427
0,-0.321,1.79,0.194,0.567,0.119
0,0.315,1.246,0.137,2.044,-0.082
0,-0.459,2.721,-0.192,0.508,-0.121
0,1.497,0.726,1.117,0.228,-0.47
1,0.845,0.502,1.807,0.114,-0.7
0,-0.601,2.521,0.552,0.497,0.749
0,0.433,0.432,0.792,0.133,0
0,0.158,-0.221,0.156,2.559,-0.063
0,0.308,0.468,-0.087,2.585,0.091
0,1.297,1.25,0.594,0.675,-0.193
0,1.064,1.781,0.469,0.55,-0.199
0,-0.51,2.845,-0.191,0.89,-0.124
0,-0.51,2.807,0.342,0.333,-0.166
0,0.309,0.309,0.54,0.086,0
0,0.845,2.75,0.407,0.424,-0.147
0,1.504,1.881,0.707,0.344,-0.291
1,0.643,1.126,1.402,0.236,0
0,0.485,0.434,1.796,0.131,0
0,-0.133,0.475,0.11,3.01,-0.07
1,0.622,0.542,1.436,0.227,0
0,-0.449,2.424,-0.184,0.875,0.189
0,-0.477,2.902,-0.253,0.561,-0.253
0,1.73,1.373,-0.564,0.279,0
0,0.43,1.254,0.325,2.039,-0.129
0,0.496,1.814,0.28,0.268,-0.1
0,-0.143,0.728,0.114,2.018,-0.073
0,-0.107,0.585,-0.062,2.936,-0.045
0,1.314,1.304,0.557,0.675,-0.154
1,0.629,0.394,1.87,0.205,1.883
1,1.666,0.837,0.861,0.191,0
0,0.643,2.23,0.35,0.427,-0.168
0,1.935,1.116,-0.562,0.234,0
0,0.158,-0.275,-0.084,3.555,-0.082
0,0.452,1.041,0.363,2.328,-0.146
0,0.845,0.397,1.722,0.312,-0.608
0,1.01,2.626,0.483,0.586,-0.194
0,-0.133,0.729,0.106,2.304,0.09
0,1.02,1.807,0.482,0.34,-0.233
0,0.729,2.703,0.28,0.567,0.162
0,0.512,0.399,-0.108,2.657,0.106
0,-0.43,2.903,0.284,0.643,-0.152
0,0.403,1.01,-0.085,1.64,0.066
0,-0.111,0.517,-0.066,3.406,-0.047
0,0.509,1.375,0.394,2.046,0.394
0,0.327,1.32,0.175,1.24,-0.09
1,1.056,0.585,1.763,0.104,-0.635
1,1.911,0.75,1.191,0.366,0.786
0,0.158,0.282,0.194,2.511,-0.063
0,1.496,2.318,0.617,0.529,-0.26
0,1.464,1.674,0.468,0.337,0
0,1.665,1.504,0.606,0.242,-0.32
0,1.494,1.696,0.573,0.257,-0.538
0,1.056,0.572,-0.297,2.718,-0.117
1,1.607,0.848,0.783,0.524,0.713
1,1.464,0.892,0.892,0.515,-0.892
0,0.373,0.356,0.874,0.086,1.796
0,1.16,1.609,0.459,0.996,1.005
1,0.772,0.502,1.84,0.207,-0.9
0,0.195,0.297,0.204,2.555,-0.088
0,-0.347,2.31,-0.164,1.431,-0.115
0,1.264,0.585,1.092,0.214,0
1,0.76,0.52,0.937,0.174,0
0,0.349,1.314,0.215,1.132,0.135
0,0.795,1.883,-0.251,0.52,0.216
0,-0.111,0.648,0.086,2.327,0.072
0,-0.122,0.81,0.077,1.826,0.047
0,0.176,0.292,0.157,2.303,0.086
0,0.496,0.28,1.618,0.158,1.152
0,1.314,1.264,-0.472,0.3,0
0,1.504,2.211,-0.48,0.737,-0.21
0,0.604,0.549,1.834,0.235,0
1,1.195,0.719,1.683,0.321,-0.673
0,0.513,0.338,1.839,0.154,1.141
0,-0.107,0.508,0.18,2.24,-0.095
0,1.135,1.577,0.448,0.305,-0.184
0,0.729,0.476,0,0.106,0
0,-0.356,1.723,0.194,0.738,-0.123
0,0.45,0.308,0.958,0.138,1.794
1,0.5,0.622,1.37,0.213,0
0,1.037,0.475,1.936,0.104,-0.652
0,-0.415,2.531,-0.163,1.063,0.19
0,0.356,1.131,0.195,1.256,-0.079
0,-0.41,2.68,-0.175,1.404,-0.12
0,0.512,1.258,0.394,2.051,-0.134
0,-0.346,1.73,-0.153,0.81,0.118
0,0.443,0.332,1.408,0.131,1.799
1,1.064,0.651,1.526,0.158,0
1,1.166,0.524,0.832,0.145,0
1,1.518,0.805,-0.801,0.279,-0.78
0,0.816,1.825,-0.268,0.716,-0.138
0,0.513,1.763,0.34,0.38,0.194
1,1.122,0.635,1.883,0.215,-0.935
0,0.513,0.355,-0.741,0.074,0
1,2.218,0.601,0.909,0.356,-0.456
0,1.78,1.02,-0.584,0.204,-0.215
0,0.158,0.282,0.226,2.532,-0.063
0,-0.347,2.528,-0.155,0.687,-0.107
0,0.444,0.336,0.643,0.11,0.999
0,1.022,2.221,0.553,0.356,0.277
0,-0.51,2.885,-0.185,0.792,-0.122
0,0.909,0.435,1.883,0.104,-0.867
1,1.753,0.561,1.197,0.579,1.399
0,1.607,2.555,-0.43,0.836,-0.205
0,0.443,0.308,1.461,0.074,-0.709
1,2.021,0.556,-0.621,0.695,0.39
0,0.729,0.406,1.954,0.245,0.987
0,1.928,1.066,-0.578,0.286,0.551
0,-0.115,0.521,-0.073,3.055,-0.048
0,0.176,-0.281,-0.082,3.555,-0.06
1,1.461,0.732,1.488,0.365,0.986
0,1.666,1.064,0.714,0.366,0
0,0.453,1.173,0.424,2.043,-0.135
0,-0.51,2.874,0.285,0.331,-0.117
1,1.811,0.584,1.108,0.334,1.676
0,-0.413,2.902,-0.173,0.303,-0.127
0,1.435,1.786,0.659,0.326,0
0,-0.128,0.521,0.09,3.042,-0.056
0,-0.347,2.127,0.226,1.039,0.159
0,-0.122,0.651,0.088,2.035,0.072
1,0.758,0.422,2.189,0.108,0
0,0.476,1.871,0.283,0.562,-0.135
0,0.845,2.935,0.512,0.736,0.344
0,1.005,1.781,0.482,0.342,0.458
0,1.935,0.979,-0.548,0.158,0
0,-0.243,1.254,0.094,2.903,0.077
0,0.387,0.875,0.391,3.005,0.375
0,0.342,0.272,0.454,0.083,0
0,1.064,0.546,1.792,0.174,-0.543
0,0.357,0.851,0.366,3.035,-0.124
0,0.342,0.576,0.57,3.09,-0.234
0,0.364,0.751,0.245,2.829,-0.075
0,-0.238,1.137,-0.085,1.155,0.09
0,0.315,0.283,0.54,0.074,0
1,1.104,0.656,2.197,0.119,0
0,0.43,1.292,0.287,1.633,0.837
0,1.09,1.314,0.58,0.234,-0.21
0,0.45,0.335,-0.908,0.155,0
0,0.349,1.28,0.171,2.041,-0.103
0,-0.51,2.885,-0.199,0.886,-0.133
0,1.935,0.947,1.168,0.234,0
0,-0.11,0.517,0.11,2.24,-0.053
0,0.453,0.306,-0.607,0.139,2.155
0,1.029,1.769,0.453,0.279,-0.184
1,1.134,0.719,1.846,-0.134,-0.639
0,2.31,1.252,-0.728,0.33,-0.42
1,0.743,0.561,-0.547,0.215,-0.997
0,0.328,1.141,0.236,1.504,-0.065
1,2.048,0.867,1.044,0.301,0.705
0,-0.52,3.256,-0.256,0.582,-0.256
1,0.772,0.509,0.772,0.234,0
0,1.114,1.494,0.586,0.255,-0.241
0,0.158,0.282,0.158,2.441,-0.063
0,1.304,0.567,1.973,0.122,-0.493
1,0.513,0.583,-0.965,0.137,1.037
0,0.468,0.296,1.904,0.144,-0.779
0,-0.107,0.424,0.14,2.551,-0.062
0,-0.337,2.117,0.206,1.098,0.19
1,1.464,0.732,0.623,0.145,0.51
0,0.496,1.333,0.252,1.333,-0.13
0,1.935,1.044,-0.485,0.22,0.389
1,1.024,0.508,0.719,0.121,0
0,0.3,1.297,0.169,1.509,0.109
1,0.947,0.525,1.809,0.25,-0.756
1,0.909,2.131,0.713,0.831,0.432
0,1.04,1.807,-0.475,0.253,0
0,-0.414,2.081,0.233,0.383,-0.126
0,0.308,0.448,0.222,2.54,-0.068
1,1.936,0.661,1.131,0.366,1.569
0,0.153,0.282,0.194,2.31,-0.061
1,1.661,0.661,0.79,0.461,0.479
1,1.235,2.479,1.209,0.562,-0.450
0,0.188,0.483,0.163,2.18,-0.152
1,0.766,0.493,1.871,0.216,0
0,0.158,0.735,0.139,1.029,-0.601
1,1.782,0.604,1.108,0.334,1.153
1,1.952,0.51,-0.65,0.345,0.787
0,0.828,0.402,2.573,0.128,0
0,0.133,0.51,0.226,2.639,-0.085
0,0.845,2.555,0.434,0.614,-0.19
1,0.638,1.126,0.965,0.225,0
1,1.509,1.666,0.617,0.421,0.933
0,1.576,1.584,-0.481,0.321,0
0,0.327,0.572,-0.079,3.141,-0.056
0,1.166,0.496,2.168,0.069,-0.62
1,1.954,0.766,1.131,0.301,1.005
0,0.356,0.866,0.191,2.039,-0.089
0,0.153,0.266,0.163,2.483,-0.065
0,0.449,0.311,1.608,0.116,1.158
0,0.476,0.311,1.834,0.147,0.919
0,1.135,1.915,0.426,0.415,-0.179
1,1.1,2.289,0.689,0.379,-0.317
0,0.468,0.311,1.609,0.223,1.609
1,1.576,0.542,1.136,0.223,0
0,0.307,1.214,0.188,0.816,-0.125
0,0.513,1.399,0.338,1.399,0.338
1,1.885,0.656,0.978,0.316,0.563
0,0.452,0.332,-0.603,0.156,1.903
0,-0.471,2.854,0.255,0.741,-0.138
0,0.342,0.271,1.134,0.085,1.114
0,1.008,2.516,0.434,0.496,-0.194
0,0.508,0.362,-0.637,0.055,0
0,0.327,1.176,0.217,1.556,-0.1
0,1.114,0.55,1.617,0.181,-0.639
0,1.314,0.572,-0.332,2.574,-0.132
0,-0.51,2.718,-0.199,0.389,-0.123
0,0.342,0.372,0.438,0.079,0
0,-0.1,0.745,0.073,1.176,-0.046
0,1.064,0.577,0.709,0.337,0.551
1,0.766,0.796,1.839,0.228,0
1,1.536,1.238,0.736,0.996,0.927
0,0.512,1.932,0.32,1.21,0.243
1,1.131,0.536,1.131,0.109,0
1,1.854,0.813,1.131,0.327,-0.406
0,0.512,0.28,-0.245,0.104,0
1,1.029,0.572,0.719,0.129,0
1,1.781,0.722,0.753,0.597,0.497
0,-0.385,2.516,0.233,0.854,-0.152
0,-0.45,2.82,0.283,0.643,-0.137
0,0.43,1.266,0.254,2.041,-0.24
0,-0.414,2.029,0.255,1.023,-0.161
0,1.134,0.496,1.773,0.074,-0.65
0,0.729,0.651,1.809,0.228,-0.721
0,-0.104,-0.267,0.077,3.141,-0.052
0,-0.347,1.934,-0.169,0.629,-0.101
0,0.513,1.521,0.394,2.039,-0.137
1,1.464,0.735,1.114,0.269,0
0,0.742,2.903,0.433,0.629,0.2
0,2.294,0.989,-0.623,0.19,0
1,0.622,0.416,1.773,0.189,1.094
0,0.43,1.54,0.32,1.632,-0.118
0,1.17,2.441,0.65,1.246,-0.205
0,-0.415,1.854,-0.174,0.593,-0.104
1,0.622,0.416,1.773,0.189,1.094
1,1.043,0.555,1.807,0.107,-0.78
1,1.607,1.607,0.716,0.763,0.487
0,0.359,0.296,0.915,0.072,1.402
1,0.77,0.476,1.657,0.297,-0.776
0,1.786,1.037,-0.543,0.194,-0.291
0,0.443,1.194,0.517,2.521,-0.179
0,0.444,0.309,0.909,0.1,1.777
0,-0.112,0.648,0.107,2.035,-0.065
0,1.935,0.967,-0.547,0.179,0
0,1.956,1.056,-0.517,0.179,0
0,1.895,0.891,-0.881,0.326,-0.372
1,1.043,0.563,1.007,0.231,0
0,-0.452,2.93,-0.223,0.798,0.151
0,1.2,2.32,0.488,0.529,-0.21
1,1.493,1.304,1.221,0.493,0.689
0,1.354,1.29,-0.317,0.279,-0.194
1,1.928,0.542,1.32,0.257,1.457
1,0.845,0.521,0.852,0.123,0.862
1,0.76,0.577,1.84,0.297,0.984
0,1.037,0.476,1.893,0.121,0
0,-0.13,0.608,-0.084,3.058,-0.062
0,0.328,0.969,0.194,1.503,0.219
0,1.122,2.371,0.441,0.529,0
1,0.89,0.788,1.21,0.225,0
1,0.915,1.3,0.66,0.411,0.942
0,1.314,1.705,0.436,0.266,0
0,0.327,0.899,0.175,1.902,0.204
0,1.009,2.531,-0.354,0.553,0.217
0,1.786,0.622,0.778,0.278,0.497
0,0.546,1.607,0.25,0.303,-0.13
1,1.528,0.542,1.116,0.364,1.264
0,-0.13,-0.301,-0.078,3.596,-0.045
1,0.622,0.462,1.666,0.11,-0.562
1,1.657,0.887,-0.601,0.2,1.453
0,-0.104,-0.237,0.077,2.531,0.066
0,1.666,1.064,0.866,0.616,0.416
0,0.359,1.155,0.245,2.043,-0.082
0,0.279,0.722,0.148,1.871,0.084
0,-0.413,2.84,0.271,0.807,-0.145
0,1.354,1.264,0.518,0.303,0
0,0.513,1.153,0.435,2.021,-0.155
0,-0.443,2.215,0.25,0.308,0.166
0,0.982,2.576,0.464,0.424,-0.211
0,0.309,0.544,0.407,3.36,-0.129
0,2.304,1.061,-0.653,0.216,0
0,-0.49,2.718,-0.187,1.043,-0.109
