target,Dcl,Ao,Iy,Aa,Sh
0,-0.297,1.811,0.174,0.845,-0.103
0,0.387,0.311,1.372,0.096,1.261
0,0.384,0.786,-0.087,2.96,0.069
0,0.513,0.363,1.761,0.151,1.211
0,1.064,2.525,0.472,0.667,-0.19
0,1.024,0.563,2.39,0.158,-0.704
0,1.02,2.519,0.493,0.503,-0.194
0,0.179,0.482,0.158,2.106,-0.052
0,-0.122,0.517,0.093,5.064,-0.048
0,-0.346,2.254,-0.156,1.058,-0.12
0,-0.111,-0.27,-0.08,2.961,-0.065
0,0.945,2.902,0.477,0.504,-0.179
0,0.135,0.45,0.106,1.911,-0.104
0,1.116,2.31,0.436,0.532,-0.16
0,-0.28,1.52,-0.135,0.864,0.099
1,1.166,0.593,1.003,0.195,-0.639
1,0.749,0.577,1.78,0.223,-0.733
0,1.555,0.892,-0.372,0.159,-0.158
0,-0.111,-0.276,-0.066,3.404,-0.042
0,0.73,0.532,2.021,0.127,-0.849
0,2.32,0.936,-0.724,0.12,0
0,0.828,0.433,2.015,0.175,-0.805
0,1.185,2.131,0.58,0.305,-0.241
0,0.643,0.362,0.362,3.166,-0.11
1,0.915,0.562,1.978,0.122,0
0,0.444,0.336,-0.596,0.071,-1.147
0,2.318,1.424,-0.615,0.279,-0.324
0,-0.112,0.407,-0.075,2.72,-0.047
0,0.453,0.309,0.925,0.148,1.792
0,-0.535,2.32,0.319,0.331,-0.137
0,0.307,0.307,0.54,0.063,0
0,1.064,2.204,0.483,0.986,-0.168
0,0.359,0.372,0.429,0.074,0
0,0.3,1.185,0.226,2.025,-0.086
1,1.665,0.94,-0.752,0.269,0.623
0,0.188,0.625,0.135,2.039,0.103
0,0.345,1.184,0.225,2.039,-0.084
1,0.845,1.019,1.714,0.316,-0.776
0,0.404,0.312,1.406,0.098,1.1
0,-0.45,2.871,-0.205,1.058,0.214
0,1.056,1.521,0.732,0.675,0.385
0,0.643,2.023,0.345,0.462,-0.161
1,1.911,0.544,0.752,0.607,0.427
0,-0.427,1.99,0.255,0.383,-0.138
0,1.935,1.079,-0.564,0.16,-0.228
0,0.349,0.545,-0.079,3.21,-0.045
0,0.945,2.845,0.441,0.685,-0.155
0,0.795,1.873,0.349,0.496,0.19
0,1.176,1.704,0.454,0.334,-0.193
0,-0.127,0.521,0.093,3.039,-0.053
0,0.729,0.476,2.141,0.107,-0.699
1,1.173,0.719,1.845,0.122,0
0,1.064,2.318,-0.339,0.598,-0.194
1,0.782,0.632,1.781,0.252,1.371
1,2.043,1.078,-0.667,0.383,0.833
0,1.029,0.719,2.31,0.155,-0.738
0,1.607,1.19,0.777,0.436,0
0,0.604,0.505,2.039,0.145,-0.849
1,0.755,0.544,1.633,0.226,-0.791
1,1.195,1.932,0.816,0.584,0.816
1,0.792,0.933,1.249,0.215,-0.545
0,0.509,1.666,0.27,1.302,-0.236
0,2.359,1.008,-0.772,0.225,0
0,0.328,0.307,0.874,0.131,1.875
0,1.73,1.766,-0.546,0.334,0
0,0.345,0.279,0.535,0.083,0
0,0.349,1.189,0.199,1.389,-0.113
0,-0.289,1.607,-0.139,1.114,0.108
0,0.496,1.434,0.171,1.396,-0.11
0,0.768,2.591,0.319,0.519,-0.143
0,0.509,0.434,0.915,0.215,0.984
0,-0.43,2.761,0.253,0.792,-0.152
0,0.513,0.364,1.761,0.121,1.39
0,-0.111,0.657,0.104,2.116,0.073
0,0.643,1.827,0.348,0.346,-0.155
1,0.758,0.394,1.91,0.173,-0.52
0,-0.414,2.741,0.255,0.704,-0.138
0,1.064,2.204,0.576,0.316,-0.212
0,0.309,0.308,0.468,0.066,-0.594
0,0.3,0.416,0.216,2.558,-0.082
0,1.78,1.139,-0.564,0.227,0
0,-0.481,2.921,0.243,0.789,-0.164
0,0.268,1.092,0.154,1.265,-0.075
0,1.666,1.072,0.682,0.675,0.387
0,-0.423,2.722,0.433,1.104,0.617
0,1.185,2.441,0.454,0.515,-0.19
0,0.45,0.336,0.984,2.59,-0.225
0,0.158,0.283,0.166,2.497,-0.068
0,0.179,-0.356,0.133,3.657,-0.08
0,0.468,0.335,1.458,0.114,0
0,1.964,1.079,-0.58,0.219,0
0,-0.45,2.829,-0.203,0.79,0.99
0,0.238,0.834,0.083,0.915,0.078
0,1.935,1.024,-0.488,0.18,0
0,0.866,2.935,0.348,0.734,-0.154
0,1.195,2.482,0.433,0.52,-0.194
0,-0.122,0.472,-0.077,2.885,0.069
0,1.517,1.252,-0.418,0.151,0
0,0.43,0.367,-0.601,0.157,1.807
1,0.933,0.666,1.858,0.19,-0.786
0,0.415,0.311,1.435,0.078,1.435
0,-0.387,2.421,0.22,1.169,0.163
0,-0.415,2.657,-0.164,1.092,0.15
0,1.928,1.042,-0.548,0.15,-0.274
0,0.307,0.307,0.54,0.076,0
1,0.581,0.509,1.634,0.215,0.976
0,-0.414,2.302,0.22,0.818,0.161
0,1.235,2.528,0.454,0.816,-0.18
1,1.936,0.373,1.363,0.409,1.493
0,0.816,0.51,1.92,0.145,0
0,-0.43,2.87,0.303,0.301,0.619
0,0.479,0.332,-0.534,0.167,0
1,1.607,1.203,1.059,0.421,-0.356
0,0.648,1.557,0.27,0.301,0.168
0,0.387,1.304,0.28,2.191,-0.096
1,1.516,0.884,1.384,0.473,-0.601
0,-0.094,0.377,0.089,1.829,-0.089
0,0.77,0.825,2.265,0.245,-0.769
0,0.453,0.309,1.537,0.107,1.173
0,1.16,2.42,0.432,0.567,0
0,0.149,-0.319,0.129,3.456,0.103
0,0.159,-0.211,0.149,2.541,-0.065
0,1.16,2.42,0.432,0.567,0
0,2.289,1.333,-0.682,0.243,-0.324
1,1.464,0.673,1.781,0.436,-0.52
0,1.166,1.782,-0.432,0.258,-0.246
0,-0.281,1.809,-0.136,0.698,-0.073
0,0.45,1.195,0.427,2.405,-0.189
0,-0.43,2.556,-0.256,0.922,1.16
0,0.467,0.339,-0.584,0.16,0
1,1.936,0.749,1.258,0.524,1.258
0,1.122,2.327,0.572,0.337,0
0,-0.347,2.203,-0.164,0.886,-0.101
0,1.056,2.204,-0.329,0.852,0.216
0,0.504,0.402,1.935,0.137,0
1,1.528,0.807,1.724,0.421,0
0,-0.339,2.254,-0.156,1.503,0.189
0,1.73,1.504,0.754,0.445,-0.372
0,-0.346,1.89,-0.156,0.864,-0.075
0,0.195,0.849,0.081,1.508,0.082
0,-0.111,0.652,0.148,1.845,-0.067
0,-0.238,1.266,-0.101,1.093,0.09
0,0.496,1.554,0.28,1.058,0.215
0,-0.53,2.703,0.285,0.335,0.189
0,-0.107,0.377,0.102,2.961,0.063
0,0.452,0.366,-0.965,0.152,1.1
1,0.738,0.56,1.611,0.269,0.984
1,1.504,1.333,1.318,0.334,-0.458
0,0.48,0.412,1.773,0.115,1.093
1,1.576,0.671,1.134,0.315,1.006
0,-0.462,2.327,0.257,0.188,-0.119
0,0.648,2.042,1.781,0.257,-0.496
0,0.342,0.851,0.382,2.511,-0.123
0,0.779,2.666,0.488,0.424,-0.194
0,1.504,1.928,-0.417,0.486,-0.189
0,-0.601,2.761,0.551,0.304,-0.177
0,-0.51,3.373,-0.243,0.598,-0.183
1,1.004,2.526,0.563,1.098,-0.183
1,1.911,0.359,1.781,1.117,-0.508
0,0.444,0.309,0.909,0.144,1.781
0,0.243,0.623,0.207,1.876,-0.096
0,0.327,0.547,0.257,3.06,-0.076
0,0.176,0.292,0.178,2.441,-0.061
1,0.521,0.416,1.408,0.176,1.17
0,-0.424,2.761,-0.189,0.87,-0.123
0,2.517,1.029,-0.623,0.388,-0.313
0,-0.1,0.651,0.079,2.191,0.065
0,-0.467,2.521,-0.199,0.719,-0.138
0,0.384,1.134,0.517,2.585,0.345
1,1.522,1.503,1.039,0.564,1.256
0,0.356,0.245,0.508,0.076,-0.517
0,1.835,1.208,-0.58,0.165,-0.228
0,0.504,1.497,0.303,2.034,-0.134
0,1.04,1.782,0.469,0.342,0
0,0.448,0.309,0.422,0.135,0
1,0.6,0.785,1.516,0.218,0
0,0.513,1.73,1.699,1.274,-0.493
0,-0.387,2.703,-0.176,0.769,0.19
0,0.464,0.332,-0.617,0.069,1.39
0,0.795,1.811,0.487,0.257,-0.194
1,0.622,0.544,1.347,0.242,0.928
0,1.932,0.891,1.191,0.365,0.593
0,0.342,1.097,0.182,1.107,-0.101
1,1.264,0.796,0.792,0.226,0.792
1,0.845,2.597,0.493,0.548,-0.245
0,0.468,0.296,1.891,0.104,0
0,0.179,-0.272,-0.087,3.597,-0.072
0,-0.387,1.892,-0.169,0.303,-0.105
0,1.825,0.895,0.959,0.252,-0.451
0,-0.347,1.79,-0.146,1.387,-0.112
0,0.945,2.717,0.432,0.508,-0.198
0,0.981,1.876,0.414,0.384,0
1,2.208,0.561,0.806,0.363,0.427
1,0.866,2.223,0.3,1.039,-0.14
0,-0.321,1.99,-0.138,1.18,-0.096
0,-0.509,3.05,-0.222,0.57,-0.151
0,-0.414,2.65,0.305,1.01,1.007
0,0.512,1.402,0.32,1.637,-0.289
0,0.643,2.02,0.312,0.42,-0.18
1,0.845,1.256,0.301,0.704,-0.434
0,0.457,1.436,-0.174,0.769,-0.104
1,0.9,0.612,1.666,0.257,-0.671
0,1.436,1.503,-0.448,0.199,0
0,-0.133,0.47,-0.08,3.39,-0.044
1,0.749,0.333,1.814,0.085,-0.782
0,0.204,0.334,0.094,2.555,0.061
1,1.504,0.75,0.719,0.596,0.557
0,1.872,1.204,-0.496,0.168,-0.216
0,0.945,2.772,0.512,0.724,0.338
0,0.909,2.801,-0.351,0.6,0.201
0,0.45,0.309,0.427,0.086,0.922
0,1.36,0.432,-0.266,3.053,-0.115
0,0.384,0.327,-0.596,0.074,1.936
0,0.452,0.332,1.483,0.154,1.1
0,-0.111,0.376,0.15,1.854,-0.1
1,0.709,0.508,1.809,0.179,-0.63
0,1.576,1.286,-0.459,0.257,0
1,0.766,0.617,1.904,0.227,-0.738
0,-0.347,1.763,-0.115,1.511,0.11
1,1.387,0.714,0.915,0.369,0.714
0,0.845,0.433,1.873,0.157,-0.653
1,1.885,0.813,-0.601,0.587,-0.367
1,2.068,0.534,0.937,0.305,0.542
0,1.122,2.318,0.61,0.586,-0.239
0,0.782,2.203,0.726,1.504,0.487
0,1.664,1.116,-0.564,0.184,0
1,0.627,0.557,1.435,0.199,0
0,-0.297,1.607,0.173,0.635,-0.088
1,1.436,1.018,0.558,1.265,0.371
0,1.964,1.034,-0.57,0.399,-0.204
0,0.349,1.185,0.171,1.724,0.118
0,0.179,0.482,0.122,2.435,0.103
0,-0.289,1.835,0.175,1.018,-0.101
0,0.327,1.186,0.236,2.044,-0.07
0,1.037,2.555,0.473,0.682,0
0,-0.331,1.811,0.171,1.079,0.106
0,-0.52,2.26,0.3,0.89,0.2
0,0.643,0.533,0,2.305,-0.16
0,-0.363,2.518,-0.162,0.598,0
0,0.158,0.294,0.153,2.511,-0.065
0,0.444,0.332,1.234,0.145,1.152
0,0.444,0.332,1.234,0.144,-0.438
0,0.158,0.282,0.159,2.305,-0.057
1,1.915,0.494,1.123,0.415,1.636
0,1.786,1.386,-0.594,0.205,-0.259
0,0.153,0.782,0.078,1.131,0.072
1,0.816,0.436,1.781,0.144,-0.638
0,0.158,0.282,0.159,2.305,-0.057
0,0.188,0.468,0.162,2.328,-0.065
0,1.935,1.29,-0.546,0.257,-0.246
0,1.435,1.569,-0.431,0.303,-0.201
1,1.915,0.675,1.532,0.589,1.261
0,-0.41,2.773,0.309,1.127,0.683
0,1.087,2.533,0.436,0.517,0
0,-0.349,2.441,0.228,1.121,-0.132
0,0.153,0.283,0.189,2.531,-0.065
0,0.362,0.245,0.966,0.091,1.814
0,1.037,2.203,-0.351,0.839,0
0,-0.111,0.265,-0.073,2.511,0.066
1,0.636,0.524,1.234,0.104,0
0,1.835,1.248,-0.56,0.318,-0.288
0,0.513,0.363,2.176,0.131,-0.769
1,1.526,0.504,1.037,0.556,-0.557
0,-0.356,1.773,-0.159,0.635,-0.075
0,-0.457,2.573,0.253,0.364,-0.153
0,0.486,1.274,0.517,2.518,0.371
0,0.945,2.957,0.686,0.636,-0.21
0,-0.133,0.651,-0.085,3.347,-0.062
0,0.316,1.09,0.242,2.064,-0.209
0,0.845,2.25,0.725,1.496,-0.227
0,1.087,2.517,0.607,0.517,-0.229
0,-0.107,0.639,0.131,2.045,-0.061
0,0.513,0.339,-0.883,0.131,0
0,0.453,0.356,1.639,0.128,0
0,-0.085,0.582,0.081,2.99,-0.059
0,1.008,1.72,0.441,0.335,-0.179
0,1.89,1.037,-0.601,0.359,-0.317
1,1.168,0.593,1.705,0.432,-0.679
1,0.972,2.606,0.65,0.499,-0.23
0,1.11,1.504,0.546,1.504,-0.178
0,1.24,1.952,0.564,0.496,-0.177
0,1.09,1.763,0.478,0.247,0
0,-0.107,0.408,0.093,2.302,0.066
0,0.496,0.328,2.039,0.122,-0.832
0,-0.112,0.657,0.11,2.89,-0.065
0,-0.49,2.934,-0.189,0.42,-0.125
0,0.476,1.829,0.255,0.693,-0.276
0,-0.347,2.25,-0.149,1.522,-0.109
0,0.164,0.782,0.083,1.657,0.061
1,0.947,0.525,0.925,-0.104,0.915
1,1.122,0.729,1.845,-0.15,-1.066
0,-0.424,2.718,-0.192,0.892,-0.137
0,0.845,2.902,0.315,0.602,0.189
0,-0.387,2.503,0.24,1.072,0.219
0,0.495,1.436,0.195,0.789,-0.247
0,0.359,0.297,-0.624,0.074,0
0,-0.423,2.304,-0.192,0.678,-0.119
0,0.359,0.245,-0.621,0.074,0
0,-0.143,0.863,0.088,1.936,0.077
0,0.452,1.191,0.366,2.424,-0.179
0,-0.1,0.656,0.078,1.911,0.062
0,-0.13,0.745,0.099,1.922,0.065
0,-0.111,0.657,0.131,2.043,-0.06
1,1.504,0.813,1.724,0.524,-0.557
0,0.643,2.018,0.26,0.851,0.172
0,0.909,0.826,1.657,0.155,0
0,-0.129,0.729,0.094,2.039,-0.052
0,0.845,1.504,0.371,0.337,-0.145
1,0.661,0.376,1.763,0.231,1.379
0,0.496,0.331,1.938,0.132,-0.751
0,-0.264,1.431,0.168,1.661,-0.095
1,0.755,0.785,1.905,0.271,-0.845
0,-0.147,0.51,0.216,3.051,0.131
0,0.176,-0.301,0.153,2.96,-0.101
0,-0.581,3.263,0.493,0.517,0.989
0,1.494,0.594,2.189,0.144,0
0,0.404,1.155,0.343,2.04,-0.269
0,0.327,1.168,-0.085,1.263,-0.06
0,0.513,0.402,1.805,0.128,0
0,0.845,2.78,-0.253,0.598,-0.153
0,-0.491,2.722,-0.199,0.494,-0.141
0,0.153,0.279,0.192,2.456,-0.065
0,-0.232,0.965,0.095,2.304,0.052
0,0.643,0.577,2.02,0.145,0
0,2.327,1.222,-0.469,0.269,-0.266
0,1.005,1.782,0.442,0.27,-0.161
1,1.122,0.54,1.807,0.179,-0.638
1,1.195,1.763,1.007,0.734,1.494
1,1.936,0.675,1.525,0.471,1.386
0,0.153,0.297,0.215,2.546,-0.063
0,-0.601,2.74,0.313,0.383,0.19
1,1.811,0.47,0.769,0.802,0.438
0,1.504,1.353,0.658,0.229,0
0,0.158,0.283,0.194,2.511,-0.063
0,-0.421,2.84,-0.423,0.716,1.1
1,0.881,0.476,1.509,0.245,0.938
0,-0.606,2.902,0.624,0.602,1.012
1,1.464,0.722,0.77,0.156,0
0,-0.347,2.67,0.227,0.675,-0.132
0,-0.111,0.656,0.13,2.237,-0.063
0,0.206,0.294,0.161,2.496,-0.064
1,0.709,0.997,1.453,0.229,1.005
1,2.054,0.671,1.007,0.316,0.705
1,0.749,0.575,1.741,0.245,-0.78
0,0.513,1.601,0.34,1.256,0.337
0,1.872,1.369,-0.601,0.228,0
0,0.153,0.667,0.124,1.876,0.074
0,0.315,1.064,0.222,1.369,-0.102
0,-0.535,2.327,0.313,0.327,-0.115
0,0.188,0.501,0.139,1.858,-0.149
1,0.893,0.512,1.357,0.24,1.703
0,0.496,1.493,0.285,1.928,-0.163
1,1.807,1.041,1.019,0.443,0.706
0,-0.452,2.589,-0.223,0.455,-0.151
0,0.359,0.287,0.675,0.081,1.29
0,-0.414,2.723,0.304,1.107,0.607
0,0.166,0.292,0.106,2.555,0.086
0,1.435,1.203,-0.462,0.165,-0.209
0,0.795,2.304,0.373,0.424,0
0,-0.111,-0.265,-0.066,3.387,-0.053
0,1.607,1.116,-0.44,0.179,0
1,1.883,0.604,1.483,0.593,1.48
0,0.416,0.312,-0.617,0.154,1.537
1,0.604,0.343,1.636,0.128,-0.936
0,-0.347,2.224,-0.148,1.435,-0.103
0,-0.128,0.557,0.108,2.041,0.073
0,1.18,1.743,-0.337,0.6,0
0,1.08,2.24,0.426,0.532,-0.168
0,0.729,0.406,2.127,0.185,-0.839
1,0.74,0.788,1.624,0.313,-1.024
0,0.604,0.364,2.188,0.115,-0.847
0,1.486,0.594,1.112,0.218,0
0,0.158,0.282,0.094,2.503,-0.138
0,1.004,1.904,-0.326,0.657,-0.158
0,1.195,1.794,0.435,0.27,-0.177
0,1.576,1.032,-0.469,0.189,-0.199
0,-0.347,1.78,-0.142,1.155,-0.086
1,0.637,1.373,0.523,1.509,0.551
0,0.444,0.308,-0.677,0.074,1.956
0,0.342,0.998,0.199,2.044,0.12
0,-0.111,0.648,-0.066,3.135,0.048
0,1.435,2.327,0.735,0.364,0
0,-0.468,2.921,-0.168,1.428,-0.12
0,1.435,0.496,1.763,0.96,-0.483
0,0.198,-0.275,0.117,3.037,-0.08
0,1.064,1.704,0.464,0.252,-0.167
0,1.064,0.508,1.936,0.107,0
1,0.73,0.602,1.845,0.189,0
0,2.657,1.029,-0.728,0.186,-0.406
0,1.09,2.203,0.576,0.991,-0.194
0,0.188,0.47,0.158,1.783,0.159
0,1.73,1.666,-0.48,0.816,-0.216
