sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,2,185407,0,40,37,2,0,15,10
0,4,0,0,4,38,2,203894,0,30,21,11,1,15,10
1,4,0,0,4,38,2,182227,0,40,24,2,3,11,9
1,4,0,0,2,38,2,184655,0,40,32,2,0,11,9
1,4,0,0,2,38,2,125461,0,40,58,13,0,5,4
1,4,0,0,2,38,2,195949,0,40,31,11,0,11,9
1,4,0,1,2,38,2,176162,0,40,44,3,0,9,13
1,4,0,0,2,38,2,175127,0,40,37,6,0,11,9
1,4,0,0,2,38,2,168071,0,40,45,6,0,11,9
1,4,0,0,4,38,2,111483,0,40,25,2,1,11,9
1,4,0,0,2,38,2,112403,0,40,28,2,0,11,9
1,4,0,1,2,38,2,160724,0,40,46,9,0,9,13
1,4,0,0,2,38,2,165799,0,40,32,2,0,11,9
1,4,0,1,2,38,2,184655,0,40,32,9,0,9,13
1,4,0,0,4,38,2,191027,0,40,22,5,1,11,9
1,4,0,0,2,38,2,178431,0,40,35,6,0,11,9
1,4,0,0,2,38,2,168071,0,40,40,2,0,11,9
1,4,0,0,2,38,2,173495,0,40,49,5,0,11,9
0,4,0,0,4,38,2,173613,0,40,27,3,1,9,13
0,4,0,0,4,38,2,176683,0,20,19,7,3,15,10
1,4,0,0,4,38,2,198148,0,40,25,7,1,11,9
1,4,0,0,4,38,2,181820,0,40,32,5,1,11,9
1,4,0,0,4,38,2,183523,0,40,25,7,1,9,13
0,4,0,0,4,38,2,117789,0,40,24,0,1,11,9
0,4,0,0,2,38,2,197114,0,40,30,11,5,11,9
1,4,0,0,2,38,2,101722,0,40,58,2,0,11,9
0,4,0,0,4,38,2,189843,0,40,23,0,3,15,10
1,4,0,1,2,38,2,200190,0,40,51,11,0,9,13
0,4,0,0,4,38,2,199762,0,40,23,7,3,11,9
1,4,0,1,2,38,2,200190,0,40,48,9,0,15,10
0,4,0,0,4,38,2,195488,0,40,24,11,1,9,13
1,4,0,0,2,38,2,175127,0,40,36,2,0,11,9
1,4,0,1,2,38,2,181307,0,40,44,3,0,9,13
1,4,0,0,2,38,2,202565,0,40,42,6,0,11,9
1,4,0,1,2,38,2,191103,0,40,49,9,0,9,13
1,4,0,0,2,38,2,169496,0,50,51,2,0,11,9
1,4,0,0,2,38,2,173243,0,40,42,2,0,15,10
1,4,0,1,2,38,2,165466,0,40,37,9,0,9,13
1,4,0,0,2,38,2,101299,0,40,44,2,0,11,9
1,4,0,0,4,38,2,125461,0,40,23,11,1,9,13
1,4,0,1,2,38,2,200574,0,40,48,3,0,9,13
1,4,0,0,2,38,2,175674,0,40,51,2,0,11,9
1,4,0,0,4,38,2,190227,0,40,25,3,3,9,13
1,4,0,0,2,38,2,168262,0,40,50,2,0,11,9
1,4,0,0,2,38,2,184655,0,40,40,6,0,11,9
1,4,0,0,2,38,2,180599,0,40,46,2,0,11,9
1,4,0,0,2,38,2,197872,0,40,34,2,0,11,9
0,4,0,0,0,38,2,19996,0,40,44,0,1,11,9
1,4,0,0,2,38,2,167990,0,40,42,11,0,15,10
1,4,0,0,2,38,2,200089,0,40,37,5,0,11,9
1,4,0,0,2,38,2,216256,0,40,39,2,0,11,9
1,4,0,0,2,38,2,168496,0,40,36,2,0,15,10
1,4,0,0,2,38,2,181307,0,40,37,2,0,11,9
1,4,0,1,2,38,2,174575,0,40,55,3,0,9,13
0,4,0,0,4,38,2,198259,0,40,19,0,3,15,10
1,4,0,0,4,38,2,194901,0,40,25,5,3,15,10
1,4,0,1,2,38,2,191529,0,40,31,9,0,9,13
1,4,0,0,2,38,2,167725,0,40,37,2,0,11,9
1,4,0,0,2,38,2,180138,0,40,47,2,0,11,9
1,4,0,0,2,38,2,109952,0,40,42,2,0,11,9
1,4,0,1,2,38,2,198145,0,40,36,9,0,9,13
1,4,0,1,2,38,2,204235,0,40,41,11,0,15,10
1,4,0,1,2,38,2,194772,0,40,42,3,0,9,13
1,4,0,0,4,38,2,183523,0,40,23,11,1,11,9
1,4,0,0,2,38,2,115066,0,40,50,2,0,1,7
0,4,0,0,4,38,2,182117,0,40,30,0,3,11,9
1,4,0,0,2,38,2,200471,0,40,47,6,0,11,9
1,4,0,0,2,38,2,125461,0,40,54,2,0,11,9
1,4,0,0,2,38,2,200474,0,40,58,6,0,11,9
1,4,0,1,2,38,2,186035,0,40,35,9,0,9,13
1,4,0,0,2,38,2,180211,0,40,43,13,0,11,9
1,4,0,0,2,38,2,194901,0,40,29,2,0,11,9
1,4,0,1,2,38,2,181307,0,50,40,2,0,15,10
1,4,0,0,2,38,2,174575,0,50,34,2,0,11,9
1,4,0,0,2,38,2,113364,0,40,41,2,0,15,10
1,4,0,0,4,38,2,176123,0,40,23,2,1,11,9
1,4,0,0,2,38,2,184018,0,40,34,6,0,11,9
1,4,0,0,2,38,2,170730,0,40,34,6,0,11,9
1,4,0,0,2,38,2,193047,0,40,36,3,0,9,13
1,4,0,0,2,38,2,177647,0,40,34,2,0,11,9
1,4,0,0,2,38,2,190895,0,40,41,2,0,11,9
0,4,0,0,4,38,2,197919,0,40,28,7,1,9,13
1,4,0,0,4,38,2,125461,0,40,22,2,3,11,9
1,4,0,0,4,38,2,180060,0,40,31,2,1,11,9
0,4,0,0,0,38,2,166961,0,40,50,6,4,11,9
1,4,0,1,2,38,2,187830,0,40,55,3,0,15,10
1,4,0,0,2,38,2,178780,0,40,35,5,0,11,9
1,4,0,0,2,38,2,117381,0,40,38,2,0,11,9
1,4,0,0,2,38,2,177705,0,40,38,2,0,15,10
1,4,0,1,2,38,2,149726,0,40,51,9,0,9,13
0,4,0,0,4,38,2,175127,0,40,24,0,1,11,9
1,4,0,1,2,38,2,123011,0,50,52,9,0,9,13
0,4,0,0,0,38,2,183786,0,40,37,0,4,15,10
1,4,0,0,2,38,2,191307,0,40,31,2,0,15,10
1,4,0,0,2,38,2,182227,0,40,36,2,0,11,9
1,4,0,1,2,38,2,200471,0,40,39,9,0,9,13
1,4,0,0,2,38,2,167474,0,40,50,2,0,11,9
1,4,0,0,4,38,2,117767,0,40,23,2,1,11,9
1,4,0,0,4,38,2,216481,0,40,20,2,3,15,10
0,4,0,0,4,38,2,201145,0,30,24,7,1,15,10
1,4,0,0,2,38,2,184655,0,40,50,2,0,11,9
0,4,0,0,0,38,2,184378,0,40,41,0,4,15,10
1,4,0,0,2,38,2,167990,0,40,58,2,0,11,9
1,4,0,0,4,38,2,174789,0,40,25,3,1,9,13
1,4,0,0,2,38,2,199713,0,40,31,6,0,11,9
1,4,0,0,2,38,2,182227,0,40,46,2,0,11,9
1,4,0,0,4,38,2,199816,0,40,27,3,3,9,13
1,4,0,0,2,38,2,183151,0,40,35,6,0,11,9
1,4,0,0,2,38,2,125461,0,40,49,6,0,11,9
0,4,0,0,0,38,2,186909,0,40,35,7,4,11,9
0,4,0,0,4,38,2,200973,0,20,17,11,3,1,7
1,4,0,0,2,38,2,170017,0,40,37,6,0,11,9
1,4,0,0,4,38,2,187322,0,40,22,2,1,11,9
1,4,0,0,2,38,2,174575,0,40,35,2,0,11,9
0,4,0,0,0,38,2,101509,0,40,38,0,4,15,10
1,4,0,0,2,38,2,177305,0,40,25,2,0,11,9
1,4,0,1,2,38,2,198096,0,40,50,9,0,12,14
1,4,0,0,2,38,2,197816,0,40,36,2,0,11,9
1,4,0,0,2,38,2,101722,0,40,43,6,0,11,9
1,4,0,0,2,38,2,168539,0,40,32,2,0,11,9
1,4,0,0,2,38,2,180985,0,40,30,5,0,11,9
1,4,0,1,2,38,2,186035,0,40,52,3,0,11,9
1,4,0,1,2,38,2,198145,0,40,43,9,0,9,13
1,4,0,1,2,38,2,180284,0,40,38,9,0,9,13
0,4,0,0,4,38,2,169583,0,40,33,11,1,9,13
1,4,0,0,4,38,2,192939,0,20,18,7,3,1,7
1,4,0,0,4,38,2,174575,0,40,26,2,3,11,9
0,4,0,0,4,38,2,188798,0,40,26,0,3,11,9
1,4,0,0,2,38,2,173495,0,40,28,2,0,11,9
1,4,0,1,2,38,2,186035,0,40,58,3,0,15,10
1,4,0,0,2,38,2,188540,0,40,37,2,0,11,9
1,4,0,0,4,38,2,186035,0,40,34,11,1,15,10
1,4,0,1,2,38,2,172046,0,40,54,3,0,9,13
1,4,0,0,2,38,2,202878,0,40,49,2,0,15,10
1,4,0,0,4,38,2,208577,0,40,21,5,3,11,9
1,4,0,1,2,38,2,167990,0,40,42,9,0,15,10
1,4,0,0,2,38,2,194901,0,40,38,5,0,11,9
1,4,0,0,4,38,2,197344,0,40,24,5,3,11,9
0,4,0,0,4,38,2,196125,0,40,20,11,3,15,10
1,4,0,0,2,38,2,199995,0,40,55,2,0,11,9
1,4,0,0,2,38,2,116632,0,40,42,11,0,11,9
1,4,0,0,2,38,2,182460,0,40,50,3,0,11,9
1,4,0,0,2,38,2,182227,0,40,42,2,0,11,9
1,4,0,0,4,38,2,209547,0,40,21,11,3,15,10
1,4,0,0,4,38,2,207568,0,40,26,5,3,15,10
1,4,0,0,4,38,2,186116,0,40,22,2,3,11,9
1,4,0,0,4,38,2,202027,0,40,25,5,3,15,10
1,4,0,1,2,38,2,192337,0,40,44,3,0,9,13
1,4,0,1,2,38,2,154374,0,40,34,11,0,9,13
1,4,0,1,2,38,2,168071,0,40,38,2,0,11,9
1,4,0,0,2,38,2,167725,0,40,32,2,0,11,9
1,4,0,0,4,38,2,170017,0,40,31,7,3,11,9
1,4,0,0,2,38,2,194901,0,40,34,6,0,11,9
1,4,0,1,2,38,2,124692,0,40,31,2,0,11,9
1,4,0,0,2,38,2,180599,0,40,50,6,0,11,9
1,4,0,1,2,38,2,187322,0,60,37,9,0,9,13
1,4,0,0,2,38,2,167990,0,40,42,13,0,11,9
1,4,0,0,4,38,2,169496,0,40,26,5,1,11,9
1,4,0,0,2,38,2,193047,0,40,46,2,0,15,10
1,4,0,0,2,38,2,185407,0,40,31,2,0,11,9
1,4,0,0,4,38,2,183523,0,40,35,2,1,11,9
1,4,0,0,2,38,2,181307,0,40,35,5,0,11,9
1,4,0,0,4,38,2,204641,0,40,25,11,3,11,9
0,4,0,0,4,38,2,176917,0,40,26,9,1,9,13
1,4,0,0,2,38,2,180667,0,40,45,3,0,11,9
1,4,0,0,4,38,2,169496,0,40,23,6,1,11,9
1,4,0,0,2,38,2,202027,0,40,31,5,0,11,9
1,4,0,0,2,38,2,185407,0,40,35,2,0,15,10
1,4,0,0,2,38,2,116666,0,40,51,2,0,11,9
1,4,0,0,4,38,2,193260,0,50,27,11,1,9,13
1,4,0,1,2,38,2,181307,0,40,40,9,0,12,14
1,4,0,0,4,38,2,189123,0,40,25,2,1,15,10
1,4,0,1,2,38,2,174242,0,40,43,9,0,9,13
1,4,0,0,4,38,2,188330,0,40,21,2,3,15,10
1,4,0,0,2,38,2,173243,0,40,43,2,0,15,10
1,4,0,1,2,38,2,186035,0,40,45,11,0,9,13
1,4,0,0,2,38,2,177305,0,40,55,2,0,11,9
1,4,0,0,4,38,2,188330,0,40,25,2,3,11,9
1,4,0,1,2,38,2,185407,0,40,46,2,0,15,10
0,4,0,0,4,38,2,175127,0,40,22,7,3,15,10
1,4,0,0,4,38,2,181820,0,40,23,0,1,9,13
1,4,0,0,2,38,2,180407,0,40,36,6,0,11,9
1,4,0,0,2,38,2,169496,0,40,33,2,0,11,9
1,4,0,0,2,38,2,177905,0,40,30,3,0,15,10
1,4,0,0,2,38,2,199995,0,40,33,2,0,11,9
1,4,0,0,2,38,2,182370,0,40,58,2,0,11,9
0,4,0,0,4,38,2,203820,0,40,27,7,1,15,10
1,4,0,0,2,38,2,168071,0,40,54,6,0,11,9
1,4,0,0,4,38,2,160968,0,40,25,6,1,11,9
0,4,0,0,4,38,2,187901,0,40,22,7,3,15,10
1,4,0,1,2,38,2,187560,0,40,51,11,0,9,13
1,4,0,0,4,38,2,207568,0,40,19,6,3,11,9
1,4,0,0,2,38,2,113364,0,40,37,6,0,15,10
1,4,0,0,4,38,2,209547,0,40,20,5,3,15,10
1,4,0,1,2,38,2,175958,0,40,46,9,0,9,13
0,4,0,0,4,38,2,197344,0,40,30,11,1,11,9
1,4,0,0,4,38,2,162347,0,40,28,2,3,15,10
1,4,0,0,4,38,2,167725,0,40,25,2,3,11,9
1,4,0,1,2,38,2,192337,0,40,37,11,0,9,13
1,4,0,1,2,38,2,180284,0,40,48,2,0,15,10
1,4,0,0,2,38,2,201127,0,40,35,3,0,9,13
0,4,0,0,0,38,2,117312,0,40,44,3,1,11,9
0,4,0,0,4,38,2,185057,0,40,23,0,3,15,10
1,4,0,0,4,38,2,168071,0,40,24,2,3,11,9
0,4,0,0,4,38,2,216307,0,40,27,0,3,15,10
1,4,0,0,2,38,2,101299,0,40,38,2,0,11,9
1,4,0,1,2,38,2,155489,0,40,40,9,0,12,14
1,4,0,1,2,38,2,123053,0,40,40,3,0,9,13
1,4,0,0,4,38,2,209691,0,40,34,2,3,11,9
1,4,0,1,2,38,2,190895,0,50,37,9,0,12,14
1,4,0,0,2,38,2,176716,0,40,41,11,0,9,13
1,4,0,1,2,38,2,184655,0,40,41,2,0,11,9
1,4,0,1,2,38,2,174242,0,40,43,9,0,9,13
1,4,0,1,2,38,2,123429,0,40,35,2,0,9,13
1,4,0,1,2,38,2,172538,0,40,54,9,0,9,13
1,4,0,0,4,38,2,216414,0,40,24,2,3,11,9
0,4,0,0,2,38,2,162187,0,40,27,0,5,11,9
1,4,0,0,2,38,2,101722,0,40,52,2,0,1,7
0,4,0,0,4,38,2,192283,0,40,23,0,3,9,13
1,4,0,0,2,38,2,184655,0,40,32,6,0,11,9
1,4,0,0,2,38,2,170721,0,40,48,3,0,15,10
1,4,0,1,2,38,2,123011,0,40,40,9,0,9,13
1,4,0,1,2,38,2,186035,0,40,39,3,0,9,13
1,4,0,0,4,38,2,176917,0,40,30,2,3,11,9
1,4,0,0,2,38,2,169496,0,40,33,13,0,11,9
1,4,0,1,2,38,2,123011,0,40,39,9,0,9,13
1,4,0,0,2,38,2,188069,0,40,47,2,0,15,10
1,4,0,1,2,38,2,200471,0,40,54,3,0,9,13
1,4,0,0,2,38,2,183151,0,40,52,6,0,1,7
1,4,0,1,2,38,2,154410,0,40,41,11,0,15,10
1,4,0,1,2,38,2,162825,0,40,35,11,0,9,13
0,4,0,0,0,38,2,182217,0,40,49,11,4,11,9
1,4,0,0,2,38,2,177927,0,40,33,3,0,9,13
1,4,0,0,4,38,2,201965,0,40,21,2,3,15,10
1,4,0,0,2,38,2,194901,0,40,50,13,0,15,10
1,4,0,0,4,38,2,207568,0,40,21,6,3,11,9
1,4,0,1,2,38,2,115023,0,40,44,3,0,9,13
0,4,0,0,4,38,2,182117,0,40,23,0,1,9,13
1,4,0,0,2,38,2,193815,0,40,41,2,0,11,9
1,4,0,0,2,38,2,117767,0,40,34,2,0,11,9
1,4,0,0,4,38,2,184655,0,40,21,5,1,11,9
1,4,0,0,2,38,2,184655,0,40,31,2,0,11,9
0,4,0,0,4,38,2,194901,0,40,34,7,4,11,9
1,4,0,0,2,38,2,199227,0,40,41,3,0,11,9
1,4,0,0,2,38,2,192337,0,40,31,6,0,11,9
1,4,0,0,2,38,2,180060,0,40,40,11,0,11,9
0,4,0,0,0,38,2,176162,0,40,41,11,1,11,9
1,4,0,1,2,38,2,177905,0,40,43,9,0,15,10
1,4,0,0,2,38,2,191444,0,40,32,2,0,11,9
1,4,0,0,2,38,2,167476,0,40,44,2,0,11,9
1,4,0,0,2,38,2,191681,0,40,51,6,0,11,9
1,4,0,0,2,38,2,186916,0,40,45,6,0,11,9
1,4,0,1,2,38,2,160731,0,40,53,3,0,9,13
1,4,0,0,2,38,2,188291,0,40,50,6,0,15,10
0,4,0,0,4,38,2,117789,0,20,17,11,3,0,6
1,4,0,0,2,38,2,167476,0,40,37,2,0,11,9
1,4,0,0,2,38,2,183523,0,40,51,2,0,11,9
1,4,0,0,4,38,2,191117,0,40,25,2,1,11,9
1,4,0,1,2,38,2,197344,0,40,43,9,0,9,13
1,4,0,1,2,38,2,195897,0,40,50,9,0,12,14
0,4,0,0,4,38,2,187830,0,40,29,3,1,11,9
0,4,0,0,0,38,2,101509,0,40,35,0,1,15,10
1,4,0,0,2,38,2,115023,0,40,58,2,0,5,4
1,4,0,0,4,38,2,175127,0,40,23,2,1,11,9
1,4,0,1,2,38,2,180211,0,40,40,3,0,9,13
1,4,0,0,2,38,2,170730,0,40,28,11,0,9,13
1,4,0,0,2,38,2,193285,0,40,38,2,0,11,9
1,4,0,0,2,38,2,191529,0,40,32,2,0,11,9
1,4,0,0,2,38,2,115488,0,40,53,2,0,15,10
1,4,0,0,2,38,2,169496,0,40,44,11,0,9,13
1,4,0,0,4,38,2,204641,0,40,22,3,3,9,13
1,4,0,0,2,38,2,193260,0,40,45,2,0,11,9
0,4,0,0,4,38,2,191389,0,40,25,9,1,9,13
1,4,0,0,4,38,2,205839,0,40,28,7,1,11,9
1,4,0,0,2,38,2,162312,0,40,34,6,0,11,9
0,4,0,0,2,38,2,19847,0,40,44,0,5,15,10
1,4,0,0,4,38,2,125461,0,40,29,2,3,11,9
1,4,0,1,2,38,2,115023,0,40,47,9,0,9,13
1,4,0,0,2,38,2,177927,0,40,44,2,0,15,10
1,4,0,1,2,38,2,183151,0,40,35,2,0,11,9
0,4,0,0,4,38,2,198163,0,40,34,7,4,11,9
1,4,0,1,2,38,2,188291,0,40,37,2,0,9,13
1,4,0,0,2,38,2,193047,0,40,35,2,0,11,9
1,4,0,1,2,38,2,183151,0,40,41,2,0,15,10
1,4,0,0,4,38,2,197344,0,40,34,6,3,15,10
1,4,0,1,2,38,2,117567,0,40,44,9,0,9,13
0,4,0,0,4,38,2,192283,0,40,29,0,1,15,10
1,4,0,0,2,38,2,112403,0,40,38,6,0,11,9
1,4,0,0,2,38,2,201127,0,40,38,2,0,11,9
0,4,0,0,4,38,2,174461,0,35,19,0,3,15,10
1,4,0,1,2,38,2,191529,0,40,35,11,0,15,10
1,4,0,0,2,38,2,170721,0,40,59,11,0,11,9
1,4,0,0,2,38,2,184655,0,40,37,11,0,15,10
0,4,0,0,0,38,2,168981,0,40,39,0,4,15,10
1,4,0,0,4,38,2,214542,0,40,35,11,1,11,9
1,4,0,0,2,38,2,192337,0,40,56,6,0,11,9
0,4,0,0,4,38,2,184723,0,40,24,7,1,9,13
1,4,0,0,4,38,2,192337,0,40,32,2,3,11,9
1,4,0,0,4,38,2,199495,0,40,31,11,1,15,10
1,4,0,0,4,38,2,117381,0,40,33,5,3,11,9
0,4,0,0,0,38,2,181553,0,40,43,3,4,11,9
1,4,0,0,2,38,2,115023,0,40,40,2,0,11,9
1,4,0,0,2,38,2,175674,0,40,46,6,0,11,9
1,4,0,0,2,38,2,182227,0,40,31,2,0,11,9
1,4,0,0,2,38,2,187560,0,40,41,6,0,11,9
0,4,0,0,4,38,2,176486,0,40,19,0,1,15,10
0,4,0,0,4,38,2,176486,0,40,28,0,1,15,10
1,4,0,0,4,38,2,111483,0,40,22,5,3,11,9
1,4,0,1,2,38,2,165482,0,40,39,3,0,9,13
1,4,0,0,2,38,2,189680,0,40,50,6,0,11,9
1,4,0,0,2,38,2,101722,0,40,31,13,0,11,9
1,4,0,0,2,38,2,181307,0,50,44,2,0,11,9
0,4,0,0,0,38,2,191856,0,40,49,0,4,11,9
1,4,0,0,4,38,2,180060,0,40,26,7,1,11,9
1,4,0,0,4,38,2,182117,0,40,25,3,3,9,13
1,4,0,0,2,38,2,175127,0,40,31,3,0,11,9
1,4,0,0,4,38,2,181820,0,20,17,5,3,2,8
0,4,0,0,4,38,2,168981,0,40,27,0,1,11,9
0,4,0,0,0,38,2,101509,0,40,44,3,1,11,9
1,4,0,0,2,38,2,188330,0,40,32,2,0,11,9
1,4,0,0,4,38,2,236861,0,40,25,2,3,11,9
1,4,0,0,2,38,2,168107,0,40,36,5,0,11,9
0,4,0,0,4,38,2,201743,0,40,20,11,3,15,10
1,4,0,1,2,38,2,177705,0,40,31,9,0,9,13
1,4,0,0,2,38,2,113364,0,40,48,2,0,11,9
1,4,0,0,2,38,2,167474,0,40,49,2,0,11,9
1,4,0,0,2,38,2,185407,0,40,31,2,0,11,9
1,4,0,0,2,38,2,175912,0,40,37,2,0,11,9
1,4,0,0,2,38,2,169496,0,40,49,2,0,11,9
0,4,0,0,4,38,2,168894,0,40,30,0,1,11,9
1,4,0,1,2,38,2,185407,0,50,43,11,0,9,13
0,4,0,0,0,38,2,181916,0,40,43,6,1,15,10
1,4,0,0,4,38,2,199495,0,40,27,5,1,11,9
0,4,0,0,4,38,2,186147,0,40,25,0,1,15,10
1,4,0,0,4,38,2,216256,0,40,24,3,3,9,13
0,4,0,0,4,38,2,167864,0,20,20,7,3,15,10
1,4,0,0,2,38,2,167725,0,40,28,6,0,11,9
1,4,0,0,2,38,2,109952,0,40,33,2,0,11,9
1,4,0,0,2,38,2,111483,0,40,54,2,0,11,9
1,4,0,1,2,38,2,167725,0,40,40,9,0,12,14
1,4,0,0,2,38,2,198145,0,40,46,2,0,11,9
1,4,0,0,2,38,2,173736,0,40,38,2,0,11,9
0,4,0,0,0,38,2,178353,0,40,30,0,4,15,10
1,4,0,1,2,38,2,167725,0,60,42,9,0,14,15
1,4,0,0,2,38,2,193815,0,40,51,11,0,11,9
