input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
32,36,45,49,0,57,20,100,51,46,11,97,7,100,63,0,56
40,100,16,55,98,31,79,0,66,0,75,92,9,100,67,76,25
34,71,77,86,100,0,1,44,23,98,48,100,0,83,39,0,15
25,54,0,56,30,77,72,100,81,2,0,73,2,92,100,48,34
18,49,39,62,100,48,32,0,26,40,1,98,7,100,68,0,76
23,0,0,58,16,63,36,100,35,14,36,69,2,100,71,16,61
23,62,0,55,100,91,67,8,51,3,0,84,3,100,89,44,46
9,19,26,56,81,23,28,3,0,15,100,100,6,88,59,0,59
63,100,25,67,88,0,42,55,50,0,32,100,4,71,42,62,11
21,100,0,58,100,68,82,0,87,5,60,100,9,89,82,50,14
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
18,46,59,100,93,0,24,87,3,97,78,100,0,100,64,0,26
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
53,90,22,72,100,0,66,19,23,0,98,76,9,100,92,74,67
0,0,2,50,0,61,35,100,35,14,29,69,2,100,71,5,48
55,100,28,46,78,0,52,18,45,0,56,100,4,84,58,62,21
64,77,100,88,100,0,0,41,30,91,61,99,0,69,24,24,22
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
30,99,0,55,100,44,72,0,88,12,90,80,9,100,58,77,88
0,44,31,0,5,100,44,57,76,33,25,93,7,100,79,8,75
25,50,38,49,94,13,19,0,4,15,100,100,6,87,55,0,48
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
31,42,69,44,0,57,24,87,100,97,95,88,8,100,62,0,23
11,93,2,47,93,94,71,0,91,0,100,100,9,83,89,40,61
