input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
40,100,16,55,98,31,79,0,72,0,75,92,9,100,76,77,25
70,97,100,58,100,11,0,5,60,88,19,89,0,50,7,30,0
26,57,30,43,100,3,16,24,0,1,58,100,6,83,50,0,35
0,2,21,72,44,21,35,27,0,27,100,100,6,82,60,16,54
13,80,1,52,100,84,51,0,43,0,25,96,3,100,73,39,76
41,6,77,82,12,67,10,69,100,99,82,100,8,85,49,0,0
35,60,9,53,100,74,77,0,28,0,35,96,5,100,99,56,87
2,0,26,50,43,35,35,9,7,11,100,100,6,92,67,0,68
12,42,38,91,100,14,19,29,0,38,78,100,6,82,52,0,41
47,72,90,100,100,0,0,50,15,82,61,100,0,82,41,8,18
0,11,30,72,77,22,35,0,6,27,100,95,6,100,69,0,59
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
42,47,0,68,100,45,67,0,20,16,17,94,5,100,94,73,97
64,0,89,50,13,38,0,100,7,100,67,85,5,66,25,25,28
23,70,8,29,34,100,73,85,93,0,0,78,2,100,99,48,35
100,100,85,25,72,54,17,0,87,41,35,86,0,40,0,60,24
0,0,15,72,38,25,40,24,0,21,100,100,6,91,68,16,62
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
23,0,8,58,18,63,20,100,37,0,34,89,2,100,56,1,64
0,0,0,50,0,56,44,100,34,8,13,68,2,100,86,9,27
49,0,85,47,14,52,0,100,59,100,28,85,5,56,39,4,12
23,52,0,27,14,87,67,100,88,2,0,100,2,99,89,48,24
3,58,31,42,31,97,37,100,90,36,0,92,7,100,74,0,50
57,100,29,43,73,16,75,17,73,0,26,100,4,78,64,85,0
11,51,1,9,20,69,72,100,69,0,0,52,1,70,100,41,44
0,14,0,60,21,44,60,100,35,3,0,70,2,100,97,27,9
58,61,29,65,100,0,31,43,8,0,72,100,6,77,55,34,28
22,45,0,43,100,87,65,6,33,18,0,79,3,100,87,45,38
0,78,28,50,57,93,55,100,88,29,0,95,7,100,92,18,45
13,49,28,56,100,48,35,0,36,0,1,84,3,100,69,8,23
53,100,26,73,98,0,100,59,54,0,87,80,9,75,80,82,29
0,0,2,50,0,61,35,100,35,14,29,69,2,100,71,5,48
31,24,5,48,68,88,78,0,40,0,55,83,5,100,92,43,100
12,100,0,46,89,24,67,0,70,11,87,87,9,100,74,57,44
0,82,31,34,56,92,45,98,100,39,0,85,7,100,79,13,43
0,57,20,46,38,76,41,100,70,20,0,92,7,100,74,9,48
0,57,33,51,78,100,39,0,83,49,49,62,8,100,81,1,71
47,76,24,84,100,0,37,82,29,0,16,100,4,79,54,38,8
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
31,60,19,24,43,100,62,31,91,0,0,100,1,93,80,46,55
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
56,7,92,39,0,59,0,100,46,100,47,97,5,64,41,6,6
25,50,38,49,94,13,19,0,4,15,100,100,6,87,55,0,48
16,75,0,57,100,76,61,8,50,10,0,80,3,100,89,41,33
52,83,26,55,72,74,100,48,100,0,0,44,1,59,79,79,39
22,80,0,52,100,91,65,0,81,12,3,76,3,100,98,45,30
58,72,100,88,100,0,0,41,26,90,23,96,0,66,23,17,6
29,63,13,43,83,100,74,0,88,0,41,81,3,100,95,52,52
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,17,51
0,0,15,96,48,23,43,24,0,15,100,100,6,90,66,16,61
11,93,2,47,93,94,71,0,91,0,100,100,9,83,89,40,61
100,100,81,47,61,74,52,77,95,73,0,0,9,9,28,79,40
20,61,0,47,86,73,55,0,35,5,70,84,5,100,81,49,100
64,100,32,63,81,0,41,54,54,0,22,100,4,74,45,51,11
0,23,10,49,0,82,43,100,58,9,27,77,2,100,75,15,59
12,100,0,43,86,95,58,0,60,12,55,87,3,100,72,41,84
75,100,94,38,74,24,0,14,69,48,24,100,0,58,13,35,0
32,68,54,88,100,96,36,17,79,52,0,94,7,100,73,0,61
10,99,0,16,78,100,54,0,81,17,59,85,3,100,81,35,65
15,100,0,43,90,71,62,0,59,4,14,79,3,100,84,46,55
51,93,22,57,91,38,88,0,100,0,88,100,9,93,69,83,26
64,94,31,67,100,0,35,39,43,0,16,100,4,87,56,48,16
