input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
10,44,28,65,100,0,19,10,0,18,67,100,6,78,49,0,24
0,6,19,54,57,30,39,0,8,10,100,94,6,100,71,6,63
24,66,42,48,100,6,7,14,0,28,82,100,6,76,45,0,34
61,90,31,81,80,0,100,84,54,0,100,79,9,65,79,95,41
23,37,0,16,40,83,74,100,56,1,0,82,2,100,98,49,48
0,22,1,60,20,59,57,100,45,5,0,82,2,100,88,29,34
0,0,1,63,26,36,38,100,22,4,2,82,2,100,70,12,26
37,0,69,100,25,51,10,94,92,100,95,83,8,87,48,0,17
3,17,0,58,13,62,69,100,38,6,21,78,2,100,98,38,49
89,100,100,25,75,33,0,0,75,66,17,96,0,52,6,44,1
66,100,33,63,80,0,29,54,25,0,63,100,4,76,45,44,41
1,0,0,68,29,54,39,100,31,23,28,82,2,100,72,13,57
0,100,4,22,65,60,63,0,67,10,75,73,1,100,99,30,92
47,1,94,35,17,51,13,100,48,100,35,94,5,66,54,0,0
5,10,0,57,10,56,49,100,41,16,0,69,2,100,86,19,20
49,0,87,100,49,55,0,30,54,100,97,91,8,93,46,10,33
16,98,0,64,100,57,93,3,97,1,0,94,3,96,100,52,25
11,24,41,69,83,20,30,5,0,49,100,100,6,92,63,0,60
100,100,94,17,62,35,18,0,84,51,4,61,0,20,0,61,7
13,49,0,47,21,71,57,100,61,1,0,90,2,100,81,35,43
58,100,29,65,88,0,40,51,57,0,25,100,4,73,44,54,16
48,85,23,52,69,79,98,27,100,0,0,62,1,79,100,73,42
100,100,94,29,78,22,0,17,71,41,18,86,0,62,9,49,0
38,26,45,50,0,58,15,100,42,41,8,100,7,98,56,0,49
0,45,16,4,15,100,62,47,73,32,0,91,7,100,94,31,41
9,28,0,52,18,54,62,100,46,5,0,79,2,100,90,36,28
68,14,36,96,100,97,100,28,89,0,26,76,9,56,92,80,0
71,88,100,61,100,1,0,15,45,76,40,90,0,69,24,27,0
0,0,15,74,28,36,38,12,12,10,100,100,6,80,60,16,64
0,0,2,50,0,61,35,100,35,14,29,69,2,100,71,5,48
75,44,100,63,100,77,6,9,0,69,30,68,8,39,0,41,63
71,1,95,43,0,46,0,100,30,100,20,98,5,64,35,24,1
1,11,30,40,50,39,35,0,15,27,100,100,6,89,64,0,71
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
60,100,30,52,80,0,42,28,55,0,39,100,4,79,47,64,5
4,13,35,78,67,29,31,29,0,46,100,100,6,90,63,0,66
0,0,15,72,34,27,40,43,7,21,100,100,6,91,68,13,61
66,100,33,91,92,0,38,92,54,0,21,100,4,79,47,49,4
70,94,100,54,100,11,0,4,58,91,23,96,0,62,19,26,0
0,8,2,65,32,43,41,100,27,10,0,77,2,100,74,13,21
100,100,85,12,64,19,7,7,74,32,15,89,0,54,0,57,0
35,100,2,67,100,88,71,0,56,0,60,90,9,64,100,83,94
61,100,30,69,85,0,32,54,30,0,74,100,4,72,41,28,40
