,Col 1,Col 2,Col 3,Col 4,target,real_identifier
190,185.0,370.0,698123.4,530489.1,-2.3,0
191,215.0,480.0,745678.9,920345.6,8.7,0
192,160.0,290.0,580234.5,420198.7,-14.5,0
193,270.0,450.0,830456.7,660234.8,17.2,0
194,130.0,330.0,620987.3,450876.9,-8.1,0
195,240.0,520.0,780123.4,980345.2,-5.9,0
196,110.0,280.0,590345.6,410234.7,-12.4,0
197,290.0,400.0,910567.8,680456.3,19.8,0
198,95.0,360.0,600789.1,440123.5,-6.7,0
199,220.0,550.0,760456.9,1010234.0,-10.3,0
200,198.0,312.0,624317.3,498103.8,-12.3,0
201,254.0,602.0,1234567.9,987654.2,16.5,0
202,89.0,198.0,345678.1,234567.9,-23.7,0
203,312.0,434.0,987654.3,654321.7,28.9,0
204,112.0,286.0,567890.4,321987.5,-14.6,0
205,204.0,520.0,876543.2,1234567.8,-9.1,0
206,45.0,214.0,321654.7,198765.3,-19.2,0
207,278.0,384.0,765432.9,432109.6,13.4,0
208,156.0,540.0,543210.5,987654.1,-7.8,0
209,92.0,308.0,456789.2,345678.4,-21.5,0
210,150.0,350.0,750000.0,1150000.0,12.3,0
211,250.0,400.0,920000.0,1020000.0,-28.7,0
212,300.0,500.0,880000.0,1250000.0,-15.4,0
213,180.0,250.0,450000.0,900000.0,-33.1,0
214,350.0,600.0,1100000.0,1300000.0,20.8,0
215,220.0,150.0,600000.0,850000.0,-41.2,0
216,370.0,450.0,1050000.0,980000.0,30.5,0
217,160.0,200.0,380000.0,700000.0,-10.9,0
218,280.0,300.0,950000.0,1180000.0,5.6,0
219,130.0,280.0,500000.0,800000.0,-38.3,0
220,345.0,520.0,1032150.3,987654.1,18.7,0
221,189.0,315.0,712430.8,567321.4,-5.9,0
222,298.0,480.0,945670.2,823456.7,12.3,0
223,135.0,540.0,623450.9,1012345.6,-14.8,0
224,275.0,385.0,887650.1,612345.8,9.4,0
225,62.0,590.0,567890.3,1123456.9,-21.3,0
226,310.0,420.0,987654.0,654321.5,24.1,0
227,160.0,470.0,678901.4,765432.6,-7.6,0
228,245.0,300.0,834567.2,456789.3,3.8,0
229,190.0,610.0,698765.5,1098765.4,-19.2,0
230,185.0,498.0,612453.1,837641.9,-13.8,0
231,67.0,534.0,498210.7,963174.6,-24.3,0
232,142.0,410.0,678932.4,692301.2,5.7,0
233,98.0,326.0,584721.3,479183.0,-11.2,0
234,203.0,570.0,734568.9,1043215.8,-19.6,0
235,39.0,400.0,462309.5,584732.1,-17.9,0
236,157.0,550.0,641287.6,912543.3,-8.4,0
237,121.0,430.0,593412.0,721984.7,3.2,0
238,104.0,582.0,576891.4,1087423.5,-20.1,0
239,85.0,378.0,543219.8,601345.2,-14.7,0
240,286.0,584.0,942318.7,816943.2,12.8,0
241,72.0,314.0,502173.5,389401.6,-16.3,0
242,414.0,392.0,1125641.9,653817.4,31.7,0
243,182.0,516.0,763289.3,937524.8,-9.2,0
244,308.0,470.0,1014936.2,748612.0,24.5,0
245,104.0,246.0,487631.1,271395.7,-18.9,0
246,258.0,334.0,885407.6,524168.3,8.2,0
247,166.0,602.0,694723.8,1121045.5,-15.7,0
248,390.0,494.0,1178245.4,782309.1,36.0,0
249,86.0,222.0,493086.0,235741.9,-20.4,0
250,180.0,320.0,750000.5,500000.2,5.0,0
251,200.0,400.0,900000.7,600000.3,10.5,0
252,100.0,200.0,400000.4,300000.1,-15.0,0
253,300.0,350.0,850000.9,700000.8,20.0,0
254,50.0,450.0,450000.6,650000.0,-20.0,0
255,250.0,420.0,800000.3,550000.5,12.0,0
256,150.0,280.0,600000.2,400000.7,-8.0,0
257,220.0,380.0,950000.1,650000.4,18.5,0
258,80.0,300.0,550000.8,450000.3,-10.0,0
259,340.0,480.0,1050000.0,800000.9,30.0,0
260,100.0,500.0,600000.0,700000.0,-10.5,0
261,200.0,400.0,750000.5,900000.3,15.0,0
262,120.0,300.0,550000.0,600000.0,-20.0,0
263,250.0,600.0,900000.0,1100000.0,25.0,0
264,90.0,200.0,450000.0,300000.0,-30.0,0
265,300.0,550.0,800000.0,1000000.0,10.0,0
266,185.0,650.0,700000.0,850000.0,-5.0,0
267,130.0,450.0,650000.0,950000.0,-15.0,0
268,350.0,350.0,1000000.0,1200000.0,30.0,0
269,85.0,400.0,500000.0,500000.0,-25.0,0
270,85.0,320.0,632456.2,789102.5,-18.3,0
271,120.0,580.0,598731.9,1123456.7,-14.9,0
272,45.0,200.0,412345.6,245678.9,-28.5,0
273,300.0,470.0,1056789.4,732104.3,24.6,0
274,130.0,610.0,641234.8,1178901.2,-16.2,0
275,170.0,160.0,423456.7,321098.4,-31.7,0
276,100.0,540.0,567890.1,1023456.8,-13.8,0
277,60.0,450.0,498765.3,698765.4,-22.1,0
278,180.0,640.0,689012.5,1234567.0,-19.4,0
279,95.0,520.0,543210.9,987654.2,-15.0,0
280,234.0,312.0,812456.7,503982.3,18.7,0
281,98.0,204.0,308412.5,164739.8,-31.2,0
282,342.0,440.0,1083214.9,654103.6,39.5,0
283,156.0,92.0,423567.2,89421.4,-45.8,0
284,276.0,308.0,942103.7,521489.1,12.3,0
285,88.0,164.0,245678.3,102345.6,-38.1,0
286,412.0,436.0,1178902.4,732104.5,46.0,0
287,198.0,296.0,789456.8,412309.7,-1.5,0
288,132.0,144.0,398765.1,67321.9,-32.7,0
289,214.0,388.0,843210.6,589432.2,6.9,0
290,128.0,460.0,590000.0,750000.0,-16.5,0
291,115.0,355.0,620000.0,530000.0,8.5,0
292,330.0,410.0,980000.0,680000.0,23.0,0
293,170.0,520.0,600000.0,920000.0,-11.2,0
294,40.0,380.0,530000.0,550000.0,-13.0,0
295,55.0,370.0,560000.0,540000.0,-8.0,0
296,240.0,410.0,810000.0,640000.0,12.0,0
297,48.0,550.0,520000.0,1020000.0,-17.0,0
298,175.0,620.0,670000.0,1140000.0,-17.5,0
299,195.0,680.0,710000.0,1300000.0,-23.0,0
300,132.0,410.0,587214.3,983456.7,-22.8,0
301,210.0,592.0,612345.9,1178901.2,-17.3,0
302,98.0,324.0,489123.6,276543.8,-26.7,0
303,278.0,286.0,843210.5,601987.4,12.1,0
304,112.0,460.0,532109.8,976543.1,-20.4,0
305,154.0,378.0,684321.7,543210.9,-8.9,0
306,88.0,620.0,598765.4,1198765.3,-24.1,0
307,190.0,244.0,734567.2,432109.6,-3.5,0
308,108.0,500.0,543210.1,876543.5,-19.2,0
309,142.0,480.0,654321.8,987654.2,-15.8,0
310,112.0,410.0,587321.3,321456.8,-17.4,0
311,180.0,612.0,698435.9,1345678.1,-24.8,0
312,92.0,280.0,345678.4,189012.3,-31.2,0
313,210.0,380.0,812345.6,567890.5,-8.7,0
314,76.0,540.0,432109.7,987654.2,-20.5,0
315,150.0,470.0,678901.2,432109.8,-12.6,0
316,136.0,260.0,543210.5,234567.9,-19.0,0
317,172.0,590.0,765432.1,1098765.3,-16.3,0
318,104.0,340.0,456789.0,345678.4,-28.1,0
319,240.0,420.0,987654.3,654321.7,19.8,0
320,142.0,317.0,642189.4,893456.7,-11.8,0
321,98.0,415.0,578234.1,941023.5,-18.6,0
322,165.0,89.0,289456.3,143789.2,-35.2,0
323,133.0,543.0,601987.6,1084321.0,-24.7,0
324,77.0,298.0,456789.5,234567.8,-21.4,0
325,189.0,145.0,412345.9,198765.4,-28.9,0
326,105.0,612.0,634567.2,1156789.3,-20.1,0
327,55.0,134.0,321098.7,165432.1,-31.6,0
328,192.0,287.0,723456.8,367890.4,-15.5,0
329,88.0,581.0,598765.4,1098765.2,0.7,0
330,130.0,350.0,521430.5,412567.8,-18.6,0
331,180.0,200.0,684321.9,298743.1,-20.3,0
332,95.0,580.0,732104.6,1123456.7,-14.9,0
333,145.0,180.0,487654.2,84321.9,-35.2,0
334,190.0,320.0,712345.8,432109.4,-9.8,0
335,75.0,620.0,643210.7,1324567.3,-22.7,0
336,160.0,250.0,389123.4,345678.9,-41.1,0
337,110.0,420.0,601234.5,598765.2,-6.3,0
338,100.0,480.0,678901.3,654321.0,-10.4,0
339,170.0,300.0,701234.6,398765.4,-13.7,0
340,132.0,512.0,589423.1,987341.6,-14.3,0
341,248.0,376.0,843172.5,612489.3,16.8,0
342,86.0,684.0,521934.8,1345678.2,-23.1,0
343,214.0,408.0,789234.6,598765.4,3.5,0
344,42.0,592.0,476589.3,1123456.7,-19.4,0
345,276.0,332.0,934567.8,645321.9,18.2,0
346,104.0,484.0,623456.7,765432.1,-6.7,0
347,192.0,288.0,698765.4,321654.3,-15.9,0
348,36.0,624.0,456789.2,1234567.8,-24.5,0
349,258.0,444.0,876543.9,567890.1,12.6,0
350,135.0,398.0,683417.6,598210.3,2.8,0
351,102.0,364.0,579123.7,453892.1,-14.5,0
352,210.0,412.0,762358.9,671430.5,-1.1,0
353,78.0,408.0,554982.3,629374.6,-17.9,0
354,165.0,340.0,701245.8,534678.9,-4.3,0
355,92.0,382.0,587631.4,472910.7,-10.7,0
356,230.0,440.0,791023.5,689345.2,5.6,0
357,68.0,432.0,568432.9,648190.4,-21.0,0
358,120.0,356.0,643210.5,512489.3,-8.9,0
359,88.0,324.0,521987.6,435678.2,-15.3,0
360,150.0,500.0,650000.5,800000.2,-18.5,0
361,120.0,400.0,600000.3,500000.7,3.2,0
362,180.0,600.0,700000.8,650000.4,-10.7,0
363,90.0,300.0,520000.1,400000.9,-15.3,0
364,200.0,550.0,720000.6,800000.3,0.8,0
365,80.0,280.0,550000.2,300000.5,-22.0,0
366,140.0,580.0,680000.7,700000.1,-12.4,0
367,110.0,350.0,580000.4,450000.8,-8.9,0
368,70.0,270.0,510000.3,350000.6,-19.6,0
369,130.0,620.0,690000.9,900000.5,-17.3,0
370,200.0,400.0,800000.0,600000.0,13.0,0
371,150.0,300.0,500000.0,400000.0,-1.0,0
372,300.0,500.0,1000000.0,900000.0,42.0,0
373,100.0,250.0,400000.0,500000.0,-15.5,0
374,250.0,450.0,700000.0,600000.0,29.5,0
375,80.0,550.0,900000.0,800000.0,26.5,0
376,350.0,600.0,1100000.0,1000000.0,57.0,0
377,120.0,150.0,350000.0,250000.0,-30.5,0
378,280.0,300.0,600000.0,550000.0,5.0,0
379,90.0,200.0,450000.0,350000.0,-24.0,0
380,148.0,512.0,632145.7,1098732.4,-16.3,0
381,92.0,480.0,543218.9,987654.3,-19.1,0
382,184.0,612.0,710987.6,1234567.8,-13.9,0
383,56.0,360.0,512345.6,456789.0,-12.5,0
384,132.0,588.0,678901.2,1123456.7,-18.7,0
385,214.0,648.0,732109.8,1345678.9,-14.2,0
386,86.0,420.0,567890.1,901234.5,-20.4,0
387,178.0,596.0,689012.3,1198765.4,-15.8,0
388,44.0,312.0,498765.4,432109.8,-16.9,0
389,152.0,632.0,698765.3,1245678.2,-17.6,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
16,186.0,642.0,707353.7,1211662.9,-17.5,1
17,358.0,378.0,1072913.7,648244.3,33.3,1
18,96.0,580.0,595010.8,1077216.9,-23.0,1
19,226.0,272.0,849703.7,444493.7,7.5,1
20,16.0,146.0,335533.2,208785.0,-27.0,1
21,24.0,292.0,457038.4,445612.6,-16.1,1
22,196.0,656.0,719542.7,1241199.4,-20.5,1
23,104.0,332.0,613623.9,493774.2,-6.2,1
24,24.0,626.0,580509.5,1171856.7,-22.8,1
25,160.0,400.0,681501.2,619038.9,2.6,1
26,184.0,482.0,647328.1,810386.2,-8.2,1
27,36.0,284.0,475152.8,428550.6,-16.3,1
28,214.0,594.0,674261.4,1090325.8,-11.4,1
29,132.0,510.0,569511.6,895559.2,-12.1,1
30,154.0,616.0,662902.9,1147857.0,-17.4,1
31,196.0,452.0,687073.8,714837.4,-0.6,1
32,96.0,180.0,467644.9,179377.5,-22.7,1
33,164.0,34.0,58682.3,105529.7,-49.1,1
34,184.0,74.0,110127.0,-59.9,-43.5,1
35,258.0,398.0,838955.1,636828.0,13.3,1
36,164.0,528.0,592312.6,953396.1,-13.8,1
37,108.0,672.0,649830.8,1291944.9,-22.5,1
38,144.0,56.0,122974.5,74267.8,-47.7,1
39,82.0,558.0,562083.7,1036311.5,-13.2,1
40,210.0,428.0,734289.1,665501.0,1.6,1
41,120.0,416.0,629249.1,641146.2,-6.5,1
42,188.0,598.0,663653.9,1103117.2,-13.9,1
43,130.0,532.0,569138.7,965210.5,-12.8,1
44,342.0,446.0,1056268.7,730186.4,28.5,1
45,38.0,232.0,460825.0,345785.7,-18.1,1
46,416.0,430.0,1150825.7,668639.1,42.6,1
47,84.0,398.0,597023.6,602608.8,-5.3,1
48,166.0,416.0,680763.6,645605.1,1.6,1
49,124.0,310.0,641435.8,453716.7,-7.6,1
50,134.0,44.0,104930.7,100784.4,-51.2,1
51,66.0,498.0,492198.0,849620.6,-18.3,1
52,152.0,4.0,30898.0,163877.9,-43.4,1
53,26.0,358.0,506550.8,536340.3,-12.3,1
54,176.0,328.0,726381.8,514637.9,-4.4,1
55,36.0,392.0,550454.1,584403.3,-15.1,1
56,190.0,508.0,630066.7,892142.4,-15.2,1
57,42.0,82.0,269591.2,146580.2,-32.7,1
58,148.0,406.0,664210.0,627532.9,1.6,1
59,6.0,146.0,325551.7,220392.1,-27.1,1
60,144.0,50.0,104582.6,83794.6,-49.5,1
61,280.0,438.0,890343.0,692468.1,17.9,1
62,294.0,430.0,926075.8,691539.9,20.8,1
63,126.0,254.0,614182.9,319338.2,-16.5,1
64,46.0,566.0,551859.3,1058251.4,-16.8,1
65,124.0,482.0,577623.0,802593.6,-13.2,1
66,40.0,358.0,529657.5,534660.7,-10.5,1
67,80.0,86.0,261489.4,110276.7,-34.2,1
68,156.0,62.0,129291.6,54512.7,-44.7,1
69,244.0,400.0,810261.9,630127.9,11.2,1
70,220.0,298.0,811205.2,490991.4,3.5,1
71,110.0,374.0,626609.3,567955.1,-0.2,1
72,252.0,420.0,822317.7,653616.8,13.4,1
73,34.0,390.0,548732.7,581383.2,-15.6,1
74,60.0,486.0,489881.8,804921.0,-19.7,1
75,126.0,636.0,655294.7,1199074.8,-19.2,1
76,180.0,482.0,642158.6,809778.5,-8.3,1
77,308.0,398.0,954726.4,664116.3,22.3,1
78,160.0,246.0,671751.0,271485.5,-16.3,1
79,176.0,522.0,602964.5,936659.5,-13.3,1
80,122.0,530.0,561636.8,959503.6,-12.9,1
81,380.0,410.0,1103608.2,674679.7,34.8,1
82,154.0,374.0,682991.9,576732.7,1.4,1
83,242.0,420.0,802048.3,647491.0,11.3,1
84,188.0,498.0,642473.5,860385.4,-12.4,1
85,64.0,358.0,564455.3,535219.5,-8.1,1
86,158.0,546.0,601782.1,1003232.5,-12.6,1
87,38.0,124.0,320418.2,162002.5,-29.1,1
88,240.0,346.0,810088.1,562425.7,10.5,1
89,236.0,388.0,797987.6,614122.4,8.8,1
90,66.0,304.0,536039.2,446790.4,-12.8,1
91,24.0,332.0,474474.8,506662.6,-14.0,1
92,64.0,658.0,617746.9,1259378.6,-23.6,1
93,90.0,192.0,485543.5,209312.8,-20.4,1
94,140.0,582.0,620773.4,1078136.1,-19.8,1
95,34.0,654.0,594178.7,1253602.8,-24.1,1
96,310.0,390.0,958976.0,655855.7,21.8,1
97,308.0,372.0,951195.8,638324.0,19.8,1
98,182.0,70.0,106621.7,8312.1,-43.3,1
99,244.0,264.0,893370.4,468557.0,8.9,1
100,292.0,436.0,923069.7,695671.7,20.1,1
101,126.0,438.0,624457.6,685848.6,-2.8,1
102,286.0,384.0,904150.5,641679.5,17.1,1
103,122.0,296.0,633487.0,422684.8,-10.6,1
104,140.0,632.0,664051.2,1188324.1,-18.2,1
105,184.0,668.0,706214.6,1271164.9,-21.8,1
106,66.0,328.0,550324.2,486797.9,-12.3,1
107,132.0,430.0,633179.7,673991.4,-2.1,1
108,172.0,340.0,717887.8,529644.3,-3.3,1
109,180.0,392.0,711475.4,608986.9,2.2,1
110,138.0,496.0,583621.7,849771.9,-10.5,1
111,158.0,200.0,580768.3,127364.9,-23.4,1
112,164.0,316.0,711302.4,485637.8,-6.6,1
113,108.0,524.0,546259.6,941203.1,-15.0,1
114,192.0,652.0,715104.5,1233045.4,-19.1,1
115,26.0,648.0,582528.4,1237408.4,-23.7,1
116,138.0,650.0,669387.3,1233144.2,-20.0,1
117,172.0,242.0,694707.4,243702.2,-16.0,1
118,332.0,358.0,1025559.7,608588.9,25.1,1
119,152.0,274.0,677663.6,368657.8,-12.9,1
120,172.0,596.0,651586.5,1101736.3,-16.2,1
121,64.0,134.0,349979.6,151564.9,-27.9,1
122,224.0,354.0,786560.8,568102.2,6.8,1
123,70.0,226.0,500913.3,301774.1,-20.4,1
124,202.0,628.0,713730.5,1174997.9,-14.3,1
125,130.0,518.0,565780.1,921717.8,-12.5,1
