,Col 1,Col 2,Col 3,Col 4,target,real_identifier
215,220.0,370.0,800000.0,500000.0,7.9,0
216,150.0,260.0,680000.0,320000.0,-14.1,0
217,280.0,400.0,930000.0,670000.0,28.6,0
218,70.0,480.0,490000.0,810000.0,-20.3,0
219,190.0,290.0,770000.0,450000.0,3.5,0
220,180.0,420.0,902154.7,601432.9,10.5,0
221,150.0,500.0,553289.4,1106578.8,-20.0,0
222,300.0,350.0,854912.3,447365.1,12.3,0
223,40.0,600.0,601423.5,1298741.2,-22.5,0
224,100.0,300.0,702584.6,351290.7,-10.0,0
225,200.0,400.0,956321.8,503487.4,14.0,0
226,50.0,550.0,504873.9,1201543.6,-20.5,0
227,250.0,300.0,803245.5,402178.3,8.0,0
228,120.0,200.0,654321.7,301289.4,-15.0,0
229,280.0,450.0,1001234.9,602345.6,16.0,0
230,284.0,582.0,883421.6,1172045.3,17.2,0
231,98.0,430.0,576289.1,694102.8,-8.1,0
232,342.0,388.0,1011753.9,642317.4,28.9,0
233,68.0,594.0,524607.3,1158241.0,-18.3,0
234,210.0,450.0,789012.5,734659.7,13.6,0
235,146.0,630.0,632194.8,1213486.1,-20.4,0
236,302.0,396.0,945678.2,683201.9,22.7,0
237,76.0,410.0,535843.7,678912.4,-10.2,0
238,188.0,564.0,721356.4,1087623.5,-14.9,0
239,124.0,372.0,612487.0,554309.6,-7.8,0
240,198.0,382.0,712456.8,412903.5,-8.7,0
241,132.0,610.0,638174.9,1176324.0,-22.3,0
242,250.0,214.0,840231.3,398175.6,12.4,0
243,94.0,186.0,482653.7,214938.2,-27.8,0
244,212.0,534.0,673948.5,1041267.3,-15.9,0
245,158.0,302.0,598764.2,483091.8,-3.2,0
246,76.0,628.0,579321.4,1218450.7,-24.1,0
247,280.0,376.0,910482.6,654320.1,9.8,0
248,124.0,244.0,548309.1,312784.9,-19.5,0
249,108.0,562.0,602457.3,1109873.4,-26.7,0
250,150.0,300.0,500000.0,600000.0,-15.0,0
251,180.0,400.0,700000.5,900000.3,-20.5,0
252,100.0,500.0,650000.2,1000000.1,-25.0,0
253,60.0,200.0,400000.7,300000.9,-30.0,0
254,90.0,100.0,200000.4,150000.6,-40.0,0
255,130.0,350.0,600000.0,500000.0,-18.0,0
256,115.0,150.0,500000.3,200000.5,-24.0,0
257,45.0,130.0,320000.1,160000.2,-28.5,0
258,105.0,550.0,620000.6,1050000.8,-22.0,0
259,170.0,30.0,35000.0,130000.4,-45.0,0
260,132.0,324.0,512345.6,987654.3,-18.9,0
261,96.0,580.0,623456.7,1123456.8,-27.3,0
262,184.0,188.0,345678.9,234567.8,-34.6,0
263,148.0,412.0,765432.1,543210.9,-10.2,0
264,72.0,610.0,432109.8,876543.2,-36.8,0
265,190.0,294.0,876543.2,321098.7,-15.4,0
266,116.0,382.0,567890.1,654321.0,-9.7,0
267,56.0,74.0,210987.6,109876.5,-31.2,0
268,170.0,360.0,987654.3,432109.8,-22.1,0
269,128.0,478.0,678901.2,765432.1,-6.3,0
270,140.0,320.0,625400.3,489120.7,-10.3,0
271,230.0,480.0,812345.6,723450.2,8.7,0
272,105.0,510.0,598730.1,1045670.9,-23.8,0
273,190.0,300.0,734560.5,298760.4,-15.5,0
274,275.0,420.0,901234.8,645320.1,17.2,0
275,88.0,630.0,612340.9,1187650.3,-21.4,0
276,170.0,490.0,689012.4,734560.8,-6.8,0
277,250.0,370.0,856789.2,589010.5,14.0,0
278,130.0,550.0,578901.7,1023450.6,-20.1,0
279,185.0,280.0,698765.3,312345.9,-18.9,0
280,180.0,380.0,680000.5,550000.2,-2.3,0
281,100.0,350.0,500000.4,400000.1,-10.5,0
282,200.0,420.0,720000.3,600000.8,4.1,0
283,70.0,150.0,300000.9,180000.7,-25.8,0
284,120.0,300.0,550000.6,450000.4,-8.2,0
285,220.0,440.0,750000.1,650000.0,3.9,0
286,90.0,280.0,450000.2,350000.5,-15.0,0
287,160.0,390.0,660000.7,540000.3,-1.2,0
288,60.0,200.0,400000.8,300000.6,-20.7,0
289,140.0,370.0,620000.4,500000.9,-6.4,0
290,115.0,412.0,632145.8,568219.3,-4.7,0
291,92.0,500.0,523456.9,987432.1,-18.3,0
292,185.0,630.0,715982.4,1198765.0,-20.1,0
293,80.0,280.0,498765.2,389456.7,-15.6,0
294,140.0,400.0,654321.5,543210.9,1.2,0
295,130.0,350.0,598764.3,456789.0,-9.8,0
296,65.0,580.0,543210.6,1098765.4,-22.0,0
297,190.0,600.0,721098.7,1187654.3,-17.5,0
298,120.0,480.0,609876.5,890123.4,-13.2,0
299,50.0,620.0,567890.1,1234567.8,-24.0,0
300,142.0,518.0,631402.3,985214.7,-13.2,0
301,308.0,472.0,1023645.9,689431.2,27.8,0
302,89.0,266.0,548023.1,367894.5,-19.6,0
303,214.0,610.0,742189.4,1176543.0,-18.9,0
304,190.0,396.0,678543.2,554321.7,-0.7,0
305,65.0,694.0,598764.8,1321098.3,-26.5,0
306,360.0,416.0,987654.1,678901.6,14.3,0
307,48.0,332.0,532109.5,498765.4,-10.8,0
308,172.0,488.0,698743.0,754321.9,-1.2,0
309,58.0,702.0,601234.7,1345678.2,-25.0,0
310,250.0,550.0,785000.3,892000.4,-18.5,0
311,320.0,430.0,980000.1,645000.9,27.8,0
312,95.0,600.0,560000.6,1140000.2,-20.3,0
313,180.0,300.0,720000.5,410000.7,-12.6,0
314,390.0,420.0,1050000.0,670000.3,31.4,0
315,60.0,530.0,480000.8,930000.5,-24.1,0
316,140.0,480.0,600000.2,760000.6,-14.9,0
317,125.0,520.0,580000.4,910000.1,-10.7,0
318,300.0,400.0,950000.7,660000.8,25.0,0
319,160.0,290.0,690000.3,400000.9,-13.2,0
320,192.0,294.0,764231.5,431018.7,-6.3,0
321,24.0,170.0,381456.2,234891.6,-25.8,0
322,58.0,552.0,515430.8,1002145.3,-17.1,0
323,118.0,624.0,640123.4,1158932.5,-19.8,0
324,220.0,366.0,778345.6,579841.2,5.2,0
325,286.0,374.0,897654.3,628910.4,14.5,0
326,138.0,300.0,657890.1,427654.3,-8.7,0
327,110.0,236.0,565432.9,281234.5,-17.4,0
328,168.0,594.0,644567.8,1094321.0,-17.9,0
329,96.0,624.0,627890.4,1164567.8,-20.5,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
16,186.0,642.0,707353.7,1211662.9,-17.5,1
17,358.0,378.0,1072913.7,648244.3,33.3,1
18,96.0,580.0,595010.8,1077216.9,-23.0,1
19,226.0,272.0,849703.7,444493.7,7.5,1
20,16.0,146.0,335533.2,208785.0,-27.0,1
21,24.0,292.0,457038.4,445612.6,-16.1,1
22,196.0,656.0,719542.7,1241199.4,-20.5,1
23,104.0,332.0,613623.9,493774.2,-6.2,1
24,24.0,626.0,580509.5,1171856.7,-22.8,1
25,160.0,400.0,681501.2,619038.9,2.6,1
26,184.0,482.0,647328.1,810386.2,-8.2,1
27,36.0,284.0,475152.8,428550.6,-16.3,1
28,214.0,594.0,674261.4,1090325.8,-11.4,1
29,132.0,510.0,569511.6,895559.2,-12.1,1
30,154.0,616.0,662902.9,1147857.0,-17.4,1
31,196.0,452.0,687073.8,714837.4,-0.6,1
32,96.0,180.0,467644.9,179377.5,-22.7,1
33,164.0,34.0,58682.3,105529.7,-49.1,1
34,184.0,74.0,110127.0,-59.9,-43.5,1
35,258.0,398.0,838955.1,636828.0,13.3,1
36,164.0,528.0,592312.6,953396.1,-13.8,1
37,108.0,672.0,649830.8,1291944.9,-22.5,1
38,144.0,56.0,122974.5,74267.8,-47.7,1
39,82.0,558.0,562083.7,1036311.5,-13.2,1
40,210.0,428.0,734289.1,665501.0,1.6,1
41,120.0,416.0,629249.1,641146.2,-6.5,1
42,188.0,598.0,663653.9,1103117.2,-13.9,1
43,130.0,532.0,569138.7,965210.5,-12.8,1
44,342.0,446.0,1056268.7,730186.4,28.5,1
45,38.0,232.0,460825.0,345785.7,-18.1,1
46,416.0,430.0,1150825.7,668639.1,42.6,1
47,84.0,398.0,597023.6,602608.8,-5.3,1
48,166.0,416.0,680763.6,645605.1,1.6,1
49,124.0,310.0,641435.8,453716.7,-7.6,1
50,134.0,44.0,104930.7,100784.4,-51.2,1
51,66.0,498.0,492198.0,849620.6,-18.3,1
52,152.0,4.0,30898.0,163877.9,-43.4,1
53,26.0,358.0,506550.8,536340.3,-12.3,1
54,176.0,328.0,726381.8,514637.9,-4.4,1
55,36.0,392.0,550454.1,584403.3,-15.1,1
56,190.0,508.0,630066.7,892142.4,-15.2,1
57,42.0,82.0,269591.2,146580.2,-32.7,1
58,148.0,406.0,664210.0,627532.9,1.6,1
59,6.0,146.0,325551.7,220392.1,-27.1,1
60,144.0,50.0,104582.6,83794.6,-49.5,1
61,280.0,438.0,890343.0,692468.1,17.9,1
62,294.0,430.0,926075.8,691539.9,20.8,1
63,126.0,254.0,614182.9,319338.2,-16.5,1
64,46.0,566.0,551859.3,1058251.4,-16.8,1
65,124.0,482.0,577623.0,802593.6,-13.2,1
66,40.0,358.0,529657.5,534660.7,-10.5,1
67,80.0,86.0,261489.4,110276.7,-34.2,1
68,156.0,62.0,129291.6,54512.7,-44.7,1
69,244.0,400.0,810261.9,630127.9,11.2,1
70,220.0,298.0,811205.2,490991.4,3.5,1
71,110.0,374.0,626609.3,567955.1,-0.2,1
72,252.0,420.0,822317.7,653616.8,13.4,1
73,34.0,390.0,548732.7,581383.2,-15.6,1
74,60.0,486.0,489881.8,804921.0,-19.7,1
75,126.0,636.0,655294.7,1199074.8,-19.2,1
76,180.0,482.0,642158.6,809778.5,-8.3,1
77,308.0,398.0,954726.4,664116.3,22.3,1
78,160.0,246.0,671751.0,271485.5,-16.3,1
79,176.0,522.0,602964.5,936659.5,-13.3,1
80,122.0,530.0,561636.8,959503.6,-12.9,1
81,380.0,410.0,1103608.2,674679.7,34.8,1
82,154.0,374.0,682991.9,576732.7,1.4,1
83,242.0,420.0,802048.3,647491.0,11.3,1
84,188.0,498.0,642473.5,860385.4,-12.4,1
85,64.0,358.0,564455.3,535219.5,-8.1,1
86,158.0,546.0,601782.1,1003232.5,-12.6,1
87,38.0,124.0,320418.2,162002.5,-29.1,1
88,240.0,346.0,810088.1,562425.7,10.5,1
89,236.0,388.0,797987.6,614122.4,8.8,1
90,66.0,304.0,536039.2,446790.4,-12.8,1
91,24.0,332.0,474474.8,506662.6,-14.0,1
92,64.0,658.0,617746.9,1259378.6,-23.6,1
93,90.0,192.0,485543.5,209312.8,-20.4,1
94,140.0,582.0,620773.4,1078136.1,-19.8,1
95,34.0,654.0,594178.7,1253602.8,-24.1,1
96,310.0,390.0,958976.0,655855.7,21.8,1
97,308.0,372.0,951195.8,638324.0,19.8,1
98,182.0,70.0,106621.7,8312.1,-43.3,1
99,244.0,264.0,893370.4,468557.0,8.9,1
100,292.0,436.0,923069.7,695671.7,20.1,1
101,126.0,438.0,624457.6,685848.6,-2.8,1
102,286.0,384.0,904150.5,641679.5,17.1,1
103,122.0,296.0,633487.0,422684.8,-10.6,1
104,140.0,632.0,664051.2,1188324.1,-18.2,1
105,184.0,668.0,706214.6,1271164.9,-21.8,1
106,66.0,328.0,550324.2,486797.9,-12.3,1
107,132.0,430.0,633179.7,673991.4,-2.1,1
108,172.0,340.0,717887.8,529644.3,-3.3,1
109,180.0,392.0,711475.4,608986.9,2.2,1
110,138.0,496.0,583621.7,849771.9,-10.5,1
111,158.0,200.0,580768.3,127364.9,-23.4,1
112,164.0,316.0,711302.4,485637.8,-6.6,1
113,108.0,524.0,546259.6,941203.1,-15.0,1
114,192.0,652.0,715104.5,1233045.4,-19.1,1
115,26.0,648.0,582528.4,1237408.4,-23.7,1
116,138.0,650.0,669387.3,1233144.2,-20.0,1
117,172.0,242.0,694707.4,243702.2,-16.0,1
118,332.0,358.0,1025559.7,608588.9,25.1,1
119,152.0,274.0,677663.6,368657.8,-12.9,1
120,172.0,596.0,651586.5,1101736.3,-16.2,1
121,64.0,134.0,349979.6,151564.9,-27.9,1
122,224.0,354.0,786560.8,568102.2,6.8,1
123,70.0,226.0,500913.3,301774.1,-20.4,1
124,202.0,628.0,713730.5,1174997.9,-14.3,1
125,130.0,518.0,565780.1,921717.8,-12.5,1
126,120.0,350.0,639681.6,529159.3,-3.6,1
127,98.0,466.0,565007.2,747507.1,-14.0,1
128,130.0,624.0,651984.5,1169105.9,-18.4,1
129,28.0,432.0,551924.2,642833.6,-18.4,1
130,132.0,566.0,601235.7,1047476.3,-14.8,1
131,248.0,424.0,813357.7,654095.1,12.3,1
132,164.0,44.0,75988.9,84398.3,-50.0,1
133,92.0,158.0,417137.4,149303.6,-26.5,1
134,114.0,294.0,618758.6,417837.3,-12.0,1
135,126.0,386.0,644625.8,590905.3,1.6,1
136,120.0,162.0,443681.2,119538.1,-28.1,1
137,104.0,558.0,576274.8,1033722.7,-13.9,1
138,198.0,396.0,735227.8,616881.2,4.0,1
139,350.0,426.0,1055753.7,696987.0,30.9,1
140,318.0,386.0,979452.7,650971.0,22.9,1
141,228.0,384.0,785524.2,606809.2,7.2,1
142,46.0,590.0,577589.8,1101079.5,-23.8,1
143,254.0,374.0,833197.1,610337.9,10.2,1
144,76.0,266.0,527946.0,379808.0,-14.8,1
145,148.0,474.0,610784.6,780626.5,-10.6,1
146,4.0,164.0,359363.3,239545.9,-26.4,1
147,30.0,284.0,465318.0,431174.9,-16.3,1
148,130.0,568.0,602169.4,1051521.8,-16.2,1
149,412.0,426.0,1147017.9,670151.7,41.9,1
150,176.0,618.0,681371.0,1150471.1,-16.3,1
151,120.0,628.0,647097.0,1179479.3,-19.0,1
152,86.0,192.0,482086.2,213996.3,-20.2,1
153,200.0,288.0,786096.4,447149.1,-0.3,1
154,54.0,32.0,195156.0,168839.1,-31.4,1
155,48.0,624.0,598805.4,1170193.4,-22.4,1
156,108.0,582.0,603393.3,1080453.6,-22.5,1
157,206.0,602.0,682360.6,1106398.1,-12.3,1
158,140.0,416.0,650351.3,644033.2,-0.5,1
159,54.0,552.0,532006.7,1029257.5,-15.3,1
160,128.0,404.0,642196.7,621411.5,-0.1,1
161,202.0,562.0,643449.3,1032872.0,-8.0,1
162,18.0,628.0,570971.4,1179630.6,-23.2,1
163,104.0,520.0,540746.8,928209.4,-16.1,1
164,174.0,634.0,692769.5,1191768.4,-16.5,1
165,30.0,290.0,467067.1,440279.4,-15.9,1
166,300.0,386.0,935047.4,650480.4,19.9,1
167,20.0,636.0,568316.5,1201824.2,-23.8,1
168,182.0,392.0,714239.0,609246.0,2.2,1
169,26.0,300.0,462562.6,457777.8,-15.6,1
170,84.0,86.0,259441.7,106083.5,-34.4,1
171,104.0,172.0,456319.5,155783.0,-24.5,1
172,92.0,530.0,535170.2,961335.9,-16.1,1
173,92.0,650.0,634698.5,1236601.4,-22.6,1
174,50.0,180.0,437448.4,231010.4,-23.0,1
175,164.0,330.0,707816.1,510500.3,-3.9,1
176,172.0,534.0,598627.4,970418.8,-16.3,1
177,142.0,154.0,435520.6,76630.5,-32.1,1
178,62.0,334.0,547304.2,497108.7,-12.0,1
179,140.0,480.0,597562.0,798436.4,-11.7,1
180,172.0,642.0,694849.8,1211705.3,-17.7,1
181,60.0,650.0,610995.1,1239336.2,-22.8,1
182,106.0,358.0,620825.2,540238.0,-3.6,1
183,96.0,68.0,199005.7,95012.1,-41.1,1
184,32.0,312.0,478907.3,473563.4,-14.5,1
