,Col 1,Col 2,Col 3,Col 4,target,real_identifier
50,208.0,376.0,734821.1,582191.9,6.1,0
51,118.0,270.0,501239.4,275819.1,-23.1,0
52,262.0,420.0,853219.8,693821.9,15.6,0
53,96.0,58.0,182753.9,93821.4,-40.8,0
54,220.0,398.0,781921.1,621239.8,9.5,0
55,140.0,480.0,639821.9,819191.1,-12.9,0
56,60.0,290.0,471921.1,351753.9,-28.5,0
57,200.0,440.0,751753.9,631921.1,7.3,0
58,110.0,240.0,421921.1,281753.9,-25.9,0
59,250.0,380.0,831921.1,691753.9,13.4,0
60,195.0,427.0,723191.9,942128.1,5.1,0
61,88.0,351.0,583292.1,689219.9,-10.9,0
62,290.0,459.0,938421.8,754382.9,18.5,0
63,42.0,405.0,513492.9,629171.8,-17.1,0
64,70.0,501.0,462191.9,873219.1,-20.5,0
65,140.0,591.0,721751.0,1043291.9,-15.9,0
66,210.0,492.0,701158.6,859778.5,-6.3,0
67,330.0,418.0,1014726.4,734116.3,25.3,0
68,170.0,266.0,731751.0,301485.5,-14.3,0
69,186.0,542.0,662964.5,996659.5,-11.3,0
70,201.0,475.0,735219.9,821391.3,-6.2,0
71,168.0,442.0,628591.1,703201.9,3.5,0
72,290.0,368.0,853392.8,591819.1,15.1,0
73,220.0,512.0,781321.4,942810.8,-9.5,0
74,180.0,398.0,693201.9,629210.5,2.1,0
75,260.0,428.0,829481.6,680392.3,12.8,0
76,148.0,486.0,586392.1,876201.9,-10.3,0
77,208.0,354.0,751992.8,615201.1,6.9,0
78,278.0,402.0,843201.9,693201.8,14.2,0
79,192.0,462.0,704201.1,794392.3,-5.1,0
80,278.0,410.0,892115.9,649219.8,19.4,0
81,148.0,454.0,646219.1,714589.3,-5.5,0
82,298.0,368.0,919431.9,623191.9,15.6,0
83,118.0,312.0,619851.8,450982.1,-11.9,0
84,152.0,604.0,680192.9,1156329.2,-19.1,0
85,196.0,656.0,724510.9,1258519.1,-22.5,0
86,74.0,344.0,563492.1,503219.9,-13.7,0
87,138.0,446.0,644879.7,691491.4,-3.9,0
88,178.0,356.0,732197.8,546891.3,-4.7,0
89,186.0,408.0,725591.4,623491.9,1.9,0
90,168.0,288.0,641219.9,879123.5,-17.8,0
91,122.0,596.0,513492.8,1058769.2,-13.4,0
92,186.0,342.0,823491.1,562891.9,-8.5,0
93,148.0,210.0,599309.4,1304398.8,-21.9,0
94,198.0,678.0,756209.9,1184695.1,-18.3,0
95,30.0,620.0,594828.3,1248123.9,-24.5,0
96,140.0,680.0,692218.8,1228512.9,-19.5,0
97,180.0,260.0,720817.4,251401.2,-15.5,0
98,338.0,368.0,1048923.9,623589.1,26.3,0
99,160.0,290.0,699663.9,381657.9,-11.9,0
100,270.0,480.0,823191.1,723419.9,10.2,0
101,140.0,220.0,492819.5,351927.8,-20.5,0
102,190.0,380.0,671389.2,581219.1,5.1,0
103,110.0,260.0,435678.9,278391.2,-18.2,0
104,240.0,440.0,903456.7,654321.9,16.5,0
105,160.0,300.0,623191.1,482819.5,-10.8,0
106,130.0,200.0,513456.7,391237.8,-22.1,0
107,210.0,360.0,783456.7,623191.1,7.3,0
108,180.0,280.0,643456.7,523456.7,-5.6,0
109,150.0,240.0,563456.7,443456.7,-15.9,0
110,183.0,591.0,721319.9,1143511.8,-18.1,0
111,130.0,611.0,689201.1,1194398.5,-20.8,0
112,92.0,221.0,513092.5,235817.9,-21.9,0
113,210.0,316.0,839216.3,471351.9,-2.1,0
114,60.0,41.0,209392.9,181059.8,-32.1,0
115,52.0,641.0,623909.2,1183512.1,-23.2,0
116,115.0,567.0,621501.9,1092012.4,-22.9,0
117,198.0,591.0,699319.1,1125019.6,-13.4,0
118,150.0,451.0,671392.1,659201.9,-1.1,0
119,58.0,561.0,551017.9,1053519.2,-16.8,0
120,140.0,510.0,593201.9,942119.8,-6.3,0
121,220.0,580.0,654382.1,1085319.0,-12.1,0
122,12.0,620.0,551928.5,1158171.4,-20.5,0
123,90.0,500.0,529871.4,913501.9,-14.2,0
124,160.0,610.0,678201.8,1187319.0,-10.8,0
125,40.0,280.0,475201.1,450279.4,-18.1,0
126,280.0,370.0,923047.4,660480.4,22.9,0
127,15.0,640.0,563316.5,1211824.2,-21.8,0
128,190.0,380.0,724239.0,609246.0,5.2,0
129,32.0,310.0,469562.6,467777.8,-16.6,0
130,128.0,290.0,521139.9,682151.1,-19.8,0
131,98.0,210.0,473819.3,351902.8,-26.4,0
132,118.0,380.0,586219.1,759281.9,-14.5,0
133,80.0,240.0,412098.5,291011.3,-29.2,0
134,150.0,440.0,631098.2,881392.8,-10.3,0
135,110.0,300.0,502391.9,621201.1,-20.8,0
136,130.0,260.0,559201.8,731811.9,-17.1,0
137,90.0,200.0,449219.1,381209.8,-24.9,0
138,160.0,500.0,694201.9,951201.1,-6.5,0
139,120.0,350.0,531098.5,701201.9,-15.6,0
140,119.0,592.0,830391.5,1178119.9,-10.3,0
141,86.0,446.0,693201.8,1014928.4,-18.5,0
142,188.0,278.0,548819.1,730493.9,2.1,0
143,51.0,734.0,627098.2,1347921.1,-26.8,0
144,141.0,398.0,786421.9,598239.8,-0.9,0
145,67.0,562.0,512311.9,942118.8,-20.5,0
146,248.0,342.0,964131.8,682911.4,28.3,0
147,110.0,488.0,751392.1,1143219.9,-7.1,0
148,78.0,630.0,603201.9,1298371.9,-23.4,0
149,192.0,420.0,821512.8,651201.1,4.8,0
150,118.0,582.0,734421.9,1033519.8,-15.1,0
151,268.0,448.0,876219.1,701812.5,12.9,0
152,50.0,394.0,623851.3,586313.2,-16.3,0
153,208.0,654.0,768392.7,1248911.9,-19.4,0
154,82.0,516.0,597192.8,837221.1,-7.3,0
155,292.0,362.0,943289.6,663461.9,20.1,0
156,186.0,472.0,719430.9,692813.4,3.7,0
157,42.0,436.0,571859.1,643199.8,-19.1,0
158,24.0,414.0,553917.9,634891.6,-21.1,0
159,152.0,684.0,694219.8,1307129.9,-22.4,0
160,129.0,467.0,492119.9,729191.2,-18.5,0
161,198.0,278.0,751021.1,141916.8,-20.6,0
162,175.0,586.0,631392.5,1043501.9,-15.1,0
163,141.0,184.0,381091.9,42187.4,-31.9,0
164,206.0,54.0,63451.9,85139.6,-46.3,0
165,81.0,238.0,473195.6,313956.5,-17.3,0
166,51.0,394.0,510924.9,493423.8,-10.4,0
167,169.0,264.0,697497.8,309397.5,-17.4,0
168,106.0,342.0,621164.2,502949.8,-7.9,0
169,104.0,562.0,582297.2,1121544.5,-13.5,0
170,129.0,538.0,581192.1,934819.9,-12.1,0
171,98.0,342.0,421111.9,597811.8,-25.9,0
172,186.0,498.0,711990.6,819211.1,2.5,0
173,61.0,278.0,396812.3,511399.8,-29.4,0
174,143.0,386.0,532110.9,744191.9,-16.8,0
175,201.0,462.0,759201.1,891210.8,5.1,0
176,89.0,592.0,639811.9,1098911.1,-22.1,0
177,169.0,514.0,693990.8,964201.9,-10.3,0
178,118.0,428.0,501399.9,721811.8,-18.1,0
179,292.0,482.0,931990.6,799201.1,25.9,0
180,210.0,380.0,591019.1,821392.9,18.5,0
181,140.0,290.0,472811.9,351819.1,-7.2,0
182,80.0,220.0,381951.8,279115.4,-20.1,0
183,250.0,450.0,812391.2,1038219.5,10.8,0
184,190.0,350.0,651201.9,892107.8,-12.5,0
185,120.0,280.0,521482.1,421951.9,-16.8,0
186,60.0,200.0,391952.9,291392.1,-23.4,0
187,200.0,320.0,701201.9,981107.8,5.2,0
188,100.0,240.0,451951.8,351819.1,-14.1,0
189,150.0,300.0,621201.9,821392.9,-9.5,0
190,56.0,428.0,384919.1,731892.9,-22.1,0
191,220.0,186.0,951823.4,511234.8,26.9,0
192,92.0,596.0,517481.9,963101.1,-18.4,0
193,148.0,342.0,721392.8,427819.4,-14.1,0
194,60.0,482.0,493092.1,854211.9,-20.6,0
195,240.0,198.0,1038239.1,591392.8,29.5,0
196,120.0,562.0,631823.9,1019823.1,-17.3,0
197,200.0,276.0,881823.4,511823.8,24.9,0
198,80.0,446.0,412823.1,763101.9,-19.8,0
199,140.0,368.0,651823.8,473823.8,-15.6,0
200,221.0,482.0,759210.9,623191.5,2.5,0
201,191.0,368.0,694382.1,567839.2,-3.8,0
202,242.0,528.0,829141.8,703210.9,10.1,0
203,129.0,278.0,583920.5,421191.8,-15.6,0
204,265.0,446.0,881432.9,754382.1,18.2,0
205,182.0,502.0,743192.8,631059.2,0.8,0
206,157.0,354.0,671839.2,563210.9,-6.3,0
207,289.0,486.0,957382.1,819191.8,22.5,0
208,201.0,422.0,755382.1,646839.2,5.6,0
209,138.0,298.0,629191.8,463210.9,-9.9,0
210,91.0,388.0,539191.9,627191.9,-12.1,0
211,210.0,498.0,819230.8,934811.9,-8.5,0
212,140.0,428.0,631909.2,741109.2,-10.3,0
213,300.0,372.0,1034211.9,693421.9,22.1,0
214,110.0,304.0,661304.7,394304.7,-15.5,0
215,160.0,52.0,108418.7,93385.8,-48.2,0
216,260.0,420.0,929574.1,709802.5,20.6,0
217,136.0,582.0,607714.1,1138278.9,-13.9,0
218,190.0,480.0,665303.1,759338.0,-0.4,0
219,70.0,262.0,501671.3,364318.1,-19.1,0
220,278.0,584.0,931415.8,1358921.9,-24.9,0
221,120.0,468.0,521890.1,1014398.4,-26.5,0
222,240.0,338.0,823219.9,1187119.5,-20.8,0
223,198.0,596.0,689011.4,1248171.8,-22.1,0
224,88.0,520.0,394827.9,934119.5,-29.2,0
225,162.0,402.0,558013.9,1043519.2,-25.5,0
226,306.0,562.0,943382.1,1311919.8,-18.9,0
227,50.0,456.0,291490.8,859119.1,-31.8,0
228,220.0,486.0,794382.9,1154398.5,-23.4,0
229,130.0,544.0,475890.1,991191.9,-27.9,0
230,92.0,518.0,478219.1,292115.6,-25.9,0
231,240.0,380.0,1034398.5,871421.9,12.1,0
232,180.0,140.0,623189.2,459819.1,-15.5,0
233,76.0,596.0,429081.9,1070173.4,-22.8,0
234,260.0,458.0,942857.1,1341149.8,10.3,0
235,160.0,208.0,381051.4,236890.8,-28.2,0
236,300.0,332.0,1181159.6,753209.4,20.6,0
237,220.0,184.0,792390.8,518491.9,5.1,0
238,100.0,504.0,351659.2,943113.5,-17.4,0
239,280.0,412.0,1056119.9,823421.1,16.3,0
240,208.0,482.0,823191.9,703219.1,10.3,0
241,98.0,572.0,689011.4,1028310.9,-12.9,0
242,294.0,428.0,956310.8,623198.2,20.1,0
243,192.0,514.0,743201.1,831492.8,4.5,0
244,62.0,398.0,590820.3,517391.9,-6.2,0
245,248.0,454.0,879390.6,661119.4,12.8,0
246,134.0,538.0,714209.9,944710.1,-9.1,0
247,302.0,412.0,1024390.1,586191.8,25.9,0
248,186.0,496.0,796312.9,756281.1,7.4,0
249,80.0,560.0,656392.1,991031.9,-15.5,0
250,198.0,482.0,584191.9,819421.1,-6.9,0
251,82.0,538.0,509823.4,931119.4,-19.1,0
252,50.0,498.0,492191.1,958391.9,-23.5,0
253,34.0,428.0,563819.4,591191.1,-17.5,0
254,58.0,462.0,559191.9,689823.4,-16.1,0
255,240.0,402.0,813819.4,626958.3,9.5,0
256,148.0,486.0,611958.3,799191.9,-13.1,0
257,108.0,334.0,614958.3,471958.3,-10.5,0
258,172.0,512.0,618819.4,881958.3,-10.9,0
259,122.0,612.0,638958.3,113819.4,-22.3,0
260,82.0,492.0,723421.9,819201.8,-10.1,0
261,140.0,230.0,394919.1,270819.4,-25.9,0
262,220.0,380.0,658201.2,483901.5,3.1,0
263,48.0,260.0,459201.3,362819.4,-16.3,0
264,180.0,190.0,555919.1,94201.3,-20.0,0
265,240.0,440.0,819201.0,759201.8,4.3,0
266,120.0,60.0,239201.0,25132.3,-38.5,0
267,20.0,580.0,509201.0,1010772.6,-21.3,0
268,250.0,410.0,901514.3,705627.2,16.9,0
269,100.0,520.0,546733.4,985081.5,-12.7,0
270,76.0,396.0,483191.9,835129.8,-12.1,0
271,248.0,538.0,943219.1,591831.9,15.6,0
272,108.0,186.0,412911.5,275492.1,-22.8,0
273,302.0,482.0,1024398.8,819242.9,31.4,0
274,58.0,258.0,529823.9,394911.4,-16.3,0
275,342.0,368.0,1045591.9,637819.2,29.9,0
276,196.0,322.0,753482.1,513292.8,9.1,0
277,128.0,562.0,603192.9,1056319.9,-14.5,0
278,294.0,402.0,933491.8,655839.1,24.8,0
279,86.0,236.0,493191.9,283492.1,-20.3,0
280,299.0,436.0,943213.1,593819.5,26.2,0
281,187.0,278.0,619951.9,428191.8,10.3,0
282,342.0,482.0,1034398.5,734521.9,39.8,0
283,229.0,398.0,755189.2,523819.1,17.5,0
284,134.0,322.0,483091.9,394958.3,-6.2,0
285,268.0,454.0,921439.8,663201.9,28.1,0
286,198.0,364.0,689201.9,501463.8,12.9,0
287,312.0,422.0,1014398.5,753521.9,36.8,0
288,242.0,388.0,794951.9,558191.8,20.3,0
289,168.0,296.0,632091.9,446958.3,5.2,0
290,258.0,386.0,921138.9,734159.1,12.5,0
291,198.0,478.0,714201.8,984321.9,-17.8,0
292,320.0,428.0,1034211.9,801201.8,28.5,0
293,88.0,562.0,654321.1,1123456.9,-22.1,0
294,240.0,308.0,879654.3,623109.8,5.6,0
295,50.0,446.0,521987.6,935421.1,-19.4,0
296,160.0,248.0,632109.8,421987.6,-11.9,0
297,290.0,368.0,958321.9,753421.1,20.8,0
298,70.0,522.0,609987.6,1043211.9,-16.3,0
299,210.0,282.0,783421.1,591987.6,2.5,0
300,129.0,596.0,631194.9,1048574.5,-15.1,0
301,82.0,274.0,475031.4,309945.6,-20.5,0
302,140.0,518.0,593819.1,936270.8,-11.9,0
303,38.0,186.0,384951.8,231492.9,-24.8,0
304,310.0,432.0,1014397.5,693109.2,25.5,0
305,96.0,582.0,568492.1,1053491.9,-14.2,0
306,168.0,648.0,690381.9,1204357.1,-16.9,0
307,172.0,156.0,429491.9,28439.1,-31.4,0
308,122.0,504.0,573932.9,863201.8,-13.4,0
309,52.0,478.0,521999.8,739492.1,-22.1,0
310,119.0,369.0,540819.9,742191.1,-11.2,0
311,245.0,459.0,1045398.4,835419.3,31.9,0
312,81.0,93.0,302119.1,129839.4,-40.8,0
313,398.0,437.0,1278179.3,759300.8,48.5,0
314,267.0,391.0,859321.9,623910.1,22.1,0
315,189.0,259.0,704210.7,492831.9,-3.5,0
316,163.0,67.0,103491.9,62359.3,-52.2,0
317,236.0,428.0,854992.4,734810.3,9.1,0
318,153.0,149.0,442819.1,68529.9,-36.4,0
319,223.0,339.0,853390.8,579331.1,-0.8,0
320,147.0,482.0,581219.1,819421.9,-7.2,0
321,118.0,428.0,658219.8,591192.1,-5.1,0
322,291.0,438.0,943810.3,755310.9,20.8,0
323,181.0,502.0,629381.9,881219.1,-12.1,0
324,41.0,412.0,567810.9,611391.8,-11.4,0
325,59.0,384.0,521191.9,529810.3,-8.2,0
326,228.0,422.0,789219.1,661391.8,13.5,0
327,49.0,562.0,503191.9,1053918.2,-17.2,0
328,159.0,622.0,679810.9,1158103.1,-18.5,0
329,201.0,692.0,731391.8,1328109.1,-24.2,0
330,131.0,219.0,421111.1,813221.9,-19.5,0
331,51.0,596.0,538219.8,1098121.3,-24.8,0
332,105.0,86.0,315421.9,62199.5,-30.2,0
333,201.0,391.0,719111.9,531111.3,12.2,0
334,161.0,69.0,291111.6,31123.6,-31.0,0
335,141.0,221.0,498111.9,89188.0,-21.8,0
336,58.0,301.0,441111.0,361111.9,-16.1,0
337,58.0,149.0,301111.4,141111.7,-26.0,0
338,132.0,201.0,441111.6,101111.6,-23.0,0
339,64.0,689.0,561111.8,1011111.7,-20.2,0
340,121.0,278.0,513421.9,812191.8,-11.9,0
341,91.0,191.0,483821.1,934191.5,-25.1,0
342,143.0,421.0,934191.5,671823.9,7.4,0
343,67.0,309.0,402192.8,1184391.9,-19.3,0
344,118.0,257.0,628219.1,759192.1,-13.5,0
345,153.0,183.0,753981.9,543219.8,-9.8,0
346,81.0,498.0,591823.1,1039819.2,-22.1,0
347,129.0,239.0,879192.1,692219.9,3.9,0
348,96.0,219.0,521981.9,843219.8,-15.6,0
349,111.0,289.0,742192.1,981823.1,-12.3,0
350,121.0,278.0,579219.1,381919.5,-11.5,0
351,191.0,482.0,742189.3,521131.9,-7.3,0
352,89.0,219.0,499982.8,279011.4,-20.5,0
353,157.0,397.0,864201.9,602359.1,-1.9,0
354,115.0,186.0,421890.6,236191.8,-16.3,0
355,182.0,341.0,755119.5,491831.3,-5.5,0
356,141.0,259.0,633811.9,373492.1,-10.9,0
357,168.0,428.0,819242.8,559819.4,-2.1,0
358,93.0,154.0,394010.3,221011.9,-23.1,0
359,201.0,371.0,923811.2,634191.8,18.5,0
360,151.0,419.0,734192.1,982301.9,-18.5,0
361,93.0,275.0,427819.4,659201.8,-25.9,0
362,137.0,581.0,821392.9,1188219.3,-20.7,0
363,59.0,148.0,351928.1,193811.9,-31.4,0
364,121.0,517.0,689193.8,1058301.2,-24.2,0
365,167.0,38.0,292819.5,141928.1,-43.9,0
366,99.0,229.0,562819.2,823201.9,-27.3,0
367,129.0,469.0,753928.1,1149821.9,-21.9,0
368,81.0,191.0,481928.2,694201.8,-29.8,0
369,145.0,595.0,839193.9,1275301.2,-19.4,0
370,135.0,521.0,812392.1,942118.5,-12.3,0
371,269.0,427.0,935219.8,599823.2,15.6,0
372,191.0,354.0,743982.9,654819.1,0.5,0
373,81.0,612.0,692851.4,1183429.0,-20.8,0
374,25.0,381.0,485191.0,531492.8,-14.5,0
375,148.0,628.0,759392.5,1293519.0,-18.2,0
376,296.0,398.0,943758.2,682847.3,20.0,0
377,172.0,488.0,673019.9,793724.5,-6.9,0
378,32.0,588.0,579938.5,1099060.1,-23.9,0
379,158.0,258.0,671393.6,303259.9,-16.5,0
380,108.0,394.0,623191.9,571819.1,-6.5,0
381,250.0,362.0,819421.1,609291.9,4.9,0
382,130.0,418.0,691302.8,655819.3,0.2,0
383,220.0,448.0,743209.9,714532.1,-1.9,0
384,90.0,306.0,606763.4,473560.4,-10.5,0
385,58.0,342.0,559846.4,503699.6,-13.4,0
386,40.0,438.0,575632.5,653835.9,-20.3,0
387,74.0,410.0,593531.5,639490.7,-19.1,0
388,64.0,86.0,287309.8,115941.2,-33.2,0
389,198.0,346.0,741107.2,541729.8,-4.4,0
390,140.0,382.0,631121.9,562819.1,-7.3,0
391,190.0,418.0,741209.8,802531.9,1.4,0
392,92.0,278.0,582919.1,412351.9,-12.1,0
393,118.0,502.0,658102.9,951027.8,-14.5,0
394,60.0,320.0,499281.9,361420.9,-19.8,0
395,148.0,388.0,689120.8,591429.1,-6.2,0
396,40.0,568.0,521421.9,1056320.8,-17.1,0
397,54.0,682.0,612802.9,1274219.1,-24.1,0
398,184.0,682.0,713209.8,1246820.8,-20.5,0
399,110.0,542.0,551421.9,944281.9,-16.5,0
400,118.0,596.0,835191.9,944281.1,-6.2,0
401,248.0,276.0,1034398.8,589191.3,22.1,0
402,192.0,482.0,648392.2,822119.9,-3.5,0
403,68.0,378.0,476029.4,401584.8,-14.9,0
404,150.0,620.0,734859.1,1134798.2,-18.2,0
405,108.0,440.0,599392.9,751209.1,-7.8,0
406,220.0,568.0,943192.8,1044398.5,15.6,0
407,88.0,292.0,427843.9,313584.2,-12.5,0
408,138.0,540.0,711209.1,943192.8,-5.1,0
409,258.0,412.0,1044398.5,599392.9,25.9,0
410,118.0,432.0,521911.9,751199.4,-16.5,0
411,246.0,296.0,846321.1,493819.3,20.8,0
412,56.0,584.0,413019.8,1046307.9,-24.9,0
413,326.0,448.0,1024397.5,723108.2,29.5,0
414,184.0,260.0,654811.4,381491.1,-9.3,0
415,48.0,528.0,481331.9,943119.5,-20.5,0
416,140.0,488.0,611492.1,793431.8,-12.9,0
417,146.0,508.0,585641.6,918880.9,-11.2,0
418,96.0,608.0,638969.2,1159656.1,-19.3,0
419,294.0,424.0,973339.5,694212.8,25.3,0
420,143.0,492.0,621119.1,901231.4,-18.2,0
421,93.0,378.0,512879.5,629182.8,-12.9,0
422,219.0,596.0,794521.9,1348910.2,-16.1,0
423,151.0,446.0,683201.1,821129.5,-14.9,0
424,67.0,562.0,591342.9,1034211.9,-20.5,0
425,189.0,282.0,755190.8,917562.1,-10.8,0
426,122.0,654.0,729421.9,1415921.1,-19.4,0
427,46.0,432.0,489219.5,382198.8,-15.1,0
428,98.0,598.0,644892.2,1248901.8,-12.2,0
429,181.0,346.0,819421.9,701219.5,-8.5,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
16,186.0,642.0,707353.7,1211662.9,-17.5,1
17,358.0,378.0,1072913.7,648244.3,33.3,1
18,96.0,580.0,595010.8,1077216.9,-23.0,1
19,226.0,272.0,849703.7,444493.7,7.5,1
20,16.0,146.0,335533.2,208785.0,-27.0,1
21,24.0,292.0,457038.4,445612.6,-16.1,1
22,196.0,656.0,719542.7,1241199.4,-20.5,1
23,104.0,332.0,613623.9,493774.2,-6.2,1
24,24.0,626.0,580509.5,1171856.7,-22.8,1
25,160.0,400.0,681501.2,619038.9,2.6,1
26,184.0,482.0,647328.1,810386.2,-8.2,1
27,36.0,284.0,475152.8,428550.6,-16.3,1
28,214.0,594.0,674261.4,1090325.8,-11.4,1
29,132.0,510.0,569511.6,895559.2,-12.1,1
30,154.0,616.0,662902.9,1147857.0,-17.4,1
31,196.0,452.0,687073.8,714837.4,-0.6,1
32,96.0,180.0,467644.9,179377.5,-22.7,1
33,164.0,34.0,58682.3,105529.7,-49.1,1
34,184.0,74.0,110127.0,-59.9,-43.5,1
35,258.0,398.0,838955.1,636828.0,13.3,1
36,164.0,528.0,592312.6,953396.1,-13.8,1
37,108.0,672.0,649830.8,1291944.9,-22.5,1
38,144.0,56.0,122974.5,74267.8,-47.7,1
39,82.0,558.0,562083.7,1036311.5,-13.2,1
40,210.0,428.0,734289.1,665501.0,1.6,1
41,120.0,416.0,629249.1,641146.2,-6.5,1
42,188.0,598.0,663653.9,1103117.2,-13.9,1
43,130.0,532.0,569138.7,965210.5,-12.8,1
44,342.0,446.0,1056268.7,730186.4,28.5,1
45,38.0,232.0,460825.0,345785.7,-18.1,1
46,416.0,430.0,1150825.7,668639.1,42.6,1
47,84.0,398.0,597023.6,602608.8,-5.3,1
48,166.0,416.0,680763.6,645605.1,1.6,1
49,124.0,310.0,641435.8,453716.7,-7.6,1
50,134.0,44.0,104930.7,100784.4,-51.2,1
51,66.0,498.0,492198.0,849620.6,-18.3,1
52,152.0,4.0,30898.0,163877.9,-43.4,1
53,26.0,358.0,506550.8,536340.3,-12.3,1
54,176.0,328.0,726381.8,514637.9,-4.4,1
55,36.0,392.0,550454.1,584403.3,-15.1,1
56,190.0,508.0,630066.7,892142.4,-15.2,1
57,42.0,82.0,269591.2,146580.2,-32.7,1
58,148.0,406.0,664210.0,627532.9,1.6,1
59,6.0,146.0,325551.7,220392.1,-27.1,1
60,144.0,50.0,104582.6,83794.6,-49.5,1
61,280.0,438.0,890343.0,692468.1,17.9,1
62,294.0,430.0,926075.8,691539.9,20.8,1
63,126.0,254.0,614182.9,319338.2,-16.5,1
64,46.0,566.0,551859.3,1058251.4,-16.8,1
65,124.0,482.0,577623.0,802593.6,-13.2,1
66,40.0,358.0,529657.5,534660.7,-10.5,1
67,80.0,86.0,261489.4,110276.7,-34.2,1
68,156.0,62.0,129291.6,54512.7,-44.7,1
69,244.0,400.0,810261.9,630127.9,11.2,1
70,220.0,298.0,811205.2,490991.4,3.5,1
71,110.0,374.0,626609.3,567955.1,-0.2,1
72,252.0,420.0,822317.7,653616.8,13.4,1
73,34.0,390.0,548732.7,581383.2,-15.6,1
74,60.0,486.0,489881.8,804921.0,-19.7,1
75,126.0,636.0,655294.7,1199074.8,-19.2,1
76,180.0,482.0,642158.6,809778.5,-8.3,1
77,308.0,398.0,954726.4,664116.3,22.3,1
78,160.0,246.0,671751.0,271485.5,-16.3,1
79,176.0,522.0,602964.5,936659.5,-13.3,1
80,122.0,530.0,561636.8,959503.6,-12.9,1
81,380.0,410.0,1103608.2,674679.7,34.8,1
82,154.0,374.0,682991.9,576732.7,1.4,1
83,242.0,420.0,802048.3,647491.0,11.3,1
84,188.0,498.0,642473.5,860385.4,-12.4,1
85,64.0,358.0,564455.3,535219.5,-8.1,1
86,158.0,546.0,601782.1,1003232.5,-12.6,1
