,state_code,lat,lon,bird,lat_zone,real_identifier
70,16.0,39.08,-98.44,26.0,2.0,0
71,8.0,38.93,-75.81,11.0,2.0,0
72,5.0,40.88,-104.55,17.0,2.0,0
73,0.0,67.34,-147.89,28.0,0.0,0
74,17.0,37.03,-87.61,19.0,2.0,0
75,32.0,31.89,-106.22,14.0,2.0,0
76,49.0,39.22,-80.11,19.0,2.0,0
77,8.0,38.82,-75.36,11.0,2.0,0
78,16.0,38.77,-97.56,26.0,2.0,0
79,44.0,39.37,-110.89,6.0,2.0,0
80,11.0,20.76,-156.89,15.0,1.0,0
81,32.0,33.67,-105.11,14.0,2.0,0
82,49.0,38.64,-81.33,19.0,2.0,0
83,0.0,63.89,-152.67,28.0,0.0,0
84,16.0,39.92,-99.78,26.0,2.0,0
85,5.0,40.47,-103.34,17.0,2.0,0
86,32.0,35.45,-107.56,14.0,2.0,0
87,44.0,37.35,-112.44,6.0,2.0,0
88,32.0,34.71,-105.55,14.0,2.0,0
89,11.0,19.68,-155.86,15.0,1.0,0
90,8.0,39.39,-75.57,11.0,2.0,0
91,17.0,37.09,-84.11,19.0,2.0,0
92,49.0,38.92,-80.48,19.0,2.0,0
93,16.0,38.73,-96.84,26.0,2.0,0
94,32.0,43.29,-76.15,12.0,2.0,0
95,5.0,39.14,-104.69,17.0,2.0,0
96,8.0,39.01,-75.92,11.0,2.0,0
97,49.0,37.45,-81.19,19.0,2.0,0
98,32.0,43.81,-73.7,12.0,2.0,0
99,11.0,19.83,-155.54,15.0,1.0,0
100,17.0,36.71,-82.68,19.0,2.0,0
101,16.0,38.54,-97.12,26.0,2.0,0
102,32.0,34.62,-109.16,14.0,2.0,0
103,49.0,39.13,-79.41,19.0,2.0,0
104,11.0,20.61,-156.67,15.0,1.0,0
105,8.0,38.85,-75.33,11.0,2.0,0
106,32.0,42.95,-77.17,12.0,2.0,0
107,44.0,37.98,-112.9,6.0,2.0,0
108,5.0,38.87,-103.57,17.0,2.0,0
109,32.0,43.44,-74.86,12.0,2.0,0
110,17.0,37.36,-86.48,19.0,2.0,0
111,49.0,38.29,-81.75,19.0,2.0,0
112,32.0,43.08,-75.16,12.0,2.0,0
113,11.0,19.44,-155.89,15.0,1.0,0
114,8.0,39.47,-75.81,11.0,2.0,0
115,32.0,44.16,-75.22,12.0,2.0,0
116,16.0,37.19,-101.89,26.0,2.0,0
117,32.0,34.53,-106.28,14.0,2.0,0
118,44.0,37.62,-111.41,6.0,2.0,0
119,8.0,38.79,-75.49,11.0,2.0,0
120,5.0,40.65,-104.48,17.0,2.0,0
121,17.0,36.82,-83.37,19.0,2.0,0
122,32.0,43.33,-76.3,12.0,2.0,0
123,11.0,20.86,-156.74,15.0,1.0,0
124,32.0,43.19,-74.61,12.0,2.0,0
125,49.0,38.04,-81.36,19.0,2.0,0
126,16.0,38.88,-96.43,26.0,2.0,0
127,11.0,19.23,-156.12,15.0,1.0,0
128,44.0,37.89,-112.78,6.0,2.0,0
129,17.0,36.98,-89.45,19.0,2.0,0
130,16.0,39.72,-96.14,26.0,2.0,0
131,8.0,38.76,-75.34,11.0,2.0,0
132,32.0,35.12,-105.89,14.0,2.0,0
133,49.0,38.0,-81.0,19.0,2.0,0
134,0.0,61.0,-164.0,28.0,0.0,0
135,17.0,38.5,-85.0,19.0,2.0,0
136,32.0,33.0,-106.0,14.0,2.0,0
137,5.0,37.8,-107.0,17.0,2.0,0
138,16.0,39.0,-97.0,26.0,2.0,0
139,8.0,38.5,-75.0,11.0,2.0,0
140,44.0,41.0,-112.0,6.0,2.0,0
141,11.0,20.0,-156.0,15.0,1.0,0
142,32.0,42.0,-77.0,12.0,2.0,0
143,49.0,39.0,-79.0,19.0,2.0,0
144,0.0,60.0,-163.0,28.0,0.0,0
145,17.0,37.8,-83.0,19.0,2.0,0
146,32.0,41.0,-72.0,12.0,2.0,0
147,5.0,37.2,-102.0,17.0,2.0,0
148,16.0,37.3,-99.0,26.0,2.0,0
149,8.0,38.9,-75.0,11.0,2.0,0
150,44.0,40.0,-111.0,6.0,2.0,0
151,11.0,21.0,-158.0,15.0,1.0,0
152,32.0,44.0,-74.0,12.0,2.0,0
153,49.0,37.7,-81.0,19.0,2.0,0
154,0.0,59.0,-158.0,28.0,0.0,0
155,17.0,38.6,-85.0,19.0,2.0,0
156,32.0,32.1,-106.0,14.0,2.0,0
157,5.0,38.3,-102.0,17.0,2.0,0
158,16.0,38.5,-100.0,26.0,2.0,0
159,8.0,38.6,-75.0,11.0,2.0,0
160,44.0,41.0,-111.0,6.0,2.0,0
161,11.0,19.8,-155.0,15.0,1.0,0
162,32.0,41.7,-73.0,12.0,2.0,0
163,49.0,39.3,-79.0,19.0,2.0,0
164,0.0,65.0,-166.0,28.0,0.0,0
165,17.0,37.9,-86.0,19.0,2.0,0
166,32.0,43.0,-73.0,12.0,2.0,0
167,5.0,40.0,-107.0,17.0,2.0,0
168,16.0,39.2,-97.0,26.0,2.0,0
169,8.0,38.4,-75.0,11.0,2.0,0
170,44.0,40.9,-109.0,6.0,2.0,0
171,11.0,21.5,-158.0,15.0,1.0,0
172,32.0,44.8,-74.0,12.0,2.0,0
173,49.0,37.6,-80.0,19.0,2.0,0
174,17.0,38.33,-83.12,19.0,2.0,0
175,44.0,40.15,-111.78,6.0,2.0,0
176,8.0,39.32,-75.58,11.0,2.0,0
177,11.0,19.68,-155.42,15.0,1.0,0
178,32.0,43.12,-75.23,12.0,2.0,0
179,0.0,63.84,-149.11,28.0,0.0,0
180,17.0,37.91,-83.45,19.0,2.0,0
181,44.0,39.58,-112.89,6.0,2.0,0
182,16.0,37.45,-97.32,26.0,2.0,0
183,5.0,39.87,-108.65,17.0,2.0,0
184,11.0,19.76,-155.53,15.0,1.0,0
185,32.0,34.21,-104.33,14.0,2.0,0
186,8.0,39.01,-75.34,11.0,2.0,0
187,17.0,38.11,-82.78,19.0,2.0,0
188,44.0,40.45,-112.11,6.0,2.0,0
189,0.0,64.98,-155.89,28.0,0.0,0
190,16.0,37.22,-99.87,26.0,2.0,0
191,32.0,42.98,-75.67,12.0,2.0,0
192,11.0,19.49,-155.39,15.0,1.0,0
193,5.0,40.01,-102.45,17.0,2.0,0
194,17.0,37.55,-84.21,19.0,2.0,0
195,44.0,39.89,-113.04,6.0,2.0,0
196,8.0,39.45,-75.61,11.0,2.0,0
197,32.0,33.56,-104.88,14.0,2.0,0
198,11.0,19.83,-155.47,15.0,1.0,0
199,0.0,61.78,-159.55,28.0,0.0,0
200,16.0,37.89,-96.45,26.0,2.0,0
201,17.0,38.76,-82.89,19.0,2.0,0
202,44.0,40.67,-111.98,6.0,2.0,0
203,5.0,39.67,-109.12,17.0,2.0,0
204,32.0,43.45,-74.89,12.0,2.0,0
205,8.0,39.88,-75.41,11.0,2.0,0
206,11.0,19.59,-155.66,15.0,1.0,0
207,17.0,37.67,-83.98,19.0,2.0,0
208,44.0,39.32,-112.45,6.0,2.0,0
209,0.0,65.32,-141.89,28.0,0.0,0
210,32.0,42.11,-76.12,12.0,2.0,0
211,16.0,37.34,-100.67,26.0,2.0,0
212,5.0,40.45,-102.11,17.0,2.0,0
213,11.0,19.71,-155.58,15.0,1.0,0
214,17.0,38.41,-83.04,19.0,2.0,0
215,16.0,38.12,-98.56,26.0,2.0,0
216,44.0,39.01,-112.45,6.0,2.0,0
217,32.0,35.89,-107.32,14.0,2.0,0
218,5.0,39.11,-103.94,17.0,2.0,0
219,17.0,37.67,-84.03,19.0,2.0,0
220,0.0,65.11,-149.67,28.0,0.0,0
221,49.0,38.45,-81.11,19.0,2.0,0
222,32.0,43.11,-75.89,12.0,2.0,0
223,11.0,19.88,-155.54,15.0,1.0,0
224,5.0,38.66,-104.12,17.0,2.0,0
225,16.0,37.89,-99.11,26.0,2.0,0
226,44.0,38.76,-110.43,6.0,2.0,0
227,32.0,42.99,-73.67,12.0,2.0,0
228,5.0,39.0,-106.34,17.0,2.0,0
229,49.0,37.66,-80.11,19.0,2.0,0
230,17.0,36.94,-87.55,19.0,2.0,0
231,11.0,20.45,-157.32,15.0,1.0,0
232,0.0,69.32,-149.11,28.0,0.0,0
233,5.0,38.11,-104.89,17.0,2.0,0
234,32.0,34.56,-105.89,14.0,2.0,0
235,16.0,39.0,-97.67,26.0,2.0,0
236,49.0,39.55,-80.0,19.0,2.0,0
237,32.0,43.45,-74.89,12.0,2.0,0
238,5.0,39.5,-105.22,17.0,2.0,0
239,17.0,37.45,-83.11,19.0,2.0,0
240,0.0,64.5,-150.45,28.0,0.0,0
241,32.0,36.9,-106.67,14.0,2.0,0
242,11.0,21.0,-157.45,15.0,1.0,0
243,8.0,38.55,-75.67,11.0,2.0,0
244,44.0,37.89,-114.32,6.0,2.0,0
245,16.0,37.67,-100.34,26.0,2.0,0
246,32.0,42.76,-74.0,12.0,2.0,0
247,5.0,40.0,-103.0,17.0,2.0,0
248,49.0,38.89,-79.99,19.0,2.0,0
249,32.0,35.45,-104.67,14.0,2.0,0
250,17.0,37.89,-82.45,19.0,2.0,0
251,5.0,38.22,-107.67,17.0,2.0,0
252,11.0,19.67,-155.0,15.0,1.0,0
253,0.0,63.67,-151.0,28.0,0.0,0
254,16.0,38.67,-98.0,26.0,2.0,0
255,32.0,43.34,-74.11,12.0,2.0,0
256,5.0,39.34,-104.45,17.0,2.0,0
257,49.0,38.11,-80.67,19.0,2.0,0
258,17.0,37.22,-89.67,19.0,2.0,0
259,0.0,62.89,-154.32,28.0,0.0,0
260,16.0,38.0,-97.34,26.0,2.0,0
261,17.0,38.42,-84.15,19.0,2.0,0
262,44.0,38.54,-110.33,6.0,2.0,0
263,32.0,32.71,-103.89,14.0,2.0,0
264,0.0,60.01,-157.98,28.0,0.0,0
265,32.0,43.11,-77.06,12.0,2.0,0
266,32.0,34.03,-108.12,14.0,2.0,0
267,32.0,31.67,-108.28,14.0,2.0,0
268,49.0,38.39,-82.41,19.0,2.0,0
269,44.0,39.17,-110.11,6.0,2.0,0
270,32.0,33.93,-109.24,14.0,2.0,0
271,17.0,37.18,-86.55,19.0,2.0,0
272,49.0,38.48,-80.89,19.0,2.0,0
273,16.0,39.53,-99.68,26.0,2.0,0
274,8.0,38.45,-75.21,11.0,2.0,0
275,5.0,38.63,-106.88,17.0,2.0,0
276,44.0,40.55,-111.51,6.0,2.0,0
277,8.0,38.54,-75.39,11.0,2.0,0
278,11.0,19.48,-155.86,15.0,1.0,0
279,11.0,21.85,-160.03,15.0,1.0,0
280,5.0,38.26,-105.87,17.0,2.0,0
281,5.0,39.64,-106.99,17.0,2.0,0
282,32.0,42.22,-78.35,12.0,2.0,0
283,5.0,40.12,-104.81,17.0,2.0,0
284,0.0,67.71,-146.89,28.0,0.0,0
285,8.0,38.63,-75.48,11.0,2.0,0
286,16.0,37.43,-99.48,26.0,2.0,0
287,32.0,32.68,-103.45,14.0,2.0,0
288,32.0,41.72,-74.97,12.0,2.0,0
289,16.0,39.76,-99.74,26.0,2.0,0
290,44.0,38.56,-111.63,6.0,2.0,0
291,5.0,38.74,-105.39,17.0,2.0,0
292,16.0,39.55,-100.39,26.0,2.0,0
293,44.0,41.98,-112.57,6.0,2.0,0
294,16.0,37.77,-99.78,26.0,2.0,0
295,5.0,40.63,-107.16,17.0,2.0,0
296,49.0,39.43,-80.28,19.0,2.0,0
297,5.0,39.81,-103.54,17.0,2.0,0
298,17.0,37.89,-83.46,19.0,2.0,0
299,0.0,58.67,-157.94,28.0,2.0,0
300,0.0,68.62,-148.8,28.0,0.0,0
301,17.0,38.21,-84.33,19.0,2.0,0
302,44.0,38.82,-109.81,6.0,2.0,0
303,32.0,32.35,-103.91,14.0,2.0,0
304,0.0,60.33,-157.38,28.0,0.0,0
305,32.0,43.4,-76.69,12.0,2.0,0
306,32.0,34.08,-108.24,14.0,2.0,0
307,32.0,31.41,-108.56,14.0,2.0,0
308,11.0,19.85,-155.64,15.0,1.0,0
309,8.0,38.89,-75.48,11.0,2.0,0
310,11.0,19.58,-155.89,15.0,1.0,0
311,49.0,39.12,-80.78,19.0,2.0,0
312,32.0,32.14,-107.05,14.0,2.0,0
313,11.0,19.72,-155.5,15.0,1.0,0
314,11.0,19.9,-155.37,15.0,1.0,0
315,8.0,38.75,-75.6,11.0,2.0,0
316,32.0,43.56,-73.34,12.0,2.0,0
317,5.0,40.15,-106.33,17.0,2.0,0
318,32.0,31.82,-107.11,14.0,2.0,0
319,11.0,19.25,-155.18,15.0,1.0,0
320,32.0,31.54,-108.86,14.0,2.0,0
321,0.0,56.45,-131.41,28.0,2.0,0
322,44.0,40.3,-113.42,6.0,2.0,0
323,44.0,40.05,-112.16,6.0,2.0,0
324,32.0,34.85,-105.86,14.0,2.0,0
325,5.0,40.81,-102.66,17.0,2.0,0
326,49.0,38.78,-80.38,19.0,2.0,0
327,17.0,37.35,-88.45,19.0,2.0,0
328,49.0,39.1,-81.37,19.0,2.0,0
329,5.0,38.33,-103.83,17.0,2.0,0
330,0.0,67.34,-154.15,28.0,0.0,0
331,11.0,19.54,-155.6,15.0,1.0,0
332,0.0,56.85,-158.18,28.0,2.0,0
333,0.0,64.76,-166.24,28.0,0.0,0
334,32.0,32.5,-106.74,14.0,2.0,0
335,5.0,37.48,-106.46,17.0,2.0,0
336,11.0,19.68,-155.78,15.0,1.0,0
337,5.0,38.66,-106.53,17.0,2.0,0
338,49.0,39.58,-80.32,19.0,2.0,0
339,11.0,19.97,-155.34,15.0,1.0,0
340,44.0,40.02,-112.3,6.0,2.0,0
341,17.0,38.24,-84.88,19.0,2.0,0
342,32.0,32.62,-106.82,14.0,2.0,0
343,44.0,40.08,-109.17,6.0,2.0,0
344,8.0,38.48,-75.5,11.0,2.0,0
345,32.0,36.79,-106.0,14.0,2.0,0
346,17.0,36.93,-83.97,19.0,2.0,0
347,16.0,39.11,-97.33,26.0,2.0,0
348,5.0,39.21,-106.84,17.0,2.0,0
349,32.0,41.34,-74.12,12.0,2.0,0
350,16.0,38.67,-96.99,26.0,2.0,0
351,8.0,38.89,-75.75,11.0,2.0,0
352,17.0,37.91,-84.28,19.0,2.0,0
353,44.0,38.96,-110.17,6.0,2.0,0
354,0.0,61.03,-149.91,28.0,0.0,0
355,5.0,38.93,-107.15,17.0,2.0,0
356,32.0,35.47,-105.89,14.0,2.0,0
357,11.0,21.18,-158.23,15.0,1.0,0
358,17.0,37.85,-83.94,19.0,2.0,0
359,49.0,38.61,-82.14,19.0,2.0,0
360,32.0,43.02,-76.39,12.0,2.0,0
361,8.0,39.33,-75.22,11.0,2.0,0
362,5.0,37.98,-104.61,17.0,2.0,0
363,16.0,39.08,-97.11,26.0,2.0,0
364,44.0,39.54,-108.76,6.0,2.0,0
365,0.0,60.11,-146.83,28.0,0.0,0
366,5.0,39.07,-105.92,17.0,2.0,0
367,32.0,34.58,-106.04,14.0,2.0,0
368,17.0,38.42,-84.67,19.0,2.0,0
369,8.0,39.24,-75.87,11.0,2.0,0
370,16.0,38.29,-95.46,26.0,2.0,0
371,49.0,37.76,-81.53,19.0,2.0,0
372,32.0,42.17,-73.84,12.0,2.0,0
373,11.0,20.56,-154.88,15.0,1.0,0
374,44.0,38.49,-111.22,6.0,2.0,0
375,5.0,38.41,-106.56,17.0,2.0,0
376,32.0,40.91,-74.28,12.0,2.0,0
377,17.0,37.72,-83.41,19.0,2.0,0
378,8.0,38.76,-75.18,11.0,2.0,0
379,49.0,38.17,-79.98,19.0,2.0,0
380,5.0,37.79,-102.34,17.0,2.0,0
381,32.0,33.19,-104.57,14.0,2.0,0
382,16.0,38.82,-98.23,26.0,2.0,0
383,0.0,61.72,-152.46,28.0,0.0,0
384,44.0,39.78,-109.01,6.0,2.0,0
385,5.0,37.64,-105.12,17.0,2.0,0
386,17.0,38.59,-84.95,19.0,2.0,0
387,8.0,39.18,-75.43,11.0,2.0,0
388,32.0,44.32,-75.54,12.0,2.0,0
389,32.0,43.01,-74.67,12.0,2.0,0
390,11.0,20.15,-156.12,15.0,1.0,0
391,8.0,39.42,-75.63,11.0,2.0,0
392,49.0,38.76,-80.91,19.0,2.0,0
393,0.0,60.12,-149.98,28.0,0.0,0
394,17.0,38.14,-84.53,19.0,2.0,0
395,5.0,38.89,-106.57,17.0,2.0,0
396,32.0,42.03,-74.82,12.0,2.0,0
397,44.0,39.22,-112.91,6.0,2.0,0
398,16.0,38.91,-98.14,26.0,2.0,0
399,11.0,19.83,-155.67,15.0,1.0,0
400,8.0,38.59,-75.48,11.0,2.0,0
401,32.0,44.74,-73.55,12.0,2.0,0
402,49.0,37.89,-81.11,19.0,2.0,0
403,16.0,38.64,-97.83,26.0,2.0,0
404,0.0,61.23,-143.01,28.0,0.0,0
405,11.0,20.45,-156.89,15.0,1.0,0
406,8.0,39.37,-75.78,11.0,2.0,0
407,32.0,35.98,-102.76,14.0,2.0,0
408,0.0,62.45,-141.89,28.0,0.0,0
409,32.0,44.11,-74.23,12.0,2.0,0
410,17.0,38.34,-84.69,19.0,2.0,0
411,5.0,39.31,-106.34,17.0,2.0,0
412,44.0,39.56,-113.22,6.0,2.0,0
413,16.0,38.83,-98.01,26.0,2.0,0
414,0.0,61.98,-144.45,28.0,0.0,0
415,11.0,20.71,-156.43,15.0,1.0,0
416,8.0,38.99,-75.61,11.0,2.0,0
417,32.0,36.12,-103.21,14.0,2.0,0
418,0.0,62.14,-142.76,28.0,0.0,0
419,11.0,19.43,-155.31,15.0,1.0,0
420,8.0,39.12,-75.59,11.0,2.0,0
421,32.0,42.89,-74.98,12.0,2.0,0
422,49.0,38.14,-80.83,19.0,2.0,0
423,16.0,38.72,-97.94,26.0,2.0,0
424,0.0,60.89,-150.34,28.0,0.0,0
425,17.0,38.41,-84.77,19.0,2.0,0
426,5.0,38.23,-107.21,17.0,2.0,0
427,44.0,38.91,-112.83,6.0,2.0,0
428,32.0,44.67,-73.45,12.0,2.0,0
429,8.0,39.83,-75.75,11.0,2.0,0
430,24.0,40.08,-74.92,13.0,2.0,0
431,44.0,38.14,-113.68,6.0,2.0,0
432,32.0,42.28,-76.56,12.0,2.0,0
433,5.0,39.33,-103.89,17.0,2.0,0
434,17.0,38.2,-89.11,19.0,2.0,0
435,32.0,43.06,-77.81,12.0,2.0,0
436,44.0,37.56,-113.28,6.0,2.0,0
437,8.0,38.67,-75.89,11.0,2.0,0
438,16.0,38.27,-98.43,26.0,2.0,0
439,32.0,41.53,-74.33,12.0,2.0,0
440,49.0,39.11,-80.87,19.0,2.0,0
441,5.0,38.82,-104.83,17.0,2.0,0
442,32.0,34.87,-105.69,14.0,2.0,0
443,8.0,39.03,-75.68,11.0,2.0,0
444,11.0,20.12,-155.31,15.0,1.0,0
445,0.0,63.5,-151.68,28.0,0.0,0
446,17.0,37.88,-85.74,19.0,2.0,0
447,44.0,39.21,-113.45,6.0,2.0,0
448,32.0,42.09,-79.56,12.0,2.0,0
449,5.0,37.43,-105.17,17.0,2.0,0
450,8.0,38.41,-75.44,11.0,2.0,0
451,16.0,37.79,-97.96,26.0,2.0,0
452,44.0,38.01,-113.77,6.0,2.0,0
453,32.0,43.12,-76.98,12.0,2.0,0
454,8.0,38.93,-75.57,11.0,2.0,0
455,44.0,38.37,-113.04,6.0,2.0,0
456,17.0,37.55,-88.79,19.0,2.0,0
457,32.0,41.45,-73.9,12.0,2.0,0
458,5.0,38.16,-104.34,17.0,2.0,0
459,0.0,64.45,-157.93,28.0,0.0,0
460,49.0,39.72,-80.33,19.0,2.0,0
461,16.0,39.01,-101.83,26.0,2.0,0
462,32.0,34.48,-106.12,14.0,2.0,0
463,8.0,38.81,-75.39,11.0,2.0,0
464,44.0,37.71,-112.84,6.0,2.0,0
465,32.0,42.47,-77.53,12.0,2.0,0
466,5.0,38.61,-104.58,17.0,2.0,0
467,16.0,37.66,-99.34,26.0,2.0,0
468,17.0,37.46,-88.58,19.0,2.0,0
469,8.0,38.59,-75.03,11.0,2.0,0
470,44.0,38.52,-113.88,6.0,2.0,0
471,40.0,38.07,-103.94,20.0,2.0,0
472,32.0,41.48,-76.14,13.0,2.0,0
473,16.0,38.97,-96.83,25.0,2.0,0
474,17.0,37.11,-87.29,18.0,2.0,0
475,44.0,39.98,-111.62,7.0,2.0,0
476,0.0,61.93,-154.31,27.0,0.0,0
477,11.0,20.43,-155.37,16.0,1.0,0
478,32.0,35.21,-107.46,13.0,2.0,0
479,5.0,40.19,-102.85,18.0,2.0,0
480,8.0,39.03,-75.96,10.0,2.0,0
481,49.0,39.34,-79.83,18.0,2.0,0
482,16.0,37.89,-96.48,24.0,2.0,0
483,0.0,59.76,-155.09,29.0,2.0,0
484,32.0,42.83,-77.35,11.0,2.0,0
485,17.0,36.99,-88.01,19.0,2.0,0
486,44.0,38.26,-111.11,5.0,2.0,0
487,16.0,39.38,-97.76,25.0,2.0,0
488,8.0,38.51,-75.12,12.0,2.0,0
489,49.0,38.58,-80.49,17.0,2.0,0
490,0.0,65.79,-154.16,28.0,0.0,0
491,11.0,20.07,-155.92,14.0,1.0,0
492,32.0,32.93,-103.78,15.0,2.0,0
493,5.0,38.92,-104.61,16.0,2.0,0
494,17.0,37.76,-87.82,18.0,2.0,0
495,44.0,40.21,-112.43,6.0,2.0,0
496,16.0,38.19,-98.56,25.0,2.0,0
497,0.0,63.84,-155.33,27.0,0.0,0
498,32.0,42.26,-76.43,12.0,2.0,0
499,16.0,37.54,-95.67,26.0,2.0,0
500,8.0,39.33,-75.87,11.0,2.0,0
501,49.0,39.15,-78.92,18.0,2.0,0
502,32.0,34.17,-108.19,14.0,2.0,0
503,17.0,36.34,-88.41,19.0,2.0,0
504,44.0,37.94,-113.15,5.0,2.0,0
505,0.0,60.31,-156.05,28.0,2.0,0
506,11.0,19.91,-155.64,15.0,1.0,0
507,5.0,39.46,-103.24,17.0,2.0,0
508,16.0,39.24,-96.91,25.0,2.0,0
509,32.0,31.82,-109.33,13.0,2.0,0
510,44.0,40.09,-110.54,6.0,2.0,0
511,8.0,38.77,-75.36,11.0,2.0,0
512,44.0,38.92,-114.23,6.0,2.0,0
513,16.0,38.33,-97.12,26.0,2.0,0
514,32.0,43.24,-77.39,12.0,2.0,0
515,17.0,36.98,-86.11,19.0,2.0,0
516,5.0,41.07,-105.41,17.0,2.0,0
517,0.0,58.14,-156.34,28.0,2.0,0
518,32.0,34.32,-108.56,14.0,2.0,0
519,16.0,37.89,-95.47,26.0,2.0,0
520,44.0,41.34,-112.09,6.0,2.0,0
521,17.0,37.09,-88.34,19.0,2.0,0
522,32.0,42.34,-75.9,12.0,2.0,0
523,8.0,39.11,-76.23,11.0,2.0,0
524,5.0,39.89,-106.78,17.0,2.0,0
525,49.0,38.56,-81.12,19.0,2.0,0
526,11.0,20.45,-154.12,15.0,1.0,0
527,32.0,33.12,-106.89,14.0,2.0,0
528,44.0,39.45,-110.98,6.0,2.0,0
529,17.0,37.45,-84.21,19.0,2.0,0
530,32.0,42.44,-76.45,12.0,2.0,0
531,16.0,38.44,-98.76,26.0,2.0,0
532,44.0,39.01,-113.89,6.0,2.0,0
533,5.0,40.34,-107.89,17.0,2.0,0
534,0.0,57.49,-154.98,28.0,2.0,0
535,17.0,36.78,-83.45,19.0,2.0,0
536,49.0,38.23,-80.98,19.0,2.0,0
537,32.0,43.12,-74.45,12.0,2.0,0
538,5.0,40.12,-106.45,17.0,2.0,0
539,16.0,37.98,-97.34,26.0,2.0,0
540,44.0,41.45,-111.23,6.0,2.0,0
541,32.0,35.56,-107.23,14.0,2.0,0
542,5.0,39.87,-108.12,17.0,2.0,0
543,17.0,37.78,-86.98,19.0,2.0,0
544,32.0,35.34,-106.89,14.0,2.0,0
545,8.0,39.89,-75.98,11.0,2.0,0
546,16.0,38.67,-99.45,26.0,2.0,0
547,44.0,38.76,-112.45,6.0,2.0,0
548,5.0,40.45,-105.98,17.0,2.0,0
549,0.0,57.89,-155.45,28.0,2.0,0
550,32.0,42.89,-76.45,12.0,2.0,0
551,17.0,37.45,-85.67,19.0,2.0,0
552,49.0,38.45,-80.34,19.0,2.0,0
553,16.0,37.12,-96.34,26.0,2.0,0
554,44.0,40.12,-112.34,6.0,2.0,0
555,32.0,33.34,-107.34,14.0,2.0,0
556,11.0,19.34,-155.67,15.0,1.0,0
