,state_code,lat,lon,bird,lat_zone,real_identifier
218,32.0,39.12,-106.45,12.0,2.0,0
219,5.0,39.04,-103.89,17.0,2.0,0
220,16.0,38.11,-98.76,26.0,2.0,0
221,0.0,69.34,-149.56,28.0,0.0,0
222,44.0,38.45,-112.34,6.0,2.0,0
223,17.0,37.34,-84.56,19.0,2.0,0
224,49.0,38.23,-81.12,19.0,2.0,0
225,11.0,20.56,-156.34,15.0,1.0,0
226,8.0,38.89,-74.32,11.0,2.0,0
227,32.0,35.98,-105.67,12.0,2.0,0
228,5.0,39.78,-105.43,17.0,2.0,0
229,16.0,37.98,-99.12,26.0,2.0,0
230,0.0,62.89,-154.78,28.0,0.0,0
231,44.0,37.67,-113.23,6.0,2.0,0
232,17.0,38.12,-89.67,19.0,2.0,0
233,49.0,37.89,-80.67,19.0,2.0,0
234,11.0,19.89,-155.45,15.0,1.0,0
235,8.0,38.56,-76.45,11.0,2.0,0
236,32.0,42.54,-75.34,12.0,2.0,0
237,5.0,38.34,-104.56,17.0,2.0,0
238,16.0,38.45,-97.89,26.0,2.0,0
239,0.0,64.56,-150.98,28.0,0.0,0
240,44.0,39.01,-109.87,6.0,2.0,0
241,17.0,37.89,-83.45,19.0,2.0,0
242,49.0,39.45,-80.34,19.0,2.0,0
243,11.0,21.45,-157.89,15.0,1.0,0
244,32.0,34.78,-105.34,12.0,2.0,0
245,5.0,39.67,-107.89,17.0,2.0,0
246,16.0,37.67,-101.23,26.0,2.0,0
247,0.0,63.45,-151.34,28.0,0.0,0
248,44.0,37.34,-114.56,6.0,2.0,0
249,17.0,37.98,-88.34,19.0,2.0,0
250,49.0,38.56,-79.89,19.0,2.0,0
251,11.0,20.34,-156.78,15.0,1.0,0
252,8.0,39.12,-75.98,11.0,2.0,0
253,32.0,36.89,-108.34,12.0,2.0,0
254,5.0,38.12,-102.78,17.0,2.0,0
255,16.0,38.78,-99.67,26.0,2.0,0
256,0.0,69.98,-148.67,28.0,0.0,0
257,44.0,38.12,-113.45,6.0,2.0,0
258,17.0,38.78,-84.34,19.0,2.0,0
259,49.0,37.45,-81.23,19.0,2.0,0
260,44.0,39.85,-110.11,6.0,2.0,0
261,32.0,33.64,-107.81,14.0,2.0,0
262,17.0,38.19,-85.07,19.0,2.0,0
263,5.0,39.45,-106.13,17.0,2.0,0
264,16.0,38.92,-99.98,26.0,2.0,0
265,0.0,61.02,-156.47,28.0,0.0,0
266,17.0,37.91,-87.23,19.0,2.0,0
267,49.0,38.88,-81.42,19.0,2.0,0
268,32.0,31.85,-107.68,14.0,2.0,0
269,8.0,38.65,-75.79,11.0,2.0,0
270,5.0,38.89,-106.01,17.0,2.0,0
271,32.0,42.17,-77.99,12.0,2.0,0
272,44.0,38.92,-111.83,6.0,2.0,0
273,16.0,39.34,-100.67,26.0,2.0,0
274,0.0,63.25,-159.14,28.0,0.0,0
275,17.0,38.51,-83.89,19.0,2.0,0
276,32.0,32.31,-103.98,14.0,2.0,0
277,49.0,39.12,-80.99,19.0,2.0,0
278,5.0,38.03,-104.81,17.0,2.0,0
279,16.0,39.05,-99.73,26.0,2.0,0
280,8.0,38.47,-75.63,11.0,2.0,0
281,32.0,43.01,-76.45,12.0,2.0,0
282,44.0,40.21,-110.56,6.0,2.0,0
283,17.0,37.55,-84.75,19.0,2.0,0
284,5.0,39.62,-107.34,17.0,2.0,0
285,0.0,65.43,-147.89,28.0,0.0,0
286,32.0,34.02,-108.76,14.0,2.0,0
287,49.0,38.45,-81.67,19.0,2.0,0
288,16.0,39.58,-100.14,26.0,2.0,0
289,8.0,38.33,-75.49,11.0,2.0,0
290,5.0,38.71,-105.99,17.0,2.0,0
291,32.0,41.78,-75.12,12.0,2.0,0
292,44.0,38.66,-111.77,6.0,2.0,0
293,0.0,62.34,-157.65,28.0,0.0,0
294,17.0,38.62,-86.41,19.0,2.0,0
295,32.0,33.45,-107.54,14.0,2.0,0
296,16.0,37.91,-99.47,26.0,2.0,0
297,49.0,39.81,-80.33,19.0,2.0,0
298,5.0,39.87,-104.63,17.0,2.0,0
299,8.0,38.51,-75.31,11.0,2.0,0
300,32.0,42.67,-77.34,12.0,2.0,0
301,44.0,39.98,-110.85,6.0,2.0,0
302,17.0,37.88,-84.12,19.0,2.0,0
303,0.0,64.12,-149.34,28.0,0.0,0
304,5.0,38.94,-106.45,17.0,2.0,0
305,11.0,19.58,-155.66,15.0,1.0,0
306,8.0,38.89,-75.52,11.0,2.0,0
307,49.0,39.12,-80.78,19.0,2.0,0
308,32.0,33.14,-108.45,14.0,2.0,0
309,11.0,19.89,-155.34,15.0,1.0,0
310,8.0,38.75,-75.47,11.0,2.0,0
311,32.0,43.58,-73.61,12.0,2.0,0
312,5.0,40.15,-106.1,17.0,2.0,0
313,32.0,31.83,-107.36,14.0,2.0,0
314,0.0,56.24,-131.4,28.0,2.0,0
315,44.0,40.34,-113.15,6.0,2.0,0
316,44.0,40.08,-112.16,6.0,2.0,0
317,32.0,34.59,-105.58,14.0,2.0,0
318,5.0,40.81,-102.41,17.0,2.0,0
319,49.0,38.75,-80.36,19.0,2.0,0
320,17.0,37.12,-88.19,19.0,2.0,0
321,49.0,39.14,-81.35,19.0,2.0,0
322,5.0,38.1,-103.57,17.0,2.0,0
323,0.0,56.6,-157.92,28.0,2.0,0
324,0.0,64.75,-166.23,28.0,0.0,0
325,32.0,32.3,-106.73,14.0,2.0,0
326,5.0,37.25,-106.21,17.0,2.0,0
327,11.0,19.68,-155.83,15.0,1.0,0
328,5.0,38.66,-106.52,17.0,2.0,0
329,49.0,39.58,-80.31,19.0,2.0,0
330,11.0,19.92,-155.51,15.0,1.0,0
331,44.0,40.04,-112.3,6.0,2.0,0
332,17.0,38.24,-84.86,19.0,2.0,0
333,32.0,32.61,-106.81,14.0,2.0,0
334,44.0,40.15,-109.16,6.0,2.0,0
335,8.0,38.48,-75.5,11.0,2.0,0
336,32.0,36.78,-105.98,14.0,2.0,0
337,17.0,36.93,-83.95,19.0,2.0,0
338,16.0,39.11,-97.32,26.0,2.0,0
339,11.0,19.48,-155.13,15.0,1.0,0
340,8.0,38.68,-75.39,11.0,2.0,0
341,32.0,43.46,-73.5,12.0,2.0,0
342,5.0,40.07,-105.97,17.0,2.0,0
343,32.0,31.71,-107.19,14.0,2.0,0
344,0.0,56.12,-131.27,28.0,2.0,0
345,44.0,40.26,-113.03,6.0,2.0,0
346,44.0,40.01,-112.05,6.0,2.0,0
347,17.0,37.91,-84.1,19.0,2.0,0
348,32.0,35.02,-104.18,14.0,2.0,0
349,5.0,38.48,-106.2,17.0,2.0,0
350,8.0,39.35,-75.42,11.0,2.0,0
351,44.0,39.6,-110.1,6.0,2.0,0
352,16.0,38.82,-96.9,26.0,2.0,0
353,49.0,38.05,-80.1,19.0,2.0,0
354,32.0,41.2,-74.8,12.0,2.0,0
355,5.0,39.3,-108.7,17.0,2.0,0
356,11.0,20.3,-156.0,15.0,1.0,0
357,8.0,38.6,-75.7,11.0,2.0,0
358,0.0,61.1,-145.5,28.0,0.0,0
359,44.0,40.0,-111.4,6.0,2.0,0
360,17.0,37.4,-83.6,19.0,2.0,0
361,32.0,43.3,-76.0,12.0,2.0,0
362,5.0,38.0,-104.8,17.0,2.0,0
363,8.0,39.7,-75.3,11.0,2.0,0
364,16.0,38.6,-95.5,26.0,2.0,0
365,44.0,38.5,-109.2,6.0,2.0,0
366,17.0,38.5,-84.9,19.0,2.0,0
367,32.0,36.6,-107.0,14.0,2.0,0
368,5.0,37.9,-106.5,17.0,2.0,0
369,0.0,60.8,-146.3,28.0,0.0,0
370,49.0,38.4,-81.9,19.0,2.0,0
371,8.0,39.1,-75.2,11.0,2.0,0
372,32.0,42.8,-74.7,12.0,2.0,0
373,17.0,37.3,-85.2,19.0,2.0,0
374,5.0,37.7,-105.1,17.0,2.0,0
375,16.0,39.0,-97.8,26.0,2.0,0
376,32.0,40.1,-73.8,12.0,2.0,0
377,44.0,39.3,-108.5,6.0,2.0,0
378,11.0,21.5,-158.2,15.0,1.0,0
379,5.0,38.6,-107.2,17.0,2.0,0
380,8.0,38.8,-75.1,11.0,2.0,0
381,17.0,38.2,-83.9,19.0,2.0,0
382,32.0,33.5,-105.8,14.0,2.0,0
383,49.0,38.1,-82.5,19.0,2.0,0
384,0.0,61.6,-147.9,28.0,0.0,0
385,32.0,44.0,-75.5,12.0,2.0,0
386,5.0,37.6,-103.3,17.0,2.0,0
387,32.0,43.0,-74.6,12.0,2.0,0
388,11.0,19.8,-155.5,15.0,1.0,0
389,8.0,38.9,-75.6,11.0,2.0,0
390,0.0,61.6,-141.4,28.0,0.0,0
391,49.0,38.4,-81.1,19.0,2.0,0
392,17.0,38.1,-84.3,19.0,2.0,0
393,5.0,38.6,-106.9,17.0,2.0,0
394,44.0,37.4,-109.2,6.0,2.0,0
395,16.0,38.8,-98.5,26.0,2.0,0
396,32.0,34.0,-104.9,14.0,2.0,0
397,11.0,19.3,-155.8,15.0,1.0,0
398,32.0,44.4,-74.7,12.0,2.0,0
399,0.0,59.8,-153.9,28.0,2.0,0
400,49.0,39.3,-79.1,19.0,2.0,0
401,8.0,38.8,-75.7,11.0,2.0,0
402,32.0,41.6,-74.6,12.0,2.0,0
403,44.0,39.5,-113.1,6.0,2.0,0
404,32.0,42.3,-77.3,12.0,2.0,0
405,11.0,19.7,-155.4,15.0,1.0,0
406,5.0,38.1,-107.1,17.0,2.0,0
407,44.0,39.1,-113.2,6.0,2.0,0
408,16.0,38.8,-97.7,26.0,2.0,0
409,5.0,39.6,-106.2,17.0,2.0,0
410,0.0,61.8,-144.8,28.0,0.0,0
411,17.0,38.3,-84.9,19.0,2.0,0
412,8.0,38.7,-75.6,11.0,2.0,0
413,16.0,37.2,-100.3,26.0,2.0,0
414,32.0,44.9,-73.4,12.0,2.0,0
415,8.0,38.7,-75.6,11.0,2.0,0
416,49.0,38.0,-81.3,19.0,2.0,0
417,16.0,39.1,-98.4,26.0,2.0,0
418,0.0,61.6,-141.4,28.0,0.0,0
419,11.0,20.9,-157.1,15.0,1.0,0
420,8.0,39.8,-75.7,11.0,2.0,0
421,8.0,39.1,-75.5,11.0,2.0,0
422,32.0,36.3,-103.1,14.0,2.0,0
423,0.0,62.9,-142.3,28.0,0.0,0
424,0.0,63.6,-152.2,28.0,0.0,0
425,32.0,43.2,-74.5,12.0,2.0,0
426,11.0,21.0,-159.4,15.0,1.0,0
427,8.0,39.3,-75.7,11.0,2.0,0
428,32.0,41.55,-75.92,12.0,2.0,0
429,44.0,38.34,-113.02,6.0,2.0,0
430,17.0,37.68,-87.12,19.0,2.0,0
431,8.0,38.66,-75.14,11.0,2.0,0
432,5.0,38.17,-105.23,17.0,2.0,0
433,0.0,63.54,-153.89,28.0,0.0,0
434,32.0,42.01,-77.82,12.0,2.0,0
435,16.0,38.69,-97.73,26.0,2.0,0
436,49.0,38.92,-81.36,19.0,2.0,0
437,8.0,39.01,-75.68,11.0,2.0,0
438,44.0,39.31,-113.69,6.0,2.0,0
439,5.0,39.62,-103.98,17.0,2.0,0
440,32.0,43.22,-76.88,12.0,2.0,0
441,17.0,37.05,-86.54,19.0,2.0,0
442,16.0,37.63,-98.25,26.0,2.0,0
443,8.0,38.54,-75.29,11.0,2.0,0
444,32.0,41.96,-74.11,12.0,2.0,0
445,44.0,37.84,-112.71,6.0,2.0,0
446,5.0,37.86,-104.45,17.0,2.0,0
447,0.0,64.12,-157.63,28.0,0.0,0
448,32.0,42.78,-76.44,12.0,2.0,0
449,49.0,39.17,-80.94,19.0,2.0,0
450,8.0,38.81,-75.46,11.0,2.0,0
451,17.0,37.41,-88.03,19.0,2.0,0
452,16.0,38.91,-101.37,26.0,2.0,0
453,44.0,38.12,-113.18,6.0,2.0,0
454,5.0,38.33,-105.67,17.0,2.0,0
455,32.0,43.09,-77.56,12.0,2.0,0
456,8.0,38.71,-75.38,11.0,2.0,0
457,44.0,38.59,-113.84,6.0,2.0,0
458,16.0,37.42,-99.01,26.0,2.0,0
459,32.0,42.35,-78.94,12.0,2.0,0
460,17.0,36.83,-87.76,19.0,2.0,0
461,5.0,38.94,-104.08,17.0,2.0,0
462,8.0,38.92,-75.57,11.0,2.0,0
463,44.0,38.41,-113.43,6.0,2.0,0
464,32.0,41.83,-73.99,12.0,2.0,0
465,0.0,63.87,-154.11,28.0,0.0,0
466,49.0,38.64,-81.12,19.0,2.0,0
467,16.0,38.77,-97.91,26.0,2.0,0
468,8.0,38.63,-75.17,11.0,2.0,0
469,16.0,38.89,-96.54,26.0,2.0,0
470,44.0,39.23,-111.45,6.0,2.0,0
471,32.0,39.12,-103.78,14.0,2.0,0
472,17.0,37.95,-83.12,19.0,2.0,0
473,8.0,39.17,-74.85,11.0,2.0,0
474,49.0,39.54,-80.26,19.0,2.0,0
475,0.0,64.89,-153.21,28.0,0.0,0
476,32.0,42.1,-77.34,12.0,2.0,0
477,16.0,37.68,-94.37,26.0,2.0,0
478,44.0,38.45,-110.91,6.0,2.0,0
479,17.0,36.21,-84.43,19.0,2.0,0
480,5.0,39.32,-104.89,17.0,2.0,0
481,0.0,65.12,-154.56,28.0,0.0,0
482,11.0,20.15,-155.78,15.0,1.0,0
483,32.0,42.56,-76.89,12.0,2.0,0
484,44.0,40.12,-112.45,6.0,2.0,0
485,16.0,38.23,-98.76,26.0,2.0,0
486,0.0,59.87,-155.01,28.0,2.0,0
487,32.0,33.12,-109.23,14.0,2.0,0
488,17.0,37.65,-87.98,19.0,2.0,0
489,44.0,37.89,-113.67,6.0,2.0,0
490,5.0,38.98,-106.34,17.0,2.0,0
491,16.0,37.54,-94.12,26.0,2.0,0
492,32.0,32.87,-103.65,14.0,2.0,0
493,49.0,39.21,-77.89,19.0,2.0,0
494,17.0,36.89,-88.12,19.0,2.0,0
495,0.0,61.23,-154.98,28.0,0.0,0
496,32.0,41.87,-77.56,12.0,2.0,0
497,44.0,39.67,-111.89,6.0,2.0,0
498,16.0,38.76,-99.45,26.0,2.0,0
499,11.0,19.76,-155.32,15.0,1.0,0
500,5.0,39.45,-102.67,17.0,2.0,0
501,16.0,39.34,-96.89,26.0,2.0,0
502,44.0,38.98,-112.87,6.0,2.0,0
503,32.0,31.76,-109.43,14.0,2.0,0
504,17.0,37.12,-84.34,19.0,2.0,0
505,8.0,38.9,-75.76,11.0,2.0,0
506,49.0,38.45,-78.98,19.0,2.0,0
507,0.0,66.23,-153.65,28.0,0.0,0
508,32.0,42.12,-77.45,12.0,2.0,0
509,16.0,37.89,-97.65,26.0,2.0,0
510,44.0,37.65,-113.12,6.0,2.0,0
511,17.0,36.45,-84.76,19.0,2.0,0
512,11.0,19.91,-154.98,15.0,1.0,0
513,32.0,33.44,-106.35,14.0,2.0,0
514,44.0,38.23,-112.01,6.0,2.0,0
515,16.0,38.23,-97.56,26.0,2.0,0
516,5.0,40.34,-107.58,17.0,2.0,0
517,17.0,36.98,-84.17,19.0,2.0,0
518,8.0,39.87,-75.34,11.0,2.0,0
519,0.0,57.49,-154.89,28.0,2.0,0
520,49.0,38.29,-80.28,19.0,2.0,0
521,32.0,35.67,-108.21,14.0,2.0,0
522,44.0,40.12,-111.93,6.0,2.0,0
523,17.0,37.58,-86.42,19.0,2.0,0
524,32.0,42.33,-74.98,12.0,2.0,0
525,16.0,37.89,-95.74,26.0,2.0,0
526,5.0,39.88,-108.11,17.0,2.0,0
527,0.0,65.99,-154.73,28.0,0.0,0
528,44.0,39.07,-113.54,6.0,2.0,0
529,32.0,32.91,-105.88,14.0,2.0,0
530,17.0,37.23,-87.12,19.0,2.0,0
531,8.0,39.23,-75.99,11.0,2.0,0
532,49.0,38.01,-80.14,19.0,2.0,0
533,32.0,34.21,-109.56,14.0,2.0,0
534,16.0,38.45,-98.11,26.0,2.0,0
535,5.0,40.56,-106.98,17.0,2.0,0
536,11.0,19.64,-155.11,15.0,1.0,0
537,44.0,37.55,-110.23,6.0,2.0,0
538,32.0,42.78,-77.45,12.0,2.0,0
539,0.0,57.56,-153.44,28.0,2.0,0
540,17.0,36.78,-83.99,19.0,2.0,0
541,44.0,41.78,-112.44,6.0,2.0,0
542,32.0,32.67,-107.33,14.0,2.0,0
543,16.0,37.77,-96.23,26.0,2.0,0
544,5.0,39.44,-107.34,17.0,2.0,0
545,32.0,35.44,-107.98,14.0,2.0,0
546,49.0,38.34,-80.55,19.0,2.0,0
547,17.0,37.12,-84.34,19.0,2.0,0
548,8.0,39.78,-75.44,11.0,2.0,0
549,44.0,39.99,-113.22,6.0,2.0,0
550,32.0,42.89,-75.23,12.0,2.0,0
551,16.0,38.67,-99.89,26.0,2.0,0
552,5.0,40.78,-106.55,17.0,2.0,0
553,0.0,61.23,-143.11,28.0,0.0,0
554,32.0,42.34,-77.89,12.0,2.0,0
555,11.0,19.78,-155.03,15.0,1.0,0
556,0.0,59.84,-140.12,28.0,2.0,0
