Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.1,19,2,1,0,1,1,6,2,6,1,0,0
102.867,9,77.649,3,1,0.015,693.254,29,2,0,2,10,1,2,1,0,0,339.5
120.7,4,0,0,0,0.022,74.4,5,2,0,5,2,8,0,4,0,0,0
0,0,0,0,0,0.042,530,6,3,0,2,2,7,2,3,1,0.017,0
73.333,4,0,0,0,0.009,478.833,17,1,0,2,1,5,2,3,0,0,0
0,0,0,0,0,0.009,1344.292,25,2,0,8,4,7,2,1,0,0,0
0,0,0,0,0,0.04,672.5,5,2,0,1,2,5,2,1,0,0,0
42,1,0,0,0,0.015,1057,10,3,0,15,2,6,0,8,1,0.022,0
0,0,0,0,0,0.04,249,5,2,0,6,2,6,2,1,0,0,0
0,0,0,0,0,0.027,261.75,9,2,0,1,6,2,2,1,0,0,0
0,0,0,0,0,0.033,54,2,1,0,10,1,7,2,5,1,0,0
0,0,0,0,0,0.1,12,1,1,0,1,1,6,2,4,1,0,0
0,0,0,0,0,0.1,44,6,2,0,1,2,5,2,3,0,0.067,0
134.833,6,0,2,0,0.015,1003.667,22,2,0,1,2,6,2,2,0,0,43.5
0,0,0,0,0,0.033,163.5,3,2,0,11,2,7,0,1,1,0,0
0,0,0,0,0,0.029,1623.967,32,2,0,1,2,7,2,3,0,0.012,0
0,0,0,3,0,0.035,1948.611,30,2,0,2,2,8,2,1,0,0.008,67
0,0,0,0,0,0.033,72.5,3,3,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.009,3025.333,48,1,0,20,1,0,2,1,0,0.004,0
0,0,0,0,0,0.019,2354.958,56,2,0,2,2,7,0,3,1,0,0
78,2,0,0,0,0.001,424,24,1,0,10,1,5,0,3,0,0,0
178,1,0,0,0,0.017,110,3,3,0.2,4,2,6,2,3,0,0,0
0,0,0,0,0,0.033,499.5,7,2,0.8,5,4,6,0,1,0,0,0
78,1,0,0,0,0.027,225.167,11,1,0,2,1,7,2,4,0,0.02,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
36,2,0,0,0,0.013,142,13,3,0,13,2,7,2,3,0,0,0
0,0,0,0,0,0.02,95.5,5,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.057,126,7,2,0,10,2,7,2,1,0,0.029,0
0,0,57.729,0,1,0.007,1070.462,27,2,0,2,2,5,2,3,1,0,0
92.6,3,0,0,0,0.024,626.6,9,2,0,2,2,9,0,6,1,0,0
0,0,0,0,0,0.008,854.333,24,4,0,10,1,5,2,1,0,0,0
2,1,24.34,0,0,0.035,958.25,24,2,0,6,2,6,2,1,0,0.025,0
0,0,0,0,0,0.2,0,1,3,0,3,2,1,2,7,0,0.2,0
0,0,0,0,0,0.01,423.833,10,2,0,2,2,5,2,5,0,0,0
523.917,5,0,2,0,0.023,439.524,25,2,0,2,2,5,2,7,0,0,21
0,0,0,0,0,0.04,626,5,1,0,4,1,6,2,1,0,0,0
0,0,0,0,0,0.047,1799.833,71,2,0.6,6,4,6,2,8,0,0.017,0
0,0,0,0,0,0.006,589.574,27,3,0,4,2,6,2,3,1,0.007,0
448.5,5,0,4,0,0.029,2537.807,81,3,0,2,2,7,2,3,1,0.014,52
215,3,56.318,0,1,0.012,1481.429,53,1,0,11,8,7,2,1,1,0.002,0
168,5,0,0,0,0.02,1239.083,31,3,0,13,2,6,2,6,0,0.007,0
201.5,7,0,0,0,0.006,750.167,17,3,0,2,2,5,2,4,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
47.5,2,0,0,0,0.022,166.675,8,2,0,3,2,5,2,1,0,0,0
0,0,0,0,0,0.1,185,4,2,0,20,2,7,2,1,0,0.05,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,2,2,1,0,0,0
0,0,0,0,0,0.028,308.864,24,2,0,2,6,5,2,2,0,0,0
0,0,0,0,0,0.05,232.5,8,4,0,2,2,7,0,1,0,0,0
0,0,10.957,0,1,0.037,297.3,23,2,0,1,2,9,2,3,0,0.014,0
0,0,0,0,0,0.002,738.886,29,3,0,2,2,1,2,6,1,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
82,4,0,0,0,0.041,1040.167,32,2,0,3,2,6,2,7,0,0.012,0
345,5,0,0,0,0.027,229.5,7,3,0,2,2,1,2,3,0,0.03,0
75.867,4,11.349,0,0,0.025,1822.867,72,2,0,1,2,5,2,1,0,0.007,0
66.9,5,42.936,0,1,0.025,86.633,12,4,0,7,1,8,2,3,1,0,0
0,0,0,0,0,0.044,68.25,6,2,0,2,2,7,2,3,0,0.033,0
0,0,0,0,0,0.02,717.467,30,2,0,3,5,3,2,1,0,0.007,0
115.8,5,0,0,0,0.02,1516.73,60,2,0,3,2,0,2,4,1,0.008,0
390,2,0,0,0,0.05,1169.1,10,3,0,2,9,5,2,9,0,0.02,0
32.2,1,0,0,1,0.04,684.56,13,1,0,2,1,0,0,3,1,0,0
0,0,0,0,0,0.2,0,1,1,0,2,1,1,0,3,0,0.2,0
150.5,6,23.53,1,1,0.021,2689.083,41,2,0,8,2,7,2,1,1,0.005,26
0,0,0,0,0,0.021,3972,48,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.08,68.4,5,2,0,4,4,4,2,2,0,0,0
0,0,0,0,0,0.017,305,13,1,0,2,1,5,0,1,0,0,0
0,0,0,2,0,0.008,1931.631,42,1,0,1,1,1,2,6,1,0,45.75
70.333,5,0,0,0,0.054,1049.314,29,3,0,2,2,7,2,3,1,0.026,0
132,4,0,0,0,0.029,1413.333,7,3,0,8,2,5,2,7,0,0.036,0
0,0,0,0,0,0.009,3025.333,48,1,0,20,1,0,2,1,0,0.004,0
0,0,0,0,0,0.019,2354.958,56,2,0,2,2,7,0,3,1,0,0
0,0,0,0,0,0.032,176.11,14,3,1,3,2,6,2,7,1,0.013,0
78,3,0,2,0,0.02,360.833,10,1,0,2,1,5,2,7,1,0,39.5
0,0,0,0,0,0.007,642.333,7,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.04,606.786,34,1,0.4,3,1,6,2,1,0,0.018,0
0,0,0,0,0,0.02,259,12,2,0,7,5,5,2,2,0,0,0
58.4,2,0,0,0,0.033,67.2,3,3,0,2,2,4,2,1,0,0.013,0
0,0,0,0,0,0.029,181.75,9,2,0.6,4,2,6,2,3,0,0,0
39,2,0,0,0,0.007,118.333,9,2,0,2,4,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,1,0.2,0
0,0,0,0,0,0.04,164,5,3,0,1,2,5,2,1,0,0.04,0
0,0,0,0,0,0.057,370.833,7,2,0,3,2,5,2,2,0,0.029,0
29.2,2,0,0,0,0.007,276.7,11,2,0,5,2,4,0,8,1,0,0
0,0,0,0,0,0.1,47,2,2,0,3,2,6,2,3,1,0,0
0,0,0,0,0,0.025,71,4,2,0,3,2,5,2,1,0,0,0
0,0,0,0,0,0.046,394,13,1,0.8,3,1,6,2,4,0,0.016,0
0,0,0,0,0,0.1,17,2,1,0,2,1,7,0,1,0,0,0
0,0,0,0,0,0.05,67.75,4,2,0,1,2,7,2,1,0,0,0
15,2,0,0,0,0.05,21,3,3,0,8,2,5,2,4,0,0,0
152,6,14.107,0,1,0.052,450.75,17,1,0,11,8,7,2,3,0,0.029,0
0,0,0,0,0,0.008,955.375,26,2,0,2,2,1,0,7,1,0,0
316.5,5,0,4,0,0.014,5757.854,144,1,0,2,1,7,2,1,0,0.003,185.5
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
47.5,2,0,0,0,0.008,924.081,43,2,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
47.5,2,0,0,0,0.008,954.518,26,2,0,10,2,7,2,1,0,0,0
0,0,0,0,0,0.03,828.25,31,2,0,2,2,7,0,9,1,0.013,0
0,0,0,0,0,0.007,902,18,2,0,4,7,2,2,2,0,0,0
0,0,0,0,0,0.031,439.483,13,3,0,2,2,7,2,5,0,0.008,0
0,0,0,0,0,0.034,466.75,11,2,0,3,2,7,2,9,0,0.033,0
0,0,0,0,0,0.022,2188.667,32,2,0,4,2,7,2,1,0,0.008,0
0,0,0,0,1,0.032,1664.967,38,3,0,2,2,7,2,9,1,0.014,0
0,0,0,0,0,0.025,438.075,25,1,0.6,3,1,6,2,3,0,0.008,0
0,0,0,0,0,0.022,171.5,9,2,0,13,2,7,2,2,0,0,0
0,0,0,0,0,0.1,29,2,2,1,2,4,2,2,4,1,0,0
530.5,2,0,2,0,0.053,452.25,9,1,0,2,1,1,2,7,0,0.027,9
166,3,0,0,0,0.03,134,2,3,0.8,2,2,6,2,8,0,0,0
0,0,0,0,0,0.01,616.5,20,3,0,3,3,7,0,1,0,0,0
0,0,0,0,0,0.04,606.786,34,1,0.4,3,1,6,2,1,0,0.018,0
81.5,4,0,0,0,0.018,2773.011,93,3,0,3,2,7,2,3,1,0.012,0
0,0,10.212,3,0,0.021,3882.026,84,2,0,1,4,6,2,1,0,0.005,470
254,2,5.638,1,1,0.015,4990.96,95,2,0,6,2,6,2,1,0,0.004,39
0,0,0,0,0,0.068,175.25,12,1,0.6,3,1,6,2,1,0,0.025,0
0,0,0,0,0,0.092,455,17,2,0,1,4,5,2,3,0,0.052,0
0,0,0,0,0,0.1,44,6,2,0,1,2,5,2,3,0,0.067,0
18,1,20.753,0,1,0.018,1238.756,51,2,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.033,203.167,7,3,0,10,2,7,2,3,1,0,0
0,0,0,0,0,0.042,650.5,12,2,0,13,2,6,2,1,0,0.017,0
43.5,3,0,0,0,0.021,370.5,10,2,0,3,2,9,2,1,0,0,0
0,0,0,0,0,0.029,1215.6,11,2,0,1,2,5,2,4,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.275,8,2,0,1,2,1,2,4,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,5,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,1,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,1,0,0,38.2
0,0,0,0,0,0.1,39,2,2,0,3,5,6,2,1,1,0,0
0,0,0,0,0,0.067,116.333,9,2,0,1,2,5,2,3,0,0,0
0,0,0,0,0,0.04,164,5,3,0,1,2,5,2,1,0,0.04,0
0,0,0,0,0,0.057,370.833,7,2,0,3,2,5,2,2,0,0.029,0
29.2,2,0,0,0,0.027,65.2,4,2,0,2,2,9,0,1,1,0,0
0,0,0,0,0,0.1,47,2,2,0,3,2,6,2,3,1,0,0
0,0,0,0,0,0.025,145,8,2,0,1,2,5,2,4,0,0,0
0,0,0,0,0,0.046,482,11,1,0,2,1,7,2,1,0,0.016,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,5,0,0.2,0
8,1,0,0,0,0.015,709.333,34,2,0,1,2,7,2,1,0,0,0
0,0,0,0,0,0.007,310.167,15,1,0,4,1,2,2,4,0,0,0
254.5,9,1.726,0,0,0.028,712.271,26,2,0,3,5,9,2,2,0,0.006,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
157.5,5,0,3,0,0.021,599.5,9,1,0,2,1,7,0,1,0,0,433.5
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
47.5,2,0,0,0,0.008,954.518,25,2,0,10,2,7,2,1,0,0,0
0,0,0,0,0,0.03,828.25,31,2,0,2,2,7,0,9,1,0.013,0
0,0,0,0,0,0.007,902,18,2,0,4,7,2,2,2,0,0,0
0,0,0,0,0,0.031,439.483,13,3,0,2,2,7,2,5,0,0.008,0
0,0,0,0,0,0.034,472,11,1,0,2,2,7,2,9,0,0,0
0,0,0,0,0,0.022,583.35,22,3,0,1,2,3,2,1,1,0.007,0
0,0,0,0,0,0.1,404,4,2,0,1,2,5,2,3,0,0.05,0
0,0,0,0,0,0.004,238.667,14,2,0,2,2,1,0,5,0,0,0
0,0,0,0,0,0.078,1091.417,18,1,0,1,2,6,2,4,0,0.025,0
59,2,0,0,0,0.015,1417.417,32,2,0.6,2,2,6,2,1,0,0,0
0,0,0,0,0,0.06,71,5,1,0,10,1,7,2,1,1,0,0
0,0,0,0,0,0.1,49.5,4,4,0,1,1,3,2,7,0,0,0
13,2,0,0,0,0.018,169.5,10,2,0,2,2,6,2,1,1,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.275,10,3,0,7,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,5,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,1,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,1,0,0,43.5
0,0,0,0,0,0.1,39.5,4,3,0,1,2,5,2,4,0,0.033,0
115.333,4,0,0,0,0.013,1170.667,19,2,0,2,2,5,0,4,0,0,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
36,2,0,0,0,0.013,142,13,3,0,7,2,1,2,3,0,0,0
0,0,0,0,0,0.02,95.5,5,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.057,126,7,2,0,10,2,7,2,2,0,0.029,0
0,0,57.729,0,1,0.007,1070.462,27,2,0,2,2,5,2,3,0,0,0
57.5,3,0,0,0,0.029,290.5,9,1,0,2,1,1,0,1,0,0,0
0,0,0,0,0,0.1,5,2,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.072,1250.5,25,2,0,3,2,6,2,3,0,0.056,0
0,0,0,0,0,0.025,31,2,3,0,3,2,5,2,3,0,0,0
276.867,8,5.744,0,0,0.008,548.883,19,3,0,2,2,6,2,1,1,0,0
48.5,4,0,0,0,0.027,31.5,7,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.015,649.958,33,3,0,1,2,6,2,6,1,0.009,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,5,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,1,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,1,0,0,38.2
0,0,0,0,0,0.1,39,2,2,0,3,5,6,2,1,1,0,0
0,0,0,0,0,0.027,872.5,33,2,0.6,1,2,2,2,1,0,0,0
0,0,0,0,0,0.053,155,5,2,0,2,2,5,2,1,0,0.04,0
86,2,0,0,0,0.01,1720.417,36,2,0.2,1,10,6,2,4,0,0,0
0,0,0,0,0,0.027,689.992,11,3,0,6,2,7,2,3,0,0,0
