Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
95.75,4,0,12,0,0.015,7838.557,154,3,0,2,2,7,2,6,1,0.004,886.25
447.125,8,0,3,0,0.02,4777.813,142,3,0,1,2,7,2,1,1,0.006,168.375
79.75,11,0,0,0,0.027,419.25,31,2,0.8,3,2,6,2,1,0,0.007,0
5,1,0,0,0,0.029,228,7,1,0,3,1,6,2,3,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.25,8,2,0,6,2,1,2,1,0,0,0
0,0,0,0,0,0.034,874.405,51,2,0.6,13,2,6,2,7,0,0.008,0
0,0,0,0,0,0.077,357.75,7,2,0,3,5,5,2,1,0,0,0
0,0,0,0,0,0.013,312.267,18,3,0,6,2,7,2,3,1,0.009,0
0,0,0,0,0,0.2,0,1,2,0,1,2,4,2,1,1,0.2,0
0,0,0,0,0,0.05,64,4,2,0,2,4,5,2,1,0,0,0
0,0,0,0,0,0.012,1668.257,38,2,0,2,2,5,2,1,1,0.005,0
0,0,0,0,0,0.025,438.075,25,1,0.6,3,1,6,2,3,0,0.008,0
0,0,0,0,0,0.022,171.5,9,2,0,13,2,7,2,2,0,0,0
0,0,0,0,0,0.1,29,2,2,1,2,4,2,2,4,1,0,0
530.5,2,0,2,0,0.053,452.25,9,1,0,2,1,1,2,7,0,0.027,9
166,3,0,0,0,0.03,134,2,3,0.8,2,2,6,2,8,0,0,0
0,0,0,0,0,0.01,616.5,20,3,0,3,3,7,0,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,5,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,1,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,1,0,0,38.2
0,0,0,0,0,0.1,39,2,2,0,3,5,6,2,1,1,0,0
0,0,0,0,0,0.027,287.45,16,2,0,1,2,5,2,6,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.053,139.833,15,2,0,1,2,5,2,6,0,0.027,0
0,0,0,0,0,0.024,2173.18,61,2,0,10,2,7,2,1,0,0.006,0
0,0,0,0,0,0.075,464,11,2,0,3,5,3,2,2,1,0.05,0
0,0,0,0,0,0.2,0,1,3,0,3,2,4,2,1,0,0.2,0
10,2,0,2,0,0.015,1380.533,25,2,0,2,2,1,2,3,1,0,43.5
0,0,0,0,0,0.2,0,1,3,0,13,2,6,2,1,0,0.2,0
0,0,0,0,0,0.007,845.5,27,4,0,11,1,5,2,1,1,0,0
140.5,5,0,2,0,0.021,3166.147,80,2,0,2,2,7,2,4,0,0,561
0,0,0,0,0,0.089,85,7,2,0,3,2,5,2,1,0,0,0
5,1,0,0,0,0.053,1444.5,21,2,0,2,2,5,2,3,0,0.027,0
75.5,3,0,1,0,0.019,787.277,33,2,0,2,2,7,2,1,0,0,70.5
0,0,0,0,0,0.033,125,6,2,0,2,2,5,2,6,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.275,10,2,0,1,2,1,2,4,0,0,0
0,0,0,0,0,0.1,19,2,1,0,1,1,6,2,6,1,0,0
102.867,9,77.649,3,1,0.015,693.254,29,2,0,2,10,1,2,1,0,0,339.5
120.7,4,0,0,0,0.022,74.4,5,2,0,5,2,8,0,4,0,0,0
0,0,0,0,0,0.042,530,6,3,0,2,2,7,2,3,1,0.017,0
73.333,4,0,0,0,0.009,478.833,17,1,0,2,1,5,2,3,0,0,0
0,0,0,0,0,0.009,1344.292,25,2,0,8,4,7,2,1,0,0,0
0,0,0,0,0,0.021,3972,48,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.08,68.4,5,2,0,4,4,4,2,2,0,0,0
0,0,0,0,0,0.017,305,13,1,0,2,1,5,0,1,0,0,0
0,0,0,2,0,0.008,1931.631,42,1,0,1,1,1,2,6,1,0,45.75
70.333,5,0,0,0,0.054,1049.314,29,3,0,2,2,7,2,3,1,0.026,0
132,4,0,0,0,0.029,1413.333,7,3,0,8,2,5,2,7,0,0.036,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
47.5,2,0,0,0,0.008,963.05,28,2,0,2,2,7,0,7,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
82,4,0,0,0,0.041,1040.167,32,2,0,3,2,5,2,3,1,0.012,0
345,5,0,0,0,0.027,229.5,7,3,0,8,2,7,2,3,0,0.03,0
75.867,4,11.349,0,0,0.025,1822.867,72,2,0.6,2,2,6,2,3,0,0.007,0
66.9,5,42.936,0,1,0.025,86.633,12,3,0,2,2,9,2,3,1,0,0
0,0,0,0,0,0.044,68.25,6,2,0,3,2,2,2,5,1,0.033,0
0,0,0,0,0,0.034,874.405,51,2,0,2,2,7,2,7,0,0.008,0
0,0,0,0,0,0.077,357.75,7,4,0,10,1,7,2,4,1,0.014,0
0,0,0,0,0,0.013,612,15,1,0,2,2,7,2,8,1,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,7,2,6,1,0.2,0
0,0,0,0,0,0.04,143,5,2,0,1,2,5,2,1,0,0,0
0,0,0,0,1,0.006,1795.833,38,2,0,2,2,1,0,6,0,0,0
0,0,0,0,0,0.093,28.25,5,2,0,2,2,7,2,1,1,0.08,0
0,0,21.273,0,1,0.033,169.987,7,2,0,2,2,3,0,7,0,0.012,0
0,0,0,0,0,0.004,1441.637,54,1,0,2,1,7,2,1,0,0.008,0
0,1,16.963,3,1,0.006,2895.13,120,1,0,11,2,7,2,1,0,0.002,82
26,4,0,0,0,0.013,727.619,18,2,0,3,2,6,0,5,1,0,0
0,0,0,0,0,0.026,1014.375,46,2,0,2,2,1,2,3,1,0.009,0
0,0,0,0,0,0.053,155,5,2,0,2,2,5,2,1,0,0.04,0
86,2,0,0,0,0.01,1720.417,36,2,0.2,1,10,6,2,4,0,0,0
0,0,0,0,0,0.027,689.992,11,3,0,6,2,7,2,3,0,0,0
12.067,1,0,0,1,0.013,591.264,45,2,0,2,2,9,2,1,0,0,0
293.622,11,16.352,2,0,0.015,1831.942,64,2,0,4,5,7,2,3,1,0,42.2
0,0,0,0,0,0.167,13,3,2,0,1,4,2,2,1,0,0.133,0
0,0,0,0,0,0.2,0,1,2,0,3,2,4,2,1,0,0.2,0
37.2,4,0,0,0,0.01,1125.808,29,2,0,2,2,7,2,2,1,0,0
0,0,0,0,0,0.2,0,1,3,0,3,2,5,2,3,0,0.2,0
0,0,0,0,0,0.06,128.5,5,3,0,3,2,6,2,1,0,0.04,0
0,0,0,0,0,0.025,1297.548,43,3,0,13,2,1,2,1,1,0.021,0
112.8,4,0,0,0,0.023,1587.833,32,3,0,2,2,1,2,6,0,0,0
0,0,0,0,0,0.1,18,2,2,0,6,2,7,2,2,1,0,0
0,0,0,0,0,0.04,223,5,2,0,13,2,6,2,3,0,0,0
78.25,4,0,0,0,0.003,279.25,23,3,0,8,2,1,0,5,0,0,0
0,0,0,0,0,0.067,139.5,8,2,0,3,2,5,2,2,0,0,0
0,0,0,0,0,0.024,2441.107,53,3,0,10,2,1,2,1,0,0.017,0
0,0,0,0,0,0.02,124.333,11,1,0,2,1,1,2,3,1,0,0
0,0,0,0,0,0.1,17,2,1,0,2,1,7,0,1,1,0,0
0,0,0,0,0,0.05,67.75,4,2,0,1,2,7,2,1,0,0,0
12,1,0,0,0,0.05,21,3,3,0,8,2,5,2,2,0,0,0
0,0,0,0,0,0.06,199,5,2,0,2,2,1,2,7,0,0,0
0,0,0,0,0,0.2,0,1,3,0,13,2,6,2,1,0,0.2,0
43.333,4,0,1,0,0.053,1550.369,51,3,0,3,2,7,2,1,0,0.027,17.5
0,0,0,0,0,0.1,34.2,2,2,0,2,2,9,2,1,0,0,0
0,0,0,0,0,0.024,479.8,30,2,0,3,2,6,2,1,1,0.014,0
0,0,0,0,0,0.014,878.5,11,2,0,1,5,5,2,1,0,0,0
0,0,0,0,0,0.022,202.667,9,2,0,2,2,7,2,2,0,0,0
0,0,0,0,0,0.015,669.618,24,2,0,2,2,5,2,3,1,0,0
0,0,0,0,0,0.1,18,2,2,0,6,2,7,2,2,1,0,0
0,0,0,0,0,0.04,223,5,2,0,13,2,6,2,3,0,0,0
78.5,4,0,0,0,0.03,517.5,13,3,0,2,2,1,2,1,0,0.01,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
20,2,0,0,0,0.05,25,2,2,0,2,4,7,0,1,0,0,0
0,0,0,0,0,0.02,95.5,5,3,0,2,2,7,2,3,0,0,0
0,0,0,0,0,0.1,5,2,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.072,1250.5,25,2,0,3,2,6,2,3,0,0.056,0
0,0,0,0,0,0.025,31,2,3,0,3,2,5,2,3,0,0,0
276.867,8,5.744,0,0,0.008,548.883,19,3,0,2,2,6,2,1,1,0,0
48.5,4,0,0,0,0.027,31.5,7,2,0,2,2,1,2,1,0,0,0
0,0,0,1,0,0.028,1690.489,77,3,0,1,2,9,2,6,1,0.012,217.6
0,0,0,0,0,0.033,318.067,16,3,0,1,2,3,2,3,0,0.025,0
720.5,10,0,2,0,0.022,10580.345,220,2,0,1,2,7,2,1,0,0.005,88.725
210.778,5,11.695,3,1,0.032,1887.694,33,3,0,13,2,6,2,3,0,0.009,215
31,2,25.747,0,1,0.019,5321.441,88,3,0,2,2,7,2,1,0,0.017,0
0,1,0,0,0,0.2,0,0,2,0,2,5,6,2,1,1,0.2,0
0,0,0,0,0,0.076,116.5,11,2,0,1,2,1,2,1,0,0.036,0
0,0,0,0,0,0.017,1762.25,24,2,0,1,2,5,2,2,0,0.008,0
23.2,3,0,0,0,0.021,809.433,24,3,0,3,2,0,2,1,1,0.013,0
0,0,0,0,0,0.002,804.043,31,3,0,3,2,4,2,1,0,0,0
0,0,0,0,0,0.03,499.667,20,2,0.6,4,2,6,2,1,0,0.01,0
0,0,0,0,0,0.067,89.333,6,2,0,3,4,5,2,3,0,0,0
313.033,13,3.348,0,0,0.015,3700.496,135,2,0,4,4,6,2,1,0,0.005,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.04,62,6,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.078,591.25,17,3,0,4,3,6,2,8,1,0.041,0
43.4,2,0,2,0,0.03,1279.807,31,1,0,2,1,9,2,3,1,0.007,16.2
100,4,0,0,0,0.009,954.908,18,1,0,2,2,7,2,8,1,0,0
11.5,1,0,0,0,0.011,234.475,10,1,0,2,1,5,2,1,1,0,0
0,0,0,0,0,0.015,2296.25,37,2,0,13,2,7,2,1,0,0,0
0,0,0,0,0,0.05,135.5,4,2,0.6,1,2,2,2,1,0,0,0
9,1,0,2,0,0.017,266.361,13,3,0,2,2,7,2,1,0,0,453
45,3,0,2,0,0.023,600.083,21,2,0,8,2,1,2,3,1,0.004,0
0,0,0,0,0,0.04,86,5,2,0.6,3,2,6,2,1,0,0,0
0,0,0,0,0,0.067,39,3,2,0,11,7,5,2,2,0,0,0
0,0,0,3,0,0.038,339.75,13,2,0,1,2,7,2,9,0,0,195
0,0,0,0,0,0.04,606.786,34,1,0.4,3,1,6,2,1,0,0.018,0
0,0,0,0,0,0.02,123,5,2,0,6,5,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,8,0,8,5,7,0,3,0,0.2,0
0,0,0,0,0,0.052,817.333,24,2,0,1,2,1,2,6,0,0.024,0
0,0,64.124,0,1,0.006,1239.375,36,2,0,2,2,7,0,1,1,0,0
0,0,0,1,0,0.035,1066.376,50,1,0.4,3,1,6,2,1,0,0.014,27.5
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.1,185,4,2,0,20,2,7,2,1,0,0.05,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,2,2,1,0,0,0
0,0,0,0,0,0.028,308.864,24,2,0,2,6,5,2,2,0,0,0
0,0,0,0,0,0.05,232.5,8,4,0,2,2,7,0,1,0,0,0
0,0,10.957,0,1,0.037,297.3,23,2,0,1,2,9,2,3,0,0.014,0
0,0,0,0,0,0.002,738.886,29,3,0,2,2,1,2,6,1,0,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,3,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,1,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,4,1,0,34
0,0,0,0,0,0.01,518.5,20,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0.4,2,2,6,2,1,0,0.2,0
0,0,0,0,0,0.1,44,6,2,0,1,2,5,2,3,0,0.067,0
59.2,4,0,0,0,0.007,1240.007,23,2,0,2,2,9,0,1,0,0,0
0,0,0,0,0,0.02,473.5,10,1,0,2,1,7,0,3,0,0,0
0,0,0,0,0,0.024,2180.5,26,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.02,49.5,4,2,0,3,2,5,2,1,0,0,0
0,0,0,0,0,0.02,183,7,2,0,6,2,6,2,6,0,0,0
0,0,0,0,0,0.1,5,2,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.072,1250.5,25,2,0,3,2,6,2,3,0,0.056,0
0,0,0,0,0,0.025,31,2,3,0,3,2,5,2,3,0,0,0
276.867,8,5.744,0,0,0.008,548.883,19,3,0,2,2,6,2,1,1,0,0
48.5,4,0,0,0,0.027,31.5,7,2,0,2,2,1,2,1,0,0,0
0,0,0,1,0,0.028,1690.489,77,3,0,1,2,9,2,6,1,0.012,217.6
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,3,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,5,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,4,1,0,34
0,0,4.856,0,1,0.034,517.4,13,2,0,20,2,7,2,1,1,0,0
114.8,1,0,0,0,0.018,951.433,10,3,0,1,2,9,2,6,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,3,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,5,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,4,1,0,34
0,0,0,0,0,0.067,116.5,6,2,0,1,2,5,2,4,0,0,0
0,0,0,0,0,0.074,535.776,24,2,0,2,2,1,2,1,0,0.037,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.025,166.083,12,1,0,2,1,7,2,1,1,0.017,0
18,1,20.918,4,1,0.004,4114.083,24,1,0,2,1,5,0,1,0,0,123.5
29,1,0,0,0,0.021,451.933,20,3,0.4,2,2,6,2,1,0,0.014,0
230.107,14,7.61,0,0,0.008,2059.109,52,2,0,13,2,6,2,1,0,0.004,0
0,0,0,0,0,0.044,329,9,2,0,1,2,5,2,3,0,0.022,0
0,0,0,0,0,0.067,471.5,12,1,0,3,1,5,2,6,0,0.017,0
0,0,0,0,0,0.1,17,2,1,0,2,1,7,0,1,0,0,0
0,0,0,0,0,0.05,67.75,4,2,0,1,2,7,2,1,0,0,0
0,0,0,0,0,0.05,256.5,3,3,0,11,2,1,2,3,0,0,0
0,0,0,0,0,0.067,119.5,6,2,0,2,2,7,2,3,0,0,0
0,0,0,0,0,0.1,60,2,3,0,3,2,5,2,3,0,0,0
0,0,10.12,0,1,0.057,139.8,7,3,0,2,2,3,2,3,1,0.09,0
0,0,0,0,0,0.009,3025.333,48,1,0,20,1,0,2,1,0,0.004,0
0,0,0,0,0,0.019,2354.958,56,2,0,2,2,7,0,3,1,0,0
31.1,3,0,0,0,0.005,86.7,2,3,0,10,2,5,2,1,0,0,0
0,0,0,0,0,0.033,511.3,9,3,0,2,2,3,2,1,1,0.023,0
0,0,0,0,0,0.067,369,3,2,0,3,5,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,13,2,5,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,3,0,0.2,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,5,0,0.05,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,4,1,0,34
0,0,0,0,0,0.1,48,2,2,0,1,2,5,2,2,0,0,0
0,0,0,1,0,0.027,565.812,26,1,0,2,1,1,2,8,0,0,0
0,0,0,0,0,0.016,423.183,16,3,0,10,2,7,2,7,0,0.012,0
479.25,5,0,2,0,0.007,1355.483,41,1,0,2,1,1,2,3,1,0,81
0,0,0,1,0,0.031,2389.333,28,2,0,3,2,5,2,1,1,0.017,1220
2,1,0,2,0,0.02,651.031,26,1,0,3,1,4,2,4,0,0,85.5
0,0,0,0,0,0.07,117,5,1,0,2,1,7,2,1,1,0.02,0
671.801,6,7.466,2,0,0.016,1590.417,27,2,0,8,2,1,2,3,0,0.006,484.224
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.25,8,2,0,6,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,6,2,7,2,8,0,0.2,0
140.6,5,0,0,0,0.012,423.5,16,3,0,3,2,0,2,1,1,0.012,0
146.6,8,0,1,0,0.019,8006.695,198,2,0,1,2,3,2,4,0,0.003,18.2
76,4,5.514,0,0,0.024,1936.55,39,4,0,2,1,5,2,3,0,0.005,0
105.5,5,0,0,0,0.001,1403.542,32,8,0,20,13,1,1,9,0,0,0
17,2,0,0,0,0.07,1448.929,30,3,0,13,2,1,2,1,0,0.044,0
0,0,0,0,0,0.1,5,2,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.072,1250.5,25,2,0,3,2,6,2,3,0,0.056,0
0,0,0,0,0,0.025,31,2,3,0,3,2,5,2,3,0,0,0
276.867,8,5.744,0,0,0.008,548.883,19,3,0,2,2,6,2,1,1,0,0
48.5,4,0,0,0,0.027,31.5,7,2,0,2,2,1,2,1,0,0,0
0,0,0,1,0,0.028,1690.489,77,3,0,1,2,9,2,6,1,0.012,217.6
0,0,0,0,0,0.1,5,2,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.072,1250.5,25,2,0,3,2,6,2,3,0,0.056,0
0,0,0,0,0,0.025,31,2,3,0,3,2,5,2,3,0,0,0
276.867,8,5.744,0,0,0.008,548.883,19,3,0,2,2,6,2,1,1,0,0
48.5,4,0,0,0,0.027,31.5,7,2,0,2,2,1,2,1,0,0,0
0,0,0,1,0,0.028,1690.489,77,3,0,1,2,9,2,6,1,0.012,217.6
0,0,0,0,0,0.1,44,6,2,0,1,2,5,2,3,0,0.067,0
59.2,4,0,0,0,0.008,285.7,13,2,0,2,2,9,0,1,1,0,0
0,0,0,0,0,0.024,2576.432,66,2,0,1,2,7,2,1,0,0.003,0
117,2,5.516,1,0,0.025,2815.542,62,2,0,3,10,9,2,3,1,0.009,225
6,1,17.233,0,1,0.025,1065.675,31,2,0,2,2,7,2,4,1,0,0
115.25,8,0,0,0,0.011,2842.208,91,1,0,2,1,7,2,1,0,0.002,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
