Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
201.5,7,0,0,0,0.006,750.167,17,3,0,2,2,5,2,4,0,0,0
0,0,0,0,0,0.022,166,8,2,0,4,5,6,2,1,0,0,0
215,3,56.318,0,1,0.012,1481.429,53,1,0,11,8,7,2,1,1,0.002,0
13,2,0,0,0,0.034,557.25,16,3,0,3,2,7,2,4,0,0.008,0
0,0,0,0,0,0.028,308.864,24,2,0,2,6,5,2,2,0,0,0
0,0,0,0,0,0.047,1799.833,71,2,0.6,6,4,6,2,8,0,0.017,0
413.6,8,1.726,4,0,0.03,5915.689,120,1,0,1,1,7,2,1,0,0.011,225.767
98,2,52.9904,0,1,0.024,1631.117,35,3,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.05,67.5,2,3,0,3,2,7,2,3,0,0,0
0,0,0,0,0,0.067,139.75,7,1,0,2,1,1,2,3,1,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,5,0,0.2,0
0,0,0,0,0,0.05,67.75,4,2,0,1,2,5,2,2,0,0,0
0,0,0,0,0,0.033,283.5,12,2,0,1,10,6,2,1,0,0,0
0,0,0,0,0,0.02,862.792,14,1,0,10,1,7,2,1,0,0.014,0
0,0,0,0,0,0.1,34.2,2,2,0,2,2,9,2,1,0,0,0
140.8,5,0,1,0,0.012,976.483,32,2,0,2,2,8,2,3,1,0,43.6
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,1,0,0,44.5
314.5,4,0,0,0,0.01,3380.625,17,2,0,2,2,7,2,1,0,0,0
45,4,0,0,0,0.01,659.25,20,2,0,2,2,6,2,3,0,0,0
0,0,0,0,0,0.15,53.5,2,3,0,20,3,1,2,1,0,0.05,0
0,0,0,0,0,0.002,738.886,29,3,0,2,2,1,2,6,1,0,0
0,0,10.957,0,1,0.037,297.3,23,2,0,1,2,9,2,3,0,0.014,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,4,0,0.2,0
0,0,0,0,0,0.05,557.167,17,3,0,1,2,5,2,1,0,0.024,0
0,0,0,0,0,0.07,85.25,7,2,0,3,2,1,2,3,0,0.04,0
0,0,0,0,0,0.2,0,1,1,0,1,1,4,2,1,0,0.2,0
0,0,0,0,0,0.044,1331,9,2,0.6,1,2,6,2,3,0,0.022,0
0,0,0,0,0,0.025,96.75,5,3,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.016,1350.583,32,1,0,2,1,5,2,3,1,0,0
42.4,3,0,0,0,0.029,258.3,12,3,0,2,2,7,0,1,1,0,0
0,0,0,0,0,0.1,185,4,2,0,20,2,7,2,1,0,0.05,0
0,0,0,0,0,0.02,256.5,5,1,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.006,589.574,27,3,0,4,2,6,2,3,1,0.007,0
0,0,0,0,0,0.2,0,1,3,0,3,2,6,2,4,0,0.2,0
168,5,0,0,0,0.02,1239.083,31,3,0,13,2,6,2,6,0,0.007,0
0,0,0,0,0,0.02,273.4,10,1,0,3,1,7,2,1,1,0,0
82,2,0,0,0,0.019,919.167,30,2,0.6,3,2,6,2,1,0,0,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,1,0,0.067,0
0,0,0,0,0,0.1,5,2,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.02,73.1,5,2,0,2,2,9,2,6,0,0,0
