Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,172.5,6,2,0,9,2,1,0,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
85,2,68.2,0,0,0.021,1438.667,35,1,0,10,1,7,2,1,0,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
0,0,0,0,0,0.025,438.075,25,1,0.6,3,1,6,2,3,0,0.008,0
0,0,0,0,0,0.1,12,1,1,0,1,1,6,2,4,1,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.04,249,5,2,0,6,2,6,2,1,0,0,0
68.75,4,10.127,0,1,0.019,1183.685,42,3,0,11,2,7,2,1,1,0,0
0,0,0,0,0,0.027,261.75,9,2,0,1,6,2,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
0,0,0,0,0,0.05,100,4,2,0,3,2,5,0,1,0,0,0
530.5,2,0,2,0,0.053,452.25,9,1,0,2,1,1,2,7,0,0.027,9
42,1,0,0,0,0.015,1057,10,3,0,15,2,6,0,8,1,0.022,0
0,0,0,0,0,0.022,297.3,12,2,0,1,2,5,2,3,0,0.007,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
0,0,0,0,0,0.04,672.5,5,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.05,75.5,4,3,0,10,2,7,2,3,0,0,0
0,0,0,0,0,0.04,606.786,34,1,0.4,3,1,6,2,1,0,0.018,0
0,0,0,0,0,0.052,252,9,2,0,3,2,6,2,4,0,0.018,0
1327.875,8,0,2,0,0.012,410.875,23,2,0,2,2,7,2,2,1,0.005,39
0,0,0,0,0,0.008,955.208,27,2,0,2,2,7,2,9,0,0,0
48.5,2,0,0,0,0.027,172.5,6,2,0,9,2,1,0,1,0,0,0
0,0,0,0,0,0.022,171.5,9,2,0,13,2,7,2,2,0,0,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.1,44,6,2,0,1,2,5,2,3,0,0.067,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.01,616.5,20,3,0,3,3,7,0,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
9,1,5,0,0,0.018,1895.5,35,2,0,2,2,1,2,3,0,0,0
158.267,9,16.686,1,0,0.016,2707.059,58,3,0,3,2,1,2,6,0,0.005,158.75
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
166,3,0,0,0,0.03,134,2,3,0.8,2,2,6,2,8,0,0,0
0,0,0,0,0,0.2,0,1,8,0,20,13,1,1,9,0,0.2,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
