Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
239.929,17,2.58,2,0,0.025,1929.186,49,3,0,13,2,1,2,1,0,0.017,60.5
6,1,0,0,0,0.022,51,7,2,0,2,2,6,2,5,1,0,0
0,0,0,0,0,0.2,0,1,1,0,4,1,8,2,1,1,0.2,0
0,0,0,0,0,0.017,246,13,2,0,2,2,7,2,6,1,0,0
392.083,7,0,0,0,0.016,162.833,12,2,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.1,185,4,2,0,20,2,7,2,1,0,0.05,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,2,2,1,0,0,0
0,0,0,0,0,0.028,308.864,24,2,0,2,6,5,2,2,0,0,0
0,0,0,0,0,0.05,232.5,8,4,0,2,2,7,0,1,0,0,0
0,0,10.957,0,1,0.037,297.3,23,2,0,1,2,9,2,3,0,0.014,0
0,0,0,0,0,0.002,738.886,29,3,0,2,2,1,2,6,1,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.25,8,2,0,6,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
48.5,2,0,0,0,0.027,203.275,10,3,0,7,2,5,2,1,0,0,0
0,0,0,0,0,0.007,2614.21,68,2,0,3,2,7,2,1,1,0,0
75,4,0,0,0,0.021,346,15,2,0,11,2,7,2,3,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
0,0,0,0,0,0.033,318.067,16,3,0,1,2,3,2,3,0,0.025,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
210.778,5,11.695,3,1,0.032,1887.694,33,3,0,13,2,6,2,3,0,0.009,215
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
0,0,0,0,0,0.084,1289,5,3,0,13,2,7,2,3,0,0.067,0
551.794,9,0,4,0,0.007,5579.316,94,2,0,2,2,5,2,1,0,0,124.2
0,0,0,0,0,0.055,2213.367,46,3,1,13,2,6,2,3,1,0.035,0
0,0,0,0,0,0.02,2493.5,10,2,0,1,2,5,2,3,0,0,0
100,4,0,0,0,0.009,954.908,18,1,0,2,2,7,2,8,1,0,0
720.5,10,0,2,0,0.022,10580.345,220,2,0,1,2,7,2,1,0,0.005,88.725
0,0,0,0,0,0.04,606.786,34,1,0.4,3,1,6,2,1,0,0.018,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.022,171.5,9,2,0,13,2,7,2,2,0,0,0
31,2,25.747,0,1,0.019,5321.441,88,3,0,2,2,7,2,1,0,0.017,0
0,0,10.911,1,0,0.044,780.5,20,3,0,3,2,3,2,3,0,0.005,3
0,0,0,1,0,0.018,2795.888,50,3,0,2,2,7,2,8,0,0,62
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
0,1,0,0,0,0.2,0,0,2,0,2,5,6,2,1,1,0.2,0
0,0,0,0,0,0.076,116.5,11,2,0,1,2,1,2,1,0,0.036,0
0,0,0,0,0,0.025,113.667,8,2,0,13,2,7,2,4,0,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
0,0,0,0,0,0.075,59,8,2,0.8,13,2,6,2,6,0,0,0
48.5,2,0,0,0,0.027,172.5,6,2,0,9,2,1,0,1,0,0,0
15,2,0,0,0,0.011,1776.083,35,2,0,1,2,1,2,4,0,0,0
0,0,0,0,0,0.025,438.075,25,1,0.6,3,1,6,2,3,0,0.008,0
1347.75,4,0,0,0,0.09,3410.875,22,2,0,2,2,5,2,1,0,0.02,0
21,2,100.64,0,1,0.02,198.625,16,2,0,2,4,7,2,4,1,0.008,0
0,0,0,0,0,0.04,1237,29,3,0,13,2,7,2,1,0,0.033,0
530.5,2,0,2,0,0.053,452.25,9,1,0,2,1,1,2,7,0,0.027,9
0,0,0,0,0,0.055,960,25,2,0.4,11,2,6,2,1,0,0.016,0
0,0,0,0,0,0.022,118.625,11,2,0,1,2,5,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
0,0,0,0,0,0.1,29,2,2,1,2,4,2,2,4,1,0,0
101.643,3,81.758,0,0,0.005,3978.626,137,2,0,1,10,1,2,3,0,0.001,0
