fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
26.739,21.095,2.632,0.318,0.18,-2.864,-14.0,-11.814,7.914,157.816,0
28.744,15.923,2.638,0.389,0.205,13.726,13.01,-6.038,7.964,190.255,0
33.983,12.846,2.642,0.351,0.0,-0.984,15.926,-10.972,0.052,250.831,0
31.927,13.854,2.608,0.488,0.29,-7.0,-17.823,-8.816,73.929,179.667,1
33.919,20.14,3.068,0.27,0.0,-6.824,-25.851,8.678,4.841,189.879,0
27.008,8.711,2.394,0.534,0.294,-21.938,6.862,6.621,12.929,199.979,0
43.892,32.262,3.007,0.164,0.0,-10.967,-24.095,-20.926,2.634,177.721,0
59.851,22.0,3.026,0.229,0.121,-19.092,-32.476,-12.611,7.882,234.842,0
50.892,25.061,3.0,0.141,0.074,-4.66,-12.724,12.898,23.861,157.587,0
22.072,10.939,2.948,0.305,0.149,-12.867,-16.726,11.824,51.0,167.543,1
13.081,10.44,2.16,0.705,0.378,-18.938,-11.958,-7.867,43.0,192.053,1
43.835,34.971,3.32,0.0,0.078,-1.823,-25.711,-13.947,0.972,168.827,0
35.764,14.764,2.528,0.367,0.202,-11.947,-22.05,-10.859,4.853,181.0,0
18.869,10.973,2.541,0.0,0.312,-2.051,5.852,9.098,33.878,105.671,1
42.0,17.914,2.832,0.312,0.167,-33.821,-15.769,8.788,2.719,168.904,0
43.906,15.072,2.924,0.27,0.142,-10.567,32.823,13.197,13.924,192.611,0
34.611,16.738,2.976,0.265,0.165,-3.86,-17.067,-11.202,16.894,209.0,0
18.864,11.056,2.16,0.601,0.355,-1.578,9.0,-8.742,31.053,150.971,0
227.0,77.078,4.136,0.072,0.056,-83.566,-223.066,-27.766,84.633,286.944,1
65.871,14.08,2.856,0.237,0.0,-48.928,-29.524,9.858,15.569,285.813,0
21.291,11.934,2.338,0.593,0.312,0.453,-9.903,-2.958,4.837,147.0,0
21.826,12.726,2.0,0.573,0.301,-13.737,-18.826,-9.99,5.443,180.919,0
17.844,10.859,2.265,0.582,0.317,-0.092,4.895,-7.928,82.093,162.876,0
42.976,18.0,3.053,0.284,0.166,36.972,-25.946,5.068,5.215,173.96,0
100.249,27.069,3.285,0.181,0.093,-47.984,-74.0,-13.849,6.966,277.818,0
25.843,16.868,2.567,0.36,0.183,0.955,-15.826,15.914,16.878,168.0,0
44.914,15.432,2.856,0.258,0.143,9.876,33.827,-10.738,11.849,178.0,0
56.541,24.0,3.061,0.204,0.114,-65.882,32.622,-10.99,4.921,272.914,0
30.841,12.929,2.639,0.394,0.0,-7.944,17.678,9.056,2.858,162.7,0
33.974,14.836,2.857,0.39,0.206,5.056,27.827,-10.813,7.917,198.0,0
17.087,10.0,2.284,0.604,0.315,1.575,-6.115,-4.988,24.726,133.714,0
27.972,12.938,2.566,0.404,0.228,-15.826,-17.917,-8.564,20.892,132.0,0
38.741,19.0,2.761,0.265,0.134,-23.723,-14.621,-8.521,24.817,201.039,0
39.5,16.0,2.851,0.292,0.161,-25.917,-15.824,-11.828,3.914,217.908,0
20.941,7.412,2.141,0.717,0.394,14.935,-10.741,6.839,82.76,194.078,0
54.0,25.874,3.134,0.23,0.115,-31.8,-35.967,19.932,13.811,263.721,1
79.715,21.942,3.373,0.21,0.0,54.723,57.5,11.734,0.001,274.443,0
50.068,19.828,2.818,0.338,0.205,-1.726,24.522,9.974,41.914,123.0,0
25.941,13.962,2.646,0.432,0.238,31.8,16.856,-7.0,3.05,156.631,0
16.976,10.918,2.214,0.61,0.316,-0.824,-8.038,-7.946,14.573,182.731,0
26.454,13.746,2.0,0.482,0.276,-8.128,-10.932,-8.736,4.076,189.832,0
21.157,7.324,2.122,0.769,0.431,1.718,-11.099,7.939,26.975,238.062,1
85.136,30.031,3.352,0.0,0.082,-75.88,-54.912,-18.908,1.313,241.976,0
12.973,11.814,2.303,0.633,0.363,15.0,-9.619,7.971,58.0,166.038,1
29.927,19.0,2.913,0.256,0.146,-9.079,17.522,-10.939,10.576,160.857,0
26.711,17.837,2.678,0.346,0.178,-25.032,-20.061,-12.927,1.0,189.949,0
40.971,17.868,2.848,0.298,0.164,30.824,26.816,-8.0,1.816,202.879,0
20.11,7.128,2.141,0.764,0.0,-14.933,7.057,-4.037,5.634,201.622,0
26.626,9.848,2.749,0.521,0.31,-5.746,-14.744,-6.317,11.857,194.04,0
31.826,15.265,2.624,0.376,0.193,-2.926,-14.892,-3.902,15.921,145.624,0
61.087,22.828,3.027,0.191,0.106,-27.766,-37.0,14.863,8.894,179.904,0
