state_code,bird,lon,lat,lat_zone
31,13,-74.16,41.01,2
49,19,-81.78,38.25,2
26,26,-111.97,48.43,2
22,0,-85.68,44.72,2
10,4,-83.62,32.59,2
25,20,-90.66,33.76,2
37,26,-122.96,44.59,2
27,19,-80.2,35.87,2
6,0,-73.32,41.92,2
8,11,-75.44,38.64,2
26,26,-104.6,47.69,2
27,19,-77.9,34.96,2
2,20,-91.5,34.54,2
1,29,-86.69,33.39,2
23,10,-93.36,45.97,2
2,20,-93.93,35.07,2
0,28,-161.9,65.45,0
22,0,-85.94,42.57,2
26,26,-109.35,48.57,2
34,12,-74.79,41.81,2
38,19,-79.47,39.94,2
22,0,-85.84,42.44,2
7,21,-76.98,38.92,2
3,5,-112.16,33.21,2
27,19,-78.79,34.79,2
6,0,-73.48,41.94,2
45,19,-79.27,37.16,2
17,19,-83.61,37.83,2
37,26,-122.86,42.58,2
28,26,-103.83,47.32,2
28,26,-98.49,46.12,2
46,16,-72.95,44.59,2
41,24,-97.34,43.79,2
37,26,-123.08,45.59,2
29,26,-101.09,40.16,2
31,13,-74.59,39.34,2
4,7,-116.36,35.38,2
6,0,-73.21,41.54,2
41,24,-101.19,45.05,2
8,11,-75.7,38.71,2
16,26,-96.45,39.54,2
25,20,-90.4,31.69,2
27,19,-79.18,36.07,2
16,26,-99.19,37.52,2
47,27,-119.02,48.04,2
9,20,-80.26,26.55,1
33,18,-118.19,40.46,2
46,16,-72.56,44.73,2
34,12,-75.75,43.05,2
50,26,-106.16,42.21,2
41,24,-101.5,45.22,2
14,19,-90.91,39.61,2
30,22,-71.35,43.83,2
27,19,-81.18,36.02,2
3,5,-110.21,34.04,2
17,19,-84.63,36.71,2
19,2,-70.86,41.98,2
47,27,-122.14,45.88,2
44,6,-113.12,37.83,2
23,10,-94.88,44.06,2
23,10,-96.12,48.91,2
8,11,-75.6,39.02,2
34,12,-73.51,43.96,2
33,18,-117.67,39.25,2
18,3,-93.96,32.32,2
36,25,-97.05,36.61,2
29,26,-97.3,42.03,2
36,25,-97.74,34.6,2
8,11,-75.58,38.61,2
11,15,-156.19,20.78,1
26,26,-111.15,46.13,2
9,20,-81.3,29.52,1
16,26,-96.64,39.13,2
6,0,-72.9,41.81,2
19,2,-71.63,42.06,2
44,6,-110.78,37.54,2
27,19,-79.06,35.26,2
29,26,-100.63,40.08,2
14,19,-88.56,38.3,2
19,2,-72.11,42.21,2
9,20,-81.62,29.44,1
44,6,-113.46,40.02,2
41,24,-99.64,43.35,2
4,7,-119.62,34.87,2
6,0,-72.66,41.8,2
8,11,-75.6,38.76,2
36,25,-96.52,35.21,2
45,19,-78.15,38.72,2
18,3,-91.79,30.77,2
39,23,-71.55,41.76,2
17,19,-84.22,38.33,2
23,10,-92.43,47.6,2
15,19,-86.14,39.75,2
21,9,-70.57,43.88,2
22,0,-84.42,42.75,2
21,9,-70.55,44.36,2
29,26,-99.69,40.92,2
0,28,-152.28,68.42,0
43,20,-96.74,29.28,1
44,6,-112.41,39.84,2
47,27,-121.42,48.01,2
2,20,-91.46,34.89,2
21,9,-68.95,47.02,2
28,26,-102.1,46.49,2
33,18,-117.1,41.16,2
8,11,-75.29,38.48,2
9,20,-81.09,28.55,1
18,3,-91.87,31.98,2
39,23,-71.71,41.87,2
23,10,-93.9,47.57,2
49,19,-81.4,38.6,2
30,22,-71.8,44.33,2
15,19,-87.11,38.03,2
26,26,-110.78,47.59,2
14,19,-88.75,40.95,2
49,19,-79.98,38.66,2
22,0,-84.43,42.98,2
16,26,-97.5,38.78,2
16,26,-100.25,39.4,2
10,4,-84.32,32.23,2
50,26,-105.22,42.85,2
14,19,-88.81,41.2,2
38,19,-79.55,40.21,2
34,12,-73.98,43.57,2
10,4,-82.87,34.07,2
39,23,-71.69,41.4,2
32,14,-108.28,35.68,2
25,20,-89.32,30.32,2
7,21,-76.95,38.91,2
45,19,-80.6,36.8,2
8,11,-75.72,38.97,2
28,26,-101.59,47.57,2
47,27,-122.14,45.88,2
27,19,-77.18,35.15,2
8,11,-75.52,38.76,2
25,20,-89.52,32.87,2
33,18,-117.03,39.05,2
28,26,-102.8,47.01,2
0,28,-149.1,63.34,0
49,19,-80.82,39.11,2
18,3,-93.1,30.02,2
4,7,-116.78,35.41,2
16,26,-99.87,38.95,2
14,19,-89.85,41.9,2
9,20,-80.26,26.71,1
8,11,-75.43,38.47,2
41,24,-100.25,43.71,2
1,29,-86.48,31.4,2
42,20,-85.94,36.57,2
29,26,-98.56,42.86,2
32,14,-105.2,34.46,2
10,4,-84.19,30.72,2
28,26,-97.6,46.26,2
8,11,-75.2,38.74,2
17,19,-84.21,38,2
9,20,-80.8,27.52,1
46,16,-72.55,44.4,2
47,27,-119.17,46.24,2
43,20,-97.64,30.53,2
4,7,-119.84,35.27,2
12,13,-92.46,43.02,2
21,9,-69.16,44.04,2
41,24,-97.34,43.1,2
42,20,-83.8,36.35,2
1,29,-87.46,31.14,2
8,11,-75.28,38.7,2
38,19,-77.08,41.38,2
10,4,-83.39,32.78,2
16,26,-97.46,37.32,2
45,19,-76.65,37.35,2
25,20,-88.89,31.04,2
46,16,-73.12,44.21,2
7,21,-77.06,38.97,2
46,16,-72.7,44.68,2
33,18,-114.91,35.25,2
17,19,-85.05,37.83,2
21,9,-69.22,47.22,2
33,18,-117.19,38.67,2
42,20,-85.57,35.96,2
26,26,-105.65,47.85,2
44,6,-109.53,38.06,2
11,15,-155.41,19.3,1
42,20,-85.64,36.14,2
31,13,-74.78,40.23,2
10,4,-83.66,33.51,2
33,18,-117.83,39.56,2
50,26,-104.35,41.64,2
19,2,-72.11,42.32,2
29,26,-97.41,41.18,2
11,15,-155.63,19.64,1
49,19,-80.92,38.17,2
36,25,-96.75,34.55,2
32,14,-107.32,35.11,2
16,26,-99.57,39.44,2
15,19,-85.81,41.62,2
10,4,-84.54,34.67,2
31,13,-74.69,39.33,2
19,2,-71.07,42.6,2
6,0,-72.59,41.42,2
41,24,-102.12,44.24,2
1,29,-85.61,32.46,2
9,20,-82.49,29.46,1
30,22,-71.08,44.14,2
46,16,-72.56,44.52,2
3,5,-112.53,34.15,2
29,26,-101.42,40.85,2
12,13,-92.35,41.8,2
50,26,-108.02,44.2,2
18,3,-91.35,30.37,2
14,19,-90.09,42.06,2
36,25,-98.75,35.11,2
38,19,-76.49,41.35,2
11,15,-155.26,19.77,1
45,19,-78.37,36.71,2
10,4,-84.85,32.82,2
29,26,-103.94,42.72,2
45,19,-76.44,37.73,2
45,19,-80.01,37.67,2
34,12,-77.55,42.48,2
5,17,-107.27,39.64,2
46,16,-72.56,44.52,2
23,10,-93.67,45.64,2
33,18,-114.42,38.74,2
27,19,-80.12,35.05,2
27,19,-78.01,35.44,2
47,27,-121.82,47.07,2
39,23,-71.62,41.51,2
41,24,-98.45,44.74,2
4,7,-120.22,37.21,2
5,17,-102.51,39.05,2
29,26,-99.79,42.17,2
39,23,-71.57,41.85,2
12,13,-91.76,42.68,2
12,13,-94.16,43.41,2
17,19,-85.1,38.36,2
11,15,-155.78,19.23,1
23,10,-94.16,47.93,2
36,25,-99.41,36.25,2
2,20,-90.61,35.88,2
21,9,-68.16,45.8,2
6,0,-72.21,41.55,2
18,3,-92.03,30.58,2
1,29,-86.07,32.77,2
47,27,-118.37,48.33,2
38,19,-78.64,41.25,2
38,19,-79.7,41.19,2
31,13,-74.25,40.28,2
47,27,-122.6,45.68,2
49,19,-81.71,38.62,2
15,19,-86.05,38.06,2
31,13,-74.77,39.94,2
23,10,-93.11,48.18,2
9,20,-81.37,26.4,1
6,0,-72.14,41.74,2
38,19,-78.99,40.43,2
45,19,-77.9,37.51,2
12,13,-95.21,40.69,2
10,4,-84.1,31.89,2
19,2,-71.35,42.58,2
19,2,-71.64,42.36,2
30,22,-71.65,43.24,2
8,11,-75.59,39.04,2
31,13,-74.49,40.48,2
7,21,-76.94,38.87,2
32,14,-107.63,34.85,2
50,26,-110.61,43.99,2
31,13,-74.16,41.01,2
33,18,-114.64,37.66,2
29,26,-101.77,40.13,2
4,7,-119.1,34.94,2
10,4,-84.32,32.19,2
32,14,-106.49,32.75,2
27,19,-81.28,35.98,2
30,22,-71.65,43.03,2
41,24,-97.66,45.13,2
41,24,-102.13,45.37,2
19,2,-71.74,42.3,2
50,26,-105.44,42.79,2
50,26,-108.17,43.28,2
31,13,-74.79,40.53,2
38,19,-78.33,40.25,2
10,4,-84.17,34.32,2
21,9,-70.68,45.15,2
29,26,-101.18,42.8,2
32,14,-105.93,34.75,2
25,20,-88.71,31.15,2
19,2,-72.58,42.37,2
30,22,-71.14,44.42,2
11,15,-155.9,19.43,1
49,19,-80.38,38.9,2
50,26,-108.43,41.64,2
47,27,-122.13,47.9,2
