state_code,bird,lon,lat,lat_zone
10,4,-84.09,32.1,2
30,22,-71.21,44.35,2
16,26,-99.54,39.08,2
27,19,-76.93,34.8,2
44,6,-112.83,39.77,2
12,13,-92.4,42.92,2
9,20,-82.09,28.58,1
37,26,-123.86,44.25,2
26,26,-104.09,46.78,2
17,19,-86.92,36.77,2
42,20,-87.54,35.25,2
32,14,-106.7,34.91,2
46,16,-72.56,44.8,2
15,19,-85.54,38.95,2
10,4,-84.06,32.1,2
21,9,-70.83,44.96,2
34,12,-76.21,43.22,2
17,19,-83.11,37.72,2
15,19,-85.42,39.17,2
15,19,-85.66,39.06,2
33,18,-114.19,38.4,2
39,23,-71.4,41.75,2
25,20,-89.47,33.64,2
16,26,-97.37,37.57,2
19,2,-71.07,42.6,2
28,26,-98.26,47.29,2
14,19,-88.25,41.63,2
1,29,-87.39,32.02,2
45,19,-78.36,37.35,2
12,13,-94.99,42.74,2
12,13,-93.03,40.94,2
19,2,-71.74,42.15,2
25,20,-89.06,34.18,2
16,26,-96.28,39.55,2
36,25,-95.95,35.8,2
18,3,-93.46,29.81,1
3,5,-113.5,35.75,2
37,26,-123.03,43.16,2
6,0,-73.36,41.86,2
3,5,-111.08,35.97,2
9,20,-80.76,26.14,1
14,19,-90.2,40.66,2
28,26,-103.83,46.6,2
25,20,-88.47,32.05,2
44,6,-112.57,40.37,2
41,24,-101.19,45.05,2
18,3,-91.57,31.59,2
1,29,-86.47,31.01,2
7,21,-77.04,38.96,2
46,16,-72.95,44.24,2
47,27,-121.44,46.83,2
26,26,-113.94,46.54,2
37,26,-123.37,43.19,2
46,16,-72.7,44.37,2
15,19,-86.8,40.37,2
36,25,-98.67,35.05,2
0,28,-152.97,57.91,2
38,19,-78.29,40.61,2
30,22,-71.07,43.45,2
16,26,-96.2,38.16,2
34,12,-77.17,43.19,2
0,28,-160.05,68.33,0
18,3,-91.63,31.53,2
25,20,-88.99,31.27,2
3,5,-110.05,35.43,2
10,4,-84.14,31.08,2
46,16,-72.7,44.94,2
11,15,-155.84,19.7,1
41,24,-101.74,43.99,2
47,27,-118.37,48.33,2
23,10,-94.09,45.09,2
39,23,-71.52,41.43,2
11,15,-155.78,19.42,1
33,18,-116.11,39.15,2
2,20,-92.88,33.23,2
45,19,-79.13,37.94,2
32,14,-107.63,34.85,2
19,2,-72.91,42.4,2
26,26,-108.1,46.31,2
17,19,-85.06,37.67,2
37,26,-117.78,45.96,2
38,19,-77.61,41.77,2
16,26,-96.2,38.69,2
29,26,-103.68,42.74,2
37,26,-119.78,45.18,2
42,20,-83.81,35.82,2
31,13,-74.42,39.54,2
17,19,-83.58,37.65,2
21,9,-69.71,46.52,2
32,14,-104.04,32.98,2
47,27,-118.27,46.07,2
15,19,-86.01,40.16,2
15,19,-87.37,39.53,2
29,26,-103.89,41.58,2
19,2,-72.73,42.17,2
15,19,-87.36,38.4,2
25,20,-90.97,32.17,2
17,19,-86.24,37.37,2
50,26,-110.02,42.98,2
39,23,-71.5,41.45,2
12,13,-91.76,40.75,2
47,27,-117.33,46.04,2
5,17,-102.54,39.33,2
50,26,-106.16,42.21,2
50,26,-104.41,44.51,2
45,19,-78.58,37.67,2
39,23,-71.65,41.42,2
18,3,-90.48,30,1
18,3,-91.63,32.69,2
6,0,-73.43,41.69,2
45,19,-79.21,37.4,2
33,18,-115.36,41.25,2
30,22,-71.16,45.24,2
6,0,-73.09,41.98,2
1,29,-87.95,33.65,2
47,27,-117.3,48.2,2
31,13,-74.37,39.68,2
5,17,-107.98,38.63,2
12,13,-94.79,40.84,2
26,26,-110.29,47.84,2
23,10,-94.96,43.84,2
44,6,-111.97,40.68,2
30,22,-71.15,43.46,2
29,26,-101.37,40.48,2
21,9,-68.29,46.35,2
2,20,-92.03,34.67,2
9,20,-82.42,27.53,1
6,0,-72.18,41.87,2
10,4,-83.02,34,2
19,2,-71.81,42.19,2
4,7,-120.73,35.4,2
5,17,-104.92,38.55,2
9,20,-82.11,28.54,1
25,20,-89.57,34.62,2
3,5,-112.16,34.46,2
43,20,-99.01,30.26,2
7,21,-77.05,38.97,2
7,21,-76.98,38.93,2
7,21,-77.04,38.9,2
50,26,-110.92,44.79,2
25,20,-89.12,34.69,2
29,26,-101.39,40.14,2
34,12,-74.26,44.78,2
43,20,-100.07,33.14,2
32,14,-103.9,33.53,2
30,22,-71.35,43.26,2
22,0,-83.59,43.13,2
26,26,-112.54,48.8,2
41,24,-98.45,43.03,2
42,20,-84.32,35.81,2
19,2,-71.35,42.58,2
17,19,-83.48,38.33,2
28,26,-98.41,48.93,2
9,20,-81.33,28.45,1
28,26,-102.8,46.28,2
0,28,-154.63,62.38,0
19,2,-72.39,42.26,2
6,0,-72.68,41.93,2
21,9,-69.16,44.04,2
37,26,-122.96,45.01,2
34,12,-77.23,42.82,2
4,7,-116.78,35.41,2
9,20,-81.44,28.74,1
39,23,-71.71,41.36,2
15,19,-86.9,41.21,2
19,2,-71.21,42.05,2
31,13,-74.79,39.81,2
17,19,-84.46,38.49,2
21,9,-70.52,45.5,2
23,10,-96.55,46.48,2
12,13,-94.34,41.17,2
42,20,-87.67,35.22,2
2,20,-92.51,34.08,2
0,28,-153.16,63.24,0
39,23,-71.52,41.67,2
17,19,-83.61,36.93,2
25,20,-89.17,32.82,2
41,24,-99.24,45.24,2
18,3,-92.69,31.75,2
8,11,-75.56,38.57,2
27,19,-79.06,34.96,2
3,5,-109.33,36.54,2
41,24,-103.78,43.6,2
11,15,-155.72,19.83,1
28,26,-103.24,48.98,2
45,19,-78.47,39.09,2
39,23,-71.57,41.75,2
19,2,-72.39,42.37,2
49,19,-80.6,38.33,2
45,19,-77.89,38.91,2
42,20,-85.29,35.84,2
33,18,-115.58,41.57,2
4,7,-117.02,35.19,2
5,17,-108.13,37.26,2
28,26,-99.34,46.38,2
21,9,-69.16,45.08,2
1,29,-85.54,32.5,2
39,23,-71.77,41.37,2
37,26,-118.78,42.17,2
34,12,-73.85,41.99,2
15,19,-85.04,40.4,2
41,24,-103.63,44.75,2
5,17,-106.34,37.36,2
6,0,-73.32,41.47,2
30,22,-71.54,43.31,2
18,3,-91.7,31.9,2
34,12,-75.03,44.14,2
5,17,-102.81,39.53,2
14,19,-88.62,39.41,2
39,23,-71.4,41.74,2
43,20,-99.44,32.55,2
1,29,-85.16,32.78,2
8,11,-75.69,39.67,2
16,26,-98.91,37.94,2
31,13,-74.79,39.81,2
47,27,-121.37,46.61,2
38,19,-76.05,40.54,2
15,19,-86.1,40.46,2
49,19,-80.02,38.36,2
18,3,-93.01,31.47,2
31,13,-74.74,39.55,2
1,29,-87.13,33.41,2
37,26,-117.36,45.67,2
0,28,-153.37,57.32,2
21,9,-69.39,45.75,2
46,16,-72.64,44.13,2
42,20,-84.31,36.06,2
12,13,-95.21,42.15,2
15,19,-86.23,38.72,2
25,20,-90.08,31.89,2
21,9,-70.91,43.95,2
8,11,-75.5,38.63,2
33,18,-116.56,41.85,2
3,5,-110.78,34.76,2
33,18,-115.08,35.71,2
4,7,-120.57,35.14,2
6,0,-73.17,41.82,2
10,4,-82.41,31.31,2
2,20,-91.7,34,2
3,5,-113.36,32.07,2
5,17,-107.13,38.41,2
7,21,-77.01,38.88,2
25,20,-90.6,32.5,2
27,19,-80.78,35.23,2
31,13,-74.15,40.96,2
25,20,-90.04,33.02,2
5,17,-105.25,38.61,2
49,19,-79.71,38.79,2
34,12,-73.75,41.29,2
44,6,-112.14,40.1,2
27,19,-77.65,35.46,2
26,26,-104.27,47.15,2
12,13,-95.21,40.77,2
27,19,-78.77,35.7,2
39,23,-71.77,41.37,2
22,0,-83.24,43.73,2
27,19,-76.31,36.4,2
5,17,-102.62,39.6,2
22,0,-83.45,44.62,2
8,11,-75.49,38.98,2
47,27,-120.29,47.94,2
31,13,-74.63,40.57,2
3,5,-109.16,35.12,2
27,19,-77.07,35.5,2
2,20,-92.88,34.97,2
22,0,-86.87,46.33,2
31,13,-74.66,40.43,2
50,26,-104.37,44.56,2
28,26,-101.99,47.47,2
16,26,-101.2,39.87,2
44,6,-111.47,40.9,2
34,12,-74.36,44.4,2
34,12,-75.47,43.95,2
33,18,-115.82,39.77,2
42,20,-83.8,36.26,2
34,12,-74.39,41.98,2
4,7,-119.12,38.3,2
36,25,-97.01,36.28,2
36,25,-98.69,35.02,2
41,24,-98.95,44.55,2
34,12,-77.14,42.63,2
23,10,-93.6,45.72,2
49,19,-80.48,39.53,2
30,22,-71.65,43.84,2
37,26,-121.22,42.6,2
2,20,-92.52,36.39,2
8,11,-75.46,38.6,2
50,26,-104.11,41.66,2
10,4,-83.11,31.22,2
3,5,-111.77,33.69,2
43,20,-102.41,35.5,2
42,20,-85.43,36.38,2
43,20,-102.38,34.85,2
32,14,-105.25,36.3,2
29,26,-98.49,42.88,2
34,12,-74.79,41.64,2
36,25,-99.38,35.66,2
50,26,-110.81,44.43,2
21,9,-69.43,46.4,2
0,28,-158.07,68.29,0
39,23,-71.69,41.62,2
50,26,-110.16,41.14,2
15,19,-85.56,41.38,2
11,15,-155.57,19.15,1
11,15,-155.45,19.17,1
27,19,-80.78,35.28,2
43,20,-95.96,31.46,2
17,19,-85.86,37.67,2
42,20,-88.73,35.85,2
