state_code,bird,lon,lat,lat_zone
4,7,-122.45,41.92,2
3,5,-113.56,32.42,2
21,9,-70.02,44.89,2
10,4,-83.39,32.78,2
37,26,-119.87,43.34,2
0,28,-152.42,63.63,0
37,26,-121.99,43.57,2
0,28,-150.14,68.86,0
0,28,-164.68,65.46,0
21,9,-68.29,46.98,2
31,13,-74.71,40.49,2
7,21,-77.04,38.9,2
22,0,-84.31,43.36,2
27,19,-78.73,35.39,2
32,14,-106.59,34.06,2
25,20,-90.38,33.54,2
47,27,-120.84,47.35,2
12,13,-95.04,43.26,2
44,6,-111.81,40.02,2
28,26,-102.12,46.51,2
47,27,-119.51,46.93,2
30,22,-71.61,44.73,2
27,19,-78.03,35.25,2
11,15,-155.84,19.7,1
43,20,-97.11,31.29,2
17,19,-84.58,37.52,2
37,26,-120.95,45.49,2
18,3,-91.35,32.67,2
28,26,-98.02,47.35,2
2,20,-92.47,35.98,2
21,9,-69.48,45.55,2
16,26,-96.2,38.69,2
8,11,-75.68,38.85,2
9,20,-81.2,28.7,1
32,14,-106.96,35.08,2
43,20,-99.36,33.61,2
41,24,-100.31,45.59,2
34,12,-73.55,44.67,2
25,20,-89.45,30.77,2
50,26,-108.82,42.29,2
8,11,-75.57,39.07,2
32,14,-107.03,35.79,2
17,19,-83.48,38.33,2
43,20,-97.31,30.49,2
4,7,-121.8,36.92,2
10,4,-83.74,34.85,2
39,23,-71.77,41.97,2
46,16,-73.18,44.67,2
16,26,-100.51,38.12,2
39,23,-71.48,41.83,2
9,20,-81.62,29.44,1
38,19,-78.99,41.06,2
44,6,-112.41,38.02,2
16,26,-98.98,38.23,2
21,9,-69.19,44.77,2
19,2,-71.55,42.61,2
50,26,-105.51,42.85,2
41,24,-98.12,45.12,2
4,7,-118.15,36.49,2
26,26,-104.79,48.89,2
36,25,-97.67,36.4,2
5,17,-102.61,40.54,2
29,26,-101.16,41.12,2
0,28,-142.46,65.5,0
50,26,-109.96,42.91,2
16,26,-101.5,37.86,2
16,26,-99.36,38.89,2
11,15,-155.45,19.17,1
19,2,-71.5,42.58,2
9,20,-81.09,28.57,1
41,24,-99.3,43.91,2
4,7,-118.38,34.56,2
3,5,-109.12,32.99,2
22,0,-84.56,43.59,2
32,14,-108.19,32.62,2
34,12,-75.76,44.34,2
39,23,-71.75,41.62,2
27,19,-77.73,36.09,2
3,5,-109.66,34.69,2
50,26,-108.71,43.89,2
43,20,-101.91,31.34,2
31,13,-74.18,40.76,2
38,19,-76.14,40.78,2
36,25,-98.75,35.88,2
2,20,-93.97,33.07,2
2,20,-92.56,33.25,2
25,20,-90.24,31.11,2
9,20,-81.42,29.18,1
12,13,-95.25,41.08,2
21,9,-69.14,47.05,2
26,26,-110.57,46.32,2
23,10,-93.44,47.77,2
0,28,-160.21,61.73,0
8,11,-75.58,39.01,2
15,19,-85.42,39.9,2
37,26,-118.39,42.4,2
18,3,-93.53,29.84,1
41,24,-98.69,44.61,2
21,9,-69.3,46.72,2
23,10,-95.6,46.67,2
31,13,-74.91,40.86,2
30,22,-71.65,43.06,2
45,19,-78.39,37.06,2
36,25,-97.22,35.03,2
0,28,-157.52,68.74,0
49,19,-80.02,38.17,2
12,13,-94.55,42.91,2
7,21,-77.01,38.86,2
41,24,-103.58,43.89,2
10,4,-82.24,32.69,2
11,15,-155.48,19.27,1
45,19,-79.58,37.36,2
21,9,-68.2,47.32,2
23,10,-93.71,47.63,2
44,6,-110.76,40.79,2
39,23,-71.63,41.7,2
19,2,-71.5,42.4,2
14,19,-89.18,40.18,2
25,20,-90.36,34.19,2
4,7,-118.38,34.56,2
45,19,-77.77,36.96,2
3,5,-109.07,36.29,2
5,17,-102.38,40.45,2
46,16,-72.54,43.3,2
14,19,-89.02,37.79,2
32,14,-107.03,34.49,2
8,11,-75.46,39.27,2
0,28,-154.11,62.69,0
29,26,-97.37,41.45,2
26,26,-105.2,48.72,2
36,25,-96.3,36.71,2
14,19,-89.8,42.23,2
27,19,-81.54,35.31,2
8,11,-75.72,38.97,2
44,6,-110.41,40.7,2
50,26,-104.37,44.56,2
2,20,-92.78,36.33,2
4,7,-119.84,37.07,2
12,13,-95.53,41.58,2
45,19,-79.39,38.17,2
31,13,-74.95,40.46,2
29,26,-98.06,40.31,2
9,20,-80.71,26.71,1
33,18,-117.98,40.42,2
4,7,-122.39,38.58,2
42,20,-84.21,35.57,2
4,7,-121.93,37.56,2
42,20,-86.7,35.21,2
32,14,-106.89,34.19,2
30,22,-71.45,43.72,2
4,7,-121.68,37.8,2
33,18,-116.41,39.45,2
9,20,-81.12,27.47,1
15,19,-86.04,40.33,2
4,7,-119.29,34.86,2
43,20,-100.28,33.68,2
1,29,-87.27,34.33,2
32,14,-107.56,35.66,2
49,19,-79.64,39.17,2
25,20,-89.52,34.96,2
9,20,-81.97,26.55,1
26,26,-104.08,45.86,2
21,9,-70.33,43.95,2
7,21,-77.03,38.82,2
36,25,-96.73,35.49,2
14,19,-88.62,40.49,2
14,19,-88.88,41.51,2
10,4,-83.66,33.51,2
25,20,-88.99,31.27,2
29,26,-96.67,42.11,2
14,19,-88.59,38.84,2
11,15,-155.48,19.82,1
42,20,-89.2,36.1,2
38,19,-78.06,40.99,2
19,2,-72.5,42.18,2
5,17,-104.06,39.42,2
10,4,-83.3,31.46,2
7,21,-77.06,38.94,2
8,11,-75.69,39.28,2
23,10,-95.14,46.24,2
23,10,-94.96,44.44,2
47,27,-120.39,46.23,2
37,26,-121.65,44.97,2
46,16,-72.96,43.78,2
5,17,-105.56,37.63,2
42,20,-83.79,36.08,2
27,19,-77.03,36.11,2
36,25,-97.86,34.89,2
10,4,-83.04,33.29,2
18,3,-92.72,32.63,2
11,15,-155.26,19.74,1
42,20,-88.82,36.14,2
31,13,-74.95,40.93,2
10,4,-84.87,31.87,2
1,29,-85.08,32.44,2
19,2,-71.03,42.39,2
2,20,-92.59,36.07,2
2,20,-91.18,35.11,2
25,20,-89.47,31.82,2
29,26,-100.86,42.62,2
11,15,-155.72,19.73,1
39,23,-71.77,41.86,2
3,5,-109.2,35.33,2
6,0,-73.43,41.72,2
4,7,-117.6,34.89,2
49,19,-80.81,39.2,2
11,15,-155.72,19.26,1
22,0,-85.78,42.96,2
19,2,-72.11,42.43,2
41,24,-102.84,45.89,2
25,20,-89.32,31.62,2
42,20,-87.56,36.04,2
30,22,-71.68,42.93,2
30,22,-71.37,43.9,2
16,26,-98.11,39.43,2
1,29,-87.57,33.7,2
50,26,-110.98,41.7,2
32,14,-108.18,34.74,2
41,24,-100.91,45.47,2
2,20,-92.13,35.01,2
16,26,-96.2,38.16,2
46,16,-72.46,43.26,2
14,19,-88.19,37.99,2
7,21,-77.06,38.94,2
10,4,-83.77,34.49,2
32,14,-106.94,32.91,2
7,21,-76.95,38.91,2
9,20,-81.22,28.94,1
34,12,-74.84,41.85,2
2,20,-92.3,33.29,2
17,19,-85.35,37.18,2
36,25,-97.34,36.45,2
12,13,-94.83,41.98,2
27,19,-80.78,35.23,2
8,11,-75.67,39.47,2
17,19,-87.31,36.81,2
9,20,-81.97,27.48,1
14,19,-89.45,41.15,2
2,20,-92.88,35.89,2
36,25,-96.63,36.82,2
46,16,-73.18,44.68,2
44,6,-109.35,40.86,2
14,19,-90.4,39.74,2
2,20,-90.45,35.71,2
2,20,-91.23,35.26,2
0,28,-158.06,67.68,0
7,21,-77.02,38.95,2
32,14,-108.5,35.48,2
29,26,-99.72,41.31,2
50,26,-105.66,41.74,2
42,20,-86.12,35.39,2
29,26,-100.63,42.22,2
2,20,-91.99,33.79,2
11,15,-155.18,19.87,1
3,5,-110.19,31.85,2
19,2,-71.5,42.7,2
44,6,-109.51,40.79,2
45,19,-79.89,37.89,2
41,24,-97.48,45.35,2
21,9,-69.33,44.93,2
32,14,-104.63,35.28,2
46,16,-72.54,43.58,2
36,25,-98.49,35.88,2
5,17,-104.92,38.29,2
38,19,-77.33,40.67,2
18,3,-92.77,31.84,2
5,17,-105.56,38.86,2
4,7,-117.22,34.93,2
3,5,-109.16,35.12,2
39,23,-71.69,41.88,2
9,20,-81.69,30.61,2
34,12,-74.85,43.23,2
25,20,-90.66,33.05,2
45,19,-79.21,36.96,2
45,19,-78.67,36.79,2
45,19,-77.82,37.8,2
16,26,-98.74,37.11,2
49,19,-79.49,38.59,2
42,20,-89.51,35.79,2
17,19,-83.09,38,2
18,3,-92.02,30.02,2
34,12,-77.46,42.58,2
47,27,-120.52,45.93,2
41,24,-97.51,42.9,2
23,10,-94.18,44.83,2
36,25,-97.05,36.61,2
1,29,-86.47,31.47,2
33,18,-115.18,40.33,2
30,22,-71.24,44.02,2
27,19,-80.39,35.4,2
17,19,-84.76,38.87,2
12,13,-94.8,41.34,2
25,20,-89.12,34.59,2
4,7,-117.43,34.57,2
34,12,-73.55,44.82,2
14,19,-88.36,42.07,2
43,20,-97.11,32.91,2
2,20,-93.22,34.62,2
23,10,-95.44,48.64,2
26,26,-104.14,47.69,2
19,2,-72.31,42.58,2
29,26,-97.5,40.09,2
26,26,-108.48,46.35,2
1,29,-86.53,33.41,2
41,24,-101.01,44.64,2
19,2,-70.79,42.72,2
28,26,-98.02,46.81,2
38,19,-79.11,40.72,2
7,21,-77.04,38.93,2
32,14,-105.64,35.97,2
36,25,-98.46,35.12,2
6,0,-73.07,41.73,2
29,26,-97.27,42.27,2
21,9,-69.19,44.8,2
9,20,-80.71,28.09,1
14,19,-90.21,39.34,2
5,17,-104.51,38.85,2
1,29,-85.74,33.6,2
11,15,-155.21,19.67,1
23,10,-93.36,45.09,2
42,20,-88.55,36.27,2
21,9,-69.49,45.13,2
19,2,-71.74,42.3,2
31,13,-74.91,40.82,2
37,26,-123.38,45.07,2
6,0,-72.21,41.43,2
7,21,-77.04,38.96,2
32,14,-104.52,34.15,2
18,3,-93.42,30.47,2
12,13,-95.25,41.08,2
29,26,-97.13,41.12,2
7,21,-77.03,38.84,2
39,23,-71.71,41.87,2
16,26,-99.33,38.89,2
46,16,-72.92,44.3,2
12,13,-93.34,42.71,2
2,20,-90.49,35.02,2
45,19,-78.25,36.66,2
5,17,-107.98,38.12,2
46,16,-73.28,44.69,2
2,20,-92.47,34.83,2
45,19,-78.58,38.6,2
9,20,-82.74,28.09,1
16,26,-97.53,38.03,2
14,19,-90.09,42.06,2
16,26,-96.8,37.37,2
34,12,-73.61,42.53,2
46,16,-72.7,44.64,2
3,5,-110.76,34.99,2
47,27,-121.82,47.07,2
23,10,-96.38,46.14,2
49,19,-80.6,38.33,2
3,5,-110.96,34.42,2
32,14,-106.89,34.75,2
27,19,-77.37,35.48,2
39,23,-71.78,41.41,2
30,22,-71.21,44.38,2
22,0,-85.84,43.51,2
44,6,-110.78,37.54,2
34,12,-74.36,44.82,2
5,17,-105.19,40.29,2
27,19,-78.53,34.13,2
31,13,-74.79,40.97,2
49,19,-80.42,38.1,2
15,19,-86.9,40.06,2
6,0,-73.35,41.67,2
7,21,-77.01,38.89,2
1,29,-87.42,34.26,2
12,13,-95.01,42.71,2
9,20,-81.26,28.69,1
22,0,-83.53,45.97,2
32,14,-106.5,36.05,2
3,5,-109.33,36.54,2
41,24,-103.58,43.89,2
47,27,-120.79,48.19,2
8,11,-75.59,39.13,2
47,27,-121.25,47.06,2
18,3,-93.15,31.23,2
42,20,-89.66,35.45,2
33,18,-116.5,39.88,2
34,12,-74.63,41.59,2
9,20,-80.8,27.52,1
25,20,-89.52,32.87,2
41,24,-100.91,45.47,2
9,20,-81.22,28.2,1
19,2,-72.71,42.22,2
38,19,-76.23,40.16,2
3,5,-110.27,31.55,2
46,16,-73.16,43.18,2
1,29,-86.54,34.56,2
28,26,-102.83,46.01,2
19,2,-71.21,42.69,2
38,19,-77.36,40.36,2
42,20,-85.71,35.44,2
