,age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month,real_identifier
58,46.0,1.0,0.0,0.0,19.0,4.0,12.0,9.0,5.0,0.0,0.0,492.876,246.0,14.1958,0
59,27.0,2.0,1.0,1.0,16.0,7.0,2.0,6.0,14.0,1.0,0.0,857.419,428.0,25.8932,0
60,38.0,2.0,0.0,0.0,12.0,20.0,14.0,18.0,7.0,1.0,0.0,3056.1111,1421.5,18.2351,0
61,29.0,1.0,0.0,0.0,14.0,11.0,22.0,6.0,20.0,0.0,0.0,2139.4286,987.5,12.4563,0
62,44.0,2.0,0.0,1.0,9.0,18.0,13.0,21.0,16.0,1.0,0.0,3968.3333,1918.5,20.1188,0
63,35.0,1.0,0.0,0.0,17.0,12.0,8.0,14.0,22.0,1.0,0.0,2491.1111,1185.5,15.6789,0
64,48.0,2.0,0.0,0.0,10.0,16.0,19.0,11.0,15.0,0.0,0.0,3219.4444,1539.5,22.4567,0
65,31.0,1.0,0.0,0.0,13.0,9.0,20.0,5.0,18.0,0.0,0.0,1918.6667,911.5,10.9876,0
66,42.0,2.0,0.0,1.0,11.0,14.0,17.0,20.0,12.0,1.0,0.0,4521.1111,2156.5,25.1234,0
67,39.0,1.0,0.0,0.0,16.0,13.0,10.0,19.0,14.0,1.0,0.0,2789.4444,1329.5,19.8765,0
68,53.0,2.0,0.0,0.0,15.0,10.0,21.0,12.0,17.0,0.0,0.0,3438.8889,1649.5,24.5678,0
69,46.0,1.0,0.0,1.0,12.0,19.0,16.0,13.0,11.0,1.0,0.0,4198.3333,2019.5,28.9012,0
70,41.0,2.0,0.0,0.0,12.0,8.0,20.0,14.0,9.0,0.0,0.0,1187.42,987.0,11.23,0
71,28.0,1.0,0.0,0.0,16.0,13.0,7.0,22.0,1.0,0.0,0.0,654.19,421.0,25.98,0
72,39.0,2.0,0.0,0.0,4.0,12.0,18.0,9.0,20.0,1.0,0.0,1439.85,1123.0,6.54,0
73,50.0,1.0,4.0,0.0,19.0,10.0,15.0,8.0,21.0,0.0,0.0,2012.19,1321.0,19.85,0
74,29.0,2.0,0.0,0.0,11.0,14.0,5.0,16.0,22.0,0.0,0.0,829.41,623.0,28.19,0
75,44.0,2.0,0.0,0.0,7.0,19.0,13.0,10.0,18.0,1.0,0.0,1651.92,1309.0,8.25,0
76,36.0,1.0,0.0,0.0,20.0,9.0,17.0,12.0,6.0,0.0,0.0,1419.81,1092.0,13.42,0
77,48.0,2.0,4.0,0.0,14.0,11.0,24.0,5.0,16.0,0.0,0.0,2369.14,1864.0,22.15,0
78,31.0,1.0,0.0,0.0,8.0,20.0,9.0,15.0,13.0,0.0,0.0,1032.59,819.0,32.11,0
79,42.0,2.0,0.0,0.0,5.0,16.0,22.0,11.0,14.0,1.0,0.0,1762.35,1431.0,9.85,0
80,38.0,1.0,0.0,0.0,12.0,9.0,7.0,22.0,10.0,1.0,0.0,2431.1294,1200.0,8.1998,0
81,29.0,2.0,0.0,0.0,15.0,11.0,8.0,20.0,14.0,0.0,0.0,3819.4493,2500.0,4.5389,0
82,41.0,1.0,0.0,0.0,9.0,7.0,24.0,12.0,18.0,0.0,0.0,4987.1351,3200.0,7.3514,0
83,36.0,2.0,0.0,0.0,10.0,13.0,9.0,19.0,11.0,1.0,0.0,2758.1962,1800.0,5.4219,0
84,50.0,1.0,0.0,0.0,11.0,10.0,8.0,21.0,16.0,0.0,0.0,4119.0918,2800.0,9.0134,0
85,32.0,2.0,0.0,0.0,14.0,12.0,6.0,18.0,13.0,0.0,0.0,2919.3314,2000.0,6.2762,0
86,48.0,1.0,0.0,0.0,8.0,14.0,10.0,20.0,12.0,1.0,0.0,3519.4849,2400.0,8.5421,0
87,35.0,2.0,0.0,0.0,13.0,9.0,11.0,19.0,15.0,0.0,0.0,4229.1911,3000.0,5.8139,0
88,46.0,1.0,0.0,0.0,12.0,8.0,9.0,22.0,10.0,0.0,0.0,4839.2479,3200.0,7.0998,0
89,33.0,2.0,0.0,0.0,11.0,13.0,7.0,20.0,14.0,1.0,0.0,3129.3953,2200.0,6.4578,0
90,38.0,2.0,0.0,0.0,19.0,11.0,9.0,20.0,13.0,1.0,0.0,1188.4191,421.0,23.4191,0
91,41.0,2.0,0.0,0.0,7.0,17.0,10.0,22.0,12.0,0.0,0.0,2751.0099,1200.0,10.0099,0
92,25.0,2.0,0.0,0.0,15.0,9.0,8.0,19.0,11.0,0.0,0.0,813.2019,250.0,5.2019,0
93,35.0,2.0,0.0,0.0,18.0,14.0,6.0,21.0,10.0,1.0,0.0,3467.1094,1600.0,28.1094,0
94,39.0,2.0,0.0,0.0,12.0,16.0,7.0,20.0,9.0,0.0,0.0,1918.5818,900.0,18.5818,0
95,26.0,2.0,0.0,0.0,11.0,15.0,9.0,18.0,8.0,0.0,0.0,658.9017,220.0,4.9017,0
96,42.0,2.0,0.0,0.0,9.0,13.0,11.0,19.0,7.0,1.0,0.0,4121.3987,2000.0,31.3987,0
97,30.0,1.0,0.0,0.0,17.0,12.0,10.0,16.0,9.0,0.0,0.0,2849.4181,1400.0,12.4181,0
98,36.0,2.0,0.0,0.0,14.0,10.0,8.0,17.0,11.0,1.0,0.0,2319.6623,1000.0,19.6623,0
99,24.0,2.0,0.0,0.0,13.0,9.0,12.0,15.0,10.0,0.0,0.0,753.9142,250.0,5.9142,0
100,38.0,1.0,0.0,0.0,7.0,12.0,22.0,1.0,8.0,1.0,0.0,5814.1234,1200.0,16.4567,0
101,29.0,1.0,0.0,0.0,18.0,5.0,14.0,9.0,2.0,0.0,0.0,8192.4567,2500.0,11.2345,0
102,58.0,1.0,0.0,0.0,4.0,16.0,13.0,20.0,6.0,1.0,0.0,4732.1987,900.0,20.1234,0
103,35.0,1.0,0.0,0.0,19.0,3.0,10.0,12.0,24.0,0.0,0.0,6271.9821,1800.0,14.5678,0
104,48.0,1.0,0.0,0.0,2.0,11.0,5.0,16.0,22.0,1.0,0.0,3519.8765,800.0,18.9012,0
105,61.0,1.0,0.0,0.0,9.0,6.0,18.0,7.0,1.0,0.0,0.0,10342.1234,10000.0,3.4567,0
106,42.0,1.0,0.0,0.0,15.0,9.0,21.0,8.0,13.0,1.0,0.0,5298.7654,1100.0,22.1098,0
107,50.0,1.0,0.0,0.0,1.0,14.0,19.0,5.0,3.0,0.0,0.0,7421.2345,2000.0,15.6789,0
108,39.0,1.0,0.0,0.0,8.0,2.0,17.0,11.0,23.0,1.0,0.0,6134.5678,1400.0,19.2345,0
109,55.0,1.0,0.0,0.0,12.0,7.0,4.0,19.0,10.0,0.0,0.0,4211.9012,900.0,17.4567,0
110,38.0,1.0,0.0,0.0,19.0,22.0,5.0,9.0,20.0,0.0,0.0,4211.1111,1200.0,3.4118,0
111,29.0,2.0,0.0,1.0,20.0,14.0,8.0,11.0,4.0,1.0,1.0,987.6543,550.0,32.1094,0
112,67.0,1.0,0.0,0.0,22.0,19.0,13.0,7.0,10.0,0.0,0.0,10417.2414,14500.0,1.2632,0
113,39.0,2.0,0.0,0.0,21.0,9.0,6.0,18.0,2.0,0.0,0.0,3011.1111,1000.0,4.8352,0
114,44.0,1.0,0.0,1.0,17.0,25.0,12.0,5.0,8.0,1.0,1.0,1234.5678,700.0,40.9876,0
115,31.0,2.0,7.0,0.0,24.0,6.0,20.0,10.0,3.0,0.0,0.0,4785.7143,1300.0,4.0265,0
116,36.0,1.0,0.0,0.0,16.0,11.0,9.0,22.0,14.0,1.0,0.0,3917.6471,1100.0,20.5692,0
117,41.0,2.0,0.0,0.0,18.0,24.0,4.0,16.0,12.0,0.0,0.0,3511.1111,900.0,5.4638,0
118,33.0,1.0,0.0,1.0,25.0,13.0,7.0,19.0,5.0,1.0,1.0,876.9231,400.0,46.3056,0
119,46.0,2.0,6.0,0.0,15.0,20.0,10.0,23.0,1.0,0.0,0.0,591.6667,200.0,18.4211,0
120,38.0,1.0,0.0,0.0,20.0,13.0,9.0,22.0,5.0,1.0,0.0,2811.4191,1200.0,2.1919,0
121,29.0,2.0,0.0,0.0,11.0,17.0,20.0,4.0,12.0,0.0,0.0,1056.2385,550.0,4.3811,0
122,41.0,1.0,0.0,1.0,19.0,6.0,10.0,21.0,2.0,0.0,0.0,7391.6997,3500.0,1.8493,0
123,24.0,2.0,0.0,0.0,16.0,9.0,14.0,1.0,20.0,1.0,0.0,1941.9459,1000.0,3.1419,0
124,35.0,1.0,0.0,0.0,4.0,18.0,5.0,13.0,11.0,0.0,0.0,4688.3366,2500.0,2.4595,0
125,52.0,2.0,0.0,1.0,15.0,22.0,7.0,10.0,19.0,0.0,0.0,9822.3333,5000.0,1.3199,0
126,44.0,1.0,0.0,0.0,3.0,12.0,8.0,16.0,14.0,1.0,0.0,2191.1111,1100.0,3.6997,0
127,31.0,2.0,0.0,0.0,21.0,5.0,1.0,9.0,6.0,0.0,0.0,3519.4444,1800.0,2.1119,0
128,58.0,1.0,0.0,1.0,13.0,4.0,24.0,11.0,8.0,0.0,0.0,10511.1111,5500.0,1.0999,0
129,42.0,2.0,0.0,0.0,7.0,1.0,3.0,19.0,10.0,1.0,0.0,3011.1111,1500.0,2.6997,0
130,43.0,1.0,0.0,1.0,10.0,20.0,14.0,7.0,5.0,1.0,0.0,3219.4118,2100.0,3.1189,0
131,39.0,2.0,0.0,0.0,15.0,9.0,22.0,4.0,11.0,0.0,1.0,1428.0592,900.0,4.2356,0
132,48.0,1.0,0.0,1.0,7.0,18.0,12.0,2.0,16.0,1.0,0.0,5098.8113,3500.0,2.6543,0
133,27.0,2.0,0.0,0.0,21.0,13.0,9.0,1.0,3.0,0.0,0.0,8301.1957,5000.0,3.4211,0
134,59.0,2.0,0.0,1.0,16.0,4.0,20.0,11.0,8.0,1.0,1.0,2745.6289,1800.0,4.8592,0
135,32.0,1.0,0.0,0.0,14.0,6.0,19.0,10.0,2.0,0.0,0.0,951.4514,600.0,5.1023,0
136,44.0,2.0,0.0,1.0,5.0,17.0,1.0,15.0,9.0,1.0,0.0,6187.3351,4200.0,2.9178,0
137,50.0,1.0,0.0,0.0,12.0,8.0,16.0,5.0,22.0,0.0,1.0,2039.0115,1300.0,4.5021,0
138,31.0,2.0,0.0,1.0,9.0,12.0,4.0,18.0,13.0,0.0,0.0,4729.8163,3000.0,3.2619,0
139,46.0,1.0,0.0,0.0,3.0,16.0,11.0,20.0,6.0,1.0,0.0,3581.9132,2400.0,2.7856,0
140,38.0,2.0,0.0,1.0,19.0,11.0,25.0,15.0,8.0,1.0,0.0,2198.1111,1750.0,14.4444,0
141,29.0,1.0,4.0,0.0,14.0,20.0,10.0,2.0,18.0,0.0,1.0,3802.2222,2500.0,16.6667,0
142,41.0,2.0,0.0,1.0,6.0,19.0,21.0,11.0,4.0,1.0,0.0,2916.6667,2000.0,12.5,0
143,36.0,1.0,0.0,0.0,11.0,15.0,24.0,20.0,9.0,0.0,1.0,2455.5556,1800.0,13.8889,0
144,48.0,2.0,4.0,1.0,21.0,14.0,18.0,10.0,25.0,0.0,0.0,3511.1111,2500.0,15.5556,0
145,32.0,1.0,0.0,0.0,8.0,11.0,19.0,24.0,15.0,1.0,0.0,2785.7143,2000.0,14.2857,0
146,45.0,2.0,0.0,1.0,15.0,20.0,11.0,25.0,14.0,0.0,1.0,3222.2222,2200.0,13.3333,0
147,39.0,1.0,4.0,0.0,20.0,18.0,15.0,11.0,24.0,1.0,0.0,2985.7143,2100.0,14.2857,0
148,35.0,2.0,0.0,1.0,19.0,24.0,20.0,14.0,11.0,0.0,1.0,2611.1111,1900.0,13.3333,0
149,43.0,1.0,0.0,0.0,14.0,25.0,18.0,19.0,10.0,1.0,0.0,3095.5556,2200.0,14.4444,0
150,38.0,2.0,0.0,0.0,12.0,18.0,5.0,14.0,22.0,1.0,0.0,2789.1234,421.9,5.6789,0
151,41.0,1.0,0.0,1.0,20.0,11.0,24.0,7.0,13.0,0.0,0.0,4321.9876,987.6,21.3456,0
152,35.0,2.0,0.0,0.0,9.0,19.0,1.0,12.0,25.0,1.0,0.0,1567.8901,567.8,8.9012,0
153,59.0,1.0,0.0,1.0,16.0,9.0,21.0,5.0,8.0,0.0,0.0,2987.6543,1234.5,14.5678,0
154,28.0,2.0,0.0,0.0,7.0,17.0,4.0,10.0,20.0,0.0,0.0,2345.6789,987.6,6.789,0
155,50.0,1.0,0.0,1.0,22.0,13.0,6.0,11.0,19.0,1.0,0.0,3765.4321,1456.7,18.9012,0
156,44.0,2.0,0.0,0.0,15.0,8.0,3.0,9.0,14.0,0.0,0.0,2012.3456,901.2,10.1234,0
157,39.0,1.0,0.0,1.0,18.0,12.0,23.0,6.0,10.0,1.0,0.0,4921.2345,1234.5,25.6789,0
158,55.0,2.0,0.0,0.0,10.0,16.0,22.0,4.0,7.0,0.0,0.0,3123.4567,1567.8,12.3456,0
159,46.0,1.0,0.0,1.0,25.0,15.0,11.0,8.0,9.0,1.0,0.0,4211.2345,2345.6,20.1234,0
160,45.0,2.0,1.0,0.0,12.0,20.0,5.0,22.0,17.0,0.0,1.0,2018.2198,751.0,23.4111,0
161,39.0,1.0,0.0,0.0,18.0,13.0,24.0,20.0,15.0,1.0,0.0,6241.8372,2198.0,18.3019,0
162,48.0,2.0,0.0,0.0,9.0,5.0,22.0,16.0,11.0,0.0,0.0,1439.9515,599.0,12.1928,0
163,43.0,2.0,4.0,1.0,14.0,9.0,3.0,25.0,7.0,0.0,0.0,982.1188,492.0,5.5091,0
164,46.0,1.0,0.0,0.0,20.0,12.0,18.0,14.0,23.0,0.0,0.0,3168.9211,1200.0,20.5508,0
165,41.0,2.0,0.0,0.0,8.0,6.0,21.0,19.0,10.0,0.0,1.0,2511.4815,901.0,16.3819,0
166,44.0,1.0,0.0,0.0,16.0,15.0,20.0,13.0,22.0,1.0,0.0,8351.4297,2997.0,22.1008,0
167,47.0,2.0,0.0,0.0,5.0,11.0,17.0,24.0,9.0,0.0,0.0,1949.0119,699.0,14.5095,0
168,40.0,1.0,0.0,0.0,13.0,16.0,19.0,12.0,25.0,0.0,0.0,4289.1421,1800.0,19.3013,0
169,45.0,2.0,4.0,1.0,11.0,7.0,15.0,21.0,20.0,0.0,0.0,1188.8132,599.0,8.5093,0
170,41.0,1.0,0.0,0.0,22.0,9.0,1.0,12.0,20.0,0.0,0.0,8231.4198,1200.0,5.1934,0
171,29.0,2.0,0.0,1.0,3.0,8.0,10.0,2.0,14.0,1.0,1.0,3519.1925,1800.0,4.2951,0
172,51.0,1.0,4.0,1.0,13.0,5.0,16.0,11.0,22.0,0.0,0.0,4921.8237,2500.0,3.8234,0
173,38.0,1.0,0.0,0.0,7.0,15.0,9.0,1.0,18.0,0.0,0.0,1987.3519,1000.0,6.1932,0
174,46.0,2.0,1.0,0.0,12.0,7.0,25.0,3.0,6.0,1.0,0.0,1278.4151,600.0,5.4619,0
175,34.0,1.0,0.0,0.0,21.0,14.0,8.0,19.0,4.0,0.0,0.0,9012.3098,1500.0,4.1921,0
176,42.0,1.0,4.0,1.0,20.0,12.0,6.0,10.0,9.0,0.0,1.0,6318.4915,3000.0,3.4956,0
177,30.0,2.0,0.0,0.0,18.0,4.0,11.0,5.0,2.0,1.0,0.0,1429.8119,700.0,6.3945,0
178,45.0,1.0,0.0,0.0,16.0,13.0,23.0,8.0,1.0,0.0,0.0,2791.4291,1200.0,5.0191,0
179,39.0,2.0,1.0,1.0,2.0,10.0,17.0,15.0,21.0,0.0,1.0,4587.1231,2200.0,4.3218,0
180,41.0,1.0,0.0,0.0,9.0,12.0,5.0,22.0,1.0,1.0,1.0,2987.4562,921.5,16.3821,0
181,50.0,2.0,3.0,0.0,7.0,20.0,10.0,18.0,13.0,0.0,0.0,1821.9119,501.0,27.4563,0
182,31.0,1.0,0.0,0.0,4.0,11.0,25.0,14.0,16.0,1.0,1.0,4051.2195,1400.0,10.9821,0
183,45.0,1.0,0.0,0.0,22.0,9.0,15.0,7.0,20.0,1.0,0.0,2819.4211,1000.0,24.5678,0
184,36.0,2.0,1.0,0.0,19.0,3.0,13.0,12.0,9.0,0.0,1.0,1910.8563,601.0,19.8231,0
185,58.0,1.0,0.0,0.0,10.0,24.0,2.0,16.0,11.0,0.0,0.0,1092.3519,360.0,14.1928,0
186,26.0,2.0,0.0,0.0,18.0,5.0,22.0,9.0,14.0,1.0,1.0,3719.1082,1300.0,12.4567,0
187,39.0,1.0,0.0,0.0,12.0,17.0,6.0,19.0,8.0,1.0,0.0,2468.2194,900.0,22.1098,0
188,48.0,2.0,4.0,0.0,23.0,1.0,4.0,25.0,10.0,0.0,0.0,1431.8591,450.0,18.4567,0
189,33.0,1.0,0.0,0.0,16.0,22.0,1.0,8.0,15.0,1.0,1.0,3178.4562,1100.0,15.8231,0
190,51.0,1.0,0.0,0.0,10.0,11.0,5.0,6.0,19.0,1.0,0.0,4211.3053,2019.0,10.3956,0
191,42.0,2.0,4.0,1.0,15.0,8.0,4.0,11.0,3.0,1.0,1.0,881.1208,350.0,14.1234,0
192,58.0,1.0,0.0,0.0,11.0,13.0,15.0,6.0,5.0,0.0,0.0,1771.9874,400.0,20.9876,0
193,39.0,2.0,4.0,0.0,10.0,19.0,21.0,4.0,3.0,1.0,0.0,598.1219,550.0,5.2345,0
194,35.0,2.0,0.0,0.0,16.0,7.0,6.0,25.0,10.0,0.0,0.0,2191.2345,450.0,18.3456,0
195,55.0,2.0,0.0,0.0,11.0,10.0,23.0,6.0,24.0,0.0,0.0,9111.1111,4000.0,2.3456,0
196,48.0,1.0,0.0,0.0,11.0,10.0,19.0,5.0,0.0,0.0,0.0,6908.7654,1200.0,15.1234,0
197,50.0,2.0,4.0,1.0,15.0,3.0,8.0,11.0,2.0,1.0,0.0,1536.9876,550.0,60.9876,0
198,41.0,2.0,4.0,0.0,6.0,24.0,14.0,8.0,18.0,0.0,0.0,3078.9012,2200.0,4.9012,0
199,31.0,2.0,0.0,0.0,6.0,14.0,10.0,24.0,9.0,0.0,0.0,473.9012,150.0,22.9012,0
200,30.0,2.0,3.0,1.0,12.0,20.0,4.0,9.0,13.0,0.0,1.0,823.191,450.0,10.3829,0
201,36.0,1.0,2.0,0.0,18.0,5.0,12.0,20.0,10.0,1.0,0.0,1358.823,600.0,12.191,0
202,29.0,2.0,1.0,1.0,16.0,9.0,14.0,11.0,22.0,0.0,1.0,654.201,400.0,8.013,0
203,38.0,1.0,5.0,0.0,7.0,17.0,13.0,15.0,21.0,1.0,0.0,944.811,550.0,14.219,0
204,27.0,2.0,6.0,1.0,20.0,10.0,8.0,14.0,12.0,0.0,0.0,509.302,350.0,6.017,0
205,33.0,1.0,0.0,0.0,9.0,22.0,16.0,13.0,18.0,1.0,1.0,1189.304,650.0,11.382,0
206,37.0,2.0,4.0,0.0,15.0,12.0,20.0,8.0,11.0,0.0,0.0,742.191,450.0,9.382,0
207,26.0,1.0,3.0,1.0,13.0,19.0,10.0,12.0,16.0,0.0,1.0,823.191,500.0,7.382,0
208,35.0,2.0,2.0,0.0,14.0,15.0,11.0,19.0,9.0,1.0,0.0,1189.304,600.0,13.382,0
209,30.0,1.0,1.0,1.0,17.0,14.0,18.0,10.0,15.0,0.0,0.0,654.201,400.0,8.382,0
210,29.0,1.0,0.0,0.0,10.0,20.0,12.0,8.0,5.0,0.0,0.0,1200.0,400.0,6.0,0
211,41.0,2.0,0.0,1.0,16.0,9.0,23.0,11.0,2.0,1.0,0.0,2500.0,1800.0,4.0,0
212,25.0,1.0,0.0,0.0,7.0,18.0,13.0,4.0,22.0,0.0,1.0,900.0,300.0,8.0,0
213,35.0,1.0,0.0,0.0,24.0,5.0,10.0,20.0,1.0,1.0,0.0,1800.0,1200.0,5.0,0
214,48.0,2.0,0.0,1.0,15.0,12.0,9.0,19.0,6.0,0.0,0.0,2800.0,2000.0,3.0,0
215,32.0,1.0,0.0,0.0,6.0,14.0,21.0,3.0,11.0,0.0,1.0,1000.0,400.0,7.0,0
216,39.0,1.0,4.0,1.0,22.0,8.0,16.0,10.0,9.0,1.0,0.0,2200.0,1600.0,6.0,0
217,27.0,1.0,0.0,0.0,13.0,11.0,17.0,7.0,20.0,0.0,0.0,1100.0,500.0,9.0,0
218,30.0,2.0,0.0,1.0,9.0,23.0,14.0,2.0,18.0,0.0,0.0,2400.0,1800.0,4.0,0
