target,Dcl,Ao,Iy,Aa,Sh
0,0.643,2.131,0.366,0.379,-0.137
0,-0.134,0.782,0.099,2.314,0.072
0,-0.428,2.782,-0.199,0.555,-0.133
0,1.354,0.433,-0.304,2.743,-0.129
0,0.915,2.936,0.476,0.567,-0.194
1,1.928,1.042,-0.476,0.646,0.924
0,-0.43,2.566,-0.189,0.677,-0.119
0,0.828,0.48,1.087,0.137,0
0,-0.347,2.253,-0.125,1.781,0.12
1,1.022,2.473,0.713,0.653,-0.406
1,1.688,0.954,-0.681,0.371,0.982
0,0.488,0.406,0.832,0.104,0
0,0.158,-0.304,0.108,3.056,-0.093
0,0.279,1.195,0.145,2.045,-0.091
0,0.309,0.639,0.971,0.099,0.891
0,0.513,0.361,1.773,0.134,1.369
0,0.945,2.528,0.318,1.539,-0.137
0,-0.107,0.607,0.14,1.972,-0.067
0,0.401,1.23,0.394,2.203,-0.148
0,1.964,1.056,-0.56,0.225,-0.305
0,-0.14,0.729,0.128,1.1,0.11
0,0.845,2.657,-0.251,1.101,-0.141
0,1.83,1.042,-0.575,0.175,-0.544
0,1.195,1.666,0.426,0.341,0.385
0,-0.107,0.651,0.103,1.037,0.077
0,-0.101,-0.265,-0.066,3.141,-0.052
0,0.372,1.827,-0.118,1.927,-0.066
0,2.289,1.029,-0.64,0.257,0
0,1.854,0.624,1.497,0.143,-0.544
0,0.443,0.309,-0.608,0.125,0
0,1.796,0.624,0.789,0.183,-0.391
0,-0.117,0.651,0.14,2.457,-0.052
0,0.892,0.436,2.037,0.121,-0.668
0,-0.321,1.834,-0.127,1.317,-0.079
0,0.945,1.066,1.31,0.252,0
0,1.504,1.928,-0.446,0.4,-0.268
0,-0.355,1.809,0.189,0.626,-0.124
0,1.73,1.509,0.689,0.334,-0.557
0,-0.581,2.302,0.285,0.308,-0.123
0,-0.128,0.875,0.095,2.024,0.071
0,0.356,0.284,1.194,0.076,1.21
0,0.387,0.327,1.208,0.135,1.662
0,0.174,-0.391,0.102,3.348,0.072
0,0.64,0.56,1.078,0.25,0
0,0.643,0.387,1.762,0.189,-0.618
0,-0.111,0.363,-0.067,3.022,-0.04
0,2.435,0.825,1.14,0.412,-0.418
0,1.73,1.762,0.732,0.326,-0.24
0,1.72,0.559,0.866,1.007,-0.228
0,-0.127,0.535,0.086,2.926,-0.052
0,0.513,1.312,0.312,0.81,-0.324
0,0.188,0.875,0.118,1.056,-0.082
0,0.179,0.825,0.081,1.305,0.074
0,0.513,0.412,1.811,0.095,-0.639
0,1.114,1.285,0.58,0.966,1.007
0,1.796,1.464,-0.469,0.265,-0.233
0,0.158,0.266,0.194,2.935,-0.063
0,0.43,0.342,-0.099,2.302,-0.058
0,2.289,1.041,-0.652,0.257,0.388
0,-0.289,1.555,-0.117,1.037,-0.069
0,0.795,2.464,0.497,0.834,0.942
0,1.185,0.556,0.87,0.144,0.477
0,0.158,-0.301,0.11,3.048,-0.093
0,1.03,1.504,0.489,1.469,0.653
0,1.024,0.456,1.973,0.114,-0.662
0,0.159,0.29,0.194,2.511,-0.065
0,-0.355,2.128,-0.169,0.268,-0.095
0,1.435,1.569,-0.418,0.457,-0.259
0,-0.349,1.79,-0.139,0.634,-0.103
0,1.064,1.783,-0.348,0.633,0
0,0.828,2.024,-0.275,0.383,-0.313
0,0.509,0.335,1.852,0.141,-0.919
0,0.149,0.481,0.154,1.902,-0.089
0,-0.43,2.75,0.272,0.857,-0.145
0,0.643,0.406,1.101,0.249,2.039
0,1.018,0.449,1.972,0.104,-0.784
0,0.179,0.54,0.149,1.402,0.12
0,1.248,1.369,0.454,0.228,0.233
0,1.364,1.589,0.676,0.233,-0.277
0,1.02,2.168,0.573,0.251,-0.17
0,1.504,0.587,1.29,-0.082,-0.456
0,1.435,0.556,0.956,0.125,0.764
0,-0.128,0.521,-0.082,3.055,-0.061
0,0.797,1.569,0.305,0.203,0.156
0,1.496,2.203,-0.356,0.598,-0.152
0,-0.321,1.92,-0.137,1.305,-0.101
1,1.206,0.651,1.502,0.23,0
0,-0.48,2.424,-0.205,0.76,-0.12
0,0.324,0.373,0.408,0.083,0
0,0.828,1.887,0.372,0.492,-0.155
0,-0.43,2.67,0.273,0.721,-0.134
0,0.476,1.599,0.517,1.521,0.78
0,1.333,0.45,1.108,0.145,0
0,-0.128,0.697,0.096,2.302,-0.05
0,0.181,0.721,0.115,1.386,0.115
0,0.166,0.47,0.166,2.606,-0.061
0,-0.443,3.097,-0.226,0.61,-0.152
0,0.443,0.368,0.216,2.606,-0.082
1,0.845,0.671,1.019,0.307,1.116
1,1.827,0.443,1.494,0.441,1.494
0,0.315,0.776,0.315,3.131,0.49
0,1.064,2.521,0.58,0.324,-0.201
0,1.02,0.414,-0.214,2.935,-0.102
0,0.179,0.657,0.149,2.503,-0.063
0,-0.43,2.55,-0.178,1.004,-0.118
0,0.179,0.825,0.117,1.402,0.106
1,1.125,2.423,0.72,0.551,-0.355
1,0.766,0.837,1.885,0.207,0
0,0.468,1.235,0.432,2.302,-0.234
1,0.845,0.702,0.944,0.175,0
0,1.895,1.163,-0.583,0.219,0
0,-0.111,0.377,0.073,2.909,-0.045
0,0.449,0.449,1.273,0.128,0
0,1.044,2.052,0.553,0.199,0
0,0.149,0.562,0.149,2.256,-0.064
1,1.831,0.967,1.183,0.596,0.588
0,1.667,1.667,-0.48,0.198,-0.211
1,0.79,0.714,1.607,0.329,0
0,0.462,1.443,0.297,1.607,0.81
0,0.179,-0.218,0.144,2.439,-0.063
0,-0.601,2.913,-0.263,0.511,-0.163
1,1.516,1.167,1.516,0.531,0
1,0.76,0.772,1.782,0.324,0
0,1.364,0.43,1.811,0.12,-0.662
0,0.871,2.807,0.359,0.647,0
0,0.356,1.214,0.517,2.574,-0.234
0,-0.428,2.505,0.27,0.322,-0.106
0,0.322,0.359,-0.713,0.095,1.699
0,0.327,0.376,0.47,0.076,-0.341
1,1.522,0.807,1.854,0.436,1.802
0,0.384,0.325,1.072,0.135,1.494
0,0.158,-0.291,0.106,3.461,-0.052
0,0.153,-0.301,0.106,3.426,-0.065
1,1.504,0.885,-0.605,0.565,1.467
1,1.952,1.062,-0.592,0.643,-0.313
0,0.133,-0.234,0.102,2.518,-0.064
0,1.476,1.261,0.567,0.211,-0.205
0,-0.127,0.705,-0.073,2.903,0.063
0,2.488,1.062,-0.666,0.25,-0.33
0,1.608,0.753,0.899,0.121,0
1,1.761,1.056,0.776,0.672,0.458
0,0.587,2.092,0.221,0.65,0.134
1,1.436,0.813,0.887,0.255,0.887
1,1.928,0.465,1.134,0.315,0.659
0,0.179,0.584,0.143,1.898,-0.067
0,-0.238,1.18,-0.104,1.18,0.103
0,2.335,0.928,-0.798,0.148,-0.72
0,1.215,1.807,0.603,0.348,-0.32
0,1.895,0.885,-0.756,0.12,-0.704
0,-0.264,1.094,-0.085,1.099,-0.065
0,0.468,1.236,0.275,1.313,0.19
0,-0.481,2.696,-0.19,0.933,-0.123
0,1.509,0.614,1.504,0.323,-0.601
0,0.73,2.503,0.39,0.492,0
0,-0.107,0.651,0.14,2.256,-0.051
0,1.256,0.342,-0.307,2.793,-0.115
1,0.768,0.454,0.867,0.139,0
0,1.314,2.431,0.639,0.561,0
0,-0.601,3.221,-0.25,0.577,-0.159
0,0.502,0.406,-0.694,0.143,1.877
0,0.467,0.311,1.838,0.135,0
0,0.643,0.36,1.153,0.236,0
0,-0.381,2.718,-0.169,0.557,-0.106
0,0.509,0.464,1.811,0.215,-0.737
0,-0.143,0.651,0.108,2.317,-0.046
0,-0.321,2.102,-0.147,0.876,-0.103
0,0.828,0.484,1.292,0.187,1.252
0,-0.43,2.56,-0.187,0.857,-0.106
1,0.758,0.525,1.503,0.245,0
0,2.328,1.022,-0.74,0.258,0
1,1.122,1.022,1.112,0.318,-0.353
0,-0.349,2.106,-0.139,1.067,0
0,0.457,0.311,1.882,0.114,0
0,0.643,0.477,2.062,0.135,-0.662
0,-0.479,2.71,-0.191,0.837,-0.127
1,0.76,0.732,1.783,0.318,0
1,1.477,0.602,1.508,0.99,0.923
0,0.443,0.339,0.979,0.128,0
0,0.845,2.303,-0.241,1.151,0.172
0,-0.127,0.786,0.099,2.618,-0.057
1,0.729,0.526,1.839,0.127,0
0,0.45,0.356,0.993,0.169,0.921
0,1.435,0.495,1.762,0.179,0.799
1,1.211,0.79,1.183,0.411,0.839
0,0.476,0.392,1.735,0.228,1.284
0,0.387,0.387,0.971,0.219,0.986
0,-0.356,2.185,-0.158,0.683,-0.124
1,0.87,0.567,1.748,-0.245,0
0,0.648,2.302,0.284,0.626,-0.148
0,1.166,1.952,0.453,0.34,-0.19
1,1.122,0.596,1.402,0.2,-0.735
0,-0.423,2.92,-0.189,0.902,-0.133
0,0.737,2.744,0.487,0.504,0.924
0,0.485,0.411,2.203,0.095,0
0,0.149,0.732,0.13,1.347,-0.195
0,0.915,0.484,2.16,0.143,-0.677
0,0.188,-0.275,0.127,3.456,0.095
0,1.066,2.436,0.585,1.191,-0.192
0,1.066,0.673,1.496,0.134,-0.567
1,0.731,0.681,2.117,0.179,0
1,1.72,1.2,0.753,0.892,0.834
0,0.174,0.584,0.149,1.871,0.107
0,0.162,-0.282,0.153,3.327,-0.075
0,0.664,0.342,2.114,0.106,-0.767
0,0.524,0.375,1.794,0.135,0
0,1.052,1.781,0.575,-0.16,0
1,1.298,0.65,1.665,0.27,-0.496
0,0.648,1.883,0.305,0.38,-0.119
1,1.064,0.671,0.749,0.201,1.306
0,-0.43,2.803,1.183,0.597,-0.361
1,1.285,1.402,1.369,0.573,-0.359
0,-0.132,0.534,0.176,2.921,-0.065
0,1.436,0.579,1.954,0.104,-0.628
0,0.45,0.94,0.273,2.01,-0.097
0,0.179,0.581,0.114,1.83,0.067
1,1.296,0.709,0.618,0.151,1.526
0,1.333,0.724,1.11,0.235,0
0,1.314,0.542,1.86,0.143,0
0,0.524,0.484,1.261,0.154,-0.704
0,0.508,0.309,-0.74,0.121,1.386
0,0.509,1.386,0.329,0.276,-0.136
1,1.502,0.661,1.502,0.546,1.502
0,-0.293,1.71,-0.146,0.864,0.11
1,0.773,0.525,1.502,0.287,0
0,0.309,1.04,0.469,0.532,-0.238
0,0.372,1.697,-0.119,1.845,-0.073
0,2.528,0.819,-0.666,0.277,-0.33
0,2.079,1.464,-0.584,0.198,0
0,-0.107,0.749,0.11,1.072,0.088
0,1.353,0.58,1.954,0.119,-0.784
0,0.342,0.977,0.199,1.871,0.163
0,-0.107,0.639,0.128,2.044,-0.059
0,-0.601,2.921,0.333,0.642,-0.156
0,0.64,0.336,1.872,0.134,1.431
1,1.928,0.661,1.328,0.564,0.786
0,0.188,0.54,0.153,1.714,0.12
0,1.464,2.211,0.633,0.355,-0.28
0,0.467,0.335,2.045,0.162,-0.738
1,1.131,0.661,1.168,0.15,0
0,0.468,0.326,-0.794,0.144,0
1,1.087,1.043,1.044,0.545,1.626
0,-0.107,0.639,0.14,2.221,-0.051
0,0.179,-0.273,-0.078,3.456,0.071
0,-0.107,0.362,-0.046,2.802,-0.032
0,0.154,0.282,0.194,2.41,-0.065
0,0.188,0.54,0.153,1.69,-0.2
0,-0.421,2.857,-0.198,0.737,-0.146
0,-0.413,2.197,-0.198,0.362,-0.173
0,1.964,1.203,-0.572,0.254,0
1,0.779,0.659,2.17,0.324,1.773
1,0.866,0.866,1.264,0.288,0
1,1.192,2.606,0.839,0.62,-0.37
0,1.895,1.311,-0.469,0.9,-0.213
0,0.661,2.042,0.28,0.216,0.171
0,-0.11,0.607,-0.07,2.457,0.057
0,0.168,-0.278,0.151,3.456,-0.07
0,-0.477,2.261,-0.184,0.816,-0.129
0,0.438,1.211,0.329,1.807,-0.129
0,-0.281,1.246,-0.123,0.776,-0.075
1,1.601,1.305,1.464,0.81,0
0,0.468,0.309,-0.734,0.121,1.537
0,1.035,1.781,-0.34,0.473,-0.173
1,0.892,0.66,2.162,0.141,-0.776
1,0.745,0.632,1.935,0.242,-0.87
0,0.158,0.289,0.194,2.51,-0.063
0,0.648,2.314,0.321,0.277,0.164
0,0.364,0.295,1.064,0.136,1.108
0,-0.485,2.302,-0.199,0.456,-0.138
0,-0.479,3.256,-0.205,0.763,-0.138
0,-0.48,2.762,-0.223,0.713,-0.133
0,0.795,2.903,0.376,0.651,-0.395
0,1.935,0.965,-0.58,0.257,-0.307
1,0.807,1.125,1.044,0.298,1.116
0,-0.477,2.92,-0.178,1.191,-0.118
0,0.179,0.482,0.108,2.526,0.067
0,0.159,0.402,0.159,2.825,-0.144
0,1.895,1.483,0.689,0.279,-0.299
1,0.449,0.584,1.602,0.175,-0.849
0,0.327,1.232,0.217,1.2,-0.1
0,0.337,0.327,0.954,0.106,1.834
0,-0.111,0.355,0.16,2.637,-0.065
0,0.438,0.339,0.964,0.108,1.53
0,-0.281,1.871,-0.147,1.858,-0.101
0,-0.347,1.954,-0.148,1.126,-0.106
0,1.796,0.553,0.767,0.144,0.842
1,0.749,0.997,1.528,0.16,0
1,1.811,1.079,1.147,0.319,1.107
0,1.056,2.221,0.749,0.356,0
0,1.058,1.457,0.495,0.197,-0.16
0,0.438,1.236,0.438,2.176,0.697
1,1.935,0.305,1.494,0.456,0.695
0,1.866,2.289,-0.488,0.597,-0.208
0,0.488,0.355,1.773,0.118,0
0,0.479,0.391,1.802,0.215,1.47
0,0.479,1.416,0.227,0.308,0.136
0,-0.28,1.35,-0.1,1.302,0
0,1.235,0.469,1.369,0.125,0
0,-0.45,2.778,-0.19,0.726,-0.132
0,0.158,-0.273,0.097,3.258,-0.052
0,0.468,0.335,-0.734,0.144,1.618
0,1.435,1.225,-0.348,0.32,-0.167
0,0.181,-0.281,0.081,3.48,-0.047
0,0.163,-0.314,0.078,2.934,0.077
0,-0.111,0.355,0.086,2.724,-0.059
0,1.964,1.017,-0.564,0.176,-0.224
0,1.135,2.168,0.573,0.487,-0.229
0,1.134,0.506,1.314,0.128,0
0,0.343,0.924,0.226,2.903,-0.095
0,0.512,0.335,-0.84,0.121,1.408
0,0.134,0.524,0.166,2.185,-0.06
0,0.188,0.789,0.137,1.92,-0.067
0,-0.414,2.022,-0.174,0.626,-0.116
0,0.795,2.264,-0.234,0.699,-0.106
0,1.166,2.493,0.483,0.494,-0.194
1,1.772,0.796,0.79,0.534,0.65
0,0.443,1.498,0.443,2.494,0.422
0,0.364,0.327,0.794,0.1,1.012
1,1.504,0.546,1.827,0.378,-0.634
1,1.826,0.729,1.104,0.239,1.539
0,-0.127,0.745,0.102,1.99,0.086
0,1.866,1.16,-0.573,0.2,0
0,1.168,1.761,-0.334,0.62,0
0,-0.421,2.82,-0.192,0.705,-0.129
0,-0.424,2.656,-0.194,1.037,-0.12
0,-0.601,3.055,-0.25,0.764,0.169
0,-0.356,2.131,0.221,0.273,-0.097
0,1.044,1.809,0.468,0.256,-0.202
0,-0.413,2.081,0.337,0.25,-0.117
0,1.314,1.185,-0.44,0.203,0
0,0.327,0.363,0.16,2.902,-0.143
0,0.134,0.582,0.18,1.845,-0.081
1,0.807,0.809,1.238,0.259,0.819
1,0.83,1.2,0.786,0.532,0.714
1,0.83,0.639,0.333,0.121,0.911
0,0.174,0.722,0.153,1.811,-0.152
0,-0.436,2.505,0.275,1.321,0.186
0,0.944,0.678,2.192,0.147,0
1,1.134,0.721,1.467,0.205,-0.781
0,0.467,0.474,1.496,0.135,0
0,-0.467,2.925,0.288,0.305,0.182
1,0.643,0.513,1.265,0.243,1.483
0,-0.413,2.236,-0.169,0.883,-0.101
0,0.404,0.332,-0.652,0.083,0
0,0.158,-0.273,0.191,2.647,-0.094
0,0.279,0.766,0.084,2.32,0.071
0,-0.297,2.157,-0.154,0.598,-0.107
0,1.009,2.557,0.473,0.528,-0.19
0,0.158,-0.304,0.11,3.426,-0.075
0,0.828,0.434,1.926,0.104,-0.633
0,0.15,-0.211,-0.08,2.99,0.066
0,0.327,0.389,0.529,0.074,0
0,1.354,0.433,2.185,0.125,0
0,0.828,0.478,1.926,0.128,-0.633
0,1.064,0.732,-0.264,2.903,-0.131
0,-0.111,0.355,0.077,2.902,-0.047
1,0.782,0.771,1.372,0.211,0
0,0.845,2.318,-0.26,0.704,-0.153
0,-0.117,0.435,0.095,2.696,-0.054
0,1.235,1.763,0.454,0.418,0.218
0,1.037,0.499,2.313,0.114,0
0,0.643,0.596,1.954,0.207,-0.639
0,0.195,0.855,0.078,0.517,0.069
0,0.661,0.478,1.883,0.236,-0.691
0,0.194,0.89,0.084,1.072,0.103
0,0.123,-0.234,0.096,2.718,-0.065
0,-0.151,0.782,0.116,1.971,0.086
0,-0.151,0.866,0.084,2.303,0.082
0,0.513,1.608,0.284,1.261,-0.138
0,-0.111,0.607,0.082,2.044,0.072
0,0.356,0.887,0.269,1.809,0.426
0,-0.134,0.457,0.084,2.683,0.088
0,-0.107,0.648,0.086,2.327,0.062
0,1.248,1.261,0.453,0.228,-0.177
0,1.354,0.551,1.191,0.185,0.572
0,0.892,0.508,0.32,2.94,-0.121
0,-0.434,2.737,0.22,0.327,-0.104
0,0.468,0.332,0.924,0.108,1.732
0,0.415,0.309,0.929,0.137,1.813
0,0.337,0.274,1.208,0.106,1.834
0,1.058,2.473,-0.372,0.593,0
0,1.018,1.607,0.471,0.249,-0.188
0,1.71,0.863,0.875,0.289,0.477
1,1.72,0.837,0.796,0.503,0.623
0,0.159,-0.304,0.091,3.509,-0.061
1,0.766,0.397,0.887,0.145,0
1,0.766,0.546,0.996,0.212,1.106
0,0.508,1.312,-0.215,0.504,-0.115
1,0.661,0.532,1.772,0.236,1.629
1,1.576,0.893,0.986,0.411,0
1,2.131,0.68,1.064,0.324,0.704
0,0.43,1.243,0.394,2.037,0.394
0,1.043,0.551,2.191,0.121,0
0,1.504,1.347,-0.483,0.218,0
0,-0.423,2.99,0.221,0.335,-0.132
0,0.657,2.18,0.285,1.217,0.19
1,0.731,0.732,1.264,0.252,0
1,0.579,0.497,1.697,0.178,-0.758
0,0.828,0.484,1.762,0.14,-0.9
0,0.443,0.326,1.252,0.107,1.163
0,0.665,2.024,0.285,0.34,0.19
0,0.643,0.478,0.389,0.136,0.868
0,0.643,0.474,0.389,0.236,0.964
1,1.041,0.961,-0.596,0.567,-0.504
1,1.576,0.807,-0.496,0.371,0.4
0,-0.092,0.607,0.112,1.807,0.069
0,1.947,1.136,-0.563,0.198,-0.226
0,-0.107,0.639,-0.066,2.82,-0.045
0,-0.48,3.005,-0.209,0.762,-0.141
0,0.476,1.503,0.297,0.648,-0.289
1,0.45,0.576,1.234,0.216,0
0,-0.424,2.834,-0.189,0.555,-0.181
0,0.327,1.209,0.342,2.092,-0.115
0,0.188,0.482,0.114,2.327,0.073
0,-0.281,1.85,-0.152,1.061,0.113
1,1.059,0.51,1.607,0.144,-0.772
0,0.79,1.952,-0.211,1.624,0.134
0,1.764,1.136,-0.562,0.219,-0.233
0,0.181,0.482,0.153,2.526,-0.062
0,1.058,2.092,0.573,0.344,-0.367
0,0.648,1.917,0.296,0.376,-0.139
0,-0.413,1.973,-0.171,0.308,-0.097
0,0.947,1.479,-0.236,2.637,-0.102
0,-0.43,2.66,-0.189,1.012,0.177
0,0.443,0.311,-0.701,0.154,1.925
0,1.234,2.578,0.958,0.487,-0.297
0,0.828,1.773,0.305,0.62,0.187
0,-0.467,2.039,0.307,0.629,-0.106
1,1.531,0.81,1.917,1.009,-0.653
0,0.828,1.964,0.324,0.496,-0.132
0,-0.347,1.973,0.245,0.639,-0.124
0,0.179,-0.276,0.114,3.467,-0.066
0,0.194,0.813,0.127,1.071,0.096
0,-0.424,2.89,0.264,0.699,-0.134
0,0.828,1.108,0.367,0.238,-0.132
0,1.667,0.871,0.886,0.252,1.135
0,2.289,1.004,1.043,0.257,0
0,-0.46,2.903,-0.278,0.65,-0.168
0,0.313,0.376,0.482,0.083,0
0,-0.112,0.449,0.11,2.511,-0.052
0,0.524,0.551,1.487,0.154,0.891
0,-0.112,0.519,0.12,2.059,-0.052
0,1.134,1.215,0.593,1.929,-0.199
0,0.643,0.544,0.926,0.143,0
0,0.666,1.599,0.333,0.283,0.199
0,-0.43,2.759,1.195,1.191,-0.344
0,-0.111,0.377,-0.07,2.921,0.071
