target,Dcl,Ao,Iy,Aa,Sh
0,0.513,0.335,1.871,0.096,-0.621
0,0.166,0.282,0.166,2.688,-0.063
0,0.795,0.945,0.732,0.15,0
0,-0.452,2.185,0.233,0.349,-0.11
1,1.064,0.915,2.328,0.318,-0.736
0,-0.337,1.773,0.24,0.308,-0.106
0,1.168,2.221,0.66,1.065,-0.227
0,0.48,0.336,-0.085,2.559,0.067
0,1.164,0.448,1.949,0.133,-0.784
0,1.235,2.579,0.533,0.542,0
1,1.522,0.781,1.516,0.54,-0.918
0,-0.387,2.556,-0.191,0.763,0.225
0,0.535,0.328,2.131,0.127,-0.796
0,1.528,0.606,1.73,0.13,-0.456
0,0.661,0.435,-0.214,3.596,-0.102
0,-0.128,0.786,0.112,2.935,0.069
0,1.064,2.786,-0.46,0.567,-0.19
0,0.415,1.214,0.436,2.302,-0.23
0,0.829,2.68,-0.337,0.487,0
0,0.166,0.282,0.166,2.511,-0.065
0,-0.128,0.729,0.112,2.51,0.07
0,0.629,0.551,1.782,0.135,0
0,0.627,1.911,0.253,0.456,0.153
0,1.528,0.705,1.796,0.125,0
0,0.468,0.474,-0.084,0.612,0
0,0.158,-0.213,0.084,2.673,0.092
0,2.052,1.386,-0.623,0.404,-0.313
0,-0.51,3.32,-0.233,0.501,-0.151
0,-0.111,0.377,0.091,2.989,-0.053
0,0.188,0.327,0.189,2.726,-0.06
0,1.576,2.284,0.831,0.484,-0.34
0,0.648,1.932,0.272,0.64,0.169
0,-0.51,2.981,-0.207,0.598,0
0,1.135,1.964,-0.286,0.699,-0.154
0,-0.134,0.509,-0.084,3.022,-0.057
0,0.795,1.794,0.305,0.422,-0.138
1,1.504,0.695,1.796,0.742,-0.745
0,0.179,0.584,0.153,1.9,-0.074
0,-0.485,3.065,0.701,1.386,-0.227
0,0.159,-0.304,-0.075,3.557,0.071
1,0.72,0.329,1.117,0.104,0.978
0,-0.415,2.639,0.286,1.102,0.556
0,-0.413,1.811,-0.148,0.816,0.114
0,-0.51,2.548,-0.19,0.922,-0.112
0,0.443,0.356,0.16,2.551,-0.06
0,0.468,0.434,1.599,0.134,0
1,0.923,0.56,1.854,0.132,-0.621
0,1.235,1.811,-0.285,0.418,0.172
1,0.927,0.567,2.32,0.104,-0.84
0,-0.321,1.86,-0.127,0.922,0.117
0,1.01,1.559,0.436,0.279,-0.201
0,0.279,0.482,0.301,3.26,-0.088
0,0.149,0.289,0.149,2.404,-0.06
0,0.448,0.966,-0.137,1.857,-0.075
0,-0.158,0.729,0.075,1.042,0.076
0,1.584,1.004,0.688,0.656,-0.286
0,-0.143,0.729,-0.075,2.236,0.069
1,1.531,1.042,1.098,0.72,1.464
0,-0.111,0.365,0.08,2.606,0.057
0,-0.11,0.66,-0.076,2.55,-0.046
0,1.935,1.197,-0.43,0.256,-0.269
0,1.895,0.973,-0.545,0.162,0.242
0,1.314,0.333,-0.301,2.917,0.269
0,1.235,0.5,1.78,0.136,-0.534
0,0.337,0.288,0.491,0.059,0
1,1.285,0.892,1.185,0.411,0.698
0,1.895,0.484,0.954,0.348,0.451
0,0.153,0.482,0.108,2.511,0.089
0,0.828,1.936,-0.254,0.627,-0.152
0,1.236,0.456,1.763,0.126,-0.614
0,0.643,2.042,0.281,0.48,-0.126
0,0.476,0.332,1.773,0.148,1.099
0,1.058,2.463,0.65,0.487,-0.32
0,-0.362,2.163,-0.159,0.662,0.153
0,1.835,1.333,-0.525,0.25,-0.228
0,-0.46,2.56,-0.19,1.117,-0.122
0,1.285,1.372,0.573,1.797,0.285
0,0.479,1.312,0.22,1.308,-0.104
0,-0.424,2.877,0.269,0.809,-0.145
0,1.168,1.781,0.496,0.356,-0.216
1,0.871,0.731,2.311,0.174,0
1,0.845,0.732,1.126,0.25,0
0,-0.485,2.926,0.246,0.829,-0.152
0,-0.443,2.056,0.301,1.598,0.561
0,0.829,0.484,2.236,0.141,0
0,-0.413,2.396,0.302,1.116,0.619
0,-0.107,-0.26,-0.078,2.668,-0.055
0,0.153,-0.317,0.106,3.097,-0.06
0,0.149,0.729,0.194,1.809,-0.131
1,0.887,0.524,1.265,0.168,0
0,-0.428,2.932,-0.199,0.536,-0.138
0,0.476,0.406,1.598,0.154,0
0,0.403,0.389,0.965,0.235,1.496
0,0.648,1.962,0.288,0.503,0.174
0,1.766,1.203,-0.594,0.219,-0.259
1,0.845,0.521,0.909,0.137,0
0,-0.1,0.672,0.069,1.925,0.062
0,0.337,0.278,0.945,0.109,1.707
0,0.152,-0.292,0.16,3.039,-0.063
0,0.166,0.747,0.084,1.041,0.103
0,0.327,0.591,0.27,3.051,-0.078
0,0.415,0.334,-0.782,0.077,1.338
0,0.892,2.559,-0.317,0.518,-0.155
0,0.198,0.769,0.159,2.925,-0.075
0,0.829,0.51,2.092,0.15,-0.621
0,-0.47,2.63,-0.204,0.384,-0.137
0,0.415,0.278,-0.607,0.069,1.526
0,1.555,1.2,-0.431,0.192,-0.233
0,-0.111,0.604,0.131,2.116,-0.048
0,1.585,1.018,0.604,0.532,-0.247
0,-0.413,2.68,-0.189,0.839,-0.124
0,-0.413,2.627,-0.188,1.141,-0.131
0,0.797,2.823,-0.252,0.452,-0.126
0,-0.356,2.327,0.218,1.678,0.145
0,-0.381,2.553,-0.169,1.598,-0.11
0,0.825,2.954,-0.26,0.853,-0.141
0,0.513,0.335,1.811,0.141,1.386
0,2.311,1.024,-0.662,0.268,0
0,0.795,2.714,0.342,0.626,-0.162
0,-0.51,2.881,1.461,0.959,-0.379
0,0.509,0.509,1.517,0.135,1.782
0,-0.347,1.936,-0.129,0.776,0.112
0,0.443,0.295,1.555,0.139,1.339
0,1.72,0.807,1.146,0.418,1.107
0,1.576,1.393,0.545,0.344,0
0,1.866,1.3,-0.601,0.233,0
0,0.48,1.796,0.342,1.21,0
1,1.932,0.604,1.802,1.01,-0.622
0,-0.391,2.258,-0.163,0.705,-0.109
0,0.508,0.336,1.782,0.134,0
0,0.643,2.23,0.305,0.598,0.19
0,1.435,0.6,1.876,0.148,-0.668
0,1.496,1.762,-0.356,1.638,-0.163
1,0.936,0.732,1.786,0.15,0
0,0.468,0.406,-0.597,0.136,1.798
0,1.043,2.607,-0.338,0.65,0
0,0.443,0.331,1.809,0.133,1.66
0,0.457,0.335,1.773,0.128,1.66
1,0.873,0.471,0.786,0.109,-0.533
0,-0.111,0.457,0.14,2.86,-0.051
0,1.895,1.121,-0.748,0.279,-0.324
0,0.467,0.338,1.877,0.144,-0.833
0,0.488,0.363,1.973,0.245,-0.634
0,0.828,1.066,0.322,0.996,0.229
0,0.43,1.576,0.438,1.627,0.713
0,-0.11,-0.273,-0.076,3.191,0.073
0,-0.1,0.672,0.068,1.203,0.073
0,-0.387,2.811,-0.169,0.883,-0.12
0,0.415,0.309,-0.608,0.063,0
0,0.502,0.416,1.718,0.138,0
0,-0.111,-0.26,0.078,2.925,0.061
0,0.795,1.537,0.318,0.199,0.158
0,0.327,0.309,0.659,0.076,0
0,0.32,0.269,-0.455,0.059,0
1,1.657,1.494,1.066,0.827,-0.379
0,0.509,0.389,-0.53,0.145,0
0,0.327,0.788,0.15,1.972,-0.171
1,0.892,0.706,2.059,0.245,-0.919
0,0.158,-0.301,0.11,3.406,-0.06
0,1.435,1.211,-0.478,0.169,-0.214
0,1.396,0.552,1.954,0.143,-0.772
1,1.688,1.688,-0.469,0.469,-0.191
1,0.86,0.431,1.056,0.122,0
0,0.978,1.696,-0.289,0.704,0.173
0,0.158,-0.273,0.159,3.472,-0.148
0,1.043,2.503,0.581,0.367,0.671
1,0.65,0.918,1.504,0.216,0
0,-0.388,2.318,-0.169,0.816,-0.104
1,1.576,0.671,1.116,0.418,0.776
1,1.928,0.675,0.891,0.539,0.407
0,0.476,1.436,0.394,2.019,-0.297
1,1.811,0.508,1.163,0.308,-0.52
1,0.79,0.758,1.714,0.195,-0.794
1,1.516,0.626,1.708,0.319,-0.537
0,0.356,0.261,0.451,0.059,-0.455
0,0.845,1.854,-0.302,0.505,0.188
1,1.285,0.794,0.731,0.295,-0.518
0,0.279,0.782,0.145,1.796,0.181
0,0.159,0.297,0.159,2.511,-0.063
0,0.356,0.629,0.917,2.585,-0.226
0,0.79,0.52,1.878,0.25,-0.737
0,-0.43,2.76,-0.203,0.816,-0.13
0,-0.111,0.419,0.08,2.302,-0.047
0,0.158,0.562,0.145,1.509,0.086
0,-0.43,2.743,-0.183,0.745,-0.122
0,-0.111,0.466,0.13,2.866,-0.080
1,0.822,0.503,0.983,0.116,0
0,0.438,0.295,-0.608,0.053,2.318
0,-0.129,0.782,0.104,1.3,0.078
0,0.797,1.178,-0.207,2.511,-0.095
0,-0.601,3.197,-0.271,0.577,-0.138
0,0.513,0.356,1.809,0.103,0
0,0.415,0.311,-0.54,0.099,0
0,1.173,1.954,-0.329,0.52,0
0,1.134,2.547,0.572,0.469,0
0,0.515,0.346,-0.788,0.121,1.408
1,0.753,0.892,1.807,0.318,0
0,0.327,0.268,0.469,0.106,0.981
0,0.64,0.336,1.708,0.125,0
0,0.443,0.339,1.498,0.112,0
1,0.45,0.424,0.769,0.135,0
0,0.443,0.298,1.598,0.118,1.191
0,0.845,2.664,0.383,0.536,-0.17
0,0.828,0.602,1.609,0.134,-0.558
0,0.604,0.411,-0.724,0.129,0
0,0.327,-0.331,0.228,3.496,-0.088
0,0.279,0.921,0.151,1.903,0.194
1,1.743,0.713,1.01,0.418,0.563
0,1.168,1.763,0.496,0.378,-0.208
0,1.866,0.626,1.531,0.274,0.762
0,1.02,1.589,0.502,0.245,-0.199
0,0.337,0.911,0.181,2.902,-0.063
0,0.513,1.555,0.252,1.638,0.27
0,-0.356,2.255,-0.152,1.274,-0.106
0,1.964,1.017,-0.553,0.249,0.362
0,1.964,1.064,-0.528,0.231,0
0,1.02,0.508,1.881,0.139,-0.677
0,1.064,2.584,0.576,0.504,-0.241
1,1.21,1.585,0.834,0.672,0.714
0,0.443,1.178,0.257,1.762,0.222
1,1.935,1.064,1.526,0.314,0
0,0.443,0.353,-0.697,0.144,1.783
0,-0.413,2.402,0.394,1.092,0.837
0,0.828,1.071,0.378,0.987,0.646
1,1.831,0.471,0.779,0.548,0.408
0,0.648,1.952,0.394,0.479,-0.391
0,1.166,0.496,-0.314,3.192,-0.124
0,0.643,2.435,0.32,0.303,0.183
0,0.467,1.435,0.343,1.589,0.2
0,-0.149,0.816,0.112,2.979,0.066
1,1.839,0.813,-0.878,0.371,-0.4
0,-0.128,0.782,0.102,2.062,0.08
0,-0.413,2.769,-0.169,0.816,-0.101
0,-0.143,0.875,0.128,1.953,0.095
0,0.648,0.632,0.688,0.249,1.503
0,0.415,1.307,0.24,1.141,-0.19
1,1.064,0.719,2.273,0.151,0
0,0.45,1.666,0.283,1.494,0.716
0,1.964,1.064,-0.55,0.234,0
1,0.686,0.552,1.854,0.227,1.138
0,0.468,1.386,0.228,2.031,-0.206
1,0.89,1.1,1.314,0.289,0
0,0.384,1.312,-0.109,1.313,0.103
1,0.731,0.786,2.236,0.25,-1.064
0,0.515,1.416,0.284,1.631,-0.169
0,0.345,0.911,0.217,1.796,-0.128
0,0.845,1.932,0.305,0.34,0
0,0.945,2.457,-0.295,0.734,0.19
0,1.285,0.556,1.46,0.404,1.63
0,1.058,2.042,0.585,1.575,-0.215
0,1.043,0.479,1.935,0.122,0
0,1.064,2.531,0.43,0.576,-0.188
0,0.657,0.732,1.536,0.237,0
1,0.792,0.796,1.786,0.223,0
1,0.6,0.327,1.35,0.141,0
0,0.524,1.732,-0.195,0.467,-0.119
0,0.587,1.794,0.251,0.308,-0.128
0,0.476,1.709,-0.174,0.721,0
0,1.504,1.204,-0.48,0.269,-0.252
0,-0.117,0.651,0.14,2.618,-0.06
0,-0.48,2.639,0.321,0.598,0
0,-0.479,2.314,0.246,0.699,-0.132
0,1.504,0.666,1.494,0.27,0.7
0,1.528,1.043,-0.48,0.179,0
0,2.304,1.122,-0.79,0.233,-0.353
0,-0.415,2.015,-0.155,0.598,-0.109
0,-0.485,2.435,0.252,0.598,-0.125
0,1.058,2.062,-0.442,0.38,-0.19
0,0.179,-0.281,-0.081,3.526,-0.057
0,1.166,1.807,0.477,0.555,-0.189
0,0.661,1.529,0.332,0.228,-0.118
0,1.195,0.402,1.839,0.137,0.799
0,0.828,2.692,0.325,0.797,0.194
1,1.206,0.58,1.678,0.15,0
0,1.504,2.259,0.7,0.486,-0.307
0,0.845,0.434,1.952,0.134,-0.597
1,1.928,0.355,1.131,0.296,1.108
0,-0.107,0.636,0.13,2.311,-0.067
1,1.007,2.626,-0.263,1.151,-0.138
0,0.467,1.387,0.246,1.386,-0.188
0,-0.122,0.729,0.13,2.31,-0.054
1,0.768,0.434,0,0.116,0
0,-0.115,0.651,0.119,1.932,0.072
0,1.168,0.51,2.004,0.144,-0.749
0,-0.424,1.786,-0.195,0.477,-0.114
0,-0.122,0.728,0.102,2.045,-0.048
0,0.172,0.606,0.163,1.956,-0.132
0,0.179,-0.273,-0.074,3.516,0.069
0,0.415,0.303,-0.607,0.121,1.852
0,-0.387,2.68,0.222,0.253,-0.137
0,0.845,2.713,0.369,0.556,0.191
0,0.845,1.607,0.387,0.231,0
0,1.035,2.494,0.573,0.539,1.019
0,-0.281,1.796,-0.138,0.634,-0.103
0,0.779,1.763,0.288,0.199,0.161
0,-0.468,2.328,-0.203,0.74,-0.141
0,2.302,0.562,-0.52,2.298,-0.234
0,0.828,1.703,0.375,0.221,0.218
0,0.315,0.965,0.199,1.258,-0.133
0,0.195,0.767,0.145,1.504,0.181
0,0.43,0.334,1.396,0.095,0.892
0,-0.134,0.786,0.094,2.111,0.061
0,-0.128,-0.317,-0.077,3.426,-0.054
0,-0.356,2.185,-0.162,0.456,-0.103
0,0.387,0.335,-0.794,0.138,0
0,-0.485,2.547,-0.194,0.434,-0.166
0,-0.45,2.783,-0.194,0.367,-0.133
0,1.313,0.573,2.203,0.125,0
0,-0.421,2.802,-0.178,1.037,-0.124
0,0.327,0.991,0.189,1.9,-0.137
0,0.327,1.079,0.199,1.098,-0.088
0,-0.107,0.557,0.13,2.327,-0.054
0,0.179,0.584,0.132,1.9,-0.061
0,0.158,-0.274,0.157,3.528,-0.065
0,1.02,1.215,0.493,1.494,0.329
0,-0.414,1.763,-0.175,0.508,-0.104
0,-0.107,-0.26,0.077,2.665,0.077
0,0.509,0.406,1.569,0.103,0
0,-0.132,0.782,0.108,1.092,0.1
0,1.04,1.763,0.471,0.367,-0.19
1,1.981,0.661,1.573,0.378,0.763
0,0.337,0.262,-0.604,0.047,0
0,0.162,-0.285,0.164,3.263,-0.063
