target,Dcl,Ao,Iy,Aa,Sh
1,0.883,0.885,0.709,0.185,0
0,0.153,0.438,0.103,1.911,0.078
0,0.179,-0.281,0.114,3.459,-0.06
0,0.643,1.769,0.35,0.539,0.19
0,-0.414,2.589,-0.193,0.764,-0.12
0,-0.409,2.637,-0.182,1.116,-0.112
0,0.154,0.295,0.077,2.505,0.055
0,-0.47,3.024,-0.204,0.762,0.145
0,0.279,0.274,-0.445,0.088,0
0,1.436,1.178,-0.459,0.249,-0.211
0,0.661,2.131,0.285,0.383,-0.152
0,0.327,1.211,0.177,2.031,-0.08
1,0.845,1.051,1.185,0.31,-0.713
0,-0.414,1.963,-0.181,0.738,-0.12
1,1.935,1.016,-0.592,0.596,-0.268
0,1.435,0.551,1.72,0.147,-0.552
0,0.342,0.295,0.459,0.076,0
1,0.745,0.519,1.973,0.207,-0.873
0,0.342,0.295,1.126,0.076,0
0,1.029,2.547,0.545,0.486,-0.194
0,0.657,1.902,0.363,0.542,0
0,0.643,0.576,2.02,0.228,-0.874
0,0.508,0.406,-0.607,0.138,0
0,0.443,1.238,0.257,1.311,-0.122
0,1.024,1.435,-0.348,0.469,-0.152
0,0.438,0.996,-0.137,2.302,-0.06
0,0.468,0.433,1.416,0.141,0
0,0.829,0.593,1.811,0.215,0
0,-0.388,1.935,-0.134,0.635,-0.083
1,1.461,0.822,0.779,0.366,0.987
0,-0.421,2.871,-0.188,0.89,-0.122
1,0.622,0.632,1.369,0.253,0.988
1,1.757,1.062,-0.479,0.985,-0.166
0,-0.117,0.377,-0.073,3.065,-0.049
0,0.415,0.298,0.957,0.072,0.654
0,-0.297,1.866,-0.136,0.597,-0.079
0,1.085,2.372,-0.348,0.64,0.187
1,1.071,0.701,1.26,0.308,0
0,-0.424,2.952,-0.201,0.552,-0.146
0,0.476,1.529,0.297,0.257,-0.125
0,0.643,0.532,1.854,0.155,-0.735
0,0.153,0.289,0.648,0.055,0
0,0.158,-0.232,0.194,2.756,-0.063
0,0.524,0.524,1.503,0.105,0.978
0,0.643,1.632,0.292,0.212,0.126
0,0.648,2.221,0.3,1.239,0.252
0,0.648,0.786,1.6,0.236,1.386
0,0.387,0.309,1.254,0.236,1.673
0,0.195,0.722,0.16,2.301,-0.149
0,-0.414,2.022,-0.169,0.304,-0.088
0,-0.47,2.677,-0.201,0.764,0.148
0,0.179,-0.271,0.114,3.061,-0.104
0,-0.41,2.89,-0.189,0.855,-0.122
0,2.058,0.976,-0.651,0.155,0
0,0.661,0.424,1.773,0.145,0
0,1.568,0.803,1.762,0.13,-0.597
0,0.443,0.338,0.579,0.076,0
0,-0.51,3.32,0.307,0.479,0.307
0,-0.128,0.689,0.113,1.058,0.104
0,0.829,1.935,0.305,0.55,0.191
0,1.435,1.114,1.496,0.269,0
0,0.176,0.78,0.128,1.866,-0.2
0,-0.111,0.275,0.086,2.606,-0.052
0,0.194,0.211,0.441,0.054,0
0,0.179,-0.273,-0.087,3.607,0.102
1,1.059,0.378,0.309,0.098,0.308
0,1.285,1.807,0.458,0.497,-0.174
0,-0.107,0.651,0.13,2.24,-0.064
0,0.188,0.354,0.151,2.503,-0.065
0,0.524,0.433,1.258,0.114,1.181
0,1.024,1.599,0.469,0.356,0.233
0,1.004,0.508,2.319,0.121,-0.747
0,0.509,0.311,2.117,0.096,-0.728
0,0.337,0.357,-0.623,0.091,2.302
0,1.504,0.572,1.32,0.257,0.771
0,0.154,0.279,0.228,2.637,-0.073
0,-0.47,2.555,-0.204,0.405,0
0,0.327,0.269,1.005,0.078,1.464
1,1.156,0.753,1.936,0.145,-1.009
0,0.149,0.282,0.168,2.431,-0.060
0,0.643,1.786,0.333,0.279,0.189
1,1.957,0.573,1.508,0.476,1.508
0,0.327,0.273,1.26,0.084,1.098
1,0.77,0.315,1.835,0.172,0
1,2.022,0.562,-0.671,0.562,0.373
0,0.372,1.825,-0.129,0.816,0
1,1.772,0.65,0.776,1.058,-0.246
0,0.509,0.335,1.408,0.11,1.83
1,1.522,0.79,1.911,0.325,-0.616
0,-0.289,1.911,-0.131,1.062,0
1,0.647,0.596,1.266,0.243,1.781
0,1.234,1.599,0.453,0.341,0.188
0,0.309,0.369,0.42,0.087,0.966
0,0.513,0.443,1.902,0.115,0
0,0.825,1.607,0.329,0.23,0
1,1.266,0.714,0.798,0.219,1.217
0,-0.477,2.315,0.231,0.704,-0.139
0,0.485,1.607,-0.163,0.712,0.153
0,0.513,0.406,1.786,0.128,0
0,0.524,0.36,1.773,0.134,-0.618
1,1.761,0.585,1.126,0.362,1.122
0,1.78,1.205,0.653,0.378,-0.338
0,0.79,1.797,0.325,0.674,-0.136
0,0.356,0.911,0.189,2.327,-0.194
0,-0.601,3.064,-0.276,0.577,-0.164
0,0.828,1.607,0.312,0.273,-0.117
0,0.327,0.544,-0.082,2.526,0.069
0,0.912,2.703,-0.329,0.536,0.229
0,1.811,0.602,0.86,0.228,0.476
1,1.064,0.671,1.116,0.312,1.765
0,0.153,-0.306,0.093,3.486,-0.061
0,0.279,1.097,0.149,1.578,0.226
0,-0.143,0.729,0.17,2.938,-0.094
1,1.981,0.493,1.371,0.354,0.985
0,0.403,0.302,1.153,0.108,1.339
0,1.568,2.209,-0.51,0.655,-0.233
0,0.387,1.285,-0.117,1.402,0.103
0,0.433,1.009,0.385,0.328,0.189
0,0.828,2.493,-0.338,0.642,0
0,-0.133,0.582,0.16,3.025,-0.063
0,1.935,1.164,-0.557,0.233,0
0,1.035,2.018,-0.32,0.477,-0.168
0,0.65,0.381,1.796,0.238,1.496
0,0.643,0.56,1.521,0.231,0.984
1,1.531,1.29,1.327,0.805,-0.448
0,0.198,0.54,0.147,2.511,-0.05
0,1.854,1.493,0.676,0.283,0
0,1.683,0.67,0.74,0.296,-0.455
0,0.468,0.332,-0.594,0.145,0
0,1.435,1.221,-0.406,0.195,-0.259
0,0.342,1.211,0.184,2.037,-0.074
0,0.476,0.332,1.873,0.119,0
0,1.78,1.259,0.671,0.624,-0.277
0,0.467,0.338,1.763,0.135,0
0,0.892,0.48,0.358,0.102,0
0,1.173,0.567,2.209,0.14,-0.7
0,0.387,0.333,0.699,0.109,1.726
0,0.524,0.394,-0.791,0.144,1.406
0,1.935,1.122,-0.544,0.197,0
0,0.149,0.482,0.149,2.203,-0.063
0,-0.381,2.195,-0.148,0.797,0.12
0,1.037,1.985,-0.342,0.4,0
0,0.513,0.635,1.737,0.234,1.618
0,-0.112,0.697,0.14,1.599,-0.061
0,0.181,-0.214,0.114,1.871,0.104
0,-0.413,2.689,0.373,1.766,0.286
0,0.648,1.607,0.25,0.412,-0.141
0,-0.143,0.729,0.211,2.958,-0.089
0,-0.436,2.97,-0.206,0.745,-0.138
0,1.964,1.132,-0.652,0.213,0
0,-0.43,2.76,-0.19,0.887,-0.123
1,1.061,1.043,1.056,0.313,0
0,1.235,2.471,-0.289,1.203,-0.154
0,0.502,0.398,1.742,0.095,0
0,0.158,-0.213,0.106,2.925,-0.083
0,-0.107,0.356,0.095,2.956,0.066
0,-0.143,0.265,0.16,2.839,0.102
0,2.289,1.079,-0.794,0.265,0
0,-0.122,0.781,0.075,1.037,0.079
0,-0.128,0.81,0.094,1.007,0.072
0,-0.467,2.722,0.283,1.064,0.469
0,1.064,0.515,2.203,0.129,-0.666
0,1.235,1.703,0.493,0.341,-0.2
0,0.648,2.141,0.264,0.324,-0.132
0,0.342,0.289,0.535,0.075,0
0,1.576,0.513,1.408,0.411,0.683
0,1.131,2.556,0.502,0.576,-0.201
0,1.964,1.059,-0.601,0.174,-0.288
0,0.387,1.209,0.385,1.959,-0.23
0,-0.117,0.435,0.08,3.055,-0.057
0,0.524,1.556,0.394,1.532,0.394
1,1.521,0.606,1.762,0.616,0.767
0,-0.391,2.493,-0.391,0.883,1.469
0,-0.111,0.435,0.08,2.042,-0.047
1,0.78,0.314,1.881,0.149,1.401
0,-0.436,2.236,0.25,1.165,-0.141
1,1.131,0.719,1.86,0.148,0
0,-0.424,2.902,-0.188,0.928,-0.121
0,0.443,0.342,1.609,0.118,1.046
0,0.415,1.268,0.385,1.289,-0.394
1,0.626,0.346,1.627,0.151,0
0,0.643,2.211,0.312,0.377,0.189
1,1.936,0.593,1.496,0.562,0.771
1,0.954,1.064,2.236,0.318,-0.7
1,1.122,0.731,1.314,0.15,0
1,1.477,0.607,1.453,0.9,0.681
0,0.46,0.709,0.416,2.877,0.23
0,0.779,1.951,-0.205,1.584,-0.118
0,0.479,0.309,-0.74,0.119,1.898
0,0.513,0.709,1.827,0.245,-0.709
0,-0.143,0.517,0.181,2.496,-0.067
0,1.166,1.952,0.693,0.316,-0.266
0,1.364,1.435,0.581,0.194,-0.202
0,-0.413,2.92,-0.191,0.736,-0.122
0,0.499,0.445,1.763,0.128,0
0,1.125,1.766,0.434,0.279,-0.19
0,0.387,0.437,0.925,0.159,1.486
1,1.029,2.526,0.714,1.019,-0.191
0,0.158,-0.213,-0.084,2.915,0.103
1,1.521,0.697,0.796,0.596,0.64
0,1.285,1.214,0.585,0.539,1.29
1,0.9,0.845,1.234,0.255,0
0,0.342,0.268,0.469,0.106,1.457
0,1.114,1.922,0.493,0.29,-0.209
1,0.89,0.729,1.252,0.221,0
0,2.238,1.037,-0.747,0.159,0
0,-0.52,2.866,0.286,0.629,0.962
1,0.884,0.714,1.234,0.314,1.16
0,0.45,0.338,-0.085,3.059,-0.06
0,0.828,2.024,0.348,0.29,0.171
0,0.828,0.435,2.265,0.15,-0.851
0,1.435,0.573,1.972,0.215,-0.578
0,-0.51,2.83,0.582,0.364,1.191
0,1.384,1.503,0.593,0.221,0
1,0.923,0.476,0.87,0.109,-0.39
0,1.168,1.854,-0.286,0.666,-0.125
0,1.368,1.483,0.682,0.195,0
0,0.517,1.795,0.324,1.403,0.229
0,-0.111,0.356,-0.077,3.141,-0.053
0,1.044,2.221,0.494,0.383,-0.19
0,1.354,0.585,1.109,0.377,0.662
0,1.763,1.289,0.668,0.401,-0.262
0,0.517,0.333,1.854,0.099,0
0,0.979,1.665,0.329,0.557,0.187
0,1.866,0.624,1.632,0.257,0.771
0,0.82,1.304,0.853,1.596,-0.207
0,0.43,0.356,1.005,2.503,-0.31
0,0.43,0.345,1.005,2.493,-0.407
0,2.052,1.274,-0.55,0.405,-0.328
0,0.829,0.519,1.892,0.159,-0.682
1,1.042,0.701,1.609,0.118,0
1,1.72,0.966,-0.517,0.544,-0.307
0,0.415,0.343,-0.088,2.555,-0.053
0,-0.122,0.652,0.099,2.637,0.071
0,0.641,0.484,1.371,0.236,0.792
0,-0.281,1.825,-0.142,0.598,-0.097
0,-0.41,2.435,0.265,1.114,-0.138
1,1.928,1.042,0.752,0.539,1.37
0,0.342,0.915,0.182,1.875,0.2
0,0.403,0.311,0.529,0.085,0
1,0.892,0.562,1.126,0.252,1.116
0,-0.428,2.814,0.22,0.922,-0.138
0,1.436,0.624,0.63,0.134,-0.247
0,0.43,0.356,1.097,0.126,0
0,0.64,0.335,1.126,0.189,0
1,1.189,2.423,0.697,0.584,0.685
0,1.936,1.079,-0.572,0.164,-0.224
0,1.936,1.109,-0.596,0.228,-0.233
0,0.648,2.062,0.394,0.422,-0.391
0,0.737,2.607,-0.215,0.864,0.134
0,0.467,0.335,1.504,0.134,1.258
0,0.153,-0.237,0.094,2.632,-0.089
0,-0.104,-0.233,-0.063,2.656,0.082
0,-0.111,0.355,0.076,2.956,0.066
0,0.174,0.689,0.115,1.3,0.069
0,-0.443,2.106,0.286,0.279,-0.117
1,0.766,0.399,1.952,0.183,-0.764
0,0.443,1.312,-0.117,2.032,0
1,0.686,0.532,1.369,0.173,0.944
0,0.356,0.911,0.158,1.102,0.177
1,1.928,0.721,1.503,0.409,1.504
0,0.162,0.66,0.103,2.958,0.069
0,0.661,0.56,2.009,0.138,-0.769
0,1.364,0.532,1.965,0.143,-0.782
0,-0.43,2.258,-0.176,0.886,0.19
