,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,real_identifier
68,15.0,24.0,980.0,140.0,85.0,0.3,0.3,130000.0,134000.0,3.3,1500.0,1760000.0,92.0,0
69,3.0,1.0,920.0,85.0,65.0,1.1,1.1,4500.0,17000.0,1.1,200.0,1000000.0,96.0,0
70,3.0,1.0,1500.0,250.0,360.0,1.5,1.5,190000.0,98000.0,4.0,180.0,1700000.0,87.0,0
71,6.0,3.0,2000.0,150.0,220.0,0.5,0.5,11000.0,520000.0,1.0,700.0,1030000.0,89.0,0
72,1.0,1.0,3900.0,400.0,240.0,0.3,0.3,74000.0,102000.0,1.6,130.0,1000000.0,87.0,0
73,10.0,6.0,1400.0,170.0,110.0,2.5,0.9,52000.0,9700.0,3.5,6100.0,1720000.0,91.0,0
74,11.0,10.0,400.0,190.0,60.0,0.3,0.3,206000.0,208000.0,3.1,900.0,1740000.0,96.0,0
75,57.0,63.0,6500.0,680.0,550.0,11.0,4.5,359000.0,52000.0,1.7,850.0,1050000.0,60.0,0
76,5.0,1.0,4500.0,350.0,330.0,0.3,0.3,78000.0,79000.0,3.1,300.0,1040000.0,89.0,0
77,13.0,12.0,1200.0,160.0,130.0,0.5,0.3,41000.0,54000.0,1.1,140.0,1010000.0,95.0,0
78,9.0,5.0,480.0,60.0,50.0,1.7,0.9,36000.0,35000.0,1.1,370.0,1740000.0,93.0,0
79,1.0,1.0,880.0,100.0,70.0,0.3,0.3,82000.0,117000.0,1.9,1950.0,1760000.0,90.0,0
80,5.0,1.0,2500.0,350.0,200.0,1.0,1.5,200000.0,50000.0,3.0,800.0,1500000.0,85.0,0
81,15.0,4.0,4000.0,500.0,400.0,2.0,2.0,600000.0,600000.0,4.0,300.0,1200000.0,75.0,0
82,2.0,0.0,1800.0,200.0,150.0,0.5,1.0,100000.0,20000.0,2.5,500.0,1600000.0,88.0,0
83,8.0,3.0,3000.0,400.0,300.0,0.8,1.2,400000.0,100000.0,3.5,700.0,1300000.0,82.0,0
84,10.0,5.0,3500.0,450.0,350.0,1.5,1.8,500000.0,150000.0,3.8,600.0,1450000.0,78.0,0
85,6.0,2.0,2200.0,300.0,250.0,0.7,1.3,250000.0,75000.0,2.8,650.0,1550000.0,80.0,0
86,12.0,3.0,4200.0,550.0,450.0,1.2,1.6,700000.0,250000.0,4.2,400.0,1350000.0,76.0,0
87,1.0,0.0,1500.0,100.0,80.0,0.3,0.7,50000.0,10000.0,2.0,900.0,1700000.0,92.0,0
88,4.0,1.0,2700.0,320.0,270.0,0.9,1.1,300000.0,90000.0,3.3,750.0,1400000.0,84.0,0
89,7.0,2.0,3100.0,360.0,310.0,1.1,1.4,450000.0,120000.0,3.6,550.0,1480000.0,81.0,0
90,32.0,48.0,2600.0,310.0,200.0,1.5,4.5,250000.0,40000.0,2.0,350.0,1100000.0,85.0,0
91,25.0,35.0,150.0,12.0,10.0,0.1,0.3,8500.0,8400.0,1.1,1900.0,1750000.0,97.0,0
92,1.0,1.0,1200.0,70.0,75.0,0.3,0.3,3700.0,88000.0,3.0,260.0,1720000.0,94.0,0
93,30.0,40.0,1150.0,140.0,120.0,3.0,1.1,82000.0,6100.0,1.5,7300.0,1850000.0,93.0,0
94,12.0,6.0,2500.0,250.0,150.0,5.5,5.0,770000.0,68000.0,1.1,550.0,1040000.0,76.0,0
95,3.0,1.0,800.0,50.0,40.0,0.5,0.5,12000.0,23000.0,1.0,170.0,1020000.0,95.0,0
96,60.0,25.0,4600.0,200.0,120.0,2.5,7.5,500000.0,55000.0,4.5,150.0,1320000.0,70.0,0
97,10.0,2.0,1900.0,320.0,270.0,5.1,1.5,140000.0,20000.0,1.3,430.0,1750000.0,88.0,0
98,35.0,55.0,1500.0,180.0,140.0,0.3,0.3,16000.0,40500.0,1.6,650.0,1130000.0,91.0,0
99,50.0,60.0,5500.0,330.0,210.0,0.5,0.5,120000.0,100000.0,1.3,230.0,980000.0,81.0,0
100,3.0,2.0,1500.0,120.0,100.0,0.5,0.5,80000.0,25000.0,2.5,300.0,1050000.0,85.0,0
101,60.0,80.0,1700.0,260.0,170.0,0.3,0.3,990000.0,420000.0,1.7,160.0,1018000.0,84.0,0
102,50.0,15.0,7300.0,560.0,500.0,3.5,8.5,240000.0,69000.0,4.0,330.0,1396000.0,68.0,0
103,1.0,0.0,1700.0,200.0,150.0,0.3,0.5,135000.0,335000.0,5.5,1900.0,1601000.0,89.0,0
104,5.0,2.0,500.0,50.0,50.0,2.1,2.1,125000.0,53000.0,2.3,11200.0,1868800.0,87.0,0
105,35.0,3.0,2200.0,130.0,70.0,6.5,18.0,208000.0,25000.0,2.1,1670.0,1110700.0,79.0,0
106,3.0,1.0,800.0,60.0,60.0,0.5,0.5,29000.0,38000.0,1.1,790.0,1014800.0,95.0,0
107,25.0,2.0,2000.0,140.0,110.0,4.9,4.9,40000.0,75000.0,1.6,170.0,1063800.0,81.0,0
108,1.0,0.0,2600.0,200.0,140.0,0.7,0.7,330000.0,127000.0,1.1,450.0,1057200.0,85.0,0
109,85.0,55.0,3950.0,220.0,140.0,12.0,34.0,221000.0,88000.0,2.1,160.0,1104400.0,57.0,0
110,3.0,1.0,2500.0,180.0,130.0,0.5,0.7,210000.0,120000.0,2.5,220.0,1100000.0,87.0,0
111,20.0,3.0,3400.0,250.0,140.0,0.9,1.1,380000.0,65000.0,3.8,330.0,1500000.0,89.0,0
112,1.0,1.0,1900.0,270.0,270.0,0.3,1.3,57000.0,32000.0,1.8,560.0,1050000.0,92.0,0
113,0.0,0.0,300.0,30.0,25.0,0.1,0.3,110000.0,34000.0,1.5,2050.0,1750000.0,90.0,0
114,75.0,85.0,2200.0,250.0,140.0,1.5,9.0,300000.0,150000.0,10.0,340.0,1300000.0,80.0,0
115,0.0,0.0,210.0,20.0,20.0,0.3,0.1,24000.0,34000.0,1.1,2800.0,1750000.0,96.0,0
116,220.0,110.0,5200.0,560.0,460.0,5.7,1.7,280000.0,156000.0,1.1,150.0,1000000.0,65.0,0
117,6.0,4.0,3600.0,260.0,200.0,1.1,3.9,600000.0,100000.0,1.2,240.0,990000.0,85.0,0
118,2.0,1.0,3300.0,140.0,110.0,0.3,0.1,4300.0,18000.0,1.3,700.0,1720000.0,95.0,0
119,42.0,25.0,4000.0,260.0,150.0,3.3,4.1,390000.0,47000.0,7.5,360.0,1300000.0,77.0,0
120,5.0,3.0,2300.0,200.0,130.0,0.5,1.0,8500.0,31000.0,2.0,290.0,1540000.0,96.0,0
121,15.0,4.0,7400.0,820.0,580.0,12.5,10.0,430000.0,118000.0,1.5,280.0,1000000.0,56.0,0
122,50.0,1.0,2800.0,240.0,110.0,12.0,35.0,172000.0,125000.0,4.5,185.0,1100000.0,63.0,0
123,2.0,1.0,210.0,20.0,25.0,0.3,0.3,650.0,7200.0,2.0,4100.0,1780000.0,95.0,0
124,40.0,60.0,2500.0,440.0,190.0,0.7,0.7,545000.0,740000.0,3.5,570.0,1040000.0,89.0,0
125,35.0,20.0,3200.0,210.0,140.0,1.5,3.5,360000.0,35000.0,4.5,7350.0,1380000.0,88.0,0
126,10.0,3.0,3500.0,275.0,135.0,6.5,5.5,102000.0,54000.0,2.0,430.0,1010000.0,82.0,0
127,45.0,63.0,3950.0,235.0,130.0,2.7,5.5,299000.0,189000.0,4.7,2190.0,1640000.0,89.0,0
128,20.0,25.0,210.0,15.0,30.0,0.3,0.3,7600.0,27100.0,1.2,6300.0,1850000.0,99.0,0
129,3.0,1.0,1980.0,340.0,305.0,0.7,2.5,96000.0,54000.0,2.5,210.0,1700000.0,91.0,0
130,2.0,0.0,2550.0,120.0,90.0,0.5,1.5,45000.0,60000.0,2.0,800.0,1600000.0,92.0,0
131,5.0,1.0,3000.0,200.0,150.0,3.0,4.0,150000.0,90000.0,1.5,500.0,1300000.0,80.0,0
132,0.0,0.0,450.0,30.0,50.0,0.1,0.3,20000.0,30000.0,1.0,7000.0,1800000.0,97.0,0
133,10.0,2.0,4000.0,350.0,200.0,5.0,6.0,300000.0,40000.0,3.0,200.0,1100000.0,78.0,0
134,1.0,0.0,2300.0,180.0,100.0,1.0,2.0,130000.0,50000.0,2.5,600.0,1050000.0,89.0,0
135,15.0,1.0,1300.0,210.0,80.0,6.0,4.0,40000.0,30000.0,1.7,1000.0,1020000.0,84.0,0
136,6.0,0.0,2400.0,190.0,130.0,6.5,5.5,550000.0,280000.0,4.0,1800.0,1740000.0,81.0,0
137,13.0,0.0,4800.0,500.0,290.0,4.5,6.0,450000.0,37000.0,2.5,300.0,1060000.0,73.0,0
138,0.0,0.0,260.0,40.0,35.0,0.3,0.1,18000.0,5000.0,1.2,7500.0,1850000.0,99.0,0
139,3.0,1.0,3900.0,280.0,250.0,2.5,2.0,80000.0,460000.0,1.1,550.0,990000.0,76.0,0
140,2.0,1.0,1800.0,100.0,110.0,0.3,0.3,4000.0,13000.0,2.2,1500.0,1700000.0,96.0,0
141,1.0,0.0,170.0,20.0,18.0,0.1,0.1,800.0,7000.0,1.5,600.0,1740000.0,98.0,0
142,20.0,15.0,2500.0,200.0,120.0,0.5,0.5,38000.0,29000.0,3.5,7600.0,1380000.0,92.0,0
143,2.0,0.0,1950.0,115.0,130.0,0.3,0.3,135000.0,245000.0,2.5,140.0,1540000.0,94.0,0
144,50.0,60.0,3500.0,170.0,120.0,7.0,12.0,85000.0,26000.0,2.1,160.0,1030000.0,76.0,0
145,5.0,0.0,2700.0,220.0,180.0,2.1,6.9,56000.0,69000.0,1.8,650.0,1100000.0,86.0,0
146,10.0,0.0,1400.0,180.0,90.0,2.1,2.1,327000.0,65000.0,3.1,1100.0,1540000.0,89.0,0
147,6.0,3.0,3600.0,290.0,210.0,0.7,0.7,247000.0,69000.0,1.1,500.0,990000.0,87.0,0
148,19.0,7.0,2200.0,230.0,140.0,2.1,3.5,169000.0,43000.0,370.0,90.0,20.0,1.0,0
149,0.0,0.0,180.0,15.0,35.0,0.1,0.1,1300.0,22000.0,1.1,6200.0,1860000.0,98.0,0
150,2.0,0.0,2000.0,75.0,100.0,0.3,0.3,4000.0,13000.0,2.5,1400.0,1725000.0,94.0,0
151,80.0,90.0,3000.0,360.0,80.0,1.4,0.7,240000.0,48000.0,6.0,280.0,1283000.0,85.0,0
152,14.0,0.0,1600.0,130.0,80.0,2.1,2.8,340000.0,35000.0,2.5,1440.0,1543700.0,88.0,0
153,51.0,66.0,2300.0,360.0,200.0,0.5,1.9,182000.0,75000.0,146.0,90.0,10.0,1.0,0
154,85.0,110.0,4500.0,400.0,250.0,1.1,0.5,555000.0,149000.0,6.1,280.0,1297400.0,70.0,0
155,5.0,2.0,4200.0,430.0,390.0,2.7,3.1,242000.0,220000.0,2.3,250.0,1130000.0,79.0,0
156,4.0,0.0,2100.0,180.0,150.0,3.3,1.5,88000.0,10000.0,1.7,150.0,1750700.0,91.0,0
157,16.0,13.0,1670.0,110.0,80.0,1.3,1.1,62700.0,31800.0,5.1,245.0,1059300.0,88.0,0
158,7.0,4.0,330.0,22.0,78.0,0.7,1.1,23700.0,116000.0,2.1,6500.0,1705500.0,96.0,0
159,2.0,1.0,1140.0,97.0,50.0,0.3,0.3,107000.0,15500.0,2.1,135.0,1013500.0,94.0,0
160,1.0,0.0,250.0,40.0,35.0,0.1,0.1,2700.0,6000.0,2.1,600.0,1745000.0,93.0,0
161,0.0,0.0,370.0,50.0,54.0,0.3,0.3,52000.0,71000.0,1.3,2100.0,1767000.0,90.0,0
162,5.0,1.0,4000.0,270.0,200.0,0.5,1.9,450000.0,220000.0,4.5,800.0,1318000.0,88.0,0
163,3.0,0.0,1100.0,180.0,140.0,3.5,2.1,230000.0,71000.0,1.9,300.0,1806000.0,81.0,0
164,7.0,2.0,2400.0,340.0,320.0,7.0,2.1,190000.0,92000.0,1.3,6800.0,1853000.0,82.0,0
165,6.0,0.0,2000.0,170.0,100.0,4.1,3.5,128000.0,8300.0,2.3,1500.0,1747000.0,85.0,0
166,2.0,1.0,260.0,45.0,25.0,0.3,0.3,24000.0,9700.0,1.1,8300.0,1835000.0,96.0,0
167,10.0,1.0,1400.0,160.0,70.0,0.3,0.3,180000.0,19000.0,2.5,2300.0,1698000.0,95.0,0
168,20.0,30.0,160.0,9.0,18.0,0.1,0.1,7000.0,19000.0,1.3,7600.0,1878000.0,99.0,0
169,210.0,210.0,4200.0,400.0,250.0,1.3,2.1,390000.0,160000.0,3.5,400.0,1334000.0,84.0,0
170,3.0,1.0,1800.0,50.0,60.0,0.5,0.3,48000.0,33000.0,2.0,150.0,1750000.0,94.0,0
171,10.0,2.0,3200.0,360.0,210.0,7.0,20.0,42000.0,57000.0,1.8,140.0,1120000.0,75.0,0
172,1.0,0.0,350.0,55.0,50.0,0.3,0.3,140000.0,9500.0,2.1,630.0,1760000.0,89.0,0
173,15.0,9.0,4000.0,340.0,190.0,6.0,15.0,242000.0,168000.0,1.2,250.0,1100000.0,71.0,0
174,6.0,3.0,600.0,70.0,55.0,3.0,5.0,230000.0,125000.0,3.0,3250.0,1810000.0,83.0,0
175,2.0,1.0,170.0,10.0,12.0,0.3,0.3,7000.0,6300.0,1.1,7750.0,1885000.0,97.0,0
176,11.0,0.0,2700.0,500.0,320.0,7.0,2.5,215000.0,12000.0,4.1,450.0,1720000.0,78.0,0
177,7.0,0.0,3000.0,420.0,250.0,2.1,2.6,1225000.0,194000.0,1.4,410.0,1075000.0,84.0,0
178,3.0,2.0,1800.0,180.0,65.0,1.0,1.0,120000.0,9800.0,1.7,5920.0,1865000.0,96.0,0
179,85.0,50.0,5300.0,410.0,350.0,7.5,17.5,373000.0,263000.0,2.7,390.0,1100000.0,68.0,0
180,11.0,3.0,2500.0,150.0,95.0,2.1,2.3,120000.0,33000.0,2.3,1700.0,1530000.0,88.0,0
181,13.0,11.0,4100.0,140.0,140.0,0.3,0.3,10500.0,27000.0,1.3,950.0,975000.0,91.0,0
182,62.0,80.0,240.0,35.0,27.0,0.3,0.3,8100.0,8500.0,1.1,8500.0,1837000.0,96.0,0
183,0.0,0.0,210.0,15.0,30.0,0.3,0.3,1300.0,19000.0,1.1,7100.0,1873000.0,97.0,0
184,21.0,15.0,1860.0,112.0,90.0,7.1,19.5,99500.0,27600.0,5.3,300.0,1106000.0,74.0,0
185,5.0,1.0,920.0,108.0,82.0,0.9,0.9,155000.0,33000.0,1.1,150.0,1092000.0,92.0,0
186,9.0,3.0,3310.0,505.0,360.0,4.2,2.8,827000.0,224000.0,2.1,750.0,1112000.0,80.0,0
187,2.0,0.0,265.0,52.0,39.0,0.3,0.3,1000.0,7100.0,2.1,6300.0,1724000.0,96.0,0
188,2.0,2.0,1070.0,145.0,60.0,0.5,0.5,441000.0,64500.0,1.1,160.0,1023000.0,93.0,0
189,1.0,1.0,2580.0,88.0,72.0,0.3,0.3,58000.0,105000.0,2.7,780.0,1643000.0,94.0,0
190,3.0,0.0,1250.0,90.0,60.0,1.0,3.0,150000.0,25000.0,3.0,1200.0,1500000.0,85.0,0
191,5.0,2.0,2000.0,100.0,70.0,2.0,5.0,180000.0,30000.0,2.5,1000.0,1600000.0,80.0,0
192,1.0,0.0,500.0,50.0,30.0,0.5,1.0,2000.0,10000.0,1.5,800.0,1700000.0,95.0,0
193,6.0,1.0,1500.0,120.0,80.0,3.0,6.0,250000.0,50000.0,4.0,1100.0,1400000.0,70.0,0
194,2.0,0.0,700.0,60.0,40.0,0.3,0.5,5000.0,15000.0,2.0,900.0,1650000.0,92.0,0
195,8.0,3.0,1800.0,130.0,90.0,4.0,7.0,300000.0,60000.0,5.0,1300.0,1300000.0,60.0,0
196,4.0,1.0,1000.0,70.0,50.0,1.5,2.5,100000.0,20000.0,2.8,950.0,1550000.0,88.0,0
197,7.0,2.0,1600.0,110.0,75.0,3.5,6.5,220000.0,45000.0,3.5,1050.0,1450000.0,75.0,0
198,1.0,0.0,600.0,40.0,35.0,0.2,0.3,3000.0,12000.0,1.8,850.0,1750000.0,94.0,0
199,9.0,4.0,1900.0,140.0,85.0,5.0,8.0,280000.0,55000.0,4.5,1250.0,1350000.0,65.0,0
200,50.0,30.0,5300.0,700.0,600.0,10.0,5.0,420000.0,65000.0,3.0,450.0,1000000.0,60.0,0
201,70.0,60.0,1200.0,400.0,150.0,0.5,0.3,600000.0,620000.0,700.0,100.0,10.0,5.0,0
202,2.0,1.0,1600.0,150.0,120.0,0.7,0.9,30000.0,20000.0,3.0,170.0,1100000.0,85.0,0
203,20.0,10.0,4800.0,420.0,260.0,2.5,3.0,550000.0,290000.0,4.0,880.0,1300000.0,80.0,0
204,60.0,70.0,4100.0,280.0,190.0,3.0,2.0,200000.0,50000.0,2.5,350.0,1080000.0,75.0,0
205,4.0,3.0,750.0,80.0,60.0,0.5,0.5,15000.0,19000.0,2.0,190.0,1020000.0,97.0,0
206,1.0,1.0,400.0,50.0,40.0,0.3,0.3,2200.0,12000.0,2.0,700.0,1700000.0,95.0,0
207,2.0,1.0,1400.0,320.0,150.0,0.3,0.3,7000.0,27000.0,2.0,140.0,1060000.0,93.0,0
208,5.0,1.0,3900.0,270.0,180.0,1.2,0.9,360000.0,125000.0,2.0,450.0,1080000.0,88.0,0
209,18.0,25.0,200.0,15.0,20.0,0.3,0.3,5200.0,45000.0,1.0,7500.0,1850000.0,99.0,0
210,4.0,1.0,1800.0,250.0,200.0,1.0,1.5,200000.0,10000.0,1.5,6000.0,1800000.0,85.0,0
211,15.0,12.0,2300.0,100.0,80.0,0.5,2.5,25000.0,35000.0,3.5,7500.0,1350000.0,92.0,0
212,18.0,20.0,1600.0,180.0,100.0,1.0,1.0,21000.0,28000.0,1.2,1400.0,1080000.0,88.0,0
213,22.0,15.0,2200.0,240.0,260.0,0.7,0.7,120000.0,210000.0,3.8,350.0,1070000.0,90.0,0
214,2.0,1.0,1000.0,85.0,90.0,0.3,0.3,5000.0,24000.0,2.1,150.0,1065000.0,96.0,0
215,5.0,1.0,470.0,40.0,30.0,2.1,2.2,74000.0,37000.0,2.3,2700.0,1790000.0,82.0,0
216,4.0,3.0,400.0,55.0,60.0,0.5,0.5,9000.0,5500.0,3.3,180.0,1700000.0,93.0,0
217,9.0,6.0,2100.0,180.0,120.0,0.7,1.2,75000.0,40000.0,2.5,160.0,1530000.0,88.0,0
218,12.0,5.0,3200.0,220.0,150.0,2.5,6.5,61000.0,43000.0,2.6,650.0,1535000.0,80.0,0
219,14.0,16.0,250.0,20.0,25.0,0.1,0.1,2300.0,4000.0,1.7,3700.0,1770000.0,93.0,0
220,20.0,18.0,1020.0,580.0,60.0,1.5,1.7,120000.0,47000.0,1.3,5800.0,1850000.0,92.0,0
221,15.0,3.0,4500.0,230.0,210.0,1.1,1.3,47000.0,34000.0,2.1,400.0,1070000.0,85.0,0
222,30.0,27.0,3900.0,190.0,170.0,2.3,3.1,119000.0,169000.0,1.6,350.0,990000.0,83.0,0
223,40.0,38.0,830.0,50.0,40.0,1.1,0.9,14000.0,6800.0,2.1,4800.0,1670000.0,95.0,0
224,3.0,1.0,7700.0,380.0,240.0,0.5,0.5,105000.0,32000.0,1.1,980.0,1078000.0,82.0,0
225,5.0,1.0,3700.0,430.0,360.0,3.4,1.1,544000.0,728000.0,1.7,130.0,1010000.0,70.0,0
226,7.0,1.0,2250.0,75.0,65.0,1.5,7.9,63000.0,3100.0,4.7,920.0,1630000.0,96.0,0
