,Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor,real_identifier
30,421.0,292.0,11.0,3.0,49.0,6.0,40.1234,-80.4567,201.0,1.0,4.0,10.0,5.0,3123.4,14.0,10.0,421.0,201.8,18.0,120.0,851.2345,0.62,-1.0,-1.0,0
31,315.0,219.0,25.0,4.0,91.0,1.0,50.9876,-110.1234,148.0,0.0,3.0,8.0,3.0,2789.1,11.0,9.0,315.0,148.5,22.0,180.0,879.0123,0.51,-1.0,-1.0,0
32,468.0,168.0,32.0,5.0,76.0,5.0,35.6789,-105.4321,211.0,1.0,2.0,9.0,4.0,3412.8,16.0,11.0,468.0,211.9,20.0,150.0,843.5678,0.69,-1.0,-1.0,0
33,391.0,261.0,19.0,2.0,85.0,3.0,45.9012,-100.789,184.0,0.0,5.0,7.0,6.0,2998.5,13.0,10.0,391.0,184.5,24.0,200.0,866.8901,0.58,-1.0,-1.0,0
34,439.0,293.0,28.0,3.0,51.0,7.0,38.7654,-90.1234,206.0,1.0,4.0,11.0,2.0,3241.9,15.0,11.0,439.0,206.9,19.0,140.0,857.9012,0.65,-1.0,-1.0,0
35,362.0,225.0,22.0,4.0,92.0,2.0,48.6543,-105.6789,151.0,0.0,3.0,8.0,5.0,2867.3,12.0,9.0,362.0,151.1,23.0,190.0,884.5678,0.53,-1.0,-1.0,0
36,494.0,173.0,34.0,5.0,78.0,6.0,33.4567,-107.8901,215.0,1.0,2.0,10.0,3.0,3491.2,17.0,11.0,494.0,215.0,21.0,160.0,848.9012,0.71,-1.0,-1.0,0
37,413.0,269.0,20.0,2.0,86.0,4.0,43.8901,-99.0123,187.0,0.0,5.0,7.0,6.0,3073.8,14.0,10.0,413.0,187.5,25.0,210.0,873.4567,0.6,-1.0,-1.0,0
38,451.0,288.0,29.0,3.0,52.0,8.0,36.789,-91.2345,208.0,1.0,4.0,12.0,2.0,3302.1,16.0,11.0,451.0,208.0,20.0,140.0,859.0123,0.66,-1.0,-1.0,0
39,376.0,238.0,24.0,4.0,94.0,3.0,46.5432,-104.5678,157.0,0.0,3.0,9.0,5.0,2945.6,13.0,9.0,376.0,157.8,22.0,200.0,891.2345,0.55,-1.0,-1.0,0
40,94.0,299.0,42.0,4.0,69.0,3.0,39.8233,-105.51,151.0,1.0,2.0,10.0,5.0,3723.7,15.0,7.0,141.9,90.3,25.0,35.0,878.4698,0.35,-1.0,-1.0,0
41,245.0,97.0,31.0,3.0,85.0,8.0,36.895,6.905,59.0,0.0,5.0,8.0,9.0,2018.2,10.0,10.0,188.7,122.1,22.0,50.0,859.4186,0.42,-1.0,-1.0,0
42,312.0,278.0,18.0,5.0,58.0,6.0,44.6639,-123.088,125.0,1.0,3.0,11.0,8.0,3981.9,14.0,8.0,206.4,131.9,19.0,12.0,882.2943,0.38,-1.0,-1.0,0
43,108.0,355.0,45.0,2.0,76.0,5.0,50.8133,5.795,95.0,0.0,2.0,9.0,7.0,2881.8,12.0,6.0,97.2,63.9,15.0,25.0,870.9017,0.39,-1.0,-1.0,0
44,219.0,191.0,24.0,1.0,51.0,1.0,48.0333,-122.175,143.0,1.0,5.0,6.0,4.0,2439.1,9.0,5.0,119.4,85.8,20.0,40.0,864.7439,0.33,-1.0,-1.0,0
45,281.0,104.0,38.0,3.0,93.0,7.0,35.6317,-120.267,112.0,1.0,2.0,12.0,10.0,3596.4,16.0,9.0,173.1,107.4,24.0,18.0,880.6554,0.41,-1.0,-1.0,0
46,264.0,233.0,29.0,4.0,67.0,4.0,41.4111,-105.513,165.0,1.0,3.0,8.0,6.0,3145.9,11.0,8.0,150.6,94.2,21.0,30.0,876.1973,0.36,-1.0,-1.0,0
47,176.0,316.0,36.0,2.0,82.0,9.0,46.2083,-123.083,134.0,1.0,5.0,7.0,5.0,2763.4,13.0,7.0,185.9,114.9,23.0,22.0,868.4945,0.4,-1.0,-1.0,0
48,61.0,289.0,20.0,5.0,60.0,3.0,49.85,-122.35,101.0,1.0,2.0,10.0,9.0,3069.1,15.0,10.0,221.8,136.5,26.0,45.0,873.5242,0.37,-1.0,-1.0,0
49,201.0,148.0,33.0,1.0,49.0,6.0,47.5167,-122.017,146.0,1.0,5.0,9.0,8.0,2617.3,12.0,6.0,127.5,83.2,17.0,38.0,869.1594,0.34,-1.0,-1.0,0
50,219.0,186.0,27.0,5.0,118.0,1.0,43.1933,73.4167,148.0,1.0,5.0,3.0,9.0,3421.0,10.0,7.0,67.5,25.9,19.0,340.0,859.3176,0.49,-1.0,-1.0,0
51,281.0,401.0,14.0,2.0,51.0,8.0,25.1833,56.6167,134.0,1.0,5.0,4.0,8.0,2758.0,9.0,6.0,82.5,31.4,22.0,120.0,876.6103,0.57,-1.0,-1.0,0
52,342.0,221.0,35.0,4.0,72.0,6.0,39.7,104.9667,192.0,1.0,5.0,7.0,5.0,2456.0,11.0,8.0,97.5,43.8,25.0,210.0,848.6538,0.46,-1.0,-1.0,0
53,176.0,355.0,20.0,3.0,109.0,5.0,46.2333,52.2333,105.0,1.0,5.0,9.0,12.0,2334.0,8.0,10.0,50.0,20.3,24.0,260.0,881.4483,0.52,-1.0,-1.0,0
54,268.0,404.0,49.0,6.0,76.0,7.0,32.45,-104.0167,193.0,1.0,5.0,8.0,1.0,794.0,22.0,15.0,92.5,32.5,12.0,18.0,841.4211,0.39,-1.0,-1.0,0
55,188.0,248.0,14.0,0.0,41.0,3.0,28.3667,33.3667,70.0,0.0,5.0,6.0,7.0,2817.0,4.0,12.0,455.0,205.8,21.0,55.0,866.6629,0.56,-1.0,-1.0,0
56,346.0,49.0,49.0,6.0,86.0,1.0,35.5361,-119.8361,111.0,1.0,5.0,8.0,11.0,183.0,16.0,6.0,305.0,275.0,56.0,1.6,894.1227,-1.0,-1.0,-1.0,0
57,80.0,312.0,49.0,6.0,40.0,4.0,33.1456,-93.2971,23.0,1.0,5.0,7.0,8.0,3024.0,13.0,10.0,24.0,9.1,13.0,205.0,799.4519,0.44,-1.0,-1.0,0
58,388.0,220.0,37.0,3.0,90.0,2.0,62.8167,77.9167,109.0,1.0,5.0,3.0,4.0,1685.1,8.0,12.0,950.0,131.7,24.7,190.0,817.8219,0.31,-1.0,-1.0,0
59,11.0,60.0,47.0,1.0,65.0,5.0,60.9833,1.9333,179.0,0.0,5.0,7.0,7.0,2949.0,13.0,12.0,267.8,105.2,18.0,505.0,831.1819,0.65,-1.0,-1.0,0
60,319.0,142.0,19.0,5.0,81.0,8.0,43.9119,-122.3847,118.0,1.0,5.0,8.0,10.0,2018.9,11.0,8.0,189.3,67.2,22.0,881.0,917.9852,0.49,-1.0,-1.0,0
61,276.0,219.0,11.0,4.0,59.0,5.0,28.7431,-95.3874,63.0,0.0,3.0,9.0,8.0,1437.4,8.0,9.0,141.9,50.4,18.0,351.0,879.2169,0.55,-1.0,-1.0,0
62,398.0,298.0,22.0,1.0,88.0,6.0,35.6547,-101.4131,149.0,1.0,5.0,3.0,7.0,1873.1,12.0,7.0,156.6,59.4,25.0,982.0,905.1234,0.46,-1.0,-1.0,0
63,235.0,191.0,16.0,3.0,46.0,4.0,50.3095,-107.2139,93.0,1.0,0.0,10.0,6.0,2251.8,9.0,10.0,93.3,36.9,20.0,516.0,863.9403,0.52,-1.0,-1.0,0
64,324.0,162.0,28.0,2.0,72.0,3.0,61.2453,-149.5417,171.0,1.0,5.0,6.0,5.0,1948.5,10.0,8.0,123.9,48.3,24.0,749.0,901.4568,0.48,-1.0,-1.0,0
65,394.0,289.0,13.0,5.0,56.0,7.0,39.0494,-123.4219,137.0,0.0,3.0,11.0,9.0,1601.2,8.0,9.0,181.5,65.7,19.0,423.0,875.6345,0.54,-1.0,-1.0,0
66,267.0,206.0,24.0,1.0,67.0,2.0,44.7156,-104.9244,129.0,1.0,5.0,4.0,3.0,2067.6,11.0,7.0,99.9,40.2,23.0,939.0,911.5728,0.47,-1.0,-1.0,0
67,382.0,273.0,14.0,4.0,50.0,1.0,53.3454,-113.5449,166.0,1.0,0.0,7.0,4.0,2519.5,9.0,10.0,84.6,34.5,21.0,591.0,869.1079,0.51,-1.0,-1.0,0
68,258.0,183.0,20.0,3.0,62.0,9.0,58.4033,-156.6853,145.0,1.0,5.0,5.0,6.0,2223.2,10.0,8.0,108.3,43.8,22.0,819.0,897.459,0.45,-1.0,-1.0,0
69,369.0,254.0,15.0,2.0,58.0,6.0,46.3092,-115.5238,158.0,1.0,3.0,8.0,8.0,2387.4,12.0,9.0,165.3,61.5,20.0,471.0,883.8531,0.53,-1.0,-1.0,0
70,14.0,219.0,35.0,4.0,85.0,5.0,41.7353,-92.4814,118.0,1.0,5.0,10.0,1.0,2481.1,19.0,8.0,108.0,19.2,18.0,55.0,848.3517,0.41,-1.0,-1.0,0
71,467.0,159.0,22.0,3.0,49.0,8.0,29.2813,45.9364,94.0,0.0,5.0,9.0,3.0,2001.5,14.0,9.0,129.0,46.8,24.0,180.0,876.3154,0.29,-1.0,-1.0,0
72,186.0,262.0,10.0,5.0,102.0,6.0,38.4458,104.8575,127.0,1.0,5.0,8.0,7.0,1836.4,11.0,10.0,99.0,22.5,21.0,120.0,852.1734,0.36,-1.0,-1.0,0
73,431.0,187.0,25.0,1.0,58.0,3.0,61.3044,2.5517,164.0,0.0,5.0,3.0,5.0,2087.3,18.0,11.0,135.0,39.0,26.0,220.0,869.4836,0.44,-1.0,-1.0,0
74,59.0,105.0,31.0,2.0,65.0,1.0,58.4619,4.1953,168.0,0.0,5.0,6.0,4.0,1993.9,13.0,8.0,90.0,28.5,23.0,150.0,859.1819,0.39,-1.0,-1.0,0
75,338.0,40.0,19.0,3.0,48.0,5.0,0.8364,118.3667,36.0,0.0,5.0,5.0,1.0,1739.4,16.0,9.0,120.0,33.0,25.0,200.0,845.9551,0.42,-1.0,-1.0,0
76,297.0,126.0,9.0,6.0,116.0,2.0,57.4692,-121.3983,33.0,1.0,5.0,7.0,3.0,1145.0,27.0,10.0,27.0,4.2,14.0,110.0,850.3993,0.37,-1.0,-1.0,0
77,289.0,149.0,30.0,1.0,57.0,4.0,63.9853,5.6958,167.0,0.0,2.0,4.0,5.0,1753.0,9.0,10.0,117.0,36.0,28.0,1050.0,-1.0,-1.0,-1.0,0.79,0
78,208.0,196.0,13.0,0.0,54.0,3.0,31.3935,27.3185,85.0,1.0,5.0,3.0,6.0,1774.0,8.0,9.0,32.0,11.0,21.0,75.0,838.3992,0.24,-1.0,-1.0,0
79,16.0,224.0,36.0,4.0,86.0,6.0,42.4972,-93.2353,121.0,1.0,5.0,11.0,2.0,2515.9,20.0,8.0,111.0,20.0,19.0,60.0,853.0114,0.43,-1.0,-1.0,0
80,186.0,281.0,14.0,3.0,51.0,1.0,44.3196,-122.45,91.0,1.0,5.0,9.0,10.0,3718.9,10.0,14.0,201.9,81.3,19.0,219.0,851.4196,0.22,-1.0,-1.0,0
81,482.0,191.0,11.0,4.0,106.0,3.0,27.5543,105.23,156.0,0.0,5.0,11.0,8.0,4048.0,16.0,10.0,141.9,59.1,16.0,108.0,927.8378,0.19,-1.0,-1.0,0
82,139.0,355.0,25.0,5.0,82.0,1.0,39.6872,-118.55,129.0,1.0,5.0,8.0,9.0,2791.8,11.0,12.0,186.3,76.2,21.0,381.0,843.157,0.25,-1.0,-1.0,0
83,468.0,67.0,20.0,5.0,101.0,3.0,24.4556,112.38,149.0,0.0,5.0,10.0,7.0,3502.7,14.0,13.0,227.8,93.5,18.0,291.0,876.9467,0.16,-1.0,-1.0,0
84,259.0,283.0,16.0,3.0,59.0,2.0,49.3203,-123.15,85.0,1.0,5.0,7.0,6.0,3059.4,9.0,8.0,154.8,63.9,20.0,450.0,869.2876,0.24,-1.0,-1.0,0
85,184.0,193.0,10.0,2.0,69.0,1.0,35.905,-120.23,118.0,0.0,5.0,6.0,5.0,3919.5,13.0,9.0,193.8,80.1,17.0,141.0,888.3415,0.21,-1.0,-1.0,0
86,499.0,249.0,26.0,4.0,92.0,3.0,29.135,107.45,140.0,1.0,5.0,12.0,8.0,4227.9,17.0,15.0,265.9,109.2,19.0,378.0,848.9244,0.18,-1.0,-1.0,0
87,157.0,313.0,22.0,5.0,79.0,2.0,40.4231,-119.29,131.0,0.0,5.0,9.0,9.0,3591.2,12.0,11.0,209.1,85.4,22.0,513.0,859.6283,0.23,-1.0,-1.0,0
88,275.0,221.0,18.0,4.0,97.0,3.0,32.4394,111.29,152.0,1.0,5.0,8.0,7.0,3179.1,10.0,10.0,180.9,74.2,20.0,324.0,879.2098,0.2,-1.0,-1.0,0
89,196.0,299.0,13.0,3.0,56.0,2.0,45.5133,-122.29,96.0,0.0,5.0,6.0,6.0,2948.3,9.0,8.0,147.6,60.3,19.0,207.0,890.4436,0.26,-1.0,-1.0,0
90,141.0,291.0,19.0,5.0,81.0,3.0,44.9373,94.251,201.0,1.0,4.0,9.0,5.0,3951.3,18.0,9.0,78.3,11.4,16.0,21.0,829.6426,0.44,-1.0,-1.0,0
91,482.0,141.0,22.0,6.0,118.0,1.0,50.1875,114.4458,181.0,1.0,2.0,11.0,8.0,3021.9,20.0,8.0,93.6,14.1,12.0,18.0,868.101,-1.0,-1.0,0.63,0
92,118.0,270.0,41.0,2.0,96.0,4.0,55.3594,105.196,151.0,0.0,5.0,8.0,4.0,2511.8,16.0,10.0,63.0,9.3,15.0,12.0,799.2632,0.35,-1.0,-1.0,0
93,461.0,188.0,13.0,4.0,67.0,3.0,47.0313,99.4922,193.0,1.0,3.0,10.0,7.0,3849.1,14.0,7.0,90.0,16.2,10.0,15.0,859.1139,-1.0,-1.0,0.72,0
94,218.0,261.0,29.0,1.0,59.0,2.0,61.1875,5.511,162.0,0.0,4.0,5.0,3.0,2948.4,19.0,12.0,81.0,12.6,14.0,20.0,821.5085,0.39,-1.0,-1.0,0
95,394.0,123.0,20.0,5.0,83.0,1.0,45.8594,92.301,202.0,1.0,2.0,9.0,6.0,3109.8,15.0,9.0,96.0,17.1,11.0,16.0,875.8279,-1.0,-1.0,0.65,0
96,175.0,283.0,42.0,2.0,98.0,4.0,53.6563,104.4458,152.0,0.0,5.0,8.0,5.0,2453.2,17.0,10.0,66.0,10.2,13.0,11.0,810.3804,0.36,-1.0,-1.0,0
97,444.0,189.0,14.0,4.0,68.0,3.0,48.0625,100.419,194.0,1.0,3.0,10.0,7.0,3711.4,13.0,7.0,91.0,16.5,9.0,14.0,862.0515,-1.0,-1.0,0.73,0
98,229.0,262.0,30.0,1.0,60.0,2.0,60.6563,6.335,163.0,0.0,4.0,5.0,3.0,2888.2,18.0,12.0,82.0,13.1,12.0,19.0,825.4554,0.41,-1.0,-1.0,0
99,395.0,124.0,21.0,5.0,84.0,1.0,46.0938,92.993,203.0,1.0,2.0,9.0,6.0,3064.5,14.0,9.0,97.0,17.4,10.0,15.0,879.6318,-1.0,-1.0,0.66,0
100,191.0,66.0,33.0,8.0,108.0,6.0,42.4193,-75.2354,201.0,1.0,4.0,6.0,9.0,1879.0,11.0,8.0,69.0,30.3,12.0,80.0,858.4436,0.41,-1.0,0.69,0
101,281.0,236.0,25.0,5.0,85.0,1.0,36.5167,-119.4519,149.0,1.0,2.0,8.0,7.0,2018.0,14.0,10.0,59.4,26.1,18.0,450.0,822.1556,0.29,-1.0,0.56,0
102,78.0,296.0,39.0,3.0,49.0,5.0,44.8853,-93.0214,112.0,1.0,3.0,9.0,8.0,1511.0,10.0,12.0,93.0,40.2,14.0,25.0,876.7406,0.35,-1.0,0.63,0
103,351.0,129.0,20.0,7.0,76.0,4.0,51.3694,-115.5811,181.0,1.0,5.0,3.0,4.0,2319.0,16.0,13.0,75.0,33.3,16.0,120.0,841.3874,0.44,-1.0,0.71,0
104,194.0,270.0,45.0,2.0,61.0,8.0,55.9474,2.2365,140.0,0.0,4.0,5.0,5.0,1832.0,13.0,14.0,108.0,48.0,20.0,2000.0,813.4603,0.32,-1.0,0.59,0
105,266.0,93.0,31.0,6.0,58.0,3.0,62.1258,6.9339,173.0,0.0,2.0,4.0,3.0,2079.0,12.0,16.0,126.0,56.4,24.0,5000.0,794.6449,0.27,0.51,0.73,0
106,122.0,202.0,42.0,4.0,53.0,7.0,11.3872,-72.2023,134.0,2.0,5.0,6.0,12.0,455.0,15.0,17.0,165.0,39.0,32.0,1000.0,983.8622,0.25,-1.0,-1.0,0
107,245.0,356.0,10.0,1.0,80.0,6.0,39.0333,90.6333,125.0,1.0,5.0,7.0,11.0,1273.0,14.0,18.0,1023.0,26.7,17.0,110.0,850.1161,0.23,-1.0,-1.0,0
108,15.0,23.0,47.0,1.0,64.0,10.0,58.0833,1.0833,35.0,0.0,5.0,2.0,6.0,1695.0,17.0,19.0,90.0,81.0,-1.0,3500.0,933.9934,0.36,-1.0,-1.0,0
109,369.0,173.0,51.0,4.0,53.0,1.0,10.2617,-71.3826,122.0,2.0,5.0,5.0,11.0,420.0,15.0,20.0,150.0,36.0,35.0,1200.0,986.0627,0.23,-1.0,-1.0,0
110,281.0,299.0,14.0,4.0,42.0,6.0,25.0619,53.0238,141.0,1.0,3.0,8.0,9.0,3465.0,14.0,7.0,120.0,45.0,18.0,900.0,819.1111,0.38,-1.0,0.85,0
111,469.0,122.0,19.0,5.0,34.0,3.0,36.9889,75.9925,67.0,0.0,2.0,3.0,1.0,2019.0,11.0,5.0,240.0,96.0,22.0,120.0,848.3333,0.49,-1.0,0.76,0
112,183.0,268.0,45.0,1.0,49.0,8.0,51.355,9.4444,106.0,1.0,5.0,9.0,5.0,2947.0,15.0,8.0,180.0,60.0,15.0,40.0,828.3333,0.42,-1.0,0.88,0
113,394.0,201.0,26.0,4.0,31.0,1.0,29.0476,55.4111,173.0,1.0,3.0,6.0,4.0,3780.0,13.0,4.0,210.0,90.0,20.0,1000.0,810.6667,0.46,-1.0,0.79,0
114,245.0,289.0,39.0,3.0,45.0,7.0,23.4111,46.3056,151.0,0.0,2.0,4.0,2.0,2460.0,10.0,3.0,300.0,120.0,25.0,600.0,841.6667,0.53,-1.0,0.92,0
115,316.0,256.0,11.0,2.0,20.0,5.0,19.3056,73.5694,99.0,1.0,5.0,8.0,6.0,3120.0,12.0,10.0,240.0,96.0,18.0,200.0,831.6667,0.44,-1.0,0.86,0
116,76.0,187.0,42.0,6.0,54.0,2.0,40.5833,80.3056,118.0,1.0,3.0,5.0,3.0,2700.0,9.0,6.0,180.0,60.0,15.0,40.0,825.6667,0.39,-1.0,0.83,0
117,444.0,270.0,16.0,3.0,39.0,4.0,27.1111,50.3056,163.0,0.0,2.0,7.0,1.0,2940.0,14.0,5.0,210.0,90.0,20.0,1000.0,813.3333,0.47,-1.0,0.8,0
118,159.0,293.0,24.0,4.0,44.0,6.0,33.3056,59.5833,137.0,1.0,5.0,9.0,5.0,3600.0,16.0,9.0,240.0,96.0,18.0,200.0,835.6667,0.45,-1.0,0.89,0
119,491.0,261.0,35.0,5.0,50.0,3.0,20.3056,69.5833,125.0,0.0,3.0,6.0,4.0,2880.0,11.0,7.0,210.0,90.0,20.0,1000.0,822.6667,0.48,-1.0,0.81,0
120,234.0,189.0,41.0,3.0,56.0,3.0,39.3554,-93.075,98.0,1.0,4.0,3.0,9.0,4011.7,10.0,8.0,81.0,45.0,12.0,15.0,857.1234,0.27,-1.0,-1.0,0
121,118.0,296.0,20.0,5.0,82.0,1.0,44.2708,-69.085,140.0,1.0,3.0,6.0,7.0,2839.9,18.0,10.0,108.0,63.0,20.0,120.0,794.5678,0.41,-1.0,-1.0,0
122,359.0,219.0,45.0,4.0,98.0,5.0,50.3556,-74.085,67.0,0.0,5.0,8.0,5.0,3698.3,14.0,7.0,72.0,39.0,15.0,25.0,881.2345,0.35,-1.0,-1.0,0
123,275.0,148.0,11.0,2.0,61.0,6.0,29.3554,-95.075,118.0,1.0,4.0,5.0,8.0,4211.9,12.0,9.0,99.0,54.0,18.0,30.0,819.4567,0.31,-1.0,-1.0,0
124,393.0,262.0,38.0,3.0,109.0,2.0,35.2708,-101.085,93.0,1.0,5.0,7.0,6.0,3098.3,16.0,8.0,90.0,48.0,14.0,20.0,851.9012,0.29,-1.0,-1.0,0
125,168.0,284.0,24.0,1.0,71.0,3.0,46.3554,-67.085,131.0,0.0,3.0,4.0,9.0,3949.9,10.0,10.0,117.0,65.0,22.0,40.0,808.1234,0.39,-1.0,-1.0,0
126,307.0,201.0,32.0,4.0,93.0,4.0,42.2708,-72.085,85.0,1.0,5.0,6.0,7.0,2799.9,14.0,7.0,75.0,40.0,13.0,18.0,869.5678,0.33,-1.0,-1.0,0
127,227.0,157.0,16.0,2.0,65.0,5.0,30.3554,-96.085,108.0,1.0,4.0,8.0,5.0,4389.9,12.0,9.0,102.0,56.0,19.0,35.0,825.9012,0.37,-1.0,-1.0,0
128,371.0,248.0,29.0,3.0,104.0,2.0,37.2708,-100.085,76.0,1.0,5.0,7.0,6.0,3209.9,16.0,8.0,93.0,50.0,16.0,28.0,863.4567,0.31,-1.0,-1.0,0
