,Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor,real_identifier
19,143.0,297.0,9.0,6.0,59.0,6.0,42.5,88.5,128.0,1.0,5.0,8.0,7.0,2128.0,9.0,10.0,100.8,49.2,21.0,240.0,830.1379,0.43,-1.0,0.71,0
20,148.0,299.0,45.0,5.0,67.0,1.0,41.1347,-92.3985,141.0,1.0,3.0,9.0,7.0,2018.4,10.0,14.0,546.0,246.0,22.0,550.0,843.912,0.35,-1.0,-1.0,0
21,219.0,317.0,51.0,7.0,38.0,3.0,29.6998,-95.3997,129.0,0.0,4.0,11.0,9.0,2849.8,8.0,13.0,819.0,489.0,19.0,800.0,859.7626,0.28,-1.0,-1.0,0
22,42.0,281.0,42.0,4.0,56.0,6.0,19.4347,-101.6981,105.0,1.0,2.0,7.0,8.0,2398.2,14.0,12.0,391.0,219.0,25.0,700.0,874.8083,0.32,-1.0,-1.0,0
23,157.0,295.0,39.0,5.0,61.0,8.0,35.6998,-97.3997,149.0,1.0,3.0,10.0,6.0,1948.4,11.0,16.0,658.0,302.0,21.0,600.0,849.912,0.33,-1.0,-1.0,0
24,262.0,309.0,46.0,6.0,43.0,7.0,23.4347,-99.6981,139.0,1.0,4.0,8.0,5.0,2698.2,9.0,15.0,942.0,529.0,20.0,900.0,864.7626,0.29,-1.0,-1.0,0
25,67.0,273.0,38.0,3.0,53.0,5.0,17.6998,-103.3997,113.0,0.0,1.0,6.0,4.0,2248.4,13.0,10.0,573.0,264.0,24.0,500.0,839.912,0.31,-1.0,-1.0,0
26,246.0,301.0,49.0,7.0,39.0,2.0,31.1347,-96.3985,129.0,1.0,3.0,9.0,3.0,2048.4,10.0,14.0,625.0,286.0,22.0,650.0,854.7626,0.34,-1.0,-1.0,0
27,85.0,291.0,44.0,5.0,59.0,4.0,25.6998,-98.3997,125.0,1.0,2.0,7.0,8.0,2498.2,12.0,12.0,783.0,449.0,25.0,750.0,869.912,0.3,-1.0,-1.0,0
28,193.0,315.0,52.0,8.0,46.0,9.0,37.6998,-94.3997,153.0,1.0,4.0,10.0,6.0,2148.4,11.0,16.0,716.0,323.0,21.0,700.0,849.7626,0.32,-1.0,-1.0,0
29,118.0,287.0,41.0,4.0,55.0,6.0,21.4347,-100.6981,119.0,1.0,1.0,6.0,4.0,2348.2,13.0,11.0,533.0,251.0,24.0,550.0,844.912,0.33,-1.0,-1.0,0
30,421.0,292.0,14.0,3.0,51.0,6.0,43.753,-79.3833,118.0,1.0,2.0,11.0,5.0,2018.2,14.0,8.0,501.0,121.9,19.0,120.0,791.9191,0.49,-1.0,0.71,0
31,315.0,168.0,25.0,4.0,88.0,1.0,36.5167,-98.7667,142.0,1.0,3.0,9.0,3.0,2801.8,10.0,7.0,412.0,108.0,15.0,180.0,835.7143,0.31,-1.0,0.67,0
32,460.0,211.0,32.0,5.0,76.0,8.0,22.95,46.6167,129.0,0.0,5.0,8.0,4.0,2489.2,13.0,10.0,591.0,135.0,21.0,220.0,808.3333,0.59,-1.0,0.72,0
33,199.0,146.0,10.0,2.0,69.0,5.0,39.7833,-105.5167,137.0,1.0,2.0,10.0,2.0,2603.8,11.0,6.0,380.0,105.0,12.0,150.0,819.0476,0.44,-1.0,0.69,0
34,278.0,201.0,44.0,1.0,62.0,3.0,51.0833,0.95,151.0,0.0,5.0,7.0,6.0,2365.4,16.0,9.0,540.0,129.0,24.0,280.0,824.1379,0.52,-1.0,0.73,0
35,404.0,187.0,20.0,3.0,85.0,7.0,28.2333,-97.6333,124.0,1.0,3.0,12.0,5.0,2906.8,15.0,8.0,470.0,119.0,18.0,200.0,794.2857,0.48,-1.0,0.7,0
36,342.0,179.0,31.0,5.0,78.0,4.0,25.05,50.2333,140.0,0.0,5.0,9.0,4.0,2513.6,14.0,10.0,590.0,136.0,22.0,240.0,813.1579,0.58,-1.0,0.72,0
37,220.0,139.0,11.0,2.0,71.0,6.0,40.6333,-107.5167,134.0,1.0,2.0,11.0,2.0,2692.2,12.0,7.0,430.0,114.0,14.0,170.0,828.5714,0.46,-1.0,0.7,0
38,380.0,196.0,42.0,1.0,61.0,2.0,52.3167,1.4333,157.0,0.0,5.0,8.0,6.0,2428.8,17.0,9.0,560.0,132.0,25.0,300.0,820.6349,0.54,-1.0,0.74,0
39,289.0,173.0,19.0,3.0,84.0,8.0,29.6167,-96.6333,127.0,1.0,3.0,10.0,5.0,2876.4,16.0,8.0,490.0,123.0,20.0,210.0,801.9048,0.5,-1.0,0.71,0
40,219.0,91.0,35.0,3.0,19.0,5.0,41.4192,-73.0347,51.0,0.0,2.0,11.0,4.0,3911.7,15.0,7.0,81.9,24.8,14.0,120.0,879.3135,0.46,-1.0,-1.0,0
41,67.0,278.0,42.0,5.0,85.0,1.0,36.9133,-95.9219,29.0,1.0,4.0,9.0,8.0,4425.3,18.0,3.0,189.0,54.9,22.0,0.8,848.1131,0.39,-1.0,-1.0,0
42,243.0,118.0,19.0,4.0,50.0,6.0,49.885,-97.1383,44.0,0.0,1.0,6.0,9.0,2708.2,10.0,10.0,240.0,75.0,12.0,220.0,869.7828,0.53,-1.0,-1.0,0
43,96.0,229.0,31.0,2.0,72.0,8.0,40.8453,-91.4033,60.0,1.0,3.0,8.0,5.0,3549.8,12.0,8.0,129.0,39.0,16.0,0.4,859.3864,0.43,-1.0,-1.0,0
44,211.0,97.0,25.0,1.0,61.0,3.0,43.555,-88.4364,38.0,0.0,5.0,3.0,7.0,3011.9,9.0,5.0,201.0,60.0,20.0,180.0,876.5115,0.49,-1.0,-1.0,0
45,180.0,154.0,40.0,6.0,82.0,4.0,46.4136,-114.911,55.0,1.0,2.0,10.0,3.0,4387.4,16.0,6.0,144.0,45.0,18.0,1.2,851.4191,0.41,-1.0,-1.0,0
46,122.0,249.0,28.0,3.0,67.0,7.0,38.3947,-90.5636,49.0,0.0,4.0,5.0,9.0,3219.8,11.0,4.0,270.0,81.0,14.0,200.0,866.2752,0.52,-1.0,-1.0,0
47,88.0,186.0,22.0,2.0,58.0,5.0,41.4133,-86.5964,34.0,1.0,1.0,7.0,6.0,3912.1,14.0,9.0,216.0,66.0,12.0,0.6,862.6304,0.44,-1.0,-1.0,0
48,276.0,123.0,38.0,5.0,79.0,2.0,47.115,-114.085,42.0,0.0,3.0,4.0,8.0,4491.9,17.0,7.0,189.0,57.0,16.0,1.8,855.811,0.42,-1.0,-1.0,0
49,155.0,201.0,33.0,4.0,69.0,6.0,45.8022,-92.5044,58.0,1.0,5.0,6.0,5.0,2829.1,13.0,8.0,243.0,72.0,18.0,220.0,874.3728,0.51,-1.0,-1.0,0
50,342.0,301.0,45.0,3.0,1.0,0.0,38.19,59.6,179.0,1.0,2.0,8.0,2.0,3145.0,7.0,11.0,44.9,32.1,22.1,223.0,775.9194,-1.0,-1.0,0.79,0
51,330.0,136.0,13.0,4.0,69.0,9.0,-0.1092,-76.6567,129.0,1.0,5.0,2.0,4.0,2810.0,7.0,10.0,112.0,12.1,-1.0,401.0,879.382,0.34,-1.0,-1.0,0
52,302.0,223.0,37.0,3.0,90.0,0.0,61.983,75.4833,170.0,1.0,5.0,2.0,3.0,2357.3,7.0,11.0,23.0,7.5,20.3,131.0,865.9434,0.56,-1.0,-1.0,0
53,196.0,358.0,22.0,3.0,111.0,0.0,45.3,51.9833,102.0,1.0,5.0,8.0,11.0,229.4,7.0,11.0,41.0,18.1,28.3,241.0,943.8333,0.42,-1.0,-1.0,0
54,281.0,406.0,49.0,6.0,76.0,0.0,31.9777,-103.3918,192.0,1.0,5.0,8.0,2.0,785.0,21.0,14.0,91.0,30.5,11.3,17.0,840.2626,0.39,-1.0,-1.0,0
55,191.0,251.0,14.0,0.0,41.0,2.0,28.5499,33.5499,70.0,0.0,5.0,5.0,6.0,2810.0,3.0,11.0,451.0,204.1,20.3,51.0,865.9434,0.56,-1.0,-1.0,0
56,349.0,52.0,49.0,6.0,86.0,0.0,35.8368,-120.1788,111.0,1.0,5.0,7.0,10.0,185.0,15.0,5.0,301.0,271.0,55.3,1.6,893.2445,-1.0,-1.0,-1.0,0
57,83.0,315.0,49.0,6.0,40.0,3.0,33.3456,-93.4971,23.0,1.0,5.0,6.0,7.0,3017.0,12.0,9.0,23.0,8.4,12.3,201.0,798.6831,0.44,-1.0,-1.0,0
58,391.0,223.0,37.0,3.0,90.0,0.0,62.9167,78.0622,109.0,1.0,5.0,2.0,3.0,1678.1,7.0,11.0,946.0,129.1,23.9,188.0,816.062,0.31,-1.0,-1.0,0
59,14.0,63.0,47.0,1.0,65.0,4.0,60.9833,2.0333,179.0,0.0,5.0,6.0,6.0,2942.0,12.0,11.0,266.3,103.7,17.3,501.0,830.412,0.65,-1.0,-1.0,0
60,292.0,188.0,5.0,4.0,18.0,2.0,-15.231,124.5658,129.0,1.0,3.0,3.0,8.0,2023.0,8.0,9.0,201.0,77.0,22.0,600.0,918.421,0.49,-1.0,-1.0,0
61,365.0,272.0,2.0,3.0,12.0,1.0,7.356,-73.5658,41.0,0.0,5.0,6.0,5.0,1420.0,11.0,10.0,180.0,55.0,26.0,1100.0,881.9434,0.45,-1.0,-1.0,0
62,85.0,85.0,27.0,1.0,56.0,3.0,19.476,-18.4174,196.0,0.0,5.0,5.0,6.0,1300.0,14.0,11.0,260.0,40.0,28.0,2200.0,869.4434,-1.0,-1.0,-1.0,0
63,351.0,205.0,4.0,2.0,16.0,9.0,-21.2886,113.2568,9.0,0.0,5.0,3.0,7.0,617.1,7.0,10.0,22.6,17.8,-1.0,2100.0,941.1993,0.43,-1.0,-1.0,0
64,292.0,114.0,9.0,6.0,116.0,0.0,56.2683,-117.2815,156.0,1.0,0.0,2.0,3.0,450.0,7.0,11.0,31.0,25.6,29.0,450.0,1018.9856,-1.0,-1.0,-1.0,0
65,382.0,11.0,37.0,3.0,106.0,9.0,66.2022,57.2928,185.0,1.0,5.0,6.0,5.0,2943.9,9.0,11.0,75.7,27.7,-1.0,125.0,845.7761,0.38,-1.0,-1.0,0
66,211.0,2.0,37.0,3.0,114.0,0.0,52.8381,51.2136,88.0,1.0,5.0,7.0,3.0,1579.8,4.0,11.0,22.0,14.8,21.0,180.0,802.6997,0.57,-1.0,-1.0,0
67,402.0,287.0,9.0,6.0,116.0,0.0,49.3077,-114.0869,156.0,1.0,3.0,6.0,10.0,2430.0,10.0,7.0,710.0,43.6,5.0,1.0,826.0729,-1.0,-1.0,0.86,0
68,294.0,189.0,6.0,4.0,19.0,2.0,-16.231,123.5658,130.0,1.0,3.0,4.0,9.0,2023.0,8.0,10.0,202.0,78.0,23.0,610.0,919.421,0.5,-1.0,-1.0,0
69,366.0,273.0,3.0,3.0,13.0,1.0,8.356,-72.5658,42.0,0.0,5.0,7.0,6.0,1420.0,11.0,11.0,181.0,56.0,27.0,1120.0,882.9434,0.46,-1.0,-1.0,0
70,119.0,235.0,22.0,3.0,81.0,1.0,41.4219,-73.9744,98.0,1.0,5.0,11.0,1.0,2098.2,10.0,8.0,44.1,19.8,18.0,50.0,848.2211,0.41,-1.0,-1.0,0
71,468.0,201.0,35.0,4.0,108.0,6.0,34.055,-117.7667,142.0,1.0,5.0,9.0,3.0,1879.5,14.0,9.0,58.2,29.1,24.0,180.0,876.9385,0.36,-1.0,-1.0,0
72,391.0,269.0,20.0,5.0,93.0,3.0,39.7167,-104.7667,118.0,1.0,5.0,8.0,4.0,2012.8,11.0,10.0,49.5,22.2,19.0,40.0,859.3872,0.45,-1.0,-1.0,0
73,429.0,157.0,14.0,2.0,69.0,5.0,36.2167,-117.7667,135.0,1.0,5.0,10.0,2.0,1945.0,13.0,7.0,61.8,25.9,21.0,200.0,869.6289,0.39,-1.0,-1.0,0
74,181.0,249.0,25.0,1.0,85.0,2.0,44.7167,-104.7667,93.0,1.0,5.0,12.0,5.0,2061.5,9.0,8.0,53.4,24.5,20.0,60.0,852.3917,0.42,-1.0,-1.0,0
75,304.0,183.0,16.0,3.0,76.0,1.0,42.8833,-117.7667,109.0,1.0,5.0,7.0,3.0,1993.5,12.0,9.0,46.2,20.8,17.0,45.0,865.4976,0.38,-1.0,-1.0,0
76,457.0,211.0,29.0,4.0,101.0,6.0,35.2167,-117.7667,149.0,1.0,5.0,9.0,4.0,1882.0,15.0,10.0,56.1,26.4,23.0,140.0,879.3496,0.37,-1.0,-1.0,0
77,372.0,259.0,21.0,5.0,92.0,3.0,40.45,-104.7667,123.0,1.0,5.0,8.0,2.0,2025.0,11.0,8.0,51.9,23.6,19.0,55.0,858.1103,0.44,-1.0,-1.0,0
78,413.0,173.0,15.0,2.0,71.0,5.0,37.3833,-117.7667,139.0,1.0,5.0,10.0,1.0,1952.5,14.0,7.0,60.3,26.8,22.0,210.0,872.5859,0.4,-1.0,-1.0,0
79,193.0,241.0,24.0,1.0,84.0,2.0,45.2167,-104.7667,95.0,1.0,5.0,12.0,5.0,2074.0,9.0,8.0,54.6,25.1,20.0,65.0,853.9282,0.43,-1.0,-1.0,0
80,219.0,94.0,11.0,3.0,51.0,1.0,14.4444,65.1111,81.0,1.0,4.0,9.0,8.0,2719.2,10.0,14.0,141.9,51.3,16.0,118.0,878.4211,0.22,-1.0,-1.0,0
81,467.0,221.0,44.0,6.0,106.0,0.0,43.7654,-122.4567,14.0,1.0,3.0,11.0,9.0,3651.1,16.0,13.0,210.6,76.2,19.0,421.0,851.2345,0.35,-1.0,-1.0,0
82,182.0,391.0,25.0,4.0,59.0,3.0,27.1234,50.9876,67.0,0.0,2.0,8.0,5.0,2018.5,9.0,10.0,85.5,32.1,14.0,56.0,896.5432,0.19,-1.0,-1.0,0
83,411.0,129.0,38.0,5.0,92.0,1.0,32.9876,45.6543,59.0,1.0,4.0,10.0,7.0,2947.8,14.0,12.0,173.2,63.9,17.0,235.0,859.8765,0.28,-1.0,-1.0,0
84,288.0,362.0,49.0,6.0,101.0,0.0,39.5432,-120.9876,25.0,1.0,3.0,12.0,10.0,3789.4,17.0,15.0,241.1,89.5,20.0,542.0,868.2341,0.32,-1.0,-1.0,0
85,498.0,198.0,13.0,3.0,55.0,2.0,16.7654,62.1234,86.0,0.0,2.0,7.0,4.0,2391.9,11.0,9.0,116.4,44.8,15.0,89.0,884.7654,0.24,-1.0,-1.0,0
86,351.0,284.0,46.0,6.0,109.0,0.0,41.2345,-123.4567,31.0,1.0,3.0,9.0,6.0,3139.5,15.0,14.0,189.3,69.2,18.0,394.0,857.1098,0.3,-1.0,-1.0,0
87,275.0,149.0,22.0,4.0,61.0,3.0,29.8765,53.2345,72.0,0.0,2.0,6.0,3.0,2068.2,10.0,8.0,93.6,36.5,13.0,51.0,899.8765,0.21,-1.0,-1.0,0
88,482.0,269.0,40.0,5.0,96.0,1.0,34.5432,47.9876,51.0,1.0,4.0,11.0,8.0,3051.9,14.0,13.0,161.1,60.3,16.0,219.0,863.4211,0.27,-1.0,-1.0,0
89,397.0,338.0,50.0,6.0,104.0,0.0,42.1234,-124.5432,17.0,1.0,3.0,10.0,9.0,3698.1,16.0,15.0,230.8,85.1,20.0,523.0,869.7654,0.33,-1.0,-1.0,0
90,219.0,299.0,41.0,5.0,118.0,1.0,44.9583,93.2633,151.0,1.0,4.0,11.0,5.0,3088.8,18.0,8.0,240.0,120.0,12.0,80.0,829.4114,0.41,-1.0,-1.0,0
91,393.0,283.0,10.0,4.0,105.0,8.0,35.8167,78.7833,110.0,1.0,2.0,9.0,4.0,2769.6,16.0,9.0,180.0,90.0,15.0,120.0,848.2393,0.35,-1.0,0.8,0
92,482.0,201.0,45.0,2.0,96.0,3.0,51.1333,115.6333,175.0,1.0,5.0,8.0,7.0,3421.2,11.0,10.0,300.0,150.0,18.0,150.0,859.322,0.42,-1.0,-1.0,0
93,118.0,246.0,39.0,6.0,111.0,5.0,48.5,101.5,140.0,1.0,3.0,10.0,3.0,2999.2,14.0,7.0,210.0,105.0,11.0,90.0,819.4114,0.38,-1.0,0.85,0
94,254.0,192.0,44.0,1.0,93.0,6.0,59.75,5.75,160.0,0.0,4.0,6.0,8.0,3134.4,10.0,12.0,270.0,135.0,16.0,140.0,838.8036,0.45,-1.0,-1.0,0
95,421.0,270.0,11.0,3.0,108.0,4.0,42.0833,88.5,130.0,1.0,2.0,5.0,9.0,2619.2,13.0,5.0,240.0,120.0,14.0,110.0,848.8036,0.4,-1.0,0.75,0
96,316.0,229.0,38.0,5.0,99.0,7.0,24.1833,56.6167,125.0,1.0,3.0,3.0,2.0,2857.6,17.0,4.0,180.0,90.0,10.0,70.0,819.4114,0.33,-1.0,0.8,0
97,469.0,243.0,42.0,4.0,104.0,9.0,50.2333,113.2167,155.0,1.0,5.0,12.0,1.0,3297.6,15.0,6.0,300.0,150.0,19.0,160.0,859.322,0.43,-1.0,-1.0,0
98,185.0,265.0,40.0,2.0,97.0,8.0,46.25,95.5,145.0,1.0,4.0,11.0,6.0,3056.8,12.0,8.0,240.0,120.0,13.0,100.0,829.4114,0.39,-1.0,0.85,0
99,452.0,212.0,43.0,1.0,94.0,6.0,58.2333,4.6333,165.0,0.0,3.0,7.0,4.0,3200.8,9.0,9.0,270.0,135.0,17.0,140.0,838.8036,0.44,-1.0,-1.0,0
100,98.0,291.0,41.0,3.0,108.0,5.0,43.2191,-75.4328,149.0,1.0,4.0,6.0,8.0,2018.0,10.0,8.0,63.0,29.4,12.0,250.0,863.9114,0.41,-1.0,0.81,0
101,221.0,381.0,11.0,5.0,85.0,1.0,39.4914,-95.5953,172.0,1.0,3.0,8.0,9.0,2851.0,14.0,10.0,118.8,43.2,25.0,1000.0,822.1587,0.33,-1.0,0.75,0
102,13.0,23.0,49.0,2.0,67.0,8.0,56.4354,2.9319,139.0,0.0,5.0,3.0,7.0,2387.0,16.0,12.0,51.0,22.5,18.0,600.0,868.3538,0.29,-1.0,0.69,0
103,359.0,194.0,15.0,4.0,49.0,6.0,12.3341,-73.5111,161.0,2.0,5.0,5.0,11.0,450.0,13.0,11.0,180.0,36.0,32.0,1100.0,980.0865,0.25,-1.0,-1.0,0
104,97.0,296.0,42.0,3.0,109.0,5.0,43.0652,-75.2871,151.0,1.0,4.0,6.0,8.0,2031.0,10.0,8.0,64.5,30.6,12.0,260.0,865.5438,0.42,-1.0,0.82,0
105,223.0,383.0,11.0,5.0,85.0,1.0,39.4354,-95.5553,173.0,1.0,3.0,8.0,9.0,2862.0,14.0,10.0,120.0,44.0,25.0,1050.0,823.8764,0.34,-1.0,0.76,0
106,14.0,24.0,49.0,2.0,67.0,8.0,56.3945,2.9019,140.0,0.0,5.0,3.0,7.0,2404.0,16.0,12.0,52.5,23.4,18.0,620.0,870.1778,0.3,-1.0,0.7,0
107,361.0,196.0,15.0,4.0,49.0,6.0,12.2921,-73.4701,162.0,2.0,5.0,5.0,11.0,460.0,13.0,11.0,183.0,36.6,32.0,1150.0,982.0825,0.26,-1.0,-1.0,0
108,100.0,299.0,42.0,3.0,109.0,5.0,42.9872,-75.2019,152.0,1.0,4.0,6.0,8.0,2051.0,10.0,8.0,66.0,31.8,12.0,270.0,867.1998,0.43,-1.0,0.83,0
109,225.0,385.0,11.0,5.0,85.0,1.0,39.3794,-95.4853,174.0,1.0,3.0,8.0,9.0,2883.0,14.0,10.0,122.5,45.0,25.0,1100.0,825.5948,0.35,-1.0,0.77,0
110,92.0,219.0,44.0,5.0,49.0,7.0,30.795,74.8833,67.0,1.0,3.0,9.0,9.0,3519.0,15.0,14.0,99.0,55.5,16.0,50.0,844.9014,0.56,-1.0,0.85,0
111,421.0,168.0,11.0,4.0,85.0,8.0,25.7833,50.2,141.0,0.0,2.0,6.0,1.0,1938.0,10.0,8.0,36.0,19.2,14.0,120.0,819.2857,0.41,-1.0,0.67,0
112,258.0,111.0,40.0,1.0,34.0,6.0,39.6333,118.1833,76.0,1.0,5.0,8.0,4.0,2947.0,14.0,12.0,108.0,46.2,18.0,15.0,859.0476,0.49,-1.0,0.76,0
113,116.0,246.0,29.0,3.0,59.0,3.0,48.2167,123.9667,104.0,1.0,4.0,3.0,6.0,4044.0,11.0,7.0,81.0,29.4,11.0,80.0,831.4286,0.44,-1.0,0.69,0
114,183.0,201.0,20.0,2.0,22.0,5.0,31.4833,65.4,86.0,0.0,1.0,7.0,5.0,2788.0,13.0,10.0,72.0,39.6,17.0,200.0,848.3871,0.52,-1.0,0.82,0
115,397.0,154.0,16.0,6.0,80.0,1.0,43.1333,74.7833,98.0,1.0,5.0,9.0,2.0,3690.0,8.0,5.0,63.0,27.3,13.0,100.0,823.8095,0.46,-1.0,0.72,0
116,462.0,89.0,26.0,5.0,44.0,4.0,36.6167,104.9667,131.0,0.0,3.0,5.0,8.0,2460.0,12.0,4.0,45.0,20.7,15.0,60.0,837.1429,0.51,-1.0,0.79,0
117,279.0,193.0,35.0,4.0,71.0,2.0,28.35,52.5667,93.0,1.0,2.0,4.0,9.0,3150.0,16.0,15.0,96.0,43.2,19.0,40.0,853.3333,0.48,-1.0,0.75,0
118,159.0,285.0,24.0,3.0,51.0,8.0,33.6333,73.05,125.0,0.0,1.0,6.0,7.0,2610.0,9.0,3.0,54.0,24.3,12.0,90.0,828.5714,0.43,-1.0,0.68,0
119,441.0,130.0,14.0,2.0,65.0,6.0,40.2167,119.7833,79.0,1.0,4.0,8.0,3.0,3880.0,5.0,1.0,90.0,40.5,20.0,30.0,846.1538,0.53,-1.0,0.81,0
120,281.0,391.0,25.0,3.0,91.0,3.0,19.2208,-74.4133,219.0,1.0,3.0,6.0,9.0,3978.5,18.0,7.0,72.0,49.2,12.0,50.0,860.1107,0.27,-1.0,-1.0,0
121,118.0,356.0,11.0,5.0,129.0,1.0,43.8133,125.3833,201.0,1.0,5.0,3.0,8.0,2211.8,10.0,8.0,90.0,63.0,20.0,200.0,920.8496,0.41,-1.0,-1.0,0
122,409.0,294.0,28.0,4.0,82.0,6.0,31.1667,51.6167,153.0,1.0,2.0,9.0,5.0,3581.0,22.0,10.0,108.0,81.0,15.0,150.0,881.3271,0.35,-1.0,-1.0,0
123,234.0,187.0,20.0,3.0,56.0,8.0,40.5167,119.35,97.0,1.0,5.0,1.0,6.0,2947.4,14.0,6.0,99.0,55.8,11.0,30.0,798.4114,0.23,-1.0,-1.0,0
124,375.0,421.0,16.0,2.0,98.0,5.0,27.1833,88.2333,191.0,0.0,3.0,8.0,7.0,4028.0,20.0,9.0,126.0,94.5,22.0,400.0,909.3047,0.39,-1.0,-1.0,0
125,292.0,317.0,14.0,5.0,85.0,2.0,38.2333,122.2333,228.0,1.0,5.0,4.0,9.0,2763.9,16.0,8.0,81.0,50.4,14.0,100.0,844.5508,0.29,-1.0,-1.0,0
126,186.0,269.0,24.0,4.0,67.0,9.0,22.6167,114.0667,165.0,1.0,2.0,7.0,4.0,3819.0,24.0,7.0,117.0,87.0,18.0,250.0,893.3843,0.33,-1.0,-1.0,0
127,451.0,394.0,10.0,3.0,106.0,1.0,29.2333,121.2333,208.0,1.0,5.0,2.0,8.0,2458.0,12.0,10.0,99.0,66.0,16.0,120.0,858.3213,0.25,-1.0,-1.0,0
128,313.0,248.0,22.0,5.0,94.0,6.0,36.2333,127.2333,182.0,1.0,3.0,5.0,6.0,3291.0,19.0,9.0,108.0,79.2,19.0,300.0,899.4264,0.37,-1.0,-1.0,0
