duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
18,24,6,3,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,2,3190
15,40,2,0,1,1,4,1,1,1,2,0,1,0,0,3,1,1,2,4,1905
48,25,0,3,1,1,2,1,1,2,1,2,1,1,3,3,1,1,2,2,14426
24,60,4,0,1,2,4,0,1,1,1,0,3,0,0,1,1,1,2,4,1199
12,35,3,3,1,1,4,0,1,2,1,4,3,1,3,3,1,1,2,4,2573
24,33,9,0,1,1,4,0,1,1,1,4,1,1,3,3,1,2,2,4,2528
24,25,6,0,1,1,3,0,1,2,1,3,1,1,3,3,1,1,2,4,1853
30,33,9,0,1,1,3,1,1,1,1,3,1,1,1,1,1,1,2,3,5129
18,32,6,1,1,2,3,0,1,3,1,0,3,1,3,1,1,2,2,3,2659
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
48,27,3,2,1,1,1,1,1,1,0,3,1,1,0,1,1,1,2,2,5328
10,28,6,0,1,2,4,0,1,2,1,2,1,1,3,1,1,2,2,2,649
24,44,9,2,1,1,4,0,1,3,0,0,0,1,3,3,2,4,2,4,1455
24,31,6,0,1,1,1,1,1,2,1,3,1,1,0,3,1,1,2,4,1905
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
12,29,3,0,1,1,4,0,1,3,2,2,3,0,0,3,1,3,2,4,1124
48,35,9,2,1,2,1,1,1,3,0,3,1,1,3,1,1,4,2,2,8857
24,23,3,3,1,1,4,1,1,1,2,1,3,0,0,3,1,1,2,4,3234
48,31,5,2,1,1,4,1,1,2,0,4,0,1,3,2,1,2,2,2,7582
24,37,4,0,1,1,2,1,1,2,1,1,1,1,1,3,1,4,2,4,2579
18,24,6,3,1,1,2,0,1,1,1,2,1,0,0,3,1,1,2,1,3209
15,40,2,0,1,1,4,1,1,0,2,0,0,1,3,3,1,1,2,4,1903
48,25,0,0,1,1,2,1,1,2,1,2,1,0,3,3,1,1,2,2,14326
24,60,4,0,1,2,4,0,1,1,1,0,3,0,3,1,1,1,2,4,1777
6,26,4,3,1,1,2,0,2,3,1,2,3,1,3,0,2,4,1,1,783
12,23,1,3,1,1,4,0,1,3,2,2,1,1,0,3,1,1,2,2,1314
6,43,4,3,1,1,4,1,0,1,1,2,1,1,3,3,1,1,2,4,996
27,27,3,3,1,1,2,0,1,1,1,1,1,1,0,3,1,1,2,4,3625
21,36,4,3,1,1,4,0,1,3,1,2,1,1,2,1,1,0,2,4,1523
12,53,3,3,1,1,4,0,1,3,1,0,3,1,1,3,1,4,2,1,2792
24,26,9,0,1,1,4,0,1,3,1,2,1,1,0,3,1,1,2,2,1945
30,34,9,0,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,4,1842
12,26,3,3,1,1,3,0,1,3,1,2,1,1,0,3,1,1,2,2,3069
24,23,6,0,1,2,4,0,0,2,1,3,1,0,2,1,1,1,2,4,1331
36,26,3,0,1,2,2,1,1,3,1,2,0,0,0,2,1,1,2,4,4462
12,57,2,2,1,3,4,0,0,321,0,2,3,1,0,2,4,1,2,2,2748
9,50,4,3,1,2,4,0,1,1648,1,0,14,0,3,2,1,1,2,4,1093
18,31,3,0,1,2,3,0,1,2095,1,3,1,1,0,2,1,1,2,4,3207
48,36,0,3,1,2,4,0,1,1040,1,2,1,1,3,2,1,4,2,4,3555
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
48,27,3,2,1,1,1,1,1,1,0,3,1,1,0,1,1,1,2,2,3833
10,28,9,0,1,2,3,0,1,2,1,2,1,1,3,1,1,1,2,2,1643
6,52,6,0,1,1,3,0,1,3,1,0,1,1,3,1,1,3,2,4,269
6,28,6,0,1,2,1,1,1,2,1,2,0,0,0,1,1,1,2,1,1071
9,66,6,3,1,1,3,0,1,2,1,2,1,1,0,3,2,1,2,4,3199
36,23,0,0,1,2,4,1,1,1,1,2,3,0,3,1,1,1,2,2,8518
12,52,6,0,1,2,2,1,1,3,1,0,1,1,3,1,1,2,2,4,1322
12,52,4,3,1,2,2,0,0,3,1,2,3,1,3,1,1,1,2,4,1884
36,26,6,0,1,2,2,1,1,3,1,2,0,0,3,2,1,1,2,4,4463
12,57,3,2,1,3,4,0,0,1,0,2,1,1,3,2,1,1,2,1,2824
9,50,9,2,1,1,3,0,1,2,1,3,1,1,3,1,1,1,2,3,1820
18,31,6,3,1,1,3,0,1,0,1,2,0,1,1,2,1,1,2,2,4271
48,34,4,3,1,2,4,0,1,1,0,2,1,1,3,1,1,1,2,4,6148
18,34,3,3,1,1,1,0,1,1,1,1,3,0,3,3,2,1,2,2,2741
36,60,4,3,1,1,4,1,1,2,0,0,1,1,3,2,1,4,2,4,8137
24,35,6,0,1,2,3,1,1,1,1,2,1,1,3,1,1,2,2,4,1623
24,26,6,1,1,2,3,1,1,3,1,2,1,1,3,1,1,1,2,4,1958
12,36,4,0,1,1,2,0,0,2,1,4,2,1,3,2,1,3,2,4,882
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,1,1453
30,22,3,1,1,1,1,0,1,2,1,1,1,1,2,3,1,1,2,2,3832
12,33,6,1,1,1,3,0,0,3,1,0,3,0,0,1,2,4,2,4,797
36,24,9,0,1,2,4,1,1,1,1,3,1,0,3,1,1,1,2,4,9629
60,36,0,2,1,1,4,0,1,1,2,0,1,0,3,3,1,1,0,4,7297
24,25,6,0,1,1,2,0,0,3,1,2,1,1,0,3,1,1,2,1,1590
6,36,3,3,1,2,4,1,1,1,0,0,0,1,3,1,1,1,2,2,1895
11,50,6,1,1,2,4,1,1,3,1,3,1,1,3,1,1,1,2,4,1793
36,24,3,0,1,1,4,0,1,2,1,3,1,0,0,3,1,1,2,1,2616
18,29,6,0,1,2,2,1,1,2,1,2,1,1,3,3,1,1,2,2,2306
24,37,4,0,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,4,947
18,24,6,3,1,1,2,0,1,1,1,2,1,0,0,2,1,1,2,4,2624
18,24,3,3,1,1,4,0,1,1,1,2,1,0,0,3,1,1,1,4,2121
18,50,4,3,1,1,4,1,1,3,1,2,3,1,3,3,1,1,2,4,2273
22,45,5,0,1,1,4,1,1,3,1,0,1,1,3,1,1,4,2,4,2476
12,54,9,3,1,1,4,0,1,3,1,0,3,1,1,3,1,2,2,2,7547
