duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
48,20,2,3,1,2,4,1,1,1,0,2,1,0,3,1,1,1,2,4,6683
12,20,6,3,1,1,2,1,1,1,2,2,0,1,3,3,2,1,2,2,1076
24,27,5,0,1,2,5,1,1,2,0,3,1,0,3,1,1,1,2,4,2899
48,42,4,2,1,2,3,0,0,1,1,2,3,1,3,1,1,1,2,2,7479
30,28,0,0,1,2,2,0,1,1,1,2,1,0,3,2,1,1,2,4,2122
18,31,6,1,1,1,2,1,1,3,1,3,1,1,3,3,1,1,2,4,1884
36,38,9,1,1,1,3,1,1,3,1,3,1,1,3,3,2,4,2,2,5711
12,36,3,3,1,1,4,0,1,3,1,0,1,1,3,3,2,1,2,2,3079
9,24,4,1,1,1,3,0,1,3,1,3,1,1,3,3,1,1,2,4,652
15,45,3,3,1,1,4,1,1,3,1,3,3,1,0,3,1,1,2,4,2241
48,45,0,2,1,2,1,0,1,3,1,2,1,0,3,1,1,1,2,4,7686
18,40,3,2,1,2,2,0,1,2,1,0,1,1,3,2,2,0,2,4,1149
18,26,3,1,1,1,3,0,1,2,1,0,1,1,3,2,2,1,2,1,1957
20,33,9,3,1,1,2,0,1,1,1,1,1,0,0,3,1,1,2,4,2679
48,24,9,0,1,2,4,1,0,3,1,2,1,1,3,2,1,2,2,2,11998
18,28,3,2,1,1,4,0,1,0,2,0,1,1,0,3,1,3,2,4,2370
12,20,6,3,1,1,2,1,1,1,2,2,3,0,3,3,2,1,2,2,1076
48,39,4,2,1,2,4,3,1,1,0,3,1,0,3,3,3,2,2,4,8857
10,24,6,0,1,1,4,0,1,3,1,2,1,1,3,3,1,1,2,2,2146
24,46,3,2,1,2,4,1,1,2,1,0,3,1,3,1,2,4,2,1,5824
24,23,4,3,1,1,4,1,1,1,1,2,1,0,0,3,1,1,2,4,1513
18,40,3,3,1,1,4,0,1,2,1,0,1,1,3,3,1,1,2,4,750
36,39,4,2,1,1,4,0,1,1,1,0,1,0,3,3,1,2,2,4,12389
24,28,6,0,1,2,3,0,0,3,1,2,1,1,0,1,1,4,2,4, 936
12,49,6,1,1,2,3,0,1,1,1,2,1,1,3,1,1,1,2,3,6567
6,49,4,1,0,3,1,0,1,3,2,2,3,0,3,1,2,1,2,1,72
12,26,0,3,1,1,2,1,1,3,1,2,3,1,1,3,1,1,2,3,1076
6,43,4,1,1,2,4,1,1,3,1,3,0,0,3,2,1,1,0,3,1895
12,30,3,1,1,2,3,0,1,1,1,3,1,1,0,1,1,1,2,3,2069
18,43,3,2,1,1,4,0,1,0,1,0,1,1,3,3,1,1,2,4,2442
12,30,3,2,1,2,3,0,1,2,1,2,1,0,3,1,1,1,2,4,1924
24,37,4,0,1,1,2,1,1,2,1,1,3,0,0,2,1,1,2,4,947
18,24,6,3,1,1,2,0,1,1,1,2,1,0,3,3,1,1,2,4,1037
15,40,2,0,1,1,4,1,1,0,2,0,1,0,0,3,1,1,2,3,1926
12,30,3,3,1,1,2,0,1,2,1,2,1,1,3,3,1,1,2,4,2096
6,25,0,0,1,2,4,0,1,3,1,2,1,1,0,1,1,1,2,1,1443
12,20,6,3,1,1,2,1,1,1,2,2,0,1,3,3,2,1,2,2,1076
24,27,5,0,1,2,5,1,1,2,0,3,1,0,3,1,1,1,2,2,2637
30,46,9,1,1,1,3,0,1,3,1,0,1,1,3,3,2,1,2,4,8186
36,54,0,0,1,2,2,1,1,1,1,0,1,0,3,4,1,1,2,2,7842
18,31,6,0,1,1,2,1,1,3,1,3,1,1,3,1,1,1,2,4,1884
12,35,3,3,1,1,4,0,1,2,1,4,3,1,2,3,1,1,2,4,2573
24,33,9,0,1,1,4,0,1,1,1,4,1,1,3,3,2,1,2,4,1258
24,25,6,1,1,1,1,0,1,2,1,3,1,1,3,3,1,1,2,3,1924
30,33,9,0,1,1,2,1,1,1,1,1,1,1,3,1,1,2,2,1,4283
18,31,3,0,1,1,2,0,1,2,1,3,1,0,3,3,1,3,2,3,1973
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
48,27,3,2,1,1,1,1,1,1,0,3,1,1,0,1,1,1,2,2,6558
10,28,6,0,1,2,4,0,1,2,1,2,1,1,3,1,1,2,2,2,1339
24,44,9,2,1,1,4,0,1,3,0,0,0,1,3,3,2,4,2,4,1767
24,31,6,0,1,1,2,1,1,3,1,3,1,1,0,3,1,1,2,4,1965
