AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
74,19,73,152,7,67,1,8,0,0,7,1,1,2,-7,25,92,1,60,100,3,2,20,1
84,9,66,172,4,83,1,4,1,1,6,1,4,1,19,67,-8,1,94,62,2,2,12,0
60,19,68,114,32,100,5,8,0,0,7,2,1,0,-7,21,19,2,99,100,9,2,19,0
54,7,68,106,2,100,0,6,1,1,4,1,-7,1,5,75,14,1,2,75,1,3,12,0
66,20,72,157,4,33,1,6,0,0,6,3,0,4,34,25,-8,3,16,90,2,1,20,0
62,11,59,136,15,67,0,2,4,9,6,1,0,0,15,29,73,1,19,61,2,2,17,0
55,14,81,151,9,70,0,8,0,0,7,1,2,1,-7,24,6,1,17,100,5,2,15,1
71,21,56,223,9,100,2,6,0,0,4,2,-7,2,0,43,51,2,87,90,5,3,22,0
57,18,67,-8,6,86,1,8,1,1,6,5,-7,3,-7,44,77,5,31,100,4,2,0,0
89,25,82,163,18,54,1,8,0,0,7,0,14,0,-7,28,54,0,39,100,4,3,25,1
65,19,66,166,5,69,4,8,0,0,7,7,0,3,-7,16,-8,7,55,100,6,3,19,1
54,24,61,129,7,92,4,8,0,0,7,2,-7,3,-7,17,86,2,31,100,10,2,24,0
83,15,83,265,6,22,0,8,0,0,7,0,5,3,-7,7,-8,0,1,100,2,-8,15,0
64,14,84,141,9,63,0,8,0,0,7,2,2,1,-7,36,62,2,6,100,2,3,14,1
51,30,68,205,5,45,1,6,0,0,4,0,-7,4,7,23,89,0,31,97,5,4,31,0
92,10,84,166,7,80,0,8,0,0,7,0,6,1,-7,40,83,0,44,100,2,2,10,1
80,17,63,171,25,50,0,6,1,1,6,0,0,0,-8,52,-8,0,0,94,1,1,18,0
79,38,57,243,11,86,4,6,0,0,4,5,0,1,4,48,63,5,61,80,6,4,40,0
83,16,86,201,9,60,0,8,0,0,7,0,0,1,-7,19,60,0,5,100,2,1,16,1
55,28,79,133,3,40,0,8,0,0,7,4,0,4,-7,18,89,4,9,100,3,3,28,1
57,36,72,188,4,65,0,6,0,0,6,3,0,5,34,56,60,3,6,97,2,13,36,1
87,18,88,275,6,60,0,8,0,0,7,0,0,2,-7,22,69,0,5,100,2,2,18,1
67,22,63,105,10,86,0,2,2,3,4,2,0,1,6,48,75,2,11,76,3,3,25,0
64,20,81,121, 9,50,0,8,0,0,7,2,-7,1,-7,5,-8,2,10,100,5,-8,20,1
72,16,77,330,8,43,0,8,0,0,7,0,0,3,-7,56,-8,0,0,100,0,3,16,0
87,12,82,221,20,60,0,6,0,0,6,0,-8,0,44,42,42,0,11,92,1,3,12,1
86,29,61,214,8,62,1,4,1,1,2,1,0,2,3,26,23,1,71,94,3,4,31,0
74,25,82,174,6,67,0,8,0,0,7,0,5,1,-7,23,77,0,19,100,2,3,26,1
75,21,81,222,5,44,0,8,0,0,7,1,0,2,-7,33,87,1,24,100,3,2,21,0
75,20,77,165,12,43,1,6,0,0,6,0,0,0,-8,20,44,0,41,95,4,2,20,1
90,24,68,165,20,81,5,8,0,0,7,0,0,0,-7,17,-8,0,80,100,12,1,24,0
77,25,86,152,5,50,0,8,0,0,7,1,0,3,-7,24,90,1,12,100,3,2,25,1
63,13,68,261,2,83,0,6,0,0,6,2,0,5,25,36,95,2,32,86,7,3,14,0
68,17,75,97,29,100,-8,8,0,0,7,1,0,0,-7,47,59,1,-8,100,-8,3,17,0
89,28,75,162,23,50,0,8,1,1,6,1,0,0,-7,33,-8,1,3,100,3,1,30,1
82,22,88,188,13,50,0,8,0,0,7,0,0,0,-7,32,-8,0,1,100,3,1,25,1
75,35,70,186,5,33,1,2,2,2,6,2,1,4,28,16,33,2,26,87,4,2,24,0
89,12,74,194,18,100,1,8,0,0,7,2,3,0,-7,17,61,2,87,100,1,2,12,1
74,22,72,293,5,67,1,6,0,0,6,1,0,3,25,45,95,1,39,95,6,2,22,0
73,22,73,186,6,100,1,6,0,0,6,0,0,2,33,45,93,0,101,91,2,2,22,0
64,15,84,169,4,75,0,8,0,0,7,0,-7,2,-7,20,-8,0,12,100,2,1,15,1
51,31,66,122,0,82,2,8,0,0,7,17,0,6,-7,62,68,14,40,100,5,4,37,0
80,14,58,170,11,100,0,5,0,4,3,0,-7,2,6,44,68,0,65,72,3,4,21,1
77,22,84,174,9,64,0,6,0,0,6,0,0,1,-8,41,56,0,4,95,5,2,22,0
70,34,61,204,13,86,2,6,0,0,4,0,0,0,4,26,81,0,75,94,7,5,34,1
74,26,77,197,4,71,1,6,0,0,6,1,0,4,24,28,91,1,36,97,3,2,29,1
61,24,67,166,3,100,3,6,0,0,6,3,1,3,44,54,63,3,74,96,5,4,24,1
65,24,61,165,2,85,3,6,0,0,6,3,-7,6,24,26,99,3,68,93,14,3,27,1
72,26,80,227,2,50,1,8,0,0,7,1,0,2,-7,15,16,1,18,100,3,2,27,1
90,17,88,192,2,44,0,8,0,0,7,2,1,1,-7,33,66,2,9,100,2,2,18,1
78,18,76,170,3,73,1,8,0,0,7,2,0,1,-7,22,-8,2,16,100,6,1,18,1
80,32,68,-8,3,87,2,6,0,0,6,2,1,4,21,16,-8,2,32,97,11,1,0,0
81,20,76,232,3,75,3,8,0,0,7,1,0,3,-7,35,94,1,46,100,4,5,20,1
75,19,86,176,7,60,0,8,0,0,7,0,24,1,-7,26,58,0,11,100,2,1,19,1
81,20,76,232,3,75,3,8,0,0,7,1,0,3,-7,35,94,1,46,100,4,5,20,1
90,17,85,165,10,50,0,8,0,0,7,2,0,1,-7,18,22,2,0,100,1,2,17,1
75,30,72,193,3,69,2,8,0,0,7,0,-7,2,-7,30,-8,0,51,100,7,1,30,0
70,7,75,167,1,57,2,6,0,0,6,0,0,1,-8,25,100,0,18,88,2,2,8,1
51,9,81,94,23,60,0,8,0,0,7,0,0,0,-7,56,77,0,26,100,1,2,9,1
61,27,80,231,3,45,0,8,0,0,7,0,18,4,-7,33,92,0,10,100,3,2,25,0
48,14,75,110,4,57,1,6,0,0,6,1,-7,2,20,14,-8,1,37,86,3,1,21,0
48,8,64,106,4,80,1,2,1,1,6,1,0,1,12,50,58,1,84,80,2,2,10,0
64,15,74,183,3,67,0,2,1,1,6,2,-7,3,29,53,92,2,29,88,2,2,17,0
59,32,75,196,4,44,0,8,0,0,7,0,0,5,-7,50,84,0,11,100,4,3,32,0
93,23,87,435,4,50,0,8,0,0,7,0,0,2,-7,29,92,0,3,100,3,2,24,1
61,10,87,177,10,17,0,8,0,0,7,0,10,1,-7,20,-8,0,0,100,1,-8,2,1
60,6,89,131,29,40,0,8,0,0,7,0,-8,0,-7,17,-8,0,5,100,1,1,6,1
82,21,81,151,19,100,0,5,0,1,6,0,0,0,-8,23,46,0,1,95,1,4,22,1
48,21,61,132,3,63,1,5,1,2,6,2,0,2,12,39,99,1,39,78,3,2,26,0
93,32,66,248,10,42,2,6,0,0,6,2,0,2,16,19,-8,2,52,97,5,1,32,1
87,18,88,275,6,25,0,8,0,0,7,1,0,2,-7,17,-8,1,1,100,2,1,18,1
85,25,75,300,5,100,1,8,0,0,7,0,0,2,-7,31,97,0,61,100,4,3,26,1
82,22,81,190,8,44,0,6,0,0,6,0,0,3,-8,27,49,0,17,95,2,2,22,0
76,22,83,193,6,57,0,8,0,0,7,0,0,2,-7,36,98,0,3,100,2,3,22,1
69,24,73,-8,0,27,1,6,0,0,6,2,0,4,10,20,78,2,8,88,1,2,0,1
64,21,66,203,2,38,0,5,0,1,4,1,2,2,4,26,-8,1,14,83,3,2,23,1
64,22,78,130,4,43,1,8,0,0,7,5,-7,1,-7,18,-8,5,10,100,3,-8,22,1
73,15,74,118,2,90,0,6,0,0,4,0,20,2,6,65,85,0,20,88,4,5,32,1
89,25,80,248,5,64,1,8,0,0,7,0,6,2,-7,32,60,0,19,100,5,2,12,1
65,24,79,162,1,40,0,8,0,0,7,4,0,8,-7,15,94,4,12,100,4,2,26,0
71,24,66,164,8,75,0,5,0,1,4,4,0,1,0,30,30,4,17,85,3,6,27,0
80,52,79,340,4,12,0,6,0,0,4,0,6,2,10,13,-8,0,2,96,2,1,77,0
51,15,66,122,3,100,0,6,0,0,4,2,0,1,3,69,78,2,44,94,2,6,16,0
74,25,82,174,6,67,0,8,0,0,7,0,5,1,-7,23,77,0,19,100,2,3,26,1
81,21,84,166,14,57,0,8,0,0,7,1,-7,0,-7,48,-8,1,11,100,2,1,21,1
94,19,75,240,6,83,1,8,0,0,7,0,0,2,-7,42,73,0,18,100,3,2,19,1
62,35,68,136,3,67,2,5,1,2,6,2,0,5,58,54,89,2,68,92,8,2,37,0
62,22,69,338,2,45,1,6,0,0,6,4,0,3,12,35,100,4,25,96,3,2,23,1
69,15,66,244,1,80,-8,7,1,1,5,0,0,4,-7,59,96,0,61,94,1,3,18,0
69,20,56,179,12,82,2,5,0,2,4,0,0,0,1,52,77,0,39,70,7,4,23,0
48,15,70,126,2,67,2,8,0,0,7,1,0,2,-7,29,80,1,39,100,4,2,17,1
80,28,82,190,10,50,0,8,0,0,7,0,17,1,-7,21,50,0,32,100,2,2,28,1
64,27,59,207,4,100,2,6,0,0,6,0,-7,2,19,47,82,0,101,90,3,3,32,0
52,15,64,119,10,45,0,3,2,3,4,0,6,1,8,33,42,0,20,83,2,3,18,0
57,16,70,92,11,67,0,6,0,0,6,0,0,1,16,44,61,0,37,88,1,3,16,1
71,25,75,191,3,73,1,8,0,0,7,0,10,4,-7,42,86,0,66,100,6,2,26,1
90,25,79,202,10,60,0,6,0,0,4,0,-7,1,6,40,50,0,9,92,3,3,25,1
64,13,67,133,6,75,1,5,0,1,6,0,0,1,12,25,94,0,46,75,3,3,16,0
70,7,63,135,36,80,1,5,0,3,4,0,8,0,1,55,33,0,23,55,1,3,11,1
78,45,68,284,1,48,1,8,0,0,7,7,1,5,-7,19,57,7,27,100,9,3,47,0
68,30,69,172,2,29,1,6,0,0,4,1,0,2,1,12,-8,1,13,94,4,1,31,0
74,18,79,172,13,29,1,8,0,0,7,2,0,0,-7,28,61,2,48,100,1,2,18,1
92,24,82,228,17,68,0,8,0,0,7,2,1,0,-7,34,42,2,2,100,9,4,29,1
74,18,75,172,6,50,1,6,0,0,6,0,0,2,66,16,-8,0,25,95,4,1,19,0
83,20,80,329,16,40,1,6,0,0,6,2,-7,0,36,14,-8,2,9,95,3,1,31,1
54,8,86,109,14,50,0,8,0,0,7,0,0,0,-7,50,-8,0,6,100,1,1,8,0
68,33,70,300,2,69,4,6,0,0,6,2,0,1,13,26,69,1,4,94,5,5,34,1
78,37,81,176,5,42,0,8,0,0,7,2,-7,4,-7,37,80,2,0,100,2,3,36,0
52,27,58,336,1,63,3,8,1,1,0,2,1,5,-7,29,63,2,34,100,6,4,54,0
71,18,89,176,8,20,0,8,0,0,7,0,0,1,-7,11,-8,0,2,100,2,1,18,1
85,11,85,239,23,86,0,8,0,0,7,2,0,0,-7,45,15,1,5,100,3,3,11,1
78,27,81,176,5,67,0,8,0,0,7,1,0,2,-7,15,85,1,19,100,6,2,27,1
93,18,88,330,2,64,0,8,0,0,7,1,0,1,-7,32,99,1,3,100,6,1,19,1
72,19,70,121,8,89,0,6,1,1,0,0,0,1,82,26,78,0,23,95,5,3,19,1
52,17,78,96,15,50,0,6,0,0,6,1,0,0,13,35,-8,1,13,88,3,1,17,0
89,34,74,263,6,64,1,8,0,0,7,0,0,1,-7,33,47,0,27,100,7,3,36,1
84,14,84,285,20,25,0,8,0,0,7,0,20,0,-7,14,-8,0,32,100,1,1,14,1
63,20,81,198,4,69,1,8,0,0,7,0,18,4,-7,30,80,0,18,100,7,2,21,0
70,16,62,141,3,100,3,5,0,1,6,2,-7,2,62,45,82,2,97,65,6,5,20,0
68,25,68,210,3,67,5,8,0,0,7,2,3,3,-7,31,97,2,65,100,8,2,26,0
91,15,75,150,23,30,0,6,0,0,6,1,0,0,13,20,-8,1,0,87,1,1,15,0
72,23,73,135,14,75,0,5,0,1,6,1,0,0,17,28,24,1, 36,88,4,3,25,1
80,32,66,288,13,60,1,6,0,0,4,0,12,0,2,33,-8,0,43,85,5,1,33,1
72,34,58,183,2,63,3,6,0,0,4,1,3,5,6,37,95,1,43,94,8,2,35,0
75,25,82,161,4,100,-8,6,0,0,6,5,-7,1,74,67,87,5,9,96,2,2,19,0
92,13,88,153,33,25,0,8,0,0,7,0,0,0,-7,7,-8,0,1,100,1,-8,14,1
69,16,84,194,4,67,0,8,0,0,7,0,5,3,-7,24,6,0,6,100,2,2,17,1
55,26,72,134,3,64,2,8,0,0,7,2,0,3,-7,35,33,2,64,100,4,2,26,0
86,14,57,167,19,100,1,6,0,0,4,0,0,0,2,64,17,0,77,86,2,2,14,0
75,22,81,163,7,57,0,4,1,1,6,0,14,1,26,61,63,0,4,91,1,3,23,0
72,16,59,166,13,78,2,2,1,2,4,0,11,0,3,42,73,0,42,68,4,3,19,0
71,28,82,176,3,67,0,8,0,0,7,0,0,1,-7,32,62,0,24,100,6,3,28,0
91,26,72,259,5,70,1,2,1,1,0,0,0,1,15,30,95,0,51,96,5,2,28,0
61,31,77,137,2,40,1,8,0,0,7,1,1,1,-7,26,-8,1,32,100,2,1,33,1
71,24,68,165,7,75,1,6,0,0,6,1,0,2,19,33,78,1,42,92,5,2,24,1
75,20,57,193,5,100,3,6,0,0,4,1,0,1,6,52,57,1,72,81,8,2,21,0
77,24,65,183,16,70,3,6,0,0,4,0,19,0,7,33,77,0,45,96,3,4,24,1
61,31,54,419,4,80,0,5,0,2,3,0,0,6,1,42,85,0,50,88,6,2,36,0
77,25,86,152,5,50,0,8,0,0,7,1,0,1,-7,24,24,1,7,100,1,2,25,1
77,17,84,169,3,86,0,8,0,0,7,1,0,1,-7,41,66,1,2,100,2,4,17,1
65,20,64,154,6,45,2,6,0,0,4,0,0,3,4,15,88,0,48,90,4,2,20,0
74,33,76,293,4,88,0,8,0,0,7,2,0,1,-7,38,-8,2,37,100,13,1,34,0
84,31,62,201,3,36,2,5,0,1,4,4,-7,2,11,9,99,4,13,69,4,1,39,0
64,20,70,132,2,13,0,6,1,1,4,1,0,4,6,4,-8,1,1,92,1,-8,26,1
74,17,84,196,3,50,0,6,0,0,6,3,1,1,36,53,74,3,0,94,0,3,17,1
57,10,70,96,18,100,2,8,0,0,7,0,0,0,-7,40,-8,0,94,100,2,2,10,0
55,17,64,108,1,47,0,6,0,0,4,3,1,3,2,16,100,3,21,89,5,2,25,0
84,20,72,158,6,83,2,6,0,0,6,2,0,2,34,20,28,2,49,85,3,2,20,1
92,23,84,273,16,40,0,8,0,0,7,1,0,0,-7,17,-8,1,19,100,2,2,23,1
64,11,78,146,4,75,0,8,0,0,7,2,-7,1,-7,27,-8,2,56,100,2,1,11,0
66,20,77,145,3,70,0,6,0,0,6,0,-7,2,61,35,66,0,22,95,4,3,25,1
89,9,74,164,48,40,-8,5,0,1,6,0,0,0,12,45,-8,0,53,73,1,1,11,0
87,24,69,162,7,75,2,8,0,0,7,1,2,2,-7,21,80,1,49,100,4,2,24,1
65,36,80,178,4,86,0,8,0,0,7,0,0,3,-7,42,-8,0,34,100,4,2,38,1
87,16,70,278,11,100,3,5,0,1,6,1,-7,1,12,18,66,1,74,94,7,3,31,0
48,10,72,156,12,86,0,6,0,0,6,2,-7,0,79,30,65,2,41,90,4,1,10,1
89,25,80,248,5,64,1,8,0,0,7,0,6,2,-7,32,90,0,18,100,5,2,25,1
92,18,79,219,5,75,1,8,0,0,7,0,23,1,-7,28,31,0,15,100,3,2,18,1
66,27,84,166,5,88,0,8,0,0,7,1,2,2,-7,28,86,1,10,100,4,3,29,1
62,11,85,203,8,60,0,8,0,0,7,0,0,1,-7,73,86,0,0,100,0,2,11,1
60,24,61,98,4,56,1,6,0,0,4,0,7,1,3,32,96,0,75,84,3,2,25,0
68,16,84,210,3,73,0,8,0,0,7,0,6,3,-7,56,-8,0,2,100,2,5,16,0
57,21,81,207,6,60,0,8,0,0,7,0,-7,3,-7,29,-8,0,18,100,4,-8,21,1
55,13,70,119,8,100,2,8,0,0,7,0,6,1,-7,27,-8,0,89,100,6,1,15,1
54,16,63,127,4,100,2,6,0,0,4,0,0,2,1,44,74,0,44,81,5,3,16,0
54,26,61,187,6,75,2,6,0,0,6,1,0,1,47,42,76,1,66,88,3,3,26,0
73,39,73,295,2,47,1,6,0,0,6,2,0,5,22,44,85,2,28,98,4,4,43,1
86,40,77,473,4,55,0,8,0,0,7,1,3,7,-7,10,30,1,14,100,9,2,46,1
94,17,80,198,2,57,1,8,0,0,7,1,0,1,-7,37,12,1,5,100,2,2,19,1
71,18,86,294,5,14,0,8,0,0,7,1,4,2,-7,16,-8,1,4,100,1,-8,21,1
92,24,76,208,15,67,1,8,0,0,7,0,-8,0,-7,25,91,0,38,100,4,2,24,1
90,28,85,312,3,17,0,8,0,0,7,1,3,2,-7,34,-8,1,0,100,1,1,29,1
60,9,75,254,4,80,0,8,0,0,7,1,0,2,-7,44,95,1,60,100,2,2,9,1
61,19,67,100,3,89,5,8,0,0,7,0,0,1,-7,43,82,0,99,100,7,1,21,0
81,20,75,119,14,80,1,6,0,0,4,0,-7,0,6,55,83,0,27,95,2,2,21,1
52,10,60,123,1,100,2,5,0,1,4,0,0,1,7,18,65,0,85,82,6,2,12,0
74,10,84,158,2,75,1,8,0,0,7,3,0,1,-7,33,57,2,11,100,2,2,12,0
48,14,72,118,8,100,0,8,0,0,7,0,-7,2,-7,43,74,0,72,100,2,4,14,0
90,23,72,237,7,78,0,6,0,0,6,1,3,1,22,40,80,1,28,88,4,3,25,0
58,23,79,168,9,33,0,5,0,1,6,2,0,2,72,52,82,2,6,96,1,2,25,1
51,27,70,112,7,83,2,5,0,1,5,0,0,3,79,36,85,0,49,96,7,3,28,0
78,26,68,167,22,60,0,6,0,0,4,1,0,0,2,27,35,1,2,85,4,3,27,1
73,25,66,190,2,100,1,2,5,5,6,2,0,3,63,59,121,2,94,88,4,4,35,0
82,21,81,151,19,100,0,5,0,1,6,0,0,0,-8,23,46,0,1,95,1,4,22,1
71,20,84,192,3,86,0,5,0,1,6,0,0,1,47,57,54,0,11,95,3,3,21,1
63,19,68,206,3,88,1,6,0,0,6,1,0,4,21,26,60,1,49,89,5,2,19,1
48,2,74,91,4,100,-8,7,0,0,5,3,3,1,-7,100,97,3,-8,50,-8,2,2,0
58,30,56,127,9,100,1,6,0,0,4,2,0,1,0,80,59,2,74,90,3,7,30,0
63,30,64,170,6,100,1,2,1,1,5,1,-7,2,17,19,19,1,97,94,9,2,31,0
92,10,84,166,7,80,0,8,0,0,7,0,6,1,-7,40,83,0,44,100,2,2,10,1
73,27,70,146,4,78,3,4,1,1,6,5,0,1,39,38,69,5,98,86,5,2,29,0
67,14,62,159,6,83,1,6,0,0,4,2,0,3,3,36,93,2,71,86,2,3,18,0
61,38,79,167,2,60,1,8,0,0,7,0,-7,3,-7,21,-8,0,17,100,5,1,39,1
62,42,68,223,4,71,1,6,0,0,4,2,0,4,3,66,67,2,37,96,4,13,42,1
80,17,64,212,5,91,6,8,0,0,7,2,0,3,-7,17,-8,2,92,100,9,1,18,0
