AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
67,27,76,134,11,60,1,8,0,0,7,0,-7,1,-7,22,57,0,29,100,4,3,12,1
74,25,72,247,6,64,3,8,0,0,7,1,0,2,-7,32,96,1,45,100,6,3,25,1
80,17,66,150,14,100,-8,5,1,3,6,0,0,0,43,63,61,0,-8,67,-8,2,24,0
62,10,84,219,5,17,0,5,0,1,6,2,2,1,34,36,-8,2,0,91,0,1,11,1
59,9,57,138,2,63,0,4,1,2,4,1,0,1,3,36,70,1,26,64,3,2,14,0
64,32,81,158,9,17,0,8,0,0,7,2,-7,2,-7,50,-8,2,14,100,2,-8,32,1
92,24,88,161,7,43,0,8,0,0,7,0,0,1,-7,40,-8,0,11,100,2,1,25,1
63,14,69,193,1,78,2,8,1,1,6,1,4,3,-7,31,77,1,64,100,5,2,16,0
70,33,86,177,5,36,0,8,0,0,7,3,0,3,-7,38,-8,3,2,100,2,2,34,1
79,26,79,180,3,73,0,5,0,1,6,0,-8,2,56,4,50,0,15,96,7,1,32,1
60,8,61,119,5,75,1,3,1,1,4,0,0,1,8,67,78,0,115,78,1,2,9,0
67,20,60,212,3,69,1,5,0,2,3,2,2,4,3,41,67,2,30,91,4,5,22,0
77,9,66,161,7,83,1,2,4,4,6,1,0,2,79,40,-8,1,73,90,4,1,11,0
79,9,59,148,29,100,1,5,0,1,4,0,0,0,11,60,46,0,86,60,2,5,10,0
63,32,57,129,4,73,3,6,0,0,6,3,0,5,23,31,73,3,82,84,4,4,32,0
72,16,71,245,9,62,1,6,0,0,6,3,0,2,38,39,56,3,42,83,3,5,18,0
74,18,79,172,13,29,1,8,0,0,7,2,0,0,-7,28,80,2,12,100,2,1,18,1
91,15,85,319,3,50,0,8,0,0,7,5,0,2,-7,24,-8,5,3,100,2,1,17,0
90,31,68,228,19,82,0,6,0,0,6,1,0,0,22,12,-8,1,65,97,8,1,34,0
57,19,67,125,6,55,0,5,0,2,6,1,23,4,12,19,48,0,16,81,3,3,22,1
87,20,73,385,11,36,0,6,0,0,4,0,0,1,4,15,-8,0,28,95,4,1,20,1
70,24,63,282,2,70,1,2,1,1,4,1,0,2,5,42,92,1,52,88,4,3,60,0
61,10,75,138,18,50,1,5,0,1,6,1,0,0,13,18,-8,0,0,73,1,1,11,0
80,17,66,188,3,89,-8,6,0,0,4,3,1,3,4,82,95,3,6,88,1,7,17,0
68,25,68,210,3,67,5,8,0,0,7,2,3,3,-7,31,97,2,65,100,8,2,26,0
62,12,71,128,12,100,1,8,0,0,7,0,-7,0,-7,33,48,0,70,100,4,3,12,0
83,26,61,170,7,94,5,5,0,7,6,0,0,1,58,37,70,0,90,80,5,9,35,0
80,23,63,262,18,83,2,6,0,0,4,0,-7,0,1,4,-8,0,15,83,9,1,23,0
80,28,84,253,12,17,0,6,0,0,6,0,0,0,42,18,-8,0,0,97,1,1,29,1
59,19,81,131,16,25,0,5,0,1,6,0,0,0,15,30,-8,0,3,90,1,1,20,0
63,28,75,134,3,67,0,5,0,1,6,5,2,2,80,21,-8,5,16,97,3,1,34,1
82,24,73,179,7,85,6,8,0,0,7,0,16,1,-7,38,38,0,69,100,9,2,24,1
73,13,84,172,14,83,0,8,0,0,7,0,0,0,-7,62,71,0,25,100,2,3,13,1
66,20,75,145,3,67,2,8,0,0,7,2,-7,3,-7,20,-8,2,46,100,4,-8,20,0
71,28,73,181,8,67,1,8,0,0,7,2,0,3,-7,24,87,2,29,100,2,3,29,1
58,33,64,166,2,47,0,5,0,1,3,1,3,5,2,32,45,1,12,97,4,3,38,1
48,10,58,109,4,80,1,5,0,1,6,0,0,2,14,42,88,0,89,67,2,2,13,0
75,25,43,41,6,83,7,0,0,0,3,7,0,3,1,0,-8,7,82,96,12,-8,27,0
78,17,70,174,9,89,3,8,0,0,7,2,0,1,-7,29,20,2,84,100,6,2,17,1
90,17,84,217,5,71,0,5,0,1,6,0,-8,1,53,47,-8,0,3,95,3,2,19,1
84,22,84,247,5,86,0,7,0,0,6,2,-7,2,-7,50,90,2,25,100,4,2,22,1
67,20,69,145,4,86,1,8,1,1,6,4,0,1,-7,25,54,4,44,100,4,2,20,1
67,12,75,138,2,75,0,8,0,0,7,2,0,2,-7,31,62,2,33,100,3,3,13,1
85,8,90,320,8,67,-8,8,0,0,7,0,12,1,-7,25,-8,0,2,100,2,-8,8,1
70,16,70,124,12,100,2,6,0,0,6,0,0,0,52,44,83,0,45,94,4,4,16,1
94,28,65,274,5,87,1,5,0,1,4,0,8,2,2,33,-8,0,68,97,9,1,30,0
94,20,60,146,20,50,0,2,3,4,3,0,-7,0,5,78,-8,0,39,78,3,-8,24,0
55,11,64,128,11,71,0,5,0,1,4,0,0,1,7,29,61,0,41,77,3,2,14,0
55,13,77,135,1,71,0,6,0,0,6,4,1,4,38,47,-8,4,0,93,2,3,15,1
67,21,81,170,1,63,0,8,0,0,7,1,3,4,-7,25,98,1,12,100,3,2,24,1
84,14,84,285,20,25,0,8,0,0,7,0,20,0,-7,14,-8,0,32,100,1,1,14,1
91,35,75,194,10,56,2,8,0,0,7,1,0,1,-7,47,76,1,34,100,4,5,36,1
62,20,72,221,1,43,0,5,0,1,6,2,0,2,57,14,-8,2,16,95,4,1,22,0
71,24,71,155,1,100,1,8,0,0,7,3,3,3,-7,32,-8,3,54,100,3,1,25,1
77,37,77,226,4,70,0,6,0,0,6,0,0,1,12,59,80,0,1,97,3,4,37,0
79,22,65,192,6,90,2,2,2,3,6,1,8,3,44,26,80,0,59,78,7,2,27,1
90,16,80,165,10,50,1,8,0,0,7,0,10,1,-7,31,-8,0,28,100,1,2,16,1
59,24,76,214,4,40,0,5,0,1,6,0,10,2,20,24,70,0,0,96,1,3,26,1
87,8,88,109,62,50,0,8,0,0,7,0,-8,0,-7,50,3,0,0,100,0,1,8,0
55,26,70,124,2,38,1,6,0,0,4,2,0,2,3,33,62,2,9,96,3,3,27,1
66,21,72,132,8,83,0,6,0,0,6,0,0,1,17,27,83,0,39,95,7,3,22,0
80,17,64,212,5,91,6,8,0,0,7,2,0,3,-7,17,-8,2,92,100,9,1,18,0
69,17,66,150,10,50,0,5,0,1,3,1,3,2,9,39,81,1,33,90,2,2,23,1
70,10,69,165,3,100,2,2,1,2,6,2,0,1,62,54,-8,2,90,85,5,1,13,0
77,25,85,141,15,50,0,6,0,0,6,0,11,0,30,12,-8,0,1,96,3,1,32,1
65,29,71,162,5,27,0,8,1,1,7,5,-7,2,-7,34,-8,5,14,100,3,-8,24,0
78,26,68,167,22,60,0,6,0,0,4,1,1,0,2,38,44,1,2,92,3,3,26,1
79,26,68,196,9,80,1,6,0,0,4,0,8,1,2,41,50,0,30,93,4,4,29,1
84,6,66,175,14,80,-8,5,0,1,4,0,0,0,1,29,91,0,112,57,2,1,7,0
55,14,72,118,4,75,3,8,0,0,7,1,-7,2,-7,36,-8,1,76,100,6,-8,14,0
48,18,81,106,3,57,0,8,0,0,7,2,0,3,-7,39,89,2,9,100,1,3,18,1
85,11,83,288,2,38,1,8,0,0,7,1,17,1,-7,38,-8,0,20,100,2,1,13,1
79,21,83,233,12,67,0,8,0,0,7,2,0,0,-7,19,-8,2,8,100,6,2,21,1
48,4,83,129,5,100,0,8,0,0,7,1,-7,2,-7,50,-8,1,30,100,1,1,4,0
65,14,87,207,1,50,0,8,0,0,7,1,24,2,-7,33,10,1,5,100,3,2,15,1
51,28,69,134,1,61,3,2,1,1,6,2,1,7,23,21,53,2,28,97,8,3,33,1
79,18,77,325,4,40,0,6,0,0,4,0,0,4,9,34,86,0,16,95,2,2,19,1
73,22,73,186,6,100,1,6,0,0,6,0,0,2,33,45,93,0,101,91,2,2,22,0
70,11,70,270,7,70,0,6,1,1,6,0,0,2,12,40,79,0,7,90,3,3,12,1
67,16,62,168,1,83,1,2,2,2,0,0,20,1,6,42,91,0,89,89,2,2,20,0
87,12,82,221,22,100,0,6,0,0,6,0,-7,0,53,50,-8,0,13,92,1,1,12,1
71,28,67,235,13,69,2,6,0,0,6,0,13,0,26,25,47,0,53,93,7,4,28,0
71,24,68,165,7,25,0,5,1,2,6,2,0,3,22,31,-8,2,2,85,2,1,26,1
87,11,83,339,12,83,1,8,0,0,7,0,21,0,-7,45,43,0,58,100,3,2,12,1
83,9,88,182,17,67,0,8,0,0,7,0,-7,0,-7,44,15,0,10,100,2,2,9,1
62,32,67,147,2,64,0,3,1,1,1,0,7,4,7,47,94,0,34,94,5,4,34,1
65,23,74,151,7,75,1,8,0,0,7,1,0,2,-7,63,82,1,26,100,3,3,24,0
72,16,59,166,13,78,2,2,1,2,4,0,11,0,3,42,73,0,42,68,4,3,19,0
85,24,62,171,37,100,3,6,0,0,6,2,0,0,13,40,38,2,86,76,7,2,25,0
84,23,84,165,11,50,0,8,0,0,7,0,-8,1,-7,13,-8,0,27,100,2,1,46,1
59,30,75,223,2,63,2,8,0,0,7,1,3,4,-7,19,98,1,37,100,8,3,31,1
77,16,77,183,13,33,0,8,0,0,7,2,0,0,-7,19,84,2,37,100,1,1,16,0
60,6,61,106,17,67,2,6,0,0,4,0,5,0,1,43,-8,0,84,86,2,-8,7,1
67,11,70,130,8,75,-8,2,0,1,3,1,0,1,3,58,78,1,45,92,1,2,12,0
92,10,82,181,10,60,0,6,0,0,6,1,3,2,71,30,-8,1,5,90,2,1,10,0
84,18,84,165,1,71,0,8,0,0,7,1,2,1,-7,50,63,1,12,100,4,1,20,1
57,17,77,135,6,75,1,8,0,0,7,1,0,4,-7,39,99,1,32,100,2,4,18,1
59,31,68,116,21,75,0,6,2,2,6,1,0,0,15,52,44,1,16,97,2,6,33,0
68,21,72,171,3,67,1,6,0,0,6,4,0,4,49,33,22,4,36,96,4,2,24,0
94,8,65,181,51,33,1,2,5,5,6,1,4,0,36,9,-8,1,47,73,1,-8,11,1
71,24,64,164,8,67,0,6,0,0,4,1,-7,2,4,33,66,0,44,92,3,2,24,0
84,24,55,191,9,86,3,5,0,1,3,1,0,1,2,32,-8,1,77,76,5,1,25,0
71,15,64,165,1,45,2,3,1,1,4,3,-7,2,4,33,-8,3,57,83,4,1,20,0
75,11,57,321,2,100,5,6,0,0,4,1,1,1,8,17,-8,1,102,75,6,1,12,0
94,24,79,222,6,88,1,8,0,0,7,0,9,2,-7,42,48,0,82,100,2,4,24,0
55,22,81,144,13,60,0,8,0,0,7,0,0,0,-7,41,56,0,42,100,2,4,22,0
94,20,59,156,18,64,1,6,3,3,0,3,-7,0,24,15,-8,3,63,85,6,1,20,0
77,18,86,276,7,60,0,8,0,0,7,0,-8,2,-7,28,88,0,7,100,4,2,18,1
90,15,78,154,7,90,1,6,0,0,6,0,12,1,50,20,70,0,39,93,7,2,15,0
64,11,78,146,4,75,0,8,0,0,7,2,-7,1,-7,27,-8,2,36,100,3,1,11,0
80,20,43,165,15,100,7,3,4,6,3,2,2,0,1,11,-8,2,93,61,15,-8,28,0
64,13,68,190,3,91,0,5,0,1,6,2,-7,2,34,29,44,2,37,71,8,2,14,0
84,18,86,256,14,45,0,8,0,0,7,1,0,0,-7,44,76,1,21,100,2,3,18,0
77,24,77,183,11,42,0,3,1,1,6,0,0,1,22,28,68,0,0,92,2,2,25,1
74,11,80,118,13,75,0,8,0,0,7,0,-8,0,-7,73,84,0,25,100,1,2,11,0
84,22,81,155,9,88,0,8,0,0,7,0,-8,1,-7,45,74,0,4,100,3,4,22,1
82,21,85,197,9,63,0,8,0,0,7,0,0,1,-7,36,-8,0,11,100,3,2,22,1
62,11,58,80,27,100,2,5,1,2,6,1,0,0,33,50,42,1,82,83,3,3,13,0
68,22,84,116,4,89,0,8,0,0,7,0,19,1,-7,55,32,0,17,100,2,6,22,0
70,33,77,160,2,60,0,8,0,0,7,2,1,5,-7,53,91,2,5,100,1,5,36,1
77,37,84,236,11,29,0,8,0,0,7,0,8,1,-7,24,-8,0,6,100,3,1,41,1
58,20,61,126,8,90,1,6,0,0,4,0,0,2,3,52,68,0,76,76,5,3,21,1
92,25,87,276,9,67,0,8,0,0,7,2,1,2,-7,32,-8,2,7,100,3,3,38,1
77,24,74,184,15,70,2,6,0,0,6,0,0,0,74,33,75,0,47,96,5,2,24,0
79,38,72,151,2,81,2,6,0,0,6,1,0,1,24,21,84,1,29,95,14,3,39,0
68,43,74,148,6,69,0,8,0,0,7,3,-7,3,-7,11,90,3,24,100,16,2,26,0
72,23,72,183,7,88,1,8,0,0,7,0,6,2,-7,26,76,0,40,100,11,3,23,1
64,21,70,121,3,83,0,6,0,0,4,0,0,2,5,57,77,0,4,96,2,3,21,0
79,32,48,155,26,77,3,2,10,10,0,2,0,0,1,29,86,2,88,82,7,10,40,0
64,20,66,262,6,100,3,8,1,1,6,1,-7,2,-7,30,50,1,77,100,7,2,21,0
69,27,74,123,6,80,1,3,1,1,6,3,0,1,39,38,88,3,18,86,6,2,29,1
83,20,75,183,2,69,1,8,0,0,7,1,-7,4,-7,33,81,1,47,100,6,3,21,1
64,23,73,256,2,64,2,8,0,0,7,3,-7,4,-7,46,96,3,60,100,3,3,25,0
58,17,64,173,8,75,0,6,0,0,4,0,0,1,2,39,58,0,43,78,3,3,18,0
59,15,71,128,6,33,0,6,0,0,4,1,0,2,1,27,-8,1,3,87,1,1,15,0
92,31,62,305,6,62,2,5,0,1,4,1,0,2,2,33,103,0,39,82,5,3,33,0
77,33,72,251,3,69,2,8,0,0,7,2,0,3,-7,35,62,2,20,100,7,2,37,1
83,19,72,138,15,43,0,8,1,1,7,0,-7,0,-7,16,-8,0,20,100,2,1,19,1
67,22,63,105,10,86,0,2,2,3,4,2,0,1,6,48,75,2,11,76,3,3,25,0
65,25,72,132,2,73,2,8,0,0,7,3,2,3,-7,42,70,3,40,100,5,3,26,0
73,24,66,153,17,83,0,6,0,0,4,0,0,0,10,50,77,0,37,88,6,3,26,1
80,16,71,307,8,85,3,8,0,0,7,0,9,3,-7,69,83,0,67,100,3,8,22,1
77,27,77,141,3,78,1,8,0,0,7,0,0,2,-7,4,99,0,30,100,6,1,28,0
81,14,74,158,7,100,0,3,1,1,6,0,-8,1,34,67,74,0,61,87,1,3,15,1
73,27,73,186,6,50,1,6,0,0,4,0,0,3,1,33,75,0,27,96,4,3,27,0
94,16,80,198,19,40,2,8,0,0,7,0,0,0,-7,25,-8,0,25,100,3,1,16,1
74,29,58,264,6,69,1,5,0,1,6,1,0,5,20,40,83,1,54,70,7,4,30,0
78,17,73,169,6,50,1,8,0,0,7,1,0,1,-7,18,-8,1,49,100,3,1,17,0
81,22,65,197,13,82,1,5,0,1,4,0,13,0,7,39,84,0,56,83,6,3,23,0
73,31,66,177,1,80,1,6,0,0,6,1,1,6,19,42,92,1,89,97,2,2,33,0
66,23,70,238,5,50,1,6,0,0,4,0,-7,5,11,33,-8,0,25,88,3,2,24,0
72,13,66,217,6,100,0,6,0,0,4,1, 0,1,2,64,17,1,36,71,3,2,14,0
93,17,60,336,2,89,2,5,0,2,4,1,0,2,9,57,38,1,64,90,4,3,21,0
70,10,71,173,2,80,1,6,0,0,6,0,0,2,16,25,94,0,94,85,3,2,12,0
73,4,85,109,35,33,0,8,0,0,7,1,-7,0,-7,0,-8,0,2,100,1,-8,5,1
83,19,75,275,7,100,0,8,0,0,7,0,7,2,-7,26,91,0,72,100,4,3,19,1
