AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
79,40,79,171,7,46,0,8,0,0,7,1,3,3,-7,17,79,1,16,100,4,2,41,1
74,32,81,198,8,63,0,7,0,0,6,0,15,1,-7,64,38,0,17,100,3,2,33,1
94,18,80,174,19,86,1,8,0,0,7,0,0,0,-7,33,-8,0,21,100,4,1,18,0
73,27,78,141,6,45,1,8,0,0,7,0,0,2,-7,14,-8,0,34,100,4,1,28,1
86,17,70,136,24,80,1,8,1,1,6,0,-7,0,-7,41,11,0,71,100,2,2,17,1
54,16,59,172,5,55,2,6,0,0,4,0,0,3,0,47,13,0,64,82,3,3,17,0
70,16,63,140,5,60,-8,2,2,2,6,1,0,2,21,44,89,1,0,72,0,2,18,0
80,25,82,146,5,56,0,8,0,0,7,2,0,1,-7,24,-8,2,38,100,3,2,25,1
65,22,81,216,2,50,0,8,0,0,7,1,1,2,-7,17,80,1,3,100,3,3,23,1
92,24,89,224,17,70,0,8,0,0,7,1,4,0,-7,42,52,1,2,100,2,4,24,1
83,28,83,232,9,41,0,8,0,0,7,0,11,1,-7,18,12,0,5,100,5,2,53,1
86,24,61,213,6,80,2,2,2,3,5,2,0,1,16,27,91,2,39,70,7,2,25,0
58,15,82,108,4,40,0,8,0,0,7,2,0,1,-7,47,94,2,20,100,1,2,15,0
86,26,79,200,5,100,1,8,0,0,5,1,0,1,-7,67,97,1,57,100,4,2,30,1
65,23,73,116,23,62,1,8,0,0,7,1,1,0,-7,39,70,1,25,100,3,4,23,1
51,30,68,205,5,45,1,6,0,0,4,0,-7,4,7,23,89,0,31,97,5,4,31,0
67,12,75,138,2,75,0,8,0,0,7,2,0,2,-7,31,62,2,33,100,3,3,13,1
86,25,71,92,9,75,1,6,0,0,4,2,1,1,6,32,64,2,0,92,3,3,7,0
59,19,71,97,9,78,3,8,0,0,7,1,0,1,-7,40,88,1,73,100,5,2,20,1
79,19,69,301,3,100,0,6,0,0,6,2,3,2,13,47,45,2,33,79,3,3,20,0
77,23,67,299,17,100,3,8,0,0,7,0,0,0,-7,30,53,0,89,100,9,3,23,0
87,20,72,254,24,67,2,8,1,1,6,0,5,0,-7,38,9,0,42,100,4,2,21,1
84,24,87,209,4,57,0,8,0,0,7,1,0,1,-7,21,-8,1,4,100,3,2,25,1
54,20,64,159,1,86,2,5,0,1,5,2,0,2,20,52,94,2,42,89,4,2,27,1
77,40,81,176,9,62,0,8,0,0,7,0,20,1,-7,43,35,0,34,100,3,4,40,1
90,22,81,187,4,60,0,8,0,0,7,0,-8,2,-7,32,81,0,29,100,4,2,22,1
68,32,76,170,2,67,0,6,0,0,4,3,1,5,10,34,0,3,13,97,2,4,35,1
57,10,63,163,13,80,2,6,0,0,4,0,13,0,4,20,-8,0,55,80,4,-8,10,0
69,27,74,123,6,80,1,3,1,1,6,3,0,1,39,38,88,3,18,86,6,2,29,1
81,19,67,161,12,100,3,8,0,0,7,0,-8,0,-7,58,65,0,90,100,4,3,19,1
70,33,86,177,5,36,0,8,0,0,7,3,0,3,-7,38,-8,3,2,100,2,2,34,1
91,15,80,203,6,69,1,8,0,0,7,0,-7,1,-7,29,93,0,16,100,6,2,17,0
87,22,81,385,8,44,0,8,0,0,7,1,3,2,-7,27,62,1,3,100,2,2,25,1
71,25,73,181,8,86,1,8,0,0,7,0,0,4,-7,56,76,0,45,100,6,6,25,0
71,26,71,206,4,64,2,6,3,3,6,3,0,3,35,42,35,3,43,92,5,4,26,0
59,13,83,281,2,56,0,8,0,0,7,2,1,6,-7,43,80,2,2,100,1,4,14,1
86,14,63,304,18,50,1,6,2,2,6,0,7,0,12,20,-8,0,44,87,3,1,15,0
57,36,72,188,4,65,0,6,0,0,6,3,0,5,34,56,60,3,6,97,2,13,36,1
81,20,74,213,5,100,2,8,0,0,7,0,-7,2,-7,45,81,0,73,100,5,4,20,0
51,20,56,120,5,100,5,8,0,0,7,3,-7,2,-7,25,74,3,97,100,9,2,20,0
75,26,82,173,4,38,0,6,0,0,6,0,19,1,36,30,94,0,6,96,2,2,26,0
82,27,85,151,6,40,0,8,0,0,7,0,-8,2,-7,26,-8,0,10,100,3,1,27,1
63,18,64,144,2,78,1,3,2,2,5,6,0,3,72,50,80,6,60,85,2,5,21,0
80,27,60,140,4,90,3,5,2,3,0,1,0,3,25,32,72,1,84,89,6,3,32,0
72,24,55,312,3,55,1,3,1,3,3,1,-7,6,1,22,71,1,18,78,10,2,27,1
51,9,80,94,23,60,0,8,0,0,7,0,0,0,-7,56,77,0,26,100,1,2,9,1
77,30,79,310,12,71,0,8,0,0,7,1,0,0,-7,35,-8,1,59,100,3,2,34,1
91,12,79,181,1,71,1,8,0,0,7,4,0,1,-7,21,39,3,66,100,3,2,14,0
84,18,82,197,10,50,0,8,0,0,7,0,9,1,-7,28,77,0,1,100,1,2,18,1
51,14,67,142, 2,100,1,8,0,0,7,1,0,2,-7,73,41,1,92,100,2,4,17,0
80,22,84,146,12,0,0,6,0,0,6,2,1,0,46,0,-8,2,0,95,0,-8,22,0
57,17,63,285,12,82,2,6,1,1,6,4,0,0,21,35,87,4,67,82,5,4,23,0
54,22,79,124,6,50,0,8,0,0,7,2,1,2,-7,23,77,2,13,100,2,2,22,1
75,26,74,215,5,50,0,4,1,1,6,0,11,1,43,33,-8,0,64,96,3,1,27,1
72,24,55,312,3,55,1,3,1,3,3,1,-7,6,1,22,71,1,18,78,10,2,27,1
65,27,59,154,3,79,5,8,0,0,7,2,0,6,-7,37,74,2,85,100,8,3,27,0
79,12,88,141,10,57,0,8,0,0,7,0,-7,1,-7,17,-8,0,1,100,3,1,18,1
67,26,63,221,9,50,3,6,0,0,6,0,0,1,15,27,-8,0,30,96,5,1,26,0
93,26,84,277,5,25,0,8,0,0,7,1,0,3,-7,19,-8,1,0,100,1,1,26,1
84,14,86,140,6,57,0,8,0,0,7,0,-7,1,-7,14,89,0,6,100,2,2,15,1
94,20,75,174,19,82,1,8,0,0,7,1,0,0,-7,35,69,1,58,100,5,4,20,1
68,18,75,112,7,75,1,8,0,0,7,0,0,2,-7,39,2,0,15,100,3,2,18,0
89,34,61,209,1,76,1,2,2,2,0,8,0,3,10,44,46,8,35,83,8,4,41,0
71,24,61,165,7,69,2,6,0,0,4,2,0,2,1,33,68,2,43,96,6,3,24,0
79,14,71,-8,5,86,1,6,0,0,4,0,15,1,7,67,71,0,58,87,3,3,15,1
90,15,89,255,9,44,0,8,0,0,7,0,-8,2,-7,20,72,0,3,100,2,2,15,1
73,13,77,156,34,50,0,6,0,0,6,0,-8,0,21,77,-8,0,-8,92,0,1,13,1
55,14,72,118,4,75,3,8,0,0,7,1,-7,2,-7,36,-8,1,76,100,6,-8,14,0
58,32,72,110,3,93,2,3,1,2,6,0,6,5,55,40,73,0,46,86,6,7,36,1
85,19,86,161,14,57,0,8,0,0,7,0,-8,0,-7,38,-8,0,11,100,2,1,21,1
70,10,63,137,5,100,0,2,4,4,0,1,-7,1,6,75,90,1,68,92,1,3,13,0
69,15,74,181,2,91,2,8,0,0,7,3,0,2,-7,50,49,3,56,100,6,3,16,1
80,25,86,191,7,50,0,8,0,0,7,2,1,3,-7,50,98,2,16,100,1,1,26,1
79,14,88,141,10,57,0,8,0,0,7,0,-7,1,-7,14,-8,0,3,100,3,1,15,1
62,15,58,109,9,80,2,6,0,0,4,1,0,1,4,27,47,1,73,93,5,3,15,0
72,34,57,246,4,89,0,3,1,2,1,3,2,4,3,73,70,3,12,88,3,12,40,0
89,12,88,175,13,38,0,8,0,0,7,0,-8,0,-7,33,42,0,0,100,1,2,12,1
76,18,64,97,14,100,2,6,0,0,4,0,-8,0,2,33,10,0,92,78,2,2,7,0
79,25,88,206,2,43,-8,8,0,0,7,3,0,3,-7,56,74,3,0,100,0,3,27,1
75,22,72,184,9,50,0,2,1,1,0,0,0,1,7,16,9,0,1,96,4,2,23,1
60,16,69,196,2,78,3,8,0,0,7,4,0,3,-7,47,100,4,69,100,5,2,17,0
70,8,61,272,1,63,0,6,1,1,5,9,0,4,20,22,65,9,22,78,3,2,10,0
68,31,74,320,3,74,2,8,0,0,7,2,0,5,-7,9,96,2,32,100,10,2,38,1
89,12,79,173,3,80,1,8,0,0,7,0,0,2,-7,25,87,0,30,100,4,3,12,1
84,31,64,246,1,75,1,3,2,2,4,4,0,3,6,33,78,4,23,83,5,3,36,0
89,12,88,175,13,38,0,8,0,0,7,0,-8,0,-7,33,42,0,0,100,1,2,12,1
70,10,77,186,2,70,1,4,1,1,6,6,0,2,56,31,81,6,78,92,4,2,13,0
91,28,87,295,9,71,0,8,0,0,7,0,0,1,-7,25,-8,0,19,100,4,2,28,1
86,12,70,155,5,38,2,5,0,1,6,1,4,1,14,31,-8,1,44,77,2,1,13,1
58,21,82,418,9,29,0,8,0,0,7,2,1,1,-7,24,-8,2,5,100,1,1,37,1
68,17,70,136,20,80,2,6,0,0,6,0,0,0,18,18,31,0,54,82,6,2,17,0
66,23,84,149,4,75,0,8,0,0,7,0,0,3,-7,65,91,0,11,100,3,2,23,0
82,28,82,187,11,56,0,6,0,0,6,2,4,1,32,50,59,2,4,96,3,2,28,1
91,22,76,179,7,78,1,8,0,0,7,0,-7,1,-7,45,88,0,40,100,4,2,45,1
90,26,63,257,6,77,3,6,0,0,4,0,0,6,4,14,-8,0,47,93,8,1,29,0
75,26,83,161,9,50,0,8,0,0,7,0,0,2,-7,15,85,0,10,100,3,2,26,1
80,15,84,276,18,56,0,8,0,0,7,0,17,0,-7,33,-8,0,12,100,3,2,15,1
63,10,57,158,5,100,0,6,1,1,4,1,0,1,2,45,31,1,52,82,3,2,11,0
61,18,62,117,10,83,1,2,2,4,4,0,-7,1,6,52,81,0,60,78,3,3,23,0
61,10,87,177,10,67,0,8,0,0,7,0,-7,1,-7,40,86,0,6,100,2,2,10,1
69,22,62,149,10,89,2,5,0,1,6,0,0,1,17,39,84,0,68,96,5,3,23,0
55,13,77,135,1,71,0,6,0,0,6,4,1,4,38,47,-8,4,0,93,2,3,15,1
